building_id,config,source_n,folds,target_appearances,common_people_budget,k_max,outside_pool_n,outside_group_n_min,outside_group_n_max,prediction_identified_folds,prediction_not_reached_folds,prediction_unknown_folds,prediction_lower_onset_finite_folds,prediction_both_onsets_finite_folds,prediction_onset_width_le2_folds,prediction_lower_crossing_lt5_folds,prediction_onset_width_mean_among_both_finite,prediction_lower_onset_mean_among_finite,same_error_lower,same_error_upper,outside_error_lower,outside_error_upper,benefit_lower,benefit_upper,same_prediction_unknown_mean,target_unknown_mean,outside_prediction_unknown_mean,outside_N_identified_prediction_fraction,target_N_identified_n,target_N_not_reached_n,target_N_unknown_n,target_N_both_finite_n,target_N_interval_width_le2_n,target_N_lower_crossing_lt5_n,N_identified_pairs,N_absolute_error_sum,outside_N_identified_pairs,outside_N_absolute_error_sum,N_MAE_identified,outside_N_MAE_identified
7y3sRwLe3Va,q_0.900,1,3,6,24,19,35,35,35,1,1,1,1,1,1,0,0.0,5.0,0.3186842105263158,0.8122807017543859,0.21427067669172928,0.6478646616541354,-0.5980100250626567,0.3291804511278196,0.29798245614035085,0.29798245614035096,0.2906766917293233,0.2571428571428571,2.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,18.0,68.0,,3.7777777777777777
7y3sRwLe3Va,q_0.900,2,3,3,24,19,35,50,50,0,2,1,0,0,0,0,,,0.26530701754385966,0.7382017543859648,0.19257280701754387,0.6141543859649122,-0.545628947368421,0.34884736842105263,0.29798245614035085,0.29798245614035085,0.28341578947368423,0.14,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,7.0,32.0,,4.571428571428571
7y3sRwLe3Va,q_0.925,all,6,9,24,19,35,35,50,1,3,2,1,1,1,0,0.0,5.0,0.2919956140350877,0.7752412280701754,0.19788533834586466,0.6394605263157893,-0.5773558897243107,0.34746491228070164,0.2979824561403509,0.2979824561403509,0.3063851503759399,0.23142857142857146,3.0,3.0,3.0,3.0,3.0,0.0,0.0,0.0,30.0,92.0,,3.066666666666667
7y3sRwLe3Va,q_0.925,1,3,6,24,19,35,35,35,1,1,1,1,1,1,0,0.0,5.0,0.3186842105263158,0.8122807017543859,0.21077944862155387,0.6524912280701755,-0.6015012531328321,0.3338070175438596,0.29798245614035085,0.29798245614035096,0.3021203007518797,0.3428571428571428,2.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,24.0,78.0,,3.25
7y3sRwLe3Va,q_0.925,2,3,3,24,19,35,50,50,0,2,1,0,0,0,0,,,0.26530701754385966,0.7382017543859648,0.18499122807017546,0.6264298245614034,-0.5532105263157895,0.3611228070175437,0.29798245614035085,0.29798245614035085,0.3106500000000001,0.12,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,6.0,14.0,,2.3333333333333335
7y3sRwLe3Va,q_0.950,all,6,9,24,19,35,35,50,1,3,2,1,1,1,0,0.0,5.0,0.2995394736842105,0.7928070175438595,0.20004855889724307,0.6466716165413534,-0.5927584586466166,0.3471321428571428,0.3035087719298246,0.30350877192982456,0.3096334586466165,0.20714285714285716,3.0,3.0,3.0,3.0,3.0,0.0,0.0,0.0,27.0,100.0,,3.7037037037037037
7y3sRwLe3Va,q_0.950,1,3,6,24,19,35,35,35,1,1,1,1,1,1,0,0.0,5.0,0.3242982456140351,0.833859649122807,0.21340852130325813,0.6562932330827067,-0.6204511278195489,0.3319949874686716,0.30350877192982456,0.30350877192982456,0.297187969924812,0.3142857142857143,2.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,22.0,88.0,,4.0
7y3sRwLe3Va,q_0.950,2,3,3,24,19,35,50,50,0,2,1,0,0,0,0,,,0.27478070175438596,0.7517543859649122,0.18668859649122807,0.6370499999999999,-0.5650657894736841,0.36226929824561377,0.30350877192982456,0.30350877192982456,0.322078947368421,0.10000000000000002,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,5.0,12.0,,2.4
7y3sRwLe3Va,q_0.975,all,6,9,24,19,35,35,50,1,3,2,1,1,1,0,0.0,5.0,0.22769736842105262,0.8801535087719299,0.1239124060150376,0.7757705513784461,-0.7562411027568924,0.5480731829573934,0.4144736842105263,0.4144736842105263,0.5028204887218045,0.09142857142857143,3.0,3.0,3.0,3.0,3.0,0.0,0.0,0.0,12.0,36.0,,3.0
7y3sRwLe3Va,q_0.975,1,3,6,24,19,35,35,35,1,1,1,1,1,1,0,0.0,5.0,0.241140350877193,0.9349122807017544,0.1304862155388471,0.781002506265664,-0.8044260651629074,0.5398621553884712,0.4144736842105263,0.41447368421052627,0.4924962406015038,0.14285714285714285,2.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,10.0,34.0,,3.4
7y3sRwLe3Va,q_0.975,2,3,3,24,19,35,50,50,0,2,1,0,0,0,0,,,0.21425438596491228,0.8253947368421053,0.11733859649122809,0.7705385964912281,-0.7080561403508773,0.5562842105263158,0.4144736842105263,0.4144736842105263,0.5131447368421053,0.04,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,2.0,,1.0
B6ByNegPMKs,ospa30_t6,all,6,9,24,19,35,35,50,0,0,6,0,0,0,0,,,0.0008333333333333334,0.6295614035087719,0.07104799498746868,0.6499628446115288,-0.5585134085213032,0.6491295112781955,0.49622807017543863,0.4962280701754387,0.29041240601503754,0.21857142857142853,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
B6ByNegPMKs,ospa30_t6,1,3,6,24,19,35,35,35,0,0,3,0,0,0,0,,,0.0016666666666666668,0.6390350877192982,0.0887293233082707,0.6835739348370927,-0.5503057644110275,0.6819072681704261,0.49622807017543863,0.4962280701754387,0.3055563909774436,0.2571428571428571,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
B6ByNegPMKs,ospa30_t6,2,3,3,24,19,35,50,50,0,0,3,0,0,0,0,,,0.0,0.6200877192982456,0.05336666666666667,0.6163517543859648,-0.566721052631579,0.6163517543859648,0.49622807017543863,0.49622807017543863,0.27526842105263155,0.18000000000000002,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
B6ByNegPMKs,q_0.800,all,6,9,24,19,35,35,50,2,1,3,2,2,2,0,0.0,6.0,0.057390350877192985,0.5019736842105263,0.17711566416040103,0.5749487468671679,-0.32485802005012526,0.5175583959899749,0.29201754385964906,0.29201754385964906,0.24370545112781958,0.20428571428571426,3.0,3.0,3.0,3.0,3.0,0.0,0.0,0.0,25.0,89.0,,3.56
B6ByNegPMKs,q_0.800,1,3,6,24,19,35,35,35,1,1,1,1,1,1,0,0.0,5.0,0.07763157894736843,0.5221052631578947,0.18709273182957395,0.5970852130325813,-0.33501253132832076,0.519453634085213,0.29201754385964906,0.2920175438596491,0.2517293233082707,0.22857142857142856,2.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,16.0,50.0,,3.125
B6ByNegPMKs,q_0.800,2,3,3,24,19,35,50,50,1,0,2,1,1,1,0,0.0,7.0,0.03714912280701755,0.4818421052631579,0.16713859649122811,0.5528122807017544,-0.3147035087719298,0.5156631578947368,0.2920175438596491,0.29201754385964906,0.23568157894736844,0.18000000000000002,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,9.0,39.0,,4.333333333333333
B6ByNegPMKs,q_0.850,all,6,9,24,19,35,35,50,2,1,3,2,2,2,0,0.0,6.0,0.057390350877192985,0.5019736842105263,0.178349373433584,0.5761937969924812,-0.3236243107769423,0.5188034461152883,0.29201754385964906,0.29201754385964906,0.24416240601503758,0.20428571428571426,3.0,3.0,3.0,3.0,3.0,0.0,0.0,0.0,25.0,91.0,,3.64
B6ByNegPMKs,q_0.850,1,3,6,24,19,35,35,35,1,1,1,1,1,1,0,0.0,5.0,0.07763157894736843,0.5221052631578947,0.1885689223057644,0.5988446115288221,-0.3335363408521303,0.5212130325814536,0.29201754385964906,0.2920175438596491,0.2522932330827068,0.22857142857142856,2.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,16.0,50.0,,3.125
B6ByNegPMKs,q_0.850,2,3,3,24,19,35,50,50,1,0,2,1,1,1,0,0.0,7.0,0.03714912280701755,0.4818421052631579,0.16812982456140357,0.5535429824561403,-0.31371228070175433,0.5163938596491228,0.2920175438596491,0.29201754385964906,0.2360315789473684,0.18000000000000002,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,9.0,41.0,,4.555555555555555
B6ByNegPMKs,q_0.900,all,6,9,24,19,35,35,50,2,1,3,2,2,2,0,0.0,6.0,0.057390350877192985,0.5019736842105263,0.1676140977443609,0.5915768170426065,-0.3343595864661653,0.5341864661654134,0.29201754385964906,0.29201754385964906,0.2784860902255639,0.19857142857142854,3.0,3.0,3.0,3.0,3.0,0.0,0.0,0.0,25.0,103.0,,4.12
B6ByNegPMKs,q_0.900,1,3,6,24,19,35,35,35,1,1,1,1,1,1,0,0.0,5.0,0.07763157894736843,0.5221052631578947,0.17722556390977443,0.6169974937343358,-0.3448796992481203,0.5393659147869675,0.29201754385964906,0.2920175438596491,0.29118796992481205,0.2571428571428571,2.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,18.0,68.0,,3.7777777777777777
B6ByNegPMKs,q_0.900,2,3,3,24,19,35,50,50,1,0,2,1,1,1,0,0.0,7.0,0.03714912280701755,0.4818421052631579,0.15800263157894737,0.5661561403508771,-0.3238394736842105,0.5290070175438596,0.2920175438596491,0.29201754385964906,0.2657842105263158,0.14,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,7.0,35.0,,5.0
B6ByNegPMKs,q_0.925,all,6,9,24,19,35,35,50,2,1,3,2,2,2,0,0.0,6.0,0.057390350877192985,0.5019736842105263,0.16688088972431078,0.6001649122807017,-0.3350927944862156,0.5427745614035088,0.29201754385964906,0.29201754385964906,0.28899605263157896,0.2814285714285714,3.0,3.0,3.0,3.0,3.0,0.0,0.0,0.0,35.0,113.0,,3.2285714285714286
B6ByNegPMKs,q_0.925,1,3,6,24,19,35,35,35,1,1,1,1,1,1,0,0.0,5.0,0.07763157894736843,0.5221052631578947,0.1747644110275689,0.6249824561403509,-0.34734085213032584,0.5473508771929825,0.29201754385964906,0.2920175438596491,0.3026315789473684,0.3428571428571428,2.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,24.0,78.0,,3.25
B6ByNegPMKs,q_0.925,2,3,3,24,19,35,50,50,1,0,2,1,1,1,0,0.0,7.0,0.03714912280701755,0.4818421052631579,0.15899736842105264,0.5753473684210526,-0.3228447368421053,0.538198245614035,0.2920175438596491,0.29201754385964906,0.2753605263157895,0.22,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,11.0,35.0,,3.1818181818181817
B6ByNegPMKs,q_0.950,all,6,9,24,19,35,35,50,0,1,5,2,2,1,0,2.0,17.5,0.016578947368421058,0.4957456140350877,0.11918577694235588,0.5797030701754385,-0.37655983709273183,0.5631241228070175,0.3408771929824561,0.3408771929824561,0.2842582706766917,0.2814285714285714,0.0,3.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,,
B6ByNegPMKs,q_0.950,1,3,6,24,19,35,35,35,0,1,2,1,1,0,0,3.0,17.0,0.02859649122807018,0.5081578947368421,0.1362355889724311,0.6098070175438598,-0.37192230576441104,0.5812105263157895,0.3408771929824561,0.3408771929824561,0.293984962406015,0.3428571428571428,0.0,2.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,
B6ByNegPMKs,q_0.950,2,3,3,24,19,35,50,50,0,0,3,1,1,1,0,1.0,18.0,0.004561403508771932,0.4833333333333332,0.10213596491228068,0.5495991228070175,-0.38119736842105256,0.5450377192982455,0.3408771929824561,0.3408771929824561,0.2745315789473684,0.22,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,
B6ByNegPMKs,q_0.975,all,6,9,24,19,35,35,50,0,0,6,0,0,0,0,,,0.0,0.7301096491228071,0.02166491228070176,0.7589615914786968,-0.7084447368421052,0.7589615914786968,0.6557017543859649,0.6557017543859649,0.4799834586466165,0.10571428571428572,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
B6ByNegPMKs,q_0.975,1,3,6,24,19,35,35,35,0,0,3,0,0,0,0,,,0.0,0.7354385964912281,0.03552631578947369,0.7777468671679197,-0.6999122807017543,0.7777468671679197,0.6557017543859649,0.6557017543859649,0.4718195488721804,0.1714285714285714,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
B6ByNegPMKs,q_0.975,2,3,3,24,19,35,50,50,0,0,3,0,0,0,0,,,0.0,0.724780701754386,0.007803508771929825,0.7401763157894737,-0.7169771929824561,0.7401763157894737,0.6557017543859649,0.6557017543859649,0.48814736842105266,0.04,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
S9hNv5qa7GM,ospa30_t6,all,2,2,20,15,52,50,50,0,0,2,1,1,1,1,1.0,2.0,0.21066666666666667,0.9966666666666666,0.2191133333333333,0.7633233333333331,-0.7775533333333333,0.5526566666666665,0.42633333333333334,0.42633333333333334,0.32832666666666666,0.2,0.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,,
S9hNv5qa7GM,ospa30_t6,1,2,2,20,15,52,50,50,0,0,2,1,1,1,1,1.0,2.0,0.21066666666666667,0.9966666666666666,0.2191133333333333,0.7633233333333331,-0.7775533333333333,0.5526566666666665,0.42633333333333334,0.42633333333333334,0.32832666666666666,0.2,0.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,,
S9hNv5qa7GM,q_0.800,all,2,2,20,15,52,50,50,0,0,2,1,1,1,1,1.0,2.0,0.07166666666666668,0.7733333333333334,0.21424333333333337,0.6876866666666668,-0.5590900000000001,0.6160200000000002,0.38416666666666666,0.38416666666666666,0.23996,0.2,0.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,,
S9hNv5qa7GM,q_0.800,1,2,2,20,15,52,50,50,0,0,2,1,1,1,1,1.0,2.0,0.07166666666666668,0.7733333333333334,0.21424333333333337,0.6876866666666668,-0.5590900000000001,0.6160200000000002,0.38416666666666666,0.38416666666666666,0.23996,0.2,0.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,,
S9hNv5qa7GM,q_0.850,all,2,2,20,15,52,50,50,0,0,2,1,1,1,1,1.0,2.0,0.07166666666666668,0.7733333333333334,0.21679333333333334,0.6903800000000002,-0.55654,0.6187133333333336,0.38416666666666666,0.38416666666666666,0.23961333333333332,0.2,0.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,,
S9hNv5qa7GM,q_0.850,1,2,2,20,15,52,50,50,0,0,2,1,1,1,1,1.0,2.0,0.07166666666666668,0.7733333333333334,0.21679333333333334,0.6903800000000002,-0.55654,0.6187133333333336,0.38416666666666666,0.38416666666666666,0.23961333333333332,0.2,0.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,,
S9hNv5qa7GM,q_0.900,all,2,2,20,15,52,50,50,0,0,2,1,1,1,1,1.0,2.0,0.07166666666666668,0.7733333333333334,0.21212666666666666,0.7044466666666667,-0.5612066666666667,0.63278,0.38416666666666666,0.38416666666666666,0.26488666666666666,0.2,0.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,,
S9hNv5qa7GM,q_0.900,1,2,2,20,15,52,50,50,0,0,2,1,1,1,1,1.0,2.0,0.07166666666666668,0.7733333333333334,0.21212666666666666,0.7044466666666667,-0.5612066666666667,0.63278,0.38416666666666666,0.38416666666666666,0.26488666666666666,0.2,0.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,,
S9hNv5qa7GM,q_0.925,all,2,2,20,15,52,50,50,0,0,2,1,1,1,1,1.0,2.0,0.11333333333333331,0.8196666666666665,0.20064666666666664,0.7126599999999998,-0.6190199999999999,0.5993266666666666,0.3865,0.3865,0.29567333333333334,0.24,0.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,,
S9hNv5qa7GM,q_0.925,1,2,2,20,15,52,50,50,0,0,2,1,1,1,1,1.0,2.0,0.11333333333333331,0.8196666666666665,0.20064666666666664,0.7126599999999998,-0.6190199999999999,0.5993266666666666,0.3865,0.3865,0.29567333333333334,0.24,0.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,,
S9hNv5qa7GM,q_0.950,all,2,2,20,15,52,50,50,0,0,2,1,1,1,1,1.0,2.0,0.14100000000000001,0.8673333333333333,0.19722666666666663,0.7268499999999998,-0.6701066666666666,0.5858499999999998,0.39649999999999996,0.39649999999999996,0.3185866666666667,0.24,0.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,,
S9hNv5qa7GM,q_0.950,1,2,2,20,15,52,50,50,0,0,2,1,1,1,1,1.0,2.0,0.14100000000000001,0.8673333333333333,0.19722666666666663,0.7268499999999998,-0.6701066666666666,0.5858499999999998,0.39649999999999996,0.39649999999999996,0.3185866666666667,0.24,0.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,,
S9hNv5qa7GM,q_0.975,all,2,2,20,15,52,50,50,0,0,2,1,1,1,1,1.0,2.0,0.054000000000000006,0.999,0.15495666666666658,0.8444666666666667,-0.8440433333333335,0.7904666666666667,0.5058333333333334,0.5058333333333334,0.4788933333333333,0.12,0.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,,
S9hNv5qa7GM,q_0.975,1,2,2,20,15,52,50,50,0,0,2,1,1,1,1,1.0,2.0,0.054000000000000006,0.999,0.15495666666666658,0.8444666666666667,-0.8440433333333335,0.7904666666666667,0.5058333333333334,0.5058333333333334,0.4788933333333333,0.12,0.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,,
UwV83HsGsw3,ospa30_t6,all,62,186,23,18,44,44,50,1,61,0,1,1,1,0,0.0,8.0,0.16949549482277976,0.5261963112305854,0.18374578586039608,0.6183824153044785,-0.3424505253701894,0.44888692048169865,0.2657870370370371,0.2657870370370371,0.32709159701857277,0.054838709677419356,31.0,155.0,0.0,31.0,31.0,0.0,0.0,0.0,110.0,490.0,,4.454545454545454
UwV83HsGsw3,ospa30_t6,1,6,30,23,18,44,44,44,1,5,0,1,1,1,0,0.0,8.0,0.19620370370370369,0.5609814814814814,0.21960963804713804,0.6390361952861953,-0.3413718434343435,0.44283249158249166,0.26578703703703704,0.26578703703703704,0.3131502525252525,0.25,5.0,25.0,0.0,5.0,5.0,0.0,0.0,0.0,55.0,155.0,,2.8181818181818183
UwV83HsGsw3,ospa30_t6,2,15,60,23,18,44,50,50,0,15,0,0,0,0,0,,,0.1749467592592593,0.5359583333333333,0.18603379629629632,0.6197046296296295,-0.349924537037037,0.4447578703703704,0.265787037037037,0.26578703703703704,0.3254000000000001,0.08,10.0,50.0,0.0,10.0,10.0,0.0,0.0,0.0,40.0,220.0,,5.5
UwV83HsGsw3,ospa30_t6,3,20,60,23,18,44,50,50,0,20,0,0,0,0,0,,,0.16693672839506174,0.5209675925925925,0.1736697530864198,0.6078996913580248,-0.3472978395061729,0.4409629629629631,0.265787037037037,0.265787037037037,0.32771666666666666,0.020000000000000004,10.0,50.0,0.0,10.0,10.0,0.0,0.0,0.0,10.0,100.0,,10.0
UwV83HsGsw3,ospa30_t6,4,15,30,23,18,44,50,50,0,15,0,0,0,0,0,,,0.16162268518518522,0.5150925925925927,0.1805555555555556,0.6239377314814814,-0.33453703703703697,0.4623150462962962,0.26578703703703704,0.26578703703703704,0.33645138888888876,0.02,5.0,25.0,0.0,5.0,5.0,0.0,0.0,0.0,5.0,15.0,,3.0
UwV83HsGsw3,ospa30_t6,5,6,6,23,18,44,50,50,0,6,0,0,0,0,0,,,0.15737037037037035,0.5121944444444444,0.18372425925925925,0.6154772222222222,-0.32847018518518517,0.4581068518518519,0.265787037037037,0.26578703703703704,0.3197788888888889,0.0,1.0,5.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,
UwV83HsGsw3,q_0.800,all,62,186,23,18,44,44,50,2,36,24,2,2,2,0,0.0,11.0,0.09930161041417761,0.6208039376742335,0.14707672124470503,0.5619740947105464,-0.4737272164295283,0.4626724842963686,0.36995370370370373,0.3699537037037037,0.2118673302921691,0.16806451612903228,31.0,93.0,62.0,31.0,31.0,0.0,0.0,0.0,296.0,1497.0,,5.0574324324324325
UwV83HsGsw3,q_0.800,1,6,30,23,18,44,44,44,1,3,2,1,1,1,0,0.0,5.0,0.1412037037037037,0.6747777777777779,0.19995686026936024,0.6156123737373737,-0.47482091750841765,0.47440867003367004,0.3699537037037037,0.36995370370370373,0.19606691919191918,0.25,5.0,15.0,10.0,5.0,5.0,0.0,0.0,0.0,55.0,125.0,,2.272727272727273
UwV83HsGsw3,q_0.800,2,15,60,23,18,44,50,50,1,9,5,1,1,1,0,0.0,17.0,0.10696990740740743,0.6324930555555556,0.16151759259259257,0.579286574074074,-0.47097546296296294,0.4723166666666666,0.3699537037037037,0.36995370370370373,0.20526388888888897,0.29999999999999993,10.0,30.0,20.0,10.0,10.0,0.0,0.0,0.0,150.0,770.0,,5.133333333333334
UwV83HsGsw3,q_0.800,3,20,60,23,18,44,50,50,0,10,10,0,0,0,0,,,0.0939367283950617,0.6148734567901234,0.13580555555555554,0.5436120370370369,-0.4790679012345679,0.44967530864197525,0.3699537037037037,0.3699537037037037,0.21024814814814813,0.14000000000000004,10.0,30.0,20.0,10.0,10.0,0.0,0.0,0.0,70.0,450.0,,6.428571428571429
UwV83HsGsw3,q_0.800,4,15,30,23,18,44,50,50,0,10,5,0,0,0,0,,,0.08776851851851854,0.6049467592592592,0.13222870370370368,0.5571023148148148,-0.47271805555555557,0.4693337962962963,0.36995370370370373,0.36995370370370373,0.2308305555555555,0.060000000000000026,5.0,15.0,10.0,5.0,5.0,0.0,0.0,0.0,15.0,90.0,,6.0
UwV83HsGsw3,q_0.800,5,6,6,23,18,44,50,50,0,4,2,0,0,0,0,,,0.08494444444444445,0.5970185185185185,0.132785,0.5384409259259259,-0.46423351851851863,0.4534964814814815,0.3699537037037037,0.3699537037037037,0.20216555555555557,0.12,1.0,3.0,2.0,1.0,1.0,0.0,0.0,0.0,6.0,62.0,,10.333333333333334
UwV83HsGsw3,q_0.850,all,62,186,23,18,44,44,50,2,37,23,2,2,2,0,0.0,11.0,0.09840959776981283,0.6270930655117481,0.14587234024836176,0.5627270939909851,-0.4812207252633866,0.46431749622117224,0.3749537037037036,0.3749537037037037,0.21186908439231023,0.15967741935483876,31.0,93.0,62.0,31.0,31.0,0.0,0.0,0.0,285.0,1461.0,,5.126315789473685
UwV83HsGsw3,q_0.850,1,6,30,23,18,44,44,44,1,3,2,1,1,1,0,0.0,5.0,0.14003703703703704,0.6819444444444445,0.19813867845117847,0.6173705808080808,-0.48380576599326597,0.4773335437710438,0.3749537037037036,0.3749537037037037,0.19617424242424242,0.25,5.0,15.0,10.0,5.0,5.0,0.0,0.0,0.0,55.0,125.0,,2.272727272727273
