condition,k,method,image_id,building,n_valid,kernel_score,count_brier,count_tv,uncovered_count,abs_pair_disagreement_error
manual,0,cold_context_personal,S9hNv5qa7GM_bd9faec23bb3462c94a5fbc6c0a3d5cf,S9hNv5qa7GM,20,0.429245911421953,0.0,0.0,0.0,0.0
manual,0,cold_context_personal,S9hNv5qa7GM_dcced7b92f444b9a83bd7d54413fa486,S9hNv5qa7GM,2,1.172649486997515,6.162975822039155e-33,0.0,0.0,0.0
manual,0,cold_context_personal,S9hNv5qa7GM_ed36c0b595de42f0a4e13ba5d332814a,S9hNv5qa7GM,3,0.7096792852958066,0.0,0.0,0.0,0.0
manual,0,cold_context_personal,UwV83HsGsw3_0f1385fc03994285ad8253b49516d77b,UwV83HsGsw3,4,1.986845640442105,1.5,0.75,0.75,1.0
manual,0,cold_context_personal,UwV83HsGsw3_16af52545aff47afb4d7b330a49091a2,UwV83HsGsw3,5,1.3376967139959632,1.3376967139959688,1.0,1.0,0.2625321669836228
manual,0,cold_context_personal,UwV83HsGsw3_7482b1a2655e4655ae4ab58749f43f65,UwV83HsGsw3,24,1.5161895568368353,2.0,1.0,1.0,0.6630434782608695
manual,0,cold_context_personal,UwV83HsGsw3_8e9c912f525744eeaea21083a20a1596,UwV83HsGsw3,24,1.3438452842028357,0.37135048105629337,0.2850984757187427,0.041666666666666664,0.22989480603510495
manual,0,cold_context_personal,UwV83HsGsw3_a3630444bbd94cd6ac4edbe2dc1221de,UwV83HsGsw3,6,1.217094631654081,0.8672242879246085,0.3517561844330058,0.3333333333333333,0.13472650813636355
manual,0,cold_context_personal,UwV83HsGsw3_b979526475874ad68ae33f02d407a1fc,UwV83HsGsw3,5,1.2091914928965015,0.898694540760979,0.4228451844939041,0.4,0.23677742981035477
manual,0,cold_context_personal,UwV83HsGsw3_bc29294428a647038f70e0ea31ea8972,UwV83HsGsw3,23,0.7269423723283568,0.08695652173913043,0.0434782608695652,0.043478260869565216,0.08695652173913043
manual,0,cold_context_personal,UwV83HsGsw3_f9641b59487a4b0ca0fe41a82edc0980,UwV83HsGsw3,5,1.4441441590860382,1.032467818775915,0.6,0.6,0.12646317621439185
manual,0,cold_context_personal,VFuaQ6m2Qom_109e18c64a614dc49e41a33ae979f98a,VFuaQ6m2Qom,2,1.5327776640152453,0.8966045605190809,0.5,0.5,0.5435769420255518
manual,0,cold_context_personal,VFuaQ6m2Qom_381ce3cd69b846c3b920be16d29ed48e,VFuaQ6m2Qom,2,1.9198813641306065,2.0,1.0,1.0,1.0
manual,0,cold_context_personal,VFuaQ6m2Qom_5fb269a812f349b4bc2ad5dfac000b85,VFuaQ6m2Qom,7,1.5447814288537352,1.3580339968679596,0.8571428571428572,0.8571428571428571,0.21125358620914236
manual,0,cold_context_personal,VFuaQ6m2Qom_ad4c387f8175498491966703c8441e0d,VFuaQ6m2Qom,19,1.407906879938647,1.2036942445218006,0.6449553604076885,0.5263157894736842,0.26129126292128646
manual,0,cold_context_personal,VFuaQ6m2Qom_f0be18aa2f1d4aa2b6adf355a86f34b8,VFuaQ6m2Qom,5,1.542183968666731,1.5456958157086904,1.0,1.0,0.4456532442731217
manual,0,cold_context_personal,VLzqgDo317F_5d3591edd7c546acaf99db40281b3409,VLzqgDo317F,2,1.25700767900948,0.0,0.0,0.0,0.0
manual,0,cold_context_personal,X7HyMhZNoso_2b16acff0dc042a1a75816a1fbd0a302,X7HyMhZNoso,5,1.5236903992247341,1.3684159391899158,0.8,0.8,0.07685668889207886
manual,0,cold_context_personal,X7HyMhZNoso_987fd31155514f6facb131bd5c14881d,X7HyMhZNoso,24,0.8519053976838231,4.108650548026103e-33,0.0,0.0,0.0
manual,0,cold_context_personal,X7HyMhZNoso_b6f452209a62499795e5bd137214a7f9,X7HyMhZNoso,5,1.5229604851137502,2.0,1.0,1.0,0.7000000000000001
manual,0,cold_context_personal,Z6MFQCViBuw_2008e72476f84104858e908beeac0193,Z6MFQCViBuw,5,1.2485435164382548,0.1866219014761882,0.3053886033337026,0.0,0.42427718442117834
manual,0,cold_context_personal,Z6MFQCViBuw_22fff6c74efb476592569c18718feb41,Z6MFQCViBuw,5,1.3053769139998983,0.3056358928663128,0.3904820250923453,0.0,0.4761824936007214
manual,0,cold_context_personal,Z6MFQCViBuw_59aed460238643f48f593e9b9ba1c17d,Z6MFQCViBuw,5,1.3641832097131892,0.7416912200144292,0.608624466708469,0.0,0.47661238473012446
manual,0,cold_context_personal,b8cTxDM8gDG_298a2386166a43c8a04e1c24433f7d15,b8cTxDM8gDG,24,1.5152733101310192,2.0,1.0,1.0,0.7282608695652174
manual,0,cold_context_personal,b8cTxDM8gDG_f339391e9479496e8652c972953f0ce4,b8cTxDM8gDG,5,1.1180232084995794,0.4,0.19999999999999998,0.2,0.4
manual,0,cold_context_personal,b8cTxDM8gDG_f3748786c3704532abb2358581488f3f,b8cTxDM8gDG,6,1.437488149743027,1.5738923207735411,1.0,1.0,0.42637786146805934
manual,0,cold_context_personal,e9zR4mvMWw7_0ee61863ec0c4c06bac95fb886e98945,e9zR4mvMWw7,6,0.5155943382582814,0.0,0.0,0.0,0.0
manual,0,cold_context_personal,e9zR4mvMWw7_1d316dfbe35f41dd9203eaf88be5aae8,e9zR4mvMWw7,6,1.369598245791633,0.20867929199904775,0.3229208333868264,0.0,0.43731065004888037
manual,0,cold_context_personal,e9zR4mvMWw7_4273c4dd97974531b5256f96204fee47,e9zR4mvMWw7,6,1.3360854245567069,8.217301096052206e-33,0.0,0.0,0.0
manual,0,cold_context_personal,e9zR4mvMWw7_4fb8c9be319e4784b4b66f9ca5d839ab,e9zR4mvMWw7,24,1.2028697555482617,0.9920209362516239,0.6351379408412919,0.5416666666666666,0.0021460884362759503
manual,0,cold_context_personal,jh4fc5c5qoQ_30cdb6fe9aa6449788e271f2e24d76ec,jh4fc5c5qoQ,4,1.2720503589359191,0.5000000000000001,0.25,0.25,0.5
manual,0,cold_context_personal,jh4fc5c5qoQ_4547d37b305e41bdad0de45ade6971ca,jh4fc5c5qoQ,2,1.554270274839229,1.5928207766116511,1.0,1.0,0.5928160300070094
manual,0,cold_context_personal,jh4fc5c5qoQ_77e6cfabf32d46fc9398ce824843adaa,jh4fc5c5qoQ,2,1.335221966812065,1.3352219668120706,1.0,1.0,0.3351140921071629
manual,0,cold_context_personal,jh4fc5c5qoQ_855bc326ad174253b57626daf123c608,jh4fc5c5qoQ,2,1.336849830682513,1.3368498306825185,1.0,1.0,0.33679136197926485
manual,0,cold_context_personal,jh4fc5c5qoQ_a59a3a61089343a8ba2834e7d3cd1066,jh4fc5c5qoQ,2,1.5142626657119331,2.0,1.0,1.0,1.0
manual,0,cold_context_personal,jh4fc5c5qoQ_b000c5baa76b454caa1c58c9aac585f6,jh4fc5c5qoQ,2,1.3341311532788083,1.3341311532788096,1.0,1.0,0.33411675747678604
manual,0,cold_context_personal,jtcxE69GiFV_0aa01000f1934e73b35c348fa8d15040,jtcxE69GiFV,3,1.1649699635165496,0.0,0.0,0.0,0.0
manual,0,cold_context_personal,jtcxE69GiFV_1df105f34ccf4844877be7e8e2d90fad,jtcxE69GiFV,3,1.4802413533454049,0.0,0.0,0.0,0.0
manual,0,cold_context_personal,jtcxE69GiFV_27535f650b78489abcf2397c1eaa3037,jtcxE69GiFV,6,1.504443461098429,6.162975822039155e-33,0.0,0.0,0.0
manual,0,cold_context_personal,jtcxE69GiFV_4d7ce55eeb6643079aba3b10360de8d8,jtcxE69GiFV,2,1.3372807948755738,0.9793835306542086,0.6183847829471387,0.5,0.33593859894411005
manual,0,cold_context_personal,jtcxE69GiFV_5d3af9ad575b4be88587967ff8114c36,jtcxE69GiFV,2,1.1191019301057006,0.518378801878613,0.11328299675710068,0.0,0.5256393272622382
manual,0,cold_context_personal,jtcxE69GiFV_67790605390f4d439c3c59395967ec84,jtcxE69GiFV,4,1.5213649058869367,1.5264701644978302,1.0,1.0,0.026388180285209395
manual,0,cold_context_personal,jtcxE69GiFV_9f0e2562fcf447f5a7c5e44e85978148,jtcxE69GiFV,2,1.5025260174311883,0.7531277764104608,0.6136320136943608,0.0,0.4742148108767976
manual,0,cold_context_personal,jtcxE69GiFV_c90412ad99334d3aa7a1ec74d8e543a1,jtcxE69GiFV,4,1.0729817751386799,0.8770935737491614,0.5,0.5,0.25820965721693256
manual,0,cold_context_personal,jtcxE69GiFV_dce110162b244b2ab76a0804fc830a9e,jtcxE69GiFV,4,1.0321781104428986,0.8375170678452546,0.42656450326396894,0.25,0.16980982083153162
manual,0,cold_context_personal,pRbA3pwrgk9_0350fc96e88c4a52886d4eb50b2d52c6,pRbA3pwrgk9,3,1.460093728563881,1.2924565388341354,0.6666666666666666,0.6666666666666666,0.5344097943696055
manual,0,cold_context_personal,pRbA3pwrgk9_03de6e2562bb4f56a88db3ceb681af78,pRbA3pwrgk9,6,1.2456960313749286,0.620348536570943,0.6430240016145052,0.0,0.6658384632320631
manual,0,cold_context_personal,pRbA3pwrgk9_285b697fed754f86a09602c93628cfb4,pRbA3pwrgk9,3,1.142597759918761,0.0,0.0,0.0,0.0
manual,0,cold_context_personal,pRbA3pwrgk9_2a3810bc7ecc491e81ff1e8a17692ec1,pRbA3pwrgk9,5,0.8055830597861731,0.0,0.0,0.0,0.0
manual,0,cold_context_personal,pRbA3pwrgk9_4fe4474e9bf9429ea92d202bdea4dce5,pRbA3pwrgk9,2,0.7572270018417013,0.0,0.0,0.0,0.0
manual,0,cold_context_personal,pRbA3pwrgk9_8b07a4b08cf447abb246769d8dce8494,pRbA3pwrgk9,19,1.337179253111973,1.489838340862802,0.9473684210526315,0.9473684210526315,0.061250315815274514
manual,0,cold_context_personal,pRbA3pwrgk9_8caa90fc5528451f9e9f45634676499b,pRbA3pwrgk9,2,1.1248975188467565,0.2975457000287244,0.3857085819455939,0.0,0.47387842317398843
manual,0,cold_context_personal,pRbA3pwrgk9_9c9bed9bf7d94ac0bcea18e3bf521930,pRbA3pwrgk9,2,1.5610708227962946,0.0,0.0,0.0,0.0
manual,0,cold_context_personal,pRbA3pwrgk9_bc9ae89832854c19a69741f97291efad,pRbA3pwrgk9,2,1.3331900222631554,1.2617660121963719,0.6832495971637422,0.5,0.5669140199340625
manual,0,cold_context_personal,pa4otMbVnkk_270f6920ec0f48c391bca974b356bc3b,pa4otMbVnkk,2,1.9597407204331871,2.0,1.0,1.0,0.0
manual,0,cold_context_personal,pa4otMbVnkk_447755d931aa401097d8c0952a22b17e,pa4otMbVnkk,2,0.9914183537930473,0.0,0.0,0.0,0.0
manual,0,cold_context_personal,pa4otMbVnkk_48321c1bb20244f1b43b2c41b4dc9657,pa4otMbVnkk,3,1.4943702895248576,0.6286494667262468,0.2949807503503874,0.0,0.199562710125732
manual,0,cold_context_personal,pa4otMbVnkk_5d1adb544bb14217ba5ded2eb82cd8e3,pa4otMbVnkk,6,1.217858828806927,0.9742297787344739,0.6363308439520587,0.5,0.13469875219419158
manual,0,cold_context_personal,pa4otMbVnkk_63bde48e974d42e59a664bc3b5d9566a,pa4otMbVnkk,3,1.193999406470458,0.6666666666666666,0.33333333333333337,0.3333333333333333,0.6666666666666666
manual,0,cold_context_personal,q9vSo1VnCiC_1cd414875b9b4311bc6a179d91e6270d,q9vSo1VnCiC,5,1.1065492393824443,0.30191654353499164,0.38835299227825737,0.0,0.47514000391157196
manual,0,cold_context_personal,q9vSo1VnCiC_2a8ef249ec0e4ad5bfe138a65f50964e,q9vSo1VnCiC,24,0.7122240693383958,2.0543252740130515e-33,0.0,0.0,0.0
manual,0,cold_context_personal,q9vSo1VnCiC_3e5aacbc10904d4b88660a3cb91efcb9,q9vSo1VnCiC,5,1.532356213901687,1.5326282342355984,1.0,1.0,0.06818929588274025
manual,0,cold_context_personal,q9vSo1VnCiC_3e7f67e8969f434b9a4aec0c68668b20,q9vSo1VnCiC,3,1.2883544317561981,0.8819585480062976,0.3445616638622774,0.3333333333333333,0.33476917044264654
manual,0,cold_context_personal,q9vSo1VnCiC_830eb252ae01401a8fe55f9538e627dd,q9vSo1VnCiC,5,0.9476108322092586,2.465190328815662e-33,0.0,0.0,0.0
manual,0,cold_context_personal,q9vSo1VnCiC_9ba6cd412cb04c5c9beb15ef9e6d22c5,q9vSo1VnCiC,6,1.248621923852752,0.0,0.0,0.0,0.0
manual,0,cold_context_personal,q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,q9vSo1VnCiC,24,1.5244069647219192,1.3615529431800326,0.8333333333333333,0.8333333333333334,0.39784476618057474
manual,0,cold_context_personal,q9vSo1VnCiC_a424533651804a38a55b1252daccc81e,q9vSo1VnCiC,5,0.9813686563113503,0.3999999999999999,0.19999999999999998,0.2,0.4
manual,0,cold_context_personal,q9vSo1VnCiC_c421f07780004647a7198c4ac5371e8a,q9vSo1VnCiC,24,1.2223945155824685,3.5950692295228405e-33,0.0,0.0,0.0
manual,0,cold_context_personal,q9vSo1VnCiC_c4b0b6a41c2a4db3927f5fa9cafb6345,q9vSo1VnCiC,6,1.336147168859502,1.3361471688595037,1.0,1.0,0.6642078196337711
manual,0,cold_context_personal,q9vSo1VnCiC_dc320b1236f741a98303db9f89bc68a2,q9vSo1VnCiC,5,1.377872746110959,1.5771213925103773,1.0,1.0,0.02328995851048099
manual,0,cold_context_personal,q9vSo1VnCiC_dc873df7717c43888a1cff13713fe146,q9vSo1VnCiC,5,1.678431160957413,1.6,0.8,0.8,1.0
manual,0,cold_context_personal,q9vSo1VnCiC_e74e843601574864a14517f990c748a0,q9vSo1VnCiC,24,1.2203991479133132,0.3288284855049672,0.31334728571009474,0.041666666666666664,0.2949459151944545
manual,0,cold_context_personal,q9vSo1VnCiC_f7452776f0604b508bb2b0263238deb0,q9vSo1VnCiC,5,1.111927947695859,0.4,0.19999999999999998,0.2,0.4
manual,0,cold_context_personal,rPc6DW4iMge_0012f6dcce9645778ac459e189cf0db3,rPc6DW4iMge,23,0.9174008204366884,0.17391304347826086,0.08695652173913046,0.08695652173913043,0.1660079051383399
manual,0,cold_context_personal,rPc6DW4iMge_0dfe61800cc540db8e25c1738bc4b8ff,rPc6DW4iMge,5,1.3369208935385852,1.0982794397231195,0.6870837132585914,0.6,0.13782411022682794
manual,0,cold_context_personal,rPc6DW4iMge_186a32a1b7e34cb797731bfa78365db5,rPc6DW4iMge,24,1.328369904893206,1.2201205294359398,0.8333333333333333,0.8333333333333334,0.09674786315976447
manual,0,cold_context_personal,rPc6DW4iMge_1f14902595544e389c9c910c444e79e7,rPc6DW4iMge,24,1.1358234770815414,0.4673294145097488,0.35465771918451217,0.16666666666666666,0.15704697018834485
manual,0,cold_context_personal,rPc6DW4iMge_4350d36797324601adba7351d09602d2,rPc6DW4iMge,5,0.9365984629100026,0.0,0.0,0.0,0.0
manual,0,cold_context_personal,rPc6DW4iMge_9d3eb9f5d38844bfb4e5fb2cd05fd3fd,rPc6DW4iMge,23,1.0427306848956608,0.08695652173913043,0.0434782608695652,0.043478260869565216,0.08695652173913043
manual,0,cold_context_personal,rPc6DW4iMge_a72230c911234d18b08568b9d8b02dd2,rPc6DW4iMge,6,1.4742369247848373,1.3333333333333333,0.6666666666666667,0.6666666666666666,0.7333333333333334
manual,0,cold_context_personal,rPc6DW4iMge_cc15fb105d86466faafdd633f89148de,rPc6DW4iMge,24,0.7844387282709459,0.16666666666666666,0.08333333333333334,0.08333333333333333,0.15942028985507248
manual,0,cold_context_personal,rPc6DW4iMge_fbc169773c954580baea6d2798c0d486,rPc6DW4iMge,22,1.3162520040928694,1.5033997860956638,0.9545454545454546,0.9545454545454546,0.3879156121634457
manual,0,cold_context_personal,uNb9QFRL6hY_07a43087f1e54e3f828851d8e457a283,uNb9QFRL6hY,24,1.3299903021190143,1.4888918154148065,0.9166666666666667,0.9166666666666666,0.2639076864789263
manual,0,cold_context_personal,uNb9QFRL6hY_1096f195d3294cefa462add5ab0c342e,uNb9QFRL6hY,23,0.9139090407536947,0.0,0.0,0.0,0.0
manual,0,cold_context_personal,uNb9QFRL6hY_3b9e548b46af4410b97e1d12781ec3c9,uNb9QFRL6hY,24,1.4715158513391302,1.3195584955431299,0.75,0.75,0.2601899878196512
manual,0,cold_context_personal,uNb9QFRL6hY_5948424345f541b9a570b48f1cfcf622,uNb9QFRL6hY,23,1.46083482221607,1.2258266422885915,0.6186562561344773,0.6086956521739131,0.2870261608699509
manual,0,cold_context_personal,uNb9QFRL6hY_5b62816d9cf94f17ae166291822ea9ab,uNb9QFRL6hY,5,1.1522079095366413,0.8,0.4,0.4,0.7000000000000001
manual,0,cold_context_personal,uNb9QFRL6hY_6115ed700b5144cfa3443346381cb7cd,uNb9QFRL6hY,5,1.687231666767594,0.8,0.4,0.4,0.7000000000000001
manual,0,cold_context_personal,uNb9QFRL6hY_6a500a9a43a340eb817c58bb084327fe,uNb9QFRL6hY,5,1.487252904013477,1.2358252342020948,0.6338412321345954,0.6,0.1357410806785383
manual,0,cold_context_personal,uNb9QFRL6hY_6c4fa6dfddc1499db228854454bfc61d,uNb9QFRL6hY,6,1.5495329569025775,0.23140759179579207,0.33991519536801784,0.0,0.4488102929942077
manual,0,cold_context_personal,uNb9QFRL6hY_748279b5d6e740c4b2cba9fc78d6fc62,uNb9QFRL6hY,5,1.544245639431228,2.0,1.0,1.0,0.4
manual,0,cold_context_personal,uNb9QFRL6hY_85e7a14905bd44648061e3eb7f79cf13,uNb9QFRL6hY,5,1.1473483788895213,0.0,0.0,0.0,0.0
manual,0,cold_context_personal,uNb9QFRL6hY_8b6f1b0b025848b482e747ab6a027b97,uNb9QFRL6hY,23,1.5840472777028547,1.3043478260869565,0.6521739130434783,0.6521739130434783,0.624505928853755
manual,0,cold_context_personal,uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5,uNb9QFRL6hY,23,1.397802033385807,1.3043478260869565,0.6521739130434783,0.6521739130434783,0.624505928853755
manual,0,cold_context_personal,uNb9QFRL6hY_9f199750b00c4f5484a546d79e06a0f8,uNb9QFRL6hY,23,1.3359151089814163,1.1674389493588835,0.7826086956521738,0.782608695652174,0.18138609671074846
manual,0,cold_context_personal,uNb9QFRL6hY_a372582c11864f31a9dd174e4a0ae6ad,uNb9QFRL6hY,6,1.3357577915401844,1.3357577915401864,1.0,1.0,0.33124198038536
manual,0,cold_context_personal,uNb9QFRL6hY_a7ab19b1a9f044f0905592de1414e8b3,uNb9QFRL6hY,6,1.392718895579008,2.0,1.0,1.0,0.0
manual,0,cold_context_personal,uNb9QFRL6hY_ba24e5a57ef34c6dbc0458ed4c1e701d,uNb9QFRL6hY,23,1.4849999024671197,1.2062039136924239,0.7391304347826086,0.7391304347826086,0.37585959055292106
manual,0,cold_context_personal,uNb9QFRL6hY_bcce4f23c12744c782c0b49b24a0331a,uNb9QFRL6hY,24,1.3356648894133005,1.3356648894133043,1.0,1.0,0.581686498603115
manual,0,cold_context_personal,uNb9QFRL6hY_c1ebb8b34eb846ba9b5ce23b30b299a7,uNb9QFRL6hY,24,1.5198773481437737,1.9166666666666667,0.9583333333333334,0.9583333333333334,0.16304347826086957
manual,0,cold_context_personal,uNb9QFRL6hY_c6410f47ad754d6cbd890ba7dff8b449,uNb9QFRL6hY,5,1.5305701633348123,1.5305701633348145,1.0,1.0,0.4298672382621176
manual,0,cold_context_personal,uNb9QFRL6hY_ca08ebfb2da647f68db41630637e400b,uNb9QFRL6hY,5,1.335883934872292,1.335883934872292,1.0,1.0,0.2646766713062342
manual,0,cold_context_personal,uNb9QFRL6hY_cdca0a1a2fc343bb94bacdc3045b2d8d,uNb9QFRL6hY,5,1.5121661027769777,2.0,1.0,1.0,0.4
manual,0,cold_context_personal,uNb9QFRL6hY_ce88ee8b7ee84fca92c13ab16599d90e,uNb9QFRL6hY,5,1.3456434057399953,0.9048106415410967,0.4,0.4,0.3301842518257829
manual,0,cold_context_personal,uNb9QFRL6hY_d02f87bbb0414146a7a15070110a0384,uNb9QFRL6hY,24,1.1363253020399107,0.08333333333333333,0.041666666666666644,0.041666666666666664,0.08333333333333333
manual,0,cold_context_personal,uNb9QFRL6hY_f4eb9862530a4f909b46f51d1887d05f,uNb9QFRL6hY,5,0.48340046608095977,0.0,0.0,0.0,0.0
manual,0,cold_context_personal,uNb9QFRL6hY_f7944295a76541b186e6a557ebdbba14,uNb9QFRL6hY,5,1.33494538727023,1.3349453872702306,1.0,1.0,0.13452586041798353
manual,0,cold_context_personal,uNb9QFRL6hY_fd8d4da92ec14b668ed3d2986616bd14,uNb9QFRL6hY,5,1.3388719257053292,1.579683525262973,1.0,1.0,0.4796011366021048
manual,0,cold_context_personal,wc2JMjhGNzB_03c1aca95e254bf4b0db303a28d79aee,wc2JMjhGNzB,5,0.9999090482623061,0.4,0.19999999999999998,0.2,0.4
manual,0,cold_context_personal,wc2JMjhGNzB_1d8917d25abb4a77a0da9583dc82c17c,wc2JMjhGNzB,5,1.5285470830162864,1.0781388837078016,0.6208330155504821,0.4,0.2291315184170335
manual,0,cold_context_personal,wc2JMjhGNzB_2195c5a9b9fd451b927b0050f23fac31,wc2JMjhGNzB,24,0.5221272248034315,0.0,0.0,0.0,0.0
manual,0,cold_context_personal,wc2JMjhGNzB_4884da3227464ab5b82f631ff22205bd,wc2JMjhGNzB,6,1.5449463461950066,1.1112011940056643,0.6666666666666667,0.6666666666666666,0.4174416021212918
manual,0,cold_context_personal,wc2JMjhGNzB_55b45b0f19c2460bbcd1fb1c86c6610d,wc2JMjhGNzB,6,1.3083327416673376,1.184987584335207,0.6666666666666667,0.6666666666666666,0.455446399788066
manual,0,cold_context_personal,wc2JMjhGNzB_9087f0358178420a8b9ac7b17a8919c7,wc2JMjhGNzB,7,1.0937947511724837,0.9460335044012237,0.6046299971186855,0.2857142857142857,0.002023887233312649
manual,0,cold_context_personal,wc2JMjhGNzB_b41b10699d614f24851b56a9a0e743c6,wc2JMjhGNzB,23,1.3353930468386335,1.1994256711984155,0.7826086956521738,0.782608695652174,0.14531624673879096
manual,0,cold_context_personal,wc2JMjhGNzB_c7c84bf01a834489ad11d8450a7dc2bc,wc2JMjhGNzB,5,1.193038907729486,0.0,0.0,0.0,0.0
manual,0,cold_context_personal,wc2JMjhGNzB_dc4a9f470b834de1983c7e605ff06b2e,wc2JMjhGNzB,24,1.3667917291241458,0.30039723506124516,0.35137111306719104,0.041666666666666664,0.37250080641794353
manual,0,cold_context_personal,wc2JMjhGNzB_dda6efcba51c40de8552408953719515,wc2JMjhGNzB,23,1.5238065599942614,1.528243966458369,1.0,1.0,0.38549821402726864
manual,0,cold_context_personal,wc2JMjhGNzB_ec04ef10a0664e94878aa2d0f1720c2f,wc2JMjhGNzB,5,1.2981337992081123,0.9564754948406469,0.6788615102781075,0.4,0.03457931310970608
manual,0,cold_context_personal,x8F5xyUWy9e_1be9a97aada84e4795f64583ac0e3b76,x8F5xyUWy9e,5,1.4244524012220512,1.143766234586126,0.6,0.6,0.5372745091426144
manual,0,cold_context_personal,x8F5xyUWy9e_3a127fd2c5f34d978cba253145dae7d6,x8F5xyUWy9e,5,1.5012976752672669,9.860761315262648e-33,0.0,0.0,0.0
manual,0,cold_context_personal,x8F5xyUWy9e_9926b38bd87e44e292d9c375050dd17d,x8F5xyUWy9e,5,1.7467070473037947,1.2,0.6,0.6,0.6
