condition,heldout_building,worker_id,coannotated_training_images,relative_log_pairs,known
manual,wc2JMjhGNzB,W029,63,-0.1411099581552709,True
manual,wc2JMjhGNzB,W030,63,-0.010787077026784424,True
manual,wc2JMjhGNzB,W031,67,-0.006087200348600223,True
manual,wc2JMjhGNzB,W032,64,0.05426641564970077,True
manual,wc2JMjhGNzB,W033,64,0.019231307844696604,True
manual,wc2JMjhGNzB,W034,79,-0.08431639215095679,True
manual,wc2JMjhGNzB,W035,63,-0.031215425983544588,True
manual,wc2JMjhGNzB,W036,65,-0.01721431884542824,True
manual,wc2JMjhGNzB,W037,63,-0.04539197264940678,True
manual,x8F5xyUWy9e,W001,68,0.09745240571036529,True
manual,x8F5xyUWy9e,W002,62,0.08438824004296525,True
manual,x8F5xyUWy9e,W006,68,0.02322124504274394,True
manual,x8F5xyUWy9e,W008,68,-0.07060434170204806,True
manual,x8F5xyUWy9e,W010,68,-0.032393806470736954,True
manual,x8F5xyUWy9e,W011,67,0.05134098583022091,True
manual,x8F5xyUWy9e,W012,66,0.041563419412125914,True
manual,x8F5xyUWy9e,W013,67,-0.014106918556038076,True
manual,x8F5xyUWy9e,W014,57,-0.023887065707739963,True
manual,x8F5xyUWy9e,W015,68,0.029529754714447732,True
manual,x8F5xyUWy9e,W017,66,0.07820633280793256,True
manual,x8F5xyUWy9e,W018,56,0.016299593390652952,True
manual,x8F5xyUWy9e,W021,29,0.022402858063761022,True
manual,x8F5xyUWy9e,W027,56,0.09353695342684976,True
manual,x8F5xyUWy9e,W028,65,0.04099758959519886,True
manual,x8F5xyUWy9e,W029,66,-0.1428123401805174,True
manual,x8F5xyUWy9e,W030,67,-0.012914866972743683,True
manual,x8F5xyUWy9e,W031,72,-0.0015008473690475478,True
manual,x8F5xyUWy9e,W032,68,0.05314690394336431,True
manual,x8F5xyUWy9e,W033,68,0.022646400018939056,True
manual,x8F5xyUWy9e,W034,87,-0.09771563037785097,True
manual,x8F5xyUWy9e,W035,66,-0.026634916035235545,True
manual,x8F5xyUWy9e,W036,68,-0.007570478400854926,True
manual,x8F5xyUWy9e,W037,67,-0.030398894252990936,True
manual,yqstnuAEVhm,W001,63,0.09993411826078798,True
manual,yqstnuAEVhm,W002,56,0.08552228936180008,True
manual,yqstnuAEVhm,W006,61,0.007070505255232805,True
manual,yqstnuAEVhm,W008,62,-0.05236187540749393,True
manual,yqstnuAEVhm,W010,61,-0.023959800735280725,True
manual,yqstnuAEVhm,W011,61,0.04742292719572217,True
manual,yqstnuAEVhm,W012,61,0.042754142352998036,True
manual,yqstnuAEVhm,W013,59,-0.00774660285030103,True
manual,yqstnuAEVhm,W014,49,-0.01458493356976239,True
manual,yqstnuAEVhm,W015,62,0.02351501072881487,True
manual,yqstnuAEVhm,W017,60,0.07157650148574815,True
manual,yqstnuAEVhm,W018,48,0.014140349084301488,True
manual,yqstnuAEVhm,W021,26,0.011318994732512607,True
manual,yqstnuAEVhm,W027,51,0.08758577329860995,True
manual,yqstnuAEVhm,W028,59,0.057173443050110836,True
manual,yqstnuAEVhm,W029,60,-0.13479862998917416,True
manual,yqstnuAEVhm,W030,61,-0.001645757722637735,True
manual,yqstnuAEVhm,W031,68,0.0034049350174336136,True
manual,yqstnuAEVhm,W032,63,0.048467075807849404,True
manual,yqstnuAEVhm,W033,63,0.02395080442586807,True
manual,yqstnuAEVhm,W034,78,-0.07716716240135611,True
manual,yqstnuAEVhm,W035,59,-0.02203858321308923,True
manual,yqstnuAEVhm,W036,62,-0.010691102889766518,True
manual,yqstnuAEVhm,W037,62,-0.005468529772691988,True
manual,zsNo4HB9uLZ,W001,69,0.09881968036417979,True
manual,zsNo4HB9uLZ,W002,62,0.08438824004296525,True
manual,zsNo4HB9uLZ,W006,68,0.014100887403797292,True
manual,zsNo4HB9uLZ,W008,69,-0.07495318282420542,True
manual,zsNo4HB9uLZ,W010,68,-0.032393806470736954,True
manual,zsNo4HB9uLZ,W011,69,0.050007453730734654,True
manual,zsNo4HB9uLZ,W012,68,0.043137178823044735,True
manual,zsNo4HB9uLZ,W013,68,-0.013921301206616521,True
manual,zsNo4HB9uLZ,W014,58,-0.023525140469743903,True
manual,zsNo4HB9uLZ,W015,68,0.029529754714447732,True
manual,zsNo4HB9uLZ,W017,67,0.08192202482224467,True
manual,zsNo4HB9uLZ,W018,57,0.01604883041541214,True
manual,zsNo4HB9uLZ,W021,30,0.021813309167346258,True
manual,zsNo4HB9uLZ,W027,58,0.08576064282270514,True
manual,zsNo4HB9uLZ,W028,67,0.05036175999208586,True
manual,zsNo4HB9uLZ,W029,68,-0.13974728198930522,True
manual,zsNo4HB9uLZ,W030,67,-0.012914866972743683,True
manual,zsNo4HB9uLZ,W031,73,-0.0064880604645922,True
manual,zsNo4HB9uLZ,W032,67,0.057691290295299576,True
manual,zsNo4HB9uLZ,W033,69,0.022352290927784006,True
manual,zsNo4HB9uLZ,W034,88,-0.0966977592280817,True
manual,zsNo4HB9uLZ,W035,67,-0.021228545810115625,True
manual,zsNo4HB9uLZ,W036,69,-0.014606006529857522,True
manual,zsNo4HB9uLZ,W037,69,-0.03197712500997759,True
semi,7y3sRwLe3Va,W001,24,0.018763680701739928,True
semi,7y3sRwLe3Va,W002,22,0.0,True
semi,7y3sRwLe3Va,W006,19,0.09761272260427634,True
semi,7y3sRwLe3Va,W008,20,0.008975515295746648,True
semi,7y3sRwLe3Va,W010,21,0.023083815653194107,True
semi,7y3sRwLe3Va,W011,20,0.12308834737613537,True
semi,7y3sRwLe3Va,W012,21,0.012299135997887319,True
semi,7y3sRwLe3Va,W013,22,0.019178804830118728,True
semi,7y3sRwLe3Va,W014,20,0.007969412546936061,True
semi,7y3sRwLe3Va,W015,20,0.02475525644856947,True
semi,7y3sRwLe3Va,W017,19,0.00826457597460036,True
semi,7y3sRwLe3Va,W018,21,-0.006286950234274299,True
semi,7y3sRwLe3Va,W021,17,0.08593737652667148,True
semi,7y3sRwLe3Va,W027,22,-0.010276711988483884,True
semi,7y3sRwLe3Va,W028,22,-0.005138355994241942,True
semi,7y3sRwLe3Va,W029,22,-0.005138355994241942,True
semi,7y3sRwLe3Va,W030,22,0.003926101188546112,True
semi,7y3sRwLe3Va,W031,22,0.015401181986551944,True
semi,7y3sRwLe3Va,W032,22,0.05527426922011774,True
semi,7y3sRwLe3Va,W033,20,-0.005505381422402081,True
semi,7y3sRwLe3Va,W034,23,-0.06657074789392568,True
semi,7y3sRwLe3Va,W035,20,0.027219287573103452,True
semi,7y3sRwLe3Va,W036,19,0.01501722622622831,True
semi,7y3sRwLe3Va,W037,20,0.05663290663631371,True
semi,B6ByNegPMKs,W001,22,0.012576474371382266,True
semi,B6ByNegPMKs,W002,19,0.0,True
semi,B6ByNegPMKs,W006,19,0.09761272260427634,True
semi,B6ByNegPMKs,W008,19,-0.005709284438046603,True
semi,B6ByNegPMKs,W010,20,0.023908237640808183,True
semi,B6ByNegPMKs,W011,20,0.12308834737613537,True
semi,B6ByNegPMKs,W012,20,0.012738390854954722,True
semi,B6ByNegPMKs,W013,20,0.020548719460841493,True
semi,B6ByNegPMKs,W014,19,0.00826457597460036,True
semi,B6ByNegPMKs,W015,20,0.03272466899550553,True
semi,B6ByNegPMKs,W017,18,0.008582444281315759,True
semi,B6ByNegPMKs,W018,20,-0.006511484171212667,True
semi,B6ByNegPMKs,W021,16,0.07262372104410927,True
semi,B6ByNegPMKs,W027,20,-0.011010762844804163,True
semi,B6ByNegPMKs,W028,21,-0.015235612147553078,True
semi,B6ByNegPMKs,W029,20,-0.005505381422402081,True
semi,B6ByNegPMKs,W030,20,0.004206536987727978,True
semi,B6ByNegPMKs,W031,21,0.01593225722746753,True
semi,B6ByNegPMKs,W032,20,0.04894807157684826,True
semi,B6ByNegPMKs,W033,20,-0.005505381422402081,True
semi,B6ByNegPMKs,W034,22,-0.06878977282372321,True
semi,B6ByNegPMKs,W035,19,0.01501722622622831,True
semi,B6ByNegPMKs,W036,19,0.0,True
semi,B6ByNegPMKs,W037,18,0.05240683978856054,True
semi,UwV83HsGsw3,W001,25,0.01819508431683872,True
semi,UwV83HsGsw3,W002,23,0.0,True
semi,UwV83HsGsw3,W006,21,0.09088081070053314,True
semi,UwV83HsGsw3,W008,22,0.008377147609363537,True
semi,UwV83HsGsw3,W010,23,0.021594537223955778,True
semi,UwV83HsGsw3,W011,22,0.12839796115466517,True
semi,UwV83HsGsw3,W012,22,0.01188916479795774,True
semi,UwV83HsGsw3,W013,22,0.02310490601866484,True
semi,UwV83HsGsw3,W014,21,0.00769460521773137,True
semi,UwV83HsGsw3,W015,22,0.03054302439580516,True
semi,UwV83HsGsw3,W017,20,0.007969412546936061,True
semi,UwV83HsGsw3,W018,22,-0.006077385226465156,True
semi,UwV83HsGsw3,W021,18,0.08263209281410719,True
semi,UwV83HsGsw3,W027,22,-0.023792215592089366,True
semi,UwV83HsGsw3,W028,23,-0.014252669428356107,True
semi,UwV83HsGsw3,W029,21,-0.005315540683698561,True
semi,UwV83HsGsw3,W030,22,0.0,True
semi,UwV83HsGsw3,W031,23,0.014904369664405108,True
semi,UwV83HsGsw3,W032,22,0.04961096799360449,True
semi,UwV83HsGsw3,W033,22,-0.005138355994241942,True
semi,UwV83HsGsw3,W034,23,-0.05937256881927377,True
semi,UwV83HsGsw3,W035,22,0.020953621980745803,True
semi,UwV83HsGsw3,W036,21,0.013981555452005669,True
semi,UwV83HsGsw3,W037,20,0.048663494089377646,True
semi,X7HyMhZNoso,W001,23,0.014396358149303852,True
semi,X7HyMhZNoso,W002,21,0.0,True
semi,X7HyMhZNoso,W006,20,0.0941265539398379,True
semi,X7HyMhZNoso,W008,21,0.008666014768307107,True
semi,X7HyMhZNoso,W010,22,0.022314355131420972,True
semi,X7HyMhZNoso,W011,21,0.13282547705655018,True
semi,X7HyMhZNoso,W012,21,0.012299135997887319,True
semi,X7HyMhZNoso,W013,22,0.019178804830118728,True
semi,X7HyMhZNoso,W014,20,0.007969412546936061,True
semi,X7HyMhZNoso,W015,21,0.03159623213359155,True
semi,X7HyMhZNoso,W017,18,0.008582444281315759,True
semi,X7HyMhZNoso,W018,21,-0.006286950234274299,True
semi,X7HyMhZNoso,W021,17,0.08593737652667148,True
semi,X7HyMhZNoso,W027,22,-0.010276711988483884,True
semi,X7HyMhZNoso,W028,21,0.0086660147683071,True
semi,X7HyMhZNoso,W029,22,-0.005138355994241942,True
semi,X7HyMhZNoso,W030,22,0.003926101188546112,True
semi,X7HyMhZNoso,W031,22,0.005811779571492585,True
semi,X7HyMhZNoso,W032,22,0.04568486680505837,True
semi,X7HyMhZNoso,W033,21,-0.005315540683698561,True
semi,X7HyMhZNoso,W034,23,-0.06657074789392568,True
semi,X7HyMhZNoso,W035,21,0.021676160669737037,True
semi,X7HyMhZNoso,W036,20,0.014480896718148728,True
semi,X7HyMhZNoso,W037,20,0.046358546905892965,True
semi,Z6MFQCViBuw,W001,24,0.018763680701739928,True
semi,Z6MFQCViBuw,W002,22,0.0,True
semi,Z6MFQCViBuw,W006,20,0.08615714139290184,True
semi,Z6MFQCViBuw,W008,20,0.008975515295746648,True
semi,Z6MFQCViBuw,W010,21,0.01538921043546274,True
semi,Z6MFQCViBuw,W011,21,0.1251308718388188,True
semi,Z6MFQCViBuw,W012,21,0.012299135997887319,True
semi,Z6MFQCViBuw,W013,21,0.01984014292770903,True
semi,Z6MFQCViBuw,W014,20,0.007969412546936061,True
semi,Z6MFQCViBuw,W015,20,0.03272466899550553,True
semi,Z6MFQCViBuw,W017,18,0.0,True
semi,Z6MFQCViBuw,W018,20,-0.006511484171212667,True
semi,Z6MFQCViBuw,W021,17,0.08593737652667148,True
semi,Z6MFQCViBuw,W027,22,-0.010276711988483884,True
semi,Z6MFQCViBuw,W028,21,-0.015235612147553078,True
semi,Z6MFQCViBuw,W029,22,-0.005138355994241942,True
semi,Z6MFQCViBuw,W030,22,0.003926101188546112,True
semi,Z6MFQCViBuw,W031,21,0.01593225722746753,True
semi,Z6MFQCViBuw,W032,22,0.04568486680505837,True
semi,Z6MFQCViBuw,W033,21,-0.005315540683698561,True
semi,Z6MFQCViBuw,W034,23,-0.06657074789392568,True
semi,Z6MFQCViBuw,W035,20,0.02245030926508479,True
semi,Z6MFQCViBuw,W036,20,0.014480896718148728,True
semi,Z6MFQCViBuw,W037,20,0.05663290663631371,True
semi,b8cTxDM8gDG,W001,24,0.018763680701739928,True
semi,b8cTxDM8gDG,W002,22,0.0,True
semi,b8cTxDM8gDG,W006,20,0.0941265539398379,True
semi,b8cTxDM8gDG,W008,21,0.008666014768307107,True
semi,b8cTxDM8gDG,W010,22,0.022314355131420972,True
semi,b8cTxDM8gDG,W011,21,0.13282547705655018,True
semi,b8cTxDM8gDG,W012,21,0.012299135997887319,True
semi,b8cTxDM8gDG,W013,22,0.019178804830118728,True
semi,b8cTxDM8gDG,W014,20,0.007969412546936061,True
semi,b8cTxDM8gDG,W015,21,0.03159623213359155,True
semi,b8cTxDM8gDG,W017,19,0.00826457597460036,True
semi,b8cTxDM8gDG,W018,21,0.0,True
semi,b8cTxDM8gDG,W021,17,0.08593737652667148,True
semi,b8cTxDM8gDG,W027,22,0.0032387916151215947,True
semi,b8cTxDM8gDG,W028,22,-0.01472775840930131,True
semi,b8cTxDM8gDG,W029,22,-0.005138355994241942,True
semi,b8cTxDM8gDG,W030,22,0.003926101188546112,True
semi,b8cTxDM8gDG,W031,22,0.015401181986551944,True
semi,b8cTxDM8gDG,W032,22,0.04568486680505837,True
semi,b8cTxDM8gDG,W033,21,-0.005315540683698561,True
semi,b8cTxDM8gDG,W034,23,-0.060689407352185226,True
semi,b8cTxDM8gDG,W035,21,0.021676160669737037,True
semi,b8cTxDM8gDG,W036,20,0.014480896718148728,True
semi,b8cTxDM8gDG,W037,20,0.06314439080752637,True
semi,e9zR4mvMWw7,W001,20,0.013474793969338142,True
semi,e9zR4mvMWw7,W002,18,0.0,True
semi,e9zR4mvMWw7,W006,16,0.062337884463629034,True
semi,e9zR4mvMWw7,W008,17,0.010052577131236244,True
semi,e9zR4mvMWw7,W010,18,0.017164888562631517,True
semi,e9zR4mvMWw7,W011,17,0.10850018205806361,True
semi,e9zR4mvMWw7,W012,17,0.014266997757549289,True
semi,e9zR4mvMWw7,W013,18,0.02212939018859853,True
semi,e9zR4mvMWw7,W014,16,0.009297647971425405,True
semi,e9zR4mvMWw7,W015,17,0.036651629274966194,True
semi,e9zR4mvMWw7,W017,16,0.009297647971425405,True
semi,e9zR4mvMWw7,W018,17,-0.007292862271758187,True
semi,e9zR4mvMWw7,W021,13,0.06929939202889723,True
semi,e9zR4mvMWw7,W027,18,-0.01185774460209679,True
semi,e9zR4mvMWw7,W028,18,-0.016993567395347665,True
semi,e9zR4mvMWw7,W029,18,-0.005928872301048395,True
semi,e9zR4mvMWw7,W030,18,0.004530116756014745,True
semi,e9zR4mvMWw7,W031,18,0.01777059459986763,True
semi,e9zR4mvMWw7,W032,18,0.05271330785199043,True
semi,e9zR4mvMWw7,W033,17,-0.006166027193090331,True
semi,e9zR4mvMWw7,W034,19,-0.07643308091524802,True
semi,e9zR4mvMWw7,W035,17,0.025144346376894965,True
semi,e9zR4mvMWw7,W036,16,0.01689437950450685,True
semi,e9zR4mvMWw7,W037,16,0.056774076437607256,True
semi,q9vSo1VnCiC,W001,23,0.0193689607243767,True
semi,q9vSo1VnCiC,W002,21,0.0,True
semi,q9vSo1VnCiC,W006,20,0.08615714139290184,True
semi,q9vSo1VnCiC,W008,21,0.008666014768307107,True
semi,q9vSo1VnCiC,W010,22,0.022314355131420972,True
semi,q9vSo1VnCiC,W011,21,0.1251308718388188,True
semi,q9vSo1VnCiC,W012,20,-0.005505381422402081,True
semi,q9vSo1VnCiC,W013,22,0.019178804830118728,True
semi,q9vSo1VnCiC,W014,20,0.007969412546936061,True
semi,q9vSo1VnCiC,W015,21,0.03159623213359155,True
semi,q9vSo1VnCiC,W017,18,0.008582444281315759,True
semi,q9vSo1VnCiC,W018,20,-0.006511484171212667,True
semi,q9vSo1VnCiC,W021,17,0.08593737652667148,True
semi,q9vSo1VnCiC,W027,21,-0.005315540683698561,True
semi,q9vSo1VnCiC,W028,22,-0.01472775840930131,True
semi,q9vSo1VnCiC,W029,22,-0.005138355994241942,True
semi,q9vSo1VnCiC,W030,21,0.004061483988151151,True
semi,q9vSo1VnCiC,W031,22,0.015401181986551944,True
semi,q9vSo1VnCiC,W032,21,0.02796311090401133,True
semi,q9vSo1VnCiC,W033,21,-0.005315540683698561,True
semi,q9vSo1VnCiC,W034,21,-0.05186473781987151,True
semi,q9vSo1VnCiC,W035,21,0.021676160669737037,True
semi,q9vSo1VnCiC,W036,20,0.014480896718148728,True
semi,q9vSo1VnCiC,W037,19,0.053021137258871316,True
semi,rPc6DW4iMge,W001,24,0.018763680701739928,True
semi,rPc6DW4iMge,W002,22,0.0,True
semi,rPc6DW4iMge,W006,20,0.08138816308488318,True
semi,rPc6DW4iMge,W008,21,0.013981555452005669,True
semi,rPc6DW4iMge,W010,22,0.022314355131420972,True
semi,rPc6DW4iMge,W011,21,0.12052634105866285,True
semi,rPc6DW4iMge,W012,21,0.01761467668158588,True
semi,rPc6DW4iMge,W013,22,0.019178804830118728,True
semi,rPc6DW4iMge,W014,20,0.007969412546936061,True
semi,rPc6DW4iMge,W015,21,0.03159623213359155,True
semi,rPc6DW4iMge,W017,20,0.007969412546936061,True
semi,rPc6DW4iMge,W018,21,-0.006286950234274299,True
semi,rPc6DW4iMge,W021,17,0.07167037876912219,True
semi,rPc6DW4iMge,W027,22,-0.005138355994241942,True
semi,rPc6DW4iMge,W028,22,-0.009589402415059367,True
semi,rPc6DW4iMge,W029,22,0.0,True
semi,rPc6DW4iMge,W030,22,0.003926101188546112,True
semi,rPc6DW4iMge,W031,22,0.010950135565734527,True
semi,rPc6DW4iMge,W032,22,0.04568486680505837,True
semi,rPc6DW4iMge,W033,21,0.0,True
semi,rPc6DW4iMge,W034,23,-0.06657074789392568,True
semi,rPc6DW4iMge,W035,21,0.017071629889581087,True
semi,rPc6DW4iMge,W036,21,0.013981555452005669,True
semi,rPc6DW4iMge,W037,20,0.04765739134056707,True
semi,uNb9QFRL6hY,W001,22,0.02001459274852259,True
semi,uNb9QFRL6hY,W002,21,0.0,True
semi,uNb9QFRL6hY,W006,20,0.0941265539398379,True
semi,uNb9QFRL6hY,W008,20,0.008975515295746648,True
semi,uNb9QFRL6hY,W010,20,0.023908237640808183,True
semi,uNb9QFRL6hY,W011,20,0.12308834737613537,True
semi,uNb9QFRL6hY,W012,18,0.013718267074566625,True
semi,uNb9QFRL6hY,W013,20,0.020548719460841493,True
semi,uNb9QFRL6hY,W014,19,0.00826457597460036,True
semi,uNb9QFRL6hY,W015,19,0.033936693773116845,True
semi,uNb9QFRL6hY,W017,19,0.00826457597460036,True
semi,uNb9QFRL6hY,W018,20,-0.006511484171212667,True
semi,uNb9QFRL6hY,W021,17,0.08593737652667148,True
semi,uNb9QFRL6hY,W027,21,-0.010631081367397122,True
semi,uNb9QFRL6hY,W028,21,-0.015235612147553078,True
semi,uNb9QFRL6hY,W029,20,-0.005505381422402081,True
semi,uNb9QFRL6hY,W030,21,0.004061483988151151,True
semi,uNb9QFRL6hY,W031,21,0.022219207461741827,True
semi,uNb9QFRL6hY,W032,20,0.03446717485869953,True
semi,uNb9QFRL6hY,W033,21,-0.005315540683698561,True
semi,uNb9QFRL6hY,W034,22,-0.05527426922011774,True
semi,uNb9QFRL6hY,W035,21,0.021676160669737037,True
semi,uNb9QFRL6hY,W036,20,0.014480896718148728,True
semi,uNb9QFRL6hY,W037,19,0.04371319547068961,True
semi,wc2JMjhGNzB,W001,19,0.02223843638724732,True
semi,wc2JMjhGNzB,W002,19,0.0,True
semi,wc2JMjhGNzB,W006,15,0.08445201433719636,True
semi,wc2JMjhGNzB,W008,18,0.00966593954926562,True
semi,wc2JMjhGNzB,W010,19,0.01652915194920072,True
semi,wc2JMjhGNzB,W011,17,0.12635166616320037,True
semi,wc2JMjhGNzB,W012,18,0.013718267074566625,True
semi,wc2JMjhGNzB,W013,19,-0.004362334653940125,True
semi,wc2JMjhGNzB,W014,16,0.0,True
semi,wc2JMjhGNzB,W015,18,0.008582444281315759,True
semi,wc2JMjhGNzB,W017,16,0.009297647971425405,True
semi,wc2JMjhGNzB,W018,18,-0.007012367568998257,True
semi,wc2JMjhGNzB,W021,14,0.06614941966394736,True
semi,wc2JMjhGNzB,W027,18,-0.01185774460209679,True
semi,wc2JMjhGNzB,W028,18,-0.04365307433996094,True
semi,wc2JMjhGNzB,W029,19,-0.005709284438046603,True
semi,wc2JMjhGNzB,W030,18,0.004530116756014745,True
semi,wc2JMjhGNzB,W031,17,0.009555676331293944,True
semi,wc2JMjhGNzB,W032,19,0.020726510664274913,True
semi,wc2JMjhGNzB,W033,16,-0.006422944992802428,True
semi,wc2JMjhGNzB,W034,19,-0.07643308091524802,True
semi,wc2JMjhGNzB,W035,17,0.008925742052568388,True
semi,wc2JMjhGNzB,W036,15,0.017628917743833235,True
semi,wc2JMjhGNzB,W037,18,0.0609892840698763,True
semi,yqstnuAEVhm,W001,25,0.01819508431683872,True
semi,yqstnuAEVhm,W002,23,0.0,True
semi,yqstnuAEVhm,W006,21,0.09088081070053314,True
semi,yqstnuAEVhm,W008,22,0.008377147609363537,True
semi,yqstnuAEVhm,W010,23,0.021594537223955778,True
semi,yqstnuAEVhm,W011,21,0.13282547705655018,True
semi,yqstnuAEVhm,W012,22,0.01188916479795774,True
semi,yqstnuAEVhm,W013,23,0.01856013370656651,True
semi,yqstnuAEVhm,W014,20,0.007969412546936061,True
semi,yqstnuAEVhm,W015,22,0.03054302439580516,True
semi,yqstnuAEVhm,W017,19,0.00826457597460036,True
semi,yqstnuAEVhm,W018,21,-0.006286950234274299,True
semi,yqstnuAEVhm,W021,18,0.08263209281410719,True
semi,yqstnuAEVhm,W027,23,-0.009945205150145695,True
semi,yqstnuAEVhm,W028,22,-0.01472775840930131,True
semi,yqstnuAEVhm,W029,23,-0.004972602575072847,True
semi,yqstnuAEVhm,W030,23,0.003799452763109141,True
semi,yqstnuAEVhm,W031,22,0.015401181986551944,True
semi,yqstnuAEVhm,W032,23,0.04421116142425004,True
semi,yqstnuAEVhm,W033,21,-0.005315540683698561,True
semi,yqstnuAEVhm,W034,23,-0.044211161424250044,True
semi,yqstnuAEVhm,W035,22,0.020953621980745803,True
semi,yqstnuAEVhm,W036,20,0.014480896718148728,True
semi,yqstnuAEVhm,W037,21,0.054680047786785646,True
oos_geometry,7y3sRwLe3Va,W001,7,-0.08969815777330906,True
oos_geometry,7y3sRwLe3Va,W002,7,-0.08969815777330906,True
oos_geometry,7y3sRwLe3Va,W006,7,0.037410960509514195,True
oos_geometry,7y3sRwLe3Va,W008,7,0.0014778604606684009,True
oos_geometry,7y3sRwLe3Va,W010,7,-0.11514806320603224,True
oos_geometry,7y3sRwLe3Va,W011,7,-0.06108604879161032,True
oos_geometry,7y3sRwLe3Va,W012,7,0.037410960509514195,True
oos_geometry,7y3sRwLe3Va,W013,7,-0.041907243961491605,True
oos_geometry,7y3sRwLe3Va,W014,7,-0.004599524765796763,True
oos_geometry,7y3sRwLe3Va,W015,7,-0.008798851527815484,True
oos_geometry,7y3sRwLe3Va,W017,7,-0.07324081924454064,True
oos_geometry,7y3sRwLe3Va,W018,7,0.03310839243367611,True
oos_geometry,7y3sRwLe3Va,W021,7,-0.008798851527815484,True
oos_geometry,7y3sRwLe3Va,W027,7,0.11307628936544648,True
oos_geometry,7y3sRwLe3Va,W028,6,0.03043459966506428,True
oos_geometry,7y3sRwLe3Va,W029,7,-0.03593310004884579,True
oos_geometry,7y3sRwLe3Va,W030,7,0.0658165868635742,True
oos_geometry,7y3sRwLe3Va,W031,7,0.03405504158439936,True
oos_geometry,7y3sRwLe3Va,W032,7,0.11014834043645745,True
oos_geometry,7y3sRwLe3Va,W033,7,0.043385104422159995,True
oos_geometry,7y3sRwLe3Va,W034,7,-0.02703100720721096,True
oos_geometry,7y3sRwLe3Va,W035,7,0.044759723569009056,True
oos_geometry,7y3sRwLe3Va,W036,7,-0.061086048791610344,True
oos_geometry,7y3sRwLe3Va,W037,5,0.061917480473819876,True
oos_geometry,UwV83HsGsw3,W001,6,-0.06253348123956427,True
oos_geometry,UwV83HsGsw3,W002,6,-0.06253348123956427,True
oos_geometry,UwV83HsGsw3,W006,6,0.0,True
oos_geometry,UwV83HsGsw3,W008,6,0.0,True
oos_geometry,UwV83HsGsw3,W010,6,-0.11495985088815,True
oos_geometry,UwV83HsGsw3,W011,6,-0.009537956616037322,True
oos_geometry,UwV83HsGsw3,W012,6,0.0,True
oos_geometry,UwV83HsGsw3,W013,6,-0.06544933799101106,True
oos_geometry,UwV83HsGsw3,W014,6,0.03997255628110162,True
oos_geometry,UwV83HsGsw3,W015,6,0.0,True
oos_geometry,UwV83HsGsw3,W017,6,-0.11495985088815,True
oos_geometry,UwV83HsGsw3,W018,6,0.04951051289713894,True
oos_geometry,UwV83HsGsw3,W021,6,0.0,True
oos_geometry,UwV83HsGsw3,W027,6,0.04951051289713894,True
oos_geometry,UwV83HsGsw3,W028,6,0.06893434971739906,True
oos_geometry,UwV83HsGsw3,W029,6,-0.025476781709909444,True
oos_geometry,UwV83HsGsw3,W030,6,0.02143604231788129,True
oos_geometry,UwV83HsGsw3,W031,6,0.06544933799101106,True
oos_geometry,UwV83HsGsw3,W032,6,0.14580145206140274,True
oos_geometry,UwV83HsGsw3,W033,6,-0.015938825093872122,True
oos_geometry,UwV83HsGsw3,W034,6,0.04490061853016958,True
oos_geometry,UwV83HsGsw3,W035,6,0.03536266191413225,True
oos_geometry,UwV83HsGsw3,W036,6,-0.036487544554713605,True
oos_geometry,UwV83HsGsw3,W037,3,-0.012139217511320228,False
oos_geometry,b8cTxDM8gDG,W001,8,-0.14136019365461194,True
oos_geometry,b8cTxDM8gDG,W002,8,-0.14136019365461194,True
oos_geometry,b8cTxDM8gDG,W006,8,0.03507277547766956,True
oos_geometry,b8cTxDM8gDG,W008,8,0.0013854941818766259,True
oos_geometry,b8cTxDM8gDG,W010,8,-0.13987791074102962,True
oos_geometry,b8cTxDM8gDG,W011,8,-0.022292183996170764,True
oos_geometry,b8cTxDM8gDG,W012,8,0.03507277547766956,True
oos_geometry,b8cTxDM8gDG,W013,8,-0.09655621195603306,True
oos_geometry,b8cTxDM8gDG,W014,8,0.03066393227802945,True
oos_geometry,b8cTxDM8gDG,W015,8,-0.008248923307327016,True
oos_geometry,b8cTxDM8gDG,W017,8,-0.12593143878389151,True
oos_geometry,b8cTxDM8gDG,W018,8,0.07436081669156792,True
oos_geometry,b8cTxDM8gDG,W021,8,-0.008248923307327016,True
oos_geometry,b8cTxDM8gDG,W027,8,0.13135059053686635,True
oos_geometry,b8cTxDM8gDG,W028,7,0.07461543839138968,True
oos_geometry,b8cTxDM8gDG,W029,8,-0.04763375325293104,True
oos_geometry,b8cTxDM8gDG,W030,8,0.08045958721274693,True
oos_geometry,b8cTxDM8gDG,W031,8,0.04587307344251251,True
oos_geometry,b8cTxDM8gDG,W032,8,0.15254265418194576,True
oos_geometry,b8cTxDM8gDG,W033,8,0.026727063438636886,True
oos_geometry,b8cTxDM8gDG,W034,8,0.0,True
oos_geometry,b8cTxDM8gDG,W035,8,0.0559087128030841,True
oos_geometry,b8cTxDM8gDG,W036,8,-0.0891947722275091,True
oos_geometry,b8cTxDM8gDG,W037,6,0.03201802158720901,True
oos_geometry,q9vSo1VnCiC,W001,8,-0.14136019365461194,True
oos_geometry,q9vSo1VnCiC,W002,8,-0.14136019365461194,True
oos_geometry,q9vSo1VnCiC,W006,8,0.03507277547766956,True
