record_type,item,count,probability,bootstrap_replicates,seed,status
cardinality,0,1000,1.0,1000,20260817,
pair_inclusion,1|10,0,0.0,1000,20260817,
pair_inclusion,1|11,0,0.0,1000,20260817,
pair_inclusion,1|12,0,0.0,1000,20260817,
pair_inclusion,1|13,0,0.0,1000,20260817,
pair_inclusion,1|15,0,0.0,1000,20260817,
pair_inclusion,1|17,0,0.0,1000,20260817,
pair_inclusion,1|18,0,0.0,1000,20260817,
pair_inclusion,1|2,0,0.0,1000,20260817,
pair_inclusion,1|27,0,0.0,1000,20260817,
pair_inclusion,1|28,0,0.0,1000,20260817,
pair_inclusion,1|29,0,0.0,1000,20260817,
pair_inclusion,1|30,0,0.0,1000,20260817,
pair_inclusion,1|31,0,0.0,1000,20260817,
pair_inclusion,1|32,0,0.0,1000,20260817,
pair_inclusion,1|33,0,0.0,1000,20260817,
pair_inclusion,1|34,0,0.0,1000,20260817,
pair_inclusion,1|35,0,0.0,1000,20260817,
pair_inclusion,1|36,0,0.0,1000,20260817,
pair_inclusion,1|37,0,0.0,1000,20260817,
pair_inclusion,1|6,0,0.0,1000,20260817,
pair_inclusion,1|8,0,0.0,1000,20260817,
pair_inclusion,10|11,0,0.0,1000,20260817,
pair_inclusion,10|12,0,0.0,1000,20260817,
pair_inclusion,10|13,0,0.0,1000,20260817,
pair_inclusion,10|15,0,0.0,1000,20260817,
pair_inclusion,10|17,0,0.0,1000,20260817,
pair_inclusion,10|18,0,0.0,1000,20260817,
pair_inclusion,10|2,0,0.0,1000,20260817,
pair_inclusion,10|27,0,0.0,1000,20260817,
pair_inclusion,10|28,0,0.0,1000,20260817,
pair_inclusion,10|29,0,0.0,1000,20260817,
pair_inclusion,10|30,0,0.0,1000,20260817,
pair_inclusion,10|31,0,0.0,1000,20260817,
pair_inclusion,10|32,0,0.0,1000,20260817,
pair_inclusion,10|33,0,0.0,1000,20260817,
pair_inclusion,10|34,0,0.0,1000,20260817,
pair_inclusion,10|35,0,0.0,1000,20260817,
pair_inclusion,10|36,0,0.0,1000,20260817,
pair_inclusion,10|37,0,0.0,1000,20260817,
pair_inclusion,10|6,0,0.0,1000,20260817,
pair_inclusion,10|8,0,0.0,1000,20260817,
pair_inclusion,11|12,0,0.0,1000,20260817,
pair_inclusion,11|13,0,0.0,1000,20260817,
pair_inclusion,11|15,0,0.0,1000,20260817,
pair_inclusion,11|17,0,0.0,1000,20260817,
pair_inclusion,11|18,0,0.0,1000,20260817,
pair_inclusion,11|2,0,0.0,1000,20260817,
pair_inclusion,11|27,0,0.0,1000,20260817,
pair_inclusion,11|28,0,0.0,1000,20260817,
pair_inclusion,11|29,0,0.0,1000,20260817,
pair_inclusion,11|30,0,0.0,1000,20260817,
pair_inclusion,11|31,0,0.0,1000,20260817,
pair_inclusion,11|32,0,0.0,1000,20260817,
