split,criterion,threshold,image_id,metric_value,topology_mismatch,pair_count_delta,image_path,model_path,gt_path
test,topology_mismatch,,B6ByNegPMKs_6ef1007d4f8641cfa4102b27787f0210,2,True,2,D:/Work/HOHONET/data/mp3d_layout/test/img/B6ByNegPMKs_6ef1007d4f8641cfa4102b27787f0210.png,D:/Work/HOHONET/output/mp3d_layout/HOHO_layout_aug_efficienthc_Transen1_resnet34/B6ByNegPMKs_6ef1007d4f8641cfa4102b27787f0210.txt,D:/Work/HOHONET/export_label/groudTruth.json
test,topology_mismatch,,B6ByNegPMKs_7018ca302c584d0d85024187f3568460,2,True,2,D:/Work/HOHONET/data/mp3d_layout/test/img/B6ByNegPMKs_7018ca302c584d0d85024187f3568460.png,D:/Work/HOHONET/output/mp3d_layout/HOHO_layout_aug_efficienthc_Transen1_resnet34/B6ByNegPMKs_7018ca302c584d0d85024187f3568460.txt,D:/Work/HOHONET/export_label/groudTruth.json
test,topology_mismatch,,B6ByNegPMKs_b8e1ecf1bd044e7292581a66683e7993,2,True,2,D:/Work/HOHONET/data/mp3d_layout/test/img/B6ByNegPMKs_b8e1ecf1bd044e7292581a66683e7993.png,D:/Work/HOHONET/output/mp3d_layout/HOHO_layout_aug_efficienthc_Transen1_resnet34/B6ByNegPMKs_b8e1ecf1bd044e7292581a66683e7993.txt,D:/Work/HOHONET/export_label/groudTruth.json
test,topology_mismatch,,B6ByNegPMKs_bb2332e3d7ad40a59ee5ad0eae108dec,2,True,2,D:/Work/HOHONET/data/mp3d_layout/test/img/B6ByNegPMKs_bb2332e3d7ad40a59ee5ad0eae108dec.png,D:/Work/HOHONET/output/mp3d_layout/HOHO_layout_aug_efficienthc_Transen1_resnet34/B6ByNegPMKs_bb2332e3d7ad40a59ee5ad0eae108dec.txt,D:/Work/HOHONET/export_label/groudTruth.json
test,topology_mismatch,,B6ByNegPMKs_d19d2ae4bddf4445a3c623edc0346937,2,True,2,D:/Work/HOHONET/data/mp3d_layout/test/img/B6ByNegPMKs_d19d2ae4bddf4445a3c623edc0346937.png,D:/Work/HOHONET/output/mp3d_layout/HOHO_layout_aug_efficienthc_Transen1_resnet34/B6ByNegPMKs_d19d2ae4bddf4445a3c623edc0346937.txt,D:/Work/HOHONET/export_label/groudTruth.json
test,topology_mismatch,,UwV83HsGsw3_0f1385fc03994285ad8253b49516d77b,2,True,-2,D:/Work/HOHONET/data/mp3d_layout/test/img/UwV83HsGsw3_0f1385fc03994285ad8253b49516d77b.png,D:/Work/HOHONET/output/mp3d_layout/HOHO_layout_aug_efficienthc_Transen1_resnet34/UwV83HsGsw3_0f1385fc03994285ad8253b49516d77b.txt,D:/Work/HOHONET/export_label/groudTruth.json
test,topology_mismatch,,UwV83HsGsw3_71ada030981d4468b76dcebc1b6fb940,2,True,-2,D:/Work/HOHONET/data/mp3d_layout/test/img/UwV83HsGsw3_71ada030981d4468b76dcebc1b6fb940.png,D:/Work/HOHONET/output/mp3d_layout/HOHO_layout_aug_efficienthc_Transen1_resnet34/UwV83HsGsw3_71ada030981d4468b76dcebc1b6fb940.txt,D:/Work/HOHONET/export_label/groudTruth.json
test,topology_mismatch,,UwV83HsGsw3_7482b1a2655e4655ae4ab58749f43f65,2,True,2,D:/Work/HOHONET/data/mp3d_layout/test/img/UwV83HsGsw3_7482b1a2655e4655ae4ab58749f43f65.png,D:/Work/HOHONET/output/mp3d_layout/HOHO_layout_aug_efficienthc_Transen1_resnet34/UwV83HsGsw3_7482b1a2655e4655ae4ab58749f43f65.txt,D:/Work/HOHONET/export_label/groudTruth.json
test,topology_mismatch,,UwV83HsGsw3_8e9c912f525744eeaea21083a20a1596,2,True,2,D:/Work/HOHONET/data/mp3d_layout/test/img/UwV83HsGsw3_8e9c912f525744eeaea21083a20a1596.png,D:/Work/HOHONET/output/mp3d_layout/HOHO_layout_aug_efficienthc_Transen1_resnet34/UwV83HsGsw3_8e9c912f525744eeaea21083a20a1596.txt,D:/Work/HOHONET/export_label/groudTruth.json
test,topology_mismatch,,UwV83HsGsw3_b51c75363db94cc09b68d661fcfcd186,2,True,2,D:/Work/HOHONET/data/mp3d_layout/test/img/UwV83HsGsw3_b51c75363db94cc09b68d661fcfcd186.png,D:/Work/HOHONET/output/mp3d_layout/HOHO_layout_aug_efficienthc_Transen1_resnet34/UwV83HsGsw3_b51c75363db94cc09b68d661fcfcd186.txt,D:/Work/HOHONET/export_label/groudTruth.json
test,topology_mismatch,,UwV83HsGsw3_c3d8db2f8817403e88c7d96e96ebd9b6,2,True,-2,D:/Work/HOHONET/data/mp3d_layout/test/img/UwV83HsGsw3_c3d8db2f8817403e88c7d96e96ebd9b6.png,D:/Work/HOHONET/output/mp3d_layout/HOHO_layout_aug_efficienthc_Transen1_resnet34/UwV83HsGsw3_c3d8db2f8817403e88c7d96e96ebd9b6.txt,D:/Work/HOHONET/export_label/groudTruth.json
test,topology_mismatch,,UwV83HsGsw3_cfd92c05e31846e89144f7b2bb8e59a8,2,True,-2,D:/Work/HOHONET/data/mp3d_layout/test/img/UwV83HsGsw3_cfd92c05e31846e89144f7b2bb8e59a8.png,D:/Work/HOHONET/output/mp3d_layout/HOHO_layout_aug_efficienthc_Transen1_resnet34/UwV83HsGsw3_cfd92c05e31846e89144f7b2bb8e59a8.txt,D:/Work/HOHONET/export_label/groudTruth.json
test,topology_mismatch,,UwV83HsGsw3_cfe01e0f074a4a2cb892c6052bce550f,2,True,-2,D:/Work/HOHONET/data/mp3d_layout/test/img/UwV83HsGsw3_cfe01e0f074a4a2cb892c6052bce550f.png,D:/Work/HOHONET/output/mp3d_layout/HOHO_layout_aug_efficienthc_Transen1_resnet34/UwV83HsGsw3_cfe01e0f074a4a2cb892c6052bce550f.txt,D:/Work/HOHONET/export_label/groudTruth.json
test,topology_mismatch,,UwV83HsGsw3_f9641b59487a4b0ca0fe41a82edc0980,2,True,2,D:/Work/HOHONET/data/mp3d_layout/test/img/UwV83HsGsw3_f9641b59487a4b0ca0fe41a82edc0980.png,D:/Work/HOHONET/output/mp3d_layout/HOHO_layout_aug_efficienthc_Transen1_resnet34/UwV83HsGsw3_f9641b59487a4b0ca0fe41a82edc0980.txt,D:/Work/HOHONET/export_label/groudTruth.json
test,topology_mismatch,,UwV83HsGsw3_fcd79f4b6a6642e99227caffb51bf407,2,True,-2,D:/Work/HOHONET/data/mp3d_layout/test/img/UwV83HsGsw3_fcd79f4b6a6642e99227caffb51bf407.png,D:/Work/HOHONET/output/mp3d_layout/HOHO_layout_aug_efficienthc_Transen1_resnet34/UwV83HsGsw3_fcd79f4b6a6642e99227caffb51bf407.txt,D:/Work/HOHONET/export_label/groudTruth.json
test,topology_mismatch,,X7HyMhZNoso_0595477618f44940b004970372df16dc,2,True,2,D:/Work/HOHONET/data/mp3d_layout/test/img/X7HyMhZNoso_0595477618f44940b004970372df16dc.png,D:/Work/HOHONET/output/mp3d_layout/HOHO_layout_aug_efficienthc_Transen1_resnet34/X7HyMhZNoso_0595477618f44940b004970372df16dc.txt,D:/Work/HOHONET/export_label/groudTruth.json
test,topology_mismatch,,X7HyMhZNoso_2fa0da1a66e04428b315cb93b72143d5,2,True,2,D:/Work/HOHONET/data/mp3d_layout/test/img/X7HyMhZNoso_2fa0da1a66e04428b315cb93b72143d5.png,D:/Work/HOHONET/output/mp3d_layout/HOHO_layout_aug_efficienthc_Transen1_resnet34/X7HyMhZNoso_2fa0da1a66e04428b315cb93b72143d5.txt,D:/Work/HOHONET/export_label/groudTruth.json
test,topology_mismatch,,X7HyMhZNoso_b1e740fa45384144b55ef6675440756b,2,True,-2,D:/Work/HOHONET/data/mp3d_layout/test/img/X7HyMhZNoso_b1e740fa45384144b55ef6675440756b.png,D:/Work/HOHONET/output/mp3d_layout/HOHO_layout_aug_efficienthc_Transen1_resnet34/X7HyMhZNoso_b1e740fa45384144b55ef6675440756b.txt,D:/Work/HOHONET/export_label/groudTruth.json
test,topology_mismatch,,X7HyMhZNoso_efaff409ffad4b05ba2777dbadd554f6,2,True,-2,D:/Work/HOHONET/data/mp3d_layout/test/img/X7HyMhZNoso_efaff409ffad4b05ba2777dbadd554f6.png,D:/Work/HOHONET/output/mp3d_layout/HOHO_layout_aug_efficienthc_Transen1_resnet34/X7HyMhZNoso_efaff409ffad4b05ba2777dbadd554f6.txt,D:/Work/HOHONET/export_label/groudTruth.json
test,topology_mismatch,,Z6MFQCViBuw_22fff6c74efb476592569c18718feb41,2,True,2,D:/Work/HOHONET/data/mp3d_layout/test/img/Z6MFQCViBuw_22fff6c74efb476592569c18718feb41.png,D:/Work/HOHONET/output/mp3d_layout/HOHO_layout_aug_efficienthc_Transen1_resnet34/Z6MFQCViBuw_22fff6c74efb476592569c18718feb41.txt,D:/Work/HOHONET/export_label/groudTruth.json
test,topology_mismatch,,b8cTxDM8gDG_3638da5864ab4d2aa722479d9efa8b71,2,True,2,D:/Work/HOHONET/data/mp3d_layout/test/img/b8cTxDM8gDG_3638da5864ab4d2aa722479d9efa8b71.png,D:/Work/HOHONET/output/mp3d_layout/HOHO_layout_aug_efficienthc_Transen1_resnet34/b8cTxDM8gDG_3638da5864ab4d2aa722479d9efa8b71.txt,D:/Work/HOHONET/export_label/groudTruth.json
test,topology_mismatch,,b8cTxDM8gDG_afc1807e6a1946b79137c1a158526913,2,True,2,D:/Work/HOHONET/data/mp3d_layout/test/img/b8cTxDM8gDG_afc1807e6a1946b79137c1a158526913.png,D:/Work/HOHONET/output/mp3d_layout/HOHO_layout_aug_efficienthc_Transen1_resnet34/b8cTxDM8gDG_afc1807e6a1946b79137c1a158526913.txt,D:/Work/HOHONET/export_label/groudTruth.json
test,topology_mismatch,,b8cTxDM8gDG_d38c4ae95f5b4640a2696b923b80d1f4,2,True,-2,D:/Work/HOHONET/data/mp3d_layout/test/img/b8cTxDM8gDG_d38c4ae95f5b4640a2696b923b80d1f4.png,D:/Work/HOHONET/output/mp3d_layout/HOHO_layout_aug_efficienthc_Transen1_resnet34/b8cTxDM8gDG_d38c4ae95f5b4640a2696b923b80d1f4.txt,D:/Work/HOHONET/export_label/groudTruth.json
test,topology_mismatch,,b8cTxDM8gDG_f3748786c3704532abb2358581488f3f,2,True,-2,D:/Work/HOHONET/data/mp3d_layout/test/img/b8cTxDM8gDG_f3748786c3704532abb2358581488f3f.png,D:/Work/HOHONET/output/mp3d_layout/HOHO_layout_aug_efficienthc_Transen1_resnet34/b8cTxDM8gDG_f3748786c3704532abb2358581488f3f.txt,D:/Work/HOHONET/export_label/groudTruth.json
test,topology_mismatch,,e9zR4mvMWw7_16eb46a968384060821cb59d0e04f4dd,2,True,-2,D:/Work/HOHONET/data/mp3d_layout/test/img/e9zR4mvMWw7_16eb46a968384060821cb59d0e04f4dd.png,D:/Work/HOHONET/output/mp3d_layout/HOHO_layout_aug_efficienthc_Transen1_resnet34/e9zR4mvMWw7_16eb46a968384060821cb59d0e04f4dd.txt,D:/Work/HOHONET/export_label/groudTruth.json
test,topology_mismatch,,e9zR4mvMWw7_511976eee78f42e6858dcb7845a44777,2,True,-2,D:/Work/HOHONET/data/mp3d_layout/test/img/e9zR4mvMWw7_511976eee78f42e6858dcb7845a44777.png,D:/Work/HOHONET/output/mp3d_layout/HOHO_layout_aug_efficienthc_Transen1_resnet34/e9zR4mvMWw7_511976eee78f42e6858dcb7845a44777.txt,D:/Work/HOHONET/export_label/groudTruth.json
test,topology_mismatch,,e9zR4mvMWw7_5d711de78dbd400aa4cfd51fc05dfbee,2,True,2,D:/Work/HOHONET/data/mp3d_layout/test/img/e9zR4mvMWw7_5d711de78dbd400aa4cfd51fc05dfbee.png,D:/Work/HOHONET/output/mp3d_layout/HOHO_layout_aug_efficienthc_Transen1_resnet34/e9zR4mvMWw7_5d711de78dbd400aa4cfd51fc05dfbee.txt,D:/Work/HOHONET/export_label/groudTruth.json
test,topology_mismatch,,e9zR4mvMWw7_6a856f5cb71645558f9f9ee069f37f1b,2,True,-2,D:/Work/HOHONET/data/mp3d_layout/test/img/e9zR4mvMWw7_6a856f5cb71645558f9f9ee069f37f1b.png,D:/Work/HOHONET/output/mp3d_layout/HOHO_layout_aug_efficienthc_Transen1_resnet34/e9zR4mvMWw7_6a856f5cb71645558f9f9ee069f37f1b.txt,D:/Work/HOHONET/export_label/groudTruth.json
test,topology_mismatch,,e9zR4mvMWw7_b0a7188b1afc4f648bd497af5202d978,2,True,-2,D:/Work/HOHONET/data/mp3d_layout/test/img/e9zR4mvMWw7_b0a7188b1afc4f648bd497af5202d978.png,D:/Work/HOHONET/output/mp3d_layout/HOHO_layout_aug_efficienthc_Transen1_resnet34/e9zR4mvMWw7_b0a7188b1afc4f648bd497af5202d978.txt,D:/Work/HOHONET/export_label/groudTruth.json
test,topology_mismatch,,e9zR4mvMWw7_f8d915e2d06a4ff8ab6f4cdaf3e42295,2,True,-2,D:/Work/HOHONET/data/mp3d_layout/test/img/e9zR4mvMWw7_f8d915e2d06a4ff8ab6f4cdaf3e42295.png,D:/Work/HOHONET/output/mp3d_layout/HOHO_layout_aug_efficienthc_Transen1_resnet34/e9zR4mvMWw7_f8d915e2d06a4ff8ab6f4cdaf3e42295.txt,D:/Work/HOHONET/export_label/groudTruth.json
test,topology_mismatch,,q9vSo1VnCiC_1cd414875b9b4311bc6a179d91e6270d,2,True,2,D:/Work/HOHONET/data/mp3d_layout/test/img/q9vSo1VnCiC_1cd414875b9b4311bc6a179d91e6270d.png,D:/Work/HOHONET/output/mp3d_layout/HOHO_layout_aug_efficienthc_Transen1_resnet34/q9vSo1VnCiC_1cd414875b9b4311bc6a179d91e6270d.txt,D:/Work/HOHONET/export_label/groudTruth.json
test,topology_mismatch,,q9vSo1VnCiC_3e7f67e8969f434b9a4aec0c68668b20,2,True,-2,D:/Work/HOHONET/data/mp3d_layout/test/img/q9vSo1VnCiC_3e7f67e8969f434b9a4aec0c68668b20.png,D:/Work/HOHONET/output/mp3d_layout/HOHO_layout_aug_efficienthc_Transen1_resnet34/q9vSo1VnCiC_3e7f67e8969f434b9a4aec0c68668b20.txt,D:/Work/HOHONET/export_label/groudTruth.json
test,topology_mismatch,,q9vSo1VnCiC_5deeec8cee844e6e9899bfff35b06f5d,2,True,2,D:/Work/HOHONET/data/mp3d_layout/test/img/q9vSo1VnCiC_5deeec8cee844e6e9899bfff35b06f5d.png,D:/Work/HOHONET/output/mp3d_layout/HOHO_layout_aug_efficienthc_Transen1_resnet34/q9vSo1VnCiC_5deeec8cee844e6e9899bfff35b06f5d.txt,D:/Work/HOHONET/export_label/groudTruth.json
test,topology_mismatch,,q9vSo1VnCiC_69591068e5614642b710a8fb7733bdeb,2,True,2,D:/Work/HOHONET/data/mp3d_layout/test/img/q9vSo1VnCiC_69591068e5614642b710a8fb7733bdeb.png,D:/Work/HOHONET/output/mp3d_layout/HOHO_layout_aug_efficienthc_Transen1_resnet34/q9vSo1VnCiC_69591068e5614642b710a8fb7733bdeb.txt,D:/Work/HOHONET/export_label/groudTruth.json
test,topology_mismatch,,q9vSo1VnCiC_bac003e7f0294457905fb183c34ef2bf,2,True,2,D:/Work/HOHONET/data/mp3d_layout/test/img/q9vSo1VnCiC_bac003e7f0294457905fb183c34ef2bf.png,D:/Work/HOHONET/output/mp3d_layout/HOHO_layout_aug_efficienthc_Transen1_resnet34/q9vSo1VnCiC_bac003e7f0294457905fb183c34ef2bf.txt,D:/Work/HOHONET/export_label/groudTruth.json
test,topology_mismatch,,q9vSo1VnCiC_c4b0b6a41c2a4db3927f5fa9cafb6345,2,True,-2,D:/Work/HOHONET/data/mp3d_layout/test/img/q9vSo1VnCiC_c4b0b6a41c2a4db3927f5fa9cafb6345.png,D:/Work/HOHONET/output/mp3d_layout/HOHO_layout_aug_efficienthc_Transen1_resnet34/q9vSo1VnCiC_c4b0b6a41c2a4db3927f5fa9cafb6345.txt,D:/Work/HOHONET/export_label/groudTruth.json
test,topology_mismatch,,q9vSo1VnCiC_cefeb34bd9d04b4dac1189e24191c03f,2,True,-2,D:/Work/HOHONET/data/mp3d_layout/test/img/q9vSo1VnCiC_cefeb34bd9d04b4dac1189e24191c03f.png,D:/Work/HOHONET/output/mp3d_layout/HOHO_layout_aug_efficienthc_Transen1_resnet34/q9vSo1VnCiC_cefeb34bd9d04b4dac1189e24191c03f.txt,D:/Work/HOHONET/export_label/groudTruth.json
test,topology_mismatch,,q9vSo1VnCiC_cf3f1eaf611b4f5f8d13c273359d231b,2,True,2,D:/Work/HOHONET/data/mp3d_layout/test/img/q9vSo1VnCiC_cf3f1eaf611b4f5f8d13c273359d231b.png,D:/Work/HOHONET/output/mp3d_layout/HOHO_layout_aug_efficienthc_Transen1_resnet34/q9vSo1VnCiC_cf3f1eaf611b4f5f8d13c273359d231b.txt,D:/Work/HOHONET/export_label/groudTruth.json
test,topology_mismatch,,q9vSo1VnCiC_dc320b1236f741a98303db9f89bc68a2,2,True,-2,D:/Work/HOHONET/data/mp3d_layout/test/img/q9vSo1VnCiC_dc320b1236f741a98303db9f89bc68a2.png,D:/Work/HOHONET/output/mp3d_layout/HOHO_layout_aug_efficienthc_Transen1_resnet34/q9vSo1VnCiC_dc320b1236f741a98303db9f89bc68a2.txt,D:/Work/HOHONET/export_label/groudTruth.json
test,topology_mismatch,,q9vSo1VnCiC_e58ef65f48d045e88b119261b96996c9,2,True,-2,D:/Work/HOHONET/data/mp3d_layout/test/img/q9vSo1VnCiC_e58ef65f48d045e88b119261b96996c9.png,D:/Work/HOHONET/output/mp3d_layout/HOHO_layout_aug_efficienthc_Transen1_resnet34/q9vSo1VnCiC_e58ef65f48d045e88b119261b96996c9.txt,D:/Work/HOHONET/export_label/groudTruth.json
test,topology_mismatch,,q9vSo1VnCiC_f7452776f0604b508bb2b0263238deb0,2,True,-2,D:/Work/HOHONET/data/mp3d_layout/test/img/q9vSo1VnCiC_f7452776f0604b508bb2b0263238deb0.png,D:/Work/HOHONET/output/mp3d_layout/HOHO_layout_aug_efficienthc_Transen1_resnet34/q9vSo1VnCiC_f7452776f0604b508bb2b0263238deb0.txt,D:/Work/HOHONET/export_label/groudTruth.json
test,topology_mismatch,,rPc6DW4iMge_0dfe61800cc540db8e25c1738bc4b8ff,2,True,-2,D:/Work/HOHONET/data/mp3d_layout/test/img/rPc6DW4iMge_0dfe61800cc540db8e25c1738bc4b8ff.png,D:/Work/HOHONET/output/mp3d_layout/HOHO_layout_aug_efficienthc_Transen1_resnet34/rPc6DW4iMge_0dfe61800cc540db8e25c1738bc4b8ff.txt,D:/Work/HOHONET/export_label/groudTruth.json
test,topology_mismatch,,rPc6DW4iMge_bad24c9d90de493eb70e9af8383ee598,2,True,2,D:/Work/HOHONET/data/mp3d_layout/test/img/rPc6DW4iMge_bad24c9d90de493eb70e9af8383ee598.png,D:/Work/HOHONET/output/mp3d_layout/HOHO_layout_aug_efficienthc_Transen1_resnet34/rPc6DW4iMge_bad24c9d90de493eb70e9af8383ee598.txt,D:/Work/HOHONET/export_label/groudTruth.json
test,topology_mismatch,,uNb9QFRL6hY_00b4950b469b4520b29f895aa029419c,2,True,2,D:/Work/HOHONET/data/mp3d_layout/test/img/uNb9QFRL6hY_00b4950b469b4520b29f895aa029419c.png,D:/Work/HOHONET/output/mp3d_layout/HOHO_layout_aug_efficienthc_Transen1_resnet34/uNb9QFRL6hY_00b4950b469b4520b29f895aa029419c.txt,D:/Work/HOHONET/export_label/groudTruth.json
test,topology_mismatch,,uNb9QFRL6hY_05285f9bc0234526bf0f6362679e38d0,2,True,2,D:/Work/HOHONET/data/mp3d_layout/test/img/uNb9QFRL6hY_05285f9bc0234526bf0f6362679e38d0.png,D:/Work/HOHONET/output/mp3d_layout/HOHO_layout_aug_efficienthc_Transen1_resnet34/uNb9QFRL6hY_05285f9bc0234526bf0f6362679e38d0.txt,D:/Work/HOHONET/export_label/groudTruth.json
test,topology_mismatch,,uNb9QFRL6hY_13a430466eb64e2087e7fb5acde7a398,2,True,2,D:/Work/HOHONET/data/mp3d_layout/test/img/uNb9QFRL6hY_13a430466eb64e2087e7fb5acde7a398.png,D:/Work/HOHONET/output/mp3d_layout/HOHO_layout_aug_efficienthc_Transen1_resnet34/uNb9QFRL6hY_13a430466eb64e2087e7fb5acde7a398.txt,D:/Work/HOHONET/export_label/groudTruth.json
test,topology_mismatch,,uNb9QFRL6hY_28cd285e6d5545dda080d949bb00f1c0,2,True,2,D:/Work/HOHONET/data/mp3d_layout/test/img/uNb9QFRL6hY_28cd285e6d5545dda080d949bb00f1c0.png,D:/Work/HOHONET/output/mp3d_layout/HOHO_layout_aug_efficienthc_Transen1_resnet34/uNb9QFRL6hY_28cd285e6d5545dda080d949bb00f1c0.txt,D:/Work/HOHONET/export_label/groudTruth.json
test,topology_mismatch,,uNb9QFRL6hY_3450b3accb584493bf13be8e9554dbea,2,True,2,D:/Work/HOHONET/data/mp3d_layout/test/img/uNb9QFRL6hY_3450b3accb584493bf13be8e9554dbea.png,D:/Work/HOHONET/output/mp3d_layout/HOHO_layout_aug_efficienthc_Transen1_resnet34/uNb9QFRL6hY_3450b3accb584493bf13be8e9554dbea.txt,D:/Work/HOHONET/export_label/groudTruth.json
test,topology_mismatch,,uNb9QFRL6hY_4d422e01951e4c4a9fa3c2d10666a004,2,True,-2,D:/Work/HOHONET/data/mp3d_layout/test/img/uNb9QFRL6hY_4d422e01951e4c4a9fa3c2d10666a004.png,D:/Work/HOHONET/output/mp3d_layout/HOHO_layout_aug_efficienthc_Transen1_resnet34/uNb9QFRL6hY_4d422e01951e4c4a9fa3c2d10666a004.txt,D:/Work/HOHONET/export_label/groudTruth.json
test,topology_mismatch,,uNb9QFRL6hY_5b62816d9cf94f17ae166291822ea9ab,2,True,-2,D:/Work/HOHONET/data/mp3d_layout/test/img/uNb9QFRL6hY_5b62816d9cf94f17ae166291822ea9ab.png,D:/Work/HOHONET/output/mp3d_layout/HOHO_layout_aug_efficienthc_Transen1_resnet34/uNb9QFRL6hY_5b62816d9cf94f17ae166291822ea9ab.txt,D:/Work/HOHONET/export_label/groudTruth.json
test,topology_mismatch,,uNb9QFRL6hY_5fc8f0e230eb49eca81fdfb0398d824b,2,True,2,D:/Work/HOHONET/data/mp3d_layout/test/img/uNb9QFRL6hY_5fc8f0e230eb49eca81fdfb0398d824b.png,D:/Work/HOHONET/output/mp3d_layout/HOHO_layout_aug_efficienthc_Transen1_resnet34/uNb9QFRL6hY_5fc8f0e230eb49eca81fdfb0398d824b.txt,D:/Work/HOHONET/export_label/groudTruth.json
test,topology_mismatch,,uNb9QFRL6hY_6a500a9a43a340eb817c58bb084327fe,2,True,-2,D:/Work/HOHONET/data/mp3d_layout/test/img/uNb9QFRL6hY_6a500a9a43a340eb817c58bb084327fe.png,D:/Work/HOHONET/output/mp3d_layout/HOHO_layout_aug_efficienthc_Transen1_resnet34/uNb9QFRL6hY_6a500a9a43a340eb817c58bb084327fe.txt,D:/Work/HOHONET/export_label/groudTruth.json
test,topology_mismatch,,uNb9QFRL6hY_6c4fa6dfddc1499db228854454bfc61d,2,True,2,D:/Work/HOHONET/data/mp3d_layout/test/img/uNb9QFRL6hY_6c4fa6dfddc1499db228854454bfc61d.png,D:/Work/HOHONET/output/mp3d_layout/HOHO_layout_aug_efficienthc_Transen1_resnet34/uNb9QFRL6hY_6c4fa6dfddc1499db228854454bfc61d.txt,D:/Work/HOHONET/export_label/groudTruth.json
test,topology_mismatch,,uNb9QFRL6hY_76ba70b55bde4313939a4a0cd78a49d3,2,True,-2,D:/Work/HOHONET/data/mp3d_layout/test/img/uNb9QFRL6hY_76ba70b55bde4313939a4a0cd78a49d3.png,D:/Work/HOHONET/output/mp3d_layout/HOHO_layout_aug_efficienthc_Transen1_resnet34/uNb9QFRL6hY_76ba70b55bde4313939a4a0cd78a49d3.txt,D:/Work/HOHONET/export_label/groudTruth.json
test,topology_mismatch,,uNb9QFRL6hY_84722e58b32f4646acc12614994f835b,2,True,-2,D:/Work/HOHONET/data/mp3d_layout/test/img/uNb9QFRL6hY_84722e58b32f4646acc12614994f835b.png,D:/Work/HOHONET/output/mp3d_layout/HOHO_layout_aug_efficienthc_Transen1_resnet34/uNb9QFRL6hY_84722e58b32f4646acc12614994f835b.txt,D:/Work/HOHONET/export_label/groudTruth.json
test,topology_mismatch,,uNb9QFRL6hY_85e7a14905bd44648061e3eb7f79cf13,2,True,-2,D:/Work/HOHONET/data/mp3d_layout/test/img/uNb9QFRL6hY_85e7a14905bd44648061e3eb7f79cf13.png,D:/Work/HOHONET/output/mp3d_layout/HOHO_layout_aug_efficienthc_Transen1_resnet34/uNb9QFRL6hY_85e7a14905bd44648061e3eb7f79cf13.txt,D:/Work/HOHONET/export_label/groudTruth.json
test,topology_mismatch,,uNb9QFRL6hY_a728d2eef41b449f82357899de802dd3,2,True,2,D:/Work/HOHONET/data/mp3d_layout/test/img/uNb9QFRL6hY_a728d2eef41b449f82357899de802dd3.png,D:/Work/HOHONET/output/mp3d_layout/HOHO_layout_aug_efficienthc_Transen1_resnet34/uNb9QFRL6hY_a728d2eef41b449f82357899de802dd3.txt,D:/Work/HOHONET/export_label/groudTruth.json
test,topology_mismatch,,uNb9QFRL6hY_aed830f085ee4ad88ef6bed7f66f1359,2,True,2,D:/Work/HOHONET/data/mp3d_layout/test/img/uNb9QFRL6hY_aed830f085ee4ad88ef6bed7f66f1359.png,D:/Work/HOHONET/output/mp3d_layout/HOHO_layout_aug_efficienthc_Transen1_resnet34/uNb9QFRL6hY_aed830f085ee4ad88ef6bed7f66f1359.txt,D:/Work/HOHONET/export_label/groudTruth.json
test,topology_mismatch,,uNb9QFRL6hY_b73ae36f994747e196380b1cb71cf407,2,True,-2,D:/Work/HOHONET/data/mp3d_layout/test/img/uNb9QFRL6hY_b73ae36f994747e196380b1cb71cf407.png,D:/Work/HOHONET/output/mp3d_layout/HOHO_layout_aug_efficienthc_Transen1_resnet34/uNb9QFRL6hY_b73ae36f994747e196380b1cb71cf407.txt,D:/Work/HOHONET/export_label/groudTruth.json
test,topology_mismatch,,uNb9QFRL6hY_b98c9460586e4f138658181461df9f51,2,True,-2,D:/Work/HOHONET/data/mp3d_layout/test/img/uNb9QFRL6hY_b98c9460586e4f138658181461df9f51.png,D:/Work/HOHONET/output/mp3d_layout/HOHO_layout_aug_efficienthc_Transen1_resnet34/uNb9QFRL6hY_b98c9460586e4f138658181461df9f51.txt,D:/Work/HOHONET/export_label/groudTruth.json
test,topology_mismatch,,uNb9QFRL6hY_bcce4f23c12744c782c0b49b24a0331a,2,True,2,D:/Work/HOHONET/data/mp3d_layout/test/img/uNb9QFRL6hY_bcce4f23c12744c782c0b49b24a0331a.png,D:/Work/HOHONET/output/mp3d_layout/HOHO_layout_aug_efficienthc_Transen1_resnet34/uNb9QFRL6hY_bcce4f23c12744c782c0b49b24a0331a.txt,D:/Work/HOHONET/export_label/groudTruth.json
test,topology_mismatch,,uNb9QFRL6hY_c1ebb8b34eb846ba9b5ce23b30b299a7,2,True,2,D:/Work/HOHONET/data/mp3d_layout/test/img/uNb9QFRL6hY_c1ebb8b34eb846ba9b5ce23b30b299a7.png,D:/Work/HOHONET/output/mp3d_layout/HOHO_layout_aug_efficienthc_Transen1_resnet34/uNb9QFRL6hY_c1ebb8b34eb846ba9b5ce23b30b299a7.txt,D:/Work/HOHONET/export_label/groudTruth.json
test,topology_mismatch,,uNb9QFRL6hY_c6410f47ad754d6cbd890ba7dff8b449,2,True,-2,D:/Work/HOHONET/data/mp3d_layout/test/img/uNb9QFRL6hY_c6410f47ad754d6cbd890ba7dff8b449.png,D:/Work/HOHONET/output/mp3d_layout/HOHO_layout_aug_efficienthc_Transen1_resnet34/uNb9QFRL6hY_c6410f47ad754d6cbd890ba7dff8b449.txt,D:/Work/HOHONET/export_label/groudTruth.json
