analysis_kind,population_or_scenario,analysis_stratum,k_total,metric,estimate_task_equal,ci95_lower_building_bootstrap,ci95_upper_building_bootstrap,task_count,task_count_with_metric,building_count
subgroup_contrast_exact,A_minus_C,P1_reference_sensitivity_29,5,delivery_adjusted_quality,0.05804863090277777,-0.034879738961592965,0.16082231719387327,24,24,11
subgroup_contrast_exact,A_minus_C,P1_reference_sensitivity_29,5,pooled_full_output_recovery_rate,0.0,0.0,0.0,24,13,11
subgroup_contrast_exact,A_minus_C,pooled_reference_sensitivity_41,5,resolved_rate,0.068342151675485,-0.02722505668934241,0.1565093795093795,36,36,11
subgroup_contrast_exact,A_minus_C,pooled_reference_sensitivity_41,5,supported_multimodal_rate,-0.029761904761904767,-0.12505362505362505,0.046334235109745346,36,36,11
subgroup_contrast_exact,A_minus_C,pooled_reference_sensitivity_41,5,resolved_only_quality,0.02818751068387098,0.019756710337940134,0.035332682183415176,36,28,11
subgroup_contrast_exact,A_minus_C,pooled_reference_sensitivity_41,5,delivery_adjusted_quality,0.08322746444175756,-0.000649054791489826,0.16529934867028814,36,36,11
subgroup_contrast_exact,A_minus_C,pooled_reference_sensitivity_41,5,pooled_full_output_recovery_rate,-0.0024801587301587283,-0.005952380952380948,0.0,36,16,11
subgroup_contrast_exact,A_minus_non_A,C1_primary_12,3,resolved_rate,0.12624458874458874,0.02378246753246753,0.17747564935064936,12,12,5
subgroup_contrast_exact,A_minus_non_A,C1_primary_12,3,supported_multimodal_rate,0.0,0.0,0.0,12,12,5
subgroup_contrast_exact,A_minus_non_A,C1_primary_12,3,resolved_only_quality,0.03380837985092719,0.008852874438609312,0.04974468818937953,12,12,5
subgroup_contrast_exact,A_minus_non_A,C1_primary_12,3,delivery_adjusted_quality,0.1373667107986734,0.03566589875580077,0.18934740787369927,12,12,5
subgroup_contrast_exact,A_minus_non_A,C1_primary_12,3,pooled_full_output_recovery_rate,-0.059523809523809534,-0.1785714285714286,0.0,12,3,5
subgroup_contrast_exact,A_minus_non_A,P1_reference_sensitivity_29,3,resolved_rate,0.023824451410658313,-0.035106562827151064,0.09572016751364579,29,29,11
subgroup_contrast_exact,A_minus_non_A,P1_reference_sensitivity_29,3,supported_multimodal_rate,0.0,0.0,0.0,29,29,11
subgroup_contrast_exact,A_minus_non_A,P1_reference_sensitivity_29,3,resolved_only_quality,0.019400848334300606,0.008386519655968502,0.03248859887701826,29,28,11
subgroup_contrast_exact,A_minus_non_A,P1_reference_sensitivity_29,3,delivery_adjusted_quality,0.033360645818555,-0.015439443901853884,0.09150312443144158,29,29,11
subgroup_contrast_exact,A_minus_non_A,P1_reference_sensitivity_29,3,pooled_full_output_recovery_rate,-0.005252525252525249,-0.04444444444444443,0.013564213564213567,29,15,11
subgroup_contrast_exact,A_minus_non_A,pooled_reference_sensitivity_41,3,resolved_rate,0.05380107697180868,-0.011000435711474674,0.1083108872597509,41,41,11
subgroup_contrast_exact,A_minus_non_A,pooled_reference_sensitivity_41,3,supported_multimodal_rate,0.0,0.0,0.0,41,41,11
subgroup_contrast_exact,A_minus_non_A,pooled_reference_sensitivity_41,3,resolved_only_quality,0.02372310778928858,0.00886852492168925,0.03420125806265716,41,40,11
subgroup_contrast_exact,A_minus_non_A,pooled_reference_sensitivity_41,3,delivery_adjusted_quality,0.06380144532493112,0.007788615376859924,0.10983086944833029,41,41,11
subgroup_contrast_exact,A_minus_non_A,pooled_reference_sensitivity_41,3,pooled_full_output_recovery_rate,-0.014297739297739297,-0.044494047619047614,0.0064171122994652425,41,18,11
subgroup_contrast_exact,A_minus_non_A,C1_primary_12,4,resolved_rate,0.07803030303030303,0.049623179850452594,0.11855699855699853,12,12,5
subgroup_contrast_exact,A_minus_non_A,C1_primary_12,4,supported_multimodal_rate,0.015764790764790763,-0.04626286676286676,0.06455026455026455,12,12,5
subgroup_contrast_exact,A_minus_non_A,C1_primary_12,4,resolved_only_quality,0.03243802799906625,0.00796571980577275,0.0476769981717336,12,12,5
subgroup_contrast_exact,A_minus_non_A,C1_primary_12,4,delivery_adjusted_quality,0.09615968347732985,0.06564553338883479,0.12445538903921154,12,12,5
subgroup_contrast_exact,A_minus_non_A,C1_primary_12,4,pooled_full_output_recovery_rate,-0.03968253968253969,-0.11904761904761907,0.0,12,3,5
subgroup_contrast_exact,A_minus_non_A,P1_reference_sensitivity_29,4,resolved_rate,0.03494053838881425,-0.025240227567077667,0.102024578078926,29,29,11
subgroup_contrast_exact,A_minus_non_A,P1_reference_sensitivity_29,4,supported_multimodal_rate,-0.013305468477882271,-0.03488048094582184,0.005166111666111666,29,29,11
subgroup_contrast_exact,A_minus_non_A,P1_reference_sensitivity_29,4,resolved_only_quality,0.01630996741318542,0.003324482809361342,0.030618480807610315,29,28,11
subgroup_contrast_exact,A_minus_non_A,P1_reference_sensitivity_29,4,delivery_adjusted_quality,0.042299119374832064,-0.010426065016567343,0.10605302512826163,29,29,11
subgroup_contrast_exact,A_minus_non_A,P1_reference_sensitivity_29,4,pooled_full_output_recovery_rate,0.0,0.0,0.0,29,15,11
subgroup_contrast_exact,A_minus_non_A,pooled_reference_sensitivity_41,4,resolved_rate,0.047552176820469506,-0.000315680154389832,0.09931428593193299,41,41,11
subgroup_contrast_exact,A_minus_non_A,pooled_reference_sensitivity_41,4,supported_multimodal_rate,-0.004797099919051139,-0.034497541396368375,0.021471832840880462,41,41,11
subgroup_contrast_exact,A_minus_non_A,pooled_reference_sensitivity_41,4,resolved_only_quality,0.02114838558894967,0.00499901765745445,0.03248169441601698,41,40,11
subgroup_contrast_exact,A_minus_non_A,pooled_reference_sensitivity_41,4,delivery_adjusted_quality,0.05806318691702654,0.012982797533490194,0.10312505388830773,41,41,11
subgroup_contrast_exact,A_minus_non_A,pooled_reference_sensitivity_41,4,pooled_full_output_recovery_rate,-0.006613756613756615,-0.016233766233766236,0.0,41,18,11
subgroup_contrast_exact,A_minus_non_A,C1_primary_12,5,resolved_rate,0.10293410293410295,0.017728303442589168,0.2313131313131313,12,12,5
subgroup_contrast_exact,A_minus_non_A,C1_primary_12,5,supported_multimodal_rate,-0.02056277056277057,-0.198989898989899,0.09090909090909088,12,12,5
subgroup_contrast_exact,A_minus_non_A,C1_primary_12,5,resolved_only_quality,0.02984640163924383,0.005907540559348908,0.04593552574809941,12,12,5
subgroup_contrast_exact,A_minus_non_A,C1_primary_12,5,delivery_adjusted_quality,0.11583738111402253,0.045003599432274,0.21738979709948672,12,12,5
subgroup_contrast_exact,A_minus_non_A,C1_primary_12,5,pooled_full_output_recovery_rate,-0.013227513227513218,-0.03968253968253965,0.0,12,3,5
subgroup_contrast_exact,A_minus_non_A,P1_reference_sensitivity_29,5,resolved_rate,0.04799315910427021,-0.016170712004045337,0.1142862296433725,27,27,11
subgroup_contrast_exact,A_minus_non_A,P1_reference_sensitivity_29,5,supported_multimodal_rate,-0.026829137940249055,-0.09410331384015594,0.01940721315721318,27,27,11
subgroup_contrast_exact,A_minus_non_A,P1_reference_sensitivity_29,5,resolved_only_quality,0.025899983999801337,0.01432930989003069,0.039342775780827795,27,26,11
subgroup_contrast_exact,A_minus_non_A,P1_reference_sensitivity_29,5,delivery_adjusted_quality,0.06185190121419218,0.00550845059199676,0.12369387128256777,27,27,11
subgroup_contrast_exact,A_minus_non_A,P1_reference_sensitivity_29,5,pooled_full_output_recovery_rate,0.0,0.0,0.0,27,14,11
subgroup_contrast_exact,A_minus_non_A,pooled_reference_sensitivity_41,5,resolved_rate,0.0648980648980649,0.011937652604808037,0.13112207875138915,39,39,11
subgroup_contrast_exact,A_minus_non_A,pooled_reference_sensitivity_41,5,supported_multimodal_rate,-0.024901024901024905,-0.0908424378394667,0.029700644130143197,39,39,11
subgroup_contrast_exact,A_minus_non_A,pooled_reference_sensitivity_41,5,resolved_only_quality,0.027146221149098967,0.01386890994873196,0.03641592249897561,39,38,11
subgroup_contrast_exact,A_minus_non_A,pooled_reference_sensitivity_41,5,delivery_adjusted_quality,0.07846281810644767,0.03116093179462608,0.13715356264132142,39,39,11
subgroup_contrast_exact,A_minus_non_A,pooled_reference_sensitivity_41,5,pooled_full_output_recovery_rate,-0.0023342670401493913,-0.005668934240362807,0.0,39,17,11
subgroup_contrast_exact,A_minus_non_A,C1_primary_12,6,resolved_rate,0.1251984126984127,0.011935683364254795,0.28499278499278496,12,12,5
subgroup_contrast_exact,A_minus_non_A,C1_primary_12,6,supported_multimodal_rate,-0.03032106782106782,-0.19926948051948049,0.07325293753865184,12,12,5
subgroup_contrast_exact,A_minus_non_A,C1_primary_12,6,resolved_only_quality,0.027947073719606596,-0.0007873540758007477,0.04620708433349008,12,12,5
subgroup_contrast_exact,A_minus_non_A,C1_primary_12,6,delivery_adjusted_quality,0.1342668673968836,0.03561153803458754,0.2907008830789055,12,12,5
subgroup_contrast_exact,A_minus_non_A,C1_primary_12,6,pooled_full_output_recovery_rate,0.0,0.0,0.0,12,3,5
subgroup_contrast_exact,A_minus_non_A,P1_reference_sensitivity_29,6,resolved_rate,0.019264069264069258,-0.049783549783549784,0.12141583906289789,21,21,10
subgroup_contrast_exact,A_minus_non_A,P1_reference_sensitivity_29,6,supported_multimodal_rate,-0.03241599670171099,-0.22662337662337662,0.10192541011619961,21,21,10
subgroup_contrast_exact,A_minus_non_A,P1_reference_sensitivity_29,6,resolved_only_quality,0.019718993858771638,0.004512869258738066,0.03474910136871577,21,19,10
subgroup_contrast_exact,A_minus_non_A,P1_reference_sensitivity_29,6,delivery_adjusted_quality,0.030181575671098734,-0.024147417019261715,0.11631051565670958,21,21,10
subgroup_contrast_exact,A_minus_non_A,P1_reference_sensitivity_29,6,pooled_full_output_recovery_rate,0.0,0.0,0.0,21,11,10
subgroup_contrast_exact,A_minus_non_A,pooled_reference_sensitivity_41,6,resolved_rate,0.0577856486947396,-0.004227169107488254,0.14267642142084105,33,33,10
subgroup_contrast_exact,A_minus_non_A,pooled_reference_sensitivity_41,6,supported_multimodal_rate,-0.03165420438147711,-0.1818008658008658,0.07041235334713597,33,33,10
subgroup_contrast_exact,A_minus_non_A,pooled_reference_sensitivity_41,6,resolved_only_quality,0.02290405703070775,0.005303559499668694,0.03388110003816508,33,31,10
subgroup_contrast_exact,A_minus_non_A,pooled_reference_sensitivity_41,6,delivery_adjusted_quality,0.06803077266229324,0.015003215163956715,0.1385432056319954,33,33,10
subgroup_contrast_exact,A_minus_non_A,pooled_reference_sensitivity_41,6,pooled_full_output_recovery_rate,0.0,0.0,0.0,33,14,10
subgroup_curve_exact,A_selective_corrector_u095,C1_primary_12,3,resolved_rate,0.8134920634920635,0.7051282051282051,0.9821428571428572,12,12,5
subgroup_curve_exact,A_selective_corrector_u095,C1_primary_12,3,supported_multimodal_rate,0.0,0.0,0.0,12,12,5
subgroup_curve_exact,A_selective_corrector_u095,C1_primary_12,3,resolved_only_quality,0.9387638323790363,0.9032269819714376,0.9758603578420688,12,12,5
subgroup_curve_exact,A_selective_corrector_u095,C1_primary_12,3,delivery_adjusted_quality,0.7721558800899552,0.6517595573884178,0.9561419602920872,12,12,5
subgroup_curve_exact,A_selective_corrector_u095,C1_primary_12,3,pooled_full_output_recovery_rate,0.9404761904761905,0.8214285714285715,1.0,12,3,5
subgroup_curve_exact,A_selective_corrector_u095,P1_reference_sensitivity_29,3,resolved_rate,0.8231527093596059,0.7459805484693878,0.9055910031996989,29,29,11
subgroup_curve_exact,A_selective_corrector_u095,P1_reference_sensitivity_29,3,supported_multimodal_rate,0.0,0.0,0.0,29,29,11
subgroup_curve_exact,A_selective_corrector_u095,P1_reference_sensitivity_29,3,resolved_only_quality,0.9086688521672571,0.8735899732382861,0.9367712566460383,29,28,11
subgroup_curve_exact,A_selective_corrector_u095,P1_reference_sensitivity_29,3,delivery_adjusted_quality,0.7565741792586207,0.6869048840104027,0.8298251277595909,29,29,11
subgroup_curve_exact,A_selective_corrector_u095,P1_reference_sensitivity_29,3,pooled_full_output_recovery_rate,0.9866666666666667,0.9500000000000001,1.0,29,15,11
subgroup_curve_exact,A_selective_corrector_u095,pooled_reference_sensitivity_41,3,resolved_rate,0.8203252032520325,0.7889757303887738,0.874360119047619,41,41,11
subgroup_curve_exact,A_selective_corrector_u095,pooled_reference_sensitivity_41,3,supported_multimodal_rate,0.0,0.0,0.0,41,41,11
subgroup_curve_exact,A_selective_corrector_u095,pooled_reference_sensitivity_41,3,resolved_only_quality,0.9176973462307909,0.8857741777094728,0.9358264560389545,41,40,11
subgroup_curve_exact,A_selective_corrector_u095,pooled_reference_sensitivity_41,3,delivery_adjusted_quality,0.7611346770629137,0.7399508597652767,0.7925453140315357,41,41,11
subgroup_curve_exact,A_selective_corrector_u095,pooled_reference_sensitivity_41,3,pooled_full_output_recovery_rate,0.9789682539682539,0.9500000000000001,1.0,41,18,11
subgroup_curve_exact,A_selective_corrector_u095,C1_primary_12,4,resolved_rate,0.8452380952380952,0.7682539682539684,0.9851190476190477,12,12,5
subgroup_curve_exact,A_selective_corrector_u095,C1_primary_12,4,supported_multimodal_rate,0.07142857142857142,0.006944444444444444,0.11684593428014482,12,12,5
subgroup_curve_exact,A_selective_corrector_u095,C1_primary_12,4,resolved_only_quality,0.9393923440734302,0.9029773547842824,0.9788656419577557,12,12,5
subgroup_curve_exact,A_selective_corrector_u095,C1_primary_12,4,delivery_adjusted_quality,0.8003344201882858,0.7048910183360768,0.9644512010080317,12,12,5
subgroup_curve_exact,A_selective_corrector_u095,C1_primary_12,4,pooled_full_output_recovery_rate,0.9603174603174603,0.8809523809523809,1.0,12,3,5
subgroup_curve_exact,A_selective_corrector_u095,P1_reference_sensitivity_29,4,resolved_rate,0.8949096880131363,0.8245299938157081,0.9569409937888199,29,29,11
subgroup_curve_exact,A_selective_corrector_u095,P1_reference_sensitivity_29,4,supported_multimodal_rate,0.012151067323481117,0.002040816326530612,0.027777777777777776,29,29,11
subgroup_curve_exact,A_selective_corrector_u095,P1_reference_sensitivity_29,4,resolved_only_quality,0.9088593889990143,0.8729005078292803,0.9361191176510382,29,28,11
subgroup_curve_exact,A_selective_corrector_u095,P1_reference_sensitivity_29,4,delivery_adjusted_quality,0.8184216524827587,0.7563092518168254,0.8780085849468342,29,29,11
subgroup_curve_exact,A_selective_corrector_u095,P1_reference_sensitivity_29,4,pooled_full_output_recovery_rate,1.0,1.0,1.0,29,15,11
subgroup_curve_exact,A_selective_corrector_u095,pooled_reference_sensitivity_41,4,resolved_rate,0.8803716608594657,0.8519442806362311,0.9237161531279178,41,41,11
subgroup_curve_exact,A_selective_corrector_u095,pooled_reference_sensitivity_41,4,supported_multimodal_rate,0.029500580720092914,0.00492063492063492,0.05155535566216537,41,41,11
subgroup_curve_exact,A_selective_corrector_u095,pooled_reference_sensitivity_41,4,resolved_only_quality,0.9180192755213391,0.8882744495651989,0.9365365509746267,41,40,11
subgroup_curve_exact,A_selective_corrector_u095,pooled_reference_sensitivity_41,4,delivery_adjusted_quality,0.8131278283965715,0.7929669433648703,0.8448088446516112,41,41,11
subgroup_curve_exact,A_selective_corrector_u095,pooled_reference_sensitivity_41,4,pooled_full_output_recovery_rate,0.9933862433862434,0.9829931972789115,1.0,41,18,11
subgroup_curve_exact,A_selective_corrector_u095,C1_primary_12,5,resolved_rate,0.8002645502645502,0.7094356261022927,0.9652777777777778,12,12,5
subgroup_curve_exact,A_selective_corrector_u095,C1_primary_12,5,supported_multimodal_rate,0.16468253968253968,0.01984126984126984,0.2694235588972431,12,12,5
subgroup_curve_exact,A_selective_corrector_u095,C1_primary_12,5,resolved_only_quality,0.9403190555187769,0.9019911308571061,0.9804785061666836,12,12,5
subgroup_curve_exact,A_selective_corrector_u095,C1_primary_12,5,delivery_adjusted_quality,0.7598875085764775,0.6646796348331505,0.9466545165064056,12,12,5
subgroup_curve_exact,A_selective_corrector_u095,C1_primary_12,5,pooled_full_output_recovery_rate,0.9867724867724867,0.9603174603174603,1.0,12,3,5
subgroup_curve_exact,A_selective_corrector_u095,P1_reference_sensitivity_29,5,resolved_rate,0.908289241622575,0.8133333333333332,0.9697192513368985,27,27,11
subgroup_curve_exact,A_selective_corrector_u095,P1_reference_sensitivity_29,5,supported_multimodal_rate,0.047619047619047616,0.01282051282051282,0.09751511715797433,27,27,11
subgroup_curve_exact,A_selective_corrector_u095,P1_reference_sensitivity_29,5,resolved_only_quality,0.9142603825940726,0.8865165624997293,0.9373797810231144,27,26,11
subgroup_curve_exact,A_selective_corrector_u095,P1_reference_sensitivity_29,5,delivery_adjusted_quality,0.8347472658906525,0.7434140029171076,0.8975584774877481,27,27,11
subgroup_curve_exact,A_selective_corrector_u095,P1_reference_sensitivity_29,5,pooled_full_output_recovery_rate,1.0,1.0,1.0,27,14,11
subgroup_curve_exact,A_selective_corrector_u095,pooled_reference_sensitivity_41,5,resolved_rate,0.8750508750508751,0.8272997557997558,0.9408184523809524,39,39,11
subgroup_curve_exact,A_selective_corrector_u095,pooled_reference_sensitivity_41,5,supported_multimodal_rate,0.08363858363858363,0.021164021164021163,0.13450615174299385,39,39,11
subgroup_curve_exact,A_selective_corrector_u095,pooled_reference_sensitivity_41,5,resolved_only_quality,0.9224894372018739,0.9002459644580673,0.9372988262418678,39,38,11
subgroup_curve_exact,A_selective_corrector_u095,pooled_reference_sensitivity_41,5,delivery_adjusted_quality,0.8117134944093679,0.7706791553470719,0.8648346187011797,39,39,11
subgroup_curve_exact,A_selective_corrector_u095,pooled_reference_sensitivity_41,5,pooled_full_output_recovery_rate,0.9976657329598506,0.9943310657596371,1.0,39,17,11
subgroup_curve_exact,A_selective_corrector_u095,C1_primary_12,6,resolved_rate,0.7152777777777778,0.5798319327731092,0.9479166666666667,12,12,5
subgroup_curve_exact,A_selective_corrector_u095,C1_primary_12,6,supported_multimodal_rate,0.28075396825396826,0.052083333333333336,0.4201680672268907,12,12,5
subgroup_curve_exact,A_selective_corrector_u095,C1_primary_12,6,resolved_only_quality,0.9419605279574679,0.9011036488561444,0.9814099484707941,12,12,5
subgroup_curve_exact,A_selective_corrector_u095,C1_primary_12,6,delivery_adjusted_quality,0.685303498693598,0.5441851836947972,0.9306659561882311,12,12,5
subgroup_curve_exact,A_selective_corrector_u095,C1_primary_12,6,pooled_full_output_recovery_rate,1.0,1.0,1.0,12,3,5
subgroup_curve_exact,A_selective_corrector_u095,P1_reference_sensitivity_29,6,resolved_rate,0.8163265306122449,0.7047619047619047,0.9238095238095239,21,21,10
subgroup_curve_exact,A_selective_corrector_u095,P1_reference_sensitivity_29,6,supported_multimodal_rate,0.1360544217687075,0.044642857142857144,0.22556390977443608,21,21,10
subgroup_curve_exact,A_selective_corrector_u095,P1_reference_sensitivity_29,6,resolved_only_quality,0.918385285225564,0.8805198698724487,0.9454870330124223,21,19,10
subgroup_curve_exact,A_selective_corrector_u095,P1_reference_sensitivity_29,6,delivery_adjusted_quality,0.755516299659864,0.6455728323633786,0.855597145554789,21,21,10
subgroup_curve_exact,A_selective_corrector_u095,P1_reference_sensitivity_29,6,pooled_full_output_recovery_rate,1.0,1.0,1.0,21,11,10
subgroup_curve_exact,A_selective_corrector_u095,pooled_reference_sensitivity_41,6,resolved_rate,0.7795815295815296,0.703547709406343,0.8882893374741201,33,33,10
subgroup_curve_exact,A_selective_corrector_u095,pooled_reference_sensitivity_41,6,supported_multimodal_rate,0.18867243867243866,0.06015037593984962,0.2820398796310978,33,33,10
subgroup_curve_exact,A_selective_corrector_u095,pooled_reference_sensitivity_41,6,resolved_only_quality,0.9275111856379138,0.8992023697331085,0.9435072621056859,33,31,10
subgroup_curve_exact,A_selective_corrector_u095,pooled_reference_sensitivity_41,6,delivery_adjusted_quality,0.7299843720357673,0.6663353224417055,0.8217944342972769,33,33,10
subgroup_curve_exact,A_selective_corrector_u095,pooled_reference_sensitivity_41,6,pooled_full_output_recovery_rate,1.0,1.0,1.0,33,14,10
subgroup_curve_exact,B_non_A_comparison_pool,C1_primary_12,3,resolved_rate,0.6872474747474747,0.5664772727272727,0.9186147186147186,12,12,5
subgroup_curve_exact,B_non_A_comparison_pool,C1_primary_12,3,supported_multimodal_rate,0.0,0.0,0.0,12,12,5
subgroup_curve_exact,B_non_A_comparison_pool,C1_primary_12,3,resolved_only_quality,0.9049554525281092,0.8785053460750727,0.9542755940014793,12,12,5
subgroup_curve_exact,B_non_A_comparison_pool,C1_primary_12,3,delivery_adjusted_quality,0.6347891692912817,0.5077542835024005,0.8788029132215728,12,12,5
subgroup_curve_exact,B_non_A_comparison_pool,C1_primary_12,3,pooled_full_output_recovery_rate,1.0,1.0,1.0,12,3,5
subgroup_curve_exact,B_non_A_comparison_pool,P1_reference_sensitivity_29,3,resolved_rate,0.7993282579489476,0.6916284457478006,0.8951262626262625,29,29,11
subgroup_curve_exact,B_non_A_comparison_pool,P1_reference_sensitivity_29,3,supported_multimodal_rate,0.0,0.0,0.0,29,29,11
subgroup_curve_exact,B_non_A_comparison_pool,P1_reference_sensitivity_29,3,resolved_only_quality,0.8852557733161702,0.8544328028559556,0.9113182497687402,29,29,11
subgroup_curve_exact,B_non_A_comparison_pool,P1_reference_sensitivity_29,3,delivery_adjusted_quality,0.7232135334400657,0.6264754427309638,0.8167504606827297,29,29,11
subgroup_curve_exact,B_non_A_comparison_pool,P1_reference_sensitivity_29,3,pooled_full_output_recovery_rate,0.9919191919191919,0.9851851851851853,1.0,29,15,11
subgroup_curve_exact,B_non_A_comparison_pool,pooled_reference_sensitivity_41,3,resolved_rate,0.7665241262802238,0.7094660173160173,0.8433969696969698,41,41,11
subgroup_curve_exact,B_non_A_comparison_pool,pooled_reference_sensitivity_41,3,supported_multimodal_rate,0.0,0.0,0.0,41,41,11
subgroup_curve_exact,B_non_A_comparison_pool,pooled_reference_sensitivity_41,3,resolved_only_quality,0.8910215330855182,0.8694423886916505,0.9084407102875862,41,41,11
subgroup_curve_exact,B_non_A_comparison_pool,pooled_reference_sensitivity_41,3,delivery_adjusted_quality,0.6973332317379826,0.6457798799580795,0.7657239698164863,41,41,11
subgroup_curve_exact,B_non_A_comparison_pool,pooled_reference_sensitivity_41,3,pooled_full_output_recovery_rate,0.9932659932659933,0.9878787878787878,1.0,41,18,11
subgroup_curve_exact,B_non_A_comparison_pool,C1_primary_12,4,resolved_rate,0.7672077922077922,0.6705627705627706,0.934469696969697,12,12,5
subgroup_curve_exact,B_non_A_comparison_pool,C1_primary_12,4,supported_multimodal_rate,0.05566378066378066,0.03409090909090909,0.08181818181818182,12,12,5
subgroup_curve_exact,B_non_A_comparison_pool,C1_primary_12,4,resolved_only_quality,0.906954316074364,0.8796439603301972,0.9572603731408929,12,12,5
subgroup_curve_exact,B_non_A_comparison_pool,C1_primary_12,4,delivery_adjusted_quality,0.704174736710956,0.593635240924921,0.8915829651919314,12,12,5
subgroup_curve_exact,B_non_A_comparison_pool,C1_primary_12,4,pooled_full_output_recovery_rate,1.0,1.0,1.0,12,3,5
subgroup_curve_exact,B_non_A_comparison_pool,P1_reference_sensitivity_29,4,resolved_rate,0.859969149624322,0.7813282677229721,0.9308416834602179,29,29,11
subgroup_curve_exact,B_non_A_comparison_pool,P1_reference_sensitivity_29,4,supported_multimodal_rate,0.025456535801363388,0.009973841866945315,0.04597830153385708,29,29,11
subgroup_curve_exact,B_non_A_comparison_pool,P1_reference_sensitivity_29,4,resolved_only_quality,0.8884780158839687,0.8590554129043876,0.914949723528711,29,29,11
subgroup_curve_exact,B_non_A_comparison_pool,P1_reference_sensitivity_29,4,delivery_adjusted_quality,0.7761225331079266,0.6935767890623268,0.850974000300661,29,29,11
subgroup_curve_exact,B_non_A_comparison_pool,P1_reference_sensitivity_29,4,pooled_full_output_recovery_rate,1.0,1.0,1.0,29,15,11
subgroup_curve_exact,B_non_A_comparison_pool,pooled_reference_sensitivity_41,4,resolved_rate,0.8328194840389962,0.7905969445017065,0.8870470908401944,41,41,11
subgroup_curve_exact,B_non_A_comparison_pool,pooled_reference_sensitivity_41,4,supported_multimodal_rate,0.034297680639144054,0.02320691803842274,0.047254201238576245,41,41,11
subgroup_curve_exact,B_non_A_comparison_pool,pooled_reference_sensitivity_41,4,resolved_only_quality,0.8938857135006698,0.8724314694015519,0.9115038723278984,41,41,11
subgroup_curve_exact,B_non_A_comparison_pool,pooled_reference_sensitivity_41,4,delivery_adjusted_quality,0.7550646414795449,0.7165208525463574,0.8049591944763647,41,41,11
subgroup_curve_exact,B_non_A_comparison_pool,pooled_reference_sensitivity_41,4,pooled_full_output_recovery_rate,1.0,1.0,1.0,41,18,11
subgroup_curve_exact,B_non_A_comparison_pool,C1_primary_12,5,resolved_rate,0.6973304473304474,0.5975378787878788,0.8617424242424243,12,12,5
subgroup_curve_exact,B_non_A_comparison_pool,C1_primary_12,5,supported_multimodal_rate,0.18524531024531024,0.08901515151515152,0.2712121212121212,12,12,5
subgroup_curve_exact,B_non_A_comparison_pool,C1_primary_12,5,resolved_only_quality,0.910472653879533,0.8823386906635265,0.9615806640457385,12,12,5
subgroup_curve_exact,B_non_A_comparison_pool,C1_primary_12,5,delivery_adjusted_quality,0.6440501274624549,0.5180628495142892,0.8325660224499907,12,12,5
subgroup_curve_exact,B_non_A_comparison_pool,C1_primary_12,5,pooled_full_output_recovery_rate,1.0,1.0,1.0,12,3,5
subgroup_curve_exact,B_non_A_comparison_pool,P1_reference_sensitivity_29,5,resolved_rate,0.8622680001990347,0.7946030242905242,0.9238606236316366,29,29,11
subgroup_curve_exact,B_non_A_comparison_pool,P1_reference_sensitivity_29,5,supported_multimodal_rate,0.07697666318355974,0.031740669240669234,0.13539627642888513,29,29,11
subgroup_curve_exact,B_non_A_comparison_pool,P1_reference_sensitivity_29,5,resolved_only_quality,0.8896826229192891,0.8596774665696615,0.9172450129252436,29,29,11
subgroup_curve_exact,B_non_A_comparison_pool,P1_reference_sensitivity_29,5,delivery_adjusted_quality,0.7785236179842141,0.7062563179294227,0.8499146203278187,29,29,11
subgroup_curve_exact,B_non_A_comparison_pool,P1_reference_sensitivity_29,5,pooled_full_output_recovery_rate,1.0,1.0,1.0,29,15,11
subgroup_curve_exact,B_non_A_comparison_pool,pooled_reference_sensitivity_41,5,resolved_rate,0.8139935944813994,0.7664389695272048,0.8754715307840307,41,41,11
subgroup_curve_exact,B_non_A_comparison_pool,pooled_reference_sensitivity_41,5,supported_multimodal_rate,0.10866504768943794,0.07965367965367966,0.13809411075036074,41,41,11
subgroup_curve_exact,B_non_A_comparison_pool,pooled_reference_sensitivity_41,5,resolved_only_quality,0.8957675100296044,0.8739019270461396,0.9129775999674384,41,41,11
subgroup_curve_exact,B_non_A_comparison_pool,pooled_reference_sensitivity_41,5,delivery_adjusted_quality,0.7391655231973577,0.6967691087228314,0.7947206172020509,41,41,11
subgroup_curve_exact,B_non_A_comparison_pool,pooled_reference_sensitivity_41,5,pooled_full_output_recovery_rate,1.0,1.0,1.0,41,18,11
subgroup_curve_exact,B_non_A_comparison_pool,C1_primary_12,6,resolved_rate,0.5900793650793651,0.45208333333333334,0.8133116883116883,12,12,5
subgroup_curve_exact,B_non_A_comparison_pool,C1_primary_12,6,supported_multimodal_rate,0.31107503607503606,0.15773809523809523,0.40221861471861475,12,12,5
subgroup_curve_exact,B_non_A_comparison_pool,C1_primary_12,6,resolved_only_quality,0.9140134542378613,0.8880142513941492,0.9634307834342009,12,12,5
subgroup_curve_exact,B_non_A_comparison_pool,C1_primary_12,6,delivery_adjusted_quality,0.5510366312967144,0.39847298849022017,0.7880113489924306,12,12,5
subgroup_curve_exact,B_non_A_comparison_pool,C1_primary_12,6,pooled_full_output_recovery_rate,1.0,1.0,1.0,12,3,5
subgroup_curve_exact,B_non_A_comparison_pool,P1_reference_sensitivity_29,6,resolved_rate,0.8160994178235558,0.7196492218099361,0.8924677489177489,29,29,11
