scope,stage,k,task_count,continuous_abs_error_le_0_03_recovery_mean,cardinality_diverse_task_count,cardinality_diversity_detection_mean,source_path,verification_level,interpretation_boundary
stage,P1,3,30,0.5057333333333334,26,0.4981153846153846,analysis_results/rq1_stratified_uncertainty_20260827_v1/dense_rarefaction_by_task_k.csv,recomputed,"Finite historical strict-valid roster recovery/detection only; NOT external-reference quality Q(k)."
stage,P1,5,30,0.6221666666666666,26,0.6079615384615384,analysis_results/rq1_stratified_uncertainty_20260827_v1/dense_rarefaction_by_task_k.csv,recomputed,"Finite historical strict-valid roster recovery/detection only; NOT external-reference quality Q(k)."
stage,P1,8,30,0.7140333333333333,26,0.7127307692307692,analysis_results/rq1_stratified_uncertainty_20260827_v1/dense_rarefaction_by_task_k.csv,recomputed,"Finite historical strict-valid roster recovery/detection only; NOT external-reference quality Q(k)."
stage,P1,10,30,0.7667333333333333,26,0.7701923076923076,analysis_results/rq1_stratified_uncertainty_20260827_v1/dense_rarefaction_by_task_k.csv,recomputed,"Finite historical strict-valid roster recovery/detection only; NOT external-reference quality Q(k)."
stage,P1,12,30,0.8089,26,0.8191923076923077,analysis_results/rq1_stratified_uncertainty_20260827_v1/dense_rarefaction_by_task_k.csv,recomputed,"Finite historical strict-valid roster recovery/detection only; NOT external-reference quality Q(k)."
stage,P1,15,30,0.8929666666666667,26,0.8775000000000001,analysis_results/rq1_stratified_uncertainty_20260827_v1/dense_rarefaction_by_task_k.csv,recomputed,"Finite historical strict-valid roster recovery/detection only; NOT external-reference quality Q(k)."
stage,P1,20,30,0.9717666666666667,26,0.9498846153846153,analysis_results/rq1_stratified_uncertainty_20260827_v1/dense_rarefaction_by_task_k.csv,recomputed,"Finite historical strict-valid roster recovery/detection only; NOT external-reference quality Q(k)."
stage,C1,3,12,0.5610833333333334,11,0.6023636363636364,analysis_results/rq1_stratified_uncertainty_20260827_v1/dense_rarefaction_by_task_k.csv,recomputed,"Finite historical strict-valid roster recovery/detection only; NOT external-reference quality Q(k)."
stage,C1,5,12,0.711,11,0.695,analysis_results/rq1_stratified_uncertainty_20260827_v1/dense_rarefaction_by_task_k.csv,recomputed,"Finite historical strict-valid roster recovery/detection only; NOT external-reference quality Q(k)."
stage,C1,8,12,0.8422499999999999,11,0.7728181818181817,analysis_results/rq1_stratified_uncertainty_20260827_v1/dense_rarefaction_by_task_k.csv,recomputed,"Finite historical strict-valid roster recovery/detection only; NOT external-reference quality Q(k)."
stage,C1,10,12,0.8971666666666667,11,0.8106363636363636,analysis_results/rq1_stratified_uncertainty_20260827_v1/dense_rarefaction_by_task_k.csv,recomputed,"Finite historical strict-valid roster recovery/detection only; NOT external-reference quality Q(k)."
stage,C1,12,12,0.9285833333333334,11,0.8440909090909091,analysis_results/rq1_stratified_uncertainty_20260827_v1/dense_rarefaction_by_task_k.csv,recomputed,"Finite historical strict-valid roster recovery/detection only; NOT external-reference quality Q(k)."
stage,C1,15,12,0.9495833333333333,11,0.8911818181818183,analysis_results/rq1_stratified_uncertainty_20260827_v1/dense_rarefaction_by_task_k.csv,recomputed,"Finite historical strict-valid roster recovery/detection only; NOT external-reference quality Q(k)."
stage,C1,20,12,0.99375,11,0.9649090909090909,analysis_results/rq1_stratified_uncertainty_20260827_v1/dense_rarefaction_by_task_k.csv,recomputed,"Finite historical strict-valid roster recovery/detection only; NOT external-reference quality Q(k)."
pooled_control,pooled,3,42,0.521547619047619,37,0.529108108108108,analysis_results/rq1_stratified_uncertainty_20260827_v1/dense_rarefaction_by_task_k.csv,recomputed,"Finite historical strict-valid roster recovery/detection only; NOT external-reference quality Q(k)."
pooled_control,pooled,5,42,0.647547619047619,37,0.6338378378378378,analysis_results/rq1_stratified_uncertainty_20260827_v1/dense_rarefaction_by_task_k.csv,recomputed,"Finite historical strict-valid roster recovery/detection only; NOT external-reference quality Q(k)."
pooled_control,pooled,8,42,0.7506666666666666,37,0.7305945945945946,analysis_results/rq1_stratified_uncertainty_20260827_v1/dense_rarefaction_by_task_k.csv,recomputed,"Finite historical strict-valid roster recovery/detection only; NOT external-reference quality Q(k)."
pooled_control,pooled,10,42,0.804,37,0.7822162162162162,analysis_results/rq1_stratified_uncertainty_20260827_v1/dense_rarefaction_by_task_k.csv,recomputed,"Finite historical strict-valid roster recovery/detection only; NOT external-reference quality Q(k)."
pooled_control,pooled,12,42,0.843095238095238,37,0.8265945945945946,analysis_results/rq1_stratified_uncertainty_20260827_v1/dense_rarefaction_by_task_k.csv,recomputed,"Finite historical strict-valid roster recovery/detection only; NOT external-reference quality Q(k)."
pooled_control,pooled,15,42,0.909142857142857,37,0.8815675675675676,analysis_results/rq1_stratified_uncertainty_20260827_v1/dense_rarefaction_by_task_k.csv,recomputed,"Finite historical strict-valid roster recovery/detection only; NOT external-reference quality Q(k)."
pooled_control,pooled,20,42,0.9780476190476192,37,0.9543513513513513,analysis_results/rq1_stratified_uncertainty_20260827_v1/dense_rarefaction_by_task_k.csv,recomputed,"Finite historical strict-valid roster recovery/detection only; NOT external-reference quality Q(k)."
