image_id,building,condition,cut,scene,replay,rule,state,onset,tail_first_k,late_new_geometry,late_support_promotions,tail_max_TV
e9zR4mvMWw7_1daae4b7becc43949516096170ce2a76,e9zR4mvMWw7,semi,0.1,卧室,94,G10_geometry,current_changes,23.0,21,0,1,0.0714285714286
e9zR4mvMWw7_1daae4b7becc43949516096170ce2a76,e9zR4mvMWw7,semi,0.1,卧室,96,G10_geometry,current_changes,23.0,21,0,0,0.0714285714286
e9zR4mvMWw7_409f2a738bf54153b9b77c39e7a4ea45,e9zR4mvMWw7,semi,0.1,起居与休闲,2,G10_geometry,current_changes,23.0,21,0,0,0.0189393939394
e9zR4mvMWw7_409f2a738bf54153b9b77c39e7a4ea45,e9zR4mvMWw7,semi,0.1,起居与休闲,10,G10_geometry,current_changes,23.0,21,0,1,0.0535714285714
e9zR4mvMWw7_409f2a738bf54153b9b77c39e7a4ea45,e9zR4mvMWw7,semi,0.1,起居与休闲,13,G10_geometry,current_changes,23.0,21,1,0,0.0416666666667
e9zR4mvMWw7_409f2a738bf54153b9b77c39e7a4ea45,e9zR4mvMWw7,semi,0.1,起居与休闲,14,G10_geometry,current_changes,22.0,21,0,0,0.047619047619
e9zR4mvMWw7_409f2a738bf54153b9b77c39e7a4ea45,e9zR4mvMWw7,semi,0.1,起居与休闲,18,G10_geometry,current_changes,22.0,21,0,0,0.0535714285714
e9zR4mvMWw7_409f2a738bf54153b9b77c39e7a4ea45,e9zR4mvMWw7,semi,0.1,起居与休闲,20,G10_geometry,current_changes,23.0,21,0,0,0.0189393939394
e9zR4mvMWw7_409f2a738bf54153b9b77c39e7a4ea45,e9zR4mvMWw7,semi,0.1,起居与休闲,27,G10_geometry,current_changes,23.0,21,0,0,0.030303030303
e9zR4mvMWw7_409f2a738bf54153b9b77c39e7a4ea45,e9zR4mvMWw7,semi,0.1,起居与休闲,32,G10_geometry,current_changes,22.0,21,0,0,0.047619047619
e9zR4mvMWw7_409f2a738bf54153b9b77c39e7a4ea45,e9zR4mvMWw7,semi,0.1,起居与休闲,34,G10_geometry,current_changes,23.0,21,1,0,0.0952380952381
e9zR4mvMWw7_409f2a738bf54153b9b77c39e7a4ea45,e9zR4mvMWw7,semi,0.1,起居与休闲,35,G10_geometry,current_changes,22.0,21,1,0,0.047619047619
e9zR4mvMWw7_409f2a738bf54153b9b77c39e7a4ea45,e9zR4mvMWw7,semi,0.1,起居与休闲,36,G10_geometry,current_changes,22.0,21,0,1,0.0535714285714
e9zR4mvMWw7_409f2a738bf54153b9b77c39e7a4ea45,e9zR4mvMWw7,semi,0.1,起居与休闲,40,G10_geometry,current_changes,23.0,21,0,0,0.0643939393939
e9zR4mvMWw7_409f2a738bf54153b9b77c39e7a4ea45,e9zR4mvMWw7,semi,0.1,起居与休闲,46,G10_geometry,current_changes,22.0,21,0,0,0.047619047619
e9zR4mvMWw7_409f2a738bf54153b9b77c39e7a4ea45,e9zR4mvMWw7,semi,0.1,起居与休闲,48,G10_geometry,current_changes,23.0,21,0,0,0.0189393939394
e9zR4mvMWw7_409f2a738bf54153b9b77c39e7a4ea45,e9zR4mvMWw7,semi,0.1,起居与休闲,52,G10_geometry,current_changes,23.0,21,0,0,0.0643939393939
e9zR4mvMWw7_409f2a738bf54153b9b77c39e7a4ea45,e9zR4mvMWw7,semi,0.1,起居与休闲,57,G10_geometry,current_changes,23.0,21,1,0,0.0416666666667
e9zR4mvMWw7_409f2a738bf54153b9b77c39e7a4ea45,e9zR4mvMWw7,semi,0.1,起居与休闲,63,G10_geometry,current_changes,22.0,21,1,0,0.0416666666667
e9zR4mvMWw7_409f2a738bf54153b9b77c39e7a4ea45,e9zR4mvMWw7,semi,0.1,起居与休闲,65,G10_geometry,current_changes,23.0,21,0,1,0.030303030303
e9zR4mvMWw7_409f2a738bf54153b9b77c39e7a4ea45,e9zR4mvMWw7,semi,0.1,起居与休闲,70,G10_geometry,current_changes,23.0,21,0,1,0.0307971014493
e9zR4mvMWw7_409f2a738bf54153b9b77c39e7a4ea45,e9zR4mvMWw7,semi,0.1,起居与休闲,74,G10_geometry,current_changes,23.0,21,0,0,0.0535714285714
e9zR4mvMWw7_409f2a738bf54153b9b77c39e7a4ea45,e9zR4mvMWw7,semi,0.1,起居与休闲,80,G10_geometry,current_changes,22.0,21,0,0,0.047619047619
e9zR4mvMWw7_409f2a738bf54153b9b77c39e7a4ea45,e9zR4mvMWw7,semi,0.1,起居与休闲,90,G10_geometry,current_changes,22.0,21,1,0,0.0416666666667
e9zR4mvMWw7_ac03b99e3f3642be80b4d24fde0af03a,e9zR4mvMWw7,semi,0.1,卧室,0,G10_geometry,current_changes,22.0,21,0,1,0.0357142857143
e9zR4mvMWw7_ac03b99e3f3642be80b4d24fde0af03a,e9zR4mvMWw7,semi,0.1,卧室,1,G10_geometry,current_changes,22.0,21,0,1,0.0357142857143
e9zR4mvMWw7_ac03b99e3f3642be80b4d24fde0af03a,e9zR4mvMWw7,semi,0.1,卧室,9,G10_geometry,current_changes,23.0,21,0,1,0.0378787878788
e9zR4mvMWw7_ac03b99e3f3642be80b4d24fde0af03a,e9zR4mvMWw7,semi,0.1,卧室,11,G10_geometry,current_changes,23.0,21,0,1,0.047619047619
e9zR4mvMWw7_ac03b99e3f3642be80b4d24fde0af03a,e9zR4mvMWw7,semi,0.1,卧室,13,G10_geometry,current_changes,23.0,21,0,1,0.0606060606061
e9zR4mvMWw7_ac03b99e3f3642be80b4d24fde0af03a,e9zR4mvMWw7,semi,0.1,卧室,16,G10_geometry,current_changes,23.0,21,0,1,0.0378787878788
e9zR4mvMWw7_ac03b99e3f3642be80b4d24fde0af03a,e9zR4mvMWw7,semi,0.1,卧室,20,G10_geometry,current_changes,22.0,21,0,0,0.030303030303
e9zR4mvMWw7_ac03b99e3f3642be80b4d24fde0af03a,e9zR4mvMWw7,semi,0.1,卧室,22,G10_geometry,current_changes,23.0,21,0,1,0.0378787878788
e9zR4mvMWw7_ac03b99e3f3642be80b4d24fde0af03a,e9zR4mvMWw7,semi,0.1,卧室,26,G10_geometry,current_changes,22.0,21,0,1,0.047619047619
e9zR4mvMWw7_ac03b99e3f3642be80b4d24fde0af03a,e9zR4mvMWw7,semi,0.1,卧室,29,G10_geometry,current_changes,22.0,21,0,0,0.030303030303
e9zR4mvMWw7_ac03b99e3f3642be80b4d24fde0af03a,e9zR4mvMWw7,semi,0.1,卧室,35,G10_geometry,current_changes,22.0,21,0,1,0.0357142857143
e9zR4mvMWw7_ac03b99e3f3642be80b4d24fde0af03a,e9zR4mvMWw7,semi,0.1,卧室,39,G10_geometry,current_changes,22.0,21,0,1,0.0357142857143
e9zR4mvMWw7_ac03b99e3f3642be80b4d24fde0af03a,e9zR4mvMWw7,semi,0.1,卧室,40,G10_geometry,current_changes,23.0,21,0,1,0.047619047619
e9zR4mvMWw7_ac03b99e3f3642be80b4d24fde0af03a,e9zR4mvMWw7,semi,0.1,卧室,48,G10_geometry,current_changes,23.0,21,0,0,0.0595238095238
e9zR4mvMWw7_ac03b99e3f3642be80b4d24fde0af03a,e9zR4mvMWw7,semi,0.1,卧室,54,G10_geometry,current_changes,23.0,21,0,0,0.0227272727273
e9zR4mvMWw7_ac03b99e3f3642be80b4d24fde0af03a,e9zR4mvMWw7,semi,0.1,卧室,56,G10_geometry,current_changes,22.0,21,0,1,0.0357142857143
e9zR4mvMWw7_ac03b99e3f3642be80b4d24fde0af03a,e9zR4mvMWw7,semi,0.1,卧室,60,G10_geometry,current_changes,22.0,21,0,1,0.047619047619
e9zR4mvMWw7_ac03b99e3f3642be80b4d24fde0af03a,e9zR4mvMWw7,semi,0.1,卧室,61,G10_geometry,current_changes,23.0,21,0,0,0.0681818181818
e9zR4mvMWw7_ac03b99e3f3642be80b4d24fde0af03a,e9zR4mvMWw7,semi,0.1,卧室,69,G10_geometry,current_changes,23.0,21,0,1,0.0378787878788
e9zR4mvMWw7_ac03b99e3f3642be80b4d24fde0af03a,e9zR4mvMWw7,semi,0.1,卧室,85,G10_geometry,current_changes,22.0,21,0,1,0.047619047619
e9zR4mvMWw7_ac03b99e3f3642be80b4d24fde0af03a,e9zR4mvMWw7,semi,0.1,卧室,89,G10_geometry,current_changes,23.0,21,0,1,0.0378787878788
e9zR4mvMWw7_ac03b99e3f3642be80b4d24fde0af03a,e9zR4mvMWw7,semi,0.1,卧室,93,G10_geometry,current_changes,22.0,21,0,1,0.0357142857143
jtcxE69GiFV_27535f650b78489abcf2397c1eaa3037,jtcxE69GiFV,manual,0.1,卧室,4,G10_geometry,current_changes,5.0,3,0,1,0.25
jtcxE69GiFV_27535f650b78489abcf2397c1eaa3037,jtcxE69GiFV,manual,0.1,卧室,8,G10_geometry,current_changes,5.0,3,0,1,0.166666666667
jtcxE69GiFV_27535f650b78489abcf2397c1eaa3037,jtcxE69GiFV,manual,0.1,卧室,9,G10_geometry,current_changes,4.0,3,0,1,0.166666666667
jtcxE69GiFV_27535f650b78489abcf2397c1eaa3037,jtcxE69GiFV,manual,0.1,卧室,10,G10_geometry,current_changes,5.0,3,0,1,0.166666666667
jtcxE69GiFV_27535f650b78489abcf2397c1eaa3037,jtcxE69GiFV,manual,0.1,卧室,15,G10_geometry,current_changes,5.0,3,0,1,0.25
jtcxE69GiFV_27535f650b78489abcf2397c1eaa3037,jtcxE69GiFV,manual,0.1,卧室,19,G10_geometry,current_changes,4.0,3,0,1,0.166666666667
jtcxE69GiFV_27535f650b78489abcf2397c1eaa3037,jtcxE69GiFV,manual,0.1,卧室,20,G10_geometry,current_changes,4.0,3,0,1,0.166666666667
jtcxE69GiFV_27535f650b78489abcf2397c1eaa3037,jtcxE69GiFV,manual,0.1,卧室,22,G10_geometry,current_changes,5.0,3,0,1,0.166666666667
jtcxE69GiFV_27535f650b78489abcf2397c1eaa3037,jtcxE69GiFV,manual,0.1,卧室,24,G10_geometry,current_changes,4.0,3,0,1,0.166666666667
jtcxE69GiFV_27535f650b78489abcf2397c1eaa3037,jtcxE69GiFV,manual,0.1,卧室,26,G10_geometry,current_changes,4.0,3,0,1,0.166666666667
jtcxE69GiFV_27535f650b78489abcf2397c1eaa3037,jtcxE69GiFV,manual,0.1,卧室,27,G10_geometry,current_changes,5.0,3,0,1,0.25
jtcxE69GiFV_27535f650b78489abcf2397c1eaa3037,jtcxE69GiFV,manual,0.1,卧室,32,G10_geometry,current_changes,4.0,3,0,1,0.166666666667
jtcxE69GiFV_27535f650b78489abcf2397c1eaa3037,jtcxE69GiFV,manual,0.1,卧室,33,G10_geometry,current_changes,4.0,3,0,1,0.166666666667
jtcxE69GiFV_27535f650b78489abcf2397c1eaa3037,jtcxE69GiFV,manual,0.1,卧室,34,G10_geometry,current_changes,4.0,3,0,1,0.166666666667
jtcxE69GiFV_27535f650b78489abcf2397c1eaa3037,jtcxE69GiFV,manual,0.1,卧室,36,G10_geometry,current_changes,5.0,3,0,1,0.25
jtcxE69GiFV_27535f650b78489abcf2397c1eaa3037,jtcxE69GiFV,manual,0.1,卧室,37,G10_geometry,current_changes,5.0,3,0,1,0.25
jtcxE69GiFV_27535f650b78489abcf2397c1eaa3037,jtcxE69GiFV,manual,0.1,卧室,39,G10_geometry,current_changes,4.0,3,0,1,0.166666666667
jtcxE69GiFV_27535f650b78489abcf2397c1eaa3037,jtcxE69GiFV,manual,0.1,卧室,41,G10_geometry,current_changes,5.0,3,0,1,0.25
jtcxE69GiFV_27535f650b78489abcf2397c1eaa3037,jtcxE69GiFV,manual,0.1,卧室,42,G10_geometry,current_changes,5.0,3,0,1,0.166666666667
jtcxE69GiFV_27535f650b78489abcf2397c1eaa3037,jtcxE69GiFV,manual,0.1,卧室,44,G10_geometry,current_changes,5.0,3,0,1,0.25
jtcxE69GiFV_27535f650b78489abcf2397c1eaa3037,jtcxE69GiFV,manual,0.1,卧室,46,G10_geometry,current_changes,5.0,3,0,1,0.166666666667
jtcxE69GiFV_27535f650b78489abcf2397c1eaa3037,jtcxE69GiFV,manual,0.1,卧室,49,G10_geometry,current_changes,4.0,3,0,1,0.166666666667
jtcxE69GiFV_27535f650b78489abcf2397c1eaa3037,jtcxE69GiFV,manual,0.1,卧室,51,G10_geometry,current_changes,5.0,3,0,1,0.5
jtcxE69GiFV_27535f650b78489abcf2397c1eaa3037,jtcxE69GiFV,manual,0.1,卧室,52,G10_geometry,current_changes,4.0,3,0,1,0.166666666667
jtcxE69GiFV_27535f650b78489abcf2397c1eaa3037,jtcxE69GiFV,manual,0.1,卧室,53,G10_geometry,current_changes,5.0,3,0,1,0.5
jtcxE69GiFV_27535f650b78489abcf2397c1eaa3037,jtcxE69GiFV,manual,0.1,卧室,54,G10_geometry,current_changes,4.0,3,0,1,0.166666666667
jtcxE69GiFV_27535f650b78489abcf2397c1eaa3037,jtcxE69GiFV,manual,0.1,卧室,60,G10_geometry,current_changes,4.0,3,0,1,0.166666666667
jtcxE69GiFV_27535f650b78489abcf2397c1eaa3037,jtcxE69GiFV,manual,0.1,卧室,62,G10_geometry,current_changes,4.0,3,0,1,0.166666666667
jtcxE69GiFV_27535f650b78489abcf2397c1eaa3037,jtcxE69GiFV,manual,0.1,卧室,63,G10_geometry,current_changes,5.0,3,0,1,0.25
jtcxE69GiFV_27535f650b78489abcf2397c1eaa3037,jtcxE69GiFV,manual,0.1,卧室,64,G10_geometry,current_changes,4.0,3,0,1,0.166666666667
jtcxE69GiFV_27535f650b78489abcf2397c1eaa3037,jtcxE69GiFV,manual,0.1,卧室,65,G10_geometry,current_changes,5.0,3,0,1,0.166666666667
jtcxE69GiFV_27535f650b78489abcf2397c1eaa3037,jtcxE69GiFV,manual,0.1,卧室,66,G10_geometry,current_changes,5.0,3,0,1,0.25
jtcxE69GiFV_27535f650b78489abcf2397c1eaa3037,jtcxE69GiFV,manual,0.1,卧室,67,G10_geometry,current_changes,5.0,3,0,1,0.25
jtcxE69GiFV_27535f650b78489abcf2397c1eaa3037,jtcxE69GiFV,manual,0.1,卧室,68,G10_geometry,current_changes,5.0,3,0,1,0.166666666667
jtcxE69GiFV_27535f650b78489abcf2397c1eaa3037,jtcxE69GiFV,manual,0.1,卧室,70,G10_geometry,current_changes,4.0,3,0,1,0.166666666667
jtcxE69GiFV_27535f650b78489abcf2397c1eaa3037,jtcxE69GiFV,manual,0.1,卧室,73,G10_geometry,current_changes,5.0,3,0,1,0.166666666667
jtcxE69GiFV_27535f650b78489abcf2397c1eaa3037,jtcxE69GiFV,manual,0.1,卧室,74,G10_geometry,current_changes,5.0,3,0,1,0.166666666667
jtcxE69GiFV_27535f650b78489abcf2397c1eaa3037,jtcxE69GiFV,manual,0.1,卧室,75,G10_geometry,current_changes,5.0,3,0,1,0.166666666667
jtcxE69GiFV_27535f650b78489abcf2397c1eaa3037,jtcxE69GiFV,manual,0.1,卧室,76,G10_geometry,current_changes,5.0,3,0,1,0.25
jtcxE69GiFV_27535f650b78489abcf2397c1eaa3037,jtcxE69GiFV,manual,0.1,卧室,79,G10_geometry,current_changes,5.0,3,0,1,0.166666666667
jtcxE69GiFV_27535f650b78489abcf2397c1eaa3037,jtcxE69GiFV,manual,0.1,卧室,80,G10_geometry,current_changes,4.0,3,0,1,0.166666666667
jtcxE69GiFV_27535f650b78489abcf2397c1eaa3037,jtcxE69GiFV,manual,0.1,卧室,81,G10_geometry,current_changes,5.0,3,0,1,0.25
jtcxE69GiFV_27535f650b78489abcf2397c1eaa3037,jtcxE69GiFV,manual,0.1,卧室,82,G10_geometry,current_changes,5.0,3,0,1,0.25
jtcxE69GiFV_27535f650b78489abcf2397c1eaa3037,jtcxE69GiFV,manual,0.1,卧室,83,G10_geometry,current_changes,5.0,3,0,1,0.166666666667
jtcxE69GiFV_27535f650b78489abcf2397c1eaa3037,jtcxE69GiFV,manual,0.1,卧室,86,G10_geometry,current_changes,5.0,3,0,1,0.166666666667
jtcxE69GiFV_27535f650b78489abcf2397c1eaa3037,jtcxE69GiFV,manual,0.1,卧室,88,G10_geometry,current_changes,5.0,3,0,1,0.5
jtcxE69GiFV_27535f650b78489abcf2397c1eaa3037,jtcxE69GiFV,manual,0.1,卧室,89,G10_geometry,current_changes,4.0,3,0,1,0.166666666667
jtcxE69GiFV_27535f650b78489abcf2397c1eaa3037,jtcxE69GiFV,manual,0.1,卧室,90,G10_geometry,current_changes,5.0,3,0,1,0.166666666667
jtcxE69GiFV_27535f650b78489abcf2397c1eaa3037,jtcxE69GiFV,manual,0.1,卧室,91,G10_geometry,current_changes,4.0,3,0,1,0.166666666667
jtcxE69GiFV_27535f650b78489abcf2397c1eaa3037,jtcxE69GiFV,manual,0.1,卧室,92,G10_geometry,current_changes,5.0,3,0,1,0.25
jtcxE69GiFV_27535f650b78489abcf2397c1eaa3037,jtcxE69GiFV,manual,0.1,卧室,93,G10_geometry,current_changes,4.0,3,0,1,0.166666666667
jtcxE69GiFV_27535f650b78489abcf2397c1eaa3037,jtcxE69GiFV,manual,0.1,卧室,94,G10_geometry,current_changes,4.0,3,0,1,0.166666666667
jtcxE69GiFV_27535f650b78489abcf2397c1eaa3037,jtcxE69GiFV,manual,0.1,卧室,98,G10_geometry,current_changes,4.0,3,0,1,0.166666666667
jtcxE69GiFV_27535f650b78489abcf2397c1eaa3037,jtcxE69GiFV,manual,0.1,卧室,99,G10_geometry,current_changes,5.0,3,0,1,0.25
q9vSo1VnCiC_830eb252ae01401a8fe55f9538e627dd,q9vSo1VnCiC,manual,0.1,卧室,3,G10_geometry,current_changes,3.0,2,0,0,0.0
q9vSo1VnCiC_830eb252ae01401a8fe55f9538e627dd,q9vSo1VnCiC,manual,0.1,卧室,5,G10_geometry,current_changes,3.0,2,0,0,0.0
q9vSo1VnCiC_830eb252ae01401a8fe55f9538e627dd,q9vSo1VnCiC,manual,0.1,卧室,6,G10_geometry,current_changes,4.0,2,0,0,0.0
q9vSo1VnCiC_830eb252ae01401a8fe55f9538e627dd,q9vSo1VnCiC,manual,0.1,卧室,7,G10_geometry,current_changes,4.0,2,0,0,0.0
q9vSo1VnCiC_830eb252ae01401a8fe55f9538e627dd,q9vSo1VnCiC,manual,0.1,卧室,9,G10_geometry,current_changes,4.0,2,0,0,0.0
q9vSo1VnCiC_830eb252ae01401a8fe55f9538e627dd,q9vSo1VnCiC,manual,0.1,卧室,12,G10_geometry,current_changes,4.0,2,0,0,0.0
q9vSo1VnCiC_830eb252ae01401a8fe55f9538e627dd,q9vSo1VnCiC,manual,0.1,卧室,13,G10_geometry,current_changes,4.0,2,0,0,0.0
q9vSo1VnCiC_830eb252ae01401a8fe55f9538e627dd,q9vSo1VnCiC,manual,0.1,卧室,14,G10_geometry,current_changes,4.0,2,0,0,0.0
q9vSo1VnCiC_830eb252ae01401a8fe55f9538e627dd,q9vSo1VnCiC,manual,0.1,卧室,15,G10_geometry,current_changes,4.0,2,0,0,0.0
q9vSo1VnCiC_830eb252ae01401a8fe55f9538e627dd,q9vSo1VnCiC,manual,0.1,卧室,16,G10_geometry,current_changes,4.0,2,0,0,0.0
q9vSo1VnCiC_830eb252ae01401a8fe55f9538e627dd,q9vSo1VnCiC,manual,0.1,卧室,17,G10_geometry,current_changes,4.0,2,0,0,0.0
q9vSo1VnCiC_830eb252ae01401a8fe55f9538e627dd,q9vSo1VnCiC,manual,0.1,卧室,18,G10_geometry,current_changes,4.0,2,0,0,0.0
q9vSo1VnCiC_830eb252ae01401a8fe55f9538e627dd,q9vSo1VnCiC,manual,0.1,卧室,21,G10_geometry,current_changes,4.0,2,0,0,0.0
q9vSo1VnCiC_830eb252ae01401a8fe55f9538e627dd,q9vSo1VnCiC,manual,0.1,卧室,22,G10_geometry,current_changes,4.0,2,0,0,0.0
q9vSo1VnCiC_830eb252ae01401a8fe55f9538e627dd,q9vSo1VnCiC,manual,0.1,卧室,23,G10_geometry,current_changes,4.0,2,0,0,0.0
q9vSo1VnCiC_830eb252ae01401a8fe55f9538e627dd,q9vSo1VnCiC,manual,0.1,卧室,24,G10_geometry,current_changes,4.0,2,0,0,0.0
q9vSo1VnCiC_830eb252ae01401a8fe55f9538e627dd,q9vSo1VnCiC,manual,0.1,卧室,25,G10_geometry,current_changes,3.0,2,0,0,0.0
q9vSo1VnCiC_830eb252ae01401a8fe55f9538e627dd,q9vSo1VnCiC,manual,0.1,卧室,27,G10_geometry,current_changes,3.0,2,0,0,0.0
q9vSo1VnCiC_830eb252ae01401a8fe55f9538e627dd,q9vSo1VnCiC,manual,0.1,卧室,28,G10_geometry,current_changes,4.0,2,0,0,0.0
q9vSo1VnCiC_830eb252ae01401a8fe55f9538e627dd,q9vSo1VnCiC,manual,0.1,卧室,29,G10_geometry,current_changes,4.0,2,0,0,0.0
q9vSo1VnCiC_830eb252ae01401a8fe55f9538e627dd,q9vSo1VnCiC,manual,0.1,卧室,30,G10_geometry,current_changes,4.0,2,0,0,0.0
q9vSo1VnCiC_830eb252ae01401a8fe55f9538e627dd,q9vSo1VnCiC,manual,0.1,卧室,31,G10_geometry,current_changes,4.0,2,0,0,0.0
q9vSo1VnCiC_830eb252ae01401a8fe55f9538e627dd,q9vSo1VnCiC,manual,0.1,卧室,32,G10_geometry,current_changes,4.0,2,0,0,0.0
q9vSo1VnCiC_830eb252ae01401a8fe55f9538e627dd,q9vSo1VnCiC,manual,0.1,卧室,35,G10_geometry,current_changes,4.0,2,0,0,0.0
q9vSo1VnCiC_830eb252ae01401a8fe55f9538e627dd,q9vSo1VnCiC,manual,0.1,卧室,36,G10_geometry,current_changes,3.0,2,0,0,0.0
q9vSo1VnCiC_830eb252ae01401a8fe55f9538e627dd,q9vSo1VnCiC,manual,0.1,卧室,38,G10_geometry,current_changes,4.0,2,0,0,0.0
q9vSo1VnCiC_830eb252ae01401a8fe55f9538e627dd,q9vSo1VnCiC,manual,0.1,卧室,40,G10_geometry,current_changes,3.0,2,0,0,0.0
q9vSo1VnCiC_830eb252ae01401a8fe55f9538e627dd,q9vSo1VnCiC,manual,0.1,卧室,41,G10_geometry,current_changes,4.0,2,0,0,0.0
q9vSo1VnCiC_830eb252ae01401a8fe55f9538e627dd,q9vSo1VnCiC,manual,0.1,卧室,42,G10_geometry,current_changes,4.0,2,0,0,0.0
q9vSo1VnCiC_830eb252ae01401a8fe55f9538e627dd,q9vSo1VnCiC,manual,0.1,卧室,44,G10_geometry,current_changes,3.0,2,0,0,0.0
q9vSo1VnCiC_830eb252ae01401a8fe55f9538e627dd,q9vSo1VnCiC,manual,0.1,卧室,45,G10_geometry,current_changes,4.0,2,0,0,0.0
q9vSo1VnCiC_830eb252ae01401a8fe55f9538e627dd,q9vSo1VnCiC,manual,0.1,卧室,47,G10_geometry,current_changes,4.0,2,0,0,0.0
q9vSo1VnCiC_830eb252ae01401a8fe55f9538e627dd,q9vSo1VnCiC,manual,0.1,卧室,48,G10_geometry,current_changes,4.0,2,0,0,0.0
q9vSo1VnCiC_830eb252ae01401a8fe55f9538e627dd,q9vSo1VnCiC,manual,0.1,卧室,49,G10_geometry,current_changes,4.0,2,0,0,0.0
q9vSo1VnCiC_830eb252ae01401a8fe55f9538e627dd,q9vSo1VnCiC,manual,0.1,卧室,50,G10_geometry,current_changes,4.0,2,0,0,0.0
q9vSo1VnCiC_830eb252ae01401a8fe55f9538e627dd,q9vSo1VnCiC,manual,0.1,卧室,52,G10_geometry,current_changes,4.0,2,0,0,0.0
q9vSo1VnCiC_830eb252ae01401a8fe55f9538e627dd,q9vSo1VnCiC,manual,0.1,卧室,53,G10_geometry,current_changes,3.0,2,0,0,0.0
q9vSo1VnCiC_830eb252ae01401a8fe55f9538e627dd,q9vSo1VnCiC,manual,0.1,卧室,57,G10_geometry,current_changes,4.0,2,0,0,0.0
q9vSo1VnCiC_830eb252ae01401a8fe55f9538e627dd,q9vSo1VnCiC,manual,0.1,卧室,60,G10_geometry,current_changes,3.0,2,0,0,0.0
q9vSo1VnCiC_830eb252ae01401a8fe55f9538e627dd,q9vSo1VnCiC,manual,0.1,卧室,61,G10_geometry,current_changes,4.0,2,0,0,0.0
q9vSo1VnCiC_830eb252ae01401a8fe55f9538e627dd,q9vSo1VnCiC,manual,0.1,卧室,63,G10_geometry,current_changes,4.0,2,0,0,0.0
q9vSo1VnCiC_830eb252ae01401a8fe55f9538e627dd,q9vSo1VnCiC,manual,0.1,卧室,65,G10_geometry,current_changes,4.0,2,0,0,0.0
q9vSo1VnCiC_830eb252ae01401a8fe55f9538e627dd,q9vSo1VnCiC,manual,0.1,卧室,66,G10_geometry,current_changes,4.0,2,0,0,0.0
q9vSo1VnCiC_830eb252ae01401a8fe55f9538e627dd,q9vSo1VnCiC,manual,0.1,卧室,69,G10_geometry,current_changes,4.0,2,0,0,0.0
q9vSo1VnCiC_830eb252ae01401a8fe55f9538e627dd,q9vSo1VnCiC,manual,0.1,卧室,71,G10_geometry,current_changes,3.0,2,0,0,0.0
q9vSo1VnCiC_830eb252ae01401a8fe55f9538e627dd,q9vSo1VnCiC,manual,0.1,卧室,72,G10_geometry,current_changes,4.0,2,0,0,0.0
q9vSo1VnCiC_830eb252ae01401a8fe55f9538e627dd,q9vSo1VnCiC,manual,0.1,卧室,73,G10_geometry,current_changes,4.0,2,0,0,0.0
q9vSo1VnCiC_830eb252ae01401a8fe55f9538e627dd,q9vSo1VnCiC,manual,0.1,卧室,74,G10_geometry,current_changes,3.0,2,0,0,0.0
q9vSo1VnCiC_830eb252ae01401a8fe55f9538e627dd,q9vSo1VnCiC,manual,0.1,卧室,75,G10_geometry,current_changes,4.0,2,0,0,0.0
q9vSo1VnCiC_830eb252ae01401a8fe55f9538e627dd,q9vSo1VnCiC,manual,0.1,卧室,76,G10_geometry,current_changes,4.0,2,0,0,0.0
q9vSo1VnCiC_830eb252ae01401a8fe55f9538e627dd,q9vSo1VnCiC,manual,0.1,卧室,77,G10_geometry,current_changes,4.0,2,0,0,0.0
q9vSo1VnCiC_830eb252ae01401a8fe55f9538e627dd,q9vSo1VnCiC,manual,0.1,卧室,78,G10_geometry,current_changes,4.0,2,0,0,0.0
q9vSo1VnCiC_830eb252ae01401a8fe55f9538e627dd,q9vSo1VnCiC,manual,0.1,卧室,79,G10_geometry,current_changes,4.0,2,0,0,0.0
q9vSo1VnCiC_830eb252ae01401a8fe55f9538e627dd,q9vSo1VnCiC,manual,0.1,卧室,80,G10_geometry,current_changes,4.0,2,0,0,0.0
q9vSo1VnCiC_830eb252ae01401a8fe55f9538e627dd,q9vSo1VnCiC,manual,0.1,卧室,81,G10_geometry,current_changes,4.0,2,0,0,0.0
q9vSo1VnCiC_830eb252ae01401a8fe55f9538e627dd,q9vSo1VnCiC,manual,0.1,卧室,82,G10_geometry,current_changes,4.0,2,0,0,0.0
q9vSo1VnCiC_830eb252ae01401a8fe55f9538e627dd,q9vSo1VnCiC,manual,0.1,卧室,83,G10_geometry,current_changes,4.0,2,0,0,0.0
q9vSo1VnCiC_830eb252ae01401a8fe55f9538e627dd,q9vSo1VnCiC,manual,0.1,卧室,84,G10_geometry,current_changes,4.0,2,0,0,0.0
q9vSo1VnCiC_830eb252ae01401a8fe55f9538e627dd,q9vSo1VnCiC,manual,0.1,卧室,85,G10_geometry,current_changes,4.0,2,0,0,0.0
q9vSo1VnCiC_830eb252ae01401a8fe55f9538e627dd,q9vSo1VnCiC,manual,0.1,卧室,86,G10_geometry,current_changes,3.0,2,0,0,0.0
q9vSo1VnCiC_830eb252ae01401a8fe55f9538e627dd,q9vSo1VnCiC,manual,0.1,卧室,87,G10_geometry,current_changes,4.0,2,0,0,0.0
q9vSo1VnCiC_830eb252ae01401a8fe55f9538e627dd,q9vSo1VnCiC,manual,0.1,卧室,88,G10_geometry,current_changes,4.0,2,0,0,0.0
