image_id,actual_workers,people,orders,unified_fraction,stable_multiple_fraction,undetermined_fraction
S9hNv5qa7GM_bd9faec23bb3462c94a5fbc6c0a3d5cf,W002;W010;W013;W015;W032;W035;W036;W037,8,30,1.0,0.0,0.0
S9hNv5qa7GM_bd9faec23bb3462c94a5fbc6c0a3d5cf,W001;W008;W010;W012;W017;W029;W030;W031,8,30,0.9666666666666667,0.0,0.0
S9hNv5qa7GM_bd9faec23bb3462c94a5fbc6c0a3d5cf,W001;W002;W010;W015;W028;W029;W030;W035,8,30,0.0,0.0,1.0
S9hNv5qa7GM_bd9faec23bb3462c94a5fbc6c0a3d5cf,W001;W002;W012;W032;W033;W035;W036;W037,8,30,1.0,0.0,0.0
S9hNv5qa7GM_bd9faec23bb3462c94a5fbc6c0a3d5cf,W001;W002;W010;W011;W012;W015;W031;W032,8,30,0.9,0.0,0.0
S9hNv5qa7GM_bd9faec23bb3462c94a5fbc6c0a3d5cf,W006;W008;W011;W017;W028;W031;W035;W036,8,30,1.0,0.0,0.0
S9hNv5qa7GM_bd9faec23bb3462c94a5fbc6c0a3d5cf,W001;W002;W006;W012;W015;W028;W033;W034,8,30,0.0,0.0,1.0
S9hNv5qa7GM_bd9faec23bb3462c94a5fbc6c0a3d5cf,W001;W010;W011;W012;W015;W017;W032;W033,8,30,0.6333333333333333,0.0,0.0
S9hNv5qa7GM_bd9faec23bb3462c94a5fbc6c0a3d5cf,W001;W008;W013;W030;W031;W032;W035;W036,8,30,1.0,0.0,0.0
S9hNv5qa7GM_bd9faec23bb3462c94a5fbc6c0a3d5cf,W006;W015;W029;W031;W032;W033;W036;W037,8,30,1.0,0.0,0.0
S9hNv5qa7GM_bd9faec23bb3462c94a5fbc6c0a3d5cf,W012;W013;W017;W028;W029;W032;W033;W036,8,30,1.0,0.0,0.0
S9hNv5qa7GM_bd9faec23bb3462c94a5fbc6c0a3d5cf,W002;W011;W012;W015;W030;W032;W036;W037,8,30,1.0,0.0,0.0
S9hNv5qa7GM_bd9faec23bb3462c94a5fbc6c0a3d5cf,W006;W010;W011;W015;W017;W030;W032;W034,8,30,1.0,0.0,0.0
S9hNv5qa7GM_bd9faec23bb3462c94a5fbc6c0a3d5cf,W001;W002;W006;W010;W011;W017;W031;W034,8,30,0.8333333333333334,0.0,0.0
S9hNv5qa7GM_bd9faec23bb3462c94a5fbc6c0a3d5cf,W008;W012;W015;W030;W031;W033;W034;W036,8,30,1.0,0.0,0.0
S9hNv5qa7GM_bd9faec23bb3462c94a5fbc6c0a3d5cf,W010;W011;W012;W015;W028;W031;W034;W035,8,30,1.0,0.0,0.0
S9hNv5qa7GM_bd9faec23bb3462c94a5fbc6c0a3d5cf,W001;W006;W010;W011;W029;W033;W034;W037,8,30,1.0,0.0,0.0
S9hNv5qa7GM_bd9faec23bb3462c94a5fbc6c0a3d5cf,W002;W008;W010;W011;W013;W029;W035;W037,8,30,1.0,0.0,0.0
S9hNv5qa7GM_bd9faec23bb3462c94a5fbc6c0a3d5cf,W001;W006;W010;W012;W028;W029;W031;W033,8,30,0.0,0.0,1.0
S9hNv5qa7GM_bd9faec23bb3462c94a5fbc6c0a3d5cf,W001;W012;W013;W017;W031;W032;W034;W037,8,30,0.8666666666666667,0.0,0.0
S9hNv5qa7GM_bd9faec23bb3462c94a5fbc6c0a3d5cf,W011;W012;W015;W029;W031;W034;W036;W037,8,30,1.0,0.0,0.0
S9hNv5qa7GM_bd9faec23bb3462c94a5fbc6c0a3d5cf,W001;W002;W006;W010;W012;W015;W032;W036,8,30,1.0,0.0,0.0
S9hNv5qa7GM_bd9faec23bb3462c94a5fbc6c0a3d5cf,W010;W012;W015;W028;W032;W034;W035;W037,8,30,1.0,0.0,0.0
S9hNv5qa7GM_bd9faec23bb3462c94a5fbc6c0a3d5cf,W002;W006;W010;W015;W017;W029;W033;W036,8,30,1.0,0.0,0.0
S9hNv5qa7GM_bd9faec23bb3462c94a5fbc6c0a3d5cf,W001;W002;W010;W011;W029;W033;W034;W036,8,30,0.6666666666666666,0.0,0.0
S9hNv5qa7GM_bd9faec23bb3462c94a5fbc6c0a3d5cf,W002;W008;W010;W012;W017;W028;W033;W034,8,30,1.0,0.0,0.0
S9hNv5qa7GM_bd9faec23bb3462c94a5fbc6c0a3d5cf,W002;W006;W012;W013;W017;W029;W032;W037,8,30,1.0,0.0,0.0
S9hNv5qa7GM_bd9faec23bb3462c94a5fbc6c0a3d5cf,W010;W017;W028;W029;W030;W033;W035;W037,8,30,1.0,0.0,0.0
S9hNv5qa7GM_bd9faec23bb3462c94a5fbc6c0a3d5cf,W010;W011;W017;W028;W031;W032;W035;W037,8,30,1.0,0.0,0.0
S9hNv5qa7GM_bd9faec23bb3462c94a5fbc6c0a3d5cf,W011;W012;W028;W029;W030;W032;W033;W036,8,30,1.0,0.0,0.0
S9hNv5qa7GM_bd9faec23bb3462c94a5fbc6c0a3d5cf,W006;W012;W015;W017;W028;W029;W033;W037,8,30,1.0,0.0,0.0
S9hNv5qa7GM_bd9faec23bb3462c94a5fbc6c0a3d5cf,W006;W008;W012;W015;W033;W034;W036;W037,8,30,1.0,0.0,0.0
S9hNv5qa7GM_bd9faec23bb3462c94a5fbc6c0a3d5cf,W006;W008;W012;W013;W029;W033;W034;W035,8,30,1.0,0.0,0.0
S9hNv5qa7GM_bd9faec23bb3462c94a5fbc6c0a3d5cf,W006;W010;W011;W031;W032;W033;W036;W037,8,30,1.0,0.0,0.0
S9hNv5qa7GM_bd9faec23bb3462c94a5fbc6c0a3d5cf,W008;W011;W013;W015;W017;W033;W036;W037,8,30,0.9666666666666667,0.0,0.0
S9hNv5qa7GM_bd9faec23bb3462c94a5fbc6c0a3d5cf,W001;W006;W011;W015;W028;W032;W035;W036,8,30,0.0,0.0,1.0
S9hNv5qa7GM_bd9faec23bb3462c94a5fbc6c0a3d5cf,W001;W002;W006;W008;W010;W015;W017;W037,8,30,1.0,0.0,0.0
S9hNv5qa7GM_bd9faec23bb3462c94a5fbc6c0a3d5cf,W006;W011;W015;W029;W030;W032;W035;W036,8,30,1.0,0.0,0.0
S9hNv5qa7GM_bd9faec23bb3462c94a5fbc6c0a3d5cf,W001;W002;W006;W010;W017;W028;W030;W031,8,30,0.0,0.0,1.0
S9hNv5qa7GM_bd9faec23bb3462c94a5fbc6c0a3d5cf,W001;W002;W008;W010;W012;W013;W029;W030,8,30,1.0,0.0,0.0
S9hNv5qa7GM_bd9faec23bb3462c94a5fbc6c0a3d5cf,W006;W010;W013;W015;W028;W029;W030;W036,8,30,1.0,0.0,0.0
S9hNv5qa7GM_bd9faec23bb3462c94a5fbc6c0a3d5cf,W002;W006;W008;W017;W028;W031;W035;W037,8,30,1.0,0.0,0.0
S9hNv5qa7GM_bd9faec23bb3462c94a5fbc6c0a3d5cf,W006;W008;W011;W013;W015;W033;W035;W037,8,30,1.0,0.0,0.0
S9hNv5qa7GM_bd9faec23bb3462c94a5fbc6c0a3d5cf,W002;W006;W008;W010;W015;W017;W032;W033,8,30,1.0,0.0,0.0
S9hNv5qa7GM_bd9faec23bb3462c94a5fbc6c0a3d5cf,W008;W010;W015;W017;W029;W032;W035;W036,8,30,1.0,0.0,0.0
S9hNv5qa7GM_bd9faec23bb3462c94a5fbc6c0a3d5cf,W002;W010;W013;W017;W031;W033;W034;W036,8,30,1.0,0.0,0.0
S9hNv5qa7GM_bd9faec23bb3462c94a5fbc6c0a3d5cf,W002;W015;W028;W029;W032;W033;W035;W037,8,30,1.0,0.0,0.0
S9hNv5qa7GM_bd9faec23bb3462c94a5fbc6c0a3d5cf,W002;W011;W015;W017;W028;W032;W033;W034,8,30,1.0,0.0,0.0
S9hNv5qa7GM_bd9faec23bb3462c94a5fbc6c0a3d5cf,W008;W011;W012;W013;W028;W029;W033;W036,8,30,0.9666666666666667,0.0,0.0
S9hNv5qa7GM_bd9faec23bb3462c94a5fbc6c0a3d5cf,W002;W008;W010;W011;W015;W017;W030;W034,8,30,1.0,0.0,0.0
S9hNv5qa7GM_bd9faec23bb3462c94a5fbc6c0a3d5cf,W001;W006;W011;W013;W029;W031;W033;W036,8,30,0.9333333333333333,0.0,0.0
S9hNv5qa7GM_bd9faec23bb3462c94a5fbc6c0a3d5cf,W006;W011;W017;W030;W031;W032;W036;W037,8,30,1.0,0.0,0.0
S9hNv5qa7GM_bd9faec23bb3462c94a5fbc6c0a3d5cf,W001;W013;W028;W029;W031;W032;W034;W037,8,30,0.0,0.0,1.0
S9hNv5qa7GM_bd9faec23bb3462c94a5fbc6c0a3d5cf,W001;W010;W029;W031;W032;W035;W036;W037,8,30,1.0,0.0,0.0
S9hNv5qa7GM_bd9faec23bb3462c94a5fbc6c0a3d5cf,W002;W006;W008;W015;W032;W033;W034;W037,8,30,1.0,0.0,0.0
S9hNv5qa7GM_bd9faec23bb3462c94a5fbc6c0a3d5cf,W012;W015;W017;W031;W033;W034;W035;W037,8,30,1.0,0.0,0.0
S9hNv5qa7GM_bd9faec23bb3462c94a5fbc6c0a3d5cf,W001;W008;W011;W015;W028;W033;W034;W035,8,30,0.0,0.0,1.0
S9hNv5qa7GM_bd9faec23bb3462c94a5fbc6c0a3d5cf,W002;W006;W008;W013;W031;W034;W035;W037,8,30,1.0,0.0,0.0
S9hNv5qa7GM_bd9faec23bb3462c94a5fbc6c0a3d5cf,W002;W010;W011;W012;W029;W030;W031;W032,8,30,1.0,0.0,0.0
S9hNv5qa7GM_bd9faec23bb3462c94a5fbc6c0a3d5cf,W002;W010;W011;W013;W029;W031;W032;W036,8,30,1.0,0.0,0.0
S9hNv5qa7GM_bd9faec23bb3462c94a5fbc6c0a3d5cf,W001;W002;W012;W013;W017;W032;W034;W035,8,30,1.0,0.0,0.0
S9hNv5qa7GM_bd9faec23bb3462c94a5fbc6c0a3d5cf,W001;W008;W010;W011;W013;W017;W034;W036,8,30,0.9333333333333333,0.0,0.0
S9hNv5qa7GM_bd9faec23bb3462c94a5fbc6c0a3d5cf,W001;W008;W011;W012;W017;W029;W030;W036,8,30,0.7666666666666667,0.0,0.0
S9hNv5qa7GM_bd9faec23bb3462c94a5fbc6c0a3d5cf,W001;W011;W028;W030;W031;W032;W033;W036,8,30,0.0,0.0,1.0
S9hNv5qa7GM_bd9faec23bb3462c94a5fbc6c0a3d5cf,W010;W013;W015;W029;W032;W034;W035;W037,8,30,1.0,0.0,0.0
S9hNv5qa7GM_bd9faec23bb3462c94a5fbc6c0a3d5cf,W001;W015;W017;W029;W030;W033;W034;W036,8,30,1.0,0.0,0.0
S9hNv5qa7GM_bd9faec23bb3462c94a5fbc6c0a3d5cf,W010;W013;W015;W028;W029;W031;W033;W035,8,30,1.0,0.0,0.0
S9hNv5qa7GM_bd9faec23bb3462c94a5fbc6c0a3d5cf,W002;W011;W012;W015;W029;W030;W031;W032,8,30,1.0,0.0,0.0
S9hNv5qa7GM_bd9faec23bb3462c94a5fbc6c0a3d5cf,W012;W013;W017;W028;W030;W032;W035;W037,8,30,1.0,0.0,0.0
S9hNv5qa7GM_bd9faec23bb3462c94a5fbc6c0a3d5cf,W006;W012;W013;W017;W028;W029;W031;W032,8,30,1.0,0.0,0.0
S9hNv5qa7GM_bd9faec23bb3462c94a5fbc6c0a3d5cf,W001;W008;W015;W017;W030;W031;W033;W034,8,30,1.0,0.0,0.0
S9hNv5qa7GM_bd9faec23bb3462c94a5fbc6c0a3d5cf,W006;W012;W013;W028;W030;W033;W035;W037,8,30,1.0,0.0,0.0
S9hNv5qa7GM_bd9faec23bb3462c94a5fbc6c0a3d5cf,W006;W010;W012;W015;W028;W029;W031;W035,8,30,1.0,0.0,0.0
S9hNv5qa7GM_bd9faec23bb3462c94a5fbc6c0a3d5cf,W008;W010;W012;W013;W017;W030;W033;W036,8,30,1.0,0.0,0.0
S9hNv5qa7GM_bd9faec23bb3462c94a5fbc6c0a3d5cf,W010;W013;W028;W029;W030;W031;W034;W035,8,30,1.0,0.0,0.0
S9hNv5qa7GM_bd9faec23bb3462c94a5fbc6c0a3d5cf,W002;W008;W013;W017;W032;W034;W036;W037,8,30,1.0,0.0,0.0
S9hNv5qa7GM_bd9faec23bb3462c94a5fbc6c0a3d5cf,W008;W011;W013;W029;W031;W033;W034;W036,8,30,1.0,0.0,0.0
S9hNv5qa7GM_bd9faec23bb3462c94a5fbc6c0a3d5cf,W001;W008;W010;W013;W015;W017;W032;W033,8,30,1.0,0.0,0.0
S9hNv5qa7GM_bd9faec23bb3462c94a5fbc6c0a3d5cf,W001;W006;W010;W011;W015;W028;W032;W035,8,30,0.0,0.0,1.0
S9hNv5qa7GM_bd9faec23bb3462c94a5fbc6c0a3d5cf,W002;W011;W013;W015;W028;W029;W032;W035,8,30,0.7,0.0,0.0
S9hNv5qa7GM_bd9faec23bb3462c94a5fbc6c0a3d5cf,W006;W011;W012;W028;W030;W034;W036;W037,8,30,1.0,0.0,0.0
S9hNv5qa7GM_bd9faec23bb3462c94a5fbc6c0a3d5cf,W001;W006;W008;W011;W017;W034;W036;W037,8,30,1.0,0.0,0.0
S9hNv5qa7GM_bd9faec23bb3462c94a5fbc6c0a3d5cf,W008;W011;W012;W028;W029;W032;W033;W034,8,30,1.0,0.0,0.0
UwV83HsGsw3_bc29294428a647038f70e0ea31ea8972,W001;W010;W013;W014;W017;W018;W033;W034,8,30,1.0,0.0,0.0
UwV83HsGsw3_bc29294428a647038f70e0ea31ea8972,W006;W008;W010;W011;W028;W029;W033;W034,8,30,1.0,0.0,0.0
UwV83HsGsw3_bc29294428a647038f70e0ea31ea8972,W008;W010;W012;W014;W029;W030;W034;W035,8,30,1.0,0.0,0.0
UwV83HsGsw3_bc29294428a647038f70e0ea31ea8972,W008;W010;W012;W017;W018;W030;W033;W036,8,30,0.0,0.0,1.0
UwV83HsGsw3_bc29294428a647038f70e0ea31ea8972,W010;W011;W012;W017;W018;W028;W031;W032,8,30,1.0,0.0,0.0
UwV83HsGsw3_bc29294428a647038f70e0ea31ea8972,W002;W008;W015;W028;W029;W030;W032;W033,8,30,1.0,0.0,0.0
UwV83HsGsw3_bc29294428a647038f70e0ea31ea8972,W001;W011;W012;W015;W018;W029;W034;W037,8,30,0.0,0.0,1.0
UwV83HsGsw3_bc29294428a647038f70e0ea31ea8972,W002;W006;W013;W014;W017;W018;W029;W032,8,30,1.0,0.0,0.0
UwV83HsGsw3_bc29294428a647038f70e0ea31ea8972,W002;W018;W027;W028;W029;W030;W032;W036,8,30,0.0,0.0,1.0
UwV83HsGsw3_bc29294428a647038f70e0ea31ea8972,W001;W002;W015;W017;W018;W028;W030;W034,8,30,1.0,0.0,0.0
UwV83HsGsw3_bc29294428a647038f70e0ea31ea8972,W006;W008;W013;W017;W018;W032;W033;W034,8,30,1.0,0.0,0.0
UwV83HsGsw3_bc29294428a647038f70e0ea31ea8972,W002;W006;W013;W014;W015;W017;W018;W033,8,30,1.0,0.0,0.0
UwV83HsGsw3_bc29294428a647038f70e0ea31ea8972,W001;W008;W012;W018;W028;W029;W032;W034,8,30,1.0,0.0,0.0
UwV83HsGsw3_bc29294428a647038f70e0ea31ea8972,W002;W012;W027;W030;W032;W034;W035;W036,8,30,0.0,0.0,1.0
UwV83HsGsw3_bc29294428a647038f70e0ea31ea8972,W002;W018;W027;W028;W029;W030;W033;W036,8,30,0.0,0.0,1.0
UwV83HsGsw3_bc29294428a647038f70e0ea31ea8972,W001;W010;W012;W013;W018;W030;W031;W036,8,30,0.0,0.0,1.0
UwV83HsGsw3_bc29294428a647038f70e0ea31ea8972,W006;W011;W015;W028;W030;W031;W032;W033,8,30,1.0,0.0,0.0
UwV83HsGsw3_bc29294428a647038f70e0ea31ea8972,W002;W006;W008;W012;W015;W027;W030;W037,8,30,0.0,0.0,1.0
UwV83HsGsw3_bc29294428a647038f70e0ea31ea8972,W002;W010;W011;W014;W030;W032;W035;W037,8,30,0.0,0.0,1.0
UwV83HsGsw3_bc29294428a647038f70e0ea31ea8972,W008;W017;W028;W029;W032;W033;W034;W036,8,30,0.0,0.0,1.0
UwV83HsGsw3_bc29294428a647038f70e0ea31ea8972,W001;W014;W015;W017;W032;W033;W034;W036,8,30,0.0,0.0,1.0
UwV83HsGsw3_bc29294428a647038f70e0ea31ea8972,W001;W002;W015;W028;W029;W030;W032;W035,8,30,1.0,0.0,0.0
UwV83HsGsw3_bc29294428a647038f70e0ea31ea8972,W002;W006;W011;W012;W029;W031;W034;W036,8,30,0.0,0.0,1.0
UwV83HsGsw3_bc29294428a647038f70e0ea31ea8972,W010;W011;W014;W015;W027;W028;W031;W034,8,30,1.0,0.0,0.0
UwV83HsGsw3_bc29294428a647038f70e0ea31ea8972,W006;W010;W012;W015;W029;W030;W033;W034,8,30,1.0,0.0,0.0
UwV83HsGsw3_bc29294428a647038f70e0ea31ea8972,W002;W011;W012;W015;W017;W027;W035;W037,8,30,0.0,0.0,1.0
UwV83HsGsw3_bc29294428a647038f70e0ea31ea8972,W002;W010;W028;W030;W031;W035;W036;W037,8,30,0.0,0.0,1.0
UwV83HsGsw3_bc29294428a647038f70e0ea31ea8972,W008;W010;W011;W012;W014;W029;W035;W037,8,30,0.0,0.0,1.0
UwV83HsGsw3_bc29294428a647038f70e0ea31ea8972,W010;W017;W028;W031;W032;W034;W035;W036,8,30,0.0,0.0,1.0
UwV83HsGsw3_bc29294428a647038f70e0ea31ea8972,W002;W011;W012;W014;W031;W032;W033;W037,8,30,0.0,0.0,1.0
UwV83HsGsw3_bc29294428a647038f70e0ea31ea8972,W001;W002;W013;W015;W017;W030;W035;W036,8,30,0.0,0.0,1.0
UwV83HsGsw3_bc29294428a647038f70e0ea31ea8972,W006;W010;W017;W018;W029;W030;W035;W036,8,30,0.0,0.0,1.0
UwV83HsGsw3_bc29294428a647038f70e0ea31ea8972,W006;W010;W014;W015;W028;W032;W034;W037,8,30,0.0,0.0,1.0
UwV83HsGsw3_bc29294428a647038f70e0ea31ea8972,W001;W006;W013;W018;W032;W035;W036;W037,8,30,0.0,0.0,1.0
UwV83HsGsw3_bc29294428a647038f70e0ea31ea8972,W008;W012;W013;W015;W027;W030;W035;W036,8,30,0.0,0.0,1.0
UwV83HsGsw3_bc29294428a647038f70e0ea31ea8972,W001;W008;W010;W011;W017;W029;W030;W035,8,30,1.0,0.0,0.0
UwV83HsGsw3_bc29294428a647038f70e0ea31ea8972,W001;W011;W012;W013;W014;W018;W027;W035,8,30,1.0,0.0,0.0
UwV83HsGsw3_bc29294428a647038f70e0ea31ea8972,W001;W012;W018;W027;W028;W032;W034;W035,8,30,1.0,0.0,0.0
UwV83HsGsw3_bc29294428a647038f70e0ea31ea8972,W006;W010;W014;W017;W018;W029;W035;W037,8,30,0.0,0.0,1.0
UwV83HsGsw3_bc29294428a647038f70e0ea31ea8972,W002;W006;W014;W015;W030;W034;W035;W036,8,30,0.0,0.0,1.0
UwV83HsGsw3_bc29294428a647038f70e0ea31ea8972,W011;W027;W028;W029;W030;W032;W033;W037,8,30,0.0,0.0,1.0
UwV83HsGsw3_bc29294428a647038f70e0ea31ea8972,W006;W010;W012;W014;W015;W028;W032;W034,8,30,1.0,0.0,0.0
UwV83HsGsw3_bc29294428a647038f70e0ea31ea8972,W006;W010;W013;W014;W018;W029;W032;W033,8,30,1.0,0.0,0.0
UwV83HsGsw3_bc29294428a647038f70e0ea31ea8972,W001;W017;W027;W028;W029;W030;W036;W037,8,30,0.0,0.0,1.0
UwV83HsGsw3_bc29294428a647038f70e0ea31ea8972,W002;W013;W015;W017;W029;W035;W036;W037,8,30,0.0,0.0,1.0
UwV83HsGsw3_bc29294428a647038f70e0ea31ea8972,W008;W012;W013;W015;W027;W029;W032;W037,8,30,0.0,0.0,1.0
UwV83HsGsw3_bc29294428a647038f70e0ea31ea8972,W001;W013;W014;W015;W031;W033;W036;W037,8,30,0.0,0.0,1.0
UwV83HsGsw3_bc29294428a647038f70e0ea31ea8972,W002;W015;W017;W027;W030;W031;W033;W034,8,30,1.0,0.0,0.0
UwV83HsGsw3_bc29294428a647038f70e0ea31ea8972,W001;W013;W014;W015;W017;W018;W027;W029,8,30,0.9666666666666667,0.0,0.0
UwV83HsGsw3_bc29294428a647038f70e0ea31ea8972,W002;W006;W011;W015;W018;W030;W033;W037,8,30,0.0,0.0,1.0
UwV83HsGsw3_bc29294428a647038f70e0ea31ea8972,W012;W013;W015;W017;W029;W030;W032;W033,8,30,1.0,0.0,0.0
UwV83HsGsw3_bc29294428a647038f70e0ea31ea8972,W011;W013;W015;W018;W029;W031;W035;W036,8,30,0.0,0.0,1.0
UwV83HsGsw3_bc29294428a647038f70e0ea31ea8972,W002;W010;W018;W027;W029;W030;W031;W036,8,30,0.0,0.0,1.0
UwV83HsGsw3_bc29294428a647038f70e0ea31ea8972,W010;W011;W013;W028;W030;W032;W036;W037,8,30,0.0,0.0,1.0
UwV83HsGsw3_bc29294428a647038f70e0ea31ea8972,W002;W006;W010;W013;W015;W018;W028;W035,8,30,1.0,0.0,0.0
UwV83HsGsw3_bc29294428a647038f70e0ea31ea8972,W002;W011;W012;W014;W028;W029;W033;W034,8,30,1.0,0.0,0.0
UwV83HsGsw3_bc29294428a647038f70e0ea31ea8972,W014;W028;W029;W030;W033;W034;W035;W036,8,30,0.0,0.0,1.0
UwV83HsGsw3_bc29294428a647038f70e0ea31ea8972,W002;W008;W011;W012;W013;W015;W031;W032,8,30,1.0,0.0,0.0
UwV83HsGsw3_bc29294428a647038f70e0ea31ea8972,W006;W011;W015;W027;W028;W030;W034;W036,8,30,0.0,0.0,1.0
UwV83HsGsw3_bc29294428a647038f70e0ea31ea8972,W006;W008;W013;W014;W017;W018;W030;W031,8,30,1.0,0.0,0.0
UwV83HsGsw3_bc29294428a647038f70e0ea31ea8972,W002;W010;W012;W014;W015;W018;W027;W035,8,30,1.0,0.0,0.0
UwV83HsGsw3_bc29294428a647038f70e0ea31ea8972,W001;W012;W014;W015;W017;W029;W031;W033,8,30,1.0,0.0,0.0
UwV83HsGsw3_bc29294428a647038f70e0ea31ea8972,W001;W008;W011;W015;W017;W027;W035;W036,8,30,0.0,0.0,1.0
UwV83HsGsw3_bc29294428a647038f70e0ea31ea8972,W010;W029;W031;W032;W033;W034;W035;W036,8,30,0.0,0.0,1.0
UwV83HsGsw3_bc29294428a647038f70e0ea31ea8972,W001;W006;W008;W011;W014;W018;W027;W028,8,30,1.0,0.0,0.0
UwV83HsGsw3_bc29294428a647038f70e0ea31ea8972,W002;W006;W018;W028;W031;W032;W035;W036,8,30,0.0,0.0,1.0
UwV83HsGsw3_bc29294428a647038f70e0ea31ea8972,W002;W006;W010;W014;W015;W018;W028;W033,8,30,1.0,0.0,0.0
UwV83HsGsw3_bc29294428a647038f70e0ea31ea8972,W002;W013;W014;W015;W017;W018;W028;W032,8,30,1.0,0.0,0.0
UwV83HsGsw3_bc29294428a647038f70e0ea31ea8972,W002;W006;W010;W012;W017;W018;W034;W036,8,30,0.0,0.0,1.0
UwV83HsGsw3_bc29294428a647038f70e0ea31ea8972,W008;W012;W014;W015;W028;W034;W035;W037,8,30,0.0,0.0,1.0
UwV83HsGsw3_bc29294428a647038f70e0ea31ea8972,W010;W014;W015;W017;W027;W030;W032;W037,8,30,0.0,0.0,1.0
UwV83HsGsw3_bc29294428a647038f70e0ea31ea8972,W001;W006;W008;W012;W030;W031;W035;W037,8,30,0.0,0.0,1.0
UwV83HsGsw3_bc29294428a647038f70e0ea31ea8972,W001;W002;W006;W014;W017;W029;W033;W034,8,30,1.0,0.0,0.0
UwV83HsGsw3_bc29294428a647038f70e0ea31ea8972,W013;W015;W017;W018;W028;W030;W031;W035,8,30,1.0,0.0,0.0
UwV83HsGsw3_bc29294428a647038f70e0ea31ea8972,W006;W008;W012;W014;W015;W030;W031;W034,8,30,1.0,0.0,0.0
UwV83HsGsw3_bc29294428a647038f70e0ea31ea8972,W001;W006;W008;W012;W015;W017;W018;W037,8,30,0.0,0.0,1.0
UwV83HsGsw3_bc29294428a647038f70e0ea31ea8972,W001;W006;W010;W011;W013;W018;W029;W033,8,30,0.9666666666666667,0.0,0.0
UwV83HsGsw3_bc29294428a647038f70e0ea31ea8972,W001;W010;W027;W028;W029;W031;W035;W037,8,30,0.0,0.0,1.0
UwV83HsGsw3_bc29294428a647038f70e0ea31ea8972,W001;W006;W010;W012;W014;W032;W034;W037,8,30,0.0,0.0,1.0
UwV83HsGsw3_bc29294428a647038f70e0ea31ea8972,W002;W006;W014;W015;W018;W030;W033;W035,8,30,1.0,0.0,0.0
UwV83HsGsw3_bc29294428a647038f70e0ea31ea8972,W006;W008;W014;W017;W031;W033;W034;W036,8,30,0.0,0.0,1.0
UwV83HsGsw3_bc29294428a647038f70e0ea31ea8972,W001;W010;W011;W017;W033;W034;W036;W037,8,30,0.0,0.0,1.0
UwV83HsGsw3_bc29294428a647038f70e0ea31ea8972,W008;W011;W014;W018;W030;W034;W036;W037,8,30,0.0,0.0,1.0
