annotator_id,completion_status,eligible_for_primary_prescreen_candidate,n_expected_total,n_observed_total,n_missing_tasks,active_time_source_coverage,n_duplicate_same_geometry,n_revision,n_exact_copy_low_time_events,copy_audit_recommended_action,n_scope_correct_in_scope,n_scope_false_positive,n_scope_false_negative,n_manual_anchor_eligible_responses,n_alignment_available,n_undercoverage_high,n_undercoverage_medium,n_minority_full_room_candidate,n_consensus_guarded_tasks,screening_recommendation,screening_reason,evidence_tier,dry_run,notes
15,complete,True,57,57,0,1,0,0,1,no_action,45,3,3,27,42,0,0,0,2,continue_candidate,no_major_dry_run_risk,review_only,True,"dry-run screening rollup only; no admission, rejection, or reliability profile"
16,dropout_no_future,False,57,0,57,,0,0,0,,0,0,0,0,0,0,0,0,0,exclude_process_risk,completion_or_process_risk,process_risk,True,"dry-run screening rollup only; no admission, rejection, or reliability profile"
17,complete,True,57,57,0,1,0,0,1,no_action,45,3,5,27,42,0,2,0,2,continue_candidate,no_major_dry_run_risk,review_only,True,"dry-run screening rollup only; no admission, rejection, or reliability profile"
18,complete,True,57,57,0,1,0,0,1,no_action,47,1,5,29,42,0,1,0,2,continue_candidate,no_major_dry_run_risk,review_only,True,"dry-run screening rollup only; no admission, rejection, or reliability profile"
19,known_bad_complete,False,57,57,0,1,0,0,6,manual_review,45,3,1,0,42,7,6,0,2,exclude_process_risk,completion_or_process_risk,process_risk,True,"dry-run screening rollup only; no admission, rejection, or reliability profile"
21,known_bad_complete,False,57,57,0,1,0,0,5,manual_review,43,5,3,0,42,0,0,0,2,exclude_process_risk,completion_or_process_risk,process_risk,True,"dry-run screening rollup only; no admission, rejection, or reliability profile"
26,incomplete_excluded,False,57,56,1,0,0,0,1,no_action,24,23,7,0,16,1,1,0,0,exclude_process_risk,completion_or_process_risk,process_risk,True,"dry-run screening rollup only; no admission, rejection, or reliability profile"
27,complete,True,57,57,0,1,0,0,1,no_action,48,0,0,30,42,0,0,0,1,continue_candidate,no_major_dry_run_risk,review_only,True,"dry-run screening rollup only; no admission, rejection, or reliability profile"
28,complete,True,57,57,0,1,0,0,1,no_action,34,14,5,22,42,2,2,0,1,continue_candidate,task_or_worker_undercoverage_watch,geometry_risk,True,"dry-run screening rollup only; no admission, rejection, or reliability profile"
29,complete,True,57,57,0,1,0,0,1,no_action,27,21,6,13,42,2,3,0,1,continue_candidate,task_or_worker_undercoverage_watch,geometry_risk,True,"dry-run screening rollup only; no admission, rejection, or reliability profile"
30,complete,True,57,57,0,0.824561,0,0,1,no_action,16,32,3,6,42,0,2,0,1,continue_candidate,no_major_dry_run_risk,review_only,True,"dry-run screening rollup only; no admission, rejection, or reliability profile"
31,complete,True,57,57,0,0,0,0,1,no_action,48,0,8,30,42,0,2,0,1,continue_candidate,no_major_dry_run_risk,review_only,True,"dry-run screening rollup only; no admission, rejection, or reliability profile"
32,complete,True,57,57,0,1,0,0,1,no_action,37,11,3,22,42,2,2,0,1,continue_candidate,task_or_worker_undercoverage_watch,geometry_risk,True,"dry-run screening rollup only; no admission, rejection, or reliability profile"
33,complete,True,57,57,0,1,0,0,1,warning,35,13,1,22,42,0,2,0,1,continue_candidate,no_major_dry_run_risk,review_only,True,"dry-run screening rollup only; no admission, rejection, or reliability profile"
34,complete,True,57,57,0,0,2,0,1,no_action,45,3,9,28,42,1,1,0,1,continue_candidate,task_or_worker_undercoverage_watch,geometry_risk,True,"dry-run screening rollup only; no admission, rejection, or reliability profile"
35,complete,True,57,57,0,0,0,0,1,no_action,38,10,1,21,42,4,4,0,1,continue_candidate,task_or_worker_undercoverage_watch,geometry_risk,True,"dry-run screening rollup only; no admission, rejection, or reliability profile"
36,complete,True,57,57,0,0.982456,0,1,1,no_action,41,7,0,24,42,2,0,0,1,manual_review,duplicate_revision_manual_review,process_risk,True,"dry-run screening rollup only; no admission, rejection, or reliability profile"
37,complete,True,57,57,0,1,0,0,1,no_action,30,18,5,19,42,2,5,0,1,continue_candidate,task_or_worker_undercoverage_watch,geometry_risk,True,"dry-run screening rollup only; no admission, rejection, or reliability profile"
