k,task_count,replay_row_count,requested_replicates,observed_replicates_per_task,full_sample_equivalent_to_requested_replicates,unimodal_count,dominant_with_dissent_count,supported_multimodal_count,not_evaluable_count,status_counts,status_contract
5,12,2400,200,200,False,590,1176,378,256,"{'unimodal': 590, 'dominant_with_dissent': 1176, 'supported_multimodal': 378, 'not_evaluable': 256}",unimodal|dominant_with_dissent|supported_multimodal|not_evaluable
8,12,2400,200,200,False,384,727,1086,203,"{'unimodal': 384, 'dominant_with_dissent': 727, 'supported_multimodal': 1086, 'not_evaluable': 203}",unimodal|dominant_with_dissent|supported_multimodal|not_evaluable
12,12,2400,200,200,False,237,608,1291,264,"{'unimodal': 237, 'dominant_with_dissent': 608, 'supported_multimodal': 1291, 'not_evaluable': 264}",unimodal|dominant_with_dissent|supported_multimodal|not_evaluable
16,12,2400,200,200,False,142,585,1303,370,"{'unimodal': 142, 'dominant_with_dissent': 585, 'supported_multimodal': 1303, 'not_evaluable': 370}",unimodal|dominant_with_dissent|supported_multimodal|not_evaluable
20,12,2400,200,200,False,33,604,1226,537,"{'unimodal': 33, 'dominant_with_dissent': 604, 'supported_multimodal': 1226, 'not_evaluable': 537}",unimodal|dominant_with_dissent|supported_multimodal|not_evaluable
22,12,12,200,1,True,0,3,6,3,"{'unimodal': 0, 'dominant_with_dissent': 3, 'supported_multimodal': 6, 'not_evaluable': 3}",unimodal|dominant_with_dissent|supported_multimodal|not_evaluable
