project_id,ls_runtime_task_id,task_id,base_task_id,worker_id,annotation_id,canonical_annotation_id,condition,condition_zh,dataset_group,iou_to_gt,quality_evaluable,quality_evaluable_legacy_alias,gt_score_computable,gt_reference_resolved,public_gt_structural_status,public_gt_geometry_mode,gt_primary_analysis_eligible,structurally_valid,geometry_repair_applied,geometry_repair_status,geometry_repair_rule_version,raw_point_count,repaired_point_count,dropped_point_index,raw_geometry_sha256,repaired_geometry_sha256,independence_status,failure_attribution,outside_assignment_submission,duplicate_worker_task_submission,worker_caused_structural_failure,task_outcome_status,geometry_reference_status,quality_interpretation_status,reference_identity,reference_sha256,submission_informed_reference_revision,score_reason,schema_version,canonical_eligible,assignment_provenance,outside_assignment_disposition_applied,outside_assignment_process_override,formal_assignment_eligible,process_eligible,process_exclusion_reason,independence_eligible,independence_exclusion_reason,scope_eligible,scope_exclusion_reason,gt_reference_eligible,gt_reference_exclusion_reason,peer_reference_eligible,structural_attribution_eligible,geometry_structurally_computable,scope_reference_eligible,scope_reference_exclusion_reason,gt_primary_analysis_exclusion_reason,peer_analysis_eligible,peer_analysis_exclusion_reason,loo_medoid_analysis_eligible,loo_medoid_analysis_exclusion_reason,strict_loo_analysis_eligible,strict_loo_analysis_exclusion_reason,time_analysis_eligible,semi_correction_analysis_eligible,predictive_validity_analysis_eligible,routing_feature_analysis_eligible,legacy_role,formal_use_allowed,structural_opportunity_eligible,structural_opportunity_exclusion_reason,rule_version,source_sha256,building_id,geometry_normalization_valid,initial_researcher_scope,n_worker_in_scope,n_worker_oos,n_worker_missing,worker_scope_direction,worker_scope_margin,mixed_scope_response,secondary_scope,task_final_scope,scope_resolution_status,final_scope_source,secondary_notes,task_worker_active_seconds,task_worker_time_analysis_eligible,timing_status,timing_exclusion_reason,has_semi_candidate,in_primary_entropy_sample,primary_entropy_eligible,secondary_uncertainty_eligible,worker_process_class,primary_exclusion_class,primary_exclusion_class_definition,excluded_from_primary_entropy,manual_quality_eligible,semi_correction_eligible,secondary_exclusion_flags,secondary_analysis_lanes
71,3366,UwV83HsGsw3_16af52545aff47afb4d7b330a49091a2,UwV83HsGsw3_16af52545aff47afb4d7b330a49091a2,10,6183,f62c1fca08c19956c8e3,manual,纯人工,Calibration_core,,False,False,False,True,valid,strict_normalized_geometry,False,True,False,not_needed,c1_recoverable_orphan_point_removed_v1,8,8,,64b2bb796c4cba1ce96e4495d4c9d7bd8b53d12511616a87808c95a365e8cfb7,,independent,not_evaluable,False,False,False,resolved,reference_ready_public_gt,not_evaluable,gt:70:3692:5241,4ffe49a5a852486a8890e5f99619d3870cc44ebb7820942d15bf76bb668ca7e4,False,reference_geometry_missing,assignment_evidence_v2,True,original_assignment,False,False,True,True,,True,,False,scope_not_resolved_in_scope,False,gt_reference_not_ready,False,True,True,False,scope_or_reference_not_ready,scope_not_resolved_in_scope;geometry_reference_not_ready;gt_score_not_computable,False,scope_not_resolved_in_scope;insufficient_compatible_peer_support,False,scope_not_resolved_in_scope;insufficient_compatible_peer_support;worker_excluded_cluster_not_unique;task_crowd_structure_not_primary;medoid_score_not_evaluable,False,scope_not_resolved_in_scope;loo_consensus_not_evaluable;loo_consensus_not_primary,False,False,False,False,strict_sensitivity,False,False,scope_not_resolved_in_scope,geometry_peer_rule_v2,c6160151a1be468d16f83bb4397e7d09f8e8d43a2ce8725d35bb19d5c1bea724,UwV83HsGsw3,True,oos,4.0,1.0,0.0,in_scope,0.6,True,oos,oos,resolved,secondary_protocol_review,User-confirmed secondary protocol Scope resolution: retain OOS.,60.0,True,eligible,,False,False,False,True,standard_assignment,oos_scope_task,mutually_exclusive_analysis_priority_not_complete_reason_set,True,False,False,"[""scope:scope_not_resolved_in_scope"", ""quality:gt_score_not_computable""]",inclusive_all_canonical_uncertainty;oos_scope_semantic_uncertainty;manual_only_ambiguity;frozen_time_auxiliary
71,3366,UwV83HsGsw3_16af52545aff47afb4d7b330a49091a2,UwV83HsGsw3_16af52545aff47afb4d7b330a49091a2,17,6211,9c8c76c74e6217df2bea,manual,纯人工,Calibration_core,,False,False,False,True,valid,strict_normalized_geometry,False,True,False,not_needed,c1_recoverable_orphan_point_removed_v1,8,8,,d68cf4e72aa69bf1e6ddf95ccc4238d741f3dda0171de203496a1b95ca6a90d3,,independent,not_evaluable,False,False,False,resolved,reference_ready_public_gt,not_evaluable,gt:70:3692:5241,4ffe49a5a852486a8890e5f99619d3870cc44ebb7820942d15bf76bb668ca7e4,False,reference_geometry_missing,assignment_evidence_v2,True,original_assignment,False,False,True,True,,True,,False,scope_not_resolved_in_scope,False,gt_reference_not_ready,False,True,True,False,scope_or_reference_not_ready,scope_not_resolved_in_scope;geometry_reference_not_ready;gt_score_not_computable,False,scope_not_resolved_in_scope;insufficient_compatible_peer_support,False,scope_not_resolved_in_scope;insufficient_compatible_peer_support;worker_excluded_cluster_not_unique;task_crowd_structure_not_primary;medoid_score_not_evaluable,False,scope_not_resolved_in_scope;loo_consensus_not_evaluable;loo_consensus_not_primary,False,False,False,False,strict_sensitivity,False,False,scope_not_resolved_in_scope,geometry_peer_rule_v2,c6160151a1be468d16f83bb4397e7d09f8e8d43a2ce8725d35bb19d5c1bea724,UwV83HsGsw3,True,oos,4.0,1.0,0.0,in_scope,0.6,True,oos,oos,resolved,secondary_protocol_review,User-confirmed secondary protocol Scope resolution: retain OOS.,646.0,True,eligible,,False,False,False,True,standard_assignment,oos_scope_task,mutually_exclusive_analysis_priority_not_complete_reason_set,True,False,False,"[""scope:scope_not_resolved_in_scope"", ""quality:gt_score_not_computable""]",inclusive_all_canonical_uncertainty;oos_scope_semantic_uncertainty;manual_only_ambiguity;frozen_time_auxiliary
71,3366,UwV83HsGsw3_16af52545aff47afb4d7b330a49091a2,UwV83HsGsw3_16af52545aff47afb4d7b330a49091a2,18,6550,d3d1738a5f7c5fa69f13,manual,纯人工,Calibration_core,,False,False,False,True,valid,strict_normalized_geometry,False,True,False,not_needed,c1_recoverable_orphan_point_removed_v1,10,10,,3c0168064f971db479b3a1e13c490b3d42b17985c0f9a79dfb5abec7bf90564f,,independent,not_evaluable,False,False,False,resolved,reference_ready_public_gt,not_evaluable,gt:70:3692:5241,4ffe49a5a852486a8890e5f99619d3870cc44ebb7820942d15bf76bb668ca7e4,False,reference_geometry_missing,assignment_evidence_v2,True,original_assignment,False,False,True,True,,True,,False,scope_not_resolved_in_scope,False,gt_reference_not_ready,False,True,True,False,scope_or_reference_not_ready,scope_not_resolved_in_scope;geometry_reference_not_ready;gt_score_not_computable,False,scope_not_resolved_in_scope;insufficient_compatible_peer_support,False,scope_not_resolved_in_scope;insufficient_compatible_peer_support;worker_excluded_cluster_not_unique;task_crowd_structure_not_primary;medoid_score_not_evaluable,False,scope_not_resolved_in_scope;loo_consensus_not_evaluable;loo_consensus_not_primary,False,False,False,False,strict_sensitivity,False,False,scope_not_resolved_in_scope,geometry_peer_rule_v2,c6160151a1be468d16f83bb4397e7d09f8e8d43a2ce8725d35bb19d5c1bea724,UwV83HsGsw3,True,oos,4.0,1.0,0.0,in_scope,0.6,True,oos,oos,resolved,secondary_protocol_review,User-confirmed secondary protocol Scope resolution: retain OOS.,31.0,True,eligible,,False,False,False,True,standard_assignment,oos_scope_task,mutually_exclusive_analysis_priority_not_complete_reason_set,True,False,False,"[""scope:scope_not_resolved_in_scope"", ""quality:gt_score_not_computable""]",inclusive_all_canonical_uncertainty;oos_scope_semantic_uncertainty;manual_only_ambiguity;frozen_time_auxiliary
71,3366,UwV83HsGsw3_16af52545aff47afb4d7b330a49091a2,UwV83HsGsw3_16af52545aff47afb4d7b330a49091a2,6,6274,fe2250f56881470ffebd,manual,纯人工,Calibration_core,,False,False,False,True,valid,strict_normalized_geometry,False,True,False,not_needed,c1_recoverable_orphan_point_removed_v1,8,8,,64b2bb796c4cba1ce96e4495d4c9d7bd8b53d12511616a87808c95a365e8cfb7,,independent,not_evaluable,False,False,False,resolved,reference_ready_public_gt,not_evaluable,gt:70:3692:5241,4ffe49a5a852486a8890e5f99619d3870cc44ebb7820942d15bf76bb668ca7e4,False,reference_geometry_missing,assignment_evidence_v2,True,original_assignment,False,False,True,True,,True,,False,scope_not_resolved_in_scope,False,gt_reference_not_ready,False,True,True,False,scope_or_reference_not_ready,scope_not_resolved_in_scope;geometry_reference_not_ready;gt_score_not_computable,False,scope_not_resolved_in_scope;insufficient_compatible_peer_support,False,scope_not_resolved_in_scope;insufficient_compatible_peer_support;worker_excluded_cluster_not_unique;task_crowd_structure_not_primary;medoid_score_not_evaluable,False,scope_not_resolved_in_scope;loo_consensus_not_evaluable;loo_consensus_not_primary,False,False,False,False,strict_sensitivity,False,False,scope_not_resolved_in_scope,geometry_peer_rule_v2,c6160151a1be468d16f83bb4397e7d09f8e8d43a2ce8725d35bb19d5c1bea724,UwV83HsGsw3,True,oos,4.0,1.0,0.0,in_scope,0.6,True,oos,oos,resolved,secondary_protocol_review,User-confirmed secondary protocol Scope resolution: retain OOS.,5.0,True,eligible,,False,False,False,True,standard_assignment,oos_scope_task,mutually_exclusive_analysis_priority_not_complete_reason_set,True,False,False,"[""scope:scope_not_resolved_in_scope"", ""quality:gt_score_not_computable""]",inclusive_all_canonical_uncertainty;oos_scope_semantic_uncertainty;manual_only_ambiguity;frozen_time_auxiliary
71,3366,UwV83HsGsw3_16af52545aff47afb4d7b330a49091a2,UwV83HsGsw3_16af52545aff47afb4d7b330a49091a2,8,6132,1a446d9cbfb0497f80c0,manual,纯人工,Calibration_core,,False,False,False,True,valid,strict_normalized_geometry,False,True,False,not_needed,c1_recoverable_orphan_point_removed_v1,8,8,,eedc9562466cbb52a1c2766797e87820cd8354b3fac62d595334df0494150bbe,,independent,not_evaluable,False,False,False,resolved,reference_ready_public_gt,not_evaluable,gt:70:3692:5241,4ffe49a5a852486a8890e5f99619d3870cc44ebb7820942d15bf76bb668ca7e4,False,reference_geometry_missing,assignment_evidence_v2,True,original_assignment,False,False,True,True,,True,,False,scope_not_resolved_in_scope,False,gt_reference_not_ready,False,True,True,False,scope_or_reference_not_ready,scope_not_resolved_in_scope;geometry_reference_not_ready;gt_score_not_computable,False,scope_not_resolved_in_scope;insufficient_compatible_peer_support,False,scope_not_resolved_in_scope;insufficient_compatible_peer_support;worker_excluded_cluster_not_unique;task_crowd_structure_not_primary;medoid_score_not_evaluable,False,scope_not_resolved_in_scope;loo_consensus_not_evaluable;loo_consensus_not_primary,False,False,False,False,strict_sensitivity,False,False,scope_not_resolved_in_scope,geometry_peer_rule_v2,c6160151a1be468d16f83bb4397e7d09f8e8d43a2ce8725d35bb19d5c1bea724,UwV83HsGsw3,True,oos,4.0,1.0,0.0,in_scope,0.6,True,oos,oos,resolved,secondary_protocol_review,User-confirmed secondary protocol Scope resolution: retain OOS.,350.0,True,eligible,,False,False,False,True,standard_assignment,oos_scope_task,mutually_exclusive_analysis_priority_not_complete_reason_set,True,False,False,"[""scope:scope_not_resolved_in_scope"", ""quality:gt_score_not_computable""]",inclusive_all_canonical_uncertainty;oos_scope_semantic_uncertainty;manual_only_ambiguity;frozen_time_auxiliary
71,3349,678,UwV83HsGsw3_a3630444bbd94cd6ac4edbe2dc1221de,1,6573,72eebdfddb78a8d5da2a,manual,纯人工,Calibration_core,0.8684750978359033,True,True,True,True,valid,strict_normalized_geometry,True,True,False,not_needed,c1_recoverable_orphan_point_removed_v1,12,12,,b995b2eba826faf9cb6eedc3890af0a2755b5b30c06dce9acb3ae248f41ea2b3,,independent,not_evaluable,False,False,False,resolved,reference_ready_public_gt,resolved,gt:70:3525:5074,7ea92ed6662998c779ed7569ea467b57273f4fe9007693cc2efa65fcfa37c624,False,,assignment_evidence_v2,True,authorized_replacement_assignment,False,False,True,True,,True,,True,,True,,True,True,True,True,,,True,,False,task_crowd_structure_not_primary,False,loo_consensus_not_primary,False,False,True,True,strict_sensitivity,False,True,,geometry_peer_rule_v2,c6160151a1be468d16f83bb4397e7d09f8e8d43a2ce8725d35bb19d5c1bea724,UwV83HsGsw3,True,in_scope,3.0,2.0,2.0,in_scope,0.2,True,,in_scope,resolved,worker_researcher_concordant,,,False,not_evaluable,page_gate_or_submission_bridge_missing,True,True,True,True,standard_assignment,formal_primary_geometry,mutually_exclusive_analysis_priority_not_complete_reason_set,False,True,False,"[""active_time:not_evaluable""]",inclusive_all_canonical_uncertainty;paired_manual_semi_data_mining;formal_geometry_uncertainty;quality_auxiliary
71,3349,678,UwV83HsGsw3_a3630444bbd94cd6ac4edbe2dc1221de,13,6240,4b06a3805f8a5aeac160,manual,纯人工,Calibration_core,0.9129878041199946,True,True,True,True,valid,strict_normalized_geometry,True,True,False,not_needed,c1_recoverable_orphan_point_removed_v1,10,10,,be0c723a4f293ae1c7ea0a498ab31474facf21cf29685f31c96d675ea28770ab,,independent,not_evaluable,False,False,False,resolved,reference_ready_public_gt,resolved,gt:70:3525:5074,7ea92ed6662998c779ed7569ea467b57273f4fe9007693cc2efa65fcfa37c624,False,,assignment_evidence_v2,True,original_assignment,False,False,True,True,,True,,True,,True,,True,True,True,True,,,True,,False,task_crowd_structure_not_primary,False,loo_consensus_not_primary,False,False,True,True,strict_sensitivity,False,True,,geometry_peer_rule_v2,c6160151a1be468d16f83bb4397e7d09f8e8d43a2ce8725d35bb19d5c1bea724,UwV83HsGsw3,True,in_scope,3.0,2.0,2.0,in_scope,0.2,True,,in_scope,resolved,worker_researcher_concordant,,55.0,True,eligible,,True,True,True,True,standard_assignment,formal_primary_geometry,mutually_exclusive_analysis_priority_not_complete_reason_set,False,True,False,[],inclusive_all_canonical_uncertainty;paired_manual_semi_data_mining;formal_geometry_uncertainty;frozen_time_auxiliary;quality_auxiliary
71,3349,678,UwV83HsGsw3_a3630444bbd94cd6ac4edbe2dc1221de,14,6506,4eaef6a23a48a0c79497,manual,纯人工,Calibration_core,0.9119878321331016,True,True,True,True,valid,strict_normalized_geometry,False,True,False,not_needed,c1_recoverable_orphan_point_removed_v1,10,10,,7676d38736e86c2c2f632bcdbefa6b50dcc99b21210cf0717f48b171197e6319,,not_evaluable,not_evaluable,False,False,False,resolved,reference_ready_public_gt,resolved,gt:70:3525:5074,7ea92ed6662998c779ed7569ea467b57273f4fe9007693cc2efa65fcfa37c624,False,,assignment_evidence_v2,True,original_assignment,False,False,True,False,administrative_exclusion,False,independence_not_evaluable,True,,True,,False,True,True,True,,administrative_exclusion;independence_not_evaluable,False,administrative_exclusion;independence_not_evaluable;insufficient_compatible_peer_support,False,administrative_exclusion;independence_not_evaluable;insufficient_compatible_peer_support;worker_excluded_cluster_not_unique;task_crowd_structure_not_primary;medoid_score_not_evaluable,False,administrative_exclusion;independence_not_evaluable;loo_consensus_not_evaluable;loo_consensus_not_primary,False,False,False,False,strict_sensitivity,False,False,administrative_exclusion;independence_not_evaluable,geometry_peer_rule_v2,c6160151a1be468d16f83bb4397e7d09f8e8d43a2ce8725d35bb19d5c1bea724,UwV83HsGsw3,True,in_scope,3.0,2.0,2.0,in_scope,0.2,True,,in_scope,resolved,worker_researcher_concordant,,,False,not_evaluable,administratively_excluded_worker;no_active_log_session,True,True,False,True,administratively_excluded_worker,administratively_excluded_worker,mutually_exclusive_analysis_priority_not_complete_reason_set,True,False,False,"[""worker_process:administratively_excluded_worker"", ""independence:independence_not_evaluable"", ""active_time:not_evaluable""]",inclusive_all_canonical_uncertainty;paired_manual_semi_data_mining;process_contamination_sensitivity
71,3349,678,UwV83HsGsw3_a3630444bbd94cd6ac4edbe2dc1221de,18,6546,6e436e9879b7e6c528d0,manual,纯人工,Calibration_core,0.9726654797439952,True,True,True,True,valid,strict_normalized_geometry,True,True,False,not_needed,c1_recoverable_orphan_point_removed_v1,12,12,,5ca796a192bf86e0b842bd367a75ffefce636cb2bf79168d190faea8e323a4c1,,independent,not_evaluable,False,False,False,resolved,reference_ready_public_gt,resolved,gt:70:3525:5074,7ea92ed6662998c779ed7569ea467b57273f4fe9007693cc2efa65fcfa37c624,False,,assignment_evidence_v2,True,original_assignment,False,False,True,True,,True,,True,,True,,True,True,True,True,,,True,,False,task_crowd_structure_not_primary,False,loo_consensus_not_primary,False,False,True,True,strict_sensitivity,False,True,,geometry_peer_rule_v2,c6160151a1be468d16f83bb4397e7d09f8e8d43a2ce8725d35bb19d5c1bea724,UwV83HsGsw3,True,in_scope,3.0,2.0,2.0,in_scope,0.2,True,,in_scope,resolved,worker_researcher_concordant,,45.0,True,eligible,,True,True,True,True,standard_assignment,formal_primary_geometry,mutually_exclusive_analysis_priority_not_complete_reason_set,False,True,False,[],inclusive_all_canonical_uncertainty;paired_manual_semi_data_mining;formal_geometry_uncertainty;frozen_time_auxiliary;quality_auxiliary
67,3237,678,UwV83HsGsw3_a3630444bbd94cd6ac4edbe2dc1221de,30,6022,df7008318a29295ca160,manual,纯人工,Calibration_core,0.7895818639798489,True,True,True,True,valid,strict_normalized_geometry,True,True,False,not_needed,c1_recoverable_orphan_point_removed_v1,8,8,,43b2afa11dd8e09ccc1d89616926c21ab44ff9abcc8e79478db71423c3450320,,independent,not_evaluable,False,False,False,resolved,reference_ready_public_gt,resolved,gt:70:3525:5074,7ea92ed6662998c779ed7569ea467b57273f4fe9007693cc2efa65fcfa37c624,False,,assignment_evidence_v2,True,original_assignment,False,False,True,True,,True,,True,,True,,True,True,True,True,,,True,,False,task_crowd_structure_not_primary,False,loo_consensus_not_primary,False,False,True,True,strict_sensitivity,False,True,,geometry_peer_rule_v2,c6160151a1be468d16f83bb4397e7d09f8e8d43a2ce8725d35bb19d5c1bea724,UwV83HsGsw3,True,in_scope,3.0,2.0,2.0,in_scope,0.2,True,,in_scope,resolved,worker_researcher_concordant,,63.0,True,eligible,,True,True,True,True,standard_assignment,formal_primary_geometry,mutually_exclusive_analysis_priority_not_complete_reason_set,False,True,False,[],inclusive_all_canonical_uncertainty;paired_manual_semi_data_mining;formal_geometry_uncertainty;frozen_time_auxiliary;quality_auxiliary
67,3237,678,UwV83HsGsw3_a3630444bbd94cd6ac4edbe2dc1221de,31,5976,e60a469385801f4c1279,manual,纯人工,Calibration_core,,False,False,False,True,valid,strict_normalized_geometry,False,False,False,not_eligible,c1_recoverable_orphan_point_removed_v1,0,0,,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,,not_evaluable,not_evaluable,True,False,False,resolved,reference_ready_public_gt,not_evaluable,gt:70:3525:5074,7ea92ed6662998c779ed7569ea467b57273f4fe9007693cc2efa65fcfa37c624,False,annotation_geometry_invalid,assignment_evidence_v2,True,outside_assignment_submission,True,False,False,False,outside_assignment,False,independence_not_evaluable,True,,True,,False,False,False,True,,outside_assignment;outside_assignment;independence_not_evaluable;gt_score_not_computable,False,outside_assignment;outside_assignment;independence_not_evaluable;geometry_not_computable;insufficient_compatible_peer_support,False,outside_assignment;outside_assignment;independence_not_evaluable;geometry_not_computable;insufficient_compatible_peer_support;worker_excluded_cluster_not_unique;task_crowd_structure_not_primary;medoid_score_not_evaluable,False,outside_assignment;outside_assignment;independence_not_evaluable;geometry_not_computable;loo_consensus_not_evaluable;loo_consensus_not_primary,False,False,False,False,strict_sensitivity,False,False,outside_assignment;outside_assignment;independence_not_evaluable;structural_attribution_not_evaluable,geometry_peer_rule_v2,c6160151a1be468d16f83bb4397e7d09f8e8d43a2ce8725d35bb19d5c1bea724,UwV83HsGsw3,False,in_scope,3.0,2.0,2.0,in_scope,0.2,True,,in_scope,resolved,worker_researcher_concordant,,,False,not_evaluable,nonformal_assignment_provenance;outside_assignment;formal_assignment_not_expected;canonical_submission_not_legal;canonical_parse_error,True,True,False,False,outside_assignment,outside_assignment,mutually_exclusive_analysis_priority_not_complete_reason_set,True,False,False,"[""worker_process:outside_assignment"", ""formal_assignment:not_eligible"", ""independence:independence_not_evaluable"", ""geometry:structurally_not_computable"", ""geometry:normalization_invalid"", ""quality:gt_score_not_computable"", ""active_time:not_evaluable""]",not_computable_audit
67,3237,678,UwV83HsGsw3_a3630444bbd94cd6ac4edbe2dc1221de,35,5948,5265086307bacf7df849,manual,纯人工,Calibration_core,0.8071006632930787,True,True,True,True,valid,strict_normalized_geometry,True,True,False,not_needed,c1_recoverable_orphan_point_removed_v1,8,8,,1d85e1ca85f31737ea9fb0f8512e7b5a1689c571e6d8cac91648ede8195c3a70,,independent,not_evaluable,False,False,False,resolved,reference_ready_public_gt,resolved,gt:70:3525:5074,7ea92ed6662998c779ed7569ea467b57273f4fe9007693cc2efa65fcfa37c624,False,,assignment_evidence_v2,True,original_assignment,False,False,True,True,,True,,True,,True,,True,True,True,True,,,True,,False,task_crowd_structure_not_primary,False,loo_consensus_not_primary,False,False,True,True,strict_sensitivity,False,True,,geometry_peer_rule_v2,c6160151a1be468d16f83bb4397e7d09f8e8d43a2ce8725d35bb19d5c1bea724,UwV83HsGsw3,True,in_scope,3.0,2.0,2.0,in_scope,0.2,True,,in_scope,resolved,worker_researcher_concordant,,219.0,True,eligible,,True,True,True,True,standard_assignment,formal_primary_geometry,mutually_exclusive_analysis_priority_not_complete_reason_set,False,True,False,[],inclusive_all_canonical_uncertainty;paired_manual_semi_data_mining;formal_geometry_uncertainty;frozen_time_auxiliary;quality_auxiliary
68,3280,678,UwV83HsGsw3_a3630444bbd94cd6ac4edbe2dc1221de,27,5828,b078bba0e08aacd86658,semi,模型预标注辅助,Calibration_semi,0.9747291230564662,True,True,True,True,valid,strict_normalized_geometry,False,True,False,not_needed,c1_recoverable_orphan_point_removed_v1,12,12,,f6c7a6f7a02b7f64787dc452a32c076f2f281a16900be155836bee06eb7f48fa,,independent,not_evaluable,False,False,False,resolved,reference_ready_public_gt,resolved,gt:70:3525:5074,7ea92ed6662998c779ed7569ea467b57273f4fe9007693cc2efa65fcfa37c624,False,,assignment_evidence_v2,True,original_assignment,False,False,True,True,,True,,True,,True,,True,True,True,True,,not_manual,True,,True,,True,,False,True,True,True,strict_sensitivity,False,True,,geometry_peer_rule_v2,c6160151a1be468d16f83bb4397e7d09f8e8d43a2ce8725d35bb19d5c1bea724,UwV83HsGsw3,True,in_scope,3.0,2.0,2.0,in_scope,0.2,True,,in_scope,resolved,worker_researcher_concordant,,387.0,True,eligible,,True,True,True,True,standard_assignment,formal_primary_geometry,mutually_exclusive_analysis_priority_not_complete_reason_set,False,False,True,[],inclusive_all_canonical_uncertainty;paired_manual_semi_data_mining;formal_geometry_uncertainty;frozen_time_auxiliary;quality_auxiliary
68,3280,678,UwV83HsGsw3_a3630444bbd94cd6ac4edbe2dc1221de,29,6446,e33b39ba56ff49c56427,semi,模型预标注辅助,Calibration_semi,0.8203601256814459,True,True,True,True,valid,strict_normalized_geometry,False,True,False,not_needed,c1_recoverable_orphan_point_removed_v1,8,8,,4591c3ed4cae29021099821562bfeaa9858e8e55daddfadc211fe85c216b39a0,,independent,not_evaluable,False,False,False,resolved,reference_ready_public_gt,resolved,gt:70:3525:5074,7ea92ed6662998c779ed7569ea467b57273f4fe9007693cc2efa65fcfa37c624,False,,assignment_evidence_v2,True,original_assignment,False,False,True,True,,True,,True,,True,,True,True,True,True,,not_manual,True,,False,worker_excluded_cluster_not_unique;medoid_score_not_evaluable,False,loo_consensus_not_evaluable;loo_consensus_not_primary,False,True,True,True,strict_sensitivity,False,True,,geometry_peer_rule_v2,c6160151a1be468d16f83bb4397e7d09f8e8d43a2ce8725d35bb19d5c1bea724,UwV83HsGsw3,True,in_scope,3.0,2.0,2.0,in_scope,0.2,True,,in_scope,resolved,worker_researcher_concordant,,317.0,True,eligible,,True,True,True,True,standard_assignment,formal_primary_geometry,mutually_exclusive_analysis_priority_not_complete_reason_set,False,False,True,[],inclusive_all_canonical_uncertainty;paired_manual_semi_data_mining;formal_geometry_uncertainty;frozen_time_auxiliary;quality_auxiliary
68,3280,678,UwV83HsGsw3_a3630444bbd94cd6ac4edbe2dc1221de,34,6076,013253d9bc0db4d66615,semi,模型预标注辅助,Calibration_semi,0.8422372795194746,True,True,True,True,valid,strict_normalized_geometry,False,True,False,not_needed,c1_recoverable_orphan_point_removed_v1,8,8,,474e4a17a1e2af7bd41270aae3979d7fc420d6f39f0566b7f36428bd78964ad8,,independent,not_evaluable,False,False,False,resolved,reference_ready_public_gt,resolved,gt:70:3525:5074,7ea92ed6662998c779ed7569ea467b57273f4fe9007693cc2efa65fcfa37c624,False,,assignment_evidence_v2,True,original_assignment,False,False,True,True,,True,,True,,True,,True,True,True,True,,not_manual,True,,False,worker_excluded_cluster_not_unique;medoid_score_not_evaluable,False,loo_consensus_not_evaluable;loo_consensus_not_primary,False,True,True,True,strict_sensitivity,False,True,,geometry_peer_rule_v2,c6160151a1be468d16f83bb4397e7d09f8e8d43a2ce8725d35bb19d5c1bea724,UwV83HsGsw3,True,in_scope,3.0,2.0,2.0,in_scope,0.2,True,,in_scope,resolved,worker_researcher_concordant,,,False,not_evaluable,no_active_log_session,True,True,True,True,standard_assignment,formal_primary_geometry,mutually_exclusive_analysis_priority_not_complete_reason_set,False,False,True,"[""active_time:not_evaluable""]",inclusive_all_canonical_uncertainty;paired_manual_semi_data_mining;formal_geometry_uncertainty;quality_auxiliary
68,3280,678,UwV83HsGsw3_a3630444bbd94cd6ac4edbe2dc1221de,37,5902,fcb7e53adf42c4422ae7,semi,模型预标注辅助,Calibration_semi,0.9124795991698624,True,True,True,True,valid,strict_normalized_geometry,False,True,False,not_needed,c1_recoverable_orphan_point_removed_v1,10,10,,d665d155303a9847dbdaf8d4e8e1cd112f2521c67feeadb5e3d13cc73a0a9841,,independent,not_evaluable,False,False,False,resolved,reference_ready_public_gt,resolved,gt:70:3525:5074,7ea92ed6662998c779ed7569ea467b57273f4fe9007693cc2efa65fcfa37c624,False,,assignment_evidence_v2,True,original_assignment,False,False,True,True,,True,,True,,True,,True,True,True,True,,not_manual,True,,True,,True,,False,True,True,True,strict_sensitivity,False,True,,geometry_peer_rule_v2,c6160151a1be468d16f83bb4397e7d09f8e8d43a2ce8725d35bb19d5c1bea724,UwV83HsGsw3,True,in_scope,3.0,2.0,2.0,in_scope,0.2,True,,in_scope,resolved,worker_researcher_concordant,,233.0,True,eligible,,True,True,True,True,standard_assignment,formal_primary_geometry,mutually_exclusive_analysis_priority_not_complete_reason_set,False,False,True,[],inclusive_all_canonical_uncertainty;paired_manual_semi_data_mining;formal_geometry_uncertainty;frozen_time_auxiliary;quality_auxiliary
