canonical_annotation_id,worker_id,image_id,building_id,context_key,source_group,edit_ospa30,initial_ospa30,final_ospa30,edit_ospa60,initial_ospa60,final_ospa60,final_point_count,initial_point_count
6d3c8739804e5920,2,7y3sRwLe3Va_92fb09a83f8949619b9dc5bda2855456,7y3sRwLe3Va,init:p1:509c41111a2f853c44ed,trap_synthetic_disjoint_source,10.4087832236,11.0545257329,1.05779065059,20.4087832236,21.0545257329,1.05779065059,8,12
d46ea988f490ef0f,21,7y3sRwLe3Va_92fb09a83f8949619b9dc5bda2855456,7y3sRwLe3Va,init:p1:509c41111a2f853c44ed,trap_synthetic_disjoint_source,10.7157731868,11.0545257329,0.658098390975,20.7157731868,21.0545257329,0.658098390975,8,12
a655ba3039d8cfc4,26,7y3sRwLe3Va_92fb09a83f8949619b9dc5bda2855456,7y3sRwLe3Va,init:p1:509c41111a2f853c44ed,trap_synthetic_disjoint_source,0,11.0545257329,11.0545257329,0,21.0545257329,21.0545257329,12,12
243708573fc746f4,27,7y3sRwLe3Va_92fb09a83f8949619b9dc5bda2855456,7y3sRwLe3Va,init:p1:509c41111a2f853c44ed,trap_synthetic_disjoint_source,10,11.0545257329,1.58178859929,20,21.0545257329,1.58178859929,8,12
843ee33e6df34cd4,28,7y3sRwLe3Va_92fb09a83f8949619b9dc5bda2855456,7y3sRwLe3Va,init:p1:509c41111a2f853c44ed,trap_synthetic_disjoint_source,15.7528649082,11.0545257329,8.19686592625,30.7528649082,21.0545257329,15.6968659263,6,12
618e8cec7d276f9c,29,7y3sRwLe3Va_92fb09a83f8949619b9dc5bda2855456,7y3sRwLe3Va,init:p1:509c41111a2f853c44ed,trap_synthetic_disjoint_source,12.8142243157,11.0545257329,4.20753567669,22.8142243157,21.0545257329,4.20753567669,8,12
c0d2a3ea11db107a,30,7y3sRwLe3Va_92fb09a83f8949619b9dc5bda2855456,7y3sRwLe3Va,init:p1:509c41111a2f853c44ed,trap_synthetic_disjoint_source,11.4370599728,11.0545257329,1.72962590729,21.4370599728,21.0545257329,1.72962590729,8,12
5ff7ca831e9c5ad8,31,7y3sRwLe3Va_92fb09a83f8949619b9dc5bda2855456,7y3sRwLe3Va,init:p1:509c41111a2f853c44ed,trap_synthetic_disjoint_source,12.349515994,11.0545257329,3.07698673837,22.349515994,21.0545257329,3.07698673837,8,12
b8541e4707e39e94,32,7y3sRwLe3Va_92fb09a83f8949619b9dc5bda2855456,7y3sRwLe3Va,init:p1:509c41111a2f853c44ed,trap_synthetic_disjoint_source,15.5679269514,11.0545257329,8.12511057728,30.5679269514,21.0545257329,15.6251105773,6,12
4d2388c60747a53d,33,7y3sRwLe3Va_92fb09a83f8949619b9dc5bda2855456,7y3sRwLe3Va,init:p1:509c41111a2f853c44ed,trap_synthetic_disjoint_source,10.6933134495,11.0545257329,0.733722852332,20.6933134495,21.0545257329,0.733722852332,8,12
1bbc73c77d272720,34,7y3sRwLe3Va_92fb09a83f8949619b9dc5bda2855456,7y3sRwLe3Va,init:p1:509c41111a2f853c44ed,trap_synthetic_disjoint_source,14.3768788095,11.0545257329,5.87680979553,24.3768788095,21.0545257329,5.87680979553,8,12
c4bc31bc73053a93,35,7y3sRwLe3Va_92fb09a83f8949619b9dc5bda2855456,7y3sRwLe3Va,init:p1:509c41111a2f853c44ed,trap_synthetic_disjoint_source,12.1611129562,11.0545257329,3.32441958886,22.1611129562,21.0545257329,3.32441958886,8,12
e2305061fc73b67a,36,7y3sRwLe3Va_92fb09a83f8949619b9dc5bda2855456,7y3sRwLe3Va,init:p1:509c41111a2f853c44ed,trap_synthetic_disjoint_source,11.0098617887,11.0545257329,1.21667098815,21.0098617887,21.0545257329,1.21667098815,8,12
e805d3344d24834a,37,7y3sRwLe3Va_92fb09a83f8949619b9dc5bda2855456,7y3sRwLe3Va,init:p1:509c41111a2f853c44ed,trap_synthetic_disjoint_source,15.5538450431,11.0545257329,8.34292566688,30.5538450431,21.0545257329,15.8429256669,8,12
3d27ec416166fb40,6,7y3sRwLe3Va_92fb09a83f8949619b9dc5bda2855456,7y3sRwLe3Va,init:p1:509c41111a2f853c44ed,trap_synthetic_disjoint_source,10.7801853596,11.0545257329,1.04134727233,20.7801853596,21.0545257329,1.04134727233,8,12
8a6c9350ded9f505,8,7y3sRwLe3Va_92fb09a83f8949619b9dc5bda2855456,7y3sRwLe3Va,init:p1:509c41111a2f853c44ed,trap_synthetic_disjoint_source,13.541597542,11.0545257329,10.838997402,23.541597542,21.0545257329,10.838997402,8,12
8ded0001dfe26e8d,1,B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,B6ByNegPMKs,init:p1:4ba64bd7750a6321df94,trap_natural,12.2947761912,12.0934414625,5.04058950429,22.2947761912,22.0934414625,5.04058950429,8,12
21dc98163be065c0,10,B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,B6ByNegPMKs,init:p1:4ba64bd7750a6321df94,trap_natural,10,12.0934414625,3.14016219368,20,22.0934414625,3.14016219368,8,12
6c4eb5c014ae5538,11,B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,B6ByNegPMKs,init:p1:4ba64bd7750a6321df94,trap_natural,0,12.0934414625,12.0934414625,0,22.0934414625,22.0934414625,12,12
e7ac757b87291eaa,12,B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,B6ByNegPMKs,init:p1:4ba64bd7750a6321df94,trap_natural,11.8729768879,12.0934414625,4.41140793478,21.8729768879,22.0934414625,4.41140793478,8,12
a5152b786b6b4257,13,B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,B6ByNegPMKs,init:p1:4ba64bd7750a6321df94,trap_natural,10,12.0934414625,3.14016219368,20,22.0934414625,3.14016219368,8,12
7c839cd20c00cf4d,14,B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,B6ByNegPMKs,init:p1:4ba64bd7750a6321df94,trap_natural,10.5395485117,12.0934414625,3.17079475366,20.5395485117,22.0934414625,3.17079475366,8,12
59a06a020567d554,15,B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,B6ByNegPMKs,init:p1:4ba64bd7750a6321df94,trap_natural,10,12.0934414625,3.14016219368,20,22.0934414625,3.14016219368,8,12
09357be7fb68e08a,17,B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,B6ByNegPMKs,init:p1:4ba64bd7750a6321df94,trap_natural,10,12.0934414625,3.14016219368,20,22.0934414625,3.14016219368,8,12
98eadb4d0d25287d,18,B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,B6ByNegPMKs,init:p1:4ba64bd7750a6321df94,trap_natural,10,12.0934414625,3.14016219368,20,22.0934414625,3.14016219368,8,12
21917165006a2616,19,B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,B6ByNegPMKs,init:p1:4ba64bd7750a6321df94,trap_natural,4.75682476411,12.0934414625,14.4793274765,9.04253904982,22.0934414625,27.3364703336,14,12
185f571fb1f1fa61,2,B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,B6ByNegPMKs,init:p1:4ba64bd7750a6321df94,trap_natural,10,12.0934414625,3.14016219368,20,22.0934414625,3.14016219368,8,12
726df974bcd4c84b,21,B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,B6ByNegPMKs,init:p1:4ba64bd7750a6321df94,trap_natural,0.549628891461,12.0934414625,11.8925487226,0.549628891461,22.0934414625,21.8925487226,12,12
7545785ecf7e44b3,26,B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,B6ByNegPMKs,init:p1:4ba64bd7750a6321df94,trap_natural,0,12.0934414625,12.0934414625,0,22.0934414625,22.0934414625,12,12
6999db3ebf3ef330,27,B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,B6ByNegPMKs,init:p1:4ba64bd7750a6321df94,trap_natural,10,12.0934414625,3.14016219368,20,22.0934414625,3.14016219368,8,12
cd3a2f4a0e0ad07e,28,B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,B6ByNegPMKs,init:p1:4ba64bd7750a6321df94,trap_natural,12.3416350382,12.0934414625,1.72216766328,22.3416350382,22.0934414625,1.72216766328,8,12
2d656d0b379aca23,29,B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,B6ByNegPMKs,init:p1:4ba64bd7750a6321df94,trap_natural,12.4329421967,12.0934414625,4.56467525472,22.4329421967,22.0934414625,4.56467525472,8,12
272f8ef889915150,30,B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,B6ByNegPMKs,init:p1:4ba64bd7750a6321df94,trap_natural,12.9683930582,12.0934414625,5.42664761302,22.9683930582,22.0934414625,5.42664761302,8,12
55e7158552d3913a,31,B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,B6ByNegPMKs,init:p1:4ba64bd7750a6321df94,trap_natural,12.7772895568,12.0934414625,2.20807961016,22.7772895568,22.0934414625,2.20807961016,8,12
8426a252a40fabd5,32,B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,B6ByNegPMKs,init:p1:4ba64bd7750a6321df94,trap_natural,11.6054724121,12.0934414625,2.6094653061,21.6054724121,22.0934414625,2.6094653061,8,12
7a24ac2a83e02abb,33,B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,B6ByNegPMKs,init:p1:4ba64bd7750a6321df94,trap_natural,10,12.0934414625,3.14016219368,20,22.0934414625,3.14016219368,8,12
a97df3618c618b1a,34,B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,B6ByNegPMKs,init:p1:4ba64bd7750a6321df94,trap_natural,11.8972435291,12.0934414625,3.1257573136,21.8972435291,22.0934414625,3.1257573136,8,12
b62a4df9e1645fe7,35,B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,B6ByNegPMKs,init:p1:4ba64bd7750a6321df94,trap_natural,8.44386683386,12.0934414625,10.1257175971,13.4438668339,22.0934414625,16.1257175971,10,12
43fca0253b1b4fff,36,B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,B6ByNegPMKs,init:p1:4ba64bd7750a6321df94,trap_natural,0,12.0934414625,12.0934414625,0,22.0934414625,22.0934414625,12,12
717840fe8221eba6,37,B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,B6ByNegPMKs,init:p1:4ba64bd7750a6321df94,trap_natural,5,12.0934414625,8.51212975495,10,22.0934414625,14.5121297549,10,12
932e34e76a7b2bd3,6,B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,B6ByNegPMKs,init:p1:4ba64bd7750a6321df94,trap_natural,10.0785340314,12.0934414625,3.11347113347,20.0785340314,22.0934414625,3.11347113347,8,12
d90afb940106a139,8,B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,B6ByNegPMKs,init:p1:4ba64bd7750a6321df94,trap_natural,10,12.0934414625,3.14016219368,20,22.0934414625,3.14016219368,8,12
b21b9e1bc1f9748c,1,B6ByNegPMKs_75327de9719945aa8b893a6404667884,B6ByNegPMKs,init:p1:7546183fb1c73281d9e9,trap_synthetic_disjoint_source,2.4861130959,,,2.4861130959,,,8,8
dd75ae13e342b2e4,10,B6ByNegPMKs_75327de9719945aa8b893a6404667884,B6ByNegPMKs,init:p1:7546183fb1c73281d9e9,trap_synthetic_disjoint_source,0,,,0,,,8,8
5945adbef25e9e2d,11,B6ByNegPMKs_75327de9719945aa8b893a6404667884,B6ByNegPMKs,init:p1:7546183fb1c73281d9e9,trap_synthetic_disjoint_source,0,,,0,,,8,8
4b34ab7cdc3ff32b,12,B6ByNegPMKs_75327de9719945aa8b893a6404667884,B6ByNegPMKs,init:p1:7546183fb1c73281d9e9,trap_synthetic_disjoint_source,2.22136174622,,,2.22136174622,,,8,8
ee2a23d20aaa38a2,13,B6ByNegPMKs_75327de9719945aa8b893a6404667884,B6ByNegPMKs,init:p1:7546183fb1c73281d9e9,trap_synthetic_disjoint_source,0,,,0,,,8,8
a10636e431b96e35,14,B6ByNegPMKs_75327de9719945aa8b893a6404667884,B6ByNegPMKs,init:p1:7546183fb1c73281d9e9,trap_synthetic_disjoint_source,0.913013881313,,,0.913013881313,,,8,8
8f3e2abc0f04f753,15,B6ByNegPMKs_75327de9719945aa8b893a6404667884,B6ByNegPMKs,init:p1:7546183fb1c73281d9e9,trap_synthetic_disjoint_source,0.357281805434,,,0.357281805434,,,8,8
f8530b0e7a20bef6,17,B6ByNegPMKs_75327de9719945aa8b893a6404667884,B6ByNegPMKs,init:p1:7546183fb1c73281d9e9,trap_synthetic_disjoint_source,0,,,0,,,8,8
202d1d9063738999,18,B6ByNegPMKs_75327de9719945aa8b893a6404667884,B6ByNegPMKs,init:p1:7546183fb1c73281d9e9,trap_synthetic_disjoint_source,0,,,0,,,8,8
87d9235672d0264e,19,B6ByNegPMKs_75327de9719945aa8b893a6404667884,B6ByNegPMKs,init:p1:7546183fb1c73281d9e9,trap_synthetic_disjoint_source,6.70857577866,,,12.7085757787,,,10,8
f6296e82c056709c,2,B6ByNegPMKs_75327de9719945aa8b893a6404667884,B6ByNegPMKs,init:p1:7546183fb1c73281d9e9,trap_synthetic_disjoint_source,0.446602157389,,,0.446602157389,,,8,8
c9f042d8c21ca99b,21,B6ByNegPMKs_75327de9719945aa8b893a6404667884,B6ByNegPMKs,init:p1:7546183fb1c73281d9e9,trap_synthetic_disjoint_source,0.885719723329,,,0.885719723329,,,8,8
91fa809bea75fc47,26,B6ByNegPMKs_75327de9719945aa8b893a6404667884,B6ByNegPMKs,init:p1:7546183fb1c73281d9e9,trap_synthetic_disjoint_source,0,,,0,,,8,8
c6f141b411336076,27,B6ByNegPMKs_75327de9719945aa8b893a6404667884,B6ByNegPMKs,init:p1:7546183fb1c73281d9e9,trap_synthetic_disjoint_source,0,,,0,,,8,8
5429d9e5ae4acde8,28,B6ByNegPMKs_75327de9719945aa8b893a6404667884,B6ByNegPMKs,init:p1:7546183fb1c73281d9e9,trap_synthetic_disjoint_source,3.84126870425,,,3.84126870425,,,8,8
ad6812c23b79784a,29,B6ByNegPMKs_75327de9719945aa8b893a6404667884,B6ByNegPMKs,init:p1:7546183fb1c73281d9e9,trap_synthetic_disjoint_source,4.00708098954,,,4.00708098954,,,8,8
1c1e863ffcab5dcb,30,B6ByNegPMKs_75327de9719945aa8b893a6404667884,B6ByNegPMKs,init:p1:7546183fb1c73281d9e9,trap_synthetic_disjoint_source,2.84634719765,,,2.84634719765,,,8,8
a55a92a57a48a087,31,B6ByNegPMKs_75327de9719945aa8b893a6404667884,B6ByNegPMKs,init:p1:7546183fb1c73281d9e9,trap_synthetic_disjoint_source,3.71545447618,,,3.71545447618,,,8,8
89af3c23558522cb,32,B6ByNegPMKs_75327de9719945aa8b893a6404667884,B6ByNegPMKs,init:p1:7546183fb1c73281d9e9,trap_synthetic_disjoint_source,1.72764673992,,,1.72764673992,,,8,8
3bd7cc7151dff5c8,33,B6ByNegPMKs_75327de9719945aa8b893a6404667884,B6ByNegPMKs,init:p1:7546183fb1c73281d9e9,trap_synthetic_disjoint_source,1.27946978392,,,1.27946978392,,,8,8
45579518b52a9571,34,B6ByNegPMKs_75327de9719945aa8b893a6404667884,B6ByNegPMKs,init:p1:7546183fb1c73281d9e9,trap_synthetic_disjoint_source,3.65610160093,,,3.65610160093,,,8,8
a81657f0ac5d7807,35,B6ByNegPMKs_75327de9719945aa8b893a6404667884,B6ByNegPMKs,init:p1:7546183fb1c73281d9e9,trap_synthetic_disjoint_source,4.34004577949,,,4.34004577949,,,8,8
a2615a25ae6631e5,36,B6ByNegPMKs_75327de9719945aa8b893a6404667884,B6ByNegPMKs,init:p1:7546183fb1c73281d9e9,trap_synthetic_disjoint_source,0,,,0,,,8,8
4fbebe49572a79a5,37,B6ByNegPMKs_75327de9719945aa8b893a6404667884,B6ByNegPMKs,init:p1:7546183fb1c73281d9e9,trap_synthetic_disjoint_source,4.03233451338,,,4.03233451338,,,8,8
b17159a624da813a,6,B6ByNegPMKs_75327de9719945aa8b893a6404667884,B6ByNegPMKs,init:p1:7546183fb1c73281d9e9,trap_synthetic_disjoint_source,0,,,0,,,8,8
aba9b1487cd9adfb,8,B6ByNegPMKs_75327de9719945aa8b893a6404667884,B6ByNegPMKs,init:p1:7546183fb1c73281d9e9,trap_synthetic_disjoint_source,0,,,0,,,8,8
9b288798a70abf19,1,X7HyMhZNoso_28ada927582d4d6ea7cf44cabf31527a,X7HyMhZNoso,init:p1:c5066d8401c8800d9c88,control_natural,6.59026359092,0.948738805372,6.26264104042,10.8759778766,0.948738805372,10.5483553261,14,12
eeb7cf09ee96e34c,10,X7HyMhZNoso_28ada927582d4d6ea7cf44cabf31527a,X7HyMhZNoso,init:p1:c5066d8401c8800d9c88,control_natural,0,0.948738805372,0.948738805372,0,0.948738805372,0.948738805372,12,12
42022c04b169cb33,11,X7HyMhZNoso_28ada927582d4d6ea7cf44cabf31527a,X7HyMhZNoso,init:p1:c5066d8401c8800d9c88,control_natural,0.0618775806412,0.948738805372,1.01055254376,0.0618775806412,0.948738805372,1.01055254376,12,12
34322c1803ecc10f,12,X7HyMhZNoso_28ada927582d4d6ea7cf44cabf31527a,X7HyMhZNoso,init:p1:c5066d8401c8800d9c88,control_natural,1.75792770555,0.948738805372,1.93125280848,1.75792770555,0.948738805372,1.93125280848,12,12
42b0e6e9fd383cc9,13,X7HyMhZNoso_28ada927582d4d6ea7cf44cabf31527a,X7HyMhZNoso,init:p1:c5066d8401c8800d9c88,control_natural,0,0.948738805372,0.948738805372,0,0.948738805372,0.948738805372,12,12
82970ffa463dfabe,14,X7HyMhZNoso_28ada927582d4d6ea7cf44cabf31527a,X7HyMhZNoso,init:p1:c5066d8401c8800d9c88,control_natural,0.266705366618,0.948738805372,1.15254143053,0.266705366618,0.948738805372,1.15254143053,12,12
8533d11a5e0b7dbf,15,X7HyMhZNoso_28ada927582d4d6ea7cf44cabf31527a,X7HyMhZNoso,init:p1:c5066d8401c8800d9c88,control_natural,0,0.948738805372,0.948738805372,0,0.948738805372,0.948738805372,12,12
db9b6396393de960,17,X7HyMhZNoso_28ada927582d4d6ea7cf44cabf31527a,X7HyMhZNoso,init:p1:c5066d8401c8800d9c88,control_natural,0,0.948738805372,0.948738805372,0,0.948738805372,0.948738805372,12,12
20a869d68a5fe7a0,18,X7HyMhZNoso_28ada927582d4d6ea7cf44cabf31527a,X7HyMhZNoso,init:p1:c5066d8401c8800d9c88,control_natural,0,0.948738805372,0.948738805372,0,0.948738805372,0.948738805372,12,12
f4f2c10eeb50a0d6,19,X7HyMhZNoso_28ada927582d4d6ea7cf44cabf31527a,X7HyMhZNoso,init:p1:c5066d8401c8800d9c88,control_natural,4.36689380901,0.948738805372,5.17857935181,8.65260809472,0.948738805372,9.46429363753,14,12
02be3fa1bec88b02,2,X7HyMhZNoso_28ada927582d4d6ea7cf44cabf31527a,X7HyMhZNoso,init:p1:c5066d8401c8800d9c88,control_natural,0,0.948738805372,0.948738805372,0,0.948738805372,0.948738805372,12,12
2413f1596849ef9b,21,X7HyMhZNoso_28ada927582d4d6ea7cf44cabf31527a,X7HyMhZNoso,init:p1:c5066d8401c8800d9c88,control_natural,0.0947094438457,0.948738805372,1.04167591045,0.0947094438457,0.948738805372,1.04167591045,12,12
920097581a74c28d,26,X7HyMhZNoso_28ada927582d4d6ea7cf44cabf31527a,X7HyMhZNoso,init:p1:c5066d8401c8800d9c88,control_natural,0,0.948738805372,0.948738805372,0,0.948738805372,0.948738805372,12,12
dfb59e0acb27e23d,27,X7HyMhZNoso_28ada927582d4d6ea7cf44cabf31527a,X7HyMhZNoso,init:p1:c5066d8401c8800d9c88,control_natural,0,0.948738805372,0.948738805372,0,0.948738805372,0.948738805372,12,12
ce1f8d8e19ffffeb,28,X7HyMhZNoso_28ada927582d4d6ea7cf44cabf31527a,X7HyMhZNoso,init:p1:c5066d8401c8800d9c88,control_natural,0.651313472005,0.948738805372,1.37231556268,0.651313472005,0.948738805372,1.37231556268,12,12
1fbbddc98c74aeb0,29,X7HyMhZNoso_28ada927582d4d6ea7cf44cabf31527a,X7HyMhZNoso,init:p1:c5066d8401c8800d9c88,control_natural,1.37208035131,0.948738805372,1.32853739319,1.37208035131,0.948738805372,1.32853739319,12,12
867a61b4c60969d2,30,X7HyMhZNoso_28ada927582d4d6ea7cf44cabf31527a,X7HyMhZNoso,init:p1:c5066d8401c8800d9c88,control_natural,0.848557810168,0.948738805372,1.20419103946,0.848557810168,0.948738805372,1.20419103946,12,12
4e299dc6bda4eef4,31,X7HyMhZNoso_28ada927582d4d6ea7cf44cabf31527a,X7HyMhZNoso,init:p1:c5066d8401c8800d9c88,control_natural,8.25989978443,0.948738805372,8.29735431847,15.7598997844,0.948738805372,15.7973543185,16,12
c3fc3f4b6aeb53b0,32,X7HyMhZNoso_28ada927582d4d6ea7cf44cabf31527a,X7HyMhZNoso,init:p1:c5066d8401c8800d9c88,control_natural,1.10721401805,0.948738805372,1.61996198535,1.10721401805,0.948738805372,1.61996198535,12,12
c88ef7c6614c3d19,33,X7HyMhZNoso_28ada927582d4d6ea7cf44cabf31527a,X7HyMhZNoso,init:p1:c5066d8401c8800d9c88,control_natural,0.15862626834,0.948738805372,1.08227344588,0.15862626834,0.948738805372,1.08227344588,12,12
90520932aee1bf49,34,X7HyMhZNoso_28ada927582d4d6ea7cf44cabf31527a,X7HyMhZNoso,init:p1:c5066d8401c8800d9c88,control_natural,9.58446665431,0.948738805372,9.39262332462,10.041771411,0.948738805372,9.83099541508,12,12
9f90d9f93e93c9bf,35,X7HyMhZNoso_28ada927582d4d6ea7cf44cabf31527a,X7HyMhZNoso,init:p1:c5066d8401c8800d9c88,control_natural,9.23842740611,0.948738805372,9.02768551111,9.23842740611,0.948738805372,9.02768551111,12,12
fbde960cac90f821,36,X7HyMhZNoso_28ada927582d4d6ea7cf44cabf31527a,X7HyMhZNoso,init:p1:c5066d8401c8800d9c88,control_natural,0,0.948738805372,0.948738805372,0,0.948738805372,0.948738805372,12,12
4651933458778c15,37,X7HyMhZNoso_28ada927582d4d6ea7cf44cabf31527a,X7HyMhZNoso,init:p1:c5066d8401c8800d9c88,control_natural,7.74320934204,0.948738805372,8.45461394908,15.243209342,0.948738805372,15.9546139491,16,12
5e49a3ca719154b8,6,X7HyMhZNoso_28ada927582d4d6ea7cf44cabf31527a,X7HyMhZNoso,init:p1:c5066d8401c8800d9c88,control_natural,0,0.948738805372,0.948738805372,0,0.948738805372,0.948738805372,12,12
3cfe12d6a5ea827b,8,X7HyMhZNoso_28ada927582d4d6ea7cf44cabf31527a,X7HyMhZNoso,init:p1:c5066d8401c8800d9c88,control_natural,0,0.948738805372,0.948738805372,0,0.948738805372,0.948738805372,12,12
0e0501745974e880,1,Z6MFQCViBuw_fbef2c9afec642c88d01cf09c90aec12,Z6MFQCViBuw,init:p1:703e49deb5292e3eb97b,trap_synthetic_disjoint_source,8.14898531062,7.48120879214,3.22041597901,14.1489853106,13.4812087921,3.22041597901,8,10
f0a357dcd7d8d4c6,10,Z6MFQCViBuw_fbef2c9afec642c88d01cf09c90aec12,Z6MFQCViBuw,init:p1:703e49deb5292e3eb97b,trap_synthetic_disjoint_source,0,7.48120879214,7.48120879214,0,13.4812087921,13.4812087921,10,10
92e4a4cf1ae73f69,11,Z6MFQCViBuw_fbef2c9afec642c88d01cf09c90aec12,Z6MFQCViBuw,init:p1:703e49deb5292e3eb97b,trap_synthetic_disjoint_source,0,7.48120879214,7.48120879214,0,13.4812087921,13.4812087921,10,10
47377755fedf1482,12,Z6MFQCViBuw_fbef2c9afec642c88d01cf09c90aec12,Z6MFQCViBuw,init:p1:703e49deb5292e3eb97b,trap_synthetic_disjoint_source,9.82653180934,7.48120879214,3.90326128744,15.8265318093,13.4812087921,3.90326128744,8,10
39a34b830ea11490,13,Z6MFQCViBuw_fbef2c9afec642c88d01cf09c90aec12,Z6MFQCViBuw,init:p1:703e49deb5292e3eb97b,trap_synthetic_disjoint_source,6.27492379075,7.48120879214,1.54995259382,12.2749237908,13.4812087921,1.54995259382,8,10
3c4a2ede557a62f2,14,Z6MFQCViBuw_fbef2c9afec642c88d01cf09c90aec12,Z6MFQCViBuw,init:p1:703e49deb5292e3eb97b,trap_synthetic_disjoint_source,7.56569559787,7.48120879214,2.10276527578,13.5656955979,13.4812087921,2.10276527578,8,10
552a0858ecbce9ad,15,Z6MFQCViBuw_fbef2c9afec642c88d01cf09c90aec12,Z6MFQCViBuw,init:p1:703e49deb5292e3eb97b,trap_synthetic_disjoint_source,6,7.48120879214,2.07290855834,12,13.4812087921,2.07290855834,8,10
1445e3889419575a,17,Z6MFQCViBuw_fbef2c9afec642c88d01cf09c90aec12,Z6MFQCViBuw,init:p1:703e49deb5292e3eb97b,trap_synthetic_disjoint_source,0,7.48120879214,7.48120879214,0,13.4812087921,13.4812087921,10,10
