F_struct_EB,F_struct_raw,Q_GT_raw,Q_GT_support,Q_GT_task_adjusted,R_LOO,R_peer_all,R_peer_stable,R_peer_support,active_time_raw_median,active_time_support,active_time_task_adjusted,analysis_role,analysis_scope,block3_generated,evaluability_status,formal_policy_frozen,formal_profile_frozen,global_policy_eligible_field,ordinary_n,profile_formal_frozen,risk_evidence_n,risk_max,risk_min,risk_span,scientific_conclusion_prohibited,stage,stress_n,structural_denominator,structural_numerator,substage_block,worker_id
,0.0,0.9125945990899479,31,,,0.9886335448552419,0.9886335448552419,31,,0,,diagnostic_pre_stage3,stage_observed_evidence,False,estimated,False,False,,0,,0,,,,True,C1,0,31,0,C1-A,11
,,0.9292092485239323,2,,,,,0,216.5,2,,diagnostic_pre_stage3,stage_observed_evidence,False,estimated,False,False,,1,,2,7.183628916179173,3.928480185152084,3.2551487310270892,True,C2A_RP,1,0,,Block1,11
,,0.894540312411078,2,,,,,0,183.5,2,,diagnostic_pre_stage3,stage_observed_evidence,False,estimated,False,False,,1,,2,7.556923540097862,4.026439012481026,3.530484527616836,True,C2A_RP,1,0,,Block2,11
,,0.941742507744094,8,,,,,0,184.0,8,,diagnostic_pre_stage3,stage_observed_evidence,False,estimated,False,False,,5,,8,8.745138446780821,3.8595606964736677,4.885577750307153,True,C2B,3,0,,C2-B,11
,,,0,,,,,0,87.0,57,,diagnostic_pre_stage3,stage_observed_evidence,False,not_evaluable,False,False,,0,,0,,,,True,P1,0,0,,PreScreen,11
,0.0,0.9045133882497176,30,,,0.9798530199449287,0.9798530199449287,30,,0,,diagnostic_pre_stage3,stage_observed_evidence,False,estimated,False,False,,0,,0,,,,True,C1,0,30,0,C1-A,12
,,0.8479618400885669,2,,,,,0,140.0,2,,diagnostic_pre_stage3,stage_observed_evidence,False,estimated,False,False,,1,,2,7.556923540097862,4.254049428543212,3.30287411155465,True,C2A_RP,1,0,,Block1,12
,,0.872119365215589,2,,,,,0,150.5,2,,diagnostic_pre_stage3,stage_observed_evidence,False,estimated,False,False,,1,,2,9.481862942795813,5.041596258851888,4.440266683943925,True,C2A_RP,1,0,,Block2,12
,,0.9290263360681746,7,,,,,0,82.5,8,,diagnostic_pre_stage3,stage_observed_evidence,False,estimated,False,False,,5,,7,8.745138446780821,3.8595606964736677,4.885577750307153,True,C2B,2,0,,C2-B,12
,,,0,,,,,0,49.482,57,,diagnostic_pre_stage3,stage_observed_evidence,False,not_evaluable,False,False,,0,,0,,,,True,P1,0,0,,PreScreen,12
,0.0,0.8973390399908765,30,,,0.9811658297669118,0.9811658297669118,30,,0,,diagnostic_pre_stage3,stage_observed_evidence,False,estimated,False,False,,0,,0,,,,True,C1,0,30,0,C1-A,13
,,0.8985972297160452,2,,,,,0,143.0,2,,diagnostic_pre_stage3,stage_observed_evidence,False,estimated,False,False,,1,,1,3.874768143483207,3.874768143483207,0.0,True,C2A_RP,0,0,,Block1,13
,,0.896113780612873,2,,,,,0,36.5,2,,diagnostic_pre_stage3,stage_observed_evidence,False,estimated,False,False,,1,,2,9.481862942795813,3.969454490551143,5.512408452244669,True,C2A_RP,1,0,,Block2,13
,,0.9182757733461668,8,,,,,0,139.5,8,,diagnostic_pre_stage3,stage_observed_evidence,False,estimated,False,False,,5,,8,6.457935204966335,3.934007895549571,2.5239273094167642,True,C2B,3,0,,C2-B,13
,,,0,,,,,0,48.0,57,,diagnostic_pre_stage3,stage_observed_evidence,False,not_evaluable,False,False,,0,,0,,,,True,P1,0,0,,PreScreen,13
,,,0,,,,,0,7.549,57,,diagnostic_pre_stage3,stage_observed_evidence,False,not_evaluable,False,False,,0,,0,,,,True,P1,0,0,,PreScreen,14
,0.0,0.9505089999647751,29,,,0.989097658161836,0.989097658161836,29,,0,,diagnostic_pre_stage3,stage_observed_evidence,False,estimated,False,False,,0,,0,,,,True,C1,0,30,0,C1-A,15
,,0.9083750608534653,2,,,,,0,335.5,2,,diagnostic_pre_stage3,stage_observed_evidence,False,estimated,False,False,,0,,1,9.481862942795813,9.481862942795813,0.0,True,C2A_RP,1,0,,Block1,15
,,0.9733764794403132,2,,,,,0,535.5,2,,diagnostic_pre_stage3,stage_observed_evidence,False,estimated,False,False,,1,,2,7.556923540097862,3.6864736105910576,3.870449929506804,True,C2A_RP,1,0,,Block2,15
,,0.8801344434933718,8,,,,,0,280.0,8,,diagnostic_pre_stage3,stage_observed_evidence,False,estimated,False,False,,5,,8,6.457935204966335,3.934007895549571,2.5239273094167642,True,C2B,3,0,,C2-B,15
,,,0,,,,,0,129.0,57,,diagnostic_pre_stage3,stage_observed_evidence,False,not_evaluable,False,False,,0,,0,,,,True,P1,0,0,,PreScreen,15
,0.0,0.9434515514678559,29,,,0.9888494018866062,0.9888494018866062,29,,0,,diagnostic_pre_stage3,stage_observed_evidence,False,estimated,False,False,,0,,0,,,,True,C1,0,29,0,C1-A,17
,,0.9366512842869346,2,,,,,0,44.0,2,,diagnostic_pre_stage3,stage_observed_evidence,False,estimated,False,False,,1,,2,6.238125014667176,5.680586988921447,0.5575380257457292,True,C2A_RP,1,0,,Block1,17
,,0.865143480794928,2,,,,,0,87.0,2,,diagnostic_pre_stage3,stage_observed_evidence,False,estimated,False,False,,1,,2,5.939462050146197,3.890175999177667,2.0492860509685302,True,C2A_RP,1,0,,Block2,17
,,0.9386523911569721,8,,,,,0,71.5,8,,diagnostic_pre_stage3,stage_observed_evidence,False,estimated,False,False,,5,,8,7.29202638738098,4.34198898346523,2.9500374039157498,True,C2B,3,0,,C2-B,17
,,,0,,,,,0,88.0,57,,diagnostic_pre_stage3,stage_observed_evidence,False,not_evaluable,False,False,,0,,0,,,,True,P1,0,0,,PreScreen,17
,0.0,0.9739954265089115,30,,,0.9826395263860875,0.9826395263860875,30,,0,,diagnostic_pre_stage3,stage_observed_evidence,False,estimated,False,False,,0,,0,,,,True,C1,0,30,0,C1-A,18
,,,0,,,,,0,78.0,57,,diagnostic_pre_stage3,stage_observed_evidence,False,not_evaluable,False,False,,0,,0,,,,True,P1,0,0,,PreScreen,18
,,,0,,,,,0,18.0,57,,diagnostic_pre_stage3,stage_observed_evidence,False,not_evaluable,False,False,,0,,0,,,,True,P1,0,0,,PreScreen,19
,,,0,,,,,0,38.0,57,,diagnostic_pre_stage3,stage_observed_evidence,False,not_evaluable,False,False,,0,,0,,,,True,P1,0,0,,PreScreen,21
,,,0,,,,,0,11.608,56,,diagnostic_pre_stage3,stage_observed_evidence,False,not_evaluable,False,False,,0,,0,,,,True,P1,0,0,,PreScreen,26
,0.0,0.9308427323550326,30,,,0.977612361456169,0.977612361456169,30,,0,,diagnostic_pre_stage3,stage_observed_evidence,False,estimated,False,False,,0,,0,,,,True,C1,0,30,0,C1-A,27
,,,0,,,,,0,315.0,57,,diagnostic_pre_stage3,stage_observed_evidence,False,not_evaluable,False,False,,0,,0,,,,True,P1,0,0,,PreScreen,27
,0.0,0.9226103414853664,30,,,0.9749541725398483,0.9749541725398483,30,,0,,diagnostic_pre_stage3,stage_observed_evidence,False,estimated,False,False,,0,,0,,,,True,C1,0,30,0,C1-A,28
,,0.799744034246184,2,,,,,0,141.5,2,,diagnostic_pre_stage3,stage_observed_evidence,False,estimated,False,False,,0,,1,14.109703699097196,14.109703699097196,0.0,True,C2A_RP,1,0,,Block1,28
,,0.8350385420432187,2,,,,,0,157.5,2,,diagnostic_pre_stage3,stage_observed_evidence,False,estimated,False,False,,1,,2,8.146315693268235,3.8026599419014517,4.343655751366784,True,C2A_RP,1,0,,Block2,28
,,0.8759567369057483,7,,,,,0,176.0,8,,diagnostic_pre_stage3,stage_observed_evidence,False,estimated,False,False,,5,,7,6.831342493839091,4.34198898346523,2.489353510373861,True,C2B,2,0,,C2-B,28
,,,0,,,,,0,251.0,57,,diagnostic_pre_stage3,stage_observed_evidence,False,not_evaluable,False,False,,0,,0,,,,True,P1,0,0,,PreScreen,28
,0.0,0.8844084968263412,28,,,0.9825134042116014,0.9825134042116014,28,,0,,diagnostic_pre_stage3,stage_observed_evidence,False,estimated,False,False,,0,,0,,,,True,C1,0,28,0,C1-A,29
,,0.8457494756471724,2,,,,,0,442.0,2,,diagnostic_pre_stage3,stage_observed_evidence,False,estimated,False,False,,1,,1,3.511845508517192,3.511845508517192,0.0,True,C2A_RP,0,0,,Block1,29
,,0.984127211826052,1,,,,,0,297.5,2,,diagnostic_pre_stage3,stage_observed_evidence,False,estimated,False,False,,0,,1,7.29202638738098,7.29202638738098,0.0,True,C2A_RP,1,0,,Block2,29
,,0.7945566223125584,8,,,,,0,288.0,8,,diagnostic_pre_stage3,stage_observed_evidence,False,estimated,False,False,,5,,8,6.831342493839091,4.34198898346523,2.489353510373861,True,C2B,3,0,,C2-B,29
,,,0,,,,,0,231.0,57,,diagnostic_pre_stage3,stage_observed_evidence,False,not_evaluable,False,False,,0,,0,,,,True,P1,0,0,,PreScreen,29
,0.0,0.8915364681468062,32,,,0.9794433186379864,0.9794433186379864,32,,0,,diagnostic_pre_stage3,stage_observed_evidence,False,estimated,False,False,,0,,0,,,,True,C1,0,32,0,C1-A,30
,,0.9336281744024488,2,,,,,0,158.0,2,,diagnostic_pre_stage3,stage_observed_evidence,False,estimated,False,False,,0,,0,,,,True,C2A_RP,0,0,,Block1,30
,,0.8462240072973319,2,,,,,0,102.0,2,,diagnostic_pre_stage3,stage_observed_evidence,False,estimated,False,False,,1,,2,14.109703699097196,3.5741948993665464,10.53550879973065,True,C2A_RP,1,0,,Block2,30
,,0.8404107215254784,8,,,,,0,94.0,8,,diagnostic_pre_stage3,stage_observed_evidence,False,estimated,False,False,,5,,8,7.183628916179173,3.8687418959588626,3.3148870202203105,True,C2B,3,0,,C2-B,30
,,,0,,,,,0,110.0,57,,diagnostic_pre_stage3,stage_observed_evidence,False,not_evaluable,False,False,,0,,0,,,,True,P1,0,0,,PreScreen,30
,0.0,0.9188466047937881,37,,,0.9865901665268519,0.9865901665268519,32,,0,,diagnostic_pre_stage3,stage_observed_evidence,False,estimated,False,False,,0,,0,,,,True,C1,0,32,0,C1-A,31
,,0.8553466880818446,2,,,,,0,252.0,2,,diagnostic_pre_stage3,stage_observed_evidence,False,estimated,False,False,,1,,2,6.831342493839091,3.9778924598625696,2.853450033976521,True,C2A_RP,1,0,,Block1,31
,,0.9497073152756195,2,,,,,0,239.0,2,,diagnostic_pre_stage3,stage_observed_evidence,False,estimated,False,False,,1,,2,6.238125014667176,3.768993304208514,2.469131710458662,True,C2A_RP,1,0,,Block2,31
,,0.871899975256737,8,,,,,0,245.0,8,,diagnostic_pre_stage3,stage_observed_evidence,False,estimated,False,False,,5,,8,7.183628916179173,3.8687418959588626,3.3148870202203105,True,C2B,3,0,,C2-B,31
,,,0,,,,,0,254.25,57,,diagnostic_pre_stage3,stage_observed_evidence,False,not_evaluable,False,False,,0,,0,,,,True,P1,0,0,,PreScreen,31
,0.03125,0.9193371189559094,31,,,0.977168022713502,0.977168022713502,32,,0,,diagnostic_pre_stage3,stage_observed_evidence,False,estimated,False,False,,0,,0,,,,True,C1,0,32,1,C1-A,32
,,0.8482488505727535,2,,,,,0,287.0,2,,diagnostic_pre_stage3,stage_observed_evidence,False,estimated,False,False,,1,,2,8.146315693268235,3.8687418959588626,4.277573797309373,True,C2A_RP,1,0,,Block1,32
,,0.8648674363323214,2,,,,,0,205.5,2,,diagnostic_pre_stage3,stage_observed_evidence,False,estimated,False,False,,1,,2,6.831342493839091,3.6864736105910576,3.144868883248033,True,C2A_RP,1,0,,Block2,32
,,0.9288379809705652,8,,,,,0,236.5,8,,diagnostic_pre_stage3,stage_observed_evidence,False,estimated,False,False,,5,,8,6.457935204966335,3.406655903885932,3.0512793010804033,True,C2B,3,0,,C2-B,32
,,,0,,,,,0,275.0,57,,diagnostic_pre_stage3,stage_observed_evidence,False,not_evaluable,False,False,,0,,0,,,,True,P1,0,0,,PreScreen,32
,0.0,0.9348271545363629,31,,,0.9903674120811834,0.9903674120811834,31,,0,,diagnostic_pre_stage3,stage_observed_evidence,False,estimated,False,False,,0,,0,,,,True,C1,0,31,0,C1-A,33
,,0.9633143125666102,2,,,,,0,278.0,2,,diagnostic_pre_stage3,stage_observed_evidence,False,estimated,False,False,,1,,2,7.29202638738098,3.8567355743811653,3.4352908129998143,True,C2A_RP,1,0,,Block1,33
,,0.782928982581438,2,,,,,0,149.0,2,,diagnostic_pre_stage3,stage_observed_evidence,False,estimated,False,False,,1,,2,5.76678693413434,3.56801929571565,2.1987676384186905,True,C2A_RP,1,0,,Block2,33
,,0.9351343426550218,8,,,,,0,270.5,8,,diagnostic_pre_stage3,stage_observed_evidence,False,estimated,False,False,,5,,8,6.457935204966335,3.406655903885932,3.0512793010804033,True,C2B,3,0,,C2-B,33
,,,0,,,,,0,260.0,57,,diagnostic_pre_stage3,stage_observed_evidence,False,not_evaluable,False,False,,0,,0,,,,True,P1,0,0,,PreScreen,33
,0.0,0.8800203615661066,50,,,0.9769877141581577,0.9769877141581577,48,,0,,diagnostic_pre_stage3,stage_observed_evidence,False,estimated,False,False,,0,,0,,,,True,C1,0,48,0,C1-A,34
,,0.9746185949586665,2,,,,,0,209.5,2,,diagnostic_pre_stage3,stage_observed_evidence,False,estimated,False,False,,1,,2,7.29202638738098,3.9778924598625696,3.31413392751841,True,C2A_RP,1,0,,Block1,34
,,0.7791917375955314,2,,,,,0,184.0,2,,diagnostic_pre_stage3,stage_observed_evidence,False,estimated,False,False,,1,,2,5.76678693413434,3.768993304208514,1.9977936299258263,True,C2A_RP,1,0,,Block2,34
,,0.880083855161187,8,,,,,0,127.5,8,,diagnostic_pre_stage3,stage_observed_evidence,False,estimated,False,False,,5,,8,6.457935204966335,3.56801929571565,2.8899159092506856,True,C2B,3,0,,C2-B,34
,,,0,,,,,0,193.084,57,,diagnostic_pre_stage3,stage_observed_evidence,False,not_evaluable,False,False,,0,,0,,,,True,P1,0,0,,PreScreen,34
,0.0,0.9166205843655733,30,,,0.984011393127187,0.984011393127187,30,,0,,diagnostic_pre_stage3,stage_observed_evidence,False,estimated,False,False,,0,,0,,,,True,C1,0,30,0,C1-A,35
,,0.9472787839249941,1,,,,,0,157.5,2,,diagnostic_pre_stage3,stage_observed_evidence,False,estimated,False,False,,1,,1,3.694259647695755,3.694259647695755,0.0,True,C2A_RP,0,0,,Block1,35
,,0.8617142757924885,2,,,,,0,124.5,2,,diagnostic_pre_stage3,stage_observed_evidence,False,estimated,False,False,,1,,2,6.831342493839091,3.8092973767992118,3.022045117039879,True,C2A_RP,1,0,,Block2,35
,,0.8974510560459379,8,,,,,0,258.5,8,,diagnostic_pre_stage3,stage_observed_evidence,False,estimated,False,False,,5,,8,7.183628916179173,3.56801929571565,3.6156096204635233,True,C2B,3,0,,C2-B,35
,,,0,,,,,0,125.889,57,,diagnostic_pre_stage3,stage_observed_evidence,False,not_evaluable,False,False,,0,,0,,,,True,P1,0,0,,PreScreen,35
,0.0,0.9561991118767569,29,,,0.9793244101117127,0.9793244101117127,29,,0,,diagnostic_pre_stage3,stage_observed_evidence,False,estimated,False,False,,0,,0,,,,True,C1,0,29,0,C1-A,36
,,0.8378698440766397,2,,,,,0,1415.5,2,,diagnostic_pre_stage3,stage_observed_evidence,False,estimated,False,False,,1,,2,5.939462050146197,4.71539312866952,1.2240689214766771,True,C2A_RP,1,0,,Block1,36
,,0.7331623568604755,2,,,,,0,2685.0,2,,diagnostic_pre_stage3,stage_observed_evidence,False,estimated,False,False,,1,,2,5.76678693413434,4.9245298917348865,0.8422570423994538,True,C2A_RP,1,0,,Block2,36
,,0.8832840046006856,8,,,,,0,686.0,8,,diagnostic_pre_stage3,stage_observed_evidence,False,estimated,False,False,,5,,8,8.146315693268235,4.11082649457379,4.035489198694445,True,C2B,3,0,,C2-B,36
,,,0,,,,,0,803.0,57,,diagnostic_pre_stage3,stage_observed_evidence,False,not_evaluable,False,False,,0,,0,,,,True,P1,0,0,,PreScreen,36
,0.0,0.8905242487467311,31,,,0.9748609293667791,0.9748609293667791,31,,0,,diagnostic_pre_stage3,stage_observed_evidence,False,estimated,False,False,,0,,0,,,,True,C1,0,31,0,C1-A,37
,,0.6463660600873179,2,,,,,0,454.5,2,,diagnostic_pre_stage3,stage_observed_evidence,False,estimated,False,False,,1,,2,7.183628916179173,3.595006432551763,3.58862248362741,True,C2A_RP,1,0,,Block1,37
,,0.8515028119694398,1,,,,,0,251.0,2,,diagnostic_pre_stage3,stage_observed_evidence,False,estimated,False,False,,1,,1,4.655451749029902,4.655451749029902,0.0,True,C2A_RP,0,0,,Block2,37
,,0.8325995221687228,8,,,,,0,412.5,8,,diagnostic_pre_stage3,stage_observed_evidence,False,estimated,False,False,,5,,8,8.146315693268235,4.11082649457379,4.035489198694445,True,C2B,3,0,,C2-B,37
,,,0,,,,,0,221.0,57,,diagnostic_pre_stage3,stage_observed_evidence,False,not_evaluable,False,False,,0,,0,,,,True,P1,0,0,,PreScreen,37
0.013888888888888888,0.0,0.8951693167117685,27,0.8847646607876746,0.9291036974796546,0.9791622856883342,0.9849777076845145,35,71.0,33,74.5491195531411,diagnostic_pre_stage3,post_block1_routing_input_not_final_profile,False,estimated,False,False,True,6,False,9,,,,True,PROFILE_INPUT,3,35,0,post_Block1,1
0.045454545454545456,0.03125,0.9494612201047415,26,0.9355602024756942,0.9691591078414813,0.9855442635816809,0.9905379265667231,31,99.0,33,113.8323425588156,diagnostic_pre_stage3,post_block1_routing_input_not_final_profile,False,estimated,False,False,True,5,False,8,,,,True,PROFILE_INPUT,3,32,1,post_Block1,2
0.04838709677419355,0.03333333333333333,0.895671364651007,26,0.8876867489342093,0.9758148756811422,0.9871248754230123,0.9937279171981778,29,11.0,32,11.048526481439602,diagnostic_pre_stage3,post_block1_routing_input_not_final_profile,False,estimated,False,False,True,6,False,10,,,,True,PROFILE_INPUT,4,30,1,post_Block1,6
0.016666666666666666,0.0,0.9072554620594857,25,0.909218353606112,0.9617608516082552,0.9874725205042973,0.9911790988508483,29,144.0,32,162.02244403248167,diagnostic_pre_stage3,post_block1_routing_input_not_final_profile,False,estimated,False,False,True,6,False,10,,,,True,PROFILE_INPUT,4,29,0,post_Block1,8
0.017241379310344827,0.0,0.8853929538194936,25,0.8897182736363074,0.9739276238989706,0.9860083599251119,0.9930350050140362,28,62.5,32,71.36001825218594,diagnostic_pre_stage3,post_block1_routing_input_not_final_profile,False,estimated,False,False,True,6,False,9,,,,True,PROFILE_INPUT,3,28,0,post_Block1,10
0.015625,0.0,0.8670923418608736,27,0.8559073011573689,0.9657857788870199,0.9886335448552419,0.9923822976581278,31,154.0,33,161.28125708333985,diagnostic_pre_stage3,post_block1_routing_input_not_final_profile,False,estimated,False,False,True,6,False,10,,,,True,PROFILE_INPUT,4,31,0,post_Block1,11
0.016129032258064516,0.0,0.8837047985388274,27,0.8864934986836448,0.9328761700549408,0.9798530199449287,0.9836457930299078,30,50.5,32,47.91854815436137,diagnostic_pre_stage3,post_block1_routing_input_not_final_profile,False,estimated,False,False,True,6,False,9,,,,True,PROFILE_INPUT,3,30,0,post_Block1,12
0.016129032258064516,0.0,0.8347690474726472,27,0.872883055737661,0.9810372523837644,0.9811658297669118,0.9938679426885801,30,55.0,33,37.78394886718438,diagnostic_pre_stage3,post_block1_routing_input_not_final_profile,False,estimated,False,False,True,6,False,9,,,,True,PROFILE_INPUT,3,30,0,post_Block1,13
0.016129032258064516,0.0,0.9204249262460171,26,0.8908565570657961,0.9761747050358175,0.989097658161836,0.9924518399635569,29,212.0,33,246.0934460636735,diagnostic_pre_stage3,post_block1_routing_input_not_final_profile,False,estimated,False,False,True,5,False,9,,,,True,PROFILE_INPUT,4,30,0,post_Block1,15
0.016666666666666666,0.0,0.922124720672785,25,0.9136182107316572,0.9749765253148845,0.9888494018866062,0.9941905418206809,29,67.5,32,58.061832498809466,diagnostic_pre_stage3,post_block1_routing_input_not_final_profile,False,estimated,False,False,True,6,False,10,,,,True,PROFILE_INPUT,4,29,0,post_Block1,17
0.016129032258064516,0.0,0.9064433215720604,26,0.9272888005669592,0.9865021616187828,0.9826395263860875,0.9941090081150417,30,67.5,32,63.406955387786454,diagnostic_pre_stage3,post_block1_routing_input_not_final_profile,False,estimated,False,False,True,0,False,0,,,,True,PROFILE_INPUT,0,30,0,post_Block1,18
0.016129032258064516,0.0,0.8807792258946807,26,0.884388250122664,0.9542510551314394,0.977612361456169,0.9863832278895348,30,373.0,33,283.13379473482206,diagnostic_pre_stage3,post_block1_routing_input_not_final_profile,False,estimated,False,False,True,0,False,0,,,,True,PROFILE_INPUT,0,30,0,post_Block1,27
0.016129032258064516,0.0,0.8838271105591327,25,0.8711140026528154,0.9428528206404652,0.9749541725398483,0.987455283049119,30,181.0,33,149.55330175365054,diagnostic_pre_stage3,post_block1_routing_input_not_final_profile,False,estimated,False,False,True,5,False,8,,,,True,PROFILE_INPUT,3,30,0,post_Block1,28
0.017241379310344827,0.0,0.8707988244571204,25,0.8685404016163802,0.9500416008874856,0.9825134042116014,0.986693821932893,28,216.0,31,166.10273291726875,diagnostic_pre_stage3,post_block1_routing_input_not_final_profile,False,estimated,False,False,True,6,False,9,,,,True,PROFILE_INPUT,3,28,0,post_Block1,29
0.015151515151515152,0.0,0.8729933630891541,28,0.8838441753016021,0.9393349637761106,0.9794433186379864,0.985852236556693,32,65.0,33,57.35859121602531,diagnostic_pre_stage3,post_block1_routing_input_not_final_profile,False,estimated,False,False,True,5,False,8,,,,True,PROFILE_INPUT,3,32,0,post_Block1,30
0.015151515151515152,0.0,0.8820247425672603,28,0.8883721016152031,0.944775504085151,0.9865901665268519,0.9884516413693413,32,129.0,33,109.91198244383862,diagnostic_pre_stage3,post_block1_routing_input_not_final_profile,False,estimated,False,False,True,6,False,10,,,,True,PROFILE_INPUT,4,32,0,post_Block1,31
0.045454545454545456,0.03125,0.8614896815180041,27,0.860746702736809,0.9584552636832948,0.977168022713502,0.9891989884981025,32,192.0,34,155.85719093807333,diagnostic_pre_stage3,post_block1_routing_input_not_final_profile,False,estimated,False,False,True,6,False,10,,,,True,PROFILE_INPUT,4,32,1,post_Block1,32
