image_id,model,reference_status,reference_error_yaw_mean,not_a_GT_evaluation
2t7WUuJeko7_5db6d45b905f458a8290e69ff3e8d820,ulayout,public_dataset_reference_not_quality_assumed,0.236578761177,True
2t7WUuJeko7_7b017f053981438a9c075e599f2c5866,hohonet,public_dataset_reference_not_quality_assumed,0.175221461887,True
2t7WUuJeko7_7b017f053981438a9c075e599f2c5866,bi_enclosed,public_dataset_reference_not_quality_assumed,0.164491096491,True
2t7WUuJeko7_7b017f053981438a9c075e599f2c5866,bi_extended,public_dataset_reference_not_quality_assumed,0.164778652498,True
2t7WUuJeko7_7b017f053981438a9c075e599f2c5866,ulayout,public_dataset_reference_not_quality_assumed,0.172320697332,True
2t7WUuJeko7_8898d3cea28d404f8f69c3a3bce52371,hohonet,public_dataset_reference_not_quality_assumed,0.242413807346,True
2t7WUuJeko7_8898d3cea28d404f8f69c3a3bce52371,bi_enclosed,public_dataset_reference_not_quality_assumed,0.257510420268,True
2t7WUuJeko7_8898d3cea28d404f8f69c3a3bce52371,bi_extended,public_dataset_reference_not_quality_assumed,0.257712025122,True
2t7WUuJeko7_8898d3cea28d404f8f69c3a3bce52371,ulayout,public_dataset_reference_not_quality_assumed,0.258638951696,True
2t7WUuJeko7_8d51f41d9ce04dfdaae944da9c6d3847,hohonet,public_dataset_reference_not_quality_assumed,0.237664284999,True
2t7WUuJeko7_8d51f41d9ce04dfdaae944da9c6d3847,bi_enclosed,public_dataset_reference_not_quality_assumed,0.200774568807,True
2t7WUuJeko7_8d51f41d9ce04dfdaae944da9c6d3847,bi_extended,public_dataset_reference_not_quality_assumed,0.201345965599,True
2t7WUuJeko7_8d51f41d9ce04dfdaae944da9c6d3847,ulayout,public_dataset_reference_not_quality_assumed,0.22087162718,True
2t7WUuJeko7_9039d42e4ef4406fa57a2fbd2daba6cf,hohonet,public_dataset_reference_not_quality_assumed,0.196703340206,True
2t7WUuJeko7_9039d42e4ef4406fa57a2fbd2daba6cf,bi_enclosed,public_dataset_reference_not_quality_assumed,0.170612712359,True
2t7WUuJeko7_9039d42e4ef4406fa57a2fbd2daba6cf,bi_extended,public_dataset_reference_not_quality_assumed,0.170492108566,True
2t7WUuJeko7_9039d42e4ef4406fa57a2fbd2daba6cf,ulayout,public_dataset_reference_not_quality_assumed,0.175450931199,True
2t7WUuJeko7_976c954bc5944db493d6149ee4bc7a2a,hohonet,public_dataset_reference_not_quality_assumed,0.208968670913,True
2t7WUuJeko7_976c954bc5944db493d6149ee4bc7a2a,bi_enclosed,public_dataset_reference_not_quality_assumed,0.194241812502,True
2t7WUuJeko7_976c954bc5944db493d6149ee4bc7a2a,bi_extended,public_dataset_reference_not_quality_assumed,0.194535995492,True
2t7WUuJeko7_976c954bc5944db493d6149ee4bc7a2a,ulayout,public_dataset_reference_not_quality_assumed,0.207164447185,True
2t7WUuJeko7_a3297c84260041288c5c38c0d1aa0a9a,hohonet,public_dataset_reference_not_quality_assumed,0.213783342355,True
2t7WUuJeko7_a3297c84260041288c5c38c0d1aa0a9a,bi_enclosed,public_dataset_reference_not_quality_assumed,0.221797497925,True
2t7WUuJeko7_a3297c84260041288c5c38c0d1aa0a9a,bi_extended,public_dataset_reference_not_quality_assumed,0.222022331825,True
2t7WUuJeko7_a3297c84260041288c5c38c0d1aa0a9a,ulayout,public_dataset_reference_not_quality_assumed,0.231797189836,True
2t7WUuJeko7_b72b7b78675f429a9f382a44e551cffc,hohonet,public_dataset_reference_not_quality_assumed,0.237535925668,True
2t7WUuJeko7_b72b7b78675f429a9f382a44e551cffc,bi_enclosed,public_dataset_reference_not_quality_assumed,0.214137934363,True
2t7WUuJeko7_b72b7b78675f429a9f382a44e551cffc,bi_extended,public_dataset_reference_not_quality_assumed,0.214200586863,True
2t7WUuJeko7_b72b7b78675f429a9f382a44e551cffc,ulayout,public_dataset_reference_not_quality_assumed,0.21945814082,True
2t7WUuJeko7_cc34e9176bfe47ebb23c58c165203134,hohonet,public_dataset_reference_not_quality_assumed,0.22261629588,True
2t7WUuJeko7_cc34e9176bfe47ebb23c58c165203134,bi_enclosed,public_dataset_reference_not_quality_assumed,0.188438026282,True
2t7WUuJeko7_cc34e9176bfe47ebb23c58c165203134,bi_extended,public_dataset_reference_not_quality_assumed,0.188368366991,True
2t7WUuJeko7_cc34e9176bfe47ebb23c58c165203134,ulayout,public_dataset_reference_not_quality_assumed,0.203419829236,True
7y3sRwLe3Va_0e9fdd85e24a4a35b3dc1e8cb76ebb09,hohonet,public_dataset_reference_not_quality_assumed,0.184439916706,True
7y3sRwLe3Va_0e9fdd85e24a4a35b3dc1e8cb76ebb09,bi_enclosed,public_dataset_reference_not_quality_assumed,0.186176011076,True
7y3sRwLe3Va_0e9fdd85e24a4a35b3dc1e8cb76ebb09,bi_extended,public_dataset_reference_not_quality_assumed,0.186415970939,True
7y3sRwLe3Va_0e9fdd85e24a4a35b3dc1e8cb76ebb09,ulayout,public_dataset_reference_not_quality_assumed,0.188462278868,True
7y3sRwLe3Va_0eb1323894e041efa23d2f3e60efbe44,hohonet,public_dataset_reference_not_quality_assumed,0.276944902415,True
7y3sRwLe3Va_0eb1323894e041efa23d2f3e60efbe44,bi_enclosed,public_dataset_reference_not_quality_assumed,0.292815152525,True
7y3sRwLe3Va_0eb1323894e041efa23d2f3e60efbe44,bi_extended,public_dataset_reference_not_quality_assumed,0.29279815669,True
7y3sRwLe3Va_0eb1323894e041efa23d2f3e60efbe44,ulayout,public_dataset_reference_not_quality_assumed,0.278214932901,True
7y3sRwLe3Va_112edb40f34e470da3a5b04599e71211,hohonet,public_dataset_reference_not_quality_assumed,0.315768479397,True
7y3sRwLe3Va_112edb40f34e470da3a5b04599e71211,bi_enclosed,public_dataset_reference_not_quality_assumed,0.329336368078,True
7y3sRwLe3Va_112edb40f34e470da3a5b04599e71211,bi_extended,public_dataset_reference_not_quality_assumed,0.327844725054,True
7y3sRwLe3Va_112edb40f34e470da3a5b04599e71211,ulayout,public_dataset_reference_not_quality_assumed,0.336219698976,True
7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,hohonet,adjudicated_reference,0.145092847721,True
7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,bi_enclosed,adjudicated_reference,0.147264592231,True
7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,bi_extended,adjudicated_reference,0.147392767311,True
7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,ulayout,adjudicated_reference,0.139254940213,True
7y3sRwLe3Va_155fac2d50764bf09feb6c8f33e8fb76,hohonet,public_dataset_reference_not_quality_assumed,0.254893679471,True
7y3sRwLe3Va_155fac2d50764bf09feb6c8f33e8fb76,bi_enclosed,public_dataset_reference_not_quality_assumed,0.246527555555,True
7y3sRwLe3Va_155fac2d50764bf09feb6c8f33e8fb76,bi_extended,public_dataset_reference_not_quality_assumed,0.246677883569,True
7y3sRwLe3Va_155fac2d50764bf09feb6c8f33e8fb76,ulayout,public_dataset_reference_not_quality_assumed,0.248165381198,True
7y3sRwLe3Va_1679b5de39e548d38ba240f2fd99cae9,hohonet,public_dataset_reference_not_quality_assumed,0.409611726362,True
7y3sRwLe3Va_1679b5de39e548d38ba240f2fd99cae9,bi_enclosed,public_dataset_reference_not_quality_assumed,0.406985849301,True
7y3sRwLe3Va_1679b5de39e548d38ba240f2fd99cae9,bi_extended,public_dataset_reference_not_quality_assumed,0.403021043825,True
7y3sRwLe3Va_1679b5de39e548d38ba240f2fd99cae9,ulayout,public_dataset_reference_not_quality_assumed,0.429323945465,True
7y3sRwLe3Va_1e7c16e6cb054c9fbbeb15160bc11f73,hohonet,public_dataset_reference_not_quality_assumed,0.272148232852,True
7y3sRwLe3Va_1e7c16e6cb054c9fbbeb15160bc11f73,bi_enclosed,public_dataset_reference_not_quality_assumed,0.322211894284,True
7y3sRwLe3Va_1e7c16e6cb054c9fbbeb15160bc11f73,bi_extended,public_dataset_reference_not_quality_assumed,0.321958742465,True
7y3sRwLe3Va_1e7c16e6cb054c9fbbeb15160bc11f73,ulayout,public_dataset_reference_not_quality_assumed,0.30783453498,True
7y3sRwLe3Va_54e499c336a0490d8cf1684049f36040,hohonet,public_dataset_reference_not_quality_assumed,0.330966268026,True
7y3sRwLe3Va_54e499c336a0490d8cf1684049f36040,bi_enclosed,public_dataset_reference_not_quality_assumed,0.325337453779,True
7y3sRwLe3Va_54e499c336a0490d8cf1684049f36040,bi_extended,public_dataset_reference_not_quality_assumed,0.325570986188,True
7y3sRwLe3Va_54e499c336a0490d8cf1684049f36040,ulayout,public_dataset_reference_not_quality_assumed,0.336220281482,True
7y3sRwLe3Va_5c39473b25b74307858764d1a2045b9e,hohonet,public_dataset_reference_not_quality_assumed,0.507444112193,True
7y3sRwLe3Va_5c39473b25b74307858764d1a2045b9e,bi_enclosed,public_dataset_reference_not_quality_assumed,0.492255601374,True
7y3sRwLe3Va_5c39473b25b74307858764d1a2045b9e,bi_extended,public_dataset_reference_not_quality_assumed,0.492672871104,True
7y3sRwLe3Va_5c39473b25b74307858764d1a2045b9e,ulayout,public_dataset_reference_not_quality_assumed,0.513871269311,True
7y3sRwLe3Va_606f9842b8af48daa28f10df8b69d861,hohonet,public_dataset_reference_not_quality_assumed,0.342399557934,True
7y3sRwLe3Va_606f9842b8af48daa28f10df8b69d861,bi_enclosed,public_dataset_reference_not_quality_assumed,0.32967249499,True
7y3sRwLe3Va_606f9842b8af48daa28f10df8b69d861,bi_extended,public_dataset_reference_not_quality_assumed,0.330001027031,True
7y3sRwLe3Va_606f9842b8af48daa28f10df8b69d861,ulayout,public_dataset_reference_not_quality_assumed,0.337942961673,True
7y3sRwLe3Va_92fb09a83f8949619b9dc5bda2855456,hohonet,public_dataset_reference_not_quality_assumed,0.541062013216,True
7y3sRwLe3Va_92fb09a83f8949619b9dc5bda2855456,bi_enclosed,public_dataset_reference_not_quality_assumed,0.538247695605,True
7y3sRwLe3Va_92fb09a83f8949619b9dc5bda2855456,bi_extended,public_dataset_reference_not_quality_assumed,0.538190111501,True
7y3sRwLe3Va_92fb09a83f8949619b9dc5bda2855456,ulayout,public_dataset_reference_not_quality_assumed,0.543198192701,True
7y3sRwLe3Va_99b1210b63c94f9184a9f06032a2ea4a,hohonet,public_dataset_reference_not_quality_assumed,0.249778163774,True
7y3sRwLe3Va_99b1210b63c94f9184a9f06032a2ea4a,bi_enclosed,public_dataset_reference_not_quality_assumed,0.251639833644,True
7y3sRwLe3Va_99b1210b63c94f9184a9f06032a2ea4a,bi_extended,public_dataset_reference_not_quality_assumed,0.251493046262,True
7y3sRwLe3Va_99b1210b63c94f9184a9f06032a2ea4a,ulayout,public_dataset_reference_not_quality_assumed,0.262474537573,True
7y3sRwLe3Va_9b72664399a34e4f9dbe470571c73187,hohonet,public_dataset_reference_not_quality_assumed,0.361966685975,True
7y3sRwLe3Va_9b72664399a34e4f9dbe470571c73187,bi_enclosed,public_dataset_reference_not_quality_assumed,0.362363404079,True
7y3sRwLe3Va_9b72664399a34e4f9dbe470571c73187,bi_extended,public_dataset_reference_not_quality_assumed,0.362417068643,True
7y3sRwLe3Va_9b72664399a34e4f9dbe470571c73187,ulayout,public_dataset_reference_not_quality_assumed,0.366322189978,True
7y3sRwLe3Va_9bbf903d50da4ffd9e5d1fb7c9f4d69b,hohonet,adjudicated_reference,0.361753611363,True
7y3sRwLe3Va_9bbf903d50da4ffd9e5d1fb7c9f4d69b,bi_enclosed,adjudicated_reference,0.350646327901,True
7y3sRwLe3Va_9bbf903d50da4ffd9e5d1fb7c9f4d69b,bi_extended,adjudicated_reference,0.350824672552,True
7y3sRwLe3Va_9bbf903d50da4ffd9e5d1fb7c9f4d69b,ulayout,adjudicated_reference,0.357580148194,True
7y3sRwLe3Va_9e4c92fd7eb74504baecf55a3264716e,hohonet,public_dataset_reference_not_quality_assumed,0.377114586285,True
7y3sRwLe3Va_9e4c92fd7eb74504baecf55a3264716e,bi_enclosed,public_dataset_reference_not_quality_assumed,0.353487085834,True
7y3sRwLe3Va_9e4c92fd7eb74504baecf55a3264716e,bi_extended,public_dataset_reference_not_quality_assumed,0.353580231462,True
7y3sRwLe3Va_9e4c92fd7eb74504baecf55a3264716e,ulayout,public_dataset_reference_not_quality_assumed,0.359565363252,True
7y3sRwLe3Va_a775c7668ca9419daaf506e76851821e,hohonet,public_dataset_reference_not_quality_assumed,0.168898044883,True
7y3sRwLe3Va_a775c7668ca9419daaf506e76851821e,bi_enclosed,public_dataset_reference_not_quality_assumed,0.157681886806,True
7y3sRwLe3Va_a775c7668ca9419daaf506e76851821e,bi_extended,public_dataset_reference_not_quality_assumed,0.157506701462,True
7y3sRwLe3Va_a775c7668ca9419daaf506e76851821e,ulayout,public_dataset_reference_not_quality_assumed,0.179404829893,True
7y3sRwLe3Va_ad77d6eeca5b492b8fe3317177f4f03f,hohonet,public_dataset_reference_not_quality_assumed,0.210921498679,True
7y3sRwLe3Va_ad77d6eeca5b492b8fe3317177f4f03f,bi_enclosed,public_dataset_reference_not_quality_assumed,0.204588851599,True
7y3sRwLe3Va_ad77d6eeca5b492b8fe3317177f4f03f,bi_extended,public_dataset_reference_not_quality_assumed,0.204903891987,True
7y3sRwLe3Va_ad77d6eeca5b492b8fe3317177f4f03f,ulayout,public_dataset_reference_not_quality_assumed,0.202723396127,True
7y3sRwLe3Va_af5f1942b4374015823bd32e31b31c64,hohonet,public_dataset_reference_not_quality_assumed,0.581449645039,True
7y3sRwLe3Va_af5f1942b4374015823bd32e31b31c64,bi_enclosed,public_dataset_reference_not_quality_assumed,0.558838979892,True
7y3sRwLe3Va_af5f1942b4374015823bd32e31b31c64,bi_extended,public_dataset_reference_not_quality_assumed,0.558879420503,True
7y3sRwLe3Va_af5f1942b4374015823bd32e31b31c64,ulayout,public_dataset_reference_not_quality_assumed,0.578688671188,True
7y3sRwLe3Va_b47475370e824b9e923a4a96bc98e1e3,hohonet,public_dataset_reference_not_quality_assumed,0.274519404931,True
7y3sRwLe3Va_b47475370e824b9e923a4a96bc98e1e3,bi_enclosed,public_dataset_reference_not_quality_assumed,0.393201500385,True
7y3sRwLe3Va_b47475370e824b9e923a4a96bc98e1e3,bi_extended,public_dataset_reference_not_quality_assumed,0.276960326835,True
7y3sRwLe3Va_b47475370e824b9e923a4a96bc98e1e3,ulayout,public_dataset_reference_not_quality_assumed,0.270758046837,True
7y3sRwLe3Va_b564162b2c7d4033bfe6ef3dfb959c9e,hohonet,public_dataset_reference_not_quality_assumed,0.499575703814,True
7y3sRwLe3Va_b564162b2c7d4033bfe6ef3dfb959c9e,bi_enclosed,public_dataset_reference_not_quality_assumed,0.472787793945,True
7y3sRwLe3Va_b564162b2c7d4033bfe6ef3dfb959c9e,bi_extended,public_dataset_reference_not_quality_assumed,0.473051297534,True
7y3sRwLe3Va_b564162b2c7d4033bfe6ef3dfb959c9e,ulayout,public_dataset_reference_not_quality_assumed,0.489580310758,True
7y3sRwLe3Va_bbcc19afdad742eba89290ad2b5dbf6b,hohonet,public_dataset_reference_not_quality_assumed,0.291896639576,True
7y3sRwLe3Va_bbcc19afdad742eba89290ad2b5dbf6b,bi_enclosed,public_dataset_reference_not_quality_assumed,0.293239238632,True
7y3sRwLe3Va_bbcc19afdad742eba89290ad2b5dbf6b,bi_extended,public_dataset_reference_not_quality_assumed,0.293357889592,True
7y3sRwLe3Va_bbcc19afdad742eba89290ad2b5dbf6b,ulayout,public_dataset_reference_not_quality_assumed,0.307257723485,True
7y3sRwLe3Va_dd83fb40a2e14ac99de9fe9bcfaf44df,hohonet,public_dataset_reference_not_quality_assumed,0.435180054386,True
7y3sRwLe3Va_dd83fb40a2e14ac99de9fe9bcfaf44df,bi_enclosed,public_dataset_reference_not_quality_assumed,0.437997027747,True
7y3sRwLe3Va_dd83fb40a2e14ac99de9fe9bcfaf44df,bi_extended,public_dataset_reference_not_quality_assumed,0.437938475769,True
7y3sRwLe3Va_dd83fb40a2e14ac99de9fe9bcfaf44df,ulayout,public_dataset_reference_not_quality_assumed,0.441413377092,True
7y3sRwLe3Va_dfe1f8e8b58d4da49f0c73516e7a4b67,hohonet,public_dataset_reference_not_quality_assumed,0.256998443079,True
7y3sRwLe3Va_dfe1f8e8b58d4da49f0c73516e7a4b67,bi_enclosed,public_dataset_reference_not_quality_assumed,0.260719498568,True
7y3sRwLe3Va_dfe1f8e8b58d4da49f0c73516e7a4b67,bi_extended,public_dataset_reference_not_quality_assumed,0.255609898957,True
7y3sRwLe3Va_dfe1f8e8b58d4da49f0c73516e7a4b67,ulayout,public_dataset_reference_not_quality_assumed,0.265656078594,True
7y3sRwLe3Va_fdab6422162e49db822a37178ab70481,hohonet,public_dataset_reference_not_quality_assumed,0.346597277463,True
7y3sRwLe3Va_fdab6422162e49db822a37178ab70481,bi_enclosed,public_dataset_reference_not_quality_assumed,0.347101562664,True
7y3sRwLe3Va_fdab6422162e49db822a37178ab70481,bi_extended,public_dataset_reference_not_quality_assumed,0.346906996871,True
7y3sRwLe3Va_fdab6422162e49db822a37178ab70481,ulayout,public_dataset_reference_not_quality_assumed,0.351864647635,True
B6ByNegPMKs_02e18ec4d4f94d2eb4407346c822dee2,hohonet,public_dataset_reference_not_quality_assumed,0.820213170723,True
B6ByNegPMKs_02e18ec4d4f94d2eb4407346c822dee2,bi_enclosed,public_dataset_reference_not_quality_assumed,0.819164875177,True
B6ByNegPMKs_02e18ec4d4f94d2eb4407346c822dee2,bi_extended,public_dataset_reference_not_quality_assumed,0.819148380926,True
B6ByNegPMKs_02e18ec4d4f94d2eb4407346c822dee2,ulayout,public_dataset_reference_not_quality_assumed,0.825330846336,True
B6ByNegPMKs_0e5ba44387774783903fea2a1b8f53dd,hohonet,public_dataset_reference_not_quality_assumed,0.61078362418,True
B6ByNegPMKs_0e5ba44387774783903fea2a1b8f53dd,bi_enclosed,public_dataset_reference_not_quality_assumed,0.610574862784,True
B6ByNegPMKs_0e5ba44387774783903fea2a1b8f53dd,bi_extended,public_dataset_reference_not_quality_assumed,0.610958188443,True
B6ByNegPMKs_0e5ba44387774783903fea2a1b8f53dd,ulayout,public_dataset_reference_not_quality_assumed,0.607873081647,True
B6ByNegPMKs_0f8e559bf8d4427ba275e63aba46e3e5,hohonet,public_dataset_reference_not_quality_assumed,0.269348041194,True
B6ByNegPMKs_0f8e559bf8d4427ba275e63aba46e3e5,bi_enclosed,public_dataset_reference_not_quality_assumed,0.263201282282,True
B6ByNegPMKs_0f8e559bf8d4427ba275e63aba46e3e5,bi_extended,public_dataset_reference_not_quality_assumed,0.262733046206,True
B6ByNegPMKs_0f8e559bf8d4427ba275e63aba46e3e5,ulayout,public_dataset_reference_not_quality_assumed,0.268911790483,True
B6ByNegPMKs_1bf33cdff9a54d65a9be6889eb912fb5,hohonet,public_dataset_reference_not_quality_assumed,0.224247633619,True
B6ByNegPMKs_1bf33cdff9a54d65a9be6889eb912fb5,bi_enclosed,public_dataset_reference_not_quality_assumed,0.218235267568,True
B6ByNegPMKs_1bf33cdff9a54d65a9be6889eb912fb5,bi_extended,public_dataset_reference_not_quality_assumed,0.218459998372,True
B6ByNegPMKs_1bf33cdff9a54d65a9be6889eb912fb5,ulayout,public_dataset_reference_not_quality_assumed,0.25978315262,True
B6ByNegPMKs_1c21814e7e7447d5b650afdff65c287e,hohonet,public_dataset_reference_not_quality_assumed,0.31246122128,True
B6ByNegPMKs_1c21814e7e7447d5b650afdff65c287e,bi_enclosed,public_dataset_reference_not_quality_assumed,0.279731512762,True
B6ByNegPMKs_1c21814e7e7447d5b650afdff65c287e,bi_extended,public_dataset_reference_not_quality_assumed,0.272343436641,True
B6ByNegPMKs_1c21814e7e7447d5b650afdff65c287e,ulayout,public_dataset_reference_not_quality_assumed,0.27403637016,True
B6ByNegPMKs_29138c57da06404d8a009f0deb20537f,hohonet,public_dataset_reference_not_quality_assumed,0.138361202288,True
B6ByNegPMKs_29138c57da06404d8a009f0deb20537f,bi_enclosed,public_dataset_reference_not_quality_assumed,0.137939904989,True
B6ByNegPMKs_29138c57da06404d8a009f0deb20537f,bi_extended,public_dataset_reference_not_quality_assumed,0.137747737664,True
B6ByNegPMKs_29138c57da06404d8a009f0deb20537f,ulayout,public_dataset_reference_not_quality_assumed,0.137833580457,True
B6ByNegPMKs_2a1bc1a10d7b45ad902e09cd71767fd9,hohonet,public_dataset_reference_not_quality_assumed,0.665986155265,True
B6ByNegPMKs_2a1bc1a10d7b45ad902e09cd71767fd9,bi_enclosed,public_dataset_reference_not_quality_assumed,0.679327622486,True
B6ByNegPMKs_2a1bc1a10d7b45ad902e09cd71767fd9,bi_extended,public_dataset_reference_not_quality_assumed,0.672749935044,True
B6ByNegPMKs_2a1bc1a10d7b45ad902e09cd71767fd9,ulayout,public_dataset_reference_not_quality_assumed,0.681350052016,True
B6ByNegPMKs_343c07bcee6a4740a3cd39540e8f4ca2,hohonet,public_dataset_reference_not_quality_assumed,0.217410845372,True
B6ByNegPMKs_343c07bcee6a4740a3cd39540e8f4ca2,bi_enclosed,public_dataset_reference_not_quality_assumed,0.233179967925,True
B6ByNegPMKs_343c07bcee6a4740a3cd39540e8f4ca2,bi_extended,public_dataset_reference_not_quality_assumed,0.233914724673,True
B6ByNegPMKs_343c07bcee6a4740a3cd39540e8f4ca2,ulayout,public_dataset_reference_not_quality_assumed,0.235096175861,True
B6ByNegPMKs_3ed1f9b2f3c341d68c6d42895f56f7f9,hohonet,public_dataset_reference_not_quality_assumed,0.250582640927,True
B6ByNegPMKs_3ed1f9b2f3c341d68c6d42895f56f7f9,bi_enclosed,public_dataset_reference_not_quality_assumed,0.257254237086,True
B6ByNegPMKs_3ed1f9b2f3c341d68c6d42895f56f7f9,bi_extended,public_dataset_reference_not_quality_assumed,0.257490991598,True
B6ByNegPMKs_3ed1f9b2f3c341d68c6d42895f56f7f9,ulayout,public_dataset_reference_not_quality_assumed,0.257645158715,True
B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,hohonet,adjudicated_reference,0.15555093894,True
B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,bi_enclosed,adjudicated_reference,0.178608496864,True
B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,bi_extended,adjudicated_reference,0.178421464972,True
B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,ulayout,adjudicated_reference,0.176583147286,True
B6ByNegPMKs_4b983544c13946e3a3a518c565ad1086,hohonet,adjudicated_reference,0.419469156885,True
B6ByNegPMKs_4b983544c13946e3a3a518c565ad1086,bi_enclosed,adjudicated_reference,0.392992584337,True
B6ByNegPMKs_4b983544c13946e3a3a518c565ad1086,bi_extended,adjudicated_reference,0.387856561686,True
B6ByNegPMKs_4b983544c13946e3a3a518c565ad1086,ulayout,adjudicated_reference,0.459390464123,True
B6ByNegPMKs_4c769d1a658d41eb995deb5b40af57a4,hohonet,public_dataset_reference_not_quality_assumed,0.147180361523,True
B6ByNegPMKs_4c769d1a658d41eb995deb5b40af57a4,bi_enclosed,public_dataset_reference_not_quality_assumed,0.144195274566,True
B6ByNegPMKs_4c769d1a658d41eb995deb5b40af57a4,bi_extended,public_dataset_reference_not_quality_assumed,0.144714755626,True
B6ByNegPMKs_4c769d1a658d41eb995deb5b40af57a4,ulayout,public_dataset_reference_not_quality_assumed,0.172464731806,True
B6ByNegPMKs_4e537870fc094609a7eda53d1e313fa8,hohonet,public_dataset_reference_not_quality_assumed,0.657767464948,True
B6ByNegPMKs_4e537870fc094609a7eda53d1e313fa8,bi_enclosed,public_dataset_reference_not_quality_assumed,0.649688467734,True
B6ByNegPMKs_4e537870fc094609a7eda53d1e313fa8,bi_extended,public_dataset_reference_not_quality_assumed,0.649732140469,True
B6ByNegPMKs_4e537870fc094609a7eda53d1e313fa8,ulayout,public_dataset_reference_not_quality_assumed,0.661708632844,True
B6ByNegPMKs_51623bde5d4a4550b2c34efe044a16dc,hohonet,public_dataset_reference_not_quality_assumed,0.732686055778,True
B6ByNegPMKs_51623bde5d4a4550b2c34efe044a16dc,bi_enclosed,public_dataset_reference_not_quality_assumed,0.728785675281,True
B6ByNegPMKs_51623bde5d4a4550b2c34efe044a16dc,bi_extended,public_dataset_reference_not_quality_assumed,0.728576105703,True
B6ByNegPMKs_51623bde5d4a4550b2c34efe044a16dc,ulayout,public_dataset_reference_not_quality_assumed,0.739644166678,True
B6ByNegPMKs_53249ef8a94c4c40bd6f09c069e54d16,hohonet,public_dataset_reference_not_quality_assumed,0.701010104394,True
B6ByNegPMKs_53249ef8a94c4c40bd6f09c069e54d16,bi_enclosed,public_dataset_reference_not_quality_assumed,0.698728955908,True
