case_id,point_count,all_source_coordinates_retained,area,camera_inside,valid_polygon,axis_residual,nonstar_fraction,band_status,ceiling_height_range,represents_geometry_adjudication
V33_other_view,16,True,4.32191368109,True,True,1.20540796462,0.0180555555556,non_single_valued_or_nonstar_boundary,0.0851886611383,False
V07,20,True,22.057695194,True,True,0.00168574410897,0.144444444444,non_single_valued_or_nonstar_boundary,0.000236624482465,False
V31,16,True,5.90909536693,True,True,0.000120401516167,0.0138888888889,non_single_valued_or_nonstar_boundary,7.1829856626e-06,False
