image_id,building,condition,k,repeat,method,stratum,heldout_people,kernel_score,count_brier,compatible_probability,outside_candidates,worker_ids,canonical_ids
UwV83HsGsw3_7482b1a2655e4655ae4ab58749f43f65,UwV83HsGsw3,manual,4,0,seed_type4,singleton,3,1.2715680198309582,0.7191173570019723,0.0,1.0,W018|W032|W001,174759c006c73ec0|5d1661993b2e0edc|9e9998c2efb5ea77
UwV83HsGsw3_7482b1a2655e4655ae4ab58749f43f65,UwV83HsGsw3,manual,4,0,seed_type4,supported_majority,7,1.171632298764685,0.5469452662721893,0.09423076923076923,0.0,W010|W013|W008|W014|W028|W031|W015,4a5ea8f6ba8ecaab|27682bb9932ff2bb|823b2c9be72218a8|8aa86d5f3b887423|7ee02e1cd0fa5351|463c2a33c219cce3|847ff1091d8cc648
UwV83HsGsw3_7482b1a2655e4655ae4ab58749f43f65,UwV83HsGsw3,manual,4,0,seed_type4,supported_minority,10,1.1486843380395626,0.8428276627218937,0.1457692307692308,0.5,W011|W029|W006|W027|W030|W012|W035|W002|W017|W034,1a1637b695381c15|10bc0a8001ac87ac|305e3cb3e8b1c4f1|8f36de747d064c9d|da2dc314ea17aad4|f40efaca8c5d3bf1|44aaf075e056aa2a|27f4ffac099bc05b|2794795e8c4e927b|0dbe8bc50012ed82
UwV83HsGsw3_7482b1a2655e4655ae4ab58749f43f65,UwV83HsGsw3,manual,4,0,selected_mixture,singleton,3,1.1751264486321553,0.7571229420604387,0.0,1.0,W018|W032|W001,174759c006c73ec0|5d1661993b2e0edc|9e9998c2efb5ea77
UwV83HsGsw3_7482b1a2655e4655ae4ab58749f43f65,UwV83HsGsw3,manual,4,0,selected_mixture,supported_majority,7,1.005577142078122,0.6047903012975665,0.1467847823331597,0.0,W010|W013|W008|W014|W028|W031|W015,4a5ea8f6ba8ecaab|27682bb9932ff2bb|823b2c9be72218a8|8aa86d5f3b887423|7ee02e1cd0fa5351|463c2a33c219cce3|847ff1091d8cc648
UwV83HsGsw3_7482b1a2655e4655ae4ab58749f43f65,UwV83HsGsw3,manual,4,0,selected_mixture,supported_minority,10,1.0857358865614524,0.8902487769941828,0.0998117382202774,0.5,W011|W029|W006|W027|W030|W012|W035|W002|W017|W034,1a1637b695381c15|10bc0a8001ac87ac|305e3cb3e8b1c4f1|8f36de747d064c9d|da2dc314ea17aad4|f40efaca8c5d3bf1|44aaf075e056aa2a|27f4ffac099bc05b|2794795e8c4e927b|0dbe8bc50012ed82
UwV83HsGsw3_7482b1a2655e4655ae4ab58749f43f65,UwV83HsGsw3,manual,4,1,seed_equal,singleton,4,1.3541127064358305,0.75,0.0,1.0,W033|W032|W001|W018,b2e9ff3491b30070|5d1661993b2e0edc|9e9998c2efb5ea77|174759c006c73ec0
UwV83HsGsw3_7482b1a2655e4655ae4ab58749f43f65,UwV83HsGsw3,manual,4,1,seed_equal,supported_majority,7,1.0698455485195624,0.875,0.25,0.0,W008|W015|W014|W028|W013|W031|W010,823b2c9be72218a8|847ff1091d8cc648|8aa86d5f3b887423|7ee02e1cd0fa5351|27682bb9932ff2bb|463c2a33c219cce3|4a5ea8f6ba8ecaab
UwV83HsGsw3_7482b1a2655e4655ae4ab58749f43f65,UwV83HsGsw3,manual,4,1,seed_equal,supported_minority,9,1.294163610706465,0.9861111111111112,0.08333333333333333,0.7777777777777778,W012|W027|W029|W006|W030|W017|W034|W035|W036,f40efaca8c5d3bf1|8f36de747d064c9d|10bc0a8001ac87ac|305e3cb3e8b1c4f1|da2dc314ea17aad4|2794795e8c4e927b|0dbe8bc50012ed82|44aaf075e056aa2a|064662f606e21c49
UwV83HsGsw3_7482b1a2655e4655ae4ab58749f43f65,UwV83HsGsw3,manual,4,1,seed_person_t025,singleton,4,1.393790608666718,0.7788651128323453,0.0,1.0,W033|W032|W001|W018,b2e9ff3491b30070|5d1661993b2e0edc|9e9998c2efb5ea77|174759c006c73ec0
UwV83HsGsw3_7482b1a2655e4655ae4ab58749f43f65,UwV83HsGsw3,manual,4,1,seed_person_t025,supported_majority,7,1.2610126111173605,1.155179627989702,0.14517264946171604,0.0,W008|W015|W014|W028|W013|W031|W010,823b2c9be72218a8|847ff1091d8cc648|8aa86d5f3b887423|7ee02e1cd0fa5351|27682bb9932ff2bb|463c2a33c219cce3|4a5ea8f6ba8ecaab
UwV83HsGsw3_7482b1a2655e4655ae4ab58749f43f65,UwV83HsGsw3,manual,4,1,seed_person_t025,supported_minority,9,1.3095775453262202,1.043634199934247,0.0986146732200529,0.7777777777777778,W012|W027|W029|W006|W030|W017|W034|W035|W036,f40efaca8c5d3bf1|8f36de747d064c9d|10bc0a8001ac87ac|305e3cb3e8b1c4f1|da2dc314ea17aad4|2794795e8c4e927b|0dbe8bc50012ed82|44aaf075e056aa2a|064662f606e21c49
UwV83HsGsw3_7482b1a2655e4655ae4ab58749f43f65,UwV83HsGsw3,manual,4,1,seed_context_t025,singleton,4,1.3735219032049086,0.7290533855724481,0.0,1.0,W033|W032|W001|W018,b2e9ff3491b30070|5d1661993b2e0edc|9e9998c2efb5ea77|174759c006c73ec0
UwV83HsGsw3_7482b1a2655e4655ae4ab58749f43f65,UwV83HsGsw3,manual,4,1,seed_context_t025,supported_majority,7,1.172457210969174,1.0288595357697343,0.18869928627401047,0.0,W008|W015|W014|W028|W013|W031|W010,823b2c9be72218a8|847ff1091d8cc648|8aa86d5f3b887423|7ee02e1cd0fa5351|27682bb9932ff2bb|463c2a33c219cce3|4a5ea8f6ba8ecaab
UwV83HsGsw3_7482b1a2655e4655ae4ab58749f43f65,UwV83HsGsw3,manual,4,1,seed_context_t025,supported_minority,9,1.3000368217825875,1.0233436053758587,0.09392045818582247,0.7777777777777778,W012|W027|W029|W006|W030|W017|W034|W035|W036,f40efaca8c5d3bf1|8f36de747d064c9d|10bc0a8001ac87ac|305e3cb3e8b1c4f1|da2dc314ea17aad4|2794795e8c4e927b|0dbe8bc50012ed82|44aaf075e056aa2a|064662f606e21c49
UwV83HsGsw3_7482b1a2655e4655ae4ab58749f43f65,UwV83HsGsw3,manual,4,1,seed_type4,singleton,4,1.4154711894156125,0.8432119082840237,0.0,1.0,W033|W032|W001|W018,b2e9ff3491b30070|5d1661993b2e0edc|9e9998c2efb5ea77|174759c006c73ec0
UwV83HsGsw3_7482b1a2655e4655ae4ab58749f43f65,UwV83HsGsw3,manual,4,1,seed_type4,supported_majority,7,1.337308412668659,1.2762056213017752,0.09423076923076923,0.0,W008|W015|W014|W028|W013|W031|W010,823b2c9be72218a8|847ff1091d8cc648|8aa86d5f3b887423|7ee02e1cd0fa5351|27682bb9932ff2bb|463c2a33c219cce3|4a5ea8f6ba8ecaab
UwV83HsGsw3_7482b1a2655e4655ae4ab58749f43f65,UwV83HsGsw3,manual,4,1,seed_type4,supported_minority,9,1.3547983831608859,1.1350460223537149,0.10064102564102566,0.7777777777777778,W012|W027|W029|W006|W030|W017|W034|W035|W036,f40efaca8c5d3bf1|8f36de747d064c9d|10bc0a8001ac87ac|305e3cb3e8b1c4f1|da2dc314ea17aad4|2794795e8c4e927b|0dbe8bc50012ed82|44aaf075e056aa2a|064662f606e21c49
UwV83HsGsw3_7482b1a2655e4655ae4ab58749f43f65,UwV83HsGsw3,manual,4,1,selected_mixture,singleton,4,1.2401531695493522,0.7846683725930292,0.0,1.0,W033|W032|W001|W018,b2e9ff3491b30070|5d1661993b2e0edc|9e9998c2efb5ea77|174759c006c73ec0
UwV83HsGsw3_7482b1a2655e4655ae4ab58749f43f65,UwV83HsGsw3,manual,4,1,selected_mixture,supported_majority,7,1.087988720636081,1.0079712565177217,0.14152446470550786,0.0,W008|W015|W014|W028|W013|W031|W010,823b2c9be72218a8|847ff1091d8cc648|8aa86d5f3b887423|7ee02e1cd0fa5351|27682bb9932ff2bb|463c2a33c219cce3|4a5ea8f6ba8ecaab
UwV83HsGsw3_7482b1a2655e4655ae4ab58749f43f65,UwV83HsGsw3,manual,4,1,selected_mixture,supported_minority,9,1.1858241150683435,1.0061536260172064,0.07044034363936685,0.7777777777777778,W012|W027|W029|W006|W030|W017|W034|W035|W036,f40efaca8c5d3bf1|8f36de747d064c9d|10bc0a8001ac87ac|305e3cb3e8b1c4f1|da2dc314ea17aad4|2794795e8c4e927b|0dbe8bc50012ed82|44aaf075e056aa2a|064662f606e21c49
UwV83HsGsw3_7482b1a2655e4655ae4ab58749f43f65,UwV83HsGsw3,manual,8,0,seed_equal,singleton,2,1.2245904555040106,1.09375,0.0,1.0,W032|W001,5d1661993b2e0edc|9e9998c2efb5ea77
UwV83HsGsw3_7482b1a2655e4655ae4ab58749f43f65,UwV83HsGsw3,manual,8,0,seed_equal,supported_majority,5,0.72410831294758,0.21875,0.375,0.0,W008|W014|W028|W031|W015,823b2c9be72218a8|8aa86d5f3b887423|7ee02e1cd0fa5351|463c2a33c219cce3|847ff1091d8cc648
UwV83HsGsw3_7482b1a2655e4655ae4ab58749f43f65,UwV83HsGsw3,manual,8,0,seed_equal,supported_minority,9,1.1837263535868827,0.9409722222222222,0.06944444444444445,0.5555555555555556,W029|W006|W027|W030|W012|W035|W002|W017|W034,10bc0a8001ac87ac|305e3cb3e8b1c4f1|8f36de747d064c9d|da2dc314ea17aad4|f40efaca8c5d3bf1|44aaf075e056aa2a|27f4ffac099bc05b|2794795e8c4e927b|0dbe8bc50012ed82
UwV83HsGsw3_7482b1a2655e4655ae4ab58749f43f65,UwV83HsGsw3,manual,8,0,seed_person_t025,singleton,2,1.222859166223179,1.021533139939951,0.0,1.0,W032|W001,5d1661993b2e0edc|9e9998c2efb5ea77
UwV83HsGsw3_7482b1a2655e4655ae4ab58749f43f65,UwV83HsGsw3,manual,8,0,seed_person_t025,supported_majority,5,0.7636267069456355,0.29084831797511757,0.34427156977557627,0.0,W008|W014|W028|W031|W015,823b2c9be72218a8|8aa86d5f3b887423|7ee02e1cd0fa5351|463c2a33c219cce3|847ff1091d8cc648
UwV83HsGsw3_7482b1a2655e4655ae4ab58749f43f65,UwV83HsGsw3,manual,8,0,seed_person_t025,supported_minority,9,1.184671019445034,0.9458861421012907,0.06897683917244184,0.5555555555555556,W029|W006|W027|W030|W012|W035|W002|W017|W034,10bc0a8001ac87ac|305e3cb3e8b1c4f1|8f36de747d064c9d|da2dc314ea17aad4|f40efaca8c5d3bf1|44aaf075e056aa2a|27f4ffac099bc05b|2794795e8c4e927b|0dbe8bc50012ed82
UwV83HsGsw3_7482b1a2655e4655ae4ab58749f43f65,UwV83HsGsw3,manual,8,0,seed_context_t025,singleton,2,1.2249458222010898,1.053356624178122,0.0,1.0,W032|W001,5d1661993b2e0edc|9e9998c2efb5ea77
UwV83HsGsw3_7482b1a2655e4655ae4ab58749f43f65,UwV83HsGsw3,manual,8,0,seed_context_t025,supported_majority,5,0.742407735815654,0.2515640919196362,0.3577524623159189,0.0,W008|W014|W028|W031|W015,823b2c9be72218a8|8aa86d5f3b887423|7ee02e1cd0fa5351|463c2a33c219cce3|847ff1091d8cc648
UwV83HsGsw3_7482b1a2655e4655ae4ab58749f43f65,UwV83HsGsw3,manual,8,0,seed_context_t025,supported_minority,9,1.184479196790332,0.942349562286811,0.06712892854112619,0.5555555555555556,W029|W006|W027|W030|W012|W035|W002|W017|W034,10bc0a8001ac87ac|305e3cb3e8b1c4f1|8f36de747d064c9d|da2dc314ea17aad4|f40efaca8c5d3bf1|44aaf075e056aa2a|27f4ffac099bc05b|2794795e8c4e927b|0dbe8bc50012ed82
UwV83HsGsw3_7482b1a2655e4655ae4ab58749f43f65,UwV83HsGsw3,manual,8,0,seed_type4,singleton,2,1.2218266053256346,1.0685127452437575,0.0,1.0,W032|W001,5d1661993b2e0edc|9e9998c2efb5ea77
UwV83HsGsw3_7482b1a2655e4655ae4ab58749f43f65,UwV83HsGsw3,manual,8,0,seed_type4,supported_majority,5,0.7775368284123598,0.261378938763377,0.31681034482758624,0.0,W008|W014|W028|W031|W015,823b2c9be72218a8|8aa86d5f3b887423|7ee02e1cd0fa5351|463c2a33c219cce3|847ff1091d8cc648
UwV83HsGsw3_7482b1a2655e4655ae4ab58749f43f65,UwV83HsGsw3,manual,8,0,seed_type4,supported_minority,9,1.1761359348121807,0.9219680605099749,0.07461685823754789,0.5555555555555556,W029|W006|W027|W030|W012|W035|W002|W017|W034,10bc0a8001ac87ac|305e3cb3e8b1c4f1|8f36de747d064c9d|da2dc314ea17aad4|f40efaca8c5d3bf1|44aaf075e056aa2a|27f4ffac099bc05b|2794795e8c4e927b|0dbe8bc50012ed82
UwV83HsGsw3_7482b1a2655e4655ae4ab58749f43f65,UwV83HsGsw3,manual,8,0,selected_mixture,singleton,2,1.18738958311366,1.0167406058962825,0.0,1.0,W032|W001,5d1661993b2e0edc|9e9998c2efb5ea77
UwV83HsGsw3_7482b1a2655e4655ae4ab58749f43f65,UwV83HsGsw3,manual,8,0,selected_mixture,supported_majority,5,0.7527347601566403,0.29568772480498623,0.32197721608432706,0.0,W008|W014|W028|W031|W015,823b2c9be72218a8|8aa86d5f3b887423|7ee02e1cd0fa5351|463c2a33c219cce3|847ff1091d8cc648
UwV83HsGsw3_7482b1a2655e4655ae4ab58749f43f65,UwV83HsGsw3,manual,8,0,selected_mixture,supported_minority,9,1.1510540116037815,0.916116214347866,0.060416035687013564,0.5555555555555556,W029|W006|W027|W030|W012|W035|W002|W017|W034,10bc0a8001ac87ac|305e3cb3e8b1c4f1|8f36de747d064c9d|da2dc314ea17aad4|f40efaca8c5d3bf1|44aaf075e056aa2a|27f4ffac099bc05b|2794795e8c4e927b|0dbe8bc50012ed82
UwV83HsGsw3_7482b1a2655e4655ae4ab58749f43f65,UwV83HsGsw3,manual,8,1,seed_equal,singleton,4,1.192255671615386,0.71875,0.0,1.0,W033|W032|W001|W018,b2e9ff3491b30070|5d1661993b2e0edc|9e9998c2efb5ea77|174759c006c73ec0
UwV83HsGsw3_7482b1a2655e4655ae4ab58749f43f65,UwV83HsGsw3,manual,8,1,seed_equal,supported_majority,6,0.8830164315889132,0.59375,0.25,0.0,W015|W014|W028|W013|W031|W010,847ff1091d8cc648|8aa86d5f3b887423|7ee02e1cd0fa5351|27682bb9932ff2bb|463c2a33c219cce3|4a5ea8f6ba8ecaab
UwV83HsGsw3_7482b1a2655e4655ae4ab58749f43f65,UwV83HsGsw3,manual,8,1,seed_equal,supported_minority,6,1.1464453118159181,0.96875,0.0625,0.5,W006|W030|W017|W034|W035|W036,305e3cb3e8b1c4f1|da2dc314ea17aad4|2794795e8c4e927b|0dbe8bc50012ed82|44aaf075e056aa2a|064662f606e21c49
UwV83HsGsw3_7482b1a2655e4655ae4ab58749f43f65,UwV83HsGsw3,manual,8,1,seed_person_t025,singleton,4,1.203473088019087,0.7134686788611397,0.0,1.0,W033|W032|W001|W018,b2e9ff3491b30070|5d1661993b2e0edc|9e9998c2efb5ea77|174759c006c73ec0
UwV83HsGsw3_7482b1a2655e4655ae4ab58749f43f65,UwV83HsGsw3,manual,8,1,seed_person_t025,supported_majority,6,0.9371613753241027,0.6864841340289322,0.21968607480246027,0.0,W015|W014|W028|W013|W031|W010,847ff1091d8cc648|8aa86d5f3b887423|7ee02e1cd0fa5351|27682bb9932ff2bb|463c2a33c219cce3|4a5ea8f6ba8ecaab
UwV83HsGsw3_7482b1a2655e4655ae4ab58749f43f65,UwV83HsGsw3,manual,8,1,seed_person_t025,supported_minority,6,1.145089631944678,0.9748124716547425,0.07219594229834671,0.5,W006|W030|W017|W034|W035|W036,305e3cb3e8b1c4f1|da2dc314ea17aad4|2794795e8c4e927b|0dbe8bc50012ed82|44aaf075e056aa2a|064662f606e21c49
UwV83HsGsw3_7482b1a2655e4655ae4ab58749f43f65,UwV83HsGsw3,manual,8,1,seed_context_t025,singleton,4,1.1963657045773952,0.6998357702889166,0.0,1.0,W033|W032|W001|W018,b2e9ff3491b30070|5d1661993b2e0edc|9e9998c2efb5ea77|174759c006c73ec0
UwV83HsGsw3_7482b1a2655e4655ae4ab58749f43f65,UwV83HsGsw3,manual,8,1,seed_context_t025,supported_majority,6,0.9021064012154242,0.6245761822407894,0.23840573589940817,0.0,W015|W014|W028|W013|W031|W010,847ff1091d8cc648|8aa86d5f3b887423|7ee02e1cd0fa5351|27682bb9932ff2bb|463c2a33c219cce3|4a5ea8f6ba8ecaab
UwV83HsGsw3_7482b1a2655e4655ae4ab58749f43f65,UwV83HsGsw3,manual,8,1,seed_context_t025,supported_minority,6,1.1452099819111974,0.971933080619689,0.0680011612737851,0.5,W006|W030|W017|W034|W035|W036,305e3cb3e8b1c4f1|da2dc314ea17aad4|2794795e8c4e927b|0dbe8bc50012ed82|44aaf075e056aa2a|064662f606e21c49
UwV83HsGsw3_7482b1a2655e4655ae4ab58749f43f65,UwV83HsGsw3,manual,8,1,seed_type4,singleton,4,1.2016188547709796,0.7240648223840667,0.0,1.0,W033|W032|W001|W018,b2e9ff3491b30070|5d1661993b2e0edc|9e9998c2efb5ea77|174759c006c73ec0
UwV83HsGsw3_7482b1a2655e4655ae4ab58749f43f65,UwV83HsGsw3,manual,8,1,seed_type4,supported_majority,6,0.9837048391534081,0.7094571195005946,0.18017241379310345,0.0,W015|W014|W028|W013|W031|W010,847ff1091d8cc648|8aa86d5f3b887423|7ee02e1cd0fa5351|27682bb9932ff2bb|463c2a33c219cce3|4a5ea8f6ba8ecaab
UwV83HsGsw3_7482b1a2655e4655ae4ab58749f43f65,UwV83HsGsw3,manual,8,1,seed_type4,supported_minority,6,1.154890976059451,1.006982944411415,0.06637931034482758,0.5,W006|W030|W017|W034|W035|W036,305e3cb3e8b1c4f1|da2dc314ea17aad4|2794795e8c4e927b|0dbe8bc50012ed82|44aaf075e056aa2a|064662f606e21c49
UwV83HsGsw3_7482b1a2655e4655ae4ab58749f43f65,UwV83HsGsw3,manual,8,1,selected_mixture,singleton,4,1.1630866521871401,0.708990208402382,0.0,1.0,W033|W032|W001|W018,b2e9ff3491b30070|5d1661993b2e0edc|9e9998c2efb5ea77|174759c006c73ec0
UwV83HsGsw3_7482b1a2655e4655ae4ab58749f43f65,UwV83HsGsw3,manual,8,1,selected_mixture,supported_majority,6,0.8983629508915141,0.6404727427448257,0.21456516230946734,0.0,W015|W014|W028|W013|W031|W010,847ff1091d8cc648|8aa86d5f3b887423|7ee02e1cd0fa5351|27682bb9932ff2bb|463c2a33c219cce3|4a5ea8f6ba8ecaab
UwV83HsGsw3_7482b1a2655e4655ae4ab58749f43f65,UwV83HsGsw3,manual,8,1,selected_mixture,supported_minority,6,1.1171486742585133,0.953703266545312,0.06120104514640659,0.5,W006|W030|W017|W034|W035|W036,305e3cb3e8b1c4f1|da2dc314ea17aad4|2794795e8c4e927b|0dbe8bc50012ed82|44aaf075e056aa2a|064662f606e21c49
UwV83HsGsw3_8e9c912f525744eeaea21083a20a1596,UwV83HsGsw3,manual,4,0,seed_equal,singleton,5,1.308896051136998,0.4,0.15,0.4,W012|W035|W033|W030|W037,13f3eff18a52453b|9eb205969fffe5f7|58a8d69137385a19|156dc163a5b76144|66c78f1594586d3b
UwV83HsGsw3_8e9c912f525744eeaea21083a20a1596,UwV83HsGsw3,manual,4,0,seed_equal,supported_majority,10,0.8023576417565135,0.0,1.0,0.0,W031|W036|W029|W028|W006|W017|W010|W011|W014|W015,d96adfcf5b879a5d|1b8adc7d1227c62b|e980366a2f06439c|d131babd2149e6ec|bc019effee879dd8|07e393557408ab30|8857a2ec2d3444ba|538db2a79188e4ef|8fceb8fe7a91b34c|d0af5ad0523f8433
UwV83HsGsw3_8e9c912f525744eeaea21083a20a1596,UwV83HsGsw3,manual,4,0,seed_equal,supported_minority,5,1.32097810045417,0.8,0.3,0.4,W034|W002|W001|W018|W027,5da232bc43b7c975|cebf574498a5a20d|738a28459a248984|d7d3126eb509dcae|0e553d8ef8642a3a
UwV83HsGsw3_8e9c912f525744eeaea21083a20a1596,UwV83HsGsw3,manual,4,0,seed_person_t025,singleton,5,1.327522278380852,0.4,0.16498668280093237,0.4,W012|W035|W033|W030|W037,13f3eff18a52453b|9eb205969fffe5f7|58a8d69137385a19|156dc163a5b76144|66c78f1594586d3b
UwV83HsGsw3_8e9c912f525744eeaea21083a20a1596,UwV83HsGsw3,manual,4,0,seed_person_t025,supported_majority,10,0.7819084659600989,1.1093356479670479e-32,1.0,0.0,W031|W036|W029|W028|W006|W017|W010|W011|W014|W015,d96adfcf5b879a5d|1b8adc7d1227c62b|e980366a2f06439c|d131babd2149e6ec|bc019effee879dd8|07e393557408ab30|8857a2ec2d3444ba|538db2a79188e4ef|8fceb8fe7a91b34c|d0af5ad0523f8433
UwV83HsGsw3_8e9c912f525744eeaea21083a20a1596,UwV83HsGsw3,manual,4,0,seed_person_t025,supported_minority,5,1.339667496184425,0.8,0.3196740879845058,0.4,W034|W002|W001|W018|W027,5da232bc43b7c975|cebf574498a5a20d|738a28459a248984|d7d3126eb509dcae|0e553d8ef8642a3a
UwV83HsGsw3_8e9c912f525744eeaea21083a20a1596,UwV83HsGsw3,manual,4,0,seed_context_t025,singleton,5,1.3249063897651099,0.4,0.17191022041114412,0.4,W012|W035|W033|W030|W037,13f3eff18a52453b|9eb205969fffe5f7|58a8d69137385a19|156dc163a5b76144|66c78f1594586d3b
UwV83HsGsw3_8e9c912f525744eeaea21083a20a1596,UwV83HsGsw3,manual,4,0,seed_context_t025,supported_majority,10,0.7754477511137718,1.479114197289397e-32,1.0,0.0,W031|W036|W029|W028|W006|W017|W010|W011|W014|W015,d96adfcf5b879a5d|1b8adc7d1227c62b|e980366a2f06439c|d131babd2149e6ec|bc019effee879dd8|07e393557408ab30|8857a2ec2d3444ba|538db2a79188e4ef|8fceb8fe7a91b34c|d0af5ad0523f8433
UwV83HsGsw3_8e9c912f525744eeaea21083a20a1596,UwV83HsGsw3,manual,4,0,seed_context_t025,supported_minority,5,1.3372825380150746,0.7999999999999999,0.32320244528071523,0.4,W034|W002|W001|W018|W027,5da232bc43b7c975|cebf574498a5a20d|738a28459a248984|d7d3126eb509dcae|0e553d8ef8642a3a
UwV83HsGsw3_8e9c912f525744eeaea21083a20a1596,UwV83HsGsw3,manual,4,0,seed_type4,singleton,5,1.3597189713455606,0.4,0.17076923076923078,0.4,W012|W035|W033|W030|W037,13f3eff18a52453b|9eb205969fffe5f7|58a8d69137385a19|156dc163a5b76144|66c78f1594586d3b
UwV83HsGsw3_8e9c912f525744eeaea21083a20a1596,UwV83HsGsw3,manual,4,0,seed_type4,supported_majority,10,0.7595844725827199,0.0,1.0,0.0,W031|W036|W029|W028|W006|W017|W010|W011|W014|W015,d96adfcf5b879a5d|1b8adc7d1227c62b|e980366a2f06439c|d131babd2149e6ec|bc019effee879dd8|07e393557408ab30|8857a2ec2d3444ba|538db2a79188e4ef|8fceb8fe7a91b34c|d0af5ad0523f8433
UwV83HsGsw3_8e9c912f525744eeaea21083a20a1596,UwV83HsGsw3,manual,4,0,seed_type4,supported_minority,5,1.3729201774212059,0.8,0.36230769230769233,0.4,W034|W002|W001|W018|W027,5da232bc43b7c975|cebf574498a5a20d|738a28459a248984|d7d3126eb509dcae|0e553d8ef8642a3a
UwV83HsGsw3_8e9c912f525744eeaea21083a20a1596,UwV83HsGsw3,manual,4,0,selected_mixture,singleton,5,1.2539445177470654,0.3815942320604033,0.12893266530835806,0.4,W012|W035|W033|W030|W037,13f3eff18a52453b|9eb205969fffe5f7|58a8d69137385a19|156dc163a5b76144|66c78f1594586d3b
UwV83HsGsw3_8e9c912f525744eeaea21083a20a1596,UwV83HsGsw3,manual,4,0,selected_mixture,supported_majority,10,0.7487157020909365,0.017151755444670562,0.9074827106854348,0.0,W031|W036|W029|W028|W006|W017|W010|W011|W014|W015,d96adfcf5b879a5d|1b8adc7d1227c62b|e980366a2f06439c|d131babd2149e6ec|bc019effee879dd8|07e393557408ab30|8857a2ec2d3444ba|538db2a79188e4ef|8fceb8fe7a91b34c|d0af5ad0523f8433
UwV83HsGsw3_8e9c912f525744eeaea21083a20a1596,UwV83HsGsw3,manual,4,0,selected_mixture,supported_minority,5,1.261609400984505,0.6712935355176427,0.33577315419220816,0.4,W034|W002|W001|W018|W027,5da232bc43b7c975|cebf574498a5a20d|738a28459a248984|d7d3126eb509dcae|0e553d8ef8642a3a
UwV83HsGsw3_8e9c912f525744eeaea21083a20a1596,UwV83HsGsw3,manual,4,1,seed_equal,singleton,4,1.2931802602113407,0.5,0.0,1.0,W033|W035|W030|W037,58a8d69137385a19|9eb205969fffe5f7|156dc163a5b76144|66c78f1594586d3b
UwV83HsGsw3_8e9c912f525744eeaea21083a20a1596,UwV83HsGsw3,manual,4,1,seed_equal,supported_majority,12,0.9083270972358203,0.0,0.7083333333333334,0.0,W028|W006|W021|W032|W014|W015|W029|W036|W008|W010|W011|W031,d131babd2149e6ec|bc019effee879dd8|695653e48b0aca59|3fbcb7812c80e839|8fceb8fe7a91b34c|d0af5ad0523f8433|e980366a2f06439c|1b8adc7d1227c62b|0e52fffeabd5cf25|8857a2ec2d3444ba|538db2a79188e4ef|d96adfcf5b879a5d
UwV83HsGsw3_8e9c912f525744eeaea21083a20a1596,UwV83HsGsw3,manual,4,1,seed_equal,supported_minority,4,1.0562416693441743,1.0,0.375,0.5,W034|W027|W018|W001,5da232bc43b7c975|0e553d8ef8642a3a|d7d3126eb509dcae|738a28459a248984
UwV83HsGsw3_8e9c912f525744eeaea21083a20a1596,UwV83HsGsw3,manual,4,1,seed_person_t025,singleton,4,1.2968445443324372,0.5,0.0,1.0,W033|W035|W030|W037,58a8d69137385a19|9eb205969fffe5f7|156dc163a5b76144|66c78f1594586d3b
UwV83HsGsw3_8e9c912f525744eeaea21083a20a1596,UwV83HsGsw3,manual,4,1,seed_person_t025,supported_majority,12,0.9004652054126673,1.232595164407831e-32,0.7155211105235958,0.0,W028|W006|W021|W032|W014|W015|W029|W036|W008|W010|W011|W031,d131babd2149e6ec|bc019effee879dd8|695653e48b0aca59|3fbcb7812c80e839|8fceb8fe7a91b34c|d0af5ad0523f8433|e980366a2f06439c|1b8adc7d1227c62b|0e52fffeabd5cf25|8857a2ec2d3444ba|538db2a79188e4ef|d96adfcf5b879a5d
UwV83HsGsw3_8e9c912f525744eeaea21083a20a1596,UwV83HsGsw3,manual,4,1,seed_person_t025,supported_minority,4,0.9809061127673968,1.0,0.3958256624773281,0.5,W034|W027|W018|W001,5da232bc43b7c975|0e553d8ef8642a3a|d7d3126eb509dcae|738a28459a248984
UwV83HsGsw3_8e9c912f525744eeaea21083a20a1596,UwV83HsGsw3,manual,4,1,seed_context_t025,singleton,4,1.294071691117843,0.49999999999999994,0.0,1.0,W033|W035|W030|W037,58a8d69137385a19|9eb205969fffe5f7|156dc163a5b76144|66c78f1594586d3b
UwV83HsGsw3_8e9c912f525744eeaea21083a20a1596,UwV83HsGsw3,manual,4,1,seed_context_t025,supported_majority,12,0.9007037842109312,1.3353114281084834e-32,0.7129195384605128,0.0,W028|W006|W021|W032|W014|W015|W029|W036|W008|W010|W011|W031,d131babd2149e6ec|bc019effee879dd8|695653e48b0aca59|3fbcb7812c80e839|8fceb8fe7a91b34c|d0af5ad0523f8433|e980366a2f06439c|1b8adc7d1227c62b|0e52fffeabd5cf25|8857a2ec2d3444ba|538db2a79188e4ef|d96adfcf5b879a5d
UwV83HsGsw3_8e9c912f525744eeaea21083a20a1596,UwV83HsGsw3,manual,4,1,seed_context_t025,supported_minority,4,1.0205002602573592,1.0,0.3865646501630007,0.5,W034|W027|W018|W001,5da232bc43b7c975|0e553d8ef8642a3a|d7d3126eb509dcae|738a28459a248984
