code,image_id,condition,N,building,id_a,id_b,worker_a,worker_b,count_a,count_b,mask,native_mask,boundary_local,boundary_rms,gospa20,adaptive,events4,events8,events16
jtcxE69GiFV-05,jtcxE69GiFV_27535f650b78489abcf2397c1eaa3037,manual,6,jtcxE69GiFV,f005d5460cd37c229372,f92320ca03fc70c20aea,W008,W013,8,8,0.06482212261551978,0.06229967650084234,15.015625,5.510377284043262,11.87624119656933,0.577634668295735,0.7742689331172725,0.5878187664673535,0.3808108409478541
jtcxE69GiFV-05,jtcxE69GiFV_27535f650b78489abcf2397c1eaa3037,manual,6,jtcxE69GiFV,f005d5460cd37c229372,a431c68f99235de30da3,W008,W015,8,8,0.06654145623673646,0.06563598032326068,13.34375,5.757171139652702,8.977033818458185,0.42811001655604286,0.48685246147206385,0.2994758675990912,0.16557255398190818
jtcxE69GiFV-05,jtcxE69GiFV_27535f650b78489abcf2397c1eaa3037,manual,6,jtcxE69GiFV,dbdc83a7c9f53399480c,f92320ca03fc70c20aea,W012,W013,8,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
jtcxE69GiFV-05,jtcxE69GiFV_27535f650b78489abcf2397c1eaa3037,manual,6,jtcxE69GiFV,dbdc83a7c9f53399480c,a431c68f99235de30da3,W012,W015,8,8,0.05666134910064835,0.059827623986560496,9.90625,4.7161106028962045,10.671951514308766,0.4839078505752508,0.7328123784798888,0.5029225263649695,0.29937235920030525
jtcxE69GiFV-05,jtcxE69GiFV_27535f650b78489abcf2397c1eaa3037,manual,6,jtcxE69GiFV,f92320ca03fc70c20aea,a431c68f99235de30da3,W013,W015,8,8,0.05666134910064835,0.059827623986560496,9.90625,4.7161106028962045,10.671951514308766,0.4839078505752508,0.7328123784798888,0.5029225263649695,0.29937235920030525
uNb9QFRL6hY-40,uNb9QFRL6hY_748279b5d6e740c4b2cba9fc78d6fc62,manual,5,uNb9QFRL6hY,f8b24f616d167c27b810,f2a65213a0368b751984,W006,W008,10,8,0.04165339584421546,0.041653661177819545,33.75,8.879647770674802,6.324555320336759,0.31622776601683794,0.19999999999999984,0.19999999999999984,0.19999999999999996
uNb9QFRL6hY-40,uNb9QFRL6hY_748279b5d6e740c4b2cba9fc78d6fc62,manual,5,uNb9QFRL6hY,f8b24f616d167c27b810,92084aa32f538179d158,W006,W017,10,8,0.07123355045368274,0.07134120198733951,30.015625,9.261474091296158,7.886279513729823,0.3947403318794098,0.452168433683413,0.33675433789642906,0.2471587552202632
uNb9QFRL6hY-40,uNb9QFRL6hY_748279b5d6e740c4b2cba9fc78d6fc62,manual,5,uNb9QFRL6hY,f8b24f616d167c27b810,5d58f3bc4858f0d343be,W006,W031,10,8,0.08054107334370675,0.08063676262738972,33.65625,10.388451370392028,8.768582055890253,0.43804339949585425,0.2873278931982107,0.24465777717253812,0.22118982479796967
uNb9QFRL6hY-40,uNb9QFRL6hY_748279b5d6e740c4b2cba9fc78d6fc62,manual,5,uNb9QFRL6hY,f8b24f616d167c27b810,d2c9465ce508ba7c1195,W006,W032,10,8,0.07424608411982969,0.0742509229227235,30.90625,9.537549147972975,8.069176685430913,0.4024811184918907,0.3385647581198582,0.27211856720728256,0.2312516899246585
uNb9QFRL6hY-40,uNb9QFRL6hY_748279b5d6e740c4b2cba9fc78d6fc62,manual,5,uNb9QFRL6hY,f2a65213a0368b751984,92084aa32f538179d158,W008,W017,8,8,0.0367237673910038,0.03593296201767726,7.578125,3.431102000451167,5.267044305000992,0.2546098427108335,0.33838262993675017,0.18767785392232428,0.0988601812152331
uNb9QFRL6hY-40,uNb9QFRL6hY_748279b5d6e740c4b2cba9fc78d6fc62,manual,5,uNb9QFRL6hY,f2a65213a0368b751984,5d58f3bc4858f0d343be,W008,W031,8,8,0.04558941707362307,0.044538043814401074,9.9375,4.609401482974769,6.7904373267559635,0.33888190145790453,0.11983527370672387,0.06183271281826341,0.03141010737718286
uNb9QFRL6hY-40,uNb9QFRL6hY_748279b5d6e740c4b2cba9fc78d6fc62,manual,5,uNb9QFRL6hY,f2a65213a0368b751984,d2c9465ce508ba7c1195,W008,W032,8,8,0.038239148391744804,0.038098432337084764,6.453125,3.511629674203987,5.602634690560976,0.2780519822497935,0.18881724536433986,0.09959018496720073,0.05113335414343967
uNb9QFRL6hY-40,uNb9QFRL6hY_748279b5d6e740c4b2cba9fc78d6fc62,manual,5,uNb9QFRL6hY,92084aa32f538179d158,5d58f3bc4858f0d343be,W017,W031,8,8,0.025821065973921642,0.025684147114376943,8.296875,2.9219167777761914,5.1992437829543485,0.2543568142605999,0.2726306755673997,0.148319711806982,0.07729713830997753
uNb9QFRL6hY-40,uNb9QFRL6hY_748279b5d6e740c4b2cba9fc78d6fc62,manual,5,uNb9QFRL6hY,92084aa32f538179d158,d2c9465ce508ba7c1195,W017,W032,8,8,0.023001591305058855,0.02286993823355521,3.765625,2.121895710502757,4.278114719691158,0.20725816170702185,0.2993815358651497,0.1631151166135989,0.08520551167563306
uNb9QFRL6hY-40,uNb9QFRL6hY_748279b5d6e740c4b2cba9fc78d6fc62,manual,5,uNb9QFRL6hY,5d58f3bc4858f0d343be,d2c9465ce508ba7c1195,W031,W032,8,8,0.01935423607435316,0.01864449012645608,5.015625,2.145125287716314,3.859786090199576,0.19050089065389014,0.1717861925846078,0.08996456237596329,0.046045764361450026
uNb9QFRL6hY-40,uNb9QFRL6hY_748279b5d6e740c4b2cba9fc78d6fc62,semi,4,uNb9QFRL6hY,702f8663c962b7634220,ec7b9674561060eaad40,W011,W012,12,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
uNb9QFRL6hY-40,uNb9QFRL6hY_748279b5d6e740c4b2cba9fc78d6fc62,semi,4,uNb9QFRL6hY,702f8663c962b7634220,b578f0248ceb6441105b,W011,W015,12,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
uNb9QFRL6hY-40,uNb9QFRL6hY_748279b5d6e740c4b2cba9fc78d6fc62,semi,4,uNb9QFRL6hY,702f8663c962b7634220,3a3bc0a4eb51fdb493f4,W011,W034,12,8,0.047163216248037654,0.047163216248037654,38.3125,10.648205357887779,8.16496580927726,0.408248290463863,0.33333333333333326,0.33333333333333326,0.33333333333333326
uNb9QFRL6hY-40,uNb9QFRL6hY_748279b5d6e740c4b2cba9fc78d6fc62,semi,4,uNb9QFRL6hY,ec7b9674561060eaad40,b578f0248ceb6441105b,W012,W015,12,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
uNb9QFRL6hY-40,uNb9QFRL6hY_748279b5d6e740c4b2cba9fc78d6fc62,semi,4,uNb9QFRL6hY,ec7b9674561060eaad40,3a3bc0a4eb51fdb493f4,W012,W034,12,8,0.047163216248037654,0.047163216248037654,38.3125,10.648205357887779,8.16496580927726,0.408248290463863,0.33333333333333326,0.33333333333333326,0.33333333333333326
uNb9QFRL6hY-40,uNb9QFRL6hY_748279b5d6e740c4b2cba9fc78d6fc62,semi,4,uNb9QFRL6hY,b578f0248ceb6441105b,3a3bc0a4eb51fdb493f4,W015,W034,12,8,0.047163216248037654,0.047163216248037654,38.3125,10.648205357887779,8.16496580927726,0.408248290463863,0.33333333333333326,0.33333333333333326,0.33333333333333326
uNb9QFRL6hY-45,uNb9QFRL6hY_8b6f1b0b025848b482e747ab6a027b97,manual,23,uNb9QFRL6hY,d6f4c71d3816fc9fef4a,81234a56777545e31b9c,W001,W002,10,12,0.11031038485970257,0.10983233043173457,13.21875,8.37622425753394,13.176734748736427,0.6651530013392838,0.6417780843214863,0.45718802497916244,0.3068201230102966
uNb9QFRL6hY-45,uNb9QFRL6hY_8b6f1b0b025848b482e747ab6a027b97,manual,23,uNb9QFRL6hY,d6f4c71d3816fc9fef4a,561446db19099c48c68e,W001,W006,10,12,0.09992575872334997,0.09896986112257378,13.015625,7.8285148356026,12.75669553211018,0.6368518073363388,0.6799426209415804,0.4867769150102367,0.3269370996657148
uNb9QFRL6hY-45,uNb9QFRL6hY_8b6f1b0b025848b482e747ab6a027b97,manual,23,uNb9QFRL6hY,d6f4c71d3816fc9fef4a,19253e4ab328902a4d12,W001,W008,10,8,0.1822940054917146,0.18209792474915154,33.640625,14.468463145104597,14.596790508660293,0.7115909899424281,0.7279544459497973,0.5409363903268991,0.3938314285660749
uNb9QFRL6hY-45,uNb9QFRL6hY_8b6f1b0b025848b482e747ab6a027b97,manual,23,uNb9QFRL6hY,d6f4c71d3816fc9fef4a,bb287f23eb43955e7502,W001,W010,10,8,0.09756801990609776,0.09755555720114628,28.375,9.126257404804557,9.926002991903754,0.4907046347680865,0.5250292866002402,0.3856781443215811,0.29894262823067086
uNb9QFRL6hY-45,uNb9QFRL6hY_8b6f1b0b025848b482e747ab6a027b97,manual,23,uNb9QFRL6hY,d6f4c71d3816fc9fef4a,006d495cbff76f46e992,W001,W011,10,8,0.18788191501124096,0.18781003766519988,34.640625,14.995165236460384,14.562298906337714,0.71664282339902,0.6682731140911097,0.4895584145244748,0.36081087735696094
uNb9QFRL6hY-45,uNb9QFRL6hY_8b6f1b0b025848b482e747ab6a027b97,manual,23,uNb9QFRL6hY,d6f4c71d3816fc9fef4a,fca31418ca45c43fa616,W001,W012,10,12,0.0847850817514666,0.08479427815199769,11.0,6.27957844673908,10.975660928869052,0.5489462873217639,0.4508859415947212,0.3225620079639271,0.2343407023491223
uNb9QFRL6hY-45,uNb9QFRL6hY_8b6f1b0b025848b482e747ab6a027b97,manual,23,uNb9QFRL6hY,d6f4c71d3816fc9fef4a,8d7a436f7ee75b72d1ba,W001,W013,10,12,0.09992575872334997,0.09896986112257378,13.015625,7.8285148356026,12.75669553211018,0.6368518073363388,0.6799426209415804,0.4867769150102367,0.3269370996657148
uNb9QFRL6hY-45,uNb9QFRL6hY_8b6f1b0b025848b482e747ab6a027b97,manual,23,uNb9QFRL6hY,d6f4c71d3816fc9fef4a,1230dd95959a683bf7aa,W001,W014,10,8,0.18788191501124096,0.18781003766519988,34.640625,14.995165236460384,14.562298906337714,0.71664282339902,0.6682731140911097,0.4895584145244748,0.36081087735696094
uNb9QFRL6hY-45,uNb9QFRL6hY_8b6f1b0b025848b482e747ab6a027b97,manual,23,uNb9QFRL6hY,d6f4c71d3816fc9fef4a,8b9ce3b553725840ef9d,W001,W015,10,8,0.1879067984638405,0.18781003766519988,34.640625,14.996776997491828,14.772323873572685,0.7240670703877823,0.7162498906962322,0.5256628696758805,0.38309458987284073
uNb9QFRL6hY-45,uNb9QFRL6hY_8b6f1b0b025848b482e747ab6a027b97,manual,23,uNb9QFRL6hY,d6f4c71d3816fc9fef4a,8f8f293766eeffd6470a,W001,W017,10,12,0.09992575872334997,0.09896986112257378,13.015625,7.8285148356026,12.75669553211018,0.6368518073363388,0.6799426209415804,0.4867769150102367,0.3269370996657148
uNb9QFRL6hY-45,uNb9QFRL6hY_8b6f1b0b025848b482e747ab6a027b97,manual,23,uNb9QFRL6hY,d6f4c71d3816fc9fef4a,48e0e1e7a86beb1ce565,W001,W018,10,12,0.11031038485970257,0.10983233043173457,13.21875,8.37622425753394,13.176734748736427,0.6651530013392838,0.6417780843214863,0.45718802497916244,0.3068201230102966
uNb9QFRL6hY-45,uNb9QFRL6hY_8b6f1b0b025848b482e747ab6a027b97,manual,23,uNb9QFRL6hY,d6f4c71d3816fc9fef4a,d9c1add75dab8315cd34,W001,W027,10,12,0.06423232359357678,0.06403341869215029,21.40625,6.240461471317646,12.005250805936786,0.6093084142347155,0.7621765967265952,0.5034804254954937,0.35382961611235
uNb9QFRL6hY-45,uNb9QFRL6hY_8b6f1b0b025848b482e747ab6a027b97,manual,23,uNb9QFRL6hY,d6f4c71d3816fc9fef4a,2de8896d2c2ea564fd37,W001,W028,10,8,0.11264323024003475,0.11257737212055818,30.90625,10.79408203745228,9.52931559903282,0.45691174313174826,0.6807807449960142,0.49770626768018533,0.3655553966260442
uNb9QFRL6hY-45,uNb9QFRL6hY_8b6f1b0b025848b482e747ab6a027b97,manual,23,uNb9QFRL6hY,d6f4c71d3816fc9fef4a,42264e54a01908d81bbe,W001,W029,10,8,0.1914823719145251,0.19141263690729504,34.640625,15.259762500199667,14.826574760786889,0.7317660508675986,0.6316852857885221,0.46343285998193096,0.34506021273009346
uNb9QFRL6hY-45,uNb9QFRL6hY_8b6f1b0b025848b482e747ab6a027b97,manual,23,uNb9QFRL6hY,d6f4c71d3816fc9fef4a,acb3d20a4fb6e211d3b1,W001,W030,10,8,0.19373871072813953,0.19369119269179236,34.640625,15.443713956857982,14.86582343645452,0.7424791441248112,0.37032515529551446,0.28985791775911196,0.24614088728710493
uNb9QFRL6hY-45,uNb9QFRL6hY_8b6f1b0b025848b482e747ab6a027b97,manual,23,uNb9QFRL6hY,d6f4c71d3816fc9fef4a,b7393a16aa19bd7f1989,W001,W031,10,14,0.13530080714503645,0.13522771398457867,26.75,11.40509411951519,14.018404457576167,0.6915193451787217,0.7062514297847701,0.5466802089002286,0.4279545728314579
uNb9QFRL6hY-45,uNb9QFRL6hY_8b6f1b0b025848b482e747ab6a027b97,manual,23,uNb9QFRL6hY,d6f4c71d3816fc9fef4a,88b2b69f04caf44309bc,W001,W032,10,8,0.17062709925072894,0.1704978297457702,31.65625,13.73813408454729,13.032861784551809,0.6407283959235561,0.6703066145591701,0.4845840211508776,0.3567279591973902
uNb9QFRL6hY-45,uNb9QFRL6hY_8b6f1b0b025848b482e747ab6a027b97,manual,23,uNb9QFRL6hY,d6f4c71d3816fc9fef4a,93cf3ac259facb9e83dc,W001,W033,10,8,0.15358182704955592,0.15348861268344594,32.640625,13.123083937522079,12.368943879945924,0.5951281702495193,0.743474891533388,0.5527277844860303,0.40127300191080006
uNb9QFRL6hY-45,uNb9QFRL6hY_8b6f1b0b025848b482e747ab6a027b97,manual,23,uNb9QFRL6hY,d6f4c71d3816fc9fef4a,c53730832245059ca129,W001,W034,10,8,0.12900653565546583,0.1289541339096092,29.375,11.420303842006568,11.129685367761434,0.5379097719465521,0.692773568403241,0.5099557512699847,0.3736803674418292
uNb9QFRL6hY-45,uNb9QFRL6hY_8b6f1b0b025848b482e747ab6a027b97,manual,23,uNb9QFRL6hY,d6f4c71d3816fc9fef4a,0e09f3e9552514dbad74,W001,W035,10,8,0.207288063861769,0.20717709982706667,37.3125,16.286557436272407,16.148907998224065,0.7954486183418655,0.6722519732975951,0.4938867986943395,0.363696589555762
uNb9QFRL6hY-45,uNb9QFRL6hY_8b6f1b0b025848b482e747ab6a027b97,manual,23,uNb9QFRL6hY,d6f4c71d3816fc9fef4a,45865dabe049ebace6d2,W001,W036,10,12,0.1049009537784299,0.10456533223761444,12.375,7.991083898633526,13.052482918875471,0.6713079662379484,0.6705769336870843,0.4774053799828536,0.31612438225758677
uNb9QFRL6hY-45,uNb9QFRL6hY_8b6f1b0b025848b482e747ab6a027b97,manual,23,uNb9QFRL6hY,d6f4c71d3816fc9fef4a,432c6ebaa6bb7a54b3a9,W001,W037,10,14,0.11935587302718298,0.12054808178496901,26.921875,11.101075926177156,13.42448864178196,0.6704510938210684,0.5984282870999093,0.4752386952987345,0.38551980494248994
uNb9QFRL6hY-45,uNb9QFRL6hY_8b6f1b0b025848b482e747ab6a027b97,manual,23,uNb9QFRL6hY,81234a56777545e31b9c,561446db19099c48c68e,W002,W006,12,12,0.053839647908280774,0.055458173566006685,8.0,4.315046802324397,5.800024277333084,0.3124264962971916,0.16339242298876755,0.0826120406662616,0.03662694812637002
uNb9QFRL6hY-45,uNb9QFRL6hY_8b6f1b0b025848b482e747ab6a027b97,manual,23,uNb9QFRL6hY,81234a56777545e31b9c,19253e4ab328902a4d12,W002,W008,12,8,0.10863331275736243,0.10865505574959178,32.5625,11.88854079959984,8.605964697408814,0.42928169105529274,0.43873602872804307,0.3881843983302601,0.36127319211216025
uNb9QFRL6hY-45,uNb9QFRL6hY_8b6f1b0b025848b482e747ab6a027b97,manual,23,uNb9QFRL6hY,81234a56777545e31b9c,bb287f23eb43955e7502,W002,W010,12,8,0.12345596283142357,0.12335438136653365,31.5625,10.931895885721287,13.132643038408279,0.653864580385464,0.6541635068392639,0.5286563357539564,0.4371861209196838
uNb9QFRL6hY-45,uNb9QFRL6hY_8b6f1b0b025848b482e747ab6a027b97,manual,23,uNb9QFRL6hY,81234a56777545e31b9c,006d495cbff76f46e992,W002,W011,12,8,0.11665911186832767,0.11665403162148014,32.6875,12.3022839914485,8.607548460939627,0.43022796507318034,0.3822779510756832,0.35816878171898425,0.3458434630277637
uNb9QFRL6hY-45,uNb9QFRL6hY_8b6f1b0b025848b482e747ab6a027b97,manual,23,uNb9QFRL6hY,81234a56777545e31b9c,fca31418ca45c43fa616,W002,W012,12,12,0.06223738690384906,0.06171864214385425,7.1875,4.222047322537965,8.389313921598701,0.4492326965772556,0.5083037716100023,0.30002449842677537,0.15997172151529382
uNb9QFRL6hY-45,uNb9QFRL6hY_8b6f1b0b025848b482e747ab6a027b97,manual,23,uNb9QFRL6hY,81234a56777545e31b9c,8d7a436f7ee75b72d1ba,W002,W013,12,12,0.053839647908280774,0.055458173566006685,8.0,4.315046802324397,5.800024277333084,0.3124264962971916,0.16339242298876755,0.0826120406662616,0.03662694812637002
uNb9QFRL6hY-45,uNb9QFRL6hY_8b6f1b0b025848b482e747ab6a027b97,manual,23,uNb9QFRL6hY,81234a56777545e31b9c,1230dd95959a683bf7aa,W002,W014,12,8,0.11665911186832767,0.11665403162148014,32.6875,12.3022839914485,8.607548460939627,0.43022796507318034,0.3822779510756832,0.35816878171898425,0.3458434630277637
uNb9QFRL6hY-45,uNb9QFRL6hY_8b6f1b0b025848b482e747ab6a027b97,manual,23,uNb9QFRL6hY,81234a56777545e31b9c,8b9ce3b553725840ef9d,W002,W015,12,8,0.11672853737642142,0.11672762512113544,32.6875,12.302740421345156,8.676128035881133,0.43261290654515216,0.43943635700838946,0.3885628135777405,0.3614694759092115
uNb9QFRL6hY-45,uNb9QFRL6hY_8b6f1b0b025848b482e747ab6a027b97,manual,23,uNb9QFRL6hY,81234a56777545e31b9c,8f8f293766eeffd6470a,W002,W017,12,12,0.053839647908280774,0.055458173566006685,8.0,4.315046802324397,5.800024277333084,0.3124264962971916,0.16339242298876755,0.0826120406662616,0.03662694812637002
uNb9QFRL6hY-45,uNb9QFRL6hY_8b6f1b0b025848b482e747ab6a027b97,manual,23,uNb9QFRL6hY,81234a56777545e31b9c,48e0e1e7a86beb1ce565,W002,W018,12,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
uNb9QFRL6hY-45,uNb9QFRL6hY_8b6f1b0b025848b482e747ab6a027b97,manual,23,uNb9QFRL6hY,81234a56777545e31b9c,d9c1add75dab8315cd34,W002,W027,12,12,0.09929412774356883,0.09929412774356883,21.171875,9.067778635090294,14.923630148157683,0.7426669319300359,0.5023959646957159,0.36116536821487577,0.2515378555788854
uNb9QFRL6hY-45,uNb9QFRL6hY_8b6f1b0b025848b482e747ab6a027b97,manual,23,uNb9QFRL6hY,81234a56777545e31b9c,2de8896d2c2ea564fd37,W002,W028,12,8,0.13160403050108938,0.13160403050108938,34.484375,11.618844976750056,10.469397670944243,0.5229253128133682,0.439769189885711,0.38853122768897486,0.3593835538967969
uNb9QFRL6hY-45,uNb9QFRL6hY_8b6f1b0b025848b482e747ab6a027b97,manual,23,uNb9QFRL6hY,81234a56777545e31b9c,42264e54a01908d81bbe,W002,W029,12,8,0.1308901348116417,0.1308901348116417,35.171875,12.952625518114079,9.311092551277124,0.46466310375650866,0.43959651657880416,0.3885534925714591,0.36106815884533794
uNb9QFRL6hY-45,uNb9QFRL6hY_8b6f1b0b025848b482e747ab6a027b97,manual,23,uNb9QFRL6hY,81234a56777545e31b9c,acb3d20a4fb6e211d3b1,W002,W030,12,8,0.12378292286810455,0.12391824565532938,33.5625,12.403829266349565,9.665577581622463,0.4756646282364676,0.6583177674697265,0.524334690959653,0.4283910701282343
uNb9QFRL6hY-45,uNb9QFRL6hY_8b6f1b0b025848b482e747ab6a027b97,manual,23,uNb9QFRL6hY,81234a56777545e31b9c,b7393a16aa19bd7f1989,W002,W031,12,14,0.09539884159579914,0.09589465865741709,27.0,10.60245770446645,9.716259405767067,0.48760093062792687,0.4628742598558383,0.4136680993546974,0.39459231025757024
uNb9QFRL6hY-45,uNb9QFRL6hY_8b6f1b0b025848b482e747ab6a027b97,manual,23,uNb9QFRL6hY,81234a56777545e31b9c,88b2b69f04caf44309bc,W002,W032,12,8,0.10588684717273855,0.10589381772822948,32.5625,11.577060089353427,8.57060244236565,0.4263097697130202,0.5199590879848965,0.4331339933391345,0.38205361449347586
uNb9QFRL6hY-45,uNb9QFRL6hY_8b6f1b0b025848b482e747ab6a027b97,manual,23,uNb9QFRL6hY,81234a56777545e31b9c,93cf3ac259facb9e83dc,W002,W033,12,8,0.12620171165038896,0.1262313387175722,33.5625,12.208615522193742,9.400553098157314,0.4678974650437548,0.5003829502255522,0.42220509720715094,0.37820910585082224
uNb9QFRL6hY-45,uNb9QFRL6hY_8b6f1b0b025848b482e747ab6a027b97,manual,23,uNb9QFRL6hY,81234a56777545e31b9c,c53730832245059ca129,W002,W034,12,8,0.11968351191794524,0.11965479054492689,32.5625,11.105693394887597,9.765555274094396,0.4880198976444938,0.3852047918443423,0.3597332818482307,0.3466449717205592
uNb9QFRL6hY-45,uNb9QFRL6hY_8b6f1b0b025848b482e747ab6a027b97,manual,23,uNb9QFRL6hY,81234a56777545e31b9c,0e09f3e9552514dbad74,W002,W035,12,8,0.13613813493076998,0.1361768325245536,35.484375,13.272386748433757,9.376508839191779,0.46839946050128184,0.43343477225770866,0.3850627203467595,0.35677191342232406
uNb9QFRL6hY-45,uNb9QFRL6hY_8b6f1b0b025848b482e747ab6a027b97,manual,23,uNb9QFRL6hY,81234a56777545e31b9c,45865dabe049ebace6d2,W002,W036,12,12,0.015550370358770382,0.015387145273444869,3.453125,1.3095204274848102,2.65912821748807,0.2036074247522368,0.13069225663392048,0.0647952352282104,0.03559794125126792
uNb9QFRL6hY-45,uNb9QFRL6hY_8b6f1b0b025848b482e747ab6a027b97,manual,23,uNb9QFRL6hY,81234a56777545e31b9c,432c6ebaa6bb7a54b3a9,W002,W037,12,14,0.11265953726907163,0.11120914699062256,25.890625,10.65691438544713,12.130540744612146,0.6576542494125754,0.6785697003304658,0.5267514481246584,0.45322464555028463
uNb9QFRL6hY-45,uNb9QFRL6hY_8b6f1b0b025848b482e747ab6a027b97,manual,23,uNb9QFRL6hY,561446db19099c48c68e,19253e4ab328902a4d12,W006,W008,12,8,0.14199901062401354,0.1421336139204724,31.859375,12.340268496369923,10.521244147178408,0.5251719981478575,0.466872031342383,0.4031709669746554,0.3673827263346302
uNb9QFRL6hY-45,uNb9QFRL6hY_8b6f1b0b025848b482e747ab6a027b97,manual,23,uNb9QFRL6hY,561446db19099c48c68e,bb287f23eb43955e7502,W006,W010,12,8,0.13468884501630096,0.13421564398840735,29.65625,10.73786560786174,13.488432394308022,0.6718576471123643,0.7093248335082541,0.5655552154356625,0.4579438564608277
uNb9QFRL6hY-45,uNb9QFRL6hY_8b6f1b0b025848b482e747ab6a027b97,manual,23,uNb9QFRL6hY,561446db19099c48c68e,006d495cbff76f46e992,W006,W011,12,8,0.14374428647984117,0.1439559313752532,32.859375,12.65644289976453,10.333480081068785,0.5161293905987012,0.44122522153826993,0.38923209242010604,0.36001879184008456
uNb9QFRL6hY-45,uNb9QFRL6hY_8b6f1b0b025848b482e747ab6a027b97,manual,23,uNb9QFRL6hY,561446db19099c48c68e,fca31418ca45c43fa616,W006,W012,12,12,0.04717681434099341,0.04574626157883088,6.328125,3.325886864807641,7.802946319592835,0.39662454471455066,0.4804080765047132,0.2829851825578782,0.1539589823386407
uNb9QFRL6hY-45,uNb9QFRL6hY_8b6f1b0b025848b482e747ab6a027b97,manual,23,uNb9QFRL6hY,561446db19099c48c68e,8d7a436f7ee75b72d1ba,W006,W013,12,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
