image_id,condition,code,id_a,id_b,worker_a,worker_b,n_a,n_b,legacy,stable,delta,local_max_stable,cardinality_floor
X7HyMhZNoso_987fd31155514f6facb131bd5c14881d,manual,X7HyMhZNoso-13,00e1f0475f32cb49,7834e8d354a01da4,W013,W015,8,8,1.8837631229178724,1.8837631229178087,-6.372680161348399e-14,4.748348170751588,0.0
X7HyMhZNoso_987fd31155514f6facb131bd5c14881d,manual,X7HyMhZNoso-13,00e1f0475f32cb49,0fff707ce84d6609,W013,W017,8,8,0.2762274720457849,0.276226850026114,-6.220196708817127e-07,2.209814800208912,0.0
X7HyMhZNoso_987fd31155514f6facb131bd5c14881d,manual,X7HyMhZNoso-13,00e1f0475f32cb49,62836cb5439d47d2,W013,W018,8,8,1.0316965454493163,1.0316965454492373,-7.904787935331115e-14,2.0847555962335176,0.0
X7HyMhZNoso_987fd31155514f6facb131bd5c14881d,manual,X7HyMhZNoso-13,00e1f0475f32cb49,5436c4f88262ddc5,W013,W021,8,8,1.8837631229178724,1.8837631229178087,-6.372680161348399e-14,4.748348170751588,0.0
X7HyMhZNoso_987fd31155514f6facb131bd5c14881d,manual,X7HyMhZNoso-13,00e1f0475f32cb49,0c054ac3932985cb,W013,W027,8,8,0.8515923673400876,0.8515923673404302,3.426148253993233e-13,1.4286435203331522,0.0
X7HyMhZNoso_987fd31155514f6facb131bd5c14881d,manual,X7HyMhZNoso-13,00e1f0475f32cb49,121644cf341ee37d,W013,W028,8,8,1.1941658473304249,1.1941658473297083,-7.16537940093076e-13,2.7331421051808187,0.0
X7HyMhZNoso_987fd31155514f6facb131bd5c14881d,manual,X7HyMhZNoso-13,00e1f0475f32cb49,fb8ee4635680f271,W013,W029,8,8,2.2092792363112066,2.2092792363113163,1.0969003483296547e-13,4.65652599594398,0.0
X7HyMhZNoso_987fd31155514f6facb131bd5c14881d,manual,X7HyMhZNoso-13,00e1f0475f32cb49,699e590cdc0187eb,W013,W030,8,8,1.8143304979814343,1.8143304979813681,-6.616929226765933e-14,3.7602611571265707,0.0
X7HyMhZNoso_987fd31155514f6facb131bd5c14881d,manual,X7HyMhZNoso-13,00e1f0475f32cb49,6f9679a3058624e4,W013,W031,8,8,1.062682486246251,1.0626824862462532,2.220446049250313e-15,2.4600376962540844,0.0
X7HyMhZNoso_987fd31155514f6facb131bd5c14881d,manual,X7HyMhZNoso-13,00e1f0475f32cb49,bc1cd87a35fe5e07,W013,W032,8,8,1.5552416182428668,1.5552416182427182,-1.4854784069484595e-13,3.450570582626241,0.0
X7HyMhZNoso_987fd31155514f6facb131bd5c14881d,manual,X7HyMhZNoso-13,00e1f0475f32cb49,67cd0f7506bc51c3,W013,W033,8,8,1.867999956557468,1.8679999565575462,7.815970093361102e-14,3.421321507707637,0.0
X7HyMhZNoso_987fd31155514f6facb131bd5c14881d,manual,X7HyMhZNoso-13,00e1f0475f32cb49,fe443220e5338d14,W013,W034,8,8,1.7605071887239836,1.7605071887238601,-1.234568003383174e-13,2.9487585090223942,0.0
X7HyMhZNoso_987fd31155514f6facb131bd5c14881d,manual,X7HyMhZNoso-13,00e1f0475f32cb49,0f871667c1e1a335,W013,W035,8,8,2.1229535480943214,2.122953548094216,-1.0524914273446484e-13,2.87822984458865,0.0
X7HyMhZNoso_987fd31155514f6facb131bd5c14881d,manual,X7HyMhZNoso-13,00e1f0475f32cb49,94d4b4a63d7f84cc,W013,W036,8,8,1.1955058099620093,1.195505809961809,-2.0028423364237824e-13,2.7249663310857026,0.0
X7HyMhZNoso_987fd31155514f6facb131bd5c14881d,manual,X7HyMhZNoso-13,00e1f0475f32cb49,5e3a87e01e8c7a68,W013,W037,8,8,2.128410752608535,2.1284107526084926,-4.263256414560601e-14,8.250314146201111,0.0
X7HyMhZNoso_987fd31155514f6facb131bd5c14881d,manual,X7HyMhZNoso-13,d90b8277604eeace,7834e8d354a01da4,W014,W015,8,8,1.8837631229178724,1.8837631229178087,-6.372680161348399e-14,4.748348170751588,0.0
X7HyMhZNoso_987fd31155514f6facb131bd5c14881d,manual,X7HyMhZNoso-13,d90b8277604eeace,0fff707ce84d6609,W014,W017,8,8,0.2762274720457849,0.276226850026114,-6.220196708817127e-07,2.209814800208912,0.0
X7HyMhZNoso_987fd31155514f6facb131bd5c14881d,manual,X7HyMhZNoso-13,d90b8277604eeace,62836cb5439d47d2,W014,W018,8,8,1.0316965454493163,1.0316965454492373,-7.904787935331115e-14,2.0847555962335176,0.0
X7HyMhZNoso_987fd31155514f6facb131bd5c14881d,manual,X7HyMhZNoso-13,d90b8277604eeace,5436c4f88262ddc5,W014,W021,8,8,1.8837631229178724,1.8837631229178087,-6.372680161348399e-14,4.748348170751588,0.0
X7HyMhZNoso_987fd31155514f6facb131bd5c14881d,manual,X7HyMhZNoso-13,d90b8277604eeace,0c054ac3932985cb,W014,W027,8,8,0.8515923673400876,0.8515923673404302,3.426148253993233e-13,1.4286435203331522,0.0
X7HyMhZNoso_987fd31155514f6facb131bd5c14881d,manual,X7HyMhZNoso-13,d90b8277604eeace,121644cf341ee37d,W014,W028,8,8,1.1941658473304249,1.1941658473297083,-7.16537940093076e-13,2.7331421051808187,0.0
X7HyMhZNoso_987fd31155514f6facb131bd5c14881d,manual,X7HyMhZNoso-13,d90b8277604eeace,fb8ee4635680f271,W014,W029,8,8,2.2092792363112066,2.2092792363113163,1.0969003483296547e-13,4.65652599594398,0.0
X7HyMhZNoso_987fd31155514f6facb131bd5c14881d,manual,X7HyMhZNoso-13,d90b8277604eeace,699e590cdc0187eb,W014,W030,8,8,1.8143304979814343,1.8143304979813681,-6.616929226765933e-14,3.7602611571265707,0.0
X7HyMhZNoso_987fd31155514f6facb131bd5c14881d,manual,X7HyMhZNoso-13,d90b8277604eeace,6f9679a3058624e4,W014,W031,8,8,1.062682486246251,1.0626824862462532,2.220446049250313e-15,2.4600376962540844,0.0
X7HyMhZNoso_987fd31155514f6facb131bd5c14881d,manual,X7HyMhZNoso-13,d90b8277604eeace,bc1cd87a35fe5e07,W014,W032,8,8,1.5552416182428668,1.5552416182427182,-1.4854784069484595e-13,3.450570582626241,0.0
X7HyMhZNoso_987fd31155514f6facb131bd5c14881d,manual,X7HyMhZNoso-13,d90b8277604eeace,67cd0f7506bc51c3,W014,W033,8,8,1.867999956557468,1.8679999565575462,7.815970093361102e-14,3.421321507707637,0.0
X7HyMhZNoso_987fd31155514f6facb131bd5c14881d,manual,X7HyMhZNoso-13,d90b8277604eeace,fe443220e5338d14,W014,W034,8,8,1.7605071887239836,1.7605071887238601,-1.234568003383174e-13,2.9487585090223942,0.0
X7HyMhZNoso_987fd31155514f6facb131bd5c14881d,manual,X7HyMhZNoso-13,d90b8277604eeace,0f871667c1e1a335,W014,W035,8,8,2.1229535480943214,2.122953548094216,-1.0524914273446484e-13,2.87822984458865,0.0
X7HyMhZNoso_987fd31155514f6facb131bd5c14881d,manual,X7HyMhZNoso-13,d90b8277604eeace,94d4b4a63d7f84cc,W014,W036,8,8,1.1955058099620093,1.195505809961809,-2.0028423364237824e-13,2.7249663310857026,0.0
X7HyMhZNoso_987fd31155514f6facb131bd5c14881d,manual,X7HyMhZNoso-13,d90b8277604eeace,5e3a87e01e8c7a68,W014,W037,8,8,2.128410752608535,2.1284107526084926,-4.263256414560601e-14,8.250314146201111,0.0
X7HyMhZNoso_987fd31155514f6facb131bd5c14881d,manual,X7HyMhZNoso-13,7834e8d354a01da4,0fff707ce84d6609,W015,W017,8,8,1.7851899466212218,1.7851899466211711,-5.062616992290714e-14,4.748348170751588,0.0
X7HyMhZNoso_987fd31155514f6facb131bd5c14881d,manual,X7HyMhZNoso-13,7834e8d354a01da4,62836cb5439d47d2,W015,W018,8,8,2.09870685259333,2.0987068525933497,1.9539925233402755e-14,4.787905100793286,0.0
X7HyMhZNoso_987fd31155514f6facb131bd5c14881d,manual,X7HyMhZNoso-13,7834e8d354a01da4,5436c4f88262ddc5,W015,W021,8,8,4.710924010600644e-07,0.0,-4.710924010600644e-07,0.0,0.0
X7HyMhZNoso_987fd31155514f6facb131bd5c14881d,manual,X7HyMhZNoso-13,7834e8d354a01da4,0c054ac3932985cb,W015,W027,8,8,1.938763514394354,1.938763514394271,-8.304468224196171e-14,4.5814050569323745,0.0
X7HyMhZNoso_987fd31155514f6facb131bd5c14881d,manual,X7HyMhZNoso-13,7834e8d354a01da4,121644cf341ee37d,W015,W028,8,8,1.028070104389828,1.0280701043897564,-7.149836278586008e-14,2.2155697078713006,0.0
X7HyMhZNoso_987fd31155514f6facb131bd5c14881d,manual,X7HyMhZNoso-13,7834e8d354a01da4,fb8ee4635680f271,W015,W029,8,8,3.405000149242324,3.405000149242266,-5.81756864903582e-14,5.3159549734292275,0.0
X7HyMhZNoso_987fd31155514f6facb131bd5c14881d,manual,X7HyMhZNoso-13,7834e8d354a01da4,699e590cdc0187eb,W015,W030,8,8,2.748124859979157,2.7481248599791606,3.552713678800501e-15,5.705675844732357,0.0
X7HyMhZNoso_987fd31155514f6facb131bd5c14881d,manual,X7HyMhZNoso-13,7834e8d354a01da4,6f9679a3058624e4,W015,W031,8,8,1.9371198161799963,1.937119816179978,-1.8207657603852567e-14,5.156457804058737,0.0
X7HyMhZNoso_987fd31155514f6facb131bd5c14881d,manual,X7HyMhZNoso-13,7834e8d354a01da4,bc1cd87a35fe5e07,W015,W032,8,8,1.8426179866315373,1.842617986631272,-2.653433028854124e-13,4.153858827146635,0.0
X7HyMhZNoso_987fd31155514f6facb131bd5c14881d,manual,X7HyMhZNoso-13,7834e8d354a01da4,67cd0f7506bc51c3,W015,W033,8,8,2.992760447629839,2.99276044762986,2.0872192862952943e-14,8.168216282022518,0.0
X7HyMhZNoso_987fd31155514f6facb131bd5c14881d,manual,X7HyMhZNoso-13,7834e8d354a01da4,fe443220e5338d14,W015,W034,8,8,2.174104884770266,2.1741048847701467,-1.1945999744966684e-13,3.9962167004294913,0.0
X7HyMhZNoso_987fd31155514f6facb131bd5c14881d,manual,X7HyMhZNoso-13,7834e8d354a01da4,0f871667c1e1a335,W015,W035,8,8,3.130612851292009,3.1306128512919758,-3.3306690738754696e-14,6.475258899629169,0.0
X7HyMhZNoso_987fd31155514f6facb131bd5c14881d,manual,X7HyMhZNoso-13,7834e8d354a01da4,94d4b4a63d7f84cc,W015,W036,8,8,1.6101917732085465,1.6101917732083588,-1.8762769116165146e-13,3.2897492382657925,0.0
X7HyMhZNoso_987fd31155514f6facb131bd5c14881d,manual,X7HyMhZNoso-13,7834e8d354a01da4,5e3a87e01e8c7a68,W015,W037,8,8,2.30093030840969,2.3009303084096713,-1.865174681370263e-14,6.087496398157013,0.0
X7HyMhZNoso_987fd31155514f6facb131bd5c14881d,manual,X7HyMhZNoso-13,0fff707ce84d6609,62836cb5439d47d2,W017,W018,8,8,0.8941571130295312,0.8941571130295174,-1.3766765505351941e-14,2.0847555962335176,0.0
X7HyMhZNoso_987fd31155514f6facb131bd5c14881d,manual,X7HyMhZNoso-13,0fff707ce84d6609,5436c4f88262ddc5,W017,W021,8,8,1.7851899466212218,1.7851899466211711,-5.062616992290714e-14,4.748348170751588,0.0
X7HyMhZNoso_987fd31155514f6facb131bd5c14881d,manual,X7HyMhZNoso-13,0fff707ce84d6609,0c054ac3932985cb,W017,W027,8,8,1.0002254941543336,1.0002254941547464,4.127809205556332e-13,1.7177289009866856,0.0
X7HyMhZNoso_987fd31155514f6facb131bd5c14881d,manual,X7HyMhZNoso-13,0fff707ce84d6609,121644cf341ee37d,W017,W028,8,8,1.3162061599438264,1.3162061599431143,-7.120970479945754e-13,2.7331421051808187,0.0
X7HyMhZNoso_987fd31155514f6facb131bd5c14881d,manual,X7HyMhZNoso-13,0fff707ce84d6609,fb8ee4635680f271,W017,W029,8,8,2.213677412889276,2.213677412889416,1.3988810110276972e-13,4.65652599594398,0.0
X7HyMhZNoso_987fd31155514f6facb131bd5c14881d,manual,X7HyMhZNoso-13,0fff707ce84d6609,699e590cdc0187eb,W017,W030,8,8,1.6550195107786356,1.6550195107785957,-3.9968028886505635e-14,3.7602611571265707,0.0
X7HyMhZNoso_987fd31155514f6facb131bd5c14881d,manual,X7HyMhZNoso-13,0fff707ce84d6609,6f9679a3058624e4,W017,W031,8,8,0.8833048928011797,0.8833048928011535,-2.6201263381153694e-14,1.8857770980142479,0.0
X7HyMhZNoso_987fd31155514f6facb131bd5c14881d,manual,X7HyMhZNoso-13,0fff707ce84d6609,bc1cd87a35fe5e07,W017,W032,8,8,1.5486243670537072,1.5486243670535662,-1.4099832412739488e-13,3.450570582626241,0.0
X7HyMhZNoso_987fd31155514f6facb131bd5c14881d,manual,X7HyMhZNoso-13,0fff707ce84d6609,67cd0f7506bc51c3,W017,W033,8,8,1.7073301374700158,1.7073301374701417,1.2589929099249275e-13,3.421321507707637,0.0
X7HyMhZNoso_987fd31155514f6facb131bd5c14881d,manual,X7HyMhZNoso-13,0fff707ce84d6609,fe443220e5338d14,W017,W034,8,8,1.5371244540857325,1.537124454085638,-9.459100169806334e-14,2.4150069498665045,0.0
X7HyMhZNoso_987fd31155514f6facb131bd5c14881d,manual,X7HyMhZNoso-13,0fff707ce84d6609,0f871667c1e1a335,W017,W035,8,8,2.3420652444800742,2.3420652444800494,-2.4868995751603507e-14,2.87822984458865,0.0
X7HyMhZNoso_987fd31155514f6facb131bd5c14881d,manual,X7HyMhZNoso-13,0fff707ce84d6609,94d4b4a63d7f84cc,W017,W036,8,8,1.0068399367988985,1.0068399367986727,-2.2581936320875684e-13,1.4776949302379292,0.0
X7HyMhZNoso_987fd31155514f6facb131bd5c14881d,manual,X7HyMhZNoso-13,0fff707ce84d6609,5e3a87e01e8c7a68,W017,W037,8,8,1.8909226171263327,1.8909226171262938,-3.885780586188048e-14,6.350409062343521,0.0
X7HyMhZNoso_987fd31155514f6facb131bd5c14881d,manual,X7HyMhZNoso-13,62836cb5439d47d2,5436c4f88262ddc5,W018,W021,8,8,2.09870685259333,2.0987068525933497,1.9539925233402755e-14,4.787905100793286,0.0
X7HyMhZNoso_987fd31155514f6facb131bd5c14881d,manual,X7HyMhZNoso-13,62836cb5439d47d2,0c054ac3932985cb,W018,W027,8,8,1.034347047787959,1.0343470477880947,1.3566925360919413e-13,1.579905084334201,0.0
X7HyMhZNoso_987fd31155514f6facb131bd5c14881d,manual,X7HyMhZNoso-13,62836cb5439d47d2,121644cf341ee37d,W018,W028,8,8,1.5654962391096072,1.5654962391094758,-1.3145040611561853e-13,2.8352919164315997,0.0
X7HyMhZNoso_987fd31155514f6facb131bd5c14881d,manual,X7HyMhZNoso-13,62836cb5439d47d2,fb8ee4635680f271,W018,W029,8,8,1.5977879906197414,1.5977879906200243,2.828848266744899e-13,3.30102900134103,0.0
X7HyMhZNoso_987fd31155514f6facb131bd5c14881d,manual,X7HyMhZNoso-13,62836cb5439d47d2,699e590cdc0187eb,W018,W030,8,8,0.9830880052252208,0.983088005225135,-8.58202398035246e-14,2.0809407332352876,0.0
X7HyMhZNoso_987fd31155514f6facb131bd5c14881d,manual,X7HyMhZNoso-13,62836cb5439d47d2,6f9679a3058624e4,W018,W031,8,8,0.5655312699118146,0.5655312699121081,2.935429677108914e-13,0.9502489705457422,0.0
X7HyMhZNoso_987fd31155514f6facb131bd5c14881d,manual,X7HyMhZNoso-13,62836cb5439d47d2,bc1cd87a35fe5e07,W018,W032,8,8,1.325854495791248,1.325854495791106,-1.41886502547095e-13,3.6868426979902327,0.0
X7HyMhZNoso_987fd31155514f6facb131bd5c14881d,manual,X7HyMhZNoso-13,62836cb5439d47d2,67cd0f7506bc51c3,W018,W033,8,8,1.3829816328088491,1.3829816328089195,7.038813976123492e-14,3.392800885468137,0.0
X7HyMhZNoso_987fd31155514f6facb131bd5c14881d,manual,X7HyMhZNoso-13,62836cb5439d47d2,fe443220e5338d14,W018,W034,8,8,1.7985753034707803,1.7985753034706748,-1.0547118733938987e-13,3.3969488409329793,0.0
X7HyMhZNoso_987fd31155514f6facb131bd5c14881d,manual,X7HyMhZNoso-13,62836cb5439d47d2,0f871667c1e1a335,W018,W035,8,8,1.6786640637521342,1.6786640637522472,1.1302070390684094e-13,2.588259485153372,0.0
X7HyMhZNoso_987fd31155514f6facb131bd5c14881d,manual,X7HyMhZNoso-13,62836cb5439d47d2,94d4b4a63d7f84cc,W018,W036,8,8,1.254513254558328,1.2545132545582711,-5.684341886080802e-14,2.446283881702044,0.0
X7HyMhZNoso_987fd31155514f6facb131bd5c14881d,manual,X7HyMhZNoso-13,62836cb5439d47d2,5e3a87e01e8c7a68,W018,W037,8,8,2.247762958613773,2.247762958614136,3.6282088444750116e-13,7.07157589584296,0.0
X7HyMhZNoso_987fd31155514f6facb131bd5c14881d,manual,X7HyMhZNoso-13,5436c4f88262ddc5,0c054ac3932985cb,W021,W027,8,8,1.938763514394354,1.938763514394271,-8.304468224196171e-14,4.5814050569323745,0.0
X7HyMhZNoso_987fd31155514f6facb131bd5c14881d,manual,X7HyMhZNoso-13,5436c4f88262ddc5,121644cf341ee37d,W021,W028,8,8,1.028070104389828,1.0280701043897564,-7.149836278586008e-14,2.2155697078713006,0.0
X7HyMhZNoso_987fd31155514f6facb131bd5c14881d,manual,X7HyMhZNoso-13,5436c4f88262ddc5,fb8ee4635680f271,W021,W029,8,8,3.405000149242324,3.405000149242266,-5.81756864903582e-14,5.3159549734292275,0.0
X7HyMhZNoso_987fd31155514f6facb131bd5c14881d,manual,X7HyMhZNoso-13,5436c4f88262ddc5,699e590cdc0187eb,W021,W030,8,8,2.748124859979157,2.7481248599791606,3.552713678800501e-15,5.705675844732357,0.0
X7HyMhZNoso_987fd31155514f6facb131bd5c14881d,manual,X7HyMhZNoso-13,5436c4f88262ddc5,6f9679a3058624e4,W021,W031,8,8,1.9371198161799963,1.937119816179978,-1.8207657603852567e-14,5.156457804058737,0.0
X7HyMhZNoso_987fd31155514f6facb131bd5c14881d,manual,X7HyMhZNoso-13,5436c4f88262ddc5,bc1cd87a35fe5e07,W021,W032,8,8,1.8426179866315373,1.842617986631272,-2.653433028854124e-13,4.153858827146635,0.0
X7HyMhZNoso_987fd31155514f6facb131bd5c14881d,manual,X7HyMhZNoso-13,5436c4f88262ddc5,67cd0f7506bc51c3,W021,W033,8,8,2.992760447629839,2.99276044762986,2.0872192862952943e-14,8.168216282022518,0.0
X7HyMhZNoso_987fd31155514f6facb131bd5c14881d,manual,X7HyMhZNoso-13,5436c4f88262ddc5,fe443220e5338d14,W021,W034,8,8,2.174104884770266,2.1741048847701467,-1.1945999744966684e-13,3.9962167004294913,0.0
X7HyMhZNoso_987fd31155514f6facb131bd5c14881d,manual,X7HyMhZNoso-13,5436c4f88262ddc5,0f871667c1e1a335,W021,W035,8,8,3.130612851292009,3.1306128512919758,-3.3306690738754696e-14,6.475258899629169,0.0
X7HyMhZNoso_987fd31155514f6facb131bd5c14881d,manual,X7HyMhZNoso-13,5436c4f88262ddc5,94d4b4a63d7f84cc,W021,W036,8,8,1.6101917732085465,1.6101917732083588,-1.8762769116165146e-13,3.2897492382657925,0.0
X7HyMhZNoso_987fd31155514f6facb131bd5c14881d,manual,X7HyMhZNoso-13,5436c4f88262ddc5,5e3a87e01e8c7a68,W021,W037,8,8,2.30093030840969,2.3009303084096713,-1.865174681370263e-14,6.087496398157013,0.0
X7HyMhZNoso_987fd31155514f6facb131bd5c14881d,manual,X7HyMhZNoso-13,0c054ac3932985cb,121644cf341ee37d,W027,W028,8,8,1.222035571881405,1.2220355718814127,7.549516567451064e-15,2.50188421728361,0.0
X7HyMhZNoso_987fd31155514f6facb131bd5c14881d,manual,X7HyMhZNoso-13,0c054ac3932985cb,fb8ee4635680f271,W027,W029,8,8,2.099112832315476,2.0991128323155364,6.039613253960852e-14,3.5477478196581376,0.0
X7HyMhZNoso_987fd31155514f6facb131bd5c14881d,manual,X7HyMhZNoso-13,0c054ac3932985cb,699e590cdc0187eb,W027,W030,8,8,1.5537506768389324,1.553750676839001,6.861178292183467e-14,3.035340871109044,0.0
X7HyMhZNoso_987fd31155514f6facb131bd5c14881d,manual,X7HyMhZNoso-13,0c054ac3932985cb,6f9679a3058624e4,W027,W031,8,8,1.1036843508008731,1.1036843508010272,1.5409895581797173e-13,2.1074296907449352,0.0
X7HyMhZNoso_987fd31155514f6facb131bd5c14881d,manual,X7HyMhZNoso-13,0c054ac3932985cb,bc1cd87a35fe5e07,W027,W032,8,8,1.3731140759085037,1.3731140759085627,5.906386491005833e-14,3.0026858548836906,0.0
X7HyMhZNoso_987fd31155514f6facb131bd5c14881d,manual,X7HyMhZNoso-13,0c054ac3932985cb,67cd0f7506bc51c3,W027,W033,8,8,1.7907343285618005,1.7907343285620936,2.9309887850104133e-13,3.5977382628701307,0.0
X7HyMhZNoso_987fd31155514f6facb131bd5c14881d,manual,X7HyMhZNoso-13,0c054ac3932985cb,fe443220e5338d14,W027,W034,8,8,1.73744660770471,1.7374466077046886,-2.1316282072803006e-14,2.937804828634306,0.0
X7HyMhZNoso_987fd31155514f6facb131bd5c14881d,manual,X7HyMhZNoso-13,0c054ac3932985cb,0f871667c1e1a335,W027,W035,8,8,1.87901090917128,1.8790109091710723,-2.078337502098293e-13,2.920781464552735,0.0
X7HyMhZNoso_987fd31155514f6facb131bd5c14881d,manual,X7HyMhZNoso-13,0c054ac3932985cb,94d4b4a63d7f84cc,W027,W036,8,8,1.2097734373314015,1.2097734373312976,-1.0391687510491465e-13,2.3785196012777385,0.0
X7HyMhZNoso_987fd31155514f6facb131bd5c14881d,manual,X7HyMhZNoso-13,0c054ac3932985cb,5e3a87e01e8c7a68,W027,W037,8,8,2.3962560967232225,2.3962560967232465,2.398081733190338e-14,7.726844966738952,0.0
X7HyMhZNoso_987fd31155514f6facb131bd5c14881d,manual,X7HyMhZNoso-13,121644cf341ee37d,fb8ee4635680f271,W028,W029,8,8,2.8285245208370635,2.8285245208373686,3.05089287166993e-13,4.904970371215832,0.0
X7HyMhZNoso_987fd31155514f6facb131bd5c14881d,manual,X7HyMhZNoso-13,121644cf341ee37d,699e590cdc0187eb,W028,W030,8,8,2.17850197558344,2.1785019755834636,2.353672812205332e-14,3.678350128800535,0.0
X7HyMhZNoso_987fd31155514f6facb131bd5c14881d,manual,X7HyMhZNoso-13,121644cf341ee37d,6f9679a3058624e4,W028,W031,8,8,1.5206540033487217,1.52065400334906,3.383959779057477e-13,3.257081013003749,0.0
X7HyMhZNoso_987fd31155514f6facb131bd5c14881d,manual,X7HyMhZNoso-13,121644cf341ee37d,bc1cd87a35fe5e07,W028,W032,8,8,1.3202040234579715,1.3202040234574839,-4.876099524153688e-13,4.325762490533656,0.0
X7HyMhZNoso_987fd31155514f6facb131bd5c14881d,manual,X7HyMhZNoso-13,121644cf341ee37d,67cd0f7506bc51c3,W028,W033,8,8,2.6229525657544146,2.6229525657544155,8.881784197001252e-16,6.0885731124919,0.0
X7HyMhZNoso_987fd31155514f6facb131bd5c14881d,manual,X7HyMhZNoso-13,121644cf341ee37d,fe443220e5338d14,W028,W034,8,8,1.9073154178306204,1.9073154178307306,1.1013412404281553e-13,3.5493311615473977,0.0
X7HyMhZNoso_987fd31155514f6facb131bd5c14881d,manual,X7HyMhZNoso-13,121644cf341ee37d,0f871667c1e1a335,W028,W035,8,8,2.534705173254551,2.5347051732544505,-1.0036416142611415e-13,4.598730918422931,0.0
X7HyMhZNoso_987fd31155514f6facb131bd5c14881d,manual,X7HyMhZNoso-13,121644cf341ee37d,94d4b4a63d7f84cc,W028,W036,8,8,1.2220014883135613,1.2220014883135097,-5.1514348342607263e-14,3.46131872072041,0.0
X7HyMhZNoso_987fd31155514f6facb131bd5c14881d,manual,X7HyMhZNoso-13,121644cf341ee37d,5e3a87e01e8c7a68,W028,W037,8,8,2.3542614221591336,2.3542614221592153,8.171241461241152e-14,7.483690791186406,0.0
X7HyMhZNoso_987fd31155514f6facb131bd5c14881d,manual,X7HyMhZNoso-13,fb8ee4635680f271,699e590cdc0187eb,W029,W030,8,8,1.4750486042924855,1.4750486042925892,1.0369483049998962e-13,2.525781166691791,0.0
X7HyMhZNoso_987fd31155514f6facb131bd5c14881d,manual,X7HyMhZNoso-13,fb8ee4635680f271,6f9679a3058624e4,W029,W031,8,8,1.761434215657537,1.761434215658163,6.259437412836633e-13,3.3638378069372177,0.0
X7HyMhZNoso_987fd31155514f6facb131bd5c14881d,manual,X7HyMhZNoso-13,fb8ee4635680f271,bc1cd87a35fe5e07,W029,W032,8,8,2.228143783675293,2.2281437836752387,-5.417888360170764e-14,5.659127250167804,0.0
X7HyMhZNoso_987fd31155514f6facb131bd5c14881d,manual,X7HyMhZNoso-13,fb8ee4635680f271,67cd0f7506bc51c3,W029,W033,8,8,2.0396659566554947,2.039665956655631,1.3633538742396922e-13,3.0881804485809172,0.0
X7HyMhZNoso_987fd31155514f6facb131bd5c14881d,manual,X7HyMhZNoso-13,fb8ee4635680f271,fe443220e5338d14,W029,W034,8,8,2.841237413967251,2.8412374139672534,2.220446049250313e-15,5.9197372203410215,0.0
X7HyMhZNoso_987fd31155514f6facb131bd5c14881d,manual,X7HyMhZNoso-13,fb8ee4635680f271,0f871667c1e1a335,W029,W035,8,8,1.9178223077738972,1.9178223077739922,9.50350909079134e-14,2.5778166387230277,0.0
X7HyMhZNoso_987fd31155514f6facb131bd5c14881d,manual,X7HyMhZNoso-13,fb8ee4635680f271,94d4b4a63d7f84cc,W029,W036,8,8,2.1391944580723763,2.1391944580724043,2.7977620220553945e-14,4.455312893021623,0.0
X7HyMhZNoso_987fd31155514f6facb131bd5c14881d,manual,X7HyMhZNoso-13,fb8ee4635680f271,5e3a87e01e8c7a68,W029,W037,8,8,3.2545936737202563,3.254593673720458,2.0161650127192843e-13,8.479446125320903,0.0
X7HyMhZNoso_987fd31155514f6facb131bd5c14881d,manual,X7HyMhZNoso-13,699e590cdc0187eb,6f9679a3058624e4,W030,W031,8,8,1.1916998379116108,1.191699837911748,1.3722356584366935e-13,2.9161739420951065,0.0
X7HyMhZNoso_987fd31155514f6facb131bd5c14881d,manual,X7HyMhZNoso-13,699e590cdc0187eb,bc1cd87a35fe5e07,W030,W032,8,8,1.812144906237378,1.812144906237436,5.795364188543317e-14,4.035793423411659,0.0
X7HyMhZNoso_987fd31155514f6facb131bd5c14881d,manual,X7HyMhZNoso-13,699e590cdc0187eb,67cd0f7506bc51c3,W030,W033,8,8,1.6383259792373417,1.6383259792373583,1.6653345369377348e-14,2.4634550171811003,0.0
X7HyMhZNoso_987fd31155514f6facb131bd5c14881d,manual,X7HyMhZNoso-13,699e590cdc0187eb,fe443220e5338d14,W030,W034,8,8,2.292695096145997,2.292695096145965,-3.197442310920451e-14,4.4049658018179585,0.0
X7HyMhZNoso_987fd31155514f6facb131bd5c14881d,manual,X7HyMhZNoso-13,699e590cdc0187eb,0f871667c1e1a335,W030,W035,8,8,1.1619080085921016,1.1619080085919298,-1.7186252421197423e-13,1.8734195934663898,0.0
X7HyMhZNoso_987fd31155514f6facb131bd5c14881d,manual,X7HyMhZNoso-13,699e590cdc0187eb,94d4b4a63d7f84cc,W030,W036,8,8,1.7661821842094487,1.7661821842094567,7.993605777301127e-15,4.515603172544916,0.0
X7HyMhZNoso_987fd31155514f6facb131bd5c14881d,manual,X7HyMhZNoso-13,699e590cdc0187eb,5e3a87e01e8c7a68,W030,W037,8,8,2.702404799817664,2.7024047998177414,7.72715225139109e-14,6.947592457475691,0.0
X7HyMhZNoso_987fd31155514f6facb131bd5c14881d,manual,X7HyMhZNoso-13,6f9679a3058624e4,bc1cd87a35fe5e07,W031,W032,8,8,1.253615143326444,1.2536151433266678,2.2382096176443156e-13,2.954574641935121,0.0
