image_a,image_b,code_a,code_b,building,group_ids,context,N,worker,direction,source_id,target_id,training_pair_workers,estimated_ratio,actual_target_seconds,predicted_target_seconds,copy_source_log_error,calibrated_log_error,personal_outside_building_baseline_log_error,information_condition
7y3sRwLe3Va_4291cbfde1024467b1548934653f07ce,7y3sRwLe3Va_6376b741b50a4418b3dc3fde791c3c09,7y3sRwLe3Va-08,7y3sRwLe3Va-12,7y3sRwLe3Va,G014,P1|0|oos,19,W001,a_to_b,1870bb9b73b8e731,a800c13498de5044,18,0.7554152327780024,43.99999999999999,28.70577884556409,0.14660347419187536,0.42709117791760653,0.37469344944141136,other_people_both_views_observed; target_person_source_view_observed
7y3sRwLe3Va_4291cbfde1024467b1548934653f07ce,7y3sRwLe3Va_6376b741b50a4418b3dc3fde791c3c09,7y3sRwLe3Va-08,7y3sRwLe3Va-12,7y3sRwLe3Va,G014,P1|0|oos,19,W011,b_to_a,b2e72f1eccfff1ce,255bcfbc04e42564,18,1.3237752650585946,277.99999999999994,545.3954092041411,0.39340223565888977,0.6738899393846203,0.0902868466721003,other_people_both_views_observed; target_person_source_view_observed
7y3sRwLe3Va_4291cbfde1024467b1548934653f07ce,7y3sRwLe3Va_6376b741b50a4418b3dc3fde791c3c09,7y3sRwLe3Va-08,7y3sRwLe3Va-12,7y3sRwLe3Va,G014,P1|0|oos,19,W013,a_to_b,dcf84084e2f4a4bf,0425a943a10eec7b,18,1.029978282857408,27.999999999999996,86.51817576002223,1.0986122886681096,1.1281500060829126,1.2321436812926323,other_people_both_views_observed; target_person_source_view_observed
7y3sRwLe3Va_4291cbfde1024467b1548934653f07ce,7y3sRwLe3Va_6376b741b50a4418b3dc3fde791c3c09,7y3sRwLe3Va-08,7y3sRwLe3Va-12,7y3sRwLe3Va,G014,P1|0|oos,19,W013,b_to_a,0425a943a10eec7b,dcf84084e2f4a4bf,18,0.9708942573291536,83.99999999999997,27.185039205216302,1.0986122886681096,1.1281500060829126,0.13353139262452274,other_people_both_views_observed; target_person_source_view_observed
7y3sRwLe3Va_4291cbfde1024467b1548934653f07ce,7y3sRwLe3Va_6376b741b50a4418b3dc3fde791c3c09,7y3sRwLe3Va-08,7y3sRwLe3Va-12,7y3sRwLe3Va,G014,P1|0|oos,19,W015,a_to_b,c345eac5108fcf77,27dbf5c9cdf792b8,18,1.029978282857408,98.99999999999999,303.84359344293546,1.0918555062052304,1.1213932236200328,1.2542049298122695,other_people_both_views_observed; target_person_source_view_observed
7y3sRwLe3Va_4291cbfde1024467b1548934653f07ce,7y3sRwLe3Va_6376b741b50a4418b3dc3fde791c3c09,7y3sRwLe3Va-08,7y3sRwLe3Va-12,7y3sRwLe3Va,G014,P1|0|oos,19,W015,b_to_a,27dbf5c9cdf792b8,c345eac5108fcf77,18,0.9708942573291536,295.0000000000001,96.11853147558621,1.0918555062052304,1.1213932236200328,0.16234942360703908,other_people_both_views_observed; target_person_source_view_observed
7y3sRwLe3Va_4291cbfde1024467b1548934653f07ce,7y3sRwLe3Va_6376b741b50a4418b3dc3fde791c3c09,7y3sRwLe3Va-08,7y3sRwLe3Va-12,7y3sRwLe3Va,G014,P1|0|oos,19,W017,a_to_b,db928628d69b3f0a,3aa0bf741c4b39c3,18,0.7554152327780024,76.0,50.61282059612615,0.12604072089536533,0.40652842462109606,0.2942394729979396,other_people_both_views_observed; target_person_source_view_observed
7y3sRwLe3Va_4291cbfde1024467b1548934653f07ce,7y3sRwLe3Va_6376b741b50a4418b3dc3fde791c3c09,7y3sRwLe3Va-08,7y3sRwLe3Va-12,7y3sRwLe3Va,G014,P1|0|oos,19,W017,b_to_a,3aa0bf741c4b39c3,db928628d69b3f0a,18,1.3237752650585946,66.99999999999997,100.60692014445317,0.12604072089536533,0.40652842462109606,0.42028019389330495,other_people_both_views_observed; target_person_source_view_observed
7y3sRwLe3Va_4291cbfde1024467b1548934653f07ce,7y3sRwLe3Va_6376b741b50a4418b3dc3fde791c3c09,7y3sRwLe3Va-08,7y3sRwLe3Va-12,7y3sRwLe3Va,G014,P1|0|oos,19,W018,a_to_b,4785d000f2625c42,bf04983c0e9d6481,18,0.7554152327780024,324.99999999999994,195.65254528950257,0.22699712063019994,0.5074848243559308,0.4657051884855212,other_people_both_views_observed; target_person_source_view_observed
7y3sRwLe3Va_4291cbfde1024467b1548934653f07ce,7y3sRwLe3Va_6376b741b50a4418b3dc3fde791c3c09,7y3sRwLe3Va-08,7y3sRwLe3Va-12,7y3sRwLe3Va,G014,P1|0|oos,19,W018,b_to_a,bf04983c0e9d6481,4785d000f2625c42,18,1.3237752650585946,258.9999999999999,430.2269611440431,0.22699712063019994,0.5074848243559308,0.23870806785532128,other_people_both_views_observed; target_person_source_view_observed
7y3sRwLe3Va_4291cbfde1024467b1548934653f07ce,7y3sRwLe3Va_6376b741b50a4418b3dc3fde791c3c09,7y3sRwLe3Va-08,7y3sRwLe3Va-12,7y3sRwLe3Va,G014,P1|0|oos,19,W021,a_to_b,e5a17929a8d3ddab,c16f76b61a0c2732,18,1.029978282857408,46.99999999999999,358.432442434378,2.002054878064416,2.031592595479218,1.5297497518304013,other_people_both_views_observed; target_person_source_view_observed
7y3sRwLe3Va_4291cbfde1024467b1548934653f07ce,7y3sRwLe3Va_6376b741b50a4418b3dc3fde791c3c09,7y3sRwLe3Va-08,7y3sRwLe3Va-12,7y3sRwLe3Va,G014,P1|0|oos,19,W021,b_to_a,c16f76b61a0c2732,e5a17929a8d3ddab,18,0.9708942573291536,348.00000000000006,45.63203009447022,2.002054878064416,2.031592595479218,0.47230512623401477,other_people_both_views_observed; target_person_source_view_observed
7y3sRwLe3Va_4291cbfde1024467b1548934653f07ce,7y3sRwLe3Va_6376b741b50a4418b3dc3fde791c3c09,7y3sRwLe3Va-08,7y3sRwLe3Va-12,7y3sRwLe3Va,G014,P1|0|oos,19,W027,a_to_b,03e01729807e10b2,1c503eddee825845,18,1.029978282857408,230.99999999999994,472.76003183155024,0.686632499538752,0.7161702169535543,0.7761824091699356,other_people_both_views_observed; target_person_source_view_observed
7y3sRwLe3Va_4291cbfde1024467b1548934653f07ce,7y3sRwLe3Va_6376b741b50a4418b3dc3fde791c3c09,7y3sRwLe3Va-08,7y3sRwLe3Va-12,7y3sRwLe3Va,G014,P1|0|oos,19,W027,b_to_a,1c503eddee825845,03e01729807e10b2,18,0.9708942573291536,459.00000000000006,224.27657344303444,0.686632499538752,0.7161702169535543,0.08954990963118359,other_people_both_views_observed; target_person_source_view_observed
7y3sRwLe3Va_4291cbfde1024467b1548934653f07ce,7y3sRwLe3Va_6376b741b50a4418b3dc3fde791c3c09,7y3sRwLe3Va-08,7y3sRwLe3Va-12,7y3sRwLe3Va,G014,P1|0|oos,19,W028,a_to_b,8cd45265d79ac735,4646bfc46dc3b9ce,18,0.7554152327780024,410.99999999999983,176.0117492372745,0.567554760930534,0.8480424646562651,0.04519199419137365,other_people_both_views_observed; target_person_source_view_observed
7y3sRwLe3Va_4291cbfde1024467b1548934653f07ce,7y3sRwLe3Va_6376b741b50a4418b3dc3fde791c3c09,7y3sRwLe3Va-08,7y3sRwLe3Va-12,7y3sRwLe3Va,G014,P1|0|oos,19,W028,b_to_a,4646bfc46dc3b9ce,8cd45265d79ac735,18,1.3237752650585946,232.99999999999991,544.0716339390821,0.567554760930534,0.8480424646562651,0.6127467551219077,other_people_both_views_observed; target_person_source_view_observed
7y3sRwLe3Va_4291cbfde1024467b1548934653f07ce,7y3sRwLe3Va_6376b741b50a4418b3dc3fde791c3c09,7y3sRwLe3Va-08,7y3sRwLe3Va-12,7y3sRwLe3Va,G014,P1|0|oos,19,W029,a_to_b,f7889df0393772a8,bba1f0de8ac71831,18,0.7554152327780024,559.0,373.17512499233334,0.12361395596717628,0.4041016596929077,0.3755069205673722,other_people_both_views_observed; target_person_source_view_observed
7y3sRwLe3Va_4291cbfde1024467b1548934653f07ce,7y3sRwLe3Va_6376b741b50a4418b3dc3fde791c3c09,7y3sRwLe3Va-08,7y3sRwLe3Va-12,7y3sRwLe3Va,G014,P1|0|oos,19,W029,b_to_a,bba1f0de8ac71831,f7889df0393772a8,18,1.3237752650585946,494.00000000000017,739.9903731677542,0.12361395596717628,0.4041016596929077,0.25189296460019595,other_people_both_views_observed; target_person_source_view_observed
7y3sRwLe3Va_4291cbfde1024467b1548934653f07ce,7y3sRwLe3Va_6376b741b50a4418b3dc3fde791c3c09,7y3sRwLe3Va-08,7y3sRwLe3Va-12,7y3sRwLe3Va,G014,P1|0|oos,19,W030,a_to_b,42cd5a13d2ad90e1,925ff212fc8d9104,18,0.7554152327780024,304.00000000000006,95.1823193300283,0.8807457944547439,1.1612334981804748,0.029175489133931087,other_people_both_views_observed; target_person_source_view_observed
7y3sRwLe3Va_4291cbfde1024467b1548934653f07ce,7y3sRwLe3Va_6376b741b50a4418b3dc3fde791c3c09,7y3sRwLe3Va-08,7y3sRwLe3Va-12,7y3sRwLe3Va,G014,P1|0|oos,19,W030,b_to_a,925ff212fc8d9104,42cd5a13d2ad90e1,18,1.3237752650585946,126.0,402.42768057781274,0.8807457944547439,1.1612334981804748,0.909921283588675,other_people_both_views_observed; target_person_source_view_observed
7y3sRwLe3Va_4291cbfde1024467b1548934653f07ce,7y3sRwLe3Va_6376b741b50a4418b3dc3fde791c3c09,7y3sRwLe3Va-08,7y3sRwLe3Va-12,7y3sRwLe3Va,G014,P1|0|oos,19,W032,a_to_b,31ba2b8e12c0dae4,628f11c0e0520639,18,0.7554152327780024,464.99999999999983,209.2500194795067,0.5180198994000174,0.798507603125749,0.15307598869749217,other_people_both_views_observed; target_person_source_view_observed
7y3sRwLe3Va_4291cbfde1024467b1548934653f07ce,7y3sRwLe3Va_6376b741b50a4418b3dc3fde791c3c09,7y3sRwLe3Va-08,7y3sRwLe3Va-12,7y3sRwLe3Va,G014,P1|0|oos,19,W032,b_to_a,628f11c0e0520639,31ba2b8e12c0dae4,18,1.3237752650585946,277.0,615.5554982522461,0.5180198994000174,0.798507603125749,0.3649439107025252,other_people_both_views_observed; target_person_source_view_observed
7y3sRwLe3Va_4291cbfde1024467b1548934653f07ce,7y3sRwLe3Va_6376b741b50a4418b3dc3fde791c3c09,7y3sRwLe3Va-08,7y3sRwLe3Va-12,7y3sRwLe3Va,G014,P1|0|oos,19,W033,a_to_b,8ada6a2e55916c35,ffa6a35684824582,18,1.029978282857408,149.99999999999997,458.3403358715465,1.0874389880699846,1.1169767054847872,0.31724087469332574,other_people_both_views_observed; target_person_source_view_observed
7y3sRwLe3Va_4291cbfde1024467b1548934653f07ce,7y3sRwLe3Va_6376b741b50a4418b3dc3fde791c3c09,7y3sRwLe3Va-08,7y3sRwLe3Va-12,7y3sRwLe3Va,G014,P1|0|oos,19,W033,b_to_a,ffa6a35684824582,8ada6a2e55916c35,18,0.9708942573291536,444.99999999999994,145.63413859937302,1.0874389880699846,1.1169767054847872,0.7701981133766589,other_people_both_views_observed; target_person_source_view_observed
7y3sRwLe3Va_4291cbfde1024467b1548934653f07ce,7y3sRwLe3Va_6376b741b50a4418b3dc3fde791c3c09,7y3sRwLe3Va-08,7y3sRwLe3Va-12,7y3sRwLe3Va,G014,P1|0|oos,19,W036,a_to_b,9f069c3bb68abdf2,f227fac3913dbc27,18,0.7554152327780024,889.0,269.6832381017468,0.9123614537342659,1.1928491574599964,0.2739041594709404,other_people_both_views_observed; target_person_source_view_observed
7y3sRwLe3Va_4291cbfde1024467b1548934653f07ce,7y3sRwLe3Va_6376b741b50a4418b3dc3fde791c3c09,7y3sRwLe3Va-08,7y3sRwLe3Va-12,7y3sRwLe3Va,G014,P1|0|oos,19,W036,b_to_a,f227fac3913dbc27,9f069c3bb68abdf2,18,1.3237752650585946,356.9999999999999,1176.8362106370905,0.9123614537342659,1.1928491574599964,0.6384572942633255,other_people_both_views_observed; target_person_source_view_observed
7y3sRwLe3Va_4291cbfde1024467b1548934653f07ce,7y3sRwLe3Va_6376b741b50a4418b3dc3fde791c3c09,7y3sRwLe3Va-08,7y3sRwLe3Va-12,7y3sRwLe3Va,G014,P1|0|oos,19,W037,a_to_b,60bba1fdafe4c9bd,4d3e4911d8f07aa2,18,1.029978282857408,461.9999999999999,781.7535166887728,0.4964368863138917,0.5259746037286938,0.35667494393873245,other_people_both_views_observed; target_person_source_view_observed
7y3sRwLe3Va_4291cbfde1024467b1548934653f07ce,7y3sRwLe3Va_6376b741b50a4418b3dc3fde791c3c09,7y3sRwLe3Va-08,7y3sRwLe3Va-12,7y3sRwLe3Va,G014,P1|0|oos,19,W037,b_to_a,4d3e4911d8f07aa2,60bba1fdafe4c9bd,18,0.9708942573291536,759.0000000000003,448.55314688606893,0.4964368863138917,0.5259746037286938,0.13976194237515926,other_people_both_views_observed; target_person_source_view_observed
UwV83HsGsw3_528d342bf5494b3b94983545d6a1a282,UwV83HsGsw3_71ada030981d4468b76dcebc1b6fb940,UwV83HsGsw3-06,UwV83HsGsw3-08,UwV83HsGsw3,G049,P1|0|oos,19,W001,a_to_b,a95a266f291df244,f21c670566821ce7,18,1.5284852659758035,57.999999999999986,97.82305702245135,0.0984400728132524,0.5227172955838486,0.13035048181033648,other_people_both_views_observed; target_person_source_view_observed
UwV83HsGsw3_528d342bf5494b3b94983545d6a1a282,UwV83HsGsw3_71ada030981d4468b76dcebc1b6fb940,UwV83HsGsw3-06,UwV83HsGsw3-08,UwV83HsGsw3,G049,P1|0|oos,19,W001,b_to_a,f21c670566821ce7,a95a266f291df244,18,0.654242485851892,63.99999999999998,37.946064179409724,0.0984400728132524,0.5227172955838486,0.22879055462358888,other_people_both_views_observed; target_person_source_view_observed
UwV83HsGsw3_528d342bf5494b3b94983545d6a1a282,UwV83HsGsw3_71ada030981d4468b76dcebc1b6fb940,UwV83HsGsw3-06,UwV83HsGsw3-08,UwV83HsGsw3,G049,P1|0|oos,19,W002,a_to_b,302e82d117f96466,073cc94b42351b56,18,1.5284852659758035,46.0,51.96849904317733,0.3022808718729335,0.12199635089766242,0.6969422651932833,other_people_both_views_observed; target_person_source_view_observed
UwV83HsGsw3_528d342bf5494b3b94983545d6a1a282,UwV83HsGsw3_71ada030981d4468b76dcebc1b6fb940,UwV83HsGsw3-06,UwV83HsGsw3-08,UwV83HsGsw3,G049,P1|0|oos,19,W002,b_to_a,073cc94b42351b56,302e82d117f96466,18,0.654242485851892,34.00000000000001,30.09515434918703,0.3022808718729335,0.12199635089766242,0.3946613933203498,other_people_both_views_observed; target_person_source_view_observed
UwV83HsGsw3_528d342bf5494b3b94983545d6a1a282,UwV83HsGsw3_71ada030981d4468b76dcebc1b6fb940,UwV83HsGsw3-06,UwV83HsGsw3-08,UwV83HsGsw3,G049,P1|0|oos,19,W006,a_to_b,a1cf0e0701983318,7fb0a95bc36104b2,18,1.5284852659758035,142.00000000000003,247.61461308807998,0.13176927763112278,0.5560465004017194,0.5438558943086393,other_people_both_views_observed; target_person_source_view_observed
UwV83HsGsw3_528d342bf5494b3b94983545d6a1a282,UwV83HsGsw3_71ada030981d4468b76dcebc1b6fb940,UwV83HsGsw3-06,UwV83HsGsw3-08,UwV83HsGsw3,G049,P1|0|oos,19,W006,b_to_a,7fb0a95bc36104b2,a1cf0e0701983318,18,0.654242485851892,161.99999999999991,92.9024329909687,0.13176927763112278,0.5560465004017194,0.6756251719397621,other_people_both_views_observed; target_person_source_view_observed
UwV83HsGsw3_528d342bf5494b3b94983545d6a1a282,UwV83HsGsw3_71ada030981d4468b76dcebc1b6fb940,UwV83HsGsw3-06,UwV83HsGsw3-08,UwV83HsGsw3,G049,P1|0|oos,19,W008,a_to_b,e355ede0b8b5901b,1e1b8c35465d660f,18,1.489613854475139,647.0000000000002,628.6170465885089,0.4273409804648889,0.028824052165153324,0.4167181226268921,other_people_both_views_observed; target_person_source_view_observed
UwV83HsGsw3_528d342bf5494b3b94983545d6a1a282,UwV83HsGsw3_71ada030981d4468b76dcebc1b6fb940,UwV83HsGsw3-06,UwV83HsGsw3-08,UwV83HsGsw3,G049,P1|0|oos,19,W008,b_to_a,1e1b8c35465d660f,e355ede0b8b5901b,18,0.6713149162756324,422.0000000000001,434.3407508303343,0.4273409804648889,0.028824052165153324,0.010622857837996769,other_people_both_views_observed; target_person_source_view_observed
UwV83HsGsw3_528d342bf5494b3b94983545d6a1a282,UwV83HsGsw3_71ada030981d4468b76dcebc1b6fb940,UwV83HsGsw3-06,UwV83HsGsw3-08,UwV83HsGsw3,G049,P1|0|oos,19,W010,a_to_b,b612f84b4f35345d,41e737f6263bbfeb,18,1.5284852659758035,126.99999999999999,206.34551090673344,0.06108769197983843,0.48536491475043425,0.3421990002200319,other_people_both_views_observed; target_person_source_view_observed
UwV83HsGsw3_528d342bf5494b3b94983545d6a1a282,UwV83HsGsw3_71ada030981d4468b76dcebc1b6fb940,UwV83HsGsw3-06,UwV83HsGsw3-08,UwV83HsGsw3,G049,P1|0|oos,19,W010,b_to_a,41e737f6263bbfeb,b612f84b4f35345d,18,0.654242485851892,135.00000000000003,83.0887957031903,0.06108769197983843,0.48536491475043425,0.2811113082401935,other_people_both_views_observed; target_person_source_view_observed
UwV83HsGsw3_528d342bf5494b3b94983545d6a1a282,UwV83HsGsw3_71ada030981d4468b76dcebc1b6fb940,UwV83HsGsw3-06,UwV83HsGsw3-08,UwV83HsGsw3,G049,P1|0|oos,19,W011,a_to_b,71640fc7f46c27a2,38910f3666756937,18,1.5284852659758035,213.99999999999994,324.0388763868702,0.00938974034983886,0.41488748242075696,0.3412832325068207,other_people_both_views_observed; target_person_source_view_observed
UwV83HsGsw3_528d342bf5494b3b94983545d6a1a282,UwV83HsGsw3_71ada030981d4468b76dcebc1b6fb940,UwV83HsGsw3-06,UwV83HsGsw3-08,UwV83HsGsw3,G049,P1|0|oos,19,W011,b_to_a,38910f3666756937,71640fc7f46c27a2,18,0.654242485851892,211.99999999999997,140.0078919723049,0.00938974034983886,0.41488748242075696,0.35067297285665955,other_people_both_views_observed; target_person_source_view_observed
UwV83HsGsw3_528d342bf5494b3b94983545d6a1a282,UwV83HsGsw3_71ada030981d4468b76dcebc1b6fb940,UwV83HsGsw3-06,UwV83HsGsw3-08,UwV83HsGsw3,G049,P1|0|oos,19,W013,a_to_b,66d1573179cf952a,8e34950e31c52b48,18,1.4941846687416303,95.99999999999999,94.13363413072268,0.42121346507630353,0.019632779082275398,0.03157529793136149,other_people_both_views_observed; target_person_source_view_observed
UwV83HsGsw3_528d342bf5494b3b94983545d6a1a282,UwV83HsGsw3_71ada030981d4468b76dcebc1b6fb940,UwV83HsGsw3-06,UwV83HsGsw3-08,UwV83HsGsw3,G049,P1|0|oos,19,W013,b_to_a,8e34950e31c52b48,66d1573179cf952a,18,0.6692613175064753,62.99999999999999,64.24908648062164,0.42121346507630353,0.019632779082275398,0.38963816714494204,other_people_both_views_observed; target_person_source_view_observed
UwV83HsGsw3_528d342bf5494b3b94983545d6a1a282,UwV83HsGsw3_71ada030981d4468b76dcebc1b6fb940,UwV83HsGsw3-06,UwV83HsGsw3-08,UwV83HsGsw3,G049,P1|0|oos,19,W015,a_to_b,07302c287d4b5090,e65fb66189e53aac,18,1.489613854475139,382.00000000000006,177.2640486825416,1.1662971154950457,0.7677801871953105,0.1772705404632351,other_people_both_views_observed; target_person_source_view_observed
UwV83HsGsw3_528d342bf5494b3b94983545d6a1a282,UwV83HsGsw3_71ada030981d4468b76dcebc1b6fb940,UwV83HsGsw3-06,UwV83HsGsw3-08,UwV83HsGsw3,G049,P1|0|oos,19,W015,b_to_a,e65fb66189e53aac,07302c287d4b5090,18,0.6713149162756324,119.00000000000003,256.4422980172916,1.1662971154950457,0.7677801871953105,0.9890265750318106,other_people_both_views_observed; target_person_source_view_observed
UwV83HsGsw3_528d342bf5494b3b94983545d6a1a282,UwV83HsGsw3_71ada030981d4468b76dcebc1b6fb940,UwV83HsGsw3-06,UwV83HsGsw3-08,UwV83HsGsw3,G049,P1|0|oos,19,W017,a_to_b,d02768af49547bb8,8487d3e12302f924,18,1.5284852659758035,88.00000000000003,140.6206444697739,0.04445176257083361,0.4687289853414299,0.06232324029068259,other_people_both_views_observed; target_person_source_view_observed
UwV83HsGsw3_528d342bf5494b3b94983545d6a1a282,UwV83HsGsw3_71ada030981d4468b76dcebc1b6fb940,UwV83HsGsw3-06,UwV83HsGsw3-08,UwV83HsGsw3,G049,P1|0|oos,19,W017,b_to_a,8487d3e12302f924,d02768af49547bb8,18,0.654242485851892,92.00000000000001,57.573338754966535,0.04445176257083361,0.4687289853414299,0.017871477719848983,other_people_both_views_observed; target_person_source_view_observed
UwV83HsGsw3_528d342bf5494b3b94983545d6a1a282,UwV83HsGsw3_71ada030981d4468b76dcebc1b6fb940,UwV83HsGsw3-06,UwV83HsGsw3-08,UwV83HsGsw3,G049,P1|0|oos,19,W018,a_to_b,a75d738ce1b5070a,721a520d404a0fa2,18,1.489613854475139,499.99999999999983,372.40346361878466,0.6931471805599454,0.29463025226020984,0.7771340706503143,other_people_both_views_observed; target_person_source_view_observed
UwV83HsGsw3_528d342bf5494b3b94983545d6a1a282,UwV83HsGsw3_71ada030981d4468b76dcebc1b6fb940,UwV83HsGsw3-06,UwV83HsGsw3-08,UwV83HsGsw3,G049,P1|0|oos,19,W018,b_to_a,721a520d404a0fa2,a75d738ce1b5070a,18,0.6713149162756324,249.9999999999999,335.65745813781604,0.6931471805599454,0.29463025226020984,0.08398689009036886,other_people_both_views_observed; target_person_source_view_observed
UwV83HsGsw3_528d342bf5494b3b94983545d6a1a282,UwV83HsGsw3_71ada030981d4468b76dcebc1b6fb940,UwV83HsGsw3-06,UwV83HsGsw3-08,UwV83HsGsw3,G049,P1|0|oos,19,W021,a_to_b,10226aeae3f84a35,3215104ad30d7a69,18,1.489613854475139,217.00000000000003,131.0860191938123,0.9025605390622529,0.5040436107625177,0.3008980546607658,other_people_both_views_observed; target_person_source_view_observed
UwV83HsGsw3_528d342bf5494b3b94983545d6a1a282,UwV83HsGsw3_71ada030981d4468b76dcebc1b6fb940,UwV83HsGsw3-06,UwV83HsGsw3-08,UwV83HsGsw3,G049,P1|0|oos,19,W021,b_to_a,3215104ad30d7a69,10226aeae3f84a35,18,0.6713149162756324,88.00000000000003,145.67533683181225,0.9025605390622529,0.5040436107625177,1.2034585937230187,other_people_both_views_observed; target_person_source_view_observed
