image_id,building,condition,information,metric,mixed,pure_margin_matched,delta
7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,7y3sRwLe3Va,manual,T,same_topology_median_d,0.0237126976223,0.0244958455908,-0.000783147968483
7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,7y3sRwLe3Va,manual,T,topology_disagreement,0,0,0
7y3sRwLe3Va_92fb09a83f8949619b9dc5bda2855456,7y3sRwLe3Va,semi,B,fixed_future_cov,0.346483918129,0.29160331384,0.0548806042885
7y3sRwLe3Va_92fb09a83f8949619b9dc5bda2855456,7y3sRwLe3Va,semi,B,mode_entropy,0.54668128655,0.611832358674,-0.0651510721248
7y3sRwLe3Va_92fb09a83f8949619b9dc5bda2855456,7y3sRwLe3Va,semi,B,same_topology_median_d,0.0555735784809,0.0525042896582,0.00345539890735
7y3sRwLe3Va_92fb09a83f8949619b9dc5bda2855456,7y3sRwLe3Va,semi,B,topology_disagreement,0.425584795322,0.456627680312,-0.0310428849903
7y3sRwLe3Va_92fb09a83f8949619b9dc5bda2855456,7y3sRwLe3Va,semi,Q,fixed_future_cov,0.432584422658,0.483732298475,-0.051147875817
7y3sRwLe3Va_92fb09a83f8949619b9dc5bda2855456,7y3sRwLe3Va,semi,Q,mode_entropy,0.386043028322,0.31582788671,0.0702151416122
7y3sRwLe3Va_92fb09a83f8949619b9dc5bda2855456,7y3sRwLe3Va,semi,Q,same_topology_median_d,0.0682535370356,0.0610416745105,0.00721186252516
7y3sRwLe3Va_92fb09a83f8949619b9dc5bda2855456,7y3sRwLe3Va,semi,Q,topology_disagreement,0.159967320261,0.148273420479,0.0116938997821
7y3sRwLe3Va_92fb09a83f8949619b9dc5bda2855456,7y3sRwLe3Va,semi,S,fixed_future_cov,0.243,0.170210526316,0.0727894736842
7y3sRwLe3Va_92fb09a83f8949619b9dc5bda2855456,7y3sRwLe3Va,semi,S,mode_entropy,0.634,0.734631578947,-0.100631578947
7y3sRwLe3Va_92fb09a83f8949619b9dc5bda2855456,7y3sRwLe3Va,semi,S,same_topology_median_d,0.123910515752,0.106436554855,0.0174739608963
7y3sRwLe3Va_92fb09a83f8949619b9dc5bda2855456,7y3sRwLe3Va,semi,S,topology_disagreement,0.13,0.122,0.008
7y3sRwLe3Va_92fb09a83f8949619b9dc5bda2855456,7y3sRwLe3Va,semi,T,fixed_future_cov,0.318061422304,0.333249158249,-0.0151877359453
7y3sRwLe3Va_92fb09a83f8949619b9dc5bda2855456,7y3sRwLe3Va,semi,T,mode_entropy,0.543881746761,0.513585858586,0.0302958881747
7y3sRwLe3Va_92fb09a83f8949619b9dc5bda2855456,7y3sRwLe3Va,semi,T,same_topology_median_d,0.0930531237553,0.0950850786159,-0.00203195486053
7y3sRwLe3Va_92fb09a83f8949619b9dc5bda2855456,7y3sRwLe3Va,semi,T,topology_disagreement,0.245316804408,0.241481481481,0.00383532292623
7y3sRwLe3Va_a775c7668ca9419daaf506e76851821e,7y3sRwLe3Va,manual,T,fixed_future_cov,0,0,0
7y3sRwLe3Va_a775c7668ca9419daaf506e76851821e,7y3sRwLe3Va,manual,T,mode_entropy,0.859375,1,-0.140625
7y3sRwLe3Va_a775c7668ca9419daaf506e76851821e,7y3sRwLe3Va,manual,T,same_topology_median_d,0.301825938895,0.352840317387,
7y3sRwLe3Va_a775c7668ca9419daaf506e76851821e,7y3sRwLe3Va,manual,T,topology_disagreement,0.5625,0.78125,-0.21875
7y3sRwLe3Va_ad77d6eeca5b492b8fe3317177f4f03f,7y3sRwLe3Va,manual,T,fixed_future_cov,0.25,0.05,0.2
7y3sRwLe3Va_ad77d6eeca5b492b8fe3317177f4f03f,7y3sRwLe3Va,manual,T,mode_entropy,0.7,0.9,-0.2
7y3sRwLe3Va_ad77d6eeca5b492b8fe3317177f4f03f,7y3sRwLe3Va,manual,T,same_topology_median_d,0.016733139649,,
7y3sRwLe3Va_ad77d6eeca5b492b8fe3317177f4f03f,7y3sRwLe3Va,manual,T,topology_disagreement,0.7,0.9,-0.2
B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,B6ByNegPMKs,semi,B,fixed_future_cov,0.0962202380952,0.151581959707,-0.0553617216117
B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,B6ByNegPMKs,semi,B,mode_entropy,0.801765873016,0.664372710623,0.137393162393
B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,B6ByNegPMKs,semi,B,same_topology_median_d,0.130914338648,0.0980333524885,0.0328809861596
B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,B6ByNegPMKs,semi,B,topology_disagreement,0.403898809524,0.388786630037,0.0151121794872
B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,B6ByNegPMKs,semi,Q,fixed_future_cov,0.240345179739,0.259189814815,-0.0188446350763
B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,B6ByNegPMKs,semi,Q,mode_entropy,0.56800245098,0.537513616558,0.0304888344227
B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,B6ByNegPMKs,semi,Q,same_topology_median_d,0.0693718589627,0.0573701651494,0.0120016938133
B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,B6ByNegPMKs,semi,Q,topology_disagreement,0.330949074074,0.36033496732,-0.0293858932462
B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,B6ByNegPMKs,semi,S,fixed_future_cov,0.178496133496,0.167955840456,0.0105402930403
B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,B6ByNegPMKs,semi,S,mode_entropy,0.645493487993,0.645845543346,-0.000352055352055
B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,B6ByNegPMKs,semi,S,same_topology_median_d,0.078523431947,0.0761945810556,0.00232885089143
B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,B6ByNegPMKs,semi,S,topology_disagreement,0.398781542532,0.406636141636,-0.0078545991046
B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,B6ByNegPMKs,semi,T,fixed_future_cov,0.190117036843,0.192862230362,-0.002745193519
B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,B6ByNegPMKs,semi,T,mode_entropy,0.66043507859,0.651396288896,0.00903878969355
B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,B6ByNegPMKs,semi,T,same_topology_median_d,0.0894309801758,0.088944604657,0.000486375518719
B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,B6ByNegPMKs,semi,T,topology_disagreement,0.368931333217,0.375551300551,-0.00661996733425
B6ByNegPMKs_4b983544c13946e3a3a518c565ad1086,B6ByNegPMKs,manual,B,fixed_future_cov,0.181483134921,0.184520757021,-0.00303762210012
B6ByNegPMKs_4b983544c13946e3a3a518c565ad1086,B6ByNegPMKs,manual,B,mode_entropy,0.594791666667,0.567023809524,0.0277678571429
B6ByNegPMKs_4b983544c13946e3a3a518c565ad1086,B6ByNegPMKs,manual,B,same_topology_median_d,0.182036833695,0.169778572264,0.0122582614314
B6ByNegPMKs_4b983544c13946e3a3a518c565ad1086,B6ByNegPMKs,manual,B,topology_disagreement,0.119246031746,0.119246031746,0
B6ByNegPMKs_4b983544c13946e3a3a518c565ad1086,B6ByNegPMKs,manual,Q,fixed_future_cov,0.165140931373,0.18502587146,-0.0198849400871
B6ByNegPMKs_4b983544c13946e3a3a518c565ad1086,B6ByNegPMKs,manual,Q,mode_entropy,0.621861383442,0.588428649237,0.0334327342048
B6ByNegPMKs_4b983544c13946e3a3a518c565ad1086,B6ByNegPMKs,manual,Q,same_topology_median_d,0.197906773387,0.204534514279,-0.00662774089214
B6ByNegPMKs_4b983544c13946e3a3a518c565ad1086,B6ByNegPMKs,manual,Q,topology_disagreement,0.0506399782135,0.0506399782135,0
B6ByNegPMKs_4b983544c13946e3a3a518c565ad1086,B6ByNegPMKs,manual,S,fixed_future_cov,0.20431013431,0.213577024827,-0.00926689051689
B6ByNegPMKs_4b983544c13946e3a3a518c565ad1086,B6ByNegPMKs,manual,S,mode_entropy,0.586363451363,0.556596459096,0.029766992267
B6ByNegPMKs_4b983544c13946e3a3a518c565ad1086,B6ByNegPMKs,manual,S,same_topology_median_d,0.192826861461,0.169593666103,0.0232331953578
B6ByNegPMKs_4b983544c13946e3a3a518c565ad1086,B6ByNegPMKs,manual,S,topology_disagreement,0.0703785103785,0.0703785103785,0
B6ByNegPMKs_4b983544c13946e3a3a518c565ad1086,B6ByNegPMKs,manual,T,fixed_future_cov,0.151241593503,0.214556970807,-0.0633153773035
B6ByNegPMKs_4b983544c13946e3a3a518c565ad1086,B6ByNegPMKs,manual,T,mode_entropy,0.673321123321,0.530992618493,0.142328504829
B6ByNegPMKs_4b983544c13946e3a3a518c565ad1086,B6ByNegPMKs,manual,T,same_topology_median_d,0.213966255246,0.164265848589,0.049700406657
B6ByNegPMKs_4b983544c13946e3a3a518c565ad1086,B6ByNegPMKs,manual,T,topology_disagreement,0.0729853479853,0.0729853479853,0
B6ByNegPMKs_75327de9719945aa8b893a6404667884,B6ByNegPMKs,semi,B,fixed_future_cov,0.000347222222222,0.212583943834,-0.212236721612
B6ByNegPMKs_75327de9719945aa8b893a6404667884,B6ByNegPMKs,semi,B,mode_entropy,0.982718253968,0.605500610501,0.377217643468
B6ByNegPMKs_75327de9719945aa8b893a6404667884,B6ByNegPMKs,semi,B,same_topology_median_d,0.365512496459,0.198819265003,0.166693231456
B6ByNegPMKs_75327de9719945aa8b893a6404667884,B6ByNegPMKs,semi,B,topology_disagreement,0,0,0
B6ByNegPMKs_75327de9719945aa8b893a6404667884,B6ByNegPMKs,semi,Q,fixed_future_cov,0.177083333333,0.272720588235,-0.095637254902
B6ByNegPMKs_75327de9719945aa8b893a6404667884,B6ByNegPMKs,semi,Q,mode_entropy,0.608823529412,0.408366013072,0.20045751634
B6ByNegPMKs_75327de9719945aa8b893a6404667884,B6ByNegPMKs,semi,Q,same_topology_median_d,0.212038870411,0.141907156451,0.0701317139608
B6ByNegPMKs_75327de9719945aa8b893a6404667884,B6ByNegPMKs,semi,Q,topology_disagreement,0,0,0
B6ByNegPMKs_75327de9719945aa8b893a6404667884,B6ByNegPMKs,semi,S,fixed_future_cov,0.117418599919,0.109737484737,0.00768111518112
B6ByNegPMKs_75327de9719945aa8b893a6404667884,B6ByNegPMKs,semi,S,mode_entropy,0.684973544974,0.680998168498,0.00397537647538
B6ByNegPMKs_75327de9719945aa8b893a6404667884,B6ByNegPMKs,semi,S,same_topology_median_d,0.227355274747,0.231454425896,-0.00409915114939
B6ByNegPMKs_75327de9719945aa8b893a6404667884,B6ByNegPMKs,semi,S,topology_disagreement,0,0,0
B6ByNegPMKs_75327de9719945aa8b893a6404667884,B6ByNegPMKs,semi,T,fixed_future_cov,0.145807895808,0.153402847153,-0.00759495134495
B6ByNegPMKs_75327de9719945aa8b893a6404667884,B6ByNegPMKs,semi,T,mode_entropy,0.718440752369,0.670621045621,0.0478197067483
B6ByNegPMKs_75327de9719945aa8b893a6404667884,B6ByNegPMKs,semi,T,same_topology_median_d,0.25416493232,0.205523628485,0.048641303835
B6ByNegPMKs_75327de9719945aa8b893a6404667884,B6ByNegPMKs,semi,T,topology_disagreement,0,0,0
B6ByNegPMKs_b8e1ecf1bd044e7292581a66683e7993,B6ByNegPMKs,manual,B,fixed_future_cov,0.0321140763998,0.0406837606838,-0.00856968428397
B6ByNegPMKs_b8e1ecf1bd044e7292581a66683e7993,B6ByNegPMKs,manual,B,mode_entropy,0.8533426362,0.830860805861,0.022481830339
B6ByNegPMKs_b8e1ecf1bd044e7292581a66683e7993,B6ByNegPMKs,manual,B,same_topology_median_d,0.215608116617,0.204291363901,0.0113167527165
B6ByNegPMKs_b8e1ecf1bd044e7292581a66683e7993,B6ByNegPMKs,manual,B,topology_disagreement,0.133531746032,0.133531746032,0
B6ByNegPMKs_b8e1ecf1bd044e7292581a66683e7993,B6ByNegPMKs,manual,Q,fixed_future_cov,0.0163888888889,0.0313591269841,-0.0149702380952
B6ByNegPMKs_b8e1ecf1bd044e7292581a66683e7993,B6ByNegPMKs,manual,Q,mode_entropy,0.913954248366,0.852288748833,0.0616654995331
B6ByNegPMKs_b8e1ecf1bd044e7292581a66683e7993,B6ByNegPMKs,manual,Q,same_topology_median_d,0.248129567802,0.231685240815,0.0164443269867
B6ByNegPMKs_b8e1ecf1bd044e7292581a66683e7993,B6ByNegPMKs,manual,Q,topology_disagreement,0.0621160130719,0.0621160130719,0
B6ByNegPMKs_b8e1ecf1bd044e7292581a66683e7993,B6ByNegPMKs,manual,S,fixed_future_cov,0.035073114716,0.0354044566545,-0.000331341938485
B6ByNegPMKs_b8e1ecf1bd044e7292581a66683e7993,B6ByNegPMKs,manual,S,mode_entropy,0.834097767312,0.807588522589,0.0265092447235
B6ByNegPMKs_b8e1ecf1bd044e7292581a66683e7993,B6ByNegPMKs,manual,S,same_topology_median_d,0.201606138723,0.207877710894,-0.00627157217098
B6ByNegPMKs_b8e1ecf1bd044e7292581a66683e7993,B6ByNegPMKs,manual,S,topology_disagreement,0.0592307692308,0.0592307692308,0
B6ByNegPMKs_b8e1ecf1bd044e7292581a66683e7993,B6ByNegPMKs,manual,T,fixed_future_cov,0.0386729397146,0.0290817978318,0.00959114188281
B6ByNegPMKs_b8e1ecf1bd044e7292581a66683e7993,B6ByNegPMKs,manual,T,mode_entropy,0.811112267362,0.874887334887,-0.0637750675251
B6ByNegPMKs_b8e1ecf1bd044e7292581a66683e7993,B6ByNegPMKs,manual,T,same_topology_median_d,0.206947538072,0.218039475734,-0.0110919376616
B6ByNegPMKs_b8e1ecf1bd044e7292581a66683e7993,B6ByNegPMKs,manual,T,topology_disagreement,0.0817987567988,0.0817987567988,0
B6ByNegPMKs_c946db5792df4f90bea20f06a0030c37,B6ByNegPMKs,manual,B,fixed_future_cov,0,0,0
B6ByNegPMKs_c946db5792df4f90bea20f06a0030c37,B6ByNegPMKs,manual,B,mode_entropy,0.8375,0.9,-0.0625
B6ByNegPMKs_c946db5792df4f90bea20f06a0030c37,B6ByNegPMKs,manual,B,same_topology_median_d,0.206713351619,0.178395445282,0.0526100187048
B6ByNegPMKs_c946db5792df4f90bea20f06a0030c37,B6ByNegPMKs,manual,B,topology_disagreement,0.325,0.325,0
B6ByNegPMKs_c946db5792df4f90bea20f06a0030c37,B6ByNegPMKs,manual,S,fixed_future_cov,0,0,0
B6ByNegPMKs_c946db5792df4f90bea20f06a0030c37,B6ByNegPMKs,manual,S,mode_entropy,0.769230769231,1,-0.230769230769
B6ByNegPMKs_c946db5792df4f90bea20f06a0030c37,B6ByNegPMKs,manual,S,same_topology_median_d,0.186726897694,0.26721068549,-0.0621289008121
B6ByNegPMKs_c946db5792df4f90bea20f06a0030c37,B6ByNegPMKs,manual,S,topology_disagreement,0.230769230769,0.230769230769,0
B6ByNegPMKs_cee80ced97274e248d4ccaa582e12624,B6ByNegPMKs,manual,B,fixed_future_cov,0,0.0135912698413,-0.0135912698413
B6ByNegPMKs_cee80ced97274e248d4ccaa582e12624,B6ByNegPMKs,manual,B,mode_entropy,0.98371031746,0.909566544567,0.0741437728938
B6ByNegPMKs_cee80ced97274e248d4ccaa582e12624,B6ByNegPMKs,manual,B,same_topology_median_d,0.362398345885,0.357864184791,0.00453416109354
B6ByNegPMKs_cee80ced97274e248d4ccaa582e12624,B6ByNegPMKs,manual,B,topology_disagreement,0.161884920635,0.176111111111,-0.0142261904762
B6ByNegPMKs_cee80ced97274e248d4ccaa582e12624,B6ByNegPMKs,manual,Q,fixed_future_cov,0.0162663398693,0.021658496732,-0.00539215686275
B6ByNegPMKs_cee80ced97274e248d4ccaa582e12624,B6ByNegPMKs,manual,Q,mode_entropy,0.918055555556,0.845724400871,0.0723311546841
B6ByNegPMKs_cee80ced97274e248d4ccaa582e12624,B6ByNegPMKs,manual,Q,same_topology_median_d,0.354448352205,0.323866800436,0.030581551769
B6ByNegPMKs_cee80ced97274e248d4ccaa582e12624,B6ByNegPMKs,manual,Q,topology_disagreement,0.111301742919,0.104776688453,0.00652505446623
B6ByNegPMKs_cee80ced97274e248d4ccaa582e12624,B6ByNegPMKs,manual,S,fixed_future_cov,0.00594576719577,0.00738705738706,-0.00144129019129
B6ByNegPMKs_cee80ced97274e248d4ccaa582e12624,B6ByNegPMKs,manual,S,mode_entropy,0.932567663818,0.94652014652,-0.0139524827025
B6ByNegPMKs_cee80ced97274e248d4ccaa582e12624,B6ByNegPMKs,manual,S,same_topology_median_d,0.352604910137,0.365297086272,-0.012692176135
B6ByNegPMKs_cee80ced97274e248d4ccaa582e12624,B6ByNegPMKs,manual,S,topology_disagreement,0.16862026862,0.184635734636,-0.0160154660155
B6ByNegPMKs_cee80ced97274e248d4ccaa582e12624,B6ByNegPMKs,manual,T,fixed_future_cov,0.00405365137508,0.0103445165945,-0.00629086521944
B6ByNegPMKs_cee80ced97274e248d4ccaa582e12624,B6ByNegPMKs,manual,T,mode_entropy,0.948677975464,0.892804417804,0.0558735576593
B6ByNegPMKs_cee80ced97274e248d4ccaa582e12624,B6ByNegPMKs,manual,T,same_topology_median_d,0.370874239477,0.343274650606,0.0275995888715
B6ByNegPMKs_cee80ced97274e248d4ccaa582e12624,B6ByNegPMKs,manual,T,topology_disagreement,0.134645909646,0.125177600178,0.00946830946831
B6ByNegPMKs_e52609aae11f42a79f6cf50360180fd5,B6ByNegPMKs,manual,B,fixed_future_cov,0,0.125,-0.125
B6ByNegPMKs_e52609aae11f42a79f6cf50360180fd5,B6ByNegPMKs,manual,B,mode_entropy,1,0.75,0.25
B6ByNegPMKs_e52609aae11f42a79f6cf50360180fd5,B6ByNegPMKs,manual,B,same_topology_median_d,0.26536043833,0.213541847805,0.0518185905248
B6ByNegPMKs_e52609aae11f42a79f6cf50360180fd5,B6ByNegPMKs,manual,B,topology_disagreement,0,0,0
B6ByNegPMKs_e52609aae11f42a79f6cf50360180fd5,B6ByNegPMKs,manual,S,fixed_future_cov,0.0875,0,0.0875
B6ByNegPMKs_e52609aae11f42a79f6cf50360180fd5,B6ByNegPMKs,manual,S,mode_entropy,0.725,0.9,-0.175
B6ByNegPMKs_e52609aae11f42a79f6cf50360180fd5,B6ByNegPMKs,manual,S,same_topology_median_d,0.234054880594,0.304333497893,-0.0702786172985
B6ByNegPMKs_e52609aae11f42a79f6cf50360180fd5,B6ByNegPMKs,manual,S,topology_disagreement,0,0,0
S9hNv5qa7GM_0c2a97f049db4a429776940850fedf2e,S9hNv5qa7GM,manual,B,fixed_future_cov,0.0119047619048,0.271513605442,-0.259608843537
S9hNv5qa7GM_0c2a97f049db4a429776940850fedf2e,S9hNv5qa7GM,manual,B,mode_entropy,0.885714285714,0.262074829932,0.623639455782
S9hNv5qa7GM_0c2a97f049db4a429776940850fedf2e,S9hNv5qa7GM,manual,B,same_topology_median_d,0.147870491021,0.109411583293,0.0384589077278
S9hNv5qa7GM_0c2a97f049db4a429776940850fedf2e,S9hNv5qa7GM,manual,B,topology_disagreement,0.0595238095238,0.0595238095238,0
S9hNv5qa7GM_0c2a97f049db4a429776940850fedf2e,S9hNv5qa7GM,manual,Q,fixed_future_cov,0.277333333333,0.0952380952381,0.182095238095
S9hNv5qa7GM_0c2a97f049db4a429776940850fedf2e,S9hNv5qa7GM,manual,Q,mode_entropy,0.464,0.80419047619,-0.34019047619
S9hNv5qa7GM_0c2a97f049db4a429776940850fedf2e,S9hNv5qa7GM,manual,Q,same_topology_median_d,0.111690727033,0.118435992748,-0.00674526571472
S9hNv5qa7GM_0c2a97f049db4a429776940850fedf2e,S9hNv5qa7GM,manual,Q,topology_disagreement,0.056,0.056,0
S9hNv5qa7GM_0c2a97f049db4a429776940850fedf2e,S9hNv5qa7GM,manual,S,fixed_future_cov,0.245528360528,0.201328671329,0.0441996891997
S9hNv5qa7GM_0c2a97f049db4a429776940850fedf2e,S9hNv5qa7GM,manual,S,mode_entropy,0.546157731158,0.6337995338,-0.0876418026418
S9hNv5qa7GM_0c2a97f049db4a429776940850fedf2e,S9hNv5qa7GM,manual,S,same_topology_median_d,0.128177053335,0.135615432475,-0.00743837914024
S9hNv5qa7GM_0c2a97f049db4a429776940850fedf2e,S9hNv5qa7GM,manual,S,topology_disagreement,0.0766317016317,0.0766317016317,0
S9hNv5qa7GM_0c2a97f049db4a429776940850fedf2e,S9hNv5qa7GM,manual,T,fixed_future_cov,0.224011544012,0.180216450216,0.0437950937951
S9hNv5qa7GM_0c2a97f049db4a429776940850fedf2e,S9hNv5qa7GM,manual,T,mode_entropy,0.612200577201,0.661164021164,-0.0489634439634
S9hNv5qa7GM_0c2a97f049db4a429776940850fedf2e,S9hNv5qa7GM,manual,T,same_topology_median_d,0.125851101581,0.127103488701,-0.00125238711948
S9hNv5qa7GM_0c2a97f049db4a429776940850fedf2e,S9hNv5qa7GM,manual,T,topology_disagreement,0.156031746032,0.156031746032,0
S9hNv5qa7GM_bd9faec23bb3462c94a5fbc6c0a3d5cf,S9hNv5qa7GM,manual,B,fixed_future_cov,0.99609375,0.990711805556,0.00538194444444
S9hNv5qa7GM_bd9faec23bb3462c94a5fbc6c0a3d5cf,S9hNv5qa7GM,manual,B,mode_entropy,0,0.003125,-0.003125
S9hNv5qa7GM_bd9faec23bb3462c94a5fbc6c0a3d5cf,S9hNv5qa7GM,manual,B,same_topology_median_d,0.0496846584752,0.037746205913,0.0119384525622
S9hNv5qa7GM_bd9faec23bb3462c94a5fbc6c0a3d5cf,S9hNv5qa7GM,manual,B,topology_disagreement,0,0,0
S9hNv5qa7GM_bd9faec23bb3462c94a5fbc6c0a3d5cf,S9hNv5qa7GM,manual,Q,fixed_future_cov,0.995402298851,0.987931034483,0.00747126436782
S9hNv5qa7GM_bd9faec23bb3462c94a5fbc6c0a3d5cf,S9hNv5qa7GM,manual,Q,mode_entropy,0,0.00270935960591,-0.00270935960591
S9hNv5qa7GM_bd9faec23bb3462c94a5fbc6c0a3d5cf,S9hNv5qa7GM,manual,Q,same_topology_median_d,0.0376300675346,0.0317895037175,0.00584056381704
S9hNv5qa7GM_bd9faec23bb3462c94a5fbc6c0a3d5cf,S9hNv5qa7GM,manual,Q,topology_disagreement,0,0,0
S9hNv5qa7GM_bd9faec23bb3462c94a5fbc6c0a3d5cf,S9hNv5qa7GM,manual,S,fixed_future_cov,0.978995541496,0.990886890887,-0.0118913493913
S9hNv5qa7GM_bd9faec23bb3462c94a5fbc6c0a3d5cf,S9hNv5qa7GM,manual,S,mode_entropy,0.0110003885004,0,0.0110003885004
S9hNv5qa7GM_bd9faec23bb3462c94a5fbc6c0a3d5cf,S9hNv5qa7GM,manual,S,same_topology_median_d,0.042360021065,0.0437871462128,-0.00142712514776
S9hNv5qa7GM_bd9faec23bb3462c94a5fbc6c0a3d5cf,S9hNv5qa7GM,manual,S,topology_disagreement,0,0,0
S9hNv5qa7GM_bd9faec23bb3462c94a5fbc6c0a3d5cf,S9hNv5qa7GM,manual,T,fixed_future_cov,0.986289081289,0.993623737374,-0.00733465608466
S9hNv5qa7GM_bd9faec23bb3462c94a5fbc6c0a3d5cf,S9hNv5qa7GM,manual,T,mode_entropy,0.0107317219817,0,0.0107317219817
S9hNv5qa7GM_bd9faec23bb3462c94a5fbc6c0a3d5cf,S9hNv5qa7GM,manual,T,same_topology_median_d,0.0412002884568,0.0423485233243,-0.00114823486754
S9hNv5qa7GM_bd9faec23bb3462c94a5fbc6c0a3d5cf,S9hNv5qa7GM,manual,T,topology_disagreement,0,0,0
UwV83HsGsw3_7482b1a2655e4655ae4ab58749f43f65,UwV83HsGsw3,manual,B,fixed_future_cov,0.00366959064327,0.0300730994152,-0.0264035087719
UwV83HsGsw3_7482b1a2655e4655ae4ab58749f43f65,UwV83HsGsw3,manual,B,mode_entropy,0.940233918129,0.744259259259,0.195974658869
UwV83HsGsw3_7482b1a2655e4655ae4ab58749f43f65,UwV83HsGsw3,manual,B,same_topology_median_d,0.114515628402,0.0692003476015,0.0531701231289
UwV83HsGsw3_7482b1a2655e4655ae4ab58749f43f65,UwV83HsGsw3,manual,B,topology_disagreement,0.90567251462,0.623440545809,0.282231968811
UwV83HsGsw3_7482b1a2655e4655ae4ab58749f43f65,UwV83HsGsw3,manual,Q,fixed_future_cov,0.0193116830065,0.0228227124183,-0.00351102941176
UwV83HsGsw3_7482b1a2655e4655ae4ab58749f43f65,UwV83HsGsw3,manual,Q,mode_entropy,0.900919117647,0.873006535948,0.0279125816993
UwV83HsGsw3_7482b1a2655e4655ae4ab58749f43f65,UwV83HsGsw3,manual,Q,same_topology_median_d,0.128026438689,0.104051792917,0.023974645772
UwV83HsGsw3_7482b1a2655e4655ae4ab58749f43f65,UwV83HsGsw3,manual,Q,topology_disagreement,0.714305555556,0.739967320261,-0.0256617647059
UwV83HsGsw3_7482b1a2655e4655ae4ab58749f43f65,UwV83HsGsw3,manual,S,fixed_future_cov,0.0166765873016,0.024594017094,-0.00791742979243
UwV83HsGsw3_7482b1a2655e4655ae4ab58749f43f65,UwV83HsGsw3,manual,S,mode_entropy,0.898581349206,0.853638583639,0.0449427655678
UwV83HsGsw3_7482b1a2655e4655ae4ab58749f43f65,UwV83HsGsw3,manual,S,same_topology_median_d,0.143325707456,0.155802665847,-0.0124769583914
UwV83HsGsw3_7482b1a2655e4655ae4ab58749f43f65,UwV83HsGsw3,manual,S,topology_disagreement,0.737470238095,0.623064713065,0.114405525031
UwV83HsGsw3_7482b1a2655e4655ae4ab58749f43f65,UwV83HsGsw3,manual,T,fixed_future_cov,0.0207710719615,0.0236758611759,-0.00290478921431
UwV83HsGsw3_7482b1a2655e4655ae4ab58749f43f65,UwV83HsGsw3,manual,T,mode_entropy,0.894117027153,0.846063196063,0.0480538310895
