path,role,included,sha256,deduplication,paper
analysis_results/post_block2_analysis_pack_20260817_v4/post_block2_submission_master.csv,formal_submission_spine,true,7b299a7910c5296ea7eac547471d6bd1ea43e2c012d765c72f3dd1a57498571a,frozen_SHA_plus_annotation_identity,A
analysis_results/post_block2_analysis_pack_20260817_v4/post_block2_task_context_master.csv,formal_task_context,true,d16b8990b036099e0a501591ba8162b114e84bb82b22213100b89c67e3b8840e,frozen_SHA_plus_annotation_identity,A
analysis_results/post_block2_analysis_pack_20260817_v4/post_block2_worker_profile_master.csv,formal_worker_profile,true,dbdd1fcea255a82731cf4d50cf416f21de86451c9240772f11017ab8e5bef48f,frozen_SHA_plus_annotation_identity,A
analysis_results/reviewer_profile_dual_stage_processing_20260819_v2/SEMI_ROW_LEVEL_REVIEWER_EVIDENCE.csv,semi_review,true,e6489d41bcafec0455114eace5044418de9ea3ed34295104f9cdb5ecf540ab22,frozen_SHA_plus_annotation_identity,A
analysis_results/calibration_dual_track_processing_20260815_v3/task_feature_matrix.csv,calibration_task_features,true,c46370d048fe848779043b6c40867929d86f8b7d068fd3a13f37efea8f3c638a,frozen_SHA_plus_annotation_identity,A
import_json/groudTruth_458_tasks_import_from_updated_gt_20260701.json,T1_candidate_coverage_only,true,1b2a2d905f62d703a3e46a7a83e5dca6e90c6030988d6ca594d2eb69793b5cf6,frozen_SHA_plus_annotation_identity,A
export_label/,raw_export_inventory_not_mixed,false,a077d0645edfc8af3aead6a0c71ddf3f557dd615c1c8ffcbf742aa3a431297f9,recursive_path_and_SHA,A
analysis_results/stage_aware_analysis_freeze_v2_1_20260317/,legacy_snapshot_inventory_not_mixed,false,7d0798ce3acdb33f0058cd5d2d6b680bb13138e0515da980eb07d25310b69ced,recursive_path_and_SHA,A
