package_id,package_scope,package_role,file_path,file_exists,file_role,format,size_bytes,row_count,field_count,fields,json_type,sheet_names,sheet_row_counts,declared_status_or_role,format_status,format_errors,key_candidate,key_status,duplicate_key_count,missing_key_value_count
active_logs,explicit_upstream_reference,明确引用的上游文件,active_logs/c1/active_times_2026-07-10.jsonl,true,数据表,jsonl,899682,981,25,"[""active_seconds"", ""active_seconds_fragment"", ""active_time_alias_from"", ""active_time_alias_reason"", ""active_time_key"", ""annotation_id"", ""annotation_id_source"", ""annotation_match_status"", ""annotator_id"", ""foreign_https_script_version"", ""is_manual_flush"", ""late_binding_status"", ""page_type"", ""project_id"", ""project_id_source"", ""project_name"", ""script_version"", ""selected_annotation_id"", ""selected_annotation_owner_id"", ""selected_annotation_owner_source"", ""server_received_at"", ""session_id"", ""task_id"", ""task_id_source"", ""timestamp""]",jsonl,,,,pass,,task_id,review_required_not_unique,2,0
active_logs,explicit_upstream_reference,明确引用的上游文件,active_logs/c1/active_times_2026-07-11.jsonl,true,数据表,jsonl,118183,136,24,"[""active_seconds"", ""active_seconds_fragment"", ""active_time_alias_from"", ""active_time_alias_reason"", ""active_time_key"", ""annotation_id"", ""annotation_id_source"", ""annotation_match_status"", ""annotator_id"", ""is_manual_flush"", ""late_binding_status"", ""page_type"", ""project_id"", ""project_id_source"", ""project_name"", ""script_version"", ""selected_annotation_id"", ""selected_annotation_owner_id"", ""selected_annotation_owner_source"", ""server_received_at"", ""session_id"", ""task_id"", ""task_id_source"", ""timestamp""]",jsonl,,,,pass,,task_id,review_required_not_unique,2,0
active_logs,explicit_upstream_reference,明确引用的上游文件,active_logs/c1/active_times_2026-07-12.jsonl,true,数据表,jsonl,770883,853,41,"[""active_seconds"", ""active_seconds_fragment"", ""active_time_alias_from"", ""active_time_alias_reason"", ""active_time_key"", ""annotation_editor_dom_present"", ""annotation_id"", ""annotation_id_source"", ""annotation_main_view_dom_present"", ""annotation_match_status"", ""annotator_id"", ""foreign_https_script_version"", ""is_manual_flush"", ""labeling_root_present"", ""late_binding_status"", ""location_path"", ""location_search"", ""page_gate_captured_at"", ""page_gate_eligible"", ""page_gate_reason"", ""page_gate_sources"", ""page_type"", ""project_id"", ""project_id_source"", ""project_name"", ""resolved_dom_task_id"", ""resolved_route_task_id"", ""resolved_store_task_id"", ""script_version"", ""selected_annotation_id"", ""selected_annotation_owner_id"", ""selected_annotation_owner_source"", ""server_received_at"", ""session_id"", ""store_mismatch_present"", ""store_task_ids"", ""store_task_match_status"", ""task_id"", ""task_id_source"", ""task_route_present"", ""timestamp""]",jsonl,,,,pass,,task_id,review_required_not_unique,1,0
active_logs,explicit_upstream_reference,明确引用的上游文件,active_logs/c1/active_times_2026-07-13.jsonl,true,数据表,jsonl,227237,281,24,"[""active_seconds"", ""active_seconds_fragment"", ""active_time_alias_from"", ""active_time_alias_reason"", ""active_time_key"", ""annotation_id"", ""annotation_id_source"", ""annotation_match_status"", ""annotator_id"", ""is_manual_flush"", ""late_binding_status"", ""page_type"", ""project_id"", ""project_id_source"", ""project_name"", ""script_version"", ""selected_annotation_id"", ""selected_annotation_owner_id"", ""selected_annotation_owner_source"", ""server_received_at"", ""session_id"", ""task_id"", ""task_id_source"", ""timestamp""]",jsonl,,,,pass,,task_id,review_required_not_unique,2,0
active_logs,explicit_upstream_reference,明确引用的上游文件,active_logs/c1/active_times_2026-07-14.jsonl,true,数据表,jsonl,471,1,13,"[""active_seconds"", ""active_seconds_fragment"", ""annotator_id"", ""foreign_https_script_version"", ""is_manual_flush"", ""page_type"", ""project_id"", ""project_name"", ""script_version"", ""server_received_at"", ""session_id"", ""task_id"", ""timestamp""]",jsonl,,,,pass,,task_id,pass_unique,0,0
active_logs,explicit_upstream_reference,明确引用的上游文件,active_logs/c1/active_times_2026-07-15.jsonl,true,数据表,jsonl,167289,188,24,"[""active_seconds"", ""active_seconds_fragment"", ""active_time_alias_from"", ""active_time_alias_reason"", ""active_time_key"", ""annotation_id"", ""annotation_id_source"", ""annotation_match_status"", ""annotator_id"", ""is_manual_flush"", ""late_binding_status"", ""page_type"", ""project_id"", ""project_id_source"", ""project_name"", ""script_version"", ""selected_annotation_id"", ""selected_annotation_owner_id"", ""selected_annotation_owner_source"", ""server_received_at"", ""session_id"", ""task_id"", ""task_id_source"", ""timestamp""]",jsonl,,,,pass,,task_id,review_required_not_unique,1,0
active_logs,explicit_upstream_reference,明确引用的上游文件,active_logs/c1/active_times_2026-07-16.jsonl,true,数据表,jsonl,604766,736,25,"[""active_seconds"", ""active_seconds_fragment"", ""active_time_alias_from"", ""active_time_alias_reason"", ""active_time_key"", ""annotation_id"", ""annotation_id_source"", ""annotation_match_status"", ""annotator_id"", ""foreign_https_script_version"", ""is_manual_flush"", ""late_binding_status"", ""page_type"", ""project_id"", ""project_id_source"", ""project_name"", ""script_version"", ""selected_annotation_id"", ""selected_annotation_owner_id"", ""selected_annotation_owner_source"", ""server_received_at"", ""session_id"", ""task_id"", ""task_id_source"", ""timestamp""]",jsonl,,,,pass,,task_id,review_required_not_unique,1,0
active_logs,explicit_upstream_reference,明确引用的上游文件,active_logs/c1/active_times_2026-07-17.jsonl,true,数据表,jsonl,461153,500,25,"[""active_seconds"", ""active_seconds_fragment"", ""active_time_alias_from"", ""active_time_alias_reason"", ""active_time_key"", ""annotation_id"", ""annotation_id_source"", ""annotation_match_status"", ""annotator_id"", ""foreign_https_script_version"", ""is_manual_flush"", ""late_binding_status"", ""page_type"", ""project_id"", ""project_id_source"", ""project_name"", ""script_version"", ""selected_annotation_id"", ""selected_annotation_owner_id"", ""selected_annotation_owner_source"", ""server_received_at"", ""session_id"", ""task_id"", ""task_id_source"", ""timestamp""]",jsonl,,,,pass,,task_id,review_required_not_unique,2,0
active_logs,explicit_upstream_reference,明确引用的上游文件,active_logs/c1/active_times_2026-07-18.jsonl,true,数据表,jsonl,165260,187,24,"[""active_seconds"", ""active_seconds_fragment"", ""active_time_alias_from"", ""active_time_alias_reason"", ""active_time_key"", ""annotation_id"", ""annotation_id_source"", ""annotation_match_status"", ""annotator_id"", ""is_manual_flush"", ""late_binding_status"", ""page_type"", ""project_id"", ""project_id_source"", ""project_name"", ""script_version"", ""selected_annotation_id"", ""selected_annotation_owner_id"", ""selected_annotation_owner_source"", ""server_received_at"", ""session_id"", ""task_id"", ""task_id_source"", ""timestamp""]",jsonl,,,,pass,,task_id,review_required_not_unique,1,0
active_logs,explicit_upstream_reference,明确引用的上游文件,active_logs/c1/active_times_2026-07-19.jsonl,true,数据表,jsonl,148274,168,24,"[""active_seconds"", ""active_seconds_fragment"", ""active_time_alias_from"", ""active_time_alias_reason"", ""active_time_key"", ""annotation_id"", ""annotation_id_source"", ""annotation_match_status"", ""annotator_id"", ""is_manual_flush"", ""late_binding_status"", ""page_type"", ""project_id"", ""project_id_source"", ""project_name"", ""script_version"", ""selected_annotation_id"", ""selected_annotation_owner_id"", ""selected_annotation_owner_source"", ""server_received_at"", ""session_id"", ""task_id"", ""task_id_source"", ""timestamp""]",jsonl,,,,pass,,task_id,review_required_not_unique,2,0
active_logs,explicit_upstream_reference,明确引用的上游文件,active_logs/c1/active_times_2026-07-20.jsonl,true,数据表,jsonl,206950,210,25,"[""active_seconds"", ""active_seconds_fragment"", ""active_time_alias_from"", ""active_time_alias_reason"", ""active_time_key"", ""annotation_id"", ""annotation_id_source"", ""annotation_match_status"", ""annotator_id"", ""foreign_https_script_version"", ""is_manual_flush"", ""late_binding_status"", ""page_type"", ""project_id"", ""project_id_source"", ""project_name"", ""script_version"", ""selected_annotation_id"", ""selected_annotation_owner_id"", ""selected_annotation_owner_source"", ""server_received_at"", ""session_id"", ""task_id"", ""task_id_source"", ""timestamp""]",jsonl,,,,pass,,task_id,review_required_not_unique,2,0
active_logs,explicit_upstream_reference,明确引用的上游文件,active_logs/c1/active_times_2026-07-21.jsonl,true,数据表,jsonl,230228,234,25,"[""active_seconds"", ""active_seconds_fragment"", ""active_time_alias_from"", ""active_time_alias_reason"", ""active_time_key"", ""annotation_id"", ""annotation_id_source"", ""annotation_match_status"", ""annotator_id"", ""foreign_https_script_version"", ""is_manual_flush"", ""late_binding_status"", ""page_type"", ""project_id"", ""project_id_source"", ""project_name"", ""script_version"", ""selected_annotation_id"", ""selected_annotation_owner_id"", ""selected_annotation_owner_source"", ""server_received_at"", ""session_id"", ""task_id"", ""task_id_source"", ""timestamp""]",jsonl,,,,pass,,task_id,review_required_not_unique,1,0
active_logs,explicit_upstream_reference,明确引用的上游文件,active_logs/c1/active_times_2026-07-22.jsonl,true,数据表,jsonl,1755,2,24,"[""active_seconds"", ""active_seconds_fragment"", ""active_time_alias_from"", ""active_time_alias_reason"", ""active_time_key"", ""annotation_id"", ""annotation_id_source"", ""annotation_match_status"", ""annotator_id"", ""is_manual_flush"", ""late_binding_status"", ""page_type"", ""project_id"", ""project_id_source"", ""project_name"", ""script_version"", ""selected_annotation_id"", ""selected_annotation_owner_id"", ""selected_annotation_owner_source"", ""server_received_at"", ""session_id"", ""task_id"", ""task_id_source"", ""timestamp""]",jsonl,,,,pass,,task_id,review_required_not_unique,1,0
active_logs,explicit_upstream_reference,明确引用的上游文件,active_logs/c1/active_times_2026-07-23.jsonl,true,数据表,jsonl,70738,75,25,"[""active_seconds"", ""active_seconds_fragment"", ""active_time_alias_from"", ""active_time_alias_reason"", ""active_time_key"", ""annotation_id"", ""annotation_id_source"", ""annotation_match_status"", ""annotator_id"", ""foreign_https_script_version"", ""is_manual_flush"", ""late_binding_status"", ""page_type"", ""project_id"", ""project_id_source"", ""project_name"", ""script_version"", ""selected_annotation_id"", ""selected_annotation_owner_id"", ""selected_annotation_owner_source"", ""server_received_at"", ""session_id"", ""task_id"", ""task_id_source"", ""timestamp""]",jsonl,,,,pass,,task_id,review_required_not_unique,2,0
active_logs,explicit_upstream_reference,明确引用的上游文件,active_logs/c1/active_times_2026-07-24.jsonl,true,数据表,jsonl,229422,472,24,"[""active_seconds"", ""active_seconds_fragment"", ""active_time_alias_from"", ""active_time_alias_reason"", ""active_time_key"", ""annotation_id"", ""annotation_id_source"", ""annotation_match_status"", ""annotator_id"", ""is_manual_flush"", ""late_binding_status"", ""page_type"", ""project_id"", ""project_id_source"", ""project_name"", ""script_version"", ""selected_annotation_id"", ""selected_annotation_owner_id"", ""selected_annotation_owner_source"", ""server_received_at"", ""session_id"", ""task_id"", ""task_id_source"", ""timestamp""]",jsonl,,,,pass,,task_id,review_required_not_unique,2,0
active_logs,explicit_upstream_reference,明确引用的上游文件,active_logs/c1/active_times_2026-07-26.jsonl,true,数据表,jsonl,32665,92,12,"[""active_seconds"", ""active_seconds_fragment"", ""annotator_id"", ""is_manual_flush"", ""page_type"", ""project_id"", ""project_name"", ""script_version"", ""server_received_at"", ""session_id"", ""task_id"", ""timestamp""]",jsonl,,,,pass,,task_id,review_required_not_unique,1,0
active_logs,explicit_upstream_reference,明确引用的上游文件,active_logs/c1/active_times_2026-07-28.jsonl,true,数据表,jsonl,90428,102,24,"[""active_seconds"", ""active_seconds_fragment"", ""active_time_alias_from"", ""active_time_alias_reason"", ""active_time_key"", ""annotation_id"", ""annotation_id_source"", ""annotation_match_status"", ""annotator_id"", ""is_manual_flush"", ""late_binding_status"", ""page_type"", ""project_id"", ""project_id_source"", ""project_name"", ""script_version"", ""selected_annotation_id"", ""selected_annotation_owner_id"", ""selected_annotation_owner_source"", ""server_received_at"", ""session_id"", ""task_id"", ""task_id_source"", ""timestamp""]",jsonl,,,,pass,,task_id,review_required_not_unique,2,0
active_logs,explicit_upstream_reference,明确引用的上游文件,active_logs/c1/active_times_2026-07-29.jsonl,true,数据表,jsonl,23426,20,41,"[""active_seconds"", ""active_seconds_fragment"", ""active_time_alias_from"", ""active_time_alias_reason"", ""active_time_key"", ""annotation_editor_dom_present"", ""annotation_id"", ""annotation_id_source"", ""annotation_main_view_dom_present"", ""annotation_match_status"", ""annotator_id"", ""foreign_https_script_version"", ""is_manual_flush"", ""labeling_root_present"", ""late_binding_status"", ""location_path"", ""location_search"", ""page_gate_captured_at"", ""page_gate_eligible"", ""page_gate_reason"", ""page_gate_sources"", ""page_type"", ""project_id"", ""project_id_source"", ""project_name"", ""resolved_dom_task_id"", ""resolved_route_task_id"", ""resolved_store_task_id"", ""script_version"", ""selected_annotation_id"", ""selected_annotation_owner_id"", ""selected_annotation_owner_source"", ""server_received_at"", ""session_id"", ""store_mismatch_present"", ""store_task_ids"", ""store_task_match_status"", ""task_id"", ""task_id_source"", ""task_route_present"", ""timestamp""]",jsonl,,,,pass,,task_id,review_required_not_unique,2,0
active_logs,explicit_upstream_reference,明确引用的上游文件,active_logs/c1/active_times_2026-07-30.jsonl,true,数据表,jsonl,298899,278,25,"[""active_seconds"", ""active_seconds_fragment"", ""active_time_alias_from"", ""active_time_alias_reason"", ""active_time_key"", ""annotation_id"", ""annotation_id_source"", ""annotation_match_status"", ""annotator_id"", ""foreign_https_script_version"", ""is_manual_flush"", ""late_binding_status"", ""page_type"", ""project_id"", ""project_id_source"", ""project_name"", ""script_version"", ""selected_annotation_id"", ""selected_annotation_owner_id"", ""selected_annotation_owner_source"", ""server_received_at"", ""session_id"", ""task_id"", ""task_id_source"", ""timestamp""]",jsonl,,,,pass,,task_id,review_required_not_unique,2,0
active_logs,explicit_upstream_reference,明确引用的上游文件,active_logs/c2a_rp_block1_20260810/active_times_2026-08-07.jsonl,true,数据表,jsonl,211314,156,43,"[""active_seconds"", ""active_seconds_fragment"", ""active_time_alias_from"", ""active_time_alias_reason"", ""active_time_identity_level"", ""active_time_key"", ""active_time_schema_version"", ""annotation_editor_dom_present"", ""annotation_id"", ""annotation_id_source"", ""annotation_main_view_dom_present"", ""annotation_match_status"", ""annotator_id"", ""foreign_https_script_version"", ""is_manual_flush"", ""labeling_root_present"", ""late_binding_status"", ""location_path"", ""location_search"", ""page_gate_captured_at"", ""page_gate_eligible"", ""page_gate_reason"", ""page_gate_sources"", ""page_type"", ""project_id"", ""project_id_source"", ""project_name"", ""resolved_dom_task_id"", ""resolved_route_task_id"", ""resolved_store_task_id"", ""script_version"", ""selected_annotation_id"", ""selected_annotation_owner_id"", ""selected_annotation_owner_source"", ""server_received_at"", ""session_id"", ""store_mismatch_present"", ""store_task_ids"", ""store_task_match_status"", ""task_id"", ""task_id_source"", ""task_route_present"", ""timestamp""]",jsonl,,,,pass,,task_id,pass_unique,0,0
active_logs,explicit_upstream_reference,明确引用的上游文件,active_logs/c2a_rp_block1_20260810/active_times_2026-08-08.jsonl,true,数据表,jsonl,271195,240,34,"[""active_seconds"", ""active_seconds_fragment"", ""active_time_identity_level"", ""active_time_key"", ""active_time_schema_version"", ""annotation_editor_dom_present"", ""annotation_main_view_dom_present"", ""annotator_id"", ""foreign_https_script_version"", ""is_manual_flush"", ""labeling_root_present"", ""location_path"", ""location_search"", ""page_gate_captured_at"", ""page_gate_eligible"", ""page_gate_reason"", ""page_gate_sources"", ""page_type"", ""project_id"", ""project_id_source"", ""project_name"", ""resolved_dom_task_id"", ""resolved_route_task_id"", ""resolved_store_task_id"", ""script_version"", ""server_received_at"", ""session_id"", ""store_mismatch_present"", ""store_task_ids"", ""store_task_match_status"", ""task_id"", ""task_id_source"", ""task_route_present"", ""timestamp""]",jsonl,,,,pass,,task_id,review_required_not_unique,2,0
active_logs,explicit_upstream_reference,明确引用的上游文件,active_logs/c2a_rp_block1_20260810/active_times_2026-08-09.jsonl,true,数据表,jsonl,186535,142,34,"[""active_seconds"", ""active_seconds_fragment"", ""active_time_identity_level"", ""active_time_key"", ""active_time_schema_version"", ""annotation_editor_dom_present"", ""annotation_main_view_dom_present"", ""annotator_id"", ""foreign_https_script_version"", ""is_manual_flush"", ""labeling_root_present"", ""location_path"", ""location_search"", ""page_gate_captured_at"", ""page_gate_eligible"", ""page_gate_reason"", ""page_gate_sources"", ""page_type"", ""project_id"", ""project_id_source"", ""project_name"", ""resolved_dom_task_id"", ""resolved_route_task_id"", ""resolved_store_task_id"", ""script_version"", ""server_received_at"", ""session_id"", ""store_mismatch_present"", ""store_task_ids"", ""store_task_match_status"", ""task_id"", ""task_id_source"", ""task_route_present"", ""timestamp""]",jsonl,,,,pass,,task_id,review_required_not_unique,1,0
active_logs,explicit_upstream_reference,明确引用的上游文件,active_logs/c2a_rp_block1_20260810/active_times_2026-08-10.jsonl,true,数据表,jsonl,52594,41,34,"[""active_seconds"", ""active_seconds_fragment"", ""active_time_identity_level"", ""active_time_key"", ""active_time_schema_version"", ""annotation_editor_dom_present"", ""annotation_main_view_dom_present"", ""annotator_id"", ""foreign_https_script_version"", ""is_manual_flush"", ""labeling_root_present"", ""location_path"", ""location_search"", ""page_gate_captured_at"", ""page_gate_eligible"", ""page_gate_reason"", ""page_gate_sources"", ""page_type"", ""project_id"", ""project_id_source"", ""project_name"", ""resolved_dom_task_id"", ""resolved_route_task_id"", ""resolved_store_task_id"", ""script_version"", ""server_received_at"", ""session_id"", ""store_mismatch_present"", ""store_task_ids"", ""store_task_match_status"", ""task_id"", ""task_id_source"", ""task_route_present"", ""timestamp""]",jsonl,,,,pass,,task_id,review_required_not_unique,1,0
active_logs,explicit_upstream_reference,明确引用的上游文件,active_logs/c2a_rp_block2_20260814,false,其他资产,,,,0,[],,,,missing_file,missing,missing_file,,not_applicable,0,0
active_logs,explicit_upstream_reference,明确引用的上游文件,active_logs/c2a_rp_block2_20260814/active_times_2026-08-11.jsonl,true,数据表,jsonl,427038,321,34,"[""active_seconds"", ""active_seconds_fragment"", ""active_time_identity_level"", ""active_time_key"", ""active_time_schema_version"", ""annotation_editor_dom_present"", ""annotation_main_view_dom_present"", ""annotator_id"", ""foreign_https_script_version"", ""is_manual_flush"", ""labeling_root_present"", ""location_path"", ""location_search"", ""page_gate_captured_at"", ""page_gate_eligible"", ""page_gate_reason"", ""page_gate_sources"", ""page_type"", ""project_id"", ""project_id_source"", ""project_name"", ""resolved_dom_task_id"", ""resolved_route_task_id"", ""resolved_store_task_id"", ""script_version"", ""server_received_at"", ""session_id"", ""store_mismatch_present"", ""store_task_ids"", ""store_task_match_status"", ""task_id"", ""task_id_source"", ""task_route_present"", ""timestamp""]",jsonl,,,,pass,,task_id,review_required_not_unique,2,0
active_logs,explicit_upstream_reference,明确引用的上游文件,active_logs/c2a_rp_block2_20260814/active_times_2026-08-12.jsonl,true,数据表,jsonl,89859,68,34,"[""active_seconds"", ""active_seconds_fragment"", ""active_time_identity_level"", ""active_time_key"", ""active_time_schema_version"", ""annotation_editor_dom_present"", ""annotation_main_view_dom_present"", ""annotator_id"", ""foreign_https_script_version"", ""is_manual_flush"", ""labeling_root_present"", ""location_path"", ""location_search"", ""page_gate_captured_at"", ""page_gate_eligible"", ""page_gate_reason"", ""page_gate_sources"", ""page_type"", ""project_id"", ""project_id_source"", ""project_name"", ""resolved_dom_task_id"", ""resolved_route_task_id"", ""resolved_store_task_id"", ""script_version"", ""server_received_at"", ""session_id"", ""store_mismatch_present"", ""store_task_ids"", ""store_task_match_status"", ""task_id"", ""task_id_source"", ""task_route_present"", ""timestamp""]",jsonl,,,,pass,,task_id,review_required_not_unique,2,0
active_logs,explicit_upstream_reference,明确引用的上游文件,active_logs/c2a_rp_block2_20260814/active_times_2026-08-13.jsonl,true,数据表,jsonl,76920,87,12,"[""active_seconds"", ""active_seconds_fragment"", ""annotator_id"", ""is_manual_flush"", ""page_type"", ""project_id"", ""project_name"", ""script_version"", ""server_received_at"", ""session_id"", ""task_id"", ""timestamp""]",jsonl,,,,pass,,task_id,review_required_not_unique,2,0
active_logs,explicit_upstream_reference,明确引用的上游文件,active_logs/c2a_rp_block2_20260814/active_times_2026-08-14.jsonl,true,数据表,jsonl,93410,76,24,"[""active_seconds"", ""active_seconds_fragment"", ""active_time_alias_from"", ""active_time_alias_reason"", ""active_time_key"", ""annotation_id"", ""annotation_id_source"", ""annotation_match_status"", ""annotator_id"", ""is_manual_flush"", ""late_binding_status"", ""page_type"", ""project_id"", ""project_id_source"", ""project_name"", ""script_version"", ""selected_annotation_id"", ""selected_annotation_owner_id"", ""selected_annotation_owner_source"", ""server_received_at"", ""session_id"", ""task_id"", ""task_id_source"", ""timestamp""]",jsonl,,,,pass,,task_id,review_required_not_unique,2,0
active_logs,explicit_upstream_reference,明确引用的上游文件,active_logs/c2b/active_times_2026-08-02.jsonl,true,数据表,jsonl,69754,65,34,"[""active_seconds"", ""active_seconds_fragment"", ""active_time_identity_level"", ""active_time_key"", ""active_time_schema_version"", ""annotation_editor_dom_present"", ""annotation_main_view_dom_present"", ""annotator_id"", ""foreign_https_script_version"", ""is_manual_flush"", ""labeling_root_present"", ""location_path"", ""location_search"", ""page_gate_captured_at"", ""page_gate_eligible"", ""page_gate_reason"", ""page_gate_sources"", ""page_type"", ""project_id"", ""project_id_source"", ""project_name"", ""resolved_dom_task_id"", ""resolved_route_task_id"", ""resolved_store_task_id"", ""script_version"", ""server_received_at"", ""session_id"", ""store_mismatch_present"", ""store_task_ids"", ""store_task_match_status"", ""task_id"", ""task_id_source"", ""task_route_present"", ""timestamp""]",jsonl,,,,pass,,task_id,review_required_not_unique,2,0
active_logs,explicit_upstream_reference,明确引用的上游文件,active_logs/c2b/active_times_2026-08-03.jsonl,true,数据表,jsonl,1083906,805,34,"[""active_seconds"", ""active_seconds_fragment"", ""active_time_identity_level"", ""active_time_key"", ""active_time_schema_version"", ""annotation_editor_dom_present"", ""annotation_main_view_dom_present"", ""annotator_id"", ""foreign_https_script_version"", ""is_manual_flush"", ""labeling_root_present"", ""location_path"", ""location_search"", ""page_gate_captured_at"", ""page_gate_eligible"", ""page_gate_reason"", ""page_gate_sources"", ""page_type"", ""project_id"", ""project_id_source"", ""project_name"", ""resolved_dom_task_id"", ""resolved_route_task_id"", ""resolved_store_task_id"", ""script_version"", ""server_received_at"", ""session_id"", ""store_mismatch_present"", ""store_task_ids"", ""store_task_match_status"", ""task_id"", ""task_id_source"", ""task_route_present"", ""timestamp""]",jsonl,,,,pass,,task_id,review_required_not_unique,2,0
