image_id,condition,cut,building,rule,n_observed,n_valid,n_invalid,n_supported_modes,n_singletons,singleton_mass,n_modes,same_point_count_multimodality,point_count_disagreement,within_mode_median,late_new_geometry,late_repartition,late_geometry_step,late_support_promotions,half_tv,p_tail_stable,onset_median_conditional,confirmation,early_k,p_early,p_any_stable,observed_early_limit,observations_after_k,early_limit_censored,late_h,max_few_modes,max_singleton_mass,order_fraction_required,medium_definition,grade,status,p_cumulative,p_late_interval,actual_late_limit,horizon_censored,expert_tag,comment_json,selection_record_json,display_group,group_comment,source,use
7y3sRwLe3Va_ad77d6eeca5b492b8fe3317177f4f03f,manual,0.1,7y3sRwLe3Va,G10_geometry,6,6,0,1,2,0.333333333333,3,False,0.6,0.0177253478985,0.353333333333,0,0.00220742070177,0.0466666666667,0.223333333333,0,,suffix,7,0,0,5,0,True,19,3,0.1,0.8,cumulative,,limited_horizon_or_order_sensitive,0,0,5,True,中等,"{""note"": """"}","{""group"": ""G015"", ""image_id"": ""7y3sRwLe3Va_ad77d6eeca5b492b8fe3317177f4f03f"", ""number"": 19, ""selection"": ""采用"", ""collection"": ""需要新增标注"", ""role"": ""待定"", ""target_band"": ""9–15人"", ""difficulty"": ""中等"", ""note"": """", ""legacy_review"": null}",G015,"这墙上凸起的壁炉这 很多人会忽略,如果标的话,就比较难标,这图不是oos",metadata/spatial_history.jsonl.gz#/latest_selection_record,independent contrast only; never tiers or predictors
7y3sRwLe3Va_ad77d6eeca5b492b8fe3317177f4f03f,semi,0.1,7y3sRwLe3Va,G10_geometry,4,4,0,1,0,0,1,False,0,0,0,0,0,0,0,1,2,suffix,7,1,1,3,0,True,19,3,0.1,0.8,cumulative,simple,assigned_observed_early,1,0,3,True,中等,"{""note"": """"}","{""group"": ""G015"", ""image_id"": ""7y3sRwLe3Va_ad77d6eeca5b492b8fe3317177f4f03f"", ""number"": 19, ""selection"": ""采用"", ""collection"": ""需要新增标注"", ""role"": ""待定"", ""target_band"": ""9–15人"", ""difficulty"": ""中等"", ""note"": """", ""legacy_review"": null}",G015,"这墙上凸起的壁炉这 很多人会忽略,如果标的话,就比较难标,这图不是oos",metadata/spatial_history.jsonl.gz#/latest_selection_record,independent contrast only; never tiers or predictors
B6ByNegPMKs_b8e1ecf1bd044e7292581a66683e7993,manual,0.1,B6ByNegPMKs,G10_geometry,24,23,1,5,6,0.260869565217,11,True,0.0869565217391,0.0410193457332,0.221666666667,0.00462603978839,0.00313581114562,0.208333333333,0.27766798419,0,,suffix,7,0,0,7,16,False,19,3,0.1,0.8,cumulative,,invalid_response_evidence,0,0,19,False,简单,"{""note"": """"}","{""group"": ""G036"", ""image_id"": ""B6ByNegPMKs_b8e1ecf1bd044e7292581a66683e7993"", ""number"": 33, ""selection"": ""采用"", ""collection"": ""仅复用历史"", ""role"": ""待定"", ""target_band"": ""未定"", ""difficulty"": ""简单"", ""note"": """", ""legacy_review"": null}",G036,这图反而比我想象中的歧义要大,metadata/spatial_history.jsonl.gz#/latest_selection_record,independent contrast only; never tiers or predictors
B6ByNegPMKs_c946db5792df4f90bea20f06a0030c37,manual,0.1,B6ByNegPMKs,G10_geometry,6,6,0,2,2,0.333333333333,4,True,0.333333333333,0.0278884200636,0.48,0,0.000704110864981,0.52,0.313333333333,0,,suffix,7,0,0,5,0,True,19,3,0.1,0.8,cumulative,,limited_horizon_or_order_sensitive,0,0,5,True,简单,"{""note"": ""12人""}","{""group"": ""G036"", ""image_id"": ""B6ByNegPMKs_c946db5792df4f90bea20f06a0030c37"", ""number"": 37, ""selection"": ""采用"", ""collection"": ""需要新增标注"", ""role"": ""待定"", ""target_band"": ""9–15人"", ""difficulty"": ""简单"", ""note"": ""12人"", ""legacy_review"": null}",G036,这图反而比我想象中的歧义要大,metadata/spatial_history.jsonl.gz#/latest_selection_record,independent contrast only; never tiers or predictors
B6ByNegPMKs_c946db5792df4f90bea20f06a0030c37,semi,0.1,B6ByNegPMKs,G10_geometry,4,4,0,1,2,0.5,3,False,0.5,0.0267439092136,0.575,0,0,0.425,0.3275,0,,suffix,7,0,0,3,0,True,19,3,0.1,0.8,cumulative,,limited_horizon_or_order_sensitive,0,0,3,True,简单,"{""note"": ""12人""}","{""group"": ""G036"", ""image_id"": ""B6ByNegPMKs_c946db5792df4f90bea20f06a0030c37"", ""number"": 37, ""selection"": ""采用"", ""collection"": ""需要新增标注"", ""role"": ""待定"", ""target_band"": ""9–15人"", ""difficulty"": ""简单"", ""note"": ""12人"", ""legacy_review"": null}",G036,这图反而比我想象中的歧义要大,metadata/spatial_history.jsonl.gz#/latest_selection_record,independent contrast only; never tiers or predictors
S9hNv5qa7GM_bd9faec23bb3462c94a5fbc6c0a3d5cf,manual,0.1,S9hNv5qa7GM,G10_geometry,20,20,0,1,1,0.05,2,False,0,0.0360594464715,0,0.0151645738163,0.000906053923053,0.012,0.05,0.83,14,suffix,7,0.09,0.95,7,13,False,19,3,0.1,0.8,cumulative,medium,assigned_observed_later,0.95,0.86,19,False,简单,"{""note"": """"}","{""group"": ""G047"", ""image_id"": ""S9hNv5qa7GM_bd9faec23bb3462c94a5fbc6c0a3d5cf"", ""number"": 15, ""selection"": ""采用"", ""collection"": ""仅复用历史"", ""role"": ""待定"", ""target_band"": ""0–8人"", ""difficulty"": ""简单"", ""note"": """", ""legacy_review"": null}",G047,简单房间,metadata/spatial_history.jsonl.gz#/latest_selection_record,independent contrast only; never tiers or predictors
VFuaQ6m2Qom_109e18c64a614dc49e41a33ae979f98a,manual,0.1,VFuaQ6m2Qom,G10_geometry,2,2,0,0,2,1,2,False,1,,1,0,,0,0.5,0,,suffix,7,0,0,1,0,True,19,3,0.1,0.8,cumulative,,insufficient_people,0,0,1,True,困难,"{""note"": """"}","{""group"": ""G057"", ""image_id"": ""VFuaQ6m2Qom_109e18c64a614dc49e41a33ae979f98a"", ""number"": 1, ""selection"": ""采用"", ""collection"": ""需要新增标注"", ""role"": ""待定"", ""target_band"": ""16–20人"", ""difficulty"": ""困难"", ""note"": """", ""legacy_review"": null}",G057,"这房间较难,出现不同标法的情况多见",metadata/spatial_history.jsonl.gz#/latest_selection_record,independent contrast only; never tiers or predictors
VFuaQ6m2Qom_5fb269a812f349b4bc2ad5dfac000b85,manual,0.1,VFuaQ6m2Qom,G10_geometry,7,7,0,2,1,0.142857142857,3,False,0.666666666667,0.0564633984323,0.21,0,0.00626268910008,0.31,0.278095238095,0,,suffix,7,0,0,6,0,True,19,3,0.1,0.8,cumulative,,limited_horizon_or_order_sensitive,0,0,6,True,困难,"{""note"": """"}","{""group"": ""G057"", ""image_id"": ""VFuaQ6m2Qom_5fb269a812f349b4bc2ad5dfac000b85"", ""number"": 4, ""selection"": ""采用"", ""collection"": ""需要新增标注"", ""role"": ""待定"", ""target_band"": ""16–20人"", ""difficulty"": ""困难"", ""note"": """", ""legacy_review"": null}",G057,"这房间较难,出现不同标法的情况多见",metadata/spatial_history.jsonl.gz#/latest_selection_record,independent contrast only; never tiers or predictors
VFuaQ6m2Qom_ad4c387f8175498491966703c8441e0d,manual,0.1,VFuaQ6m2Qom,G10_geometry,20,19,1,4,2,0.105263157895,6,False,0.719298245614,0.0382801226227,0.106,0,0.00121359604986,0.178,0.215438596491,0,,suffix,7,0,0,7,12,False,19,3,0.1,0.8,cumulative,,invalid_response_evidence,0,0,18,False,困难,"{""note"": ""这张图历史的分歧都有点大""}","{""group"": ""G057"", ""image_id"": ""VFuaQ6m2Qom_ad4c387f8175498491966703c8441e0d"", ""number"": 7, ""selection"": ""采用"", ""collection"": ""仅复用历史"", ""role"": ""待定"", ""target_band"": ""未定"", ""difficulty"": ""困难"", ""note"": ""这张图历史的分歧都有点大"", ""legacy_review"": null}",G057,"这房间较难,出现不同标法的情况多见",metadata/spatial_history.jsonl.gz#/latest_selection_record,independent contrast only; never tiers or predictors
VFuaQ6m2Qom_f0be18aa2f1d4aa2b6adf355a86f34b8,manual,0.1,VFuaQ6m2Qom,G10_geometry,5,5,0,1,3,0.6,4,False,0.9,0.0794784990697,0.706666666667,0,0,0.293333333333,0.49,0,,suffix,7,0,0,4,0,True,19,3,0.1,0.8,cumulative,,limited_horizon_or_order_sensitive,0,0,4,True,困难,"{""note"": """"}","{""group"": ""G057"", ""image_id"": ""VFuaQ6m2Qom_f0be18aa2f1d4aa2b6adf355a86f34b8"", ""number"": 10, ""selection"": ""采用"", ""collection"": ""需要新增标注"", ""role"": ""待定"", ""target_band"": ""16–20人"", ""difficulty"": ""困难"", ""note"": """", ""legacy_review"": null}",G057,"这房间较难,出现不同标法的情况多见",metadata/spatial_history.jsonl.gz#/latest_selection_record,independent contrast only; never tiers or predictors
Z6MFQCViBuw_2008e72476f84104858e908beeac0193,manual,0.1,Z6MFQCViBuw,G10_geometry,5,5,0,1,1,0.2,2,False,0,0.0575182402261,0.0566666666667,0.02,0.00575020962704,0.106666666667,0.238,0,,suffix,7,0,0,4,0,True,19,3,0.1,0.8,cumulative,,limited_horizon_or_order_sensitive,0,0,4,True,简单,"{""note"": """"}","{""group"": ""G078"", ""image_id"": ""Z6MFQCViBuw_2008e72476f84104858e908beeac0193"", ""number"": 2, ""selection"": ""采用"", ""collection"": ""需要新增标注"", ""role"": ""待定"", ""target_band"": ""0–8人"", ""difficulty"": ""简单"", ""note"": """", ""legacy_review"": null}",G078,较简单,metadata/spatial_history.jsonl.gz#/latest_selection_record,independent contrast only; never tiers or predictors
Z6MFQCViBuw_2008e72476f84104858e908beeac0193,semi,0.1,Z6MFQCViBuw,G10_geometry,4,4,0,1,0,0,1,False,0,0.000842867407285,0,0,0.000649007903609,0,0,1,2,suffix,7,1,1,3,0,True,19,3,0.1,0.8,cumulative,simple,assigned_observed_early,1,0,3,True,简单,"{""note"": """"}","{""group"": ""G078"", ""image_id"": ""Z6MFQCViBuw_2008e72476f84104858e908beeac0193"", ""number"": 2, ""selection"": ""采用"", ""collection"": ""需要新增标注"", ""role"": ""待定"", ""target_band"": ""0–8人"", ""difficulty"": ""简单"", ""note"": """", ""legacy_review"": null}",G078,较简单,metadata/spatial_history.jsonl.gz#/latest_selection_record,independent contrast only; never tiers or predictors
e9zR4mvMWw7_12c84e77f6564013a032220e8f9037e8,semi,0.1,e9zR4mvMWw7,G10_geometry,24,24,0,3,0,0,3,True,0.228260869565,0.0226903944883,0.00833333333333,0.0133504554472,0.00150382531705,0.0966666666667,0.09,0.8,19,suffix,7,0,0.94,7,17,False,19,3,0.1,0.8,cumulative,,stable_outside_three_tier_limits,0.59,0.59,19,False,简单,"{""note"": """"}","{""group"": ""G090"", ""image_id"": ""e9zR4mvMWw7_12c84e77f6564013a032220e8f9037e8"", ""number"": 3, ""selection"": ""采用"", ""collection"": ""仅复用历史"", ""role"": ""待定"", ""target_band"": ""未定"", ""difficulty"": ""简单"", ""note"": """", ""legacy_review"": null}",G090,较简单,metadata/spatial_history.jsonl.gz#/latest_selection_record,independent contrast only; never tiers or predictors
jtcxE69GiFV_27535f650b78489abcf2397c1eaa3037,manual,0.1,jtcxE69GiFV,G10_geometry,6,6,0,2,0,0,2,True,0,0.0610239239447,0,0.175777777778,0.00423432076007,0.333333333333,0.196666666667,0,5,suffix,7,0.54,0.54,5,0,True,19,3,0.1,0.8,cumulative,,limited_horizon_or_order_sensitive,0.54,0,5,True,中等,"{""note"": """"}","{""group"": ""G109"", ""image_id"": ""jtcxE69GiFV_27535f650b78489abcf2397c1eaa3037"", ""number"": 5, ""selection"": ""采用"", ""collection"": ""需要新增标注"", ""role"": ""待定"", ""target_band"": ""9–15人"", ""difficulty"": ""中等"", ""note"": """", ""legacy_review"": null}",G109,"这图semi标的不好,而且人工标 部分地方他们可能会忽略,造成歧义",metadata/spatial_history.jsonl.gz#/latest_selection_record,independent contrast only; never tiers or predictors
