worker_id,base_task_id,building_id,y_centered,pred,metric,variant
12,7y3sRwLe3Va_bbcc19afdad742eba89290ad2b5dbf6b,7y3sRwLe3Va,0.001147467913521369,0.0017600666937530474,peer_distance_mean,all_calculation_valid
2,7y3sRwLe3Va_bbcc19afdad742eba89290ad2b5dbf6b,7y3sRwLe3Va,-0.02598517656437664,-0.013855139624614935,peer_distance_mean,all_calculation_valid
31,7y3sRwLe3Va_fdab6422162e49db822a37178ab70481,7y3sRwLe3Va,-0.019296975725288698,-0.02017960827193782,peer_distance_mean,all_calculation_valid
32,7y3sRwLe3Va_fdab6422162e49db822a37178ab70481,7y3sRwLe3Va,-0.010613767961846599,0.006927862418014035,peer_distance_mean,all_calculation_valid
34,7y3sRwLe3Va_fdab6422162e49db822a37178ab70481,7y3sRwLe3Va,0.037539118980199,0.016222000791745815,peer_distance_mean,all_calculation_valid
37,7y3sRwLe3Va_fdab6422162e49db822a37178ab70481,7y3sRwLe3Va,0.009670511401295795,0.0145459962824279,peer_distance_mean,all_calculation_valid
15,7y3sRwLe3Va_fdab6422162e49db822a37178ab70481,7y3sRwLe3Va,-0.0172988866943595,-0.01751625122024993,peer_distance_mean,all_calculation_valid
33,B6ByNegPMKs_5b5bd1eac4e6462d8c6677b90a4cf9a9,B6ByNegPMKs,-0.04184460956040181,-0.015941539272686885,peer_distance_mean,all_calculation_valid
34,B6ByNegPMKs_5b5bd1eac4e6462d8c6677b90a4cf9a9,B6ByNegPMKs,-0.07363974921477992,0.023633125864859706,peer_distance_mean,all_calculation_valid
37,B6ByNegPMKs_5b5bd1eac4e6462d8c6677b90a4cf9a9,B6ByNegPMKs,0.2720659515631966,0.0073732198612358425,peer_distance_mean,all_calculation_valid
11,B6ByNegPMKs_5b5bd1eac4e6462d8c6677b90a4cf9a9,B6ByNegPMKs,-0.08882212734368272,-0.0027452124627342354,peer_distance_mean,all_calculation_valid
15,B6ByNegPMKs_5b5bd1eac4e6462d8c6677b90a4cf9a9,B6ByNegPMKs,-0.06775946544433212,-0.012319593990674432,peer_distance_mean,all_calculation_valid
27,B6ByNegPMKs_7018ca302c584d0d85024187f3568460,B6ByNegPMKs,0.011480014614096007,-0.0007796525851511242,peer_distance_mean,all_calculation_valid
28,B6ByNegPMKs_7018ca302c584d0d85024187f3568460,B6ByNegPMKs,0.014377626877258506,0.013439597865467232,peer_distance_mean,all_calculation_valid
29,B6ByNegPMKs_7018ca302c584d0d85024187f3568460,B6ByNegPMKs,-0.0043197700438867975,-0.004469838429909046,peer_distance_mean,all_calculation_valid
35,B6ByNegPMKs_7018ca302c584d0d85024187f3568460,B6ByNegPMKs,-0.010959543447355696,-0.004242652564505248,peer_distance_mean,all_calculation_valid
36,B6ByNegPMKs_7018ca302c584d0d85024187f3568460,B6ByNegPMKs,-0.010578328000111999,-0.0039474542859018105,peer_distance_mean,all_calculation_valid
28,B6ByNegPMKs_c946db5792df4f90bea20f06a0030c37,B6ByNegPMKs,-0.0411932980701665,0.013252359494659574,peer_distance_mean,all_calculation_valid
29,B6ByNegPMKs_c946db5792df4f90bea20f06a0030c37,B6ByNegPMKs,0.021668737268476873,-0.004657076800716704,peer_distance_mean,all_calculation_valid
34,B6ByNegPMKs_c946db5792df4f90bea20f06a0030c37,B6ByNegPMKs,0.038432151431570666,0.024109734535297064,peer_distance_mean,all_calculation_valid
35,B6ByNegPMKs_c946db5792df4f90bea20f06a0030c37,B6ByNegPMKs,-0.04243737929823441,-0.004429890935312906,peer_distance_mean,all_calculation_valid
13,B6ByNegPMKs_c946db5792df4f90bea20f06a0030c37,B6ByNegPMKs,0.006876456207097398,-0.017067545258945507,peer_distance_mean,all_calculation_valid
14,B6ByNegPMKs_c946db5792df4f90bea20f06a0030c37,B6ByNegPMKs,0.01665333246125597,-0.011207581034981519,peer_distance_mean,all_calculation_valid
27,B6ByNegPMKs_e26e2cb761894264a4a34b1046701f6b,B6ByNegPMKs,-0.06839525288270368,0.002231818065284231,peer_distance_mean,all_calculation_valid
36,B6ByNegPMKs_e26e2cb761894264a4a34b1046701f6b,B6ByNegPMKs,0.2717950204052117,-0.0009359836354664552,peer_distance_mean,all_calculation_valid
1,B6ByNegPMKs_e26e2cb761894264a4a34b1046701f6b,B6ByNegPMKs,-0.07747327581139396,0.006557141964049745,peer_distance_mean,all_calculation_valid
12,B6ByNegPMKs_e26e2cb761894264a4a34b1046701f6b,B6ByNegPMKs,-0.03994914390611126,0.0029946628655565027,peer_distance_mean,all_calculation_valid
2,B6ByNegPMKs_e26e2cb761894264a4a34b1046701f6b,B6ByNegPMKs,-0.08597734780500277,-0.010847639259424023,peer_distance_mean,all_calculation_valid
31,B6ByNegPMKs_e52609aae11f42a79f6cf50360180fd5,B6ByNegPMKs,-0.025069974908804332,-0.010050691163542156,peer_distance_mean,all_calculation_valid
32,B6ByNegPMKs_e52609aae11f42a79f6cf50360180fd5,B6ByNegPMKs,0.11715631728218626,0.010032604277520753,peer_distance_mean,all_calculation_valid
34,B6ByNegPMKs_e52609aae11f42a79f6cf50360180fd5,B6ByNegPMKs,0.06750152545514879,0.02510228107464943,peer_distance_mean,all_calculation_valid
13,B6ByNegPMKs_e52609aae11f42a79f6cf50360180fd5,B6ByNegPMKs,-0.05375698667922982,-0.016074998719593146,peer_distance_mean,all_calculation_valid
14,B6ByNegPMKs_e52609aae11f42a79f6cf50360180fd5,B6ByNegPMKs,-0.05375698667922982,-0.010215034495629157,peer_distance_mean,all_calculation_valid
18,B6ByNegPMKs_e52609aae11f42a79f6cf50360180fd5,B6ByNegPMKs,-0.05207389447007113,0.0012058390265942717,peer_distance_mean,all_calculation_valid
30,B6ByNegPMKs_ee063d1562c147f586ebb9f6fdb05ca6,B6ByNegPMKs,0.0027401089307030613,-0.0033629532830469905,peer_distance_mean,all_calculation_valid
10,B6ByNegPMKs_ee063d1562c147f586ebb9f6fdb05ca6,B6ByNegPMKs,0.03874449820753287,-0.001066260528683213,peer_distance_mean,all_calculation_valid
17,B6ByNegPMKs_ee063d1562c147f586ebb9f6fdb05ca6,B6ByNegPMKs,-0.02739894058849214,0.0036518859922286123,peer_distance_mean,all_calculation_valid
6,B6ByNegPMKs_ee063d1562c147f586ebb9f6fdb05ca6,B6ByNegPMKs,-0.02739894058849214,-0.0001378629593026693,peer_distance_mean,all_calculation_valid
8,B6ByNegPMKs_ee063d1562c147f586ebb9f6fdb05ca6,B6ByNegPMKs,0.013313274038748352,0.0009151907788042587,peer_distance_mean,all_calculation_valid
27,UwV83HsGsw3_bc29294428a647038f70e0ea31ea8972,UwV83HsGsw3,-0.014885822598591485,0.0026104318228592333,peer_distance_mean,all_calculation_valid
28,UwV83HsGsw3_bc29294428a647038f70e0ea31ea8972,UwV83HsGsw3,-0.013481393136393485,0.017455156117490496,peer_distance_mean,all_calculation_valid
29,UwV83HsGsw3_bc29294428a647038f70e0ea31ea8972,UwV83HsGsw3,-0.001981806845966383,0.0009175591239963387,peer_distance_mean,all_calculation_valid
30,UwV83HsGsw3_bc29294428a647038f70e0ea31ea8972,UwV83HsGsw3,-0.012523906600903488,-0.014085444956594324,peer_distance_mean,all_calculation_valid
31,UwV83HsGsw3_bc29294428a647038f70e0ea31ea8972,UwV83HsGsw3,-0.006437280421233385,-0.006947316894391444,peer_distance_mean,all_calculation_valid
32,UwV83HsGsw3_bc29294428a647038f70e0ea31ea8972,UwV83HsGsw3,-0.0069321063281488834,0.020361228192292382,peer_distance_mean,all_calculation_valid
33,UwV83HsGsw3_bc29294428a647038f70e0ea31ea8972,UwV83HsGsw3,-0.013083898814364486,-0.012345463466299235,peer_distance_mean,all_calculation_valid
34,UwV83HsGsw3_bc29294428a647038f70e0ea31ea8972,UwV83HsGsw3,-0.0012554797702591866,0.02858972544808212,peer_distance_mean,all_calculation_valid
35,UwV83HsGsw3_bc29294428a647038f70e0ea31ea8972,UwV83HsGsw3,-0.011314714201986785,-0.0017809556402380577,peer_distance_mean,all_calculation_valid
36,UwV83HsGsw3_bc29294428a647038f70e0ea31ea8972,UwV83HsGsw3,0.1070543309832901,0.006922342695492224,peer_distance_mean,all_calculation_valid
37,UwV83HsGsw3_bc29294428a647038f70e0ea31ea8972,UwV83HsGsw3,0.05576604073164651,0.021760528747714915,peer_distance_mean,all_calculation_valid
1,UwV83HsGsw3_bc29294428a647038f70e0ea31ea8972,UwV83HsGsw3,0.02492856898539582,0.004538749735179236,peer_distance_mean,all_calculation_valid
10,UwV83HsGsw3_bc29294428a647038f70e0ea31ea8972,UwV83HsGsw3,-0.013547649990103387,-0.008295370497832034,peer_distance_mean,all_calculation_valid
11,UwV83HsGsw3_bc29294428a647038f70e0ea31ea8972,UwV83HsGsw3,-0.0062404178356321865,0.00022506495488630878,peer_distance_mean,all_calculation_valid
12,UwV83HsGsw3_bc29294428a647038f70e0ea31ea8972,UwV83HsGsw3,-0.0038055047887945864,0.0025727552433127843,peer_distance_mean,all_calculation_valid
13,UwV83HsGsw3_bc29294428a647038f70e0ea31ea8972,UwV83HsGsw3,-0.010183250301199986,-0.013416084066393701,peer_distance_mean,all_calculation_valid
14,UwV83HsGsw3_bc29294428a647038f70e0ea31ea8972,UwV83HsGsw3,-0.010964843579638686,-0.007102454495663055,peer_distance_mean,all_calculation_valid
15,UwV83HsGsw3_bc29294428a647038f70e0ea31ea8972,UwV83HsGsw3,-0.010319882589785487,-0.00874022958129616,peer_distance_mean,all_calculation_valid
17,UwV83HsGsw3_bc29294428a647038f70e0ea31ea8972,UwV83HsGsw3,-0.007610708365763483,-0.00626738999068222,peer_distance_mean,all_calculation_valid
18,UwV83HsGsw3_bc29294428a647038f70e0ea31ea8972,UwV83HsGsw3,-0.010223040932752683,0.002143970479645104,peer_distance_mean,all_calculation_valid
2,UwV83HsGsw3_bc29294428a647038f70e0ea31ea8972,UwV83HsGsw3,-0.010223040932752683,-0.012381263471643027,peer_distance_mean,all_calculation_valid
6,UwV83HsGsw3_bc29294428a647038f70e0ea31ea8972,UwV83HsGsw3,-0.010183250301199986,-0.009686188901421589,peer_distance_mean,all_calculation_valid
8,UwV83HsGsw3_bc29294428a647038f70e0ea31ea8972,UwV83HsGsw3,-0.012550942364861782,-0.007049350598496296,peer_distance_mean,all_calculation_valid
10,UwV83HsGsw3_16af52545aff47afb4d7b330a49091a2,UwV83HsGsw3,-0.021576831785588446,-0.0024645045960746265,peer_distance_mean,all_calculation_valid
17,UwV83HsGsw3_16af52545aff47afb4d7b330a49091a2,UwV83HsGsw3,-0.008934844845419648,-0.0004365240889248126,peer_distance_mean,all_calculation_valid
18,UwV83HsGsw3_16af52545aff47afb4d7b330a49091a2,UwV83HsGsw3,0.06647395937799885,0.007974836381402511,peer_distance_mean,all_calculation_valid
6,UwV83HsGsw3_16af52545aff47afb4d7b330a49091a2,UwV83HsGsw3,-0.021576831785588446,-0.003855322999664181,peer_distance_mean,all_calculation_valid
8,UwV83HsGsw3_16af52545aff47afb4d7b330a49091a2,UwV83HsGsw3,-0.014385450961402355,-0.0012184846967388885,peer_distance_mean,all_calculation_valid
30,UwV83HsGsw3_a3630444bbd94cd6ac4edbe2dc1221de,UwV83HsGsw3,0.02319493466401995,-0.009135075132583523,peer_distance_mean,all_calculation_valid
35,UwV83HsGsw3_a3630444bbd94cd6ac4edbe2dc1221de,UwV83HsGsw3,0.01707052460395675,0.0031694141837727424,peer_distance_mean,all_calculation_valid
1,UwV83HsGsw3_a3630444bbd94cd6ac4edbe2dc1221de,UwV83HsGsw3,-0.004740169231087055,0.009489119559190035,peer_distance_mean,all_calculation_valid
13,UwV83HsGsw3_a3630444bbd94cd6ac4edbe2dc1221de,UwV83HsGsw3,-0.006975476571254857,-0.008465714242382901,peer_distance_mean,all_calculation_valid
14,UwV83HsGsw3_a3630444bbd94cd6ac4edbe2dc1221de,UwV83HsGsw3,-0.006097619771088858,-0.002152084671652255,peer_distance_mean,all_calculation_valid
18,UwV83HsGsw3_a3630444bbd94cd6ac4edbe2dc1221de,UwV83HsGsw3,-0.022452193694545847,0.007094340303655904,peer_distance_mean,all_calculation_valid
27,UwV83HsGsw3_b979526475874ad68ae33f02d407a1fc,UwV83HsGsw3,-0.01406913614876322,-0.003485217177770982,peer_distance_mean,all_calculation_valid
28,UwV83HsGsw3_b979526475874ad68ae33f02d407a1fc,UwV83HsGsw3,0.010489908471136289,0.01135950711686028,peer_distance_mean,all_calculation_valid
29,UwV83HsGsw3_b979526475874ad68ae33f02d407a1fc,UwV83HsGsw3,0.003826294924050788,-0.005178089876633877,peer_distance_mean,all_calculation_valid
36,UwV83HsGsw3_b979526475874ad68ae33f02d407a1fc,UwV83HsGsw3,-0.0018892320097010085,0.000826693694862009,peer_distance_mean,all_calculation_valid
12,UwV83HsGsw3_b979526475874ad68ae33f02d407a1fc,UwV83HsGsw3,0.001642164763277193,-0.003522893757317431,peer_distance_mean,all_calculation_valid
30,UwV83HsGsw3_f9641b59487a4b0ca0fe41a82edc0980,UwV83HsGsw3,-0.012196612825785935,-0.011527058522573061,peer_distance_mean,all_calculation_valid
31,UwV83HsGsw3_f9641b59487a4b0ca0fe41a82edc0980,UwV83HsGsw3,0.01193467999266326,-0.004388930460370182,peer_distance_mean,all_calculation_valid
32,UwV83HsGsw3_f9641b59487a4b0ca0fe41a82edc0980,UwV83HsGsw3,-0.007104833433627236,0.022919614626313645,peer_distance_mean,all_calculation_valid
33,UwV83HsGsw3_f9641b59487a4b0ca0fe41a82edc0980,UwV83HsGsw3,0.01998353356118046,-0.009787077032277972,peer_distance_mean,all_calculation_valid
11,UwV83HsGsw3_f9641b59487a4b0ca0fe41a82edc0980,UwV83HsGsw3,-0.012616767294430536,0.0027834513889075712,peer_distance_mean,all_calculation_valid
31,X7HyMhZNoso_2b16acff0dc042a1a75816a1fbd0a302,X7HyMhZNoso,-0.0337463181678172,-0.00303975056777896,peer_distance_mean,all_calculation_valid
32,X7HyMhZNoso_2b16acff0dc042a1a75816a1fbd0a302,X7HyMhZNoso,0.20538632265127899,0.013340386589823708,peer_distance_mean,all_calculation_valid
17,X7HyMhZNoso_2b16acff0dc042a1a75816a1fbd0a302,X7HyMhZNoso,-0.0615648282269502,-0.0015223850732935537,peer_distance_mean,all_calculation_valid
6,X7HyMhZNoso_2b16acff0dc042a1a75816a1fbd0a302,X7HyMhZNoso,-0.0615648282269502,-0.005416193192219254,peer_distance_mean,all_calculation_valid
8,X7HyMhZNoso_2b16acff0dc042a1a75816a1fbd0a302,X7HyMhZNoso,-0.04851034802956142,-0.0033620577565319403,peer_distance_mean,all_calculation_valid
33,X7HyMhZNoso_b6f452209a62499795e5bd137214a7f9,X7HyMhZNoso,-0.010794417648647255,-0.017749063397198082,peer_distance_mean,all_calculation_valid
34,X7HyMhZNoso_b6f452209a62499795e5bd137214a7f9,X7HyMhZNoso,0.010888084271467542,0.02237569528884055,peer_distance_mean,all_calculation_valid
37,X7HyMhZNoso_b6f452209a62499795e5bd137214a7f9,X7HyMhZNoso,-0.0011226286515183537,0.01774564480735521,peer_distance_mean,all_calculation_valid
11,X7HyMhZNoso_b6f452209a62499795e5bd137214a7f9,X7HyMhZNoso,-0.009433935508550352,-0.006507108734297357,peer_distance_mean,all_calculation_valid
15,X7HyMhZNoso_b6f452209a62499795e5bd137214a7f9,X7HyMhZNoso,0.010462897537248446,-0.01586516796470032,peer_distance_mean,all_calculation_valid
32,Z6MFQCViBuw_2008e72476f84104858e908beeac0193,Z6MFQCViBuw,-0.006409874997577669,0.014760536360916903,peer_distance_mean,all_calculation_valid
33,Z6MFQCViBuw_2008e72476f84104858e908beeac0193,Z6MFQCViBuw,-0.01217172648883827,-0.015568103879704087,peer_distance_mean,all_calculation_valid
37,Z6MFQCViBuw_2008e72476f84104858e908beeac0193,Z6MFQCViBuw,0.0004884109447388374,0.01979202737599916,peer_distance_mean,all_calculation_valid
11,Z6MFQCViBuw_2008e72476f84104858e908beeac0193,Z6MFQCViBuw,-0.013144639218783671,-0.0043723190431296495,peer_distance_mean,all_calculation_valid
15,Z6MFQCViBuw_2008e72476f84104858e908beeac0193,Z6MFQCViBuw,0.031237829760460828,-0.014612140814082323,peer_distance_mean,all_calculation_valid
30,Z6MFQCViBuw_22fff6c74efb476592569c18718feb41,Z6MFQCViBuw,0.015219024951489454,-0.01609473049730732,peer_distance_mean,all_calculation_valid
34,Z6MFQCViBuw_22fff6c74efb476592569c18718feb41,Z6MFQCViBuw,0.009406669382313049,0.02621622828391432,peer_distance_mean,all_calculation_valid
1,Z6MFQCViBuw_22fff6c74efb476592569c18718feb41,Z6MFQCViBuw,0.0020314790734813487,0.002978066116444065,peer_distance_mean,all_calculation_valid
12,Z6MFQCViBuw_22fff6c74efb476592569c18718feb41,Z6MFQCViBuw,-0.013554110721553651,0.0011447570795588653,peer_distance_mean,all_calculation_valid
2,Z6MFQCViBuw_22fff6c74efb476592569c18718feb41,Z6MFQCViBuw,-0.013103062685730249,-0.014244320982609932,peer_distance_mean,all_calculation_valid
31,Z6MFQCViBuw_59aed460238643f48f593e9b9ba1c17d,Z6MFQCViBuw,-0.0018727694829812208,0.0018172846940393665,peer_distance_mean,all_calculation_valid
10,Z6MFQCViBuw_59aed460238643f48f593e9b9ba1c17d,Z6MFQCViBuw,-0.01684745015703462,-0.00042529990557664543,peer_distance_mean,all_calculation_valid
17,Z6MFQCViBuw_59aed460238643f48f593e9b9ba1c17d,Z6MFQCViBuw,-0.002161732214873424,0.0015334795181898156,peer_distance_mean,all_calculation_valid
6,Z6MFQCViBuw_59aed460238643f48f593e9b9ba1c17d,Z6MFQCViBuw,-0.01684745015703462,-0.0017164205142646827,peer_distance_mean,all_calculation_valid
8,Z6MFQCViBuw_59aed460238643f48f593e9b9ba1c17d,Z6MFQCViBuw,0.037729402011923874,-0.0012090437923878532,peer_distance_mean,all_calculation_valid
27,b8cTxDM8gDG_f339391e9479496e8652c972953f0ce4,b8cTxDM8gDG,0.003112758737189497,-0.003191885223587017,peer_distance_mean,all_calculation_valid
28,b8cTxDM8gDG_f339391e9479496e8652c972953f0ce4,b8cTxDM8gDG,0.003127335368712396,0.012061988597715272,peer_distance_mean,all_calculation_valid
29,b8cTxDM8gDG_f339391e9479496e8652c972953f0ce4,b8cTxDM8gDG,-0.009932439819880803,-0.003232696215930565,peer_distance_mean,all_calculation_valid
31,b8cTxDM8gDG_f339391e9479496e8652c972953f0ce4,b8cTxDM8gDG,0.0136247855338597,-0.012231707518303839,peer_distance_mean,all_calculation_valid
36,b8cTxDM8gDG_f339391e9479496e8652c972953f0ce4,b8cTxDM8gDG,-0.009932439819880803,0.00659430036010615,peer_distance_mean,all_calculation_valid
34,b8cTxDM8gDG_f3748786c3704532abb2358581488f3f,b8cTxDM8gDG,0.1314451938268955,0.02520244537344388,peer_distance_mean,all_calculation_valid
35,b8cTxDM8gDG_f3748786c3704532abb2358581488f3f,b8cTxDM8gDG,0.102686971833516,-0.0056896389845876175,peer_distance_mean,all_calculation_valid
10,b8cTxDM8gDG_f3748786c3704532abb2358581488f3f,b8cTxDM8gDG,-0.061990049090650395,-0.007223111903803338,peer_distance_mean,all_calculation_valid
13,b8cTxDM8gDG_f3748786c3704532abb2358581488f3f,b8cTxDM8gDG,-0.05237564930048261,-0.01186989693448866,peer_distance_mean,all_calculation_valid
14,b8cTxDM8gDG_f3748786c3704532abb2358581488f3f,b8cTxDM8gDG,-0.054130593499015,-0.005698275909736312,peer_distance_mean,all_calculation_valid
18,b8cTxDM8gDG_f3748786c3704532abb2358581488f3f,b8cTxDM8gDG,-0.0656358737702635,0.005278478359172047,peer_distance_mean,all_calculation_valid
27,e9zR4mvMWw7_0ee61863ec0c4c06bac95fb886e98945,e9zR4mvMWw7,-0.0009544827701874065,-0.001920595389770529,peer_distance_mean,all_calculation_valid
28,e9zR4mvMWw7_0ee61863ec0c4c06bac95fb886e98945,e9zR4mvMWw7,0.005875669826382192,0.013077869432271192,peer_distance_mean,all_calculation_valid
29,e9zR4mvMWw7_0ee61863ec0c4c06bac95fb886e98945,e9zR4mvMWw7,-0.005308197585018805,-0.0022479211986559406,peer_distance_mean,all_calculation_valid
31,e9zR4mvMWw7_0ee61863ec0c4c06bac95fb886e98945,e9zR4mvMWw7,0.0009357378346925918,-0.010702396841736867,peer_distance_mean,all_calculation_valid
35,e9zR4mvMWw7_0ee61863ec0c4c06bac95fb886e98945,e9zR4mvMWw7,0.0060324856146597924,-0.00576930433912444,peer_distance_mean,all_calculation_valid
36,e9zR4mvMWw7_0ee61863ec0c4c06bac95fb886e98945,e9zR4mvMWw7,-0.0065812129205284065,0.007562348337016583,peer_distance_mean,all_calculation_valid
34,e9zR4mvMWw7_1d316dfbe35f41dd9203eaf88be5aae8,e9zR4mvMWw7,-0.023859825633622322,0.03112141792239855,peer_distance_mean,all_calculation_valid
10,e9zR4mvMWw7_1d316dfbe35f41dd9203eaf88be5aae8,e9zR4mvMWw7,-0.03331413388176711,-0.006675389481381727,peer_distance_mean,all_calculation_valid
13,e9zR4mvMWw7_1d316dfbe35f41dd9203eaf88be5aae8,e9zR4mvMWw7,-0.03331413388176711,-0.010572509086709881,peer_distance_mean,all_calculation_valid
14,e9zR4mvMWw7_1d316dfbe35f41dd9203eaf88be5aae8,e9zR4mvMWw7,-0.03517262916638242,-0.004506184027361979,peer_distance_mean,all_calculation_valid
18,e9zR4mvMWw7_1d316dfbe35f41dd9203eaf88be5aae8,e9zR4mvMWw7,0.07861342926425127,0.0016450075311546292,peer_distance_mean,all_calculation_valid
6,e9zR4mvMWw7_1d316dfbe35f41dd9203eaf88be5aae8,e9zR4mvMWw7,0.04704729329928767,-0.011012342858099593,peer_distance_mean,all_calculation_valid
