comparison,base_task_id,building_id,stage,condition,worker_id,other_worker_id,left_id,right_id,d_mask,independence_status,metric_contract,pair_relation,other_independence_status,other_stage,reference_status,scope_status,reference_source
human_human_different_worker_same_stage,7y3sRwLe3Va_ad77d6eeca5b492b8fe3317177f4f03f,7y3sRwLe3Va,C1,manual,31,34,6051dfca1aade85a07a8,dec8403a4ddac6db3115,0.014202145716,not_materialized,periodic_linear_image_plane_mask_proxy_1024x512,different_worker_same_stage,not_materialized,C1,,,
human_human_different_worker_same_stage,7y3sRwLe3Va_ad77d6eeca5b492b8fe3317177f4f03f,7y3sRwLe3Va,C1,manual,31,8,6051dfca1aade85a07a8,74c45cde6e9ca313500c,0.023598167746,not_materialized,periodic_linear_image_plane_mask_proxy_1024x512,different_worker_same_stage,not_materialized,C1,,,
human_human_different_worker_same_stage,7y3sRwLe3Va_ad77d6eeca5b492b8fe3317177f4f03f,7y3sRwLe3Va,C1,manual,32,34,e6f01175aabbf9fcafe7,dec8403a4ddac6db3115,0.148949010733,not_materialized,periodic_linear_image_plane_mask_proxy_1024x512,different_worker_same_stage,not_materialized,C1,,,
human_human_different_worker_same_stage,7y3sRwLe3Va_ad77d6eeca5b492b8fe3317177f4f03f,7y3sRwLe3Va,C1,manual,32,8,e6f01175aabbf9fcafe7,74c45cde6e9ca313500c,0.15948145915,not_materialized,periodic_linear_image_plane_mask_proxy_1024x512,different_worker_same_stage,not_materialized,C1,,,
human_human_different_worker_same_stage,7y3sRwLe3Va_ad77d6eeca5b492b8fe3317177f4f03f,7y3sRwLe3Va,C1,manual,34,8,dec8403a4ddac6db3115,74c45cde6e9ca313500c,0.017817851335,not_materialized,periodic_linear_image_plane_mask_proxy_1024x512,different_worker_same_stage,not_materialized,C1,,,
human_hohonet,7y3sRwLe3Va_ad77d6eeca5b492b8fe3317177f4f03f,7y3sRwLe3Va,C1,manual,14,,89f6eb36f9ae94e81adb,hohonet,0.205166127591,not_materialized,periodic_linear_image_plane_mask_proxy_1024x512,,,,,,
human_bilayout_enclosed,7y3sRwLe3Va_ad77d6eeca5b492b8fe3317177f4f03f,7y3sRwLe3Va,C1,manual,14,,89f6eb36f9ae94e81adb,bilayout_enclosed,0.194344814994,not_materialized,periodic_linear_image_plane_mask_proxy_1024x512,,,,,,
human_bilayout_extended,7y3sRwLe3Va_ad77d6eeca5b492b8fe3317177f4f03f,7y3sRwLe3Va,C1,manual,14,,89f6eb36f9ae94e81adb,bilayout_extended,0.193692811737,not_materialized,periodic_linear_image_plane_mask_proxy_1024x512,,,,,,
human_gt,7y3sRwLe3Va_ad77d6eeca5b492b8fe3317177f4f03f,7y3sRwLe3Va,C1,manual,14,,89f6eb36f9ae94e81adb,gt,0.188528803195,not_materialized,periodic_linear_image_plane_mask_proxy_1024x512,,,,public_dataset_reference_not_quality_assumed,not_reviewed_for_this_audit,import_json/groudTruth_458_tasks_import_from_updated_gt_20260701.json
human_hohonet,7y3sRwLe3Va_ad77d6eeca5b492b8fe3317177f4f03f,7y3sRwLe3Va,C1,manual,18,,c63d05f140fcc66be4df,hohonet,0.039995388842,not_materialized,periodic_linear_image_plane_mask_proxy_1024x512,,,,,,
human_bilayout_enclosed,7y3sRwLe3Va_ad77d6eeca5b492b8fe3317177f4f03f,7y3sRwLe3Va,C1,manual,18,,c63d05f140fcc66be4df,bilayout_enclosed,0.042517960117,not_materialized,periodic_linear_image_plane_mask_proxy_1024x512,,,,,,
human_bilayout_extended,7y3sRwLe3Va_ad77d6eeca5b492b8fe3317177f4f03f,7y3sRwLe3Va,C1,manual,18,,c63d05f140fcc66be4df,bilayout_extended,0.041588206464,not_materialized,periodic_linear_image_plane_mask_proxy_1024x512,,,,,,
human_gt,7y3sRwLe3Va_ad77d6eeca5b492b8fe3317177f4f03f,7y3sRwLe3Va,C1,manual,18,,c63d05f140fcc66be4df,gt,0.024382740293,not_materialized,periodic_linear_image_plane_mask_proxy_1024x512,,,,public_dataset_reference_not_quality_assumed,not_reviewed_for_this_audit,import_json/groudTruth_458_tasks_import_from_updated_gt_20260701.json
human_hohonet,7y3sRwLe3Va_ad77d6eeca5b492b8fe3317177f4f03f,7y3sRwLe3Va,C1,manual,31,,6051dfca1aade85a07a8,hohonet,0.18817559973,not_materialized,periodic_linear_image_plane_mask_proxy_1024x512,,,,,,
human_bilayout_enclosed,7y3sRwLe3Va_ad77d6eeca5b492b8fe3317177f4f03f,7y3sRwLe3Va,C1,manual,31,,6051dfca1aade85a07a8,bilayout_enclosed,0.179759349593,not_materialized,periodic_linear_image_plane_mask_proxy_1024x512,,,,,,
human_bilayout_extended,7y3sRwLe3Va_ad77d6eeca5b492b8fe3317177f4f03f,7y3sRwLe3Va,C1,manual,31,,6051dfca1aade85a07a8,bilayout_extended,0.179097288219,not_materialized,periodic_linear_image_plane_mask_proxy_1024x512,,,,,,
human_gt,7y3sRwLe3Va_ad77d6eeca5b492b8fe3317177f4f03f,7y3sRwLe3Va,C1,manual,31,,6051dfca1aade85a07a8,gt,0.178630187269,not_materialized,periodic_linear_image_plane_mask_proxy_1024x512,,,,public_dataset_reference_not_quality_assumed,not_reviewed_for_this_audit,import_json/groudTruth_458_tasks_import_from_updated_gt_20260701.json
human_hohonet,7y3sRwLe3Va_ad77d6eeca5b492b8fe3317177f4f03f,7y3sRwLe3Va,C1,manual,32,,e6f01175aabbf9fcafe7,hohonet,0.094120482845,not_materialized,periodic_linear_image_plane_mask_proxy_1024x512,,,,,,
human_bilayout_enclosed,7y3sRwLe3Va_ad77d6eeca5b492b8fe3317177f4f03f,7y3sRwLe3Va,C1,manual,32,,e6f01175aabbf9fcafe7,bilayout_enclosed,0.095253301995,not_materialized,periodic_linear_image_plane_mask_proxy_1024x512,,,,,,
human_bilayout_extended,7y3sRwLe3Va_ad77d6eeca5b492b8fe3317177f4f03f,7y3sRwLe3Va,C1,manual,32,,e6f01175aabbf9fcafe7,bilayout_extended,0.094536203723,not_materialized,periodic_linear_image_plane_mask_proxy_1024x512,,,,,,
human_gt,7y3sRwLe3Va_ad77d6eeca5b492b8fe3317177f4f03f,7y3sRwLe3Va,C1,manual,32,,e6f01175aabbf9fcafe7,gt,0.084622695797,not_materialized,periodic_linear_image_plane_mask_proxy_1024x512,,,,public_dataset_reference_not_quality_assumed,not_reviewed_for_this_audit,import_json/groudTruth_458_tasks_import_from_updated_gt_20260701.json
human_hohonet,7y3sRwLe3Va_ad77d6eeca5b492b8fe3317177f4f03f,7y3sRwLe3Va,C1,manual,34,,dec8403a4ddac6db3115,hohonet,0.196845989662,not_materialized,periodic_linear_image_plane_mask_proxy_1024x512,,,,,,
human_bilayout_enclosed,7y3sRwLe3Va_ad77d6eeca5b492b8fe3317177f4f03f,7y3sRwLe3Va,C1,manual,34,,dec8403a4ddac6db3115,bilayout_enclosed,0.18882625563,not_materialized,periodic_linear_image_plane_mask_proxy_1024x512,,,,,,
human_bilayout_extended,7y3sRwLe3Va_ad77d6eeca5b492b8fe3317177f4f03f,7y3sRwLe3Va,C1,manual,34,,dec8403a4ddac6db3115,bilayout_extended,0.188170992287,not_materialized,periodic_linear_image_plane_mask_proxy_1024x512,,,,,,
human_gt,7y3sRwLe3Va_ad77d6eeca5b492b8fe3317177f4f03f,7y3sRwLe3Va,C1,manual,34,,dec8403a4ddac6db3115,gt,0.184002419095,not_materialized,periodic_linear_image_plane_mask_proxy_1024x512,,,,public_dataset_reference_not_quality_assumed,not_reviewed_for_this_audit,import_json/groudTruth_458_tasks_import_from_updated_gt_20260701.json
human_hohonet,7y3sRwLe3Va_ad77d6eeca5b492b8fe3317177f4f03f,7y3sRwLe3Va,C1,manual,8,,74c45cde6e9ca313500c,hohonet,0.204741725772,not_materialized,periodic_linear_image_plane_mask_proxy_1024x512,,,,,,
human_bilayout_enclosed,7y3sRwLe3Va_ad77d6eeca5b492b8fe3317177f4f03f,7y3sRwLe3Va,C1,manual,8,,74c45cde6e9ca313500c,bilayout_enclosed,0.193926193535,not_materialized,periodic_linear_image_plane_mask_proxy_1024x512,,,,,,
human_bilayout_extended,7y3sRwLe3Va_ad77d6eeca5b492b8fe3317177f4f03f,7y3sRwLe3Va,C1,manual,8,,74c45cde6e9ca313500c,bilayout_extended,0.193273855753,not_materialized,periodic_linear_image_plane_mask_proxy_1024x512,,,,,,
human_gt,7y3sRwLe3Va_ad77d6eeca5b492b8fe3317177f4f03f,7y3sRwLe3Va,C1,manual,8,,74c45cde6e9ca313500c,gt,0.188559419736,not_materialized,periodic_linear_image_plane_mask_proxy_1024x512,,,,public_dataset_reference_not_quality_assumed,not_reviewed_for_this_audit,import_json/groudTruth_458_tasks_import_from_updated_gt_20260701.json
human_human_different_worker_same_stage,7y3sRwLe3Va_ad77d6eeca5b492b8fe3317177f4f03f,7y3sRwLe3Va,C1,semi,11,33,a63b28ab3b493bd3ee11,678fd1b3368b3c6302ad,0.0,not_materialized,periodic_linear_image_plane_mask_proxy_1024x512,different_worker_same_stage,not_materialized,C1,,,
human_human_different_worker_same_stage,7y3sRwLe3Va_ad77d6eeca5b492b8fe3317177f4f03f,7y3sRwLe3Va,C1,semi,11,36,a63b28ab3b493bd3ee11,53cffa383a4d19c3e30e,0.0,not_materialized,periodic_linear_image_plane_mask_proxy_1024x512,different_worker_same_stage,not_materialized,C1,,,
human_human_different_worker_same_stage,7y3sRwLe3Va_ad77d6eeca5b492b8fe3317177f4f03f,7y3sRwLe3Va,C1,semi,11,6,a63b28ab3b493bd3ee11,4486738211819be8d3d4,0.0,not_materialized,periodic_linear_image_plane_mask_proxy_1024x512,different_worker_same_stage,not_materialized,C1,,,
human_human_different_worker_same_stage,7y3sRwLe3Va_ad77d6eeca5b492b8fe3317177f4f03f,7y3sRwLe3Va,C1,semi,33,36,678fd1b3368b3c6302ad,53cffa383a4d19c3e30e,0.0,not_materialized,periodic_linear_image_plane_mask_proxy_1024x512,different_worker_same_stage,not_materialized,C1,,,
human_human_different_worker_same_stage,7y3sRwLe3Va_ad77d6eeca5b492b8fe3317177f4f03f,7y3sRwLe3Va,C1,semi,33,6,678fd1b3368b3c6302ad,4486738211819be8d3d4,0.0,not_materialized,periodic_linear_image_plane_mask_proxy_1024x512,different_worker_same_stage,not_materialized,C1,,,
human_human_different_worker_same_stage,7y3sRwLe3Va_ad77d6eeca5b492b8fe3317177f4f03f,7y3sRwLe3Va,C1,semi,36,6,53cffa383a4d19c3e30e,4486738211819be8d3d4,0.0,not_materialized,periodic_linear_image_plane_mask_proxy_1024x512,different_worker_same_stage,not_materialized,C1,,,
human_hohonet,7y3sRwLe3Va_ad77d6eeca5b492b8fe3317177f4f03f,7y3sRwLe3Va,C1,semi,11,,a63b28ab3b493bd3ee11,hohonet,0.032942021273,not_materialized,periodic_linear_image_plane_mask_proxy_1024x512,,,,,,
human_bilayout_enclosed,7y3sRwLe3Va_ad77d6eeca5b492b8fe3317177f4f03f,7y3sRwLe3Va,C1,semi,11,,a63b28ab3b493bd3ee11,bilayout_enclosed,0.033852132542,not_materialized,periodic_linear_image_plane_mask_proxy_1024x512,,,,,,
human_bilayout_extended,7y3sRwLe3Va_ad77d6eeca5b492b8fe3317177f4f03f,7y3sRwLe3Va,C1,semi,11,,a63b28ab3b493bd3ee11,bilayout_extended,0.032442563092,not_materialized,periodic_linear_image_plane_mask_proxy_1024x512,,,,,,
human_gt,7y3sRwLe3Va_ad77d6eeca5b492b8fe3317177f4f03f,7y3sRwLe3Va,C1,semi,11,,a63b28ab3b493bd3ee11,gt,0.0,not_materialized,periodic_linear_image_plane_mask_proxy_1024x512,,,,public_dataset_reference_not_quality_assumed,not_reviewed_for_this_audit,import_json/groudTruth_458_tasks_import_from_updated_gt_20260701.json
human_hohonet,7y3sRwLe3Va_ad77d6eeca5b492b8fe3317177f4f03f,7y3sRwLe3Va,C1,semi,33,,678fd1b3368b3c6302ad,hohonet,0.032942021273,not_materialized,periodic_linear_image_plane_mask_proxy_1024x512,,,,,,
human_bilayout_enclosed,7y3sRwLe3Va_ad77d6eeca5b492b8fe3317177f4f03f,7y3sRwLe3Va,C1,semi,33,,678fd1b3368b3c6302ad,bilayout_enclosed,0.033852132542,not_materialized,periodic_linear_image_plane_mask_proxy_1024x512,,,,,,
human_bilayout_extended,7y3sRwLe3Va_ad77d6eeca5b492b8fe3317177f4f03f,7y3sRwLe3Va,C1,semi,33,,678fd1b3368b3c6302ad,bilayout_extended,0.032442563092,not_materialized,periodic_linear_image_plane_mask_proxy_1024x512,,,,,,
human_gt,7y3sRwLe3Va_ad77d6eeca5b492b8fe3317177f4f03f,7y3sRwLe3Va,C1,semi,33,,678fd1b3368b3c6302ad,gt,0.0,not_materialized,periodic_linear_image_plane_mask_proxy_1024x512,,,,public_dataset_reference_not_quality_assumed,not_reviewed_for_this_audit,import_json/groudTruth_458_tasks_import_from_updated_gt_20260701.json
human_hohonet,7y3sRwLe3Va_ad77d6eeca5b492b8fe3317177f4f03f,7y3sRwLe3Va,C1,semi,36,,53cffa383a4d19c3e30e,hohonet,0.032942021273,not_materialized,periodic_linear_image_plane_mask_proxy_1024x512,,,,,,
human_bilayout_enclosed,7y3sRwLe3Va_ad77d6eeca5b492b8fe3317177f4f03f,7y3sRwLe3Va,C1,semi,36,,53cffa383a4d19c3e30e,bilayout_enclosed,0.033852132542,not_materialized,periodic_linear_image_plane_mask_proxy_1024x512,,,,,,
human_bilayout_extended,7y3sRwLe3Va_ad77d6eeca5b492b8fe3317177f4f03f,7y3sRwLe3Va,C1,semi,36,,53cffa383a4d19c3e30e,bilayout_extended,0.032442563092,not_materialized,periodic_linear_image_plane_mask_proxy_1024x512,,,,,,
human_gt,7y3sRwLe3Va_ad77d6eeca5b492b8fe3317177f4f03f,7y3sRwLe3Va,C1,semi,36,,53cffa383a4d19c3e30e,gt,0.0,not_materialized,periodic_linear_image_plane_mask_proxy_1024x512,,,,public_dataset_reference_not_quality_assumed,not_reviewed_for_this_audit,import_json/groudTruth_458_tasks_import_from_updated_gt_20260701.json
human_hohonet,7y3sRwLe3Va_ad77d6eeca5b492b8fe3317177f4f03f,7y3sRwLe3Va,C1,semi,6,,4486738211819be8d3d4,hohonet,0.032942021273,not_materialized,periodic_linear_image_plane_mask_proxy_1024x512,,,,,,
human_bilayout_enclosed,7y3sRwLe3Va_ad77d6eeca5b492b8fe3317177f4f03f,7y3sRwLe3Va,C1,semi,6,,4486738211819be8d3d4,bilayout_enclosed,0.033852132542,not_materialized,periodic_linear_image_plane_mask_proxy_1024x512,,,,,,
human_bilayout_extended,7y3sRwLe3Va_ad77d6eeca5b492b8fe3317177f4f03f,7y3sRwLe3Va,C1,semi,6,,4486738211819be8d3d4,bilayout_extended,0.032442563092,not_materialized,periodic_linear_image_plane_mask_proxy_1024x512,,,,,,
human_gt,7y3sRwLe3Va_ad77d6eeca5b492b8fe3317177f4f03f,7y3sRwLe3Va,C1,semi,6,,4486738211819be8d3d4,gt,0.0,not_materialized,periodic_linear_image_plane_mask_proxy_1024x512,,,,public_dataset_reference_not_quality_assumed,not_reviewed_for_this_audit,import_json/groudTruth_458_tasks_import_from_updated_gt_20260701.json
human_human_different_worker_same_stage,7y3sRwLe3Va_b47475370e824b9e923a4a96bc98e1e3,7y3sRwLe3Va,C1,manual,1,2,d22e8df3dcff4100efb5,a25753564e8d0fb8f8d6,0.053400893164,not_materialized,periodic_linear_image_plane_mask_proxy_1024x512,different_worker_same_stage,not_materialized,C1,,,
human_human_different_worker_same_stage,7y3sRwLe3Va_b47475370e824b9e923a4a96bc98e1e3,7y3sRwLe3Va,C1,manual,1,33,d22e8df3dcff4100efb5,517087c6def062efa361,0.089884290318,not_materialized,periodic_linear_image_plane_mask_proxy_1024x512,different_worker_same_stage,not_materialized,C1,,,
human_human_different_worker_same_stage,7y3sRwLe3Va_b47475370e824b9e923a4a96bc98e1e3,7y3sRwLe3Va,C1,manual,1,34,d22e8df3dcff4100efb5,84ac11f23b306b7457b4,0.224349698436,not_materialized,periodic_linear_image_plane_mask_proxy_1024x512,different_worker_same_stage,not_materialized,C1,,,
human_human_different_worker_same_stage,7y3sRwLe3Va_b47475370e824b9e923a4a96bc98e1e3,7y3sRwLe3Va,C1,manual,1,37,d22e8df3dcff4100efb5,8125fd4575ecfc155a63,0.08848821877,not_materialized,periodic_linear_image_plane_mask_proxy_1024x512,different_worker_same_stage,not_materialized,C1,,,
human_human_different_worker_same_stage,7y3sRwLe3Va_b47475370e824b9e923a4a96bc98e1e3,7y3sRwLe3Va,C1,manual,2,33,a25753564e8d0fb8f8d6,517087c6def062efa361,0.059708590451,not_materialized,periodic_linear_image_plane_mask_proxy_1024x512,different_worker_same_stage,not_materialized,C1,,,
human_human_different_worker_same_stage,7y3sRwLe3Va_b47475370e824b9e923a4a96bc98e1e3,7y3sRwLe3Va,C1,manual,2,34,a25753564e8d0fb8f8d6,84ac11f23b306b7457b4,0.205403013551,not_materialized,periodic_linear_image_plane_mask_proxy_1024x512,different_worker_same_stage,not_materialized,C1,,,
human_human_different_worker_same_stage,7y3sRwLe3Va_b47475370e824b9e923a4a96bc98e1e3,7y3sRwLe3Va,C1,manual,2,37,a25753564e8d0fb8f8d6,8125fd4575ecfc155a63,0.058095898338,not_materialized,periodic_linear_image_plane_mask_proxy_1024x512,different_worker_same_stage,not_materialized,C1,,,
human_human_different_worker_same_stage,7y3sRwLe3Va_b47475370e824b9e923a4a96bc98e1e3,7y3sRwLe3Va,C1,manual,33,34,517087c6def062efa361,84ac11f23b306b7457b4,0.210013655518,not_materialized,periodic_linear_image_plane_mask_proxy_1024x512,different_worker_same_stage,not_materialized,C1,,,
human_human_different_worker_same_stage,7y3sRwLe3Va_b47475370e824b9e923a4a96bc98e1e3,7y3sRwLe3Va,C1,manual,33,37,517087c6def062efa361,8125fd4575ecfc155a63,0.050986031224,not_materialized,periodic_linear_image_plane_mask_proxy_1024x512,different_worker_same_stage,not_materialized,C1,,,
human_human_different_worker_same_stage,7y3sRwLe3Va_b47475370e824b9e923a4a96bc98e1e3,7y3sRwLe3Va,C1,manual,34,37,84ac11f23b306b7457b4,8125fd4575ecfc155a63,0.215499830724,not_materialized,periodic_linear_image_plane_mask_proxy_1024x512,different_worker_same_stage,not_materialized,C1,,,
human_hohonet,7y3sRwLe3Va_b47475370e824b9e923a4a96bc98e1e3,7y3sRwLe3Va,C1,manual,1,,d22e8df3dcff4100efb5,hohonet,0.058873651364,not_materialized,periodic_linear_image_plane_mask_proxy_1024x512,,,,,,
human_bilayout_enclosed,7y3sRwLe3Va_b47475370e824b9e923a4a96bc98e1e3,7y3sRwLe3Va,C1,manual,1,,d22e8df3dcff4100efb5,bilayout_enclosed,0.229006998822,not_materialized,periodic_linear_image_plane_mask_proxy_1024x512,,,,,,
human_bilayout_extended,7y3sRwLe3Va_b47475370e824b9e923a4a96bc98e1e3,7y3sRwLe3Va,C1,manual,1,,d22e8df3dcff4100efb5,bilayout_extended,0.090862509713,not_materialized,periodic_linear_image_plane_mask_proxy_1024x512,,,,,,
human_gt,7y3sRwLe3Va_b47475370e824b9e923a4a96bc98e1e3,7y3sRwLe3Va,C1,manual,1,,d22e8df3dcff4100efb5,gt,0.041287329661,not_materialized,periodic_linear_image_plane_mask_proxy_1024x512,,,,public_dataset_reference_not_quality_assumed,not_reviewed_for_this_audit,import_json/groudTruth_458_tasks_import_from_updated_gt_20260701.json
human_hohonet,7y3sRwLe3Va_b47475370e824b9e923a4a96bc98e1e3,7y3sRwLe3Va,C1,manual,2,,a25753564e8d0fb8f8d6,hohonet,0.060443634429,not_materialized,periodic_linear_image_plane_mask_proxy_1024x512,,,,,,
human_bilayout_enclosed,7y3sRwLe3Va_b47475370e824b9e923a4a96bc98e1e3,7y3sRwLe3Va,C1,manual,2,,a25753564e8d0fb8f8d6,bilayout_enclosed,0.214582835944,not_materialized,periodic_linear_image_plane_mask_proxy_1024x512,,,,,,
human_bilayout_extended,7y3sRwLe3Va_b47475370e824b9e923a4a96bc98e1e3,7y3sRwLe3Va,C1,manual,2,,a25753564e8d0fb8f8d6,bilayout_extended,0.096550200249,not_materialized,periodic_linear_image_plane_mask_proxy_1024x512,,,,,,
human_gt,7y3sRwLe3Va_b47475370e824b9e923a4a96bc98e1e3,7y3sRwLe3Va,C1,manual,2,,a25753564e8d0fb8f8d6,gt,0.032355318137,not_materialized,periodic_linear_image_plane_mask_proxy_1024x512,,,,public_dataset_reference_not_quality_assumed,not_reviewed_for_this_audit,import_json/groudTruth_458_tasks_import_from_updated_gt_20260701.json
human_hohonet,7y3sRwLe3Va_b47475370e824b9e923a4a96bc98e1e3,7y3sRwLe3Va,C1,manual,33,,517087c6def062efa361,hohonet,0.080976055775,not_materialized,periodic_linear_image_plane_mask_proxy_1024x512,,,,,,
human_bilayout_enclosed,7y3sRwLe3Va_b47475370e824b9e923a4a96bc98e1e3,7y3sRwLe3Va,C1,manual,33,,517087c6def062efa361,bilayout_enclosed,0.242535493785,not_materialized,periodic_linear_image_plane_mask_proxy_1024x512,,,,,,
human_bilayout_extended,7y3sRwLe3Va_b47475370e824b9e923a4a96bc98e1e3,7y3sRwLe3Va,C1,manual,33,,517087c6def062efa361,bilayout_extended,0.108783307013,not_materialized,periodic_linear_image_plane_mask_proxy_1024x512,,,,,,
human_gt,7y3sRwLe3Va_b47475370e824b9e923a4a96bc98e1e3,7y3sRwLe3Va,C1,manual,33,,517087c6def062efa361,gt,0.080680035371,not_materialized,periodic_linear_image_plane_mask_proxy_1024x512,,,,public_dataset_reference_not_quality_assumed,not_reviewed_for_this_audit,import_json/groudTruth_458_tasks_import_from_updated_gt_20260701.json
human_hohonet,7y3sRwLe3Va_b47475370e824b9e923a4a96bc98e1e3,7y3sRwLe3Va,C1,manual,34,,84ac11f23b306b7457b4,hohonet,0.221477628667,not_materialized,periodic_linear_image_plane_mask_proxy_1024x512,,,,,,
human_bilayout_enclosed,7y3sRwLe3Va_b47475370e824b9e923a4a96bc98e1e3,7y3sRwLe3Va,C1,manual,34,,84ac11f23b306b7457b4,bilayout_enclosed,0.356021910463,not_materialized,periodic_linear_image_plane_mask_proxy_1024x512,,,,,,
human_bilayout_extended,7y3sRwLe3Va_b47475370e824b9e923a4a96bc98e1e3,7y3sRwLe3Va,C1,manual,34,,84ac11f23b306b7457b4,bilayout_extended,0.211037692484,not_materialized,periodic_linear_image_plane_mask_proxy_1024x512,,,,,,
human_gt,7y3sRwLe3Va_b47475370e824b9e923a4a96bc98e1e3,7y3sRwLe3Va,C1,manual,34,,84ac11f23b306b7457b4,gt,0.223622624647,not_materialized,periodic_linear_image_plane_mask_proxy_1024x512,,,,public_dataset_reference_not_quality_assumed,not_reviewed_for_this_audit,import_json/groudTruth_458_tasks_import_from_updated_gt_20260701.json
human_hohonet,7y3sRwLe3Va_b47475370e824b9e923a4a96bc98e1e3,7y3sRwLe3Va,C1,manual,37,,8125fd4575ecfc155a63,hohonet,0.058711071066,not_materialized,periodic_linear_image_plane_mask_proxy_1024x512,,,,,,
human_bilayout_enclosed,7y3sRwLe3Va_b47475370e824b9e923a4a96bc98e1e3,7y3sRwLe3Va,C1,manual,37,,8125fd4575ecfc155a63,bilayout_enclosed,0.238437967976,not_materialized,periodic_linear_image_plane_mask_proxy_1024x512,,,,,,
human_bilayout_extended,7y3sRwLe3Va_b47475370e824b9e923a4a96bc98e1e3,7y3sRwLe3Va,C1,manual,37,,8125fd4575ecfc155a63,bilayout_extended,0.102678671666,not_materialized,periodic_linear_image_plane_mask_proxy_1024x512,,,,,,
human_gt,7y3sRwLe3Va_b47475370e824b9e923a4a96bc98e1e3,7y3sRwLe3Va,C1,manual,37,,8125fd4575ecfc155a63,gt,0.079018529506,not_materialized,periodic_linear_image_plane_mask_proxy_1024x512,,,,public_dataset_reference_not_quality_assumed,not_reviewed_for_this_audit,import_json/groudTruth_458_tasks_import_from_updated_gt_20260701.json
human_human_different_worker_same_stage,7y3sRwLe3Va_b47475370e824b9e923a4a96bc98e1e3,7y3sRwLe3Va,C1,semi,10,15,2aea8c4c7647e5dcbf4f,e8a846d937e3ed039131,0.016160641247,not_materialized,periodic_linear_image_plane_mask_proxy_1024x512,different_worker_same_stage,not_materialized,C1,,,
