deployment_pool_id,variant,primary_candidate_k,a0_selection_disposition,action_disposition,selected_candidate_annotation_id,selected_worker_id,fallback_status,failure_reason,image_score_tie_count,image_tie_break_rule,alignment_join_status,candidate_image_score_available,disagreement_with_a0,preoutcome_fields_only,reads_quality_or_outcome
39562b2059a547244e3fb43fcf5fb5dd69ff45b62f840ac4b3079e7c25381bc6,A4-C,11,selected,selected,8f784855d8bd4f3a9024,13,,,3,full_cluster_formal_medoid_ranking,one_to_one,true,true,true,false
39562b2059a547244e3fb43fcf5fb5dd69ff45b62f840ac4b3079e7c25381bc6,A4-L,11,selected,selected,45c7e6b9c0f075b709c5,11,,,1,full_cluster_formal_medoid_ranking,one_to_one,true,true,true,false
3c74cecff8a3a8821648f1b768149eeb53eef9caf9fd7caaf4cb1ac7356924dd,A0,1,unresolved,unresolved,,,,minimum_valid_k_or_metric_compatibility,,,one_to_one,true,not_applicable,true,false
3c74cecff8a3a8821648f1b768149eeb53eef9caf9fd7caaf4cb1ac7356924dd,A4-S,1,unresolved,unresolved,,,,a0_unresolved_no_rescue,,,one_to_one,true,not_applicable,true,false
3c74cecff8a3a8821648f1b768149eeb53eef9caf9fd7caaf4cb1ac7356924dd,A4-C,1,unresolved,unresolved,,,,a0_unresolved_no_rescue,,,one_to_one,true,not_applicable,true,false
3c74cecff8a3a8821648f1b768149eeb53eef9caf9fd7caaf4cb1ac7356924dd,A4-L,1,unresolved,unresolved,,,,a0_unresolved_no_rescue,,,one_to_one,true,not_applicable,true,false
3f118888176652f69c49b662a9db072571596d644bc09e91a5b924063afa1f15,A0,2,unresolved,unresolved,,,,minimum_valid_k_or_metric_compatibility,,,one_to_one,true,not_applicable,true,false
3f118888176652f69c49b662a9db072571596d644bc09e91a5b924063afa1f15,A4-S,2,unresolved,unresolved,,,,a0_unresolved_no_rescue,,,one_to_one,true,not_applicable,true,false
3f118888176652f69c49b662a9db072571596d644bc09e91a5b924063afa1f15,A4-C,2,unresolved,unresolved,,,,a0_unresolved_no_rescue,,,one_to_one,true,not_applicable,true,false
3f118888176652f69c49b662a9db072571596d644bc09e91a5b924063afa1f15,A4-L,2,unresolved,unresolved,,,,a0_unresolved_no_rescue,,,one_to_one,true,not_applicable,true,false
3f62284eb67625d31162962c2ff0ec9ff82b5698e07c0f8f4d094a29d66a3a1c,A0,4,selected,selected,62d758541221214e1490,17,,,,,one_to_one,true,false,true,false
3f62284eb67625d31162962c2ff0ec9ff82b5698e07c0f8f4d094a29d66a3a1c,A4-S,4,selected,selected,62d758541221214e1490,17,,no_supported_alternative,,,one_to_one,true,false,true,false
3f62284eb67625d31162962c2ff0ec9ff82b5698e07c0f8f4d094a29d66a3a1c,A4-C,4,selected,selected,62d758541221214e1490,17,,,2,full_cluster_formal_medoid_ranking,one_to_one,true,false,true,false
3f62284eb67625d31162962c2ff0ec9ff82b5698e07c0f8f4d094a29d66a3a1c,A4-L,4,selected,selected,62d758541221214e1490,17,,,2,full_cluster_formal_medoid_ranking,one_to_one,true,false,true,false
4618af44f4a9390e0d51a6961cd935fcbd7563e178ffe54bef9efe65443897a6,A0,2,unresolved,unresolved,,,,minimum_valid_k_or_metric_compatibility,,,one_to_one,true,not_applicable,true,false
4618af44f4a9390e0d51a6961cd935fcbd7563e178ffe54bef9efe65443897a6,A4-S,2,unresolved,unresolved,,,,a0_unresolved_no_rescue,,,one_to_one,true,not_applicable,true,false
4618af44f4a9390e0d51a6961cd935fcbd7563e178ffe54bef9efe65443897a6,A4-C,2,unresolved,unresolved,,,,a0_unresolved_no_rescue,,,one_to_one,true,not_applicable,true,false
4618af44f4a9390e0d51a6961cd935fcbd7563e178ffe54bef9efe65443897a6,A4-L,2,unresolved,unresolved,,,,a0_unresolved_no_rescue,,,one_to_one,true,not_applicable,true,false
463653707222b9b44702d7b9ddd7b576f5f857cab398b3f23b5db07715db4f29,A0,2,unresolved,unresolved,,,,minimum_valid_k_or_metric_compatibility,,,one_to_one,true,not_applicable,true,false
463653707222b9b44702d7b9ddd7b576f5f857cab398b3f23b5db07715db4f29,A4-S,2,unresolved,unresolved,,,,a0_unresolved_no_rescue,,,one_to_one,true,not_applicable,true,false
463653707222b9b44702d7b9ddd7b576f5f857cab398b3f23b5db07715db4f29,A4-C,2,unresolved,unresolved,,,,a0_unresolved_no_rescue,,,one_to_one,true,not_applicable,true,false
463653707222b9b44702d7b9ddd7b576f5f857cab398b3f23b5db07715db4f29,A4-L,2,unresolved,unresolved,,,,a0_unresolved_no_rescue,,,one_to_one,true,not_applicable,true,false
4bd99e360a320ad3abf8ea47608e3eb1ffdabeea641161453acb03b68304c044,A0,11,selected,selected,87633c987c28cc7b24da,31,,,,,one_to_one,true,false,true,false
4bd99e360a320ad3abf8ea47608e3eb1ffdabeea641161453acb03b68304c044,A4-S,11,selected,selected,87633c987c28cc7b24da,31,,,,cluster_formal_medoid_final_tie_key,one_to_one,true,false,true,false
4bd99e360a320ad3abf8ea47608e3eb1ffdabeea641161453acb03b68304c044,A4-C,11,selected,selected,4cec1169f91d22cfd064,30,,,1,full_cluster_formal_medoid_ranking,one_to_one,true,true,true,false
4bd99e360a320ad3abf8ea47608e3eb1ffdabeea641161453acb03b68304c044,A4-L,11,selected,selected,4cec1169f91d22cfd064,30,,,1,full_cluster_formal_medoid_ranking,one_to_one,true,true,true,false
4e38715f07624a21b4d5c404118a195400847b5efd5227aadc20fef54ca58200,A0,11,selected,selected,4aa250b1a35849403e62,2,,,,,one_to_one,true,false,true,false
4e38715f07624a21b4d5c404118a195400847b5efd5227aadc20fef54ca58200,A4-S,11,selected,selected,4aa250b1a35849403e62,2,,,,cluster_formal_medoid_final_tie_key,one_to_one,true,false,true,false
4e38715f07624a21b4d5c404118a195400847b5efd5227aadc20fef54ca58200,A4-C,11,selected,selected,a9ffc64727b849e97700,8,,,1,full_cluster_formal_medoid_ranking,one_to_one,true,true,true,false
4e38715f07624a21b4d5c404118a195400847b5efd5227aadc20fef54ca58200,A4-L,11,selected,selected,a9ffc64727b849e97700,8,,,1,full_cluster_formal_medoid_ranking,one_to_one,true,true,true,false
4e536418cfca47cb3263e2cefa8897f905676c6c941ca6fbb87eda42ccb412e8,A0,4,unresolved,unresolved,,,,no_dominant_or_supported_partition,,,one_to_one,true,not_applicable,true,false
4e536418cfca47cb3263e2cefa8897f905676c6c941ca6fbb87eda42ccb412e8,A4-S,4,unresolved,unresolved,,,,a0_unresolved_no_rescue,,,one_to_one,true,not_applicable,true,false
4e536418cfca47cb3263e2cefa8897f905676c6c941ca6fbb87eda42ccb412e8,A4-C,4,unresolved,unresolved,,,,a0_unresolved_no_rescue,,,one_to_one,true,not_applicable,true,false
4e536418cfca47cb3263e2cefa8897f905676c6c941ca6fbb87eda42ccb412e8,A4-L,4,unresolved,unresolved,,,,a0_unresolved_no_rescue,,,one_to_one,true,not_applicable,true,false
4f05c6373662788fa829472d4dd9b951a614127c5acd93696756a0687ed410c1,A0,2,unresolved,unresolved,,,,minimum_valid_k_or_metric_compatibility,,,one_to_one,true,not_applicable,true,false
4f05c6373662788fa829472d4dd9b951a614127c5acd93696756a0687ed410c1,A4-S,2,unresolved,unresolved,,,,a0_unresolved_no_rescue,,,one_to_one,true,not_applicable,true,false
4f05c6373662788fa829472d4dd9b951a614127c5acd93696756a0687ed410c1,A4-C,2,unresolved,unresolved,,,,a0_unresolved_no_rescue,,,one_to_one,true,not_applicable,true,false
4f05c6373662788fa829472d4dd9b951a614127c5acd93696756a0687ed410c1,A4-L,2,unresolved,unresolved,,,,a0_unresolved_no_rescue,,,one_to_one,true,not_applicable,true,false
552f04581b5ba92d4cacc4bbc67a34a0fe8978d27d4f8999d346a1daab420b49,A0,3,selected,selected,4dfaf6dedad2424beadf,1,,,,,one_to_one,true,false,true,false
552f04581b5ba92d4cacc4bbc67a34a0fe8978d27d4f8999d346a1daab420b49,A4-S,3,selected,selected,4dfaf6dedad2424beadf,1,,no_supported_alternative,,,one_to_one,true,false,true,false
552f04581b5ba92d4cacc4bbc67a34a0fe8978d27d4f8999d346a1daab420b49,A4-C,3,selected,selected,55cde5ca98b3a274f9ca,2,,,1,full_cluster_formal_medoid_ranking,one_to_one,true,true,true,false
552f04581b5ba92d4cacc4bbc67a34a0fe8978d27d4f8999d346a1daab420b49,A4-L,3,selected,selected,55cde5ca98b3a274f9ca,2,,,1,full_cluster_formal_medoid_ranking,one_to_one,true,true,true,false
565a97b911490db8fc3b20197b1072075ddfce99d71b3d9478c50f01f71cd9a0,A0,2,unresolved,unresolved,,,,minimum_valid_k_or_metric_compatibility,,,one_to_one,true,not_applicable,true,false
565a97b911490db8fc3b20197b1072075ddfce99d71b3d9478c50f01f71cd9a0,A4-S,2,unresolved,unresolved,,,,a0_unresolved_no_rescue,,,one_to_one,true,not_applicable,true,false
565a97b911490db8fc3b20197b1072075ddfce99d71b3d9478c50f01f71cd9a0,A4-C,2,unresolved,unresolved,,,,a0_unresolved_no_rescue,,,one_to_one,true,not_applicable,true,false
565a97b911490db8fc3b20197b1072075ddfce99d71b3d9478c50f01f71cd9a0,A4-L,2,unresolved,unresolved,,,,a0_unresolved_no_rescue,,,one_to_one,true,not_applicable,true,false
573c44304547000fe4af31db6fea565bda14d4e5794a248c0f5ee828e9cdf053,A0,11,selected,selected,c6821c31452459c11f75,32,,,,,one_to_one,true,false,true,false
573c44304547000fe4af31db6fea565bda14d4e5794a248c0f5ee828e9cdf053,A4-S,11,selected,selected,c6821c31452459c11f75,32,,,,cluster_formal_medoid_final_tie_key,one_to_one,true,false,true,false
573c44304547000fe4af31db6fea565bda14d4e5794a248c0f5ee828e9cdf053,A4-C,11,selected,selected,c6821c31452459c11f75,32,,,3,full_cluster_formal_medoid_ranking,one_to_one,true,false,true,false
573c44304547000fe4af31db6fea565bda14d4e5794a248c0f5ee828e9cdf053,A4-L,11,selected,selected,c6821c31452459c11f75,32,,,3,full_cluster_formal_medoid_ranking,one_to_one,true,false,true,false
586f472652504fd8908ad730eaf3515402903cc58b59e82a944f8c954b9aa4c7,A0,2,unresolved,unresolved,,,,minimum_valid_k_or_metric_compatibility,,,one_to_one,true,not_applicable,true,false
586f472652504fd8908ad730eaf3515402903cc58b59e82a944f8c954b9aa4c7,A4-S,2,unresolved,unresolved,,,,a0_unresolved_no_rescue,,,one_to_one,true,not_applicable,true,false
586f472652504fd8908ad730eaf3515402903cc58b59e82a944f8c954b9aa4c7,A4-C,2,unresolved,unresolved,,,,a0_unresolved_no_rescue,,,one_to_one,true,not_applicable,true,false
586f472652504fd8908ad730eaf3515402903cc58b59e82a944f8c954b9aa4c7,A4-L,2,unresolved,unresolved,,,,a0_unresolved_no_rescue,,,one_to_one,true,not_applicable,true,false
5ae2296764414f72591bd8083f2515fd99c4b3441748507d929af5ab25e099cd,A0,3,selected,selected,79927da8c000e31d9cda,2,,,,,one_to_one,true,false,true,false
5ae2296764414f72591bd8083f2515fd99c4b3441748507d929af5ab25e099cd,A4-S,3,selected,selected,79927da8c000e31d9cda,2,,no_supported_alternative,,,one_to_one,true,false,true,false
5ae2296764414f72591bd8083f2515fd99c4b3441748507d929af5ab25e099cd,A4-C,3,selected,selected,5dcb1dff2ea327169b12,11,,,1,full_cluster_formal_medoid_ranking,one_to_one,true,true,true,false
5ae2296764414f72591bd8083f2515fd99c4b3441748507d929af5ab25e099cd,A4-L,3,selected,selected,5dcb1dff2ea327169b12,11,,,1,full_cluster_formal_medoid_ranking,one_to_one,true,true,true,false
5b44e10e9efaa91773554c40e2b6487f46555efeb72b15128a33d5244a176f04,A0,11,selected,selected,511d41c2a1ae8135d56a,33,,,,,one_to_one,true,false,true,false
5b44e10e9efaa91773554c40e2b6487f46555efeb72b15128a33d5244a176f04,A4-S,11,selected,selected,00df94cb0e7cc21280ba,28,,,,cluster_formal_medoid_final_tie_key,one_to_one,true,true,true,false
5b44e10e9efaa91773554c40e2b6487f46555efeb72b15128a33d5244a176f04,A4-C,11,selected,selected,8b3873aaa11c92de279f,32,,,1,full_cluster_formal_medoid_ranking,one_to_one,true,true,true,false
5b44e10e9efaa91773554c40e2b6487f46555efeb72b15128a33d5244a176f04,A4-L,11,selected,selected,511d41c2a1ae8135d56a,33,,,1,full_cluster_formal_medoid_ranking,one_to_one,true,false,true,false
5bafff4697f3a358d780ac2cc20f06541fd6b65a8b731ef860472ecf5fbe0143,A0,4,selected,selected,0d42858d359ebfc9e871,28,,,,,one_to_one,true,false,true,false
5bafff4697f3a358d780ac2cc20f06541fd6b65a8b731ef860472ecf5fbe0143,A4-S,4,selected,selected,0d42858d359ebfc9e871,28,,no_supported_alternative,,,one_to_one,true,false,true,false
5bafff4697f3a358d780ac2cc20f06541fd6b65a8b731ef860472ecf5fbe0143,A4-C,4,selected,selected,d93ff4eb834a154c4cd4,29,,,1,full_cluster_formal_medoid_ranking,one_to_one,true,true,true,false
5bafff4697f3a358d780ac2cc20f06541fd6b65a8b731ef860472ecf5fbe0143,A4-L,4,selected,selected,d93ff4eb834a154c4cd4,29,,,1,full_cluster_formal_medoid_ranking,one_to_one,true,true,true,false
5df5082b5feea16e0e9c6a0b4c9559104f3b7dad255c448372c89e20cd9abf35,A0,3,unresolved,unresolved,,,,no_dominant_or_supported_partition,,,one_to_one,true,not_applicable,true,false
5df5082b5feea16e0e9c6a0b4c9559104f3b7dad255c448372c89e20cd9abf35,A4-S,3,unresolved,unresolved,,,,a0_unresolved_no_rescue,,,one_to_one,true,not_applicable,true,false
5df5082b5feea16e0e9c6a0b4c9559104f3b7dad255c448372c89e20cd9abf35,A4-C,3,unresolved,unresolved,,,,a0_unresolved_no_rescue,,,one_to_one,true,not_applicable,true,false
5df5082b5feea16e0e9c6a0b4c9559104f3b7dad255c448372c89e20cd9abf35,A4-L,3,unresolved,unresolved,,,,a0_unresolved_no_rescue,,,one_to_one,true,not_applicable,true,false
5eacbf0f984642c03bb19ecc4e0d891c0a7ba89f5d27013b3ce8211a858bc3bb,A0,2,unresolved,unresolved,,,,minimum_valid_k_or_metric_compatibility,,,one_to_one,true,not_applicable,true,false
5eacbf0f984642c03bb19ecc4e0d891c0a7ba89f5d27013b3ce8211a858bc3bb,A4-S,2,unresolved,unresolved,,,,a0_unresolved_no_rescue,,,one_to_one,true,not_applicable,true,false
5eacbf0f984642c03bb19ecc4e0d891c0a7ba89f5d27013b3ce8211a858bc3bb,A4-C,2,unresolved,unresolved,,,,a0_unresolved_no_rescue,,,one_to_one,true,not_applicable,true,false
5eacbf0f984642c03bb19ecc4e0d891c0a7ba89f5d27013b3ce8211a858bc3bb,A4-L,2,unresolved,unresolved,,,,a0_unresolved_no_rescue,,,one_to_one,true,not_applicable,true,false
6160f98e8098f38bc284aac6c2115b97de68e878a6784493b0a6fcce3131671e,A0,3,selected,selected,1f3577cc926f22ffd3fc,35,,,,,one_to_one,true,false,true,false
6160f98e8098f38bc284aac6c2115b97de68e878a6784493b0a6fcce3131671e,A4-S,3,selected,selected,1f3577cc926f22ffd3fc,35,,no_supported_alternative,,,one_to_one,true,false,true,false
6160f98e8098f38bc284aac6c2115b97de68e878a6784493b0a6fcce3131671e,A4-C,3,selected,selected,1f3577cc926f22ffd3fc,35,,,1,full_cluster_formal_medoid_ranking,one_to_one,true,false,true,false
6160f98e8098f38bc284aac6c2115b97de68e878a6784493b0a6fcce3131671e,A4-L,3,selected,selected,1f3577cc926f22ffd3fc,35,,,1,full_cluster_formal_medoid_ranking,one_to_one,true,false,true,false
61708cbd05083de60ef9f310716cf52da343acd1c6d654a80231ca7667074bf7,A0,11,selected,selected,19571b3b0505b7a26c30,8,,,,,one_to_one,true,false,true,false
61708cbd05083de60ef9f310716cf52da343acd1c6d654a80231ca7667074bf7,A4-S,11,selected,selected,19571b3b0505b7a26c30,8,,,,cluster_formal_medoid_final_tie_key,one_to_one,true,false,true,false
61708cbd05083de60ef9f310716cf52da343acd1c6d654a80231ca7667074bf7,A4-C,11,selected,selected,19571b3b0505b7a26c30,8,,,2,full_cluster_formal_medoid_ranking,one_to_one,true,false,true,false
61708cbd05083de60ef9f310716cf52da343acd1c6d654a80231ca7667074bf7,A4-L,11,selected,selected,19571b3b0505b7a26c30,8,,,2,full_cluster_formal_medoid_ranking,one_to_one,true,false,true,false
61a8c6f385f6b813bed4faa28d93aede9cb04de5e70024289fca9d32a622139c,A0,3,selected,selected,702f8663c962b7634220,11,,,,,one_to_one,true,false,true,false
61a8c6f385f6b813bed4faa28d93aede9cb04de5e70024289fca9d32a622139c,A4-S,3,selected,selected,702f8663c962b7634220,11,,no_supported_alternative,,,one_to_one,true,false,true,false
61a8c6f385f6b813bed4faa28d93aede9cb04de5e70024289fca9d32a622139c,A4-C,3,selected,selected,702f8663c962b7634220,11,,,3,full_cluster_formal_medoid_ranking,one_to_one,true,false,true,false
61a8c6f385f6b813bed4faa28d93aede9cb04de5e70024289fca9d32a622139c,A4-L,3,selected,selected,702f8663c962b7634220,11,,,3,full_cluster_formal_medoid_ranking,one_to_one,true,false,true,false
61e32a7b5273f7f54adc0266c97ea0d6e99211a6b3e53350340d2335fea5f49a,A0,4,selected,selected,0a211ea2c0df77e9f508,10,,,,,one_to_one,true,false,true,false
61e32a7b5273f7f54adc0266c97ea0d6e99211a6b3e53350340d2335fea5f49a,A4-S,4,selected,selected,0a211ea2c0df77e9f508,10,,no_supported_alternative,,,one_to_one,true,false,true,false
61e32a7b5273f7f54adc0266c97ea0d6e99211a6b3e53350340d2335fea5f49a,A4-C,4,selected,selected,a667f2faafe82e46c3bb,13,,,1,full_cluster_formal_medoid_ranking,one_to_one,true,true,true,false
61e32a7b5273f7f54adc0266c97ea0d6e99211a6b3e53350340d2335fea5f49a,A4-L,4,selected,selected,a667f2faafe82e46c3bb,13,,,1,full_cluster_formal_medoid_ranking,one_to_one,true,true,true,false
62ce8665e6e74f0d340a3b756ec8f8f1647213de4a6a977d60c3c00fd21188dc,A0,2,unresolved,unresolved,,,,minimum_valid_k_or_metric_compatibility,,,one_to_one,true,not_applicable,true,false
62ce8665e6e74f0d340a3b756ec8f8f1647213de4a6a977d60c3c00fd21188dc,A4-S,2,unresolved,unresolved,,,,a0_unresolved_no_rescue,,,one_to_one,true,not_applicable,true,false
62ce8665e6e74f0d340a3b756ec8f8f1647213de4a6a977d60c3c00fd21188dc,A4-C,2,unresolved,unresolved,,,,a0_unresolved_no_rescue,,,one_to_one,true,not_applicable,true,false
62ce8665e6e74f0d340a3b756ec8f8f1647213de4a6a977d60c3c00fd21188dc,A4-L,2,unresolved,unresolved,,,,a0_unresolved_no_rescue,,,one_to_one,true,not_applicable,true,false
68004cfee5860be06b91f7000c24b358162337833335d0ba48ec9cc0bbd0deeb,A0,3,selected,selected,be0ea7a0849f9bf057cb,17,,,,,one_to_one,true,false,true,false
68004cfee5860be06b91f7000c24b358162337833335d0ba48ec9cc0bbd0deeb,A4-S,3,selected,selected,be0ea7a0849f9bf057cb,17,,no_supported_alternative,,,one_to_one,true,false,true,false
68004cfee5860be06b91f7000c24b358162337833335d0ba48ec9cc0bbd0deeb,A4-C,3,selected,selected,7fc54cc83e44fb28abe2,2,,,1,full_cluster_formal_medoid_ranking,one_to_one,true,true,true,false
68004cfee5860be06b91f7000c24b358162337833335d0ba48ec9cc0bbd0deeb,A4-L,3,selected,selected,7fc54cc83e44fb28abe2,2,,,1,full_cluster_formal_medoid_ranking,one_to_one,true,true,true,false
6a8803ae9fd5a873ae5a5be5905491b74a1a1f2fd5b6b4adc56ec96815d864bd,A0,11,selected,selected,561446db19099c48c68e,6,,,,,one_to_one,true,false,true,false
6a8803ae9fd5a873ae5a5be5905491b74a1a1f2fd5b6b4adc56ec96815d864bd,A4-S,11,selected,selected,561446db19099c48c68e,6,,,,cluster_formal_medoid_final_tie_key,one_to_one,true,false,true,false
6a8803ae9fd5a873ae5a5be5905491b74a1a1f2fd5b6b4adc56ec96815d864bd,A4-C,11,selected,selected,561446db19099c48c68e,6,,,5,full_cluster_formal_medoid_ranking,one_to_one,true,false,true,false
6a8803ae9fd5a873ae5a5be5905491b74a1a1f2fd5b6b4adc56ec96815d864bd,A4-L,11,selected,selected,561446db19099c48c68e,6,,,5,full_cluster_formal_medoid_ranking,one_to_one,true,false,true,false
6b424afcf325dee60ac456bb0fdf3bd8dd3532a50d5ef6476c8ea7106dc6ff3e,A0,11,selected,selected,cc9c520b1f8781f19e31,11,,,,,one_to_one,true,false,true,false
6b424afcf325dee60ac456bb0fdf3bd8dd3532a50d5ef6476c8ea7106dc6ff3e,A4-S,11,selected,selected,cc9c520b1f8781f19e31,11,,no_supported_alternative,,,one_to_one,true,false,true,false
6b424afcf325dee60ac456bb0fdf3bd8dd3532a50d5ef6476c8ea7106dc6ff3e,A4-C,11,selected,selected,0359bc11d268822d94fd,17,,,3,full_cluster_formal_medoid_ranking,one_to_one,true,true,true,false
6b424afcf325dee60ac456bb0fdf3bd8dd3532a50d5ef6476c8ea7106dc6ff3e,A4-L,11,selected,selected,0359bc11d268822d94fd,17,,,3,full_cluster_formal_medoid_ranking,one_to_one,true,true,true,false
6c4b59b4b52e1382821cb9e01268012628e6b90d113b14644591dd3b7852eba1,A0,1,unresolved,unresolved,,,,minimum_valid_k_or_metric_compatibility,,,one_to_one,true,not_applicable,true,false
6c4b59b4b52e1382821cb9e01268012628e6b90d113b14644591dd3b7852eba1,A4-S,1,unresolved,unresolved,,,,a0_unresolved_no_rescue,,,one_to_one,true,not_applicable,true,false
6c4b59b4b52e1382821cb9e01268012628e6b90d113b14644591dd3b7852eba1,A4-C,1,unresolved,unresolved,,,,a0_unresolved_no_rescue,,,one_to_one,true,not_applicable,true,false
6c4b59b4b52e1382821cb9e01268012628e6b90d113b14644591dd3b7852eba1,A4-L,1,unresolved,unresolved,,,,a0_unresolved_no_rescue,,,one_to_one,true,not_applicable,true,false
70a4cdf32bb75326a437f8ab7292fd771b960c76e460cb14a92edb09594c61db,A0,4,selected,selected,a7ba8b4e746e9e775405,17,,,,,one_to_one,true,false,true,false
70a4cdf32bb75326a437f8ab7292fd771b960c76e460cb14a92edb09594c61db,A4-S,4,selected,selected,a7ba8b4e746e9e775405,17,,no_supported_alternative,,,one_to_one,true,false,true,false
70a4cdf32bb75326a437f8ab7292fd771b960c76e460cb14a92edb09594c61db,A4-C,4,selected,selected,e6aa42eeae4da18d3ef5,18,,,1,full_cluster_formal_medoid_ranking,one_to_one,true,true,true,false
70a4cdf32bb75326a437f8ab7292fd771b960c76e460cb14a92edb09594c61db,A4-L,4,selected,selected,e6aa42eeae4da18d3ef5,18,,,1,full_cluster_formal_medoid_ranking,one_to_one,true,true,true,false
76bd92651db00093286547c24d4884c520b0923d8f0a5e1d6cb5032a8942814f,A0,11,selected,selected,20f0af1735ba9f7c5a2e,29,,,,,one_to_one,true,false,true,false
76bd92651db00093286547c24d4884c520b0923d8f0a5e1d6cb5032a8942814f,A4-S,11,selected,selected,20f0af1735ba9f7c5a2e,29,,no_supported_alternative,,,one_to_one,true,false,true,false
76bd92651db00093286547c24d4884c520b0923d8f0a5e1d6cb5032a8942814f,A4-C,11,selected,selected,3e5c4fe6cfe523059d12,36,,,1,full_cluster_formal_medoid_ranking,one_to_one,true,true,true,false
76bd92651db00093286547c24d4884c520b0923d8f0a5e1d6cb5032a8942814f,A4-L,11,selected,selected,3e5c4fe6cfe523059d12,36,,,1,full_cluster_formal_medoid_ranking,one_to_one,true,true,true,false
772146fb72fe8471848fe5a7617496f2918fa68443e29793637019c6392e6443,A0,3,selected,selected,64bf2865bf8cc00abbb3,2,,,,,one_to_one,true,false,true,false
772146fb72fe8471848fe5a7617496f2918fa68443e29793637019c6392e6443,A4-S,3,selected,selected,64bf2865bf8cc00abbb3,2,,no_supported_alternative,,,one_to_one,true,false,true,false
772146fb72fe8471848fe5a7617496f2918fa68443e29793637019c6392e6443,A4-C,3,selected,selected,7ea7af8cde9303da75a6,15,,,1,full_cluster_formal_medoid_ranking,one_to_one,true,true,true,false
772146fb72fe8471848fe5a7617496f2918fa68443e29793637019c6392e6443,A4-L,3,selected,selected,7ea7af8cde9303da75a6,15,,,1,full_cluster_formal_medoid_ranking,one_to_one,true,true,true,false
78d8b308637f2e98e4b27149127bda5202a73f9eacbebbd466f7fe0561913256,A0,3,selected,selected,a1f8bda6422774a397a9,36,,,,,one_to_one,true,false,true,false
78d8b308637f2e98e4b27149127bda5202a73f9eacbebbd466f7fe0561913256,A4-S,3,selected,selected,a1f8bda6422774a397a9,36,,no_supported_alternative,,,one_to_one,true,false,true,false
78d8b308637f2e98e4b27149127bda5202a73f9eacbebbd466f7fe0561913256,A4-C,3,selected,selected,a1f8bda6422774a397a9,36,,,2,full_cluster_formal_medoid_ranking,one_to_one,true,false,true,false
78d8b308637f2e98e4b27149127bda5202a73f9eacbebbd466f7fe0561913256,A4-L,3,selected,selected,a1f8bda6422774a397a9,36,,,2,full_cluster_formal_medoid_ranking,one_to_one,true,false,true,false
7cdc4bff0d845951925275c4bd7b5d9ca4e968f27d032b11c93b180710060448,A0,3,selected,selected,031e48e6149c36f92e2b,33,,,,,one_to_one,true,false,true,false
7cdc4bff0d845951925275c4bd7b5d9ca4e968f27d032b11c93b180710060448,A4-S,3,selected,selected,031e48e6149c36f92e2b,33,,no_supported_alternative,,,one_to_one,true,false,true,false
7cdc4bff0d845951925275c4bd7b5d9ca4e968f27d032b11c93b180710060448,A4-C,3,selected,selected,031e48e6149c36f92e2b,33,,,3,full_cluster_formal_medoid_ranking,one_to_one,true,false,true,false
7cdc4bff0d845951925275c4bd7b5d9ca4e968f27d032b11c93b180710060448,A4-L,3,selected,selected,031e48e6149c36f92e2b,33,,,3,full_cluster_formal_medoid_ranking,one_to_one,true,false,true,false
7f82fd8ddc1f491c629312b52264d841f6be032d6a1b90c6bc49478b5b6f2652,A0,2,unresolved,unresolved,,,,minimum_valid_k_or_metric_compatibility,,,one_to_one,true,not_applicable,true,false
7f82fd8ddc1f491c629312b52264d841f6be032d6a1b90c6bc49478b5b6f2652,A4-S,2,unresolved,unresolved,,,,a0_unresolved_no_rescue,,,one_to_one,true,not_applicable,true,false
7f82fd8ddc1f491c629312b52264d841f6be032d6a1b90c6bc49478b5b6f2652,A4-C,2,unresolved,unresolved,,,,a0_unresolved_no_rescue,,,one_to_one,true,not_applicable,true,false
7f82fd8ddc1f491c629312b52264d841f6be032d6a1b90c6bc49478b5b6f2652,A4-L,2,unresolved,unresolved,,,,a0_unresolved_no_rescue,,,one_to_one,true,not_applicable,true,false
8256b9e2444b73d635223ee2f00ad06e7f5039a86ae849549a15fb020cf59934,A0,5,selected,selected,07d7b8e9b47e3b57f09b,36,,,,,one_to_one,true,false,true,false
8256b9e2444b73d635223ee2f00ad06e7f5039a86ae849549a15fb020cf59934,A4-S,5,selected,selected,07d7b8e9b47e3b57f09b,36,,no_supported_alternative,,,one_to_one,true,false,true,false
8256b9e2444b73d635223ee2f00ad06e7f5039a86ae849549a15fb020cf59934,A4-C,5,selected,selected,07d7b8e9b47e3b57f09b,36,,,2,full_cluster_formal_medoid_ranking,one_to_one,true,false,true,false
8256b9e2444b73d635223ee2f00ad06e7f5039a86ae849549a15fb020cf59934,A4-L,5,selected,selected,07d7b8e9b47e3b57f09b,36,,,2,full_cluster_formal_medoid_ranking,one_to_one,true,false,true,false
86360cbd3f1e33dc63aaf3ed73cd08dbc1ed275e7d4da6313f019e2d8b7c9dd6,A0,2,unresolved,unresolved,,,,minimum_valid_k_or_metric_compatibility,,,one_to_one,true,not_applicable,true,false
86360cbd3f1e33dc63aaf3ed73cd08dbc1ed275e7d4da6313f019e2d8b7c9dd6,A4-S,2,unresolved,unresolved,,,,a0_unresolved_no_rescue,,,one_to_one,true,not_applicable,true,false
