assumption_set_id,variance_source,effect_size,n_tasks,n_workers,n_pairs,n_buildings,analysis_model,power,simulation_replicates,seed
central_design_input,aggregation_delta_variance_plus_matching_cardinality_sensitivity,0.015,50,16,8,5,random_pair_contrast_worker_generalized_clustered_simulation,0.394,1000,20312398
central_design_input,aggregation_delta_variance_plus_matching_cardinality_sensitivity,0.02,50,16,8,5,random_pair_contrast_worker_generalized_clustered_simulation,0.676,1000,20312898
central_design_input,aggregation_delta_variance_plus_matching_cardinality_sensitivity,0.025,50,16,8,5,random_pair_contrast_worker_generalized_clustered_simulation,0.846,1000,20313398
central_design_input,aggregation_delta_variance_plus_matching_cardinality_sensitivity,0.03,50,16,8,5,random_pair_contrast_worker_generalized_clustered_simulation,0.938,1000,20313898
central_design_input,aggregation_delta_variance_plus_matching_cardinality_sensitivity,0.04,50,16,8,5,random_pair_contrast_worker_generalized_clustered_simulation,0.997,1000,20314898
central_design_input,aggregation_delta_variance_plus_matching_cardinality_sensitivity,0.01,50,18,9,5,random_pair_contrast_worker_generalized_clustered_simulation,0.243,1000,20311908
central_design_input,aggregation_delta_variance_plus_matching_cardinality_sensitivity,0.015,50,18,9,5,random_pair_contrast_worker_generalized_clustered_simulation,0.492,1000,20312408
central_design_input,aggregation_delta_variance_plus_matching_cardinality_sensitivity,0.02,50,18,9,5,random_pair_contrast_worker_generalized_clustered_simulation,0.726,1000,20312908
central_design_input,aggregation_delta_variance_plus_matching_cardinality_sensitivity,0.025,50,18,9,5,random_pair_contrast_worker_generalized_clustered_simulation,0.891,1000,20313408
central_design_input,aggregation_delta_variance_plus_matching_cardinality_sensitivity,0.03,50,18,9,5,random_pair_contrast_worker_generalized_clustered_simulation,0.967,1000,20313908
central_design_input,aggregation_delta_variance_plus_matching_cardinality_sensitivity,0.04,50,18,9,5,random_pair_contrast_worker_generalized_clustered_simulation,1.0,1000,20314908
central_design_input,aggregation_delta_variance_plus_matching_cardinality_sensitivity,0.01,50,20,10,5,random_pair_contrast_worker_generalized_clustered_simulation,0.239,1000,20311918
central_design_input,aggregation_delta_variance_plus_matching_cardinality_sensitivity,0.015,50,20,10,5,random_pair_contrast_worker_generalized_clustered_simulation,0.491,1000,20312418
central_design_input,aggregation_delta_variance_plus_matching_cardinality_sensitivity,0.02,50,20,10,5,random_pair_contrast_worker_generalized_clustered_simulation,0.741,1000,20312918
central_design_input,aggregation_delta_variance_plus_matching_cardinality_sensitivity,0.025,50,20,10,5,random_pair_contrast_worker_generalized_clustered_simulation,0.917,1000,20313418
central_design_input,aggregation_delta_variance_plus_matching_cardinality_sensitivity,0.03,50,20,10,5,random_pair_contrast_worker_generalized_clustered_simulation,0.977,1000,20313918
central_design_input,aggregation_delta_variance_plus_matching_cardinality_sensitivity,0.04,50,20,10,5,random_pair_contrast_worker_generalized_clustered_simulation,1.0,1000,20314918
central_design_input,aggregation_delta_variance_plus_matching_cardinality_sensitivity,0.01,50,24,12,5,random_pair_contrast_worker_generalized_clustered_simulation,0.299,1000,20311938
central_design_input,aggregation_delta_variance_plus_matching_cardinality_sensitivity,0.015,50,24,12,5,random_pair_contrast_worker_generalized_clustered_simulation,0.558,1000,20312438
central_design_input,aggregation_delta_variance_plus_matching_cardinality_sensitivity,0.02,50,24,12,5,random_pair_contrast_worker_generalized_clustered_simulation,0.825,1000,20312938
central_design_input,aggregation_delta_variance_plus_matching_cardinality_sensitivity,0.025,50,24,12,5,random_pair_contrast_worker_generalized_clustered_simulation,0.937,1000,20313438
central_design_input,aggregation_delta_variance_plus_matching_cardinality_sensitivity,0.03,50,24,12,5,random_pair_contrast_worker_generalized_clustered_simulation,0.99,1000,20313938
central_design_input,aggregation_delta_variance_plus_matching_cardinality_sensitivity,0.04,50,24,12,5,random_pair_contrast_worker_generalized_clustered_simulation,1.0,1000,20314938
central_design_input,aggregation_delta_variance_plus_matching_cardinality_sensitivity,0.01,80,10,5,8,random_pair_contrast_worker_generalized_clustered_simulation,0.161,1000,20341868
central_design_input,aggregation_delta_variance_plus_matching_cardinality_sensitivity,0.015,80,10,5,8,random_pair_contrast_worker_generalized_clustered_simulation,0.312,1000,20342368
central_design_input,aggregation_delta_variance_plus_matching_cardinality_sensitivity,0.02,80,10,5,8,random_pair_contrast_worker_generalized_clustered_simulation,0.499,1000,20342868
central_design_input,aggregation_delta_variance_plus_matching_cardinality_sensitivity,0.025,80,10,5,8,random_pair_contrast_worker_generalized_clustered_simulation,0.666,1000,20343368
central_design_input,aggregation_delta_variance_plus_matching_cardinality_sensitivity,0.03,80,10,5,8,random_pair_contrast_worker_generalized_clustered_simulation,0.798,1000,20343868
central_design_input,aggregation_delta_variance_plus_matching_cardinality_sensitivity,0.04,80,10,5,8,random_pair_contrast_worker_generalized_clustered_simulation,0.966,1000,20344868
central_design_input,aggregation_delta_variance_plus_matching_cardinality_sensitivity,0.01,80,14,7,8,random_pair_contrast_worker_generalized_clustered_simulation,0.228,1000,20341888
central_design_input,aggregation_delta_variance_plus_matching_cardinality_sensitivity,0.015,80,14,7,8,random_pair_contrast_worker_generalized_clustered_simulation,0.428,1000,20342388
central_design_input,aggregation_delta_variance_plus_matching_cardinality_sensitivity,0.02,80,14,7,8,random_pair_contrast_worker_generalized_clustered_simulation,0.692,1000,20342888
central_design_input,aggregation_delta_variance_plus_matching_cardinality_sensitivity,0.025,80,14,7,8,random_pair_contrast_worker_generalized_clustered_simulation,0.847,1000,20343388
central_design_input,aggregation_delta_variance_plus_matching_cardinality_sensitivity,0.03,80,14,7,8,random_pair_contrast_worker_generalized_clustered_simulation,0.955,1000,20343888
central_design_input,aggregation_delta_variance_plus_matching_cardinality_sensitivity,0.04,80,14,7,8,random_pair_contrast_worker_generalized_clustered_simulation,0.998,1000,20344888
central_design_input,aggregation_delta_variance_plus_matching_cardinality_sensitivity,0.01,80,16,8,8,random_pair_contrast_worker_generalized_clustered_simulation,0.254,1000,20341898
central_design_input,aggregation_delta_variance_plus_matching_cardinality_sensitivity,0.015,80,16,8,8,random_pair_contrast_worker_generalized_clustered_simulation,0.494,1000,20342398
central_design_input,aggregation_delta_variance_plus_matching_cardinality_sensitivity,0.02,80,16,8,8,random_pair_contrast_worker_generalized_clustered_simulation,0.763,1000,20342898
central_design_input,aggregation_delta_variance_plus_matching_cardinality_sensitivity,0.025,80,16,8,8,random_pair_contrast_worker_generalized_clustered_simulation,0.896,1000,20343398
central_design_input,aggregation_delta_variance_plus_matching_cardinality_sensitivity,0.03,80,16,8,8,random_pair_contrast_worker_generalized_clustered_simulation,0.963,1000,20343898
central_design_input,aggregation_delta_variance_plus_matching_cardinality_sensitivity,0.04,80,16,8,8,random_pair_contrast_worker_generalized_clustered_simulation,0.999,1000,20344898
central_design_input,aggregation_delta_variance_plus_matching_cardinality_sensitivity,0.01,80,18,9,8,random_pair_contrast_worker_generalized_clustered_simulation,0.283,1000,20341908
central_design_input,aggregation_delta_variance_plus_matching_cardinality_sensitivity,0.015,80,18,9,8,random_pair_contrast_worker_generalized_clustered_simulation,0.537,1000,20342408
central_design_input,aggregation_delta_variance_plus_matching_cardinality_sensitivity,0.02,80,18,9,8,random_pair_contrast_worker_generalized_clustered_simulation,0.77,1000,20342908
central_design_input,aggregation_delta_variance_plus_matching_cardinality_sensitivity,0.025,80,18,9,8,random_pair_contrast_worker_generalized_clustered_simulation,0.932,1000,20343408
central_design_input,aggregation_delta_variance_plus_matching_cardinality_sensitivity,0.03,80,18,9,8,random_pair_contrast_worker_generalized_clustered_simulation,0.982,1000,20343908
central_design_input,aggregation_delta_variance_plus_matching_cardinality_sensitivity,0.04,80,18,9,8,random_pair_contrast_worker_generalized_clustered_simulation,1.0,1000,20344908
central_design_input,aggregation_delta_variance_plus_matching_cardinality_sensitivity,0.01,80,20,10,8,random_pair_contrast_worker_generalized_clustered_simulation,0.318,1000,20341918
central_design_input,aggregation_delta_variance_plus_matching_cardinality_sensitivity,0.015,80,20,10,8,random_pair_contrast_worker_generalized_clustered_simulation,0.607,1000,20342418
central_design_input,aggregation_delta_variance_plus_matching_cardinality_sensitivity,0.02,80,20,10,8,random_pair_contrast_worker_generalized_clustered_simulation,0.842,1000,20342918
central_design_input,aggregation_delta_variance_plus_matching_cardinality_sensitivity,0.025,80,20,10,8,random_pair_contrast_worker_generalized_clustered_simulation,0.957,1000,20343418
central_design_input,aggregation_delta_variance_plus_matching_cardinality_sensitivity,0.03,80,20,10,8,random_pair_contrast_worker_generalized_clustered_simulation,0.989,1000,20343918
central_design_input,aggregation_delta_variance_plus_matching_cardinality_sensitivity,0.04,80,20,10,8,random_pair_contrast_worker_generalized_clustered_simulation,1.0,1000,20344918
central_design_input,aggregation_delta_variance_plus_matching_cardinality_sensitivity,0.01,80,24,12,8,random_pair_contrast_worker_generalized_clustered_simulation,0.343,1000,20341938
central_design_input,aggregation_delta_variance_plus_matching_cardinality_sensitivity,0.015,80,24,12,8,random_pair_contrast_worker_generalized_clustered_simulation,0.645,1000,20342438
central_design_input,aggregation_delta_variance_plus_matching_cardinality_sensitivity,0.02,80,24,12,8,random_pair_contrast_worker_generalized_clustered_simulation,0.888,1000,20342938
central_design_input,aggregation_delta_variance_plus_matching_cardinality_sensitivity,0.025,80,24,12,8,random_pair_contrast_worker_generalized_clustered_simulation,0.973,1000,20343438
central_design_input,aggregation_delta_variance_plus_matching_cardinality_sensitivity,0.03,80,24,12,8,random_pair_contrast_worker_generalized_clustered_simulation,0.998,1000,20343938
central_design_input,aggregation_delta_variance_plus_matching_cardinality_sensitivity,0.04,80,24,12,8,random_pair_contrast_worker_generalized_clustered_simulation,1.0,1000,20344938
central_design_input,aggregation_delta_variance_plus_matching_cardinality_sensitivity,0.01,100,10,5,10,random_pair_contrast_worker_generalized_clustered_simulation,0.151,1000,20361868
central_design_input,aggregation_delta_variance_plus_matching_cardinality_sensitivity,0.015,100,10,5,10,random_pair_contrast_worker_generalized_clustered_simulation,0.318,1000,20362368
central_design_input,aggregation_delta_variance_plus_matching_cardinality_sensitivity,0.02,100,10,5,10,random_pair_contrast_worker_generalized_clustered_simulation,0.478,1000,20362868
central_design_input,aggregation_delta_variance_plus_matching_cardinality_sensitivity,0.025,100,10,5,10,random_pair_contrast_worker_generalized_clustered_simulation,0.681,1000,20363368
central_design_input,aggregation_delta_variance_plus_matching_cardinality_sensitivity,0.03,100,10,5,10,random_pair_contrast_worker_generalized_clustered_simulation,0.816,1000,20363868
central_design_input,aggregation_delta_variance_plus_matching_cardinality_sensitivity,0.04,100,10,5,10,random_pair_contrast_worker_generalized_clustered_simulation,0.963,1000,20364868
central_design_input,aggregation_delta_variance_plus_matching_cardinality_sensitivity,0.01,100,14,7,10,random_pair_contrast_worker_generalized_clustered_simulation,0.248,1000,20361888
central_design_input,aggregation_delta_variance_plus_matching_cardinality_sensitivity,0.015,100,14,7,10,random_pair_contrast_worker_generalized_clustered_simulation,0.45,1000,20362388
central_design_input,aggregation_delta_variance_plus_matching_cardinality_sensitivity,0.02,100,14,7,10,random_pair_contrast_worker_generalized_clustered_simulation,0.702,1000,20362888
central_design_input,aggregation_delta_variance_plus_matching_cardinality_sensitivity,0.025,100,14,7,10,random_pair_contrast_worker_generalized_clustered_simulation,0.859,1000,20363388
central_design_input,aggregation_delta_variance_plus_matching_cardinality_sensitivity,0.03,100,14,7,10,random_pair_contrast_worker_generalized_clustered_simulation,0.959,1000,20363888
central_design_input,aggregation_delta_variance_plus_matching_cardinality_sensitivity,0.04,100,14,7,10,random_pair_contrast_worker_generalized_clustered_simulation,0.999,1000,20364888
central_design_input,aggregation_delta_variance_plus_matching_cardinality_sensitivity,0.01,100,16,8,10,random_pair_contrast_worker_generalized_clustered_simulation,0.272,1000,20361898
central_design_input,aggregation_delta_variance_plus_matching_cardinality_sensitivity,0.015,100,16,8,10,random_pair_contrast_worker_generalized_clustered_simulation,0.542,1000,20362398
central_design_input,aggregation_delta_variance_plus_matching_cardinality_sensitivity,0.02,100,16,8,10,random_pair_contrast_worker_generalized_clustered_simulation,0.779,1000,20362898
central_design_input,aggregation_delta_variance_plus_matching_cardinality_sensitivity,0.025,100,16,8,10,random_pair_contrast_worker_generalized_clustered_simulation,0.915,1000,20363398
central_design_input,aggregation_delta_variance_plus_matching_cardinality_sensitivity,0.03,100,16,8,10,random_pair_contrast_worker_generalized_clustered_simulation,0.974,1000,20363898
central_design_input,aggregation_delta_variance_plus_matching_cardinality_sensitivity,0.04,100,16,8,10,random_pair_contrast_worker_generalized_clustered_simulation,1.0,1000,20364898
central_design_input,aggregation_delta_variance_plus_matching_cardinality_sensitivity,0.01,100,18,9,10,random_pair_contrast_worker_generalized_clustered_simulation,0.297,1000,20361908
central_design_input,aggregation_delta_variance_plus_matching_cardinality_sensitivity,0.015,100,18,9,10,random_pair_contrast_worker_generalized_clustered_simulation,0.597,1000,20362408
central_design_input,aggregation_delta_variance_plus_matching_cardinality_sensitivity,0.02,100,18,9,10,random_pair_contrast_worker_generalized_clustered_simulation,0.802,1000,20362908
central_design_input,aggregation_delta_variance_plus_matching_cardinality_sensitivity,0.025,100,18,9,10,random_pair_contrast_worker_generalized_clustered_simulation,0.937,1000,20363408
central_design_input,aggregation_delta_variance_plus_matching_cardinality_sensitivity,0.03,100,18,9,10,random_pair_contrast_worker_generalized_clustered_simulation,0.994,1000,20363908
central_design_input,aggregation_delta_variance_plus_matching_cardinality_sensitivity,0.04,100,18,9,10,random_pair_contrast_worker_generalized_clustered_simulation,1.0,1000,20364908
central_design_input,aggregation_delta_variance_plus_matching_cardinality_sensitivity,0.01,100,20,10,10,random_pair_contrast_worker_generalized_clustered_simulation,0.33,1000,20361918
central_design_input,aggregation_delta_variance_plus_matching_cardinality_sensitivity,0.015,100,20,10,10,random_pair_contrast_worker_generalized_clustered_simulation,0.619,1000,20362418
central_design_input,aggregation_delta_variance_plus_matching_cardinality_sensitivity,0.02,100,20,10,10,random_pair_contrast_worker_generalized_clustered_simulation,0.857,1000,20362918
central_design_input,aggregation_delta_variance_plus_matching_cardinality_sensitivity,0.025,100,20,10,10,random_pair_contrast_worker_generalized_clustered_simulation,0.961,1000,20363418
central_design_input,aggregation_delta_variance_plus_matching_cardinality_sensitivity,0.03,100,20,10,10,random_pair_contrast_worker_generalized_clustered_simulation,0.995,1000,20363918
central_design_input,aggregation_delta_variance_plus_matching_cardinality_sensitivity,0.04,100,20,10,10,random_pair_contrast_worker_generalized_clustered_simulation,1.0,1000,20364918
central_design_input,aggregation_delta_variance_plus_matching_cardinality_sensitivity,0.01,100,24,12,10,random_pair_contrast_worker_generalized_clustered_simulation,0.402,1000,20361938
central_design_input,aggregation_delta_variance_plus_matching_cardinality_sensitivity,0.015,100,24,12,10,random_pair_contrast_worker_generalized_clustered_simulation,0.697,1000,20362438
central_design_input,aggregation_delta_variance_plus_matching_cardinality_sensitivity,0.02,100,24,12,10,random_pair_contrast_worker_generalized_clustered_simulation,0.898,1000,20362938
central_design_input,aggregation_delta_variance_plus_matching_cardinality_sensitivity,0.025,100,24,12,10,random_pair_contrast_worker_generalized_clustered_simulation,0.984,1000,20363438
central_design_input,aggregation_delta_variance_plus_matching_cardinality_sensitivity,0.03,100,24,12,10,random_pair_contrast_worker_generalized_clustered_simulation,0.999,1000,20363938
central_design_input,aggregation_delta_variance_plus_matching_cardinality_sensitivity,0.04,100,24,12,10,random_pair_contrast_worker_generalized_clustered_simulation,1.0,1000,20364938
central_design_input,aggregation_delta_variance_plus_matching_cardinality_sensitivity,0.01,120,10,5,12,random_pair_contrast_worker_generalized_clustered_simulation,0.177,1000,20381868
central_design_input,aggregation_delta_variance_plus_matching_cardinality_sensitivity,0.015,120,10,5,12,random_pair_contrast_worker_generalized_clustered_simulation,0.342,1000,20382368
central_design_input,aggregation_delta_variance_plus_matching_cardinality_sensitivity,0.02,120,10,5,12,random_pair_contrast_worker_generalized_clustered_simulation,0.503,1000,20382868
central_design_input,aggregation_delta_variance_plus_matching_cardinality_sensitivity,0.025,120,10,5,12,random_pair_contrast_worker_generalized_clustered_simulation,0.686,1000,20383368
central_design_input,aggregation_delta_variance_plus_matching_cardinality_sensitivity,0.03,120,10,5,12,random_pair_contrast_worker_generalized_clustered_simulation,0.841,1000,20383868
central_design_input,aggregation_delta_variance_plus_matching_cardinality_sensitivity,0.04,120,10,5,12,random_pair_contrast_worker_generalized_clustered_simulation,0.966,1000,20384868
central_design_input,aggregation_delta_variance_plus_matching_cardinality_sensitivity,0.01,120,14,7,12,random_pair_contrast_worker_generalized_clustered_simulation,0.239,1000,20381888
central_design_input,aggregation_delta_variance_plus_matching_cardinality_sensitivity,0.015,120,14,7,12,random_pair_contrast_worker_generalized_clustered_simulation,0.487,1000,20382388
central_design_input,aggregation_delta_variance_plus_matching_cardinality_sensitivity,0.02,120,14,7,12,random_pair_contrast_worker_generalized_clustered_simulation,0.704,1000,20382888
central_design_input,aggregation_delta_variance_plus_matching_cardinality_sensitivity,0.025,120,14,7,12,random_pair_contrast_worker_generalized_clustered_simulation,0.894,1000,20383388
central_design_input,aggregation_delta_variance_plus_matching_cardinality_sensitivity,0.03,120,14,7,12,random_pair_contrast_worker_generalized_clustered_simulation,0.957,1000,20383888
central_design_input,aggregation_delta_variance_plus_matching_cardinality_sensitivity,0.04,120,14,7,12,random_pair_contrast_worker_generalized_clustered_simulation,1.0,1000,20384888
central_design_input,aggregation_delta_variance_plus_matching_cardinality_sensitivity,0.01,120,16,8,12,random_pair_contrast_worker_generalized_clustered_simulation,0.275,1000,20381898
central_design_input,aggregation_delta_variance_plus_matching_cardinality_sensitivity,0.015,120,16,8,12,random_pair_contrast_worker_generalized_clustered_simulation,0.517,1000,20382398
central_design_input,aggregation_delta_variance_plus_matching_cardinality_sensitivity,0.02,120,16,8,12,random_pair_contrast_worker_generalized_clustered_simulation,0.789,1000,20382898
central_design_input,aggregation_delta_variance_plus_matching_cardinality_sensitivity,0.025,120,16,8,12,random_pair_contrast_worker_generalized_clustered_simulation,0.941,1000,20383398
central_design_input,aggregation_delta_variance_plus_matching_cardinality_sensitivity,0.03,120,16,8,12,random_pair_contrast_worker_generalized_clustered_simulation,0.984,1000,20383898
central_design_input,aggregation_delta_variance_plus_matching_cardinality_sensitivity,0.04,120,16,8,12,random_pair_contrast_worker_generalized_clustered_simulation,0.999,1000,20384898
central_design_input,aggregation_delta_variance_plus_matching_cardinality_sensitivity,0.01,120,18,9,12,random_pair_contrast_worker_generalized_clustered_simulation,0.309,1000,20381908
central_design_input,aggregation_delta_variance_plus_matching_cardinality_sensitivity,0.015,120,18,9,12,random_pair_contrast_worker_generalized_clustered_simulation,0.596,1000,20382408
central_design_input,aggregation_delta_variance_plus_matching_cardinality_sensitivity,0.02,120,18,9,12,random_pair_contrast_worker_generalized_clustered_simulation,0.838,1000,20382908
central_design_input,aggregation_delta_variance_plus_matching_cardinality_sensitivity,0.025,120,18,9,12,random_pair_contrast_worker_generalized_clustered_simulation,0.956,1000,20383408
central_design_input,aggregation_delta_variance_plus_matching_cardinality_sensitivity,0.03,120,18,9,12,random_pair_contrast_worker_generalized_clustered_simulation,0.997,1000,20383908
central_design_input,aggregation_delta_variance_plus_matching_cardinality_sensitivity,0.04,120,18,9,12,random_pair_contrast_worker_generalized_clustered_simulation,0.999,1000,20384908
central_design_input,aggregation_delta_variance_plus_matching_cardinality_sensitivity,0.01,120,20,10,12,random_pair_contrast_worker_generalized_clustered_simulation,0.355,1000,20381918
central_design_input,aggregation_delta_variance_plus_matching_cardinality_sensitivity,0.015,120,20,10,12,random_pair_contrast_worker_generalized_clustered_simulation,0.625,1000,20382418
central_design_input,aggregation_delta_variance_plus_matching_cardinality_sensitivity,0.02,120,20,10,12,random_pair_contrast_worker_generalized_clustered_simulation,0.866,1000,20382918
central_design_input,aggregation_delta_variance_plus_matching_cardinality_sensitivity,0.025,120,20,10,12,random_pair_contrast_worker_generalized_clustered_simulation,0.971,1000,20383418
central_design_input,aggregation_delta_variance_plus_matching_cardinality_sensitivity,0.03,120,20,10,12,random_pair_contrast_worker_generalized_clustered_simulation,0.998,1000,20383918
central_design_input,aggregation_delta_variance_plus_matching_cardinality_sensitivity,0.04,120,20,10,12,random_pair_contrast_worker_generalized_clustered_simulation,1.0,1000,20384918
central_design_input,aggregation_delta_variance_plus_matching_cardinality_sensitivity,0.01,120,24,12,12,random_pair_contrast_worker_generalized_clustered_simulation,0.398,1000,20381938
central_design_input,aggregation_delta_variance_plus_matching_cardinality_sensitivity,0.015,120,24,12,12,random_pair_contrast_worker_generalized_clustered_simulation,0.718,1000,20382438
central_design_input,aggregation_delta_variance_plus_matching_cardinality_sensitivity,0.02,120,24,12,12,random_pair_contrast_worker_generalized_clustered_simulation,0.918,1000,20382938
central_design_input,aggregation_delta_variance_plus_matching_cardinality_sensitivity,0.025,120,24,12,12,random_pair_contrast_worker_generalized_clustered_simulation,0.986,1000,20383438
central_design_input,aggregation_delta_variance_plus_matching_cardinality_sensitivity,0.03,120,24,12,12,random_pair_contrast_worker_generalized_clustered_simulation,1.0,1000,20383938
central_design_input,aggregation_delta_variance_plus_matching_cardinality_sensitivity,0.04,120,24,12,12,random_pair_contrast_worker_generalized_clustered_simulation,1.0,1000,20384938
central_design_input,aggregation_delta_variance_plus_matching_cardinality_sensitivity,0.01,150,10,5,15,random_pair_contrast_worker_generalized_clustered_simulation,0.179,1000,20411868
central_design_input,aggregation_delta_variance_plus_matching_cardinality_sensitivity,0.015,150,10,5,15,random_pair_contrast_worker_generalized_clustered_simulation,0.343,1000,20412368
central_design_input,aggregation_delta_variance_plus_matching_cardinality_sensitivity,0.02,150,10,5,15,random_pair_contrast_worker_generalized_clustered_simulation,0.542,1000,20412868
central_design_input,aggregation_delta_variance_plus_matching_cardinality_sensitivity,0.025,150,10,5,15,random_pair_contrast_worker_generalized_clustered_simulation,0.727,1000,20413368
central_design_input,aggregation_delta_variance_plus_matching_cardinality_sensitivity,0.03,150,10,5,15,random_pair_contrast_worker_generalized_clustered_simulation,0.846,1000,20413868
central_design_input,aggregation_delta_variance_plus_matching_cardinality_sensitivity,0.04,150,10,5,15,random_pair_contrast_worker_generalized_clustered_simulation,0.972,1000,20414868
central_design_input,aggregation_delta_variance_plus_matching_cardinality_sensitivity,0.01,150,14,7,15,random_pair_contrast_worker_generalized_clustered_simulation,0.256,1000,20411888
central_design_input,aggregation_delta_variance_plus_matching_cardinality_sensitivity,0.015,150,14,7,15,random_pair_contrast_worker_generalized_clustered_simulation,0.487,1000,20412388
central_design_input,aggregation_delta_variance_plus_matching_cardinality_sensitivity,0.02,150,14,7,15,random_pair_contrast_worker_generalized_clustered_simulation,0.727,1000,20412888
central_design_input,aggregation_delta_variance_plus_matching_cardinality_sensitivity,0.025,150,14,7,15,random_pair_contrast_worker_generalized_clustered_simulation,0.901,1000,20413388
central_design_input,aggregation_delta_variance_plus_matching_cardinality_sensitivity,0.03,150,14,7,15,random_pair_contrast_worker_generalized_clustered_simulation,0.956,1000,20413888
central_design_input,aggregation_delta_variance_plus_matching_cardinality_sensitivity,0.04,150,14,7,15,random_pair_contrast_worker_generalized_clustered_simulation,1.0,1000,20414888
central_design_input,aggregation_delta_variance_plus_matching_cardinality_sensitivity,0.01,150,16,8,15,random_pair_contrast_worker_generalized_clustered_simulation,0.306,1000,20411898
central_design_input,aggregation_delta_variance_plus_matching_cardinality_sensitivity,0.015,150,16,8,15,random_pair_contrast_worker_generalized_clustered_simulation,0.545,1000,20412398
central_design_input,aggregation_delta_variance_plus_matching_cardinality_sensitivity,0.02,150,16,8,15,random_pair_contrast_worker_generalized_clustered_simulation,0.789,1000,20412898
central_design_input,aggregation_delta_variance_plus_matching_cardinality_sensitivity,0.025,150,16,8,15,random_pair_contrast_worker_generalized_clustered_simulation,0.939,1000,20413398
central_design_input,aggregation_delta_variance_plus_matching_cardinality_sensitivity,0.03,150,16,8,15,random_pair_contrast_worker_generalized_clustered_simulation,0.99,1000,20413898
central_design_input,aggregation_delta_variance_plus_matching_cardinality_sensitivity,0.04,150,16,8,15,random_pair_contrast_worker_generalized_clustered_simulation,1.0,1000,20414898
central_design_input,aggregation_delta_variance_plus_matching_cardinality_sensitivity,0.01,150,18,9,15,random_pair_contrast_worker_generalized_clustered_simulation,0.309,1000,20411908
central_design_input,aggregation_delta_variance_plus_matching_cardinality_sensitivity,0.015,150,18,9,15,random_pair_contrast_worker_generalized_clustered_simulation,0.628,1000,20412408
central_design_input,aggregation_delta_variance_plus_matching_cardinality_sensitivity,0.02,150,18,9,15,random_pair_contrast_worker_generalized_clustered_simulation,0.834,1000,20412908
central_design_input,aggregation_delta_variance_plus_matching_cardinality_sensitivity,0.025,150,18,9,15,random_pair_contrast_worker_generalized_clustered_simulation,0.955,1000,20413408
central_design_input,aggregation_delta_variance_plus_matching_cardinality_sensitivity,0.03,150,18,9,15,random_pair_contrast_worker_generalized_clustered_simulation,0.988,1000,20413908
central_design_input,aggregation_delta_variance_plus_matching_cardinality_sensitivity,0.04,150,18,9,15,random_pair_contrast_worker_generalized_clustered_simulation,1.0,1000,20414908
central_design_input,aggregation_delta_variance_plus_matching_cardinality_sensitivity,0.01,150,20,10,15,random_pair_contrast_worker_generalized_clustered_simulation,0.352,1000,20411918
central_design_input,aggregation_delta_variance_plus_matching_cardinality_sensitivity,0.015,150,20,10,15,random_pair_contrast_worker_generalized_clustered_simulation,0.66,1000,20412418
central_design_input,aggregation_delta_variance_plus_matching_cardinality_sensitivity,0.02,150,20,10,15,random_pair_contrast_worker_generalized_clustered_simulation,0.894,1000,20412918
