assumption_set_id,variance_source,effect_size,n_tasks,n_workers,n_pairs,n_buildings,analysis_model,power,simulation_replicates,seed
central_design_input,aggregation_delta_variance_plus_matching_cardinality_sensitivity,0.01,150,24,12,15,fixed_pair_effects_clustered_simulation,0.736,1000,20411937
central_design_input,aggregation_delta_variance_plus_matching_cardinality_sensitivity,0.015,150,24,12,15,fixed_pair_effects_clustered_simulation,0.981,1000,20412437
central_design_input,aggregation_delta_variance_plus_matching_cardinality_sensitivity,0.02,150,24,12,15,fixed_pair_effects_clustered_simulation,1.0,1000,20412937
central_design_input,aggregation_delta_variance_plus_matching_cardinality_sensitivity,0.025,150,24,12,15,fixed_pair_effects_clustered_simulation,1.0,1000,20413437
central_design_input,aggregation_delta_variance_plus_matching_cardinality_sensitivity,0.03,150,24,12,15,fixed_pair_effects_clustered_simulation,1.0,1000,20413937
central_design_input,aggregation_delta_variance_plus_matching_cardinality_sensitivity,0.04,150,24,12,15,fixed_pair_effects_clustered_simulation,1.0,1000,20414937
central_design_input,aggregation_delta_variance_plus_matching_cardinality_sensitivity,0.01,200,10,5,20,fixed_pair_effects_clustered_simulation,0.466,1000,20461867
central_design_input,aggregation_delta_variance_plus_matching_cardinality_sensitivity,0.015,200,10,5,20,fixed_pair_effects_clustered_simulation,0.767,1000,20462367
central_design_input,aggregation_delta_variance_plus_matching_cardinality_sensitivity,0.02,200,10,5,20,fixed_pair_effects_clustered_simulation,0.949,1000,20462867
central_design_input,aggregation_delta_variance_plus_matching_cardinality_sensitivity,0.025,200,10,5,20,fixed_pair_effects_clustered_simulation,0.995,1000,20463367
central_design_input,aggregation_delta_variance_plus_matching_cardinality_sensitivity,0.03,200,10,5,20,fixed_pair_effects_clustered_simulation,1.0,1000,20463867
central_design_input,aggregation_delta_variance_plus_matching_cardinality_sensitivity,0.04,200,10,5,20,fixed_pair_effects_clustered_simulation,1.0,1000,20464867
central_design_input,aggregation_delta_variance_plus_matching_cardinality_sensitivity,0.01,200,14,7,20,fixed_pair_effects_clustered_simulation,0.628,1000,20461887
central_design_input,aggregation_delta_variance_plus_matching_cardinality_sensitivity,0.015,200,14,7,20,fixed_pair_effects_clustered_simulation,0.915,1000,20462387
central_design_input,aggregation_delta_variance_plus_matching_cardinality_sensitivity,0.02,200,14,7,20,fixed_pair_effects_clustered_simulation,0.994,1000,20462887
central_design_input,aggregation_delta_variance_plus_matching_cardinality_sensitivity,0.025,200,14,7,20,fixed_pair_effects_clustered_simulation,1.0,1000,20463387
central_design_input,aggregation_delta_variance_plus_matching_cardinality_sensitivity,0.03,200,14,7,20,fixed_pair_effects_clustered_simulation,1.0,1000,20463887
central_design_input,aggregation_delta_variance_plus_matching_cardinality_sensitivity,0.04,200,14,7,20,fixed_pair_effects_clustered_simulation,1.0,1000,20464887
central_design_input,aggregation_delta_variance_plus_matching_cardinality_sensitivity,0.01,200,16,8,20,fixed_pair_effects_clustered_simulation,0.682,1000,20461897
central_design_input,aggregation_delta_variance_plus_matching_cardinality_sensitivity,0.015,200,16,8,20,fixed_pair_effects_clustered_simulation,0.943,1000,20462397
central_design_input,aggregation_delta_variance_plus_matching_cardinality_sensitivity,0.02,200,16,8,20,fixed_pair_effects_clustered_simulation,0.999,1000,20462897
central_design_input,aggregation_delta_variance_plus_matching_cardinality_sensitivity,0.025,200,16,8,20,fixed_pair_effects_clustered_simulation,1.0,1000,20463397
central_design_input,aggregation_delta_variance_plus_matching_cardinality_sensitivity,0.03,200,16,8,20,fixed_pair_effects_clustered_simulation,1.0,1000,20463897
central_design_input,aggregation_delta_variance_plus_matching_cardinality_sensitivity,0.04,200,16,8,20,fixed_pair_effects_clustered_simulation,1.0,1000,20464897
central_design_input,aggregation_delta_variance_plus_matching_cardinality_sensitivity,0.01,200,18,9,20,fixed_pair_effects_clustered_simulation,0.726,1000,20461907
central_design_input,aggregation_delta_variance_plus_matching_cardinality_sensitivity,0.015,200,18,9,20,fixed_pair_effects_clustered_simulation,0.968,1000,20462407
central_design_input,aggregation_delta_variance_plus_matching_cardinality_sensitivity,0.02,200,18,9,20,fixed_pair_effects_clustered_simulation,0.999,1000,20462907
central_design_input,aggregation_delta_variance_plus_matching_cardinality_sensitivity,0.025,200,18,9,20,fixed_pair_effects_clustered_simulation,1.0,1000,20463407
central_design_input,aggregation_delta_variance_plus_matching_cardinality_sensitivity,0.03,200,18,9,20,fixed_pair_effects_clustered_simulation,1.0,1000,20463907
central_design_input,aggregation_delta_variance_plus_matching_cardinality_sensitivity,0.04,200,18,9,20,fixed_pair_effects_clustered_simulation,1.0,1000,20464907
central_design_input,aggregation_delta_variance_plus_matching_cardinality_sensitivity,0.01,200,20,10,20,fixed_pair_effects_clustered_simulation,0.773,1000,20461917
central_design_input,aggregation_delta_variance_plus_matching_cardinality_sensitivity,0.015,200,20,10,20,fixed_pair_effects_clustered_simulation,0.979,1000,20462417
central_design_input,aggregation_delta_variance_plus_matching_cardinality_sensitivity,0.02,200,20,10,20,fixed_pair_effects_clustered_simulation,1.0,1000,20462917
central_design_input,aggregation_delta_variance_plus_matching_cardinality_sensitivity,0.025,200,20,10,20,fixed_pair_effects_clustered_simulation,1.0,1000,20463417
central_design_input,aggregation_delta_variance_plus_matching_cardinality_sensitivity,0.03,200,20,10,20,fixed_pair_effects_clustered_simulation,1.0,1000,20463917
central_design_input,aggregation_delta_variance_plus_matching_cardinality_sensitivity,0.04,200,20,10,20,fixed_pair_effects_clustered_simulation,1.0,1000,20464917
central_design_input,aggregation_delta_variance_plus_matching_cardinality_sensitivity,0.01,200,24,12,20,fixed_pair_effects_clustered_simulation,0.829,1000,20461937
central_design_input,aggregation_delta_variance_plus_matching_cardinality_sensitivity,0.015,200,24,12,20,fixed_pair_effects_clustered_simulation,0.982,1000,20462437
central_design_input,aggregation_delta_variance_plus_matching_cardinality_sensitivity,0.02,200,24,12,20,fixed_pair_effects_clustered_simulation,1.0,1000,20462937
central_design_input,aggregation_delta_variance_plus_matching_cardinality_sensitivity,0.025,200,24,12,20,fixed_pair_effects_clustered_simulation,1.0,1000,20463437
central_design_input,aggregation_delta_variance_plus_matching_cardinality_sensitivity,0.03,200,24,12,20,fixed_pair_effects_clustered_simulation,1.0,1000,20463937
central_design_input,aggregation_delta_variance_plus_matching_cardinality_sensitivity,0.04,200,24,12,20,fixed_pair_effects_clustered_simulation,1.0,1000,20464937
