image_id,condition,id_a,id_b,ospa30_deg
7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,manual,59650fcf724f11bc,3040d441f80810e4,0.9139739791101225
7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,manual,59650fcf724f11bc,be7a92e1f36d2292,2.137854966515864
7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,manual,59650fcf724f11bc,674ea0b8b27fa7c7,1.6640811555446673
7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,manual,59650fcf724f11bc,9c964b13299f32cb,0.860700569484544
7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,manual,59650fcf724f11bc,6a317a400188cb9b,0.8679431585937751
7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,manual,59650fcf724f11bc,5f9c3715d22ae336,1.2658283855767731
7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,manual,59650fcf724f11bc,2c487c4855775399,1.2806880736391442
7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,manual,59650fcf724f11bc,f25bd8df99652c2b,1.821604591248863
7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,manual,59650fcf724f11bc,4bfc0d70b116500c,1.260250843448308
7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,manual,59650fcf724f11bc,922f49b7c63582f6,1.665826653034056
7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,manual,13d54802362fd649,84b0461c974c6f08,0.8744936056289949
7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,manual,13d54802362fd649,b36f0dc2bb36d9b6,0.919338416220019
7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,manual,13d54802362fd649,e43b14b1a0c01b0f,1.7251117878323945
7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,manual,13d54802362fd649,a73527487e1ba30e,1.0530662475501935
7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,manual,13d54802362fd649,9bf982556e9845da,1.0530662475501935
7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,manual,13d54802362fd649,6c26d77b8fe5e104,0.9409009511833517
7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,manual,13d54802362fd649,cbfa1db9b3b7ec4d,0.9409009511833517
7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,manual,13d54802362fd649,b86432f92a43add3,0.7456761972538101
7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,manual,13d54802362fd649,9130e3a10b708f2c,0.919338416220019
7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,manual,13d54802362fd649,2099f09dd0969482,1.0949675926138096
7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,manual,13d54802362fd649,3040d441f80810e4,0.6052492114829373
7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,manual,13d54802362fd649,be7a92e1f36d2292,1.8611626836513915
7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,manual,13d54802362fd649,674ea0b8b27fa7c7,1.258626207120274
7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,manual,13d54802362fd649,9c964b13299f32cb,0.7464450343229363
7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,manual,13d54802362fd649,6a317a400188cb9b,0.6916241225758049
7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,manual,13d54802362fd649,5f9c3715d22ae336,0.9637260461676099
7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,manual,13d54802362fd649,2c487c4855775399,1.2986967061173293
7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,manual,13d54802362fd649,f25bd8df99652c2b,1.5440541789820381
7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,manual,13d54802362fd649,4bfc0d70b116500c,1.0189655481354722
7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,manual,13d54802362fd649,922f49b7c63582f6,1.5793312028565352
7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,manual,84b0461c974c6f08,b36f0dc2bb36d9b6,1.1536607235150806
7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,manual,84b0461c974c6f08,e43b14b1a0c01b0f,1.7857012848380196
7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,manual,84b0461c974c6f08,a73527487e1ba30e,1.0277601513336379
7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,manual,84b0461c974c6f08,9bf982556e9845da,1.0277601513336379
7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,manual,84b0461c974c6f08,6c26d77b8fe5e104,0.7950421776570075
7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,manual,84b0461c974c6f08,cbfa1db9b3b7ec4d,0.7950421776570075
7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,manual,84b0461c974c6f08,b86432f92a43add3,0.7785390705428542
7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,manual,84b0461c974c6f08,9130e3a10b708f2c,1.1536607235150806
7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,manual,84b0461c974c6f08,2099f09dd0969482,1.0600819151192866
7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,manual,84b0461c974c6f08,3040d441f80810e4,1.0551101792293676
7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,manual,84b0461c974c6f08,be7a92e1f36d2292,2.0429591479680447
7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,manual,84b0461c974c6f08,674ea0b8b27fa7c7,1.6837055894551973
7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,manual,84b0461c974c6f08,9c964b13299f32cb,0.9285583484518702
7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,manual,84b0461c974c6f08,6a317a400188cb9b,0.6979531674329501
7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,manual,84b0461c974c6f08,5f9c3715d22ae336,1.3496226018006379
7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,manual,84b0461c974c6f08,2c487c4855775399,1.4907210433847973
7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,manual,84b0461c974c6f08,f25bd8df99652c2b,2.0670321657647257
7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,manual,84b0461c974c6f08,4bfc0d70b116500c,1.1765587905674313
7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,manual,84b0461c974c6f08,922f49b7c63582f6,1.4829468037051439
7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,manual,b36f0dc2bb36d9b6,e43b14b1a0c01b0f,1.6206222485478876
7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,manual,b36f0dc2bb36d9b6,a73527487e1ba30e,1.1968799297917534
7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,manual,b36f0dc2bb36d9b6,9bf982556e9845da,1.1968799297917534
7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,manual,b36f0dc2bb36d9b6,6c26d77b8fe5e104,1.180262157315243
7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,manual,b36f0dc2bb36d9b6,cbfa1db9b3b7ec4d,1.180262157315243
7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,manual,b36f0dc2bb36d9b6,b86432f92a43add3,0.8671726056024711
7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,manual,b36f0dc2bb36d9b6,9130e3a10b708f2c,2.1344341156289847e-07
7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,manual,b36f0dc2bb36d9b6,2099f09dd0969482,1.3170951792603067
7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,manual,b36f0dc2bb36d9b6,3040d441f80810e4,0.7243507273084546
7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,manual,b36f0dc2bb36d9b6,be7a92e1f36d2292,1.739188065241041
7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,manual,b36f0dc2bb36d9b6,674ea0b8b27fa7c7,1.17113157877341
7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,manual,b36f0dc2bb36d9b6,9c964b13299f32cb,0.7506546237108948
7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,manual,b36f0dc2bb36d9b6,6a317a400188cb9b,0.9427323873927511
7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,manual,b36f0dc2bb36d9b6,5f9c3715d22ae336,0.7970042331262812
7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,manual,b36f0dc2bb36d9b6,2c487c4855775399,1.796722570961884
7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,manual,b36f0dc2bb36d9b6,f25bd8df99652c2b,1.236103826212775
7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,manual,b36f0dc2bb36d9b6,4bfc0d70b116500c,1.4765270898950584
7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,manual,b36f0dc2bb36d9b6,922f49b7c63582f6,1.9073845255558708
7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,manual,e43b14b1a0c01b0f,a73527487e1ba30e,1.7565653334831506
7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,manual,e43b14b1a0c01b0f,9bf982556e9845da,1.7565653334831506
7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,manual,e43b14b1a0c01b0f,6c26d77b8fe5e104,1.6449028566317658
7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,manual,e43b14b1a0c01b0f,cbfa1db9b3b7ec4d,1.6449028566317658
7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,manual,e43b14b1a0c01b0f,b86432f92a43add3,1.606568102272313
7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,manual,e43b14b1a0c01b0f,9130e3a10b708f2c,1.6206222485478876
7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,manual,e43b14b1a0c01b0f,2099f09dd0969482,1.8896869145254427
7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,manual,e43b14b1a0c01b0f,3040d441f80810e4,1.501238506256394
7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,manual,e43b14b1a0c01b0f,be7a92e1f36d2292,2.464518929041221
7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,manual,e43b14b1a0c01b0f,674ea0b8b27fa7c7,1.6794434126601523
7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,manual,e43b14b1a0c01b0f,9c964b13299f32cb,1.6961678165884029
7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,manual,e43b14b1a0c01b0f,6a317a400188cb9b,1.3820574753690962
7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,manual,e43b14b1a0c01b0f,5f9c3715d22ae336,1.3480920756919503
7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,manual,e43b14b1a0c01b0f,2c487c4855775399,2.2026751882151423
7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,manual,e43b14b1a0c01b0f,f25bd8df99652c2b,1.9133435353713182
7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,manual,e43b14b1a0c01b0f,4bfc0d70b116500c,1.4716249117590292
7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,manual,e43b14b1a0c01b0f,922f49b7c63582f6,1.6171029215088228
7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,manual,a73527487e1ba30e,9bf982556e9845da,0.0
7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,manual,a73527487e1ba30e,6c26d77b8fe5e104,0.2823401615707242
7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,manual,a73527487e1ba30e,cbfa1db9b3b7ec4d,0.2823401615707242
7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,manual,a73527487e1ba30e,b86432f92a43add3,0.7753688735386317
7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,manual,a73527487e1ba30e,9130e3a10b708f2c,1.1968799297917534
7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,manual,a73527487e1ba30e,2099f09dd0969482,1.1113281176551535
7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,manual,a73527487e1ba30e,3040d441f80810e4,0.9139739791101225
7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,manual,a73527487e1ba30e,be7a92e1f36d2292,2.137854966515864
7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,manual,a73527487e1ba30e,674ea0b8b27fa7c7,1.6640811555446673
7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,manual,a73527487e1ba30e,9c964b13299f32cb,0.860700569484544
7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,manual,a73527487e1ba30e,6a317a400188cb9b,0.8679431585937751
7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,manual,a73527487e1ba30e,5f9c3715d22ae336,1.2658283855767731
7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,manual,a73527487e1ba30e,2c487c4855775399,1.2806880736391442
7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,manual,a73527487e1ba30e,f25bd8df99652c2b,1.821604591248863
7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,manual,a73527487e1ba30e,4bfc0d70b116500c,1.260250843448308
7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,manual,a73527487e1ba30e,922f49b7c63582f6,1.665826653034056
7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,manual,9bf982556e9845da,6c26d77b8fe5e104,0.2823401615707242
7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,manual,9bf982556e9845da,cbfa1db9b3b7ec4d,0.2823401615707242
7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,manual,9bf982556e9845da,b86432f92a43add3,0.7753688735386317
7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,manual,9bf982556e9845da,9130e3a10b708f2c,1.1968799297917534
7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,manual,9bf982556e9845da,2099f09dd0969482,1.1113281176551535
7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,manual,9bf982556e9845da,3040d441f80810e4,0.9139739791101225
7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,manual,9bf982556e9845da,be7a92e1f36d2292,2.137854966515864
7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,manual,9bf982556e9845da,674ea0b8b27fa7c7,1.6640811555446673
7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,manual,9bf982556e9845da,9c964b13299f32cb,0.860700569484544
7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,manual,9bf982556e9845da,6a317a400188cb9b,0.8679431585937751
7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,manual,9bf982556e9845da,5f9c3715d22ae336,1.2658283855767731
7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,manual,9bf982556e9845da,2c487c4855775399,1.2806880736391442
7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,manual,9bf982556e9845da,f25bd8df99652c2b,1.821604591248863
7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,manual,9bf982556e9845da,4bfc0d70b116500c,1.260250843448308
7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,manual,9bf982556e9845da,922f49b7c63582f6,1.665826653034056
7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,manual,6c26d77b8fe5e104,cbfa1db9b3b7ec4d,0.0
7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,manual,6c26d77b8fe5e104,b86432f92a43add3,0.4962830940155729
7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,manual,6c26d77b8fe5e104,9130e3a10b708f2c,1.180262157315243
7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,manual,6c26d77b8fe5e104,2099f09dd0969482,0.9347592015354276
7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,manual,6c26d77b8fe5e104,3040d441f80810e4,0.8814178765061542
7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,manual,6c26d77b8fe5e104,be7a92e1f36d2292,2.146087603926124
