replicate,fixed_panel,independent_per_image
0,0.108232879902,0.108232879902
1,0.108232879902,0.108232879902
2,0.108232879902,0.108232879902
3,0.108232879902,0.108232879902
4,0.108232879902,0.108232879902
5,0.108232879902,0.108232879902
6,0.108232879902,0.108232879902
7,0.108232879902,0.108232879902
8,0.108232879902,0.108232879902
9,0.108232879902,0.108232879902
10,0.108232879902,0.108232879902
11,0.108232879902,0.108232879902
12,0.108232879902,0.108232879902
13,0.108232879902,0.108232879902
14,0.108232879902,0.108232879902
15,0.108232879902,0.108232879902
16,0.108232879902,0.108232879902
17,0.108232879902,0.108232879902
18,0.108232879902,0.108232879902
19,0.108232879902,0.108232879902
20,0.108232879902,0.108232879902
21,0.108232879902,0.108232879902
22,0.108232879902,0.108232879902
23,0.108232879902,0.108232879902
24,0.108232879902,0.108232879902
25,0.108232879902,0.108232879902
26,0.108232879902,0.108232879902
27,0.108232879902,0.108232879902
28,0.108232879902,0.108232879902
29,0.108232879902,0.108232879902
30,0.108232879902,0.108232879902
31,0.108232879902,0.108232879902
32,0.108232879902,0.108232879902
33,0.108232879902,0.108232879902
34,0.108232879902,0.108232879902
35,0.108232879902,0.108232879902
36,0.108232879902,0.108232879902
37,0.108232879902,0.108232879902
38,0.108232879902,0.108232879902
39,0.108232879902,0.108232879902
40,0.108232879902,0.108232879902
41,0.108232879902,0.108232879902
42,0.108232879902,0.108232879902
43,0.108232879902,0.108232879902
44,0.108232879902,0.108232879902
45,0.108232879902,0.108232879902
46,0.108232879902,0.108232879902
47,0.108232879902,0.108232879902
48,0.108232879902,0.108232879902
49,0.108232879902,0.108232879902
50,0.108232879902,0.108232879902
51,0.108232879902,0.108232879902
52,0.108232879902,0.108232879902
53,0.108232879902,0.108232879902
54,0.108232879902,0.108232879902
55,0.108232879902,0.108232879902
56,0.108232879902,0.108232879902
57,0.108232879902,0.108232879902
58,0.108232879902,0.108232879902
59,0.108232879902,0.108232879902
60,0.108232879902,0.108232879902
61,0.108232879902,0.108232879902
62,0.108232879902,0.108232879902
63,0.108232879902,0.108232879902
64,0.108232879902,0.108232879902
65,0.108232879902,0.108232879902
66,0.108232879902,0.108232879902
67,0.108232879902,0.108232879902
68,0.108232879902,0.108232879902
69,0.108232879902,0.108232879902
70,0.108232879902,0.108232879902
71,0.108232879902,0.108232879902
72,0.108232879902,0.108232879902
73,0.108232879902,0.108232879902
74,0.108232879902,0.108232879902
75,0.108232879902,0.108232879902
76,0.108232879902,0.108232879902
77,0.108232879902,0.108232879902
78,0.108232879902,0.108232879902
79,0.108232879902,0.108232879902
80,0.108232879902,0.108232879902
81,0.108232879902,0.108232879902
82,0.108232879902,0.108232879902
83,0.108232879902,0.108232879902
84,0.108232879902,0.108232879902
85,0.108232879902,0.108232879902
86,0.108232879902,0.108232879902
87,0.108232879902,0.108232879902
88,0.108232879902,0.108232879902
89,0.108232879902,0.108232879902
90,0.108232879902,0.108232879902
91,0.108232879902,0.108232879902
92,0.108232879902,0.108232879902
93,0.108232879902,0.108232879902
94,0.108232879902,0.108232879902
95,0.108232879902,0.108232879902
96,0.108232879902,0.108232879902
97,0.108232879902,0.108232879902
98,0.108232879902,0.108232879902
99,0.108232879902,0.108232879902
100,0.108232879902,0.108232879902
101,0.108232879902,0.108232879902
102,0.108232879902,0.108232879902
103,0.108232879902,0.108232879902
104,0.108232879902,0.108232879902
105,0.108232879902,0.108232879902
106,0.108232879902,0.108232879902
107,0.108232879902,0.108232879902
108,0.108232879902,0.108232879902
109,0.108232879902,0.108232879902
110,0.108232879902,0.108232879902
111,0.108232879902,0.108232879902
112,0.108232879902,0.108232879902
113,0.108232879902,0.108232879902
114,0.108232879902,0.108232879902
115,0.108232879902,0.108232879902
116,0.108232879902,0.108232879902
117,0.108232879902,0.108232879902
118,0.108232879902,0.108232879902
119,0.108232879902,0.108232879902
120,0.108232879902,0.108232879902
121,0.108232879902,0.108232879902
122,0.108232879902,0.108232879902
123,0.108232879902,0.108232879902
124,0.108232879902,0.108232879902
125,0.108232879902,0.108232879902
126,0.108232879902,0.108232879902
127,0.108232879902,0.108232879902
128,0.108232879902,0.108232879902
129,0.108232879902,0.108232879902
130,0.108232879902,0.108232879902
131,0.108232879902,0.108232879902
132,0.108232879902,0.108232879902
133,0.108232879902,0.108232879902
134,0.108232879902,0.108232879902
135,0.108232879902,0.108232879902
136,0.108232879902,0.108232879902
137,0.108232879902,0.108232879902
138,0.108232879902,0.108232879902
139,0.108232879902,0.108232879902
140,0.108232879902,0.108232879902
141,0.108232879902,0.108232879902
142,0.108232879902,0.108232879902
143,0.108232879902,0.108232879902
144,0.108232879902,0.108232879902
145,0.108232879902,0.108232879902
146,0.108232879902,0.108232879902
147,0.108232879902,0.108232879902
148,0.108232879902,0.108232879902
149,0.108232879902,0.108232879902
150,0.108232879902,0.108232879902
151,0.108232879902,0.108232879902
152,0.108232879902,0.108232879902
153,0.108232879902,0.108232879902
154,0.108232879902,0.108232879902
155,0.108232879902,0.108232879902
156,0.108232879902,0.108232879902
157,0.108232879902,0.108232879902
158,0.108232879902,0.108232879902
159,0.108232879902,0.108232879902
160,0.108232879902,0.108232879902
161,0.108232879902,0.108232879902
162,0.108232879902,0.108232879902
163,0.108232879902,0.108232879902
164,0.108232879902,0.108232879902
165,0.108232879902,0.108232879902
166,0.108232879902,0.108232879902
167,0.108232879902,0.108232879902
168,0.108232879902,0.108232879902
169,0.108232879902,0.108232879902
170,0.108232879902,0.108232879902
171,0.108232879902,0.108232879902
172,0.108232879902,0.108232879902
173,0.108232879902,0.108232879902
174,0.108232879902,0.108232879902
175,0.108232879902,0.108232879902
176,0.108232879902,0.108232879902
177,0.108232879902,0.108232879902
178,0.108232879902,0.108232879902
179,0.108232879902,0.108232879902
180,0.108232879902,0.108232879902
181,0.108232879902,0.108232879902
182,0.108232879902,0.108232879902
183,0.108232879902,0.108232879902
184,0.108232879902,0.108232879902
185,0.108232879902,0.108232879902
186,0.108232879902,0.108232879902
187,0.108232879902,0.108232879902
188,0.108232879902,0.108232879902
189,0.108232879902,0.108232879902
190,0.108232879902,0.108232879902
191,0.108232879902,0.108232879902
192,0.108232879902,0.108232879902
193,0.108232879902,0.108232879902
194,0.108232879902,0.108232879902
195,0.108232879902,0.108232879902
196,0.108232879902,0.108232879902
197,0.108232879902,0.108232879902
198,0.108232879902,0.108232879902
199,0.108232879902,0.108232879902
200,0.108232879902,0.108232879902
201,0.108232879902,0.108232879902
202,0.108232879902,0.108232879902
203,0.108232879902,0.108232879902
204,0.108232879902,0.108232879902
205,0.108232879902,0.108232879902
206,0.108232879902,0.108232879902
207,0.108232879902,0.108232879902
208,0.108232879902,0.108232879902
209,0.108232879902,0.108232879902
210,0.108232879902,0.108232879902
211,0.108232879902,0.108232879902
212,0.108232879902,0.108232879902
213,0.108232879902,0.108232879902
214,0.108232879902,0.108232879902
215,0.108232879902,0.108232879902
216,0.108232879902,0.108232879902
217,0.108232879902,0.108232879902
218,0.108232879902,0.108232879902
219,0.108232879902,0.108232879902
220,0.108232879902,0.108232879902
221,0.108232879902,0.108232879902
222,0.108232879902,0.108232879902
223,0.108232879902,0.108232879902
224,0.108232879902,0.108232879902
225,0.108232879902,0.108232879902
226,0.108232879902,0.108232879902
227,0.108232879902,0.108232879902
228,0.108232879902,0.108232879902
229,0.108232879902,0.108232879902
230,0.108232879902,0.108232879902
231,0.108232879902,0.108232879902
232,0.108232879902,0.108232879902
233,0.108232879902,0.108232879902
234,0.108232879902,0.108232879902
235,0.108232879902,0.108232879902
236,0.108232879902,0.108232879902
237,0.108232879902,0.108232879902
238,0.108232879902,0.108232879902
239,0.108232879902,0.108232879902
240,0.108232879902,0.108232879902
241,0.108232879902,0.108232879902
242,0.108232879902,0.108232879902
243,0.108232879902,0.108232879902
244,0.108232879902,0.108232879902
245,0.108232879902,0.108232879902
246,0.108232879902,0.108232879902
247,0.108232879902,0.108232879902
248,0.108232879902,0.108232879902
249,0.108232879902,0.108232879902
250,0.108232879902,0.108232879902
251,0.108232879902,0.108232879902
252,0.108232879902,0.108232879902
253,0.108232879902,0.108232879902
254,0.108232879902,0.108232879902
255,0.108232879902,0.108232879902
256,0.108232879902,0.108232879902
257,0.108232879902,0.108232879902
258,0.108232879902,0.108232879902
259,0.108232879902,0.108232879902
260,0.108232879902,0.108232879902
261,0.108232879902,0.108232879902
262,0.108232879902,0.108232879902
263,0.108232879902,0.108232879902
264,0.108232879902,0.108232879902
265,0.108232879902,0.108232879902
266,0.108232879902,0.108232879902
267,0.108232879902,0.108232879902
268,0.108232879902,0.108232879902
269,0.108232879902,0.108232879902
270,0.108232879902,0.108232879902
271,0.108232879902,0.108232879902
272,0.108232879902,0.108232879902
273,0.108232879902,0.108232879902
274,0.108232879902,0.108232879902
