replicate,fixed_panel,independent_per_image
0,0.112775866384,0.112775866384
1,0.112775866384,0.112775866384
2,0.112775866384,0.112775866384
3,0.112775866384,0.112775866384
4,0.112775866384,0.112775866384
5,0.112775866384,0.112775866384
6,0.112775866384,0.112775866384
7,0.112775866384,0.112775866384
8,0.112775866384,0.112775866384
9,0.112775866384,0.112775866384
10,0.112775866384,0.112775866384
11,0.112775866384,0.112775866384
12,0.112775866384,0.112775866384
13,0.112775866384,0.112775866384
14,0.112775866384,0.112775866384
15,0.112775866384,0.112775866384
16,0.112775866384,0.112775866384
17,0.112775866384,0.112775866384
18,0.112775866384,0.112775866384
19,0.112775866384,0.112775866384
20,0.112775866384,0.112775866384
21,0.112775866384,0.112775866384
22,0.112775866384,0.112775866384
23,0.112775866384,0.112775866384
24,0.112775866384,0.112775866384
25,0.112775866384,0.112775866384
26,0.112775866384,0.112775866384
27,0.112775866384,0.112775866384
28,0.112775866384,0.112775866384
29,0.112775866384,0.112775866384
30,0.112775866384,0.112775866384
31,0.112775866384,0.112775866384
32,0.112775866384,0.112775866384
33,0.112775866384,0.112775866384
34,0.112775866384,0.112775866384
35,0.112775866384,0.112775866384
36,0.112775866384,0.112775866384
37,0.112775866384,0.112775866384
38,0.112775866384,0.112775866384
39,0.112775866384,0.112775866384
40,0.112775866384,0.112775866384
41,0.112775866384,0.112775866384
42,0.112775866384,0.112775866384
43,0.112775866384,0.112775866384
44,0.112775866384,0.112775866384
45,0.112775866384,0.112775866384
46,0.112775866384,0.112775866384
47,0.112775866384,0.112775866384
48,0.112775866384,0.112775866384
49,0.112775866384,0.112775866384
50,0.112775866384,0.112775866384
51,0.112775866384,0.112775866384
52,0.112775866384,0.112775866384
53,0.112775866384,0.112775866384
54,0.112775866384,0.112775866384
55,0.112775866384,0.112775866384
56,0.112775866384,0.112775866384
57,0.112775866384,0.112775866384
58,0.112775866384,0.112775866384
59,0.112775866384,0.112775866384
60,0.112775866384,0.112775866384
61,0.112775866384,0.112775866384
62,0.112775866384,0.112775866384
63,0.112775866384,0.112775866384
64,0.112775866384,0.112775866384
65,0.112775866384,0.112775866384
66,0.112775866384,0.112775866384
67,0.112775866384,0.112775866384
68,0.112775866384,0.112775866384
69,0.112775866384,0.112775866384
70,0.112775866384,0.112775866384
71,0.112775866384,0.112775866384
72,0.112775866384,0.112775866384
73,0.112775866384,0.112775866384
74,0.112775866384,0.112775866384
75,0.112775866384,0.112775866384
76,0.112775866384,0.112775866384
77,0.112775866384,0.112775866384
78,0.112775866384,0.112775866384
79,0.112775866384,0.112775866384
80,0.112775866384,0.112775866384
81,0.112775866384,0.112775866384
82,0.112775866384,0.112775866384
83,0.112775866384,0.112775866384
84,0.112775866384,0.112775866384
85,0.112775866384,0.112775866384
86,0.112775866384,0.112775866384
87,0.112775866384,0.112775866384
88,0.112775866384,0.112775866384
89,0.112775866384,0.112775866384
90,0.112775866384,0.112775866384
91,0.112775866384,0.112775866384
92,0.112775866384,0.112775866384
93,0.112775866384,0.112775866384
94,0.112775866384,0.112775866384
95,0.112775866384,0.112775866384
96,0.112775866384,0.112775866384
97,0.112775866384,0.112775866384
98,0.112775866384,0.112775866384
99,0.112775866384,0.112775866384
100,0.112775866384,0.112775866384
101,0.112775866384,0.112775866384
102,0.112775866384,0.112775866384
103,0.112775866384,0.112775866384
104,0.112775866384,0.112775866384
105,0.112775866384,0.112775866384
106,0.112775866384,0.112775866384
107,0.112775866384,0.112775866384
108,0.112775866384,0.112775866384
109,0.112775866384,0.112775866384
110,0.112775866384,0.112775866384
111,0.112775866384,0.112775866384
112,0.112775866384,0.112775866384
113,0.112775866384,0.112775866384
114,0.112775866384,0.112775866384
115,0.112775866384,0.112775866384
116,0.112775866384,0.112775866384
117,0.112775866384,0.112775866384
118,0.112775866384,0.112775866384
119,0.112775866384,0.112775866384
120,0.112775866384,0.112775866384
121,0.112775866384,0.112775866384
122,0.112775866384,0.112775866384
123,0.112775866384,0.112775866384
124,0.112775866384,0.112775866384
125,0.112775866384,0.112775866384
126,0.112775866384,0.112775866384
127,0.112775866384,0.112775866384
128,0.112775866384,0.112775866384
129,0.112775866384,0.112775866384
130,0.112775866384,0.112775866384
131,0.112775866384,0.112775866384
132,0.112775866384,0.112775866384
133,0.112775866384,0.112775866384
134,0.112775866384,0.112775866384
135,0.112775866384,0.112775866384
136,0.112775866384,0.112775866384
137,0.112775866384,0.112775866384
138,0.112775866384,0.112775866384
139,0.112775866384,0.112775866384
140,0.112775866384,0.112775866384
141,0.112775866384,0.112775866384
142,0.112775866384,0.112775866384
143,0.112775866384,0.112775866384
144,0.112775866384,0.112775866384
145,0.112775866384,0.112775866384
146,0.112775866384,0.112775866384
147,0.112775866384,0.112775866384
148,0.112775866384,0.112775866384
149,0.112775866384,0.112775866384
150,0.112775866384,0.112775866384
151,0.112775866384,0.112775866384
152,0.112775866384,0.112775866384
153,0.112775866384,0.112775866384
154,0.112775866384,0.112775866384
155,0.112775866384,0.112775866384
156,0.112775866384,0.112775866384
157,0.112775866384,0.112775866384
158,0.112775866384,0.112775866384
159,0.112775866384,0.112775866384
160,0.112775866384,0.112775866384
161,0.112775866384,0.112775866384
162,0.112775866384,0.112775866384
163,0.112775866384,0.112775866384
164,0.112775866384,0.112775866384
165,0.112775866384,0.112775866384
166,0.112775866384,0.112775866384
167,0.112775866384,0.112775866384
168,0.112775866384,0.112775866384
169,0.112775866384,0.112775866384
170,0.112775866384,0.112775866384
171,0.112775866384,0.112775866384
172,0.112775866384,0.112775866384
173,0.112775866384,0.112775866384
174,0.112775866384,0.112775866384
175,0.112775866384,0.112775866384
176,0.112775866384,0.112775866384
177,0.112775866384,0.112775866384
178,0.112775866384,0.112775866384
179,0.112775866384,0.112775866384
180,0.112775866384,0.112775866384
