replicate,fixed_panel,independent_per_image
0,0.0722908608009,0.0727998453685
1,0.0739864603827,0.0708296448796
2,0.0679014982407,0.0719617119172
3,0.0751158805376,0.0732496650826
4,0.0739864603827,0.0731708071587
5,0.0679014982407,0.0734310274145
6,0.0751738577089,0.0718323438969
7,0.0682695370215,0.0737045118384
8,0.0750258949473,0.073092412712
9,0.0749606764459,0.0711736159155
10,0.0734765972562,0.0739778562816
11,0.0749606764459,0.0739751370253
12,0.0696297569798,0.0726097542359
13,0.0706178024891,0.0723722309514
14,0.0727770137184,0.0710893420983
15,0.0721586943077,0.0729330172148
16,0.0682695370215,0.0686071359055
17,0.0734765972562,0.0715704966075
18,0.0751738577089,0.0711807783026
19,0.0722908608009,0.073294365401
20,0.0750948170543,0.0710384949409
21,0.0715254609681,0.0734828293002
22,0.0749606764459,0.0689942410079
23,0.0679014982407,0.0731562364712
24,0.0751738577089,0.0735323970858
25,0.0679014982407,0.0708206552472
26,0.0715254609681,0.0734863464671
27,0.0748911426804,0.0720334302887
28,0.0721586943077,0.0698511579252
29,0.0739864603827,0.0715691250768
30,0.0739864603827,0.0722258491285
31,0.0741317738111,0.0724176834236
32,0.0721586943077,0.0714959599422
33,0.0750420439715,0.0724946948875
34,0.0749606764459,0.0735227949257
35,0.0707612871301,0.0724230286553
36,0.0727770137184,0.0729698212096
37,0.0688297562874,0.0735645565014
38,0.0688297562874,0.0729633995784
39,0.0696297569798,0.0737653307729
40,0.0751158805376,0.0704967724209
41,0.0750258949473,0.0729246149485
42,0.0750258949473,0.0707929629793
43,0.0688297562874,0.0731931407979
44,0.0721586943077,0.0718378228937
45,0.0706178024891,0.0726270890829
46,0.0751158805376,0.072626775108
47,0.0727770137184,0.0725981494781
48,0.0715254609681,0.0707379358417
49,0.0751158805376,0.0723523276528
50,0.0741317738111,0.0721039925565
51,0.0751738577089,0.0713310008386
52,0.0741317738111,0.0728195854793
53,0.0751738577089,0.0732610731546
54,0.0750258949473,0.0718322339423
55,0.0739864603827,0.0734553949005
56,0.0750948170543,0.0731160215419
57,0.0741317738111,0.0733369895887
58,0.0751158805376,0.0733254488202
59,0.0749606764459,0.0711452185716
60,0.0706178024891,0.0719047489633
61,0.0688297562874,0.0735327559017
62,0.0741317738111,0.0722094254913
63,0.0734765972562,0.073196033576
64,0.0751158805376,0.07235481256
65,0.0751738577089,0.0721970755267
66,0.0707612871301,0.0735862686888
67,0.0751738577089,0.0720840329756
68,0.0734765972562,0.0740142894614
69,0.0748911426804,0.0723767032801
70,0.0734765972562,0.0743054932028
71,0.0721586943077,0.0726052390639
72,0.0750948170543,0.0731148593493
73,0.0751158805376,0.0720645209041
74,0.0741317738111,0.0739145427756
75,0.0734765972562,0.0733283399144
76,0.0696297569798,0.0723630489174
77,0.0679014982407,0.0728004066192
78,0.0751158805376,0.0708008585918
79,0.0751738577089,0.070212776699
80,0.0727770137184,0.0733539152228
81,0.0679014982407,0.0733905031687
82,0.0750420439715,0.0732433623224
83,0.0715254609681,0.0729310908569
84,0.0749606764459,0.0735695281572
85,0.0722908608009,0.0735012754457
86,0.0679014982407,0.0716652472585
87,0.0750420439715,0.0721326526854
88,0.0749606764459,0.0727316290546
89,0.0727770137184,0.0719639019475
90,0.0749606764459,0.0732232484347
91,0.0741317738111,0.0736752780392
92,0.0679014982407,0.0739104566871
93,0.0748911426804,0.0727858199926
94,0.0727770137184,0.0720449525567
95,0.0750258949473,0.0697540931733
96,0.0715254609681,0.0730645070309
97,0.0751738577089,0.070932441296
98,0.0750258949473,0.0743191818216
99,0.0706178024891,0.0724531356472
100,0.0696297569798,0.071148591951
101,0.0750258949473,0.0732704649041
102,0.0679014982407,0.0723769932377
103,0.0748911426804,0.0729160377794
104,0.0741317738111,0.072771578023
105,0.0679014982407,0.0735470357627
106,0.0679014982407,0.0715928002699
107,0.0750948170543,0.0687100609125
108,0.0727770137184,0.0738266085581
109,0.0751738577089,0.0728965755475
110,0.0751738577089,0.0736087270787
111,0.0748911426804,0.0703942504
112,0.0722908608009,0.0717008255359
113,0.0750948170543,0.0739981524898
114,0.0722908608009,0.0711344784942
115,0.0734765972562,0.0740391871447
116,0.0682695370215,0.0742140320966
117,0.0706178024891,0.0733351924679
118,0.0715254609681,0.0731286258376
119,0.0739864603827,0.0738734237218
120,0.0688297562874,0.0715209002681
121,0.0688297562874,0.0731704987135
122,0.0727770137184,0.0729343614116
123,0.0739864603827,0.07071166717
124,0.0741317738111,0.0708273686212
125,0.0715254609681,0.0738011295886
126,0.0750420439715,0.0703343887668
127,0.0682695370215,0.0719218712427
128,0.0688297562874,0.0740008558799
129,0.0721586943077,0.0725390754093
130,0.0721586943077,0.0712887713755
131,0.0706178024891,0.0733693121626
132,0.0749606764459,0.0743797489018
133,0.0750258949473,0.0724636639971
134,0.0727770137184,0.0712335832104
135,0.0696297569798,0.0729335397849
136,0.0748911426804,0.0710643914398
137,0.0750948170543,0.072698103442
138,0.0750258949473,0.0701662903878
139,0.0750258949473,0.0732671979064
140,0.0751738577089,0.0736489512784
141,0.0696297569798,0.0720787446264
142,0.0750420439715,0.0727646531272
143,0.0715254609681,0.0723751254997
144,0.0715254609681,0.0716657247992
145,0.0750420439715,0.0749418518226
146,0.0688297562874,0.0718669236901
147,0.0734765972562,0.0721946410966
148,0.0739864603827,0.0724401751088
149,0.0750258949473,0.0722033408595
150,0.0750948170543,0.0699959995046
151,0.0727770137184,0.0730609109388
152,0.0688297562874,0.0709297208355
153,0.0679014982407,0.072612222192
154,0.0734765972562,0.0729258766106
155,0.0750420439715,0.0728446127041
156,0.0751158805376,0.0720502245868
157,0.0696297569798,0.0726070404261
158,0.0750420439715,0.0741191364356
159,0.0727770137184,0.0705225017812
160,0.0751738577089,0.0741679105712
161,0.0739864603827,0.0715178919473
162,0.0688297562874,0.0715440628994
163,0.0696297569798,0.071978125486
164,0.0749606764459,0.0721833259333
165,0.0751158805376,0.07318505967
166,0.0750420439715,0.0734951244915
167,0.0749606764459,0.0739462328265
168,0.0696297569798,0.0719748406541
169,0.0734765972562,0.0718520086902
170,0.0734765972562,0.0719865392952
171,0.0727770137184,0.0739029941432
172,0.0706178024891,0.0725890492324
173,0.0751738577089,0.0721819041691
174,0.0682695370215,0.0707995965036
175,0.0721586943077,0.0713945538697
176,0.0688297562874,0.0718580454672
177,0.0751738577089,0.0708922371603
178,0.0688297562874,0.0706521485391
179,0.0706178024891,0.0722397138049
180,0.0750420439715,0.0727862689369
181,0.0722908608009,0.07320767696
182,0.0706178024891,0.070197307567
183,0.0721586943077,0.0722664422069
184,0.0715254609681,0.0724680567956
185,0.0707612871301,0.0726580552661
186,0.0721586943077,0.0728293009076
187,0.0679014982407,0.0702603014482
188,0.0715254609681,0.0724322438973
189,0.0707612871301,0.0729314253672
190,0.0721586943077,0.0713318975255
191,0.0741317738111,0.071574814046
192,0.0750420439715,0.0722030917864
193,0.0748911426804,0.0707301788694
194,0.0750948170543,0.0719298192346
195,0.0727770137184,0.0733463270357
196,0.0688297562874,0.0725584154531
197,0.0721586943077,0.0732387549744
198,0.0739864603827,0.0747210147754
199,0.0751158805376,0.0732957084063
200,0.0741317738111,0.0703762533817
201,0.0748911426804,0.0693154026755
202,0.0734765972562,0.0705548087564
203,0.0741317738111,0.0716701328446
204,0.0751158805376,0.0710717944378
205,0.0751158805376,0.0702759317836
206,0.0750258949473,0.0747853829295
207,0.0749606764459,0.0729647169168
208,0.0707612871301,0.0724146635327
209,0.0682695370215,0.0721968451931
210,0.0739864603827,0.0712443934755
211,0.0727770137184,0.0720369246849
212,0.0734765972562,0.0718808851277
213,0.0679014982407,0.0713837350724
214,0.0696297569798,0.0721501865001
215,0.0696297569798,0.0724902000946
216,0.0748911426804,0.0714146753945
217,0.0751158805376,0.0727730071145
218,0.0750258949473,0.0726017451848
219,0.0739864603827,0.0739640301124
220,0.0722908608009,0.0728049692526
221,0.0706178024891,0.0734180810714
222,0.0739864603827,0.0710359907553
223,0.0749606764459,0.0730092868071
224,0.0748911426804,0.0702218264888
225,0.0706178024891,0.0745349707619
226,0.0748911426804,0.0731628503941
227,0.0750420439715,0.0728817614152
228,0.0748911426804,0.0719307882424
229,0.0682695370215,0.0735719408372
230,0.0750420439715,0.0724080202974
231,0.0751158805376,0.0703419010325
232,0.0727770137184,0.0730485224108
233,0.0696297569798,0.0722784817122
234,0.0721586943077,0.072201501723
235,0.0682695370215,0.0722318413638
236,0.0750948170543,0.0728602337959
237,0.0707612871301,0.0731361288888
238,0.0688297562874,0.0717339654913
239,0.0721586943077,0.073080001392
240,0.0715254609681,0.0730823962217
241,0.0722908608009,0.0725091131993
242,0.0751738577089,0.0735105140112
243,0.0727770137184,0.0733750020345
244,0.0707612871301,0.0713139256235
245,0.0750420439715,0.0736486421859
246,0.0750948170543,0.0715376243693
247,0.0682695370215,0.0700091018532
248,0.0715254609681,0.0724123926142
249,0.0739864603827,0.0745828020195
250,0.0696297569798,0.0716214392215
251,0.0748911426804,0.0720424920598
252,0.0751158805376,0.0711396894408
253,0.0741317738111,0.0734008568626
254,0.0741317738111,0.0734075811529
255,0.0751158805376,0.0721718816657
256,0.0741317738111,0.072174957105
257,0.0696297569798,0.0733522028886
258,0.0706178024891,0.0733207392722
259,0.0748911426804,0.0729508161145
260,0.0688297562874,0.0717629067314
261,0.0748911426804,0.0712875438176
262,0.0750258949473,0.0744976230617
263,0.0707612871301,0.0740140929468
264,0.0739864603827,0.0720764733226
265,0.0748911426804,0.0725704451298
266,0.0748911426804,0.0721285809276
267,0.0682695370215,0.0712020594062
268,0.0739864603827,0.0739964116797
269,0.0706178024891,0.0732530695326
270,0.0696297569798,0.0711910228691
271,0.0750948170543,0.0730232662912
272,0.0750420439715,0.0695855572041
273,0.0696297569798,0.073569040011
274,0.0727770137184,0.0713511540445
275,0.0734765972562,0.0733653043993
276,0.0682695370215,0.0727042866698
277,0.0750420439715,0.0724101051362
278,0.0679014982407,0.0713566558405
279,0.0748911426804,0.0707812274609
280,0.0750258949473,0.0731213031021
281,0.0727770137184,0.0723841722039
282,0.0751738577089,0.0715618737257
283,0.0741317738111,0.072886436867
284,0.0750420439715,0.071061717367
285,0.0751158805376,0.0736554576825
286,0.0750420439715,0.0716966728829
287,0.0688297562874,0.0720205552067
288,0.0734765972562,0.0714999205989
289,0.0721586943077,0.072998118855
290,0.0722908608009,0.0734747743996
291,0.0734765972562,0.0727606677008
292,0.0749606764459,0.0728707203406
293,0.0750420439715,0.0724676606896
294,0.0727770137184,0.0723661243103
295,0.0750948170543,0.0702249036585
296,0.0721586943077,0.0720968778234
297,0.0739864603827,0.0720198706148
298,0.0750420439715,0.0716130507462
299,0.0715254609681,0.0728787689425
300,0.0707612871301,0.0715893977162
301,0.0706178024891,0.0721786387394
