replicate,fixed_panel,independent_per_image
0,0.0409994595328,0.0409994595328
1,0.0409994595328,0.0409994595328
2,0.0409994595328,0.0409994595328
3,0.0409994595328,0.0409994595328
4,0.0409994595328,0.0409994595328
5,0.0409994595328,0.0409994595328
6,0.0409994595328,0.0409994595328
7,0.0409994595328,0.0409994595328
8,0.0409994595328,0.0409994595328
9,0.0409994595328,0.0409994595328
10,0.0409994595328,0.0409994595328
11,0.0409994595328,0.0409994595328
12,0.0409994595328,0.0409994595328
13,0.0409994595328,0.0409994595328
14,0.0409994595328,0.0409994595328
15,0.0409994595328,0.0409994595328
16,0.0409994595328,0.0409994595328
17,0.0409994595328,0.0409994595328
18,0.0409994595328,0.0409994595328
19,0.0409994595328,0.0409994595328
20,0.0409994595328,0.0409994595328
21,0.0409994595328,0.0409994595328
22,0.0409994595328,0.0409994595328
23,0.0409994595328,0.0409994595328
24,0.0409994595328,0.0409994595328
25,0.0409994595328,0.0409994595328
26,0.0409994595328,0.0409994595328
27,0.0409994595328,0.0409994595328
28,0.0409994595328,0.0409994595328
29,0.0409994595328,0.0409994595328
30,0.0409994595328,0.0409994595328
31,0.0409994595328,0.0409994595328
32,0.0409994595328,0.0409994595328
33,0.0409994595328,0.0409994595328
34,0.0409994595328,0.0409994595328
35,0.0409994595328,0.0409994595328
36,0.0409994595328,0.0409994595328
37,0.0409994595328,0.0409994595328
38,0.0409994595328,0.0409994595328
39,0.0409994595328,0.0409994595328
40,0.0409994595328,0.0409994595328
41,0.0409994595328,0.0409994595328
42,0.0409994595328,0.0409994595328
43,0.0409994595328,0.0409994595328
44,0.0409994595328,0.0409994595328
45,0.0409994595328,0.0409994595328
46,0.0409994595328,0.0409994595328
47,0.0409994595328,0.0409994595328
48,0.0409994595328,0.0409994595328
49,0.0409994595328,0.0409994595328
50,0.0409994595328,0.0409994595328
51,0.0409994595328,0.0409994595328
52,0.0409994595328,0.0409994595328
53,0.0409994595328,0.0409994595328
54,0.0409994595328,0.0409994595328
55,0.0409994595328,0.0409994595328
56,0.0409994595328,0.0409994595328
57,0.0409994595328,0.0409994595328
58,0.0409994595328,0.0409994595328
59,0.0409994595328,0.0409994595328
60,0.0409994595328,0.0409994595328
61,0.0409994595328,0.0409994595328
62,0.0409994595328,0.0409994595328
63,0.0409994595328,0.0409994595328
64,0.0409994595328,0.0409994595328
65,0.0409994595328,0.0409994595328
66,0.0409994595328,0.0409994595328
67,0.0409994595328,0.0409994595328
68,0.0409994595328,0.0409994595328
69,0.0409994595328,0.0409994595328
70,0.0409994595328,0.0409994595328
71,0.0409994595328,0.0409994595328
72,0.0409994595328,0.0409994595328
73,0.0409994595328,0.0409994595328
74,0.0409994595328,0.0409994595328
75,0.0409994595328,0.0409994595328
76,0.0409994595328,0.0409994595328
77,0.0409994595328,0.0409994595328
78,0.0409994595328,0.0409994595328
79,0.0409994595328,0.0409994595328
80,0.0409994595328,0.0409994595328
81,0.0409994595328,0.0409994595328
82,0.0409994595328,0.0409994595328
83,0.0409994595328,0.0409994595328
84,0.0409994595328,0.0409994595328
85,0.0409994595328,0.0409994595328
86,0.0409994595328,0.0409994595328
87,0.0409994595328,0.0409994595328
88,0.0409994595328,0.0409994595328
89,0.0409994595328,0.0409994595328
90,0.0409994595328,0.0409994595328
91,0.0409994595328,0.0409994595328
92,0.0409994595328,0.0409994595328
93,0.0409994595328,0.0409994595328
94,0.0409994595328,0.0409994595328
95,0.0409994595328,0.0409994595328
96,0.0409994595328,0.0409994595328
97,0.0409994595328,0.0409994595328
98,0.0409994595328,0.0409994595328
99,0.0409994595328,0.0409994595328
100,0.0409994595328,0.0409994595328
101,0.0409994595328,0.0409994595328
102,0.0409994595328,0.0409994595328
103,0.0409994595328,0.0409994595328
104,0.0409994595328,0.0409994595328
105,0.0409994595328,0.0409994595328
106,0.0409994595328,0.0409994595328
107,0.0409994595328,0.0409994595328
108,0.0409994595328,0.0409994595328
109,0.0409994595328,0.0409994595328
110,0.0409994595328,0.0409994595328
111,0.0409994595328,0.0409994595328
112,0.0409994595328,0.0409994595328
113,0.0409994595328,0.0409994595328
114,0.0409994595328,0.0409994595328
115,0.0409994595328,0.0409994595328
116,0.0409994595328,0.0409994595328
117,0.0409994595328,0.0409994595328
118,0.0409994595328,0.0409994595328
119,0.0409994595328,0.0409994595328
120,0.0409994595328,0.0409994595328
121,0.0409994595328,0.0409994595328
122,0.0409994595328,0.0409994595328
123,0.0409994595328,0.0409994595328
124,0.0409994595328,0.0409994595328
125,0.0409994595328,0.0409994595328
126,0.0409994595328,0.0409994595328
127,0.0409994595328,0.0409994595328
128,0.0409994595328,0.0409994595328
129,0.0409994595328,0.0409994595328
130,0.0409994595328,0.0409994595328
131,0.0409994595328,0.0409994595328
132,0.0409994595328,0.0409994595328
133,0.0409994595328,0.0409994595328
134,0.0409994595328,0.0409994595328
135,0.0409994595328,0.0409994595328
136,0.0409994595328,0.0409994595328
137,0.0409994595328,0.0409994595328
138,0.0409994595328,0.0409994595328
139,0.0409994595328,0.0409994595328
140,0.0409994595328,0.0409994595328
141,0.0409994595328,0.0409994595328
142,0.0409994595328,0.0409994595328
143,0.0409994595328,0.0409994595328
144,0.0409994595328,0.0409994595328
145,0.0409994595328,0.0409994595328
146,0.0409994595328,0.0409994595328
147,0.0409994595328,0.0409994595328
148,0.0409994595328,0.0409994595328
149,0.0409994595328,0.0409994595328
150,0.0409994595328,0.0409994595328
151,0.0409994595328,0.0409994595328
152,0.0409994595328,0.0409994595328
153,0.0409994595328,0.0409994595328
154,0.0409994595328,0.0409994595328
155,0.0409994595328,0.0409994595328
156,0.0409994595328,0.0409994595328
157,0.0409994595328,0.0409994595328
158,0.0409994595328,0.0409994595328
159,0.0409994595328,0.0409994595328
160,0.0409994595328,0.0409994595328
161,0.0409994595328,0.0409994595328
162,0.0409994595328,0.0409994595328
163,0.0409994595328,0.0409994595328
164,0.0409994595328,0.0409994595328
165,0.0409994595328,0.0409994595328
166,0.0409994595328,0.0409994595328
167,0.0409994595328,0.0409994595328
168,0.0409994595328,0.0409994595328
169,0.0409994595328,0.0409994595328
170,0.0409994595328,0.0409994595328
171,0.0409994595328,0.0409994595328
172,0.0409994595328,0.0409994595328
173,0.0409994595328,0.0409994595328
174,0.0409994595328,0.0409994595328
175,0.0409994595328,0.0409994595328
176,0.0409994595328,0.0409994595328
177,0.0409994595328,0.0409994595328
178,0.0409994595328,0.0409994595328
179,0.0409994595328,0.0409994595328
180,0.0409994595328,0.0409994595328
181,0.0409994595328,0.0409994595328
182,0.0409994595328,0.0409994595328
183,0.0409994595328,0.0409994595328
184,0.0409994595328,0.0409994595328
185,0.0409994595328,0.0409994595328
186,0.0409994595328,0.0409994595328
187,0.0409994595328,0.0409994595328
188,0.0409994595328,0.0409994595328
189,0.0409994595328,0.0409994595328
190,0.0409994595328,0.0409994595328
191,0.0409994595328,0.0409994595328
192,0.0409994595328,0.0409994595328
193,0.0409994595328,0.0409994595328
194,0.0409994595328,0.0409994595328
195,0.0409994595328,0.0409994595328
196,0.0409994595328,0.0409994595328
197,0.0409994595328,0.0409994595328
198,0.0409994595328,0.0409994595328
199,0.0409994595328,0.0409994595328
200,0.0409994595328,0.0409994595328
201,0.0409994595328,0.0409994595328
202,0.0409994595328,0.0409994595328
203,0.0409994595328,0.0409994595328
204,0.0409994595328,0.0409994595328
205,0.0409994595328,0.0409994595328
206,0.0409994595328,0.0409994595328
207,0.0409994595328,0.0409994595328
208,0.0409994595328,0.0409994595328
209,0.0409994595328,0.0409994595328
210,0.0409994595328,0.0409994595328
211,0.0409994595328,0.0409994595328
212,0.0409994595328,0.0409994595328
213,0.0409994595328,0.0409994595328
214,0.0409994595328,0.0409994595328
215,0.0409994595328,0.0409994595328
216,0.0409994595328,0.0409994595328
217,0.0409994595328,0.0409994595328
218,0.0409994595328,0.0409994595328
219,0.0409994595328,0.0409994595328
220,0.0409994595328,0.0409994595328
221,0.0409994595328,0.0409994595328
222,0.0409994595328,0.0409994595328
223,0.0409994595328,0.0409994595328
224,0.0409994595328,0.0409994595328
225,0.0409994595328,0.0409994595328
226,0.0409994595328,0.0409994595328
227,0.0409994595328,0.0409994595328
228,0.0409994595328,0.0409994595328
229,0.0409994595328,0.0409994595328
230,0.0409994595328,0.0409994595328
231,0.0409994595328,0.0409994595328
232,0.0409994595328,0.0409994595328
233,0.0409994595328,0.0409994595328
234,0.0409994595328,0.0409994595328
235,0.0409994595328,0.0409994595328
236,0.0409994595328,0.0409994595328
237,0.0409994595328,0.0409994595328
238,0.0409994595328,0.0409994595328
239,0.0409994595328,0.0409994595328
240,0.0409994595328,0.0409994595328
241,0.0409994595328,0.0409994595328
242,0.0409994595328,0.0409994595328
243,0.0409994595328,0.0409994595328
244,0.0409994595328,0.0409994595328
245,0.0409994595328,0.0409994595328
246,0.0409994595328,0.0409994595328
247,0.0409994595328,0.0409994595328
248,0.0409994595328,0.0409994595328
249,0.0409994595328,0.0409994595328
250,0.0409994595328,0.0409994595328
251,0.0409994595328,0.0409994595328
252,0.0409994595328,0.0409994595328
253,0.0409994595328,0.0409994595328
254,0.0409994595328,0.0409994595328
255,0.0409994595328,0.0409994595328
256,0.0409994595328,0.0409994595328
257,0.0409994595328,0.0409994595328
