replicate,fixed_panel,independent_per_image
0,0.209847861023,0.206990182447
1,0.209847861023,0.206048786032
2,0.210300496028,0.210660854607
3,0.207515338644,0.206008206564
4,0.209084800671,0.210018762513
5,0.209847861023,0.205449081283
6,0.209084800671,0.205625820791
7,0.199894479176,0.202475080104
8,0.209154583555,0.203857682164
9,0.205122219921,0.206846803943
10,0.209847861023,0.210343145168
11,0.209451258399,0.208222417766
12,0.196058748321,0.204163634465
13,0.205122219921,0.197482909744
14,0.204809422141,0.204299361677
15,0.209451258399,0.202505565084
16,0.205122219921,0.203258319955
17,0.208661056871,0.209425401833
18,0.20441678061,0.208507791677
19,0.209847861023,0.199346739585
20,0.199894479176,0.203547802162
21,0.208951880067,0.208227534344
22,0.204809422141,0.205656223424
23,0.197543875988,0.202491716306
24,0.209451258399,0.208420024169
25,0.209847861023,0.203188710898
26,0.209154583555,0.206572154788
27,0.209451258399,0.205906176892
28,0.202842657647,0.207657499589
29,0.207482087411,0.208000225847
30,0.196058748321,0.209657218621
31,0.197543875988,0.209478164098
32,0.209847861023,0.210621031358
33,0.20441678061,0.207676684702
34,0.204809422141,0.206803586146
35,0.209847861023,0.197245350072
36,0.202842657647,0.200074502778
37,0.209847861023,0.203975691379
38,0.210300496028,0.208993323824
39,0.206555504976,0.193116647642
40,0.202842657647,0.20868058946
41,0.202499237406,0.209102797279
42,0.196058748321,0.20836257425
43,0.208951880067,0.203538036586
44,0.196058748321,0.202160705308
45,0.207515338644,0.204187372321
46,0.196058748321,0.209052029805
47,0.209084800671,0.209789119321
48,0.209084800671,0.200439010603
49,0.202499237406,0.208007839341
50,0.202499237406,0.202039210228
51,0.20441678061,0.206571941589
52,0.205122219921,0.209921571703
53,0.209154583555,0.194654136401
54,0.206555504976,0.208379064897
55,0.207515338644,0.20576324948
56,0.204809422141,0.210252369848
57,0.199894479176,0.205246177568
58,0.20441678061,0.209903257723
59,0.210300496028,0.205403365347
60,0.20441678061,0.204100743919
61,0.199894479176,0.208928058828
62,0.209451258399,0.208099896617
63,0.208951880067,0.198258111594
64,0.210300496028,0.201433673676
65,0.207515338644,0.199948599513
66,0.208951880067,0.20673207666
67,0.206555504976,0.209395578777
68,0.197543875988,0.208323111207
69,0.197543875988,0.206458839304
70,0.199894479176,0.193151277528
71,0.208859224739,0.20680116823
72,0.210300496028,0.195545050923
73,0.209154583555,0.199847034025
74,0.209847861023,0.207855583089
75,0.207482087411,0.210745600927
76,0.202499237406,0.20485423248
77,0.207482087411,0.207015223061
78,0.209847861023,0.210233910233
79,0.208951880067,0.207687421301
80,0.204809422141,0.204551008024
81,0.202842657647,0.20740900757
82,0.197543875988,0.2050639095
83,0.209451258399,0.206906471677
84,0.208253757558,0.205523928922
85,0.197543875988,0.210089700855
86,0.208253757558,0.205322985957
87,0.196058748321,0.202168783726
88,0.202499237406,0.200530818604
89,0.206555504976,0.209526117983
90,0.208859224739,0.204412907488
91,0.208859224739,0.207511830932
92,0.210300496028,0.206804385546
93,0.206555504976,0.206868188702
94,0.199894479176,0.20657067123
95,0.205122219921,0.206432322311
96,0.197543875988,0.199494585522
97,0.204809422141,0.195304604027
98,0.209084800671,0.210353999851
99,0.206555504976,0.207767212715
100,0.197543875988,0.201577180924
101,0.196058748321,0.206834649399
102,0.210300496028,0.197630076018
103,0.199894479176,0.205544922042
104,0.207515338644,0.205435189394
105,0.207482087411,0.205844829772
106,0.199894479176,0.19827767333
107,0.204809422141,0.207609411005
108,0.209084800671,0.200957034736
109,0.208661056871,0.205053480463
110,0.202842657647,0.206662150745
111,0.197543875988,0.208320496211
112,0.209847861023,0.209788095417
113,0.208661056871,0.204376134682
114,0.208951880067,0.203670325607
115,0.196058748321,0.204368625142
116,0.208859224739,0.209410742665
117,0.204809422141,0.209376306829
118,0.209154583555,0.209258945552
119,0.197543875988,0.203807330414
120,0.210300496028,0.208206710358
121,0.202499237406,0.203335075597
122,0.209451258399,0.205834963019
123,0.209084800671,0.207687687587
124,0.205122219921,0.204468739105
125,0.210300496028,0.195389934013
126,0.202499237406,0.209935712491
127,0.208661056871,0.202299371717
128,0.209847861023,0.203020351858
129,0.197543875988,0.210146258985
130,0.206555504976,0.20839845049
131,0.209451258399,0.203240928298
132,0.210300496028,0.208918377738
133,0.197543875988,0.208490124976
134,0.202499237406,0.197691103963
135,0.209847861023,0.202609255319
136,0.206555504976,0.205439536196
137,0.208859224739,0.206166528904
138,0.210300496028,0.207314970092
139,0.204809422141,0.208533367255
140,0.207482087411,0.210354455176
141,0.209084800671,0.199772252845
142,0.202842657647,0.208068369179
143,0.209154583555,0.207201120144
144,0.199894479176,0.208186499646
145,0.197543875988,0.209247977173
146,0.209084800671,0.208329414717
147,0.205122219921,0.204848082548
148,0.204809422141,0.205389366875
149,0.209084800671,0.20754403236
150,0.197543875988,0.209710804905
151,0.205122219921,0.199173792071
152,0.208661056871,0.202317729247
153,0.210300496028,0.199027216291
154,0.209154583555,0.203362798099
155,0.206555504976,0.208882745363
156,0.209847861023,0.203282388701
157,0.209451258399,0.207985262908
158,0.208253757558,0.209711245317
159,0.208951880067,0.19979888486
160,0.207515338644,0.209156553981
161,0.207515338644,0.20719956271
162,0.202499237406,0.206437851254
163,0.208951880067,0.207752132062
164,0.208951880067,0.199679984255
165,0.204809422141,0.207790668701
166,0.205122219921,0.204951243684
167,0.208951880067,0.209188474027
168,0.202842657647,0.206061666816
169,0.209084800671,0.209110553986
170,0.208859224739,0.203694292789
171,0.209847861023,0.207586535927
172,0.207515338644,0.201913026221
173,0.208859224739,0.209821007616
174,0.208661056871,0.205936573604
175,0.209451258399,0.205184334462
176,0.205122219921,0.206576332457
177,0.209154583555,0.204308883277
178,0.209451258399,0.203428150365
179,0.209451258399,0.209371214743
180,0.210300496028,0.208261453091
181,0.208253757558,0.205163624831
182,0.202499237406,0.207490897493
183,0.208859224739,0.205154217792
184,0.209451258399,0.203210517874
185,0.208951880067,0.208118882319
186,0.202842657647,0.201126512469
187,0.206555504976,0.206431895459
188,0.199894479176,0.207326874462
189,0.209847861023,0.204872139891
190,0.204809422141,0.202594682832
191,0.208859224739,0.202852664506
192,0.206555504976,0.209302600179
193,0.205122219921,0.204716675876
194,0.209084800671,0.209034134776
195,0.204809422141,0.199442674429
196,0.208253757558,0.209749712718
197,0.209084800671,0.208737490448
198,0.20441678061,0.201140339384
199,0.206555504976,0.207220198742
200,0.207515338644,0.205123914424
201,0.209847861023,0.207335152183
202,0.196058748321,0.199431507086
203,0.207515338644,0.208518482245
204,0.210300496028,0.203284619153
205,0.209154583555,0.210594994537
206,0.197543875988,0.204430336067
207,0.210300496028,0.20336338663
208,0.208253757558,0.204906784702
209,0.209451258399,0.207689717886
210,0.202842657647,0.209245314009
211,0.209451258399,0.202773028804
212,0.196058748321,0.205246810524
213,0.207482087411,0.208399381041
214,0.207515338644,0.202415916925
215,0.207515338644,0.206573298945
216,0.206555504976,0.20795956049
217,0.207482087411,0.201721751027
218,0.208661056871,0.19956913682
219,0.208253757558,0.208786040501
220,0.207482087411,0.208937819673
221,0.197543875988,0.197228223346
222,0.209084800671,0.21060416514
223,0.209084800671,0.210019942099
224,0.206555504976,0.201207078485
225,0.202499237406,0.204183060329
226,0.206555504976,0.210276108502
227,0.199894479176,0.21041865665
228,0.209084800671,0.197290364685
229,0.20441678061,0.206625052319
230,0.208661056871,0.208504220315
231,0.208951880067,0.204419796857
232,0.205122219921,0.199235533666
233,0.208661056871,0.200116234737
234,0.208661056871,0.202329517912
