case,key,code,condition,id_a,id_b,worker_a,worker_b,view,metric,partition,nominal_cut,actual_cut,distance,within_tolerance,same_cluster,cluster_a,cluster_b
1,7y3sRwLe3Va_b47475370e824b9e923a4a96bc98e1e3|manual,7y3sRwLe3Va-21,manual,a25753564e8d0fb8f8d6,517087c6def062efa361,W002,W033,automatic,sphere,complete,6,6,20.075143245687233,False,False,4,1
1,7y3sRwLe3Va_b47475370e824b9e923a4a96bc98e1e3|manual,7y3sRwLe3Va-21,manual,a25753564e8d0fb8f8d6,517087c6def062efa361,W002,W033,automatic,sphere,representative,6,6,20.075143245687233,False,False,4,1
1,7y3sRwLe3Va_b47475370e824b9e923a4a96bc98e1e3|manual,7y3sRwLe3Va-21,manual,a25753564e8d0fb8f8d6,517087c6def062efa361,W002,W033,automatic,sphere,complete,9,9,20.075143245687233,False,False,4,1
1,7y3sRwLe3Va_b47475370e824b9e923a4a96bc98e1e3|manual,7y3sRwLe3Va-21,manual,a25753564e8d0fb8f8d6,517087c6def062efa361,W002,W033,automatic,sphere,representative,9,9,20.075143245687233,False,False,4,1
1,7y3sRwLe3Va_b47475370e824b9e923a4a96bc98e1e3|manual,7y3sRwLe3Va-21,manual,a25753564e8d0fb8f8d6,517087c6def062efa361,W002,W033,automatic,sphere,complete,12,12,20.075143245687233,False,False,4,1
1,7y3sRwLe3Va_b47475370e824b9e923a4a96bc98e1e3|manual,7y3sRwLe3Va-21,manual,a25753564e8d0fb8f8d6,517087c6def062efa361,W002,W033,automatic,sphere,representative,12,12,20.075143245687233,False,False,4,1
1,7y3sRwLe3Va_b47475370e824b9e923a4a96bc98e1e3|manual,7y3sRwLe3Va-21,manual,a25753564e8d0fb8f8d6,517087c6def062efa361,W002,W033,automatic,image,complete,6,17.066666666666666,57.135929151263618,False,False,4,1
1,7y3sRwLe3Va_b47475370e824b9e923a4a96bc98e1e3|manual,7y3sRwLe3Va-21,manual,a25753564e8d0fb8f8d6,517087c6def062efa361,W002,W033,automatic,image,representative,6,17.066666666666666,57.135929151263618,False,False,4,1
1,7y3sRwLe3Va_b47475370e824b9e923a4a96bc98e1e3|manual,7y3sRwLe3Va-21,manual,a25753564e8d0fb8f8d6,517087c6def062efa361,W002,W033,automatic,image,complete,9,25.600000000000001,57.135929151263618,False,False,4,1
1,7y3sRwLe3Va_b47475370e824b9e923a4a96bc98e1e3|manual,7y3sRwLe3Va-21,manual,a25753564e8d0fb8f8d6,517087c6def062efa361,W002,W033,automatic,image,representative,9,25.600000000000001,57.135929151263618,False,False,4,1
1,7y3sRwLe3Va_b47475370e824b9e923a4a96bc98e1e3|manual,7y3sRwLe3Va-21,manual,a25753564e8d0fb8f8d6,517087c6def062efa361,W002,W033,automatic,image,complete,12,34.133333333333333,57.135929151263618,False,False,4,1
1,7y3sRwLe3Va_b47475370e824b9e923a4a96bc98e1e3|manual,7y3sRwLe3Va-21,manual,a25753564e8d0fb8f8d6,517087c6def062efa361,W002,W033,automatic,image,representative,12,34.133333333333333,57.135929151263618,False,False,4,1
1,7y3sRwLe3Va_b47475370e824b9e923a4a96bc98e1e3|manual,7y3sRwLe3Va-21,manual,a25753564e8d0fb8f8d6,517087c6def062efa361,W002,W033,human_correspondence,sphere,complete,6,6,20.075143245687233,False,False,4,1
1,7y3sRwLe3Va_b47475370e824b9e923a4a96bc98e1e3|manual,7y3sRwLe3Va-21,manual,a25753564e8d0fb8f8d6,517087c6def062efa361,W002,W033,human_correspondence,sphere,representative,6,6,20.075143245687233,False,False,4,1
1,7y3sRwLe3Va_b47475370e824b9e923a4a96bc98e1e3|manual,7y3sRwLe3Va-21,manual,a25753564e8d0fb8f8d6,517087c6def062efa361,W002,W033,human_correspondence,sphere,complete,9,9,20.075143245687233,False,False,4,1
1,7y3sRwLe3Va_b47475370e824b9e923a4a96bc98e1e3|manual,7y3sRwLe3Va-21,manual,a25753564e8d0fb8f8d6,517087c6def062efa361,W002,W033,human_correspondence,sphere,representative,9,9,20.075143245687233,False,False,4,1
1,7y3sRwLe3Va_b47475370e824b9e923a4a96bc98e1e3|manual,7y3sRwLe3Va-21,manual,a25753564e8d0fb8f8d6,517087c6def062efa361,W002,W033,human_correspondence,sphere,complete,12,12,20.075143245687233,False,False,4,1
1,7y3sRwLe3Va_b47475370e824b9e923a4a96bc98e1e3|manual,7y3sRwLe3Va-21,manual,a25753564e8d0fb8f8d6,517087c6def062efa361,W002,W033,human_correspondence,sphere,representative,12,12,20.075143245687233,False,False,4,1
1,7y3sRwLe3Va_b47475370e824b9e923a4a96bc98e1e3|manual,7y3sRwLe3Va-21,manual,a25753564e8d0fb8f8d6,517087c6def062efa361,W002,W033,human_correspondence,image,complete,6,17.066666666666666,57.135929151263618,False,False,4,1
1,7y3sRwLe3Va_b47475370e824b9e923a4a96bc98e1e3|manual,7y3sRwLe3Va-21,manual,a25753564e8d0fb8f8d6,517087c6def062efa361,W002,W033,human_correspondence,image,representative,6,17.066666666666666,57.135929151263618,False,False,4,1
1,7y3sRwLe3Va_b47475370e824b9e923a4a96bc98e1e3|manual,7y3sRwLe3Va-21,manual,a25753564e8d0fb8f8d6,517087c6def062efa361,W002,W033,human_correspondence,image,complete,9,25.600000000000001,57.135929151263618,False,False,4,1
1,7y3sRwLe3Va_b47475370e824b9e923a4a96bc98e1e3|manual,7y3sRwLe3Va-21,manual,a25753564e8d0fb8f8d6,517087c6def062efa361,W002,W033,human_correspondence,image,representative,9,25.600000000000001,57.135929151263618,False,False,4,1
1,7y3sRwLe3Va_b47475370e824b9e923a4a96bc98e1e3|manual,7y3sRwLe3Va-21,manual,a25753564e8d0fb8f8d6,517087c6def062efa361,W002,W033,human_correspondence,image,complete,12,34.133333333333333,57.135929151263618,False,False,4,1
1,7y3sRwLe3Va_b47475370e824b9e923a4a96bc98e1e3|manual,7y3sRwLe3Va-21,manual,a25753564e8d0fb8f8d6,517087c6def062efa361,W002,W033,human_correspondence,image,representative,12,34.133333333333333,57.135929151263618,False,False,4,1
3,b8cTxDM8gDG_f339391e9479496e8652c972953f0ce4|manual,b8cTxDM8gDG-17,manual,bc31ca44876dc589ed4b,23b3ba219c2ea42e2857,W027,W029,automatic,sphere,complete,6,6,10.954170097205678,False,False,3,1
3,b8cTxDM8gDG_f339391e9479496e8652c972953f0ce4|manual,b8cTxDM8gDG-17,manual,bc31ca44876dc589ed4b,23b3ba219c2ea42e2857,W027,W029,automatic,sphere,representative,6,6,10.954170097205678,False,False,3,1
