context_key,image_id,building_id,stage,condition,raw_count,floor_count,band_count,current20_count,initialization_source_kind,d_floor,d_band,d_linear,d_solid,model_count,reference_count,reference_floor_available,bi_equal,bi_floor,bi_band,bi_linear,bi_solid,hoho_E_floor,hoho_X_floor,cluster_count,partition_status,structure_status
C1|0|UwV83HsGsw3_bc29294428a647038f70e0ea31ea8972|manual,UwV83HsGsw3_bc29294428a647038f70e0ea31ea8972,UwV83HsGsw3,C1,manual,23,16,16,20,manual_or_not_recorded,0.12355166184032781,0.03186867757259795,0.04337954279860724,0.022731620053751542,3,1,1,False,0.02854384227518425,0.003663390078403439,0.009421683904843658,0.0030617572925694114,0.08242056593475033,0.09961733554279384,3,unique,dominant_with_dissent
C1|0|rPc6DW4iMge_0012f6dcce9645778ac459e189cf0db3|manual,rPc6DW4iMge_0012f6dcce9645778ac459e189cf0db3,rPc6DW4iMge,C1,manual,23,11,11,20,manual_or_not_recorded,0.1120117357391719,0.025492984951421313,0.030281792590598294,0.01407188746174327,3,1,1,True,0.0,0.0,0.0,0.0,0.04447218600418368,0.04447218600418368,2,unique,supported_multimodal
C1|0|rPc6DW4iMge_9d3eb9f5d38844bfb4e5fb2cd05fd3fd|manual,rPc6DW4iMge_9d3eb9f5d38844bfb4e5fb2cd05fd3fd,rPc6DW4iMge,C1,manual,23,21,21,20,manual_or_not_recorded,0.18583687599186163,0.044888486891716,0.06711717627073167,0.0369116212021165,3,1,1,False,0.013322469058834496,0.006250906699898806,0.008062767252931757,0.005183707930198733,0.07229939957464604,0.06347483232435192,2,unique,dominant_with_dissent
C1|0|uNb9QFRL6hY_1096f195d3294cefa462add5ab0c342e|manual,uNb9QFRL6hY_1096f195d3294cefa462add5ab0c342e,uNb9QFRL6hY,C1,manual,23,20,20,20,manual_or_not_recorded,0.13589270973969372,0.049907445482184835,0.06766517215501365,0.04137758029638285,3,1,1,True,0.0,0.0,0.0,0.0,0.04315993984710342,0.04315993984710342,2,unique,dominant_with_dissent
C1|0|uNb9QFRL6hY_5948424345f541b9a570b48f1cfcf622|manual,uNb9QFRL6hY_5948424345f541b9a570b48f1cfcf622,uNb9QFRL6hY,C1,manual,23,9,5,20,manual_or_not_recorded,0.3480622343149544,0.12905633958206736,0.1534682443860979,0.09370612358440336,3,1,1,False,0.020295727875434766,,,,0.06909289124361462,0.06928039247843243,0,not_evaluable,not_evaluable
C1|0|uNb9QFRL6hY_8b6f1b0b025848b482e747ab6a027b97|manual,uNb9QFRL6hY_8b6f1b0b025848b482e747ab6a027b97,uNb9QFRL6hY,C1,manual,23,14,13,20,manual_or_not_recorded,0.1399080448296922,0.07186231136934558,0.11454999002023063,0.0663135138810259,3,2,1,False,0.009512507173558449,0.003974108186423964,0.0028079658825512777,0.0035028941701299443,0.09583686120929369,0.10434631376272085,4,unique,supported_multimodal
C1|0|uNb9QFRL6hY_9f199750b00c4f5484a546d79e06a0f8|manual,uNb9QFRL6hY_9f199750b00c4f5484a546d79e06a0f8,uNb9QFRL6hY,C1,manual,23,13,8,20,manual_or_not_recorded,0.5075383266666008,0.18237280921570628,0.1773324413808741,0.15099871699229922,3,1,1,False,0.021121508052992843,,,,0.30803650678432803,0.31943280776037053,7,unique,supported_multimodal
C1|0|uNb9QFRL6hY_ba24e5a57ef34c6dbc0458ed4c1e701d|manual,uNb9QFRL6hY_ba24e5a57ef34c6dbc0458ed4c1e701d,uNb9QFRL6hY,C1,manual,23,15,10,20,manual_or_not_recorded,0.22175073582352806,0.11747967866250224,0.10431279695146117,0.09314868066040272,3,1,1,False,0.01589770412872671,0.015186822178669068,0.007163335089061973,0.010485020768202569,0.17288323602864208,0.16161550636523714,0,not_evaluable,not_evaluable
C1|0|wc2JMjhGNzB_b41b10699d614f24851b56a9a0e743c6|manual,wc2JMjhGNzB_b41b10699d614f24851b56a9a0e743c6,wc2JMjhGNzB,C1,manual,23,13,10,20,manual_or_not_recorded,0.3234199966523482,0.079399919387877,0.14695888209599856,0.06241665658678844,3,2,2,False,0.08412826391983852,,,,0.12111611547103684,0.1408718223672596,7,unique,supported_multimodal
C1|0|wc2JMjhGNzB_dda6efcba51c40de8552408953719515|manual,wc2JMjhGNzB_dda6efcba51c40de8552408953719515,wc2JMjhGNzB,C1,manual,23,12,12,20,manual_or_not_recorded,0.31357746947066645,0.07702247825424191,0.06797079733793146,0.05168723779294278,3,2,2,False,0.013080710509341786,0.003636471497682092,0.002506419578505281,0.002336327700311891,0.16145975255697653,0.1687538219380612,3,unique,supported_multimodal
C1|0|yqstnuAEVhm_26b2e92ccd314a2da1a4fc8dfc6e6f56|manual,yqstnuAEVhm_26b2e92ccd314a2da1a4fc8dfc6e6f56,yqstnuAEVhm,C1,manual,23,13,13,20,manual_or_not_recorded,0.2711306966530019,0.14350027076543015,0.18206192866050913,0.10444038409965553,3,1,1,False,0.6343917076765999,,,,0.5544829348163228,0.23287642770354544,6,unique,supported_multimodal
C1|0|yqstnuAEVhm_9de98503fd994452b627cdcc7a7d47b2|manual,yqstnuAEVhm_9de98503fd994452b627cdcc7a7d47b2,yqstnuAEVhm,C1,manual,23,12,8,20,manual_or_not_recorded,0.3947315089093584,0.09524321586711545,0.1297648789624722,0.07043515220498785,3,1,1,False,0.014808564483220765,,,,0.08954876154398839,0.09029104987517944,0,not_evaluable,not_evaluable
C2-B|0|S9hNv5qa7GM_0c2a97f049db4a429776940850fedf2e|manual,S9hNv5qa7GM_0c2a97f049db4a429776940850fedf2e,S9hNv5qa7GM,C2-B,manual,20,12,12,20,manual_or_not_recorded,0.2700283335357587,0.11580361859742383,0.13687512335504423,0.0959128213117611,3,1,1,True,0.0,0.0,0.0,0.0,0.061386954081978584,0.061386954081978584,4,unique,dominant_with_dissent
C2-B|0|S9hNv5qa7GM_bd9faec23bb3462c94a5fbc6c0a3d5cf|manual,S9hNv5qa7GM_bd9faec23bb3462c94a5fbc6c0a3d5cf,S9hNv5qa7GM,C2-B,manual,20,18,18,20,manual_or_not_recorded,0.06363728019840838,0.04129701569151619,0.04184718670573379,0.038604974871158874,3,1,1,True,0.0,0.0,0.0,0.0,0.03024892976821325,0.03024892976821325,1,unique,unimodal
C2-B|0|VFuaQ6m2Qom_ad4c387f8175498491966703c8441e0d|manual,VFuaQ6m2Qom_ad4c387f8175498491966703c8441e0d,VFuaQ6m2Qom,C2-B,manual,20,9,9,20,manual_or_not_recorded,0.14717552782248997,0.11174305528552304,0.05514574642835436,0.08957126748008232,3,1,1,False,0.022588119664716078,0.0036197962576105525,0.005429493360553428,0.0032928311296144264,0.131459812100287,0.13678816194318055,5,unique,supported_multimodal
C2-B|0|pRbA3pwrgk9_8b07a4b08cf447abb246769d8dce8494|manual,pRbA3pwrgk9_8b07a4b08cf447abb246769d8dce8494,pRbA3pwrgk9,C2-B,manual,20,6,6,20,manual_or_not_recorded,0.7128543707628807,0.409165099683862,0.46138258170912605,0.3368155317011516,3,1,1,False,0.7325562616137106,,,,0.7808383290887324,0.2717697871032133,10,unique,supported_multimodal
P1|0|7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a|manual,7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,7y3sRwLe3Va,P1,manual,26,24,24,20,manual_or_not_recorded,0.060746949743917734,0.022672681066776938,0.024006063565875098,0.018176209770846184,3,2,2,True,0.0,0.0,0.0,0.0,0.016651509759114114,0.016651509759114114,2,unique,dominant_with_dissent
P1|0|7y3sRwLe3Va_4291cbfde1024467b1548934653f07ce|oos,7y3sRwLe3Va_4291cbfde1024467b1548934653f07ce,7y3sRwLe3Va,P1,oos,26,10,9,20,manual_or_not_recorded,0.42081938480922754,0.17027101302341396,0.17544846413484746,0.12879461163946135,3,2,1,False,0.004061956309096115,0.006473387325224511,0.006801346248449414,0.004583192365467892,0.45795295385778645,0.459352040701801,10,unique,supported_multimodal
P1|0|7y3sRwLe3Va_6376b741b50a4418b3dc3fde791c3c09|oos,7y3sRwLe3Va_6376b741b50a4418b3dc3fde791c3c09,7y3sRwLe3Va,P1,oos,26,14,14,20,manual_or_not_recorded,0.44656823104127075,0.10359017814696264,0.12216883968385209,0.08788372903028464,3,2,2,False,0.005697502162889223,0.009980675519634996,0.007516498941577354,0.006073798349859549,0.26519173214453284,0.2610986397583097,6,unique,supported_multimodal
P1|0|7y3sRwLe3Va_92fb09a83f8949619b9dc5bda2855456|semi,7y3sRwLe3Va_92fb09a83f8949619b9dc5bda2855456,7y3sRwLe3Va,P1,semi,26,19,19,20,trap_synthetic_disjoint_source,0.31574195216921874,0.06969189521867625,0.10352744215443511,0.05233025308333151,3,1,1,True,0.0,0.0,0.0,0.0,0.17896017728873959,0.17896017728873959,0,not_evaluable,not_evaluable
P1|0|B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8|semi,B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,B6ByNegPMKs,P1,semi,26,24,23,20,trap_natural,0.14002251678943603,0.07643010087686447,0.08291895113864362,0.07231120139368528,3,2,2,False,0.012861417050185397,0.004658622432473503,0.002331671349348974,0.004276568005101122,0.160996764020231,0.15945627705349574,4,unique,supported_multimodal
P1|0|B6ByNegPMKs_4b983544c13946e3a3a518c565ad1086|manual,B6ByNegPMKs_4b983544c13946e3a3a518c565ad1086,B6ByNegPMKs,P1,manual,26,18,18,20,manual_or_not_recorded,0.197725850337518,0.0901597221805362,0.21051831236454027,0.07862409894245385,3,2,2,False,0.07014834147584004,0.008031804759997097,0.007867711787820086,0.0064484765876695604,0.2457396116366698,0.2858069565908854,3,unique,supported_multimodal
P1|0|B6ByNegPMKs_75327de9719945aa8b893a6404667884|semi,B6ByNegPMKs_75327de9719945aa8b893a6404667884,B6ByNegPMKs,P1,semi,26,21,21,20,trap_synthetic_disjoint_source,0.2701909062652506,0.09019334816971294,0.22011671712596864,0.07330615601009681,3,1,1,True,0.0,0.0,0.0,0.0,0.32365542056219376,0.32365542056219376,2,unique,dominant_with_dissent
P1|0|B6ByNegPMKs_b8e1ecf1bd044e7292581a66683e7993|manual,B6ByNegPMKs_b8e1ecf1bd044e7292581a66683e7993,B6ByNegPMKs,P1,manual,26,12,12,20,manual_or_not_recorded,0.22591703587765286,0.1167068810711561,0.16288268638936848,0.09671084179587243,3,2,2,False,0.0,0.008188953536301335,0.015582913578743973,0.006003422545492909,0.6905035622692932,0.6905035622692932,3,unique,dominant_with_dissent
P1|0|B6ByNegPMKs_cee80ced97274e248d4ccaa582e12624|manual,B6ByNegPMKs_cee80ced97274e248d4ccaa582e12624,B6ByNegPMKs,P1,manual,26,9,9,20,manual_or_not_recorded,0.5261705724262282,0.14927048084623254,0.4730798759104947,0.11868514583285175,3,2,2,False,0.052913407339468366,0.007911581653464173,0.019280591747080744,0.005368461655923529,0.5638576015584595,0.5686021818012064,2,unique,supported_multimodal
P1|0|UwV83HsGsw3_528d342bf5494b3b94983545d6a1a282|oos,UwV83HsGsw3_528d342bf5494b3b94983545d6a1a282,UwV83HsGsw3,P1,oos,26,14,14,20,manual_or_not_recorded,0.4175793037064327,0.19728440814602663,0.2230275859670931,0.17610937061231127,3,2,2,False,0.11729491844114293,,,,0.31184066603674254,0.339673509738877,13,unique,supported_multimodal
P1|0|UwV83HsGsw3_71ada030981d4468b76dcebc1b6fb940|oos,UwV83HsGsw3_71ada030981d4468b76dcebc1b6fb940,UwV83HsGsw3,P1,oos,26,10,9,20,manual_or_not_recorded,0.4065546211666371,0.28333325695644895,0.24481053650142487,0.2019989361031943,3,2,2,False,0.01668609469483906,,,,0.29617592072330523,0.30216514423481156,11,unique,supported_multimodal
P1|0|UwV83HsGsw3_7482b1a2655e4655ae4ab58749f43f65|manual,UwV83HsGsw3_7482b1a2655e4655ae4ab58749f43f65,UwV83HsGsw3,P1,manual,26,9,8,20,manual_or_not_recorded,0.4819191337143763,0.09081776732432902,0.12600772458457563,0.06771747447555965,3,2,1,False,0.04642290255325343,,,,0.5706726696508282,0.5612631871899643,9,unique,supported_multimodal
P1|0|UwV83HsGsw3_8e9c912f525744eeaea21083a20a1596|manual,UwV83HsGsw3_8e9c912f525744eeaea21083a20a1596,UwV83HsGsw3,P1,manual,26,9,9,20,manual_or_not_recorded,0.33933387125390857,0.06800883562400455,0.10733612057323866,0.05109931729251005,3,2,2,False,0.027896565166073084,0.006032520801249386,0.004005513947411998,0.004269480267065751,0.09464716056774414,0.09886352507049045,6,unique,supported_multimodal
P1|0|UwV83HsGsw3_fcd79f4b6a6642e99227caffb51bf407|oos,UwV83HsGsw3_fcd79f4b6a6642e99227caffb51bf407,UwV83HsGsw3,P1,oos,26,13,11,20,manual_or_not_recorded,0.4025109526886264,0.17201579544146617,0.18934610534170918,0.14542762252408564,3,2,2,False,0.0,,,,0.2640038813673051,0.2640038813673051,6,unique,supported_multimodal
