context_key,image_id,building_id,stage,condition,raw_count,floor_count,band_count,current20_count,initialization_source_kind,d_floor,d_band,d_linear,d_solid,model_count,reference_count,reference_floor_available,bi_equal,bi_floor,bi_band,bi_linear,bi_solid,hoho_E_floor,hoho_X_floor
C1|0|7y3sRwLe3Va_112edb40f34e470da3a5b04599e71211|manual,7y3sRwLe3Va_112edb40f34e470da3a5b04599e71211,7y3sRwLe3Va,C1,manual,5,5,5,4,manual_or_not_recorded,0.16969469023378617,0.06871314069214889,0.04955922411606308,0.05920336353120701,3,1,1,False,0.012139144685237024,0.011896113560082022,0.0033817158965453453,0.00929987468759208,0.1493666966880931,0.15401361019710402
C1|0|7y3sRwLe3Va_9e4c92fd7eb74504baecf55a3264716e|manual,7y3sRwLe3Va_9e4c92fd7eb74504baecf55a3264716e,7y3sRwLe3Va,C1,manual,5,0,0,5,manual_or_not_recorded,,,,,3,1,1,False,0.029458868892209167,0.004110361232145254,0.006615367967800712,0.0040288970339885655,0.24915508851899204,0.2594893962289967
C1|0|7y3sRwLe3Va_a775c7668ca9419daaf506e76851821e|manual,7y3sRwLe3Va_a775c7668ca9419daaf506e76851821e,7y3sRwLe3Va,C1,manual,6,4,3,5,manual_or_not_recorded,0.2591294908951411,0.10787229994241743,0.2939864778934661,0.10202503470756345,3,1,1,False,0.011610698831029942,,,,0.1765170880158925,0.1775806361779131
C1|0|7y3sRwLe3Va_ad77d6eeca5b492b8fe3317177f4f03f|manual,7y3sRwLe3Va_ad77d6eeca5b492b8fe3317177f4f03f,7y3sRwLe3Va,C1,manual,6,3,3,4,missing_required_initialization,0.1504496482353149,0.035090905389709194,0.10442076286478337,0.03137818463788903,3,1,1,False,0.0006960169524077298,,,,0.10082396384547565,0.10092306338893442
C1|0|7y3sRwLe3Va_ad77d6eeca5b492b8fe3317177f4f03f|semi,7y3sRwLe3Va_ad77d6eeca5b492b8fe3317177f4f03f,7y3sRwLe3Va,C1,semi,4,4,4,4,missing_required_initialization,0.0,0.0,0.0,0.0,3,1,1,False,0.0006960169524077298,,,,0.10082396384547565,0.10092306338893442
C1|0|7y3sRwLe3Va_b47475370e824b9e923a4a96bc98e1e3|manual,7y3sRwLe3Va_b47475370e824b9e923a4a96bc98e1e3,7y3sRwLe3Va,C1,manual,5,1,1,5,missing_required_initialization,,,,,3,1,1,False,0.6702095268053168,,,,0.7210963791689893,0.19415580302186786
C1|0|7y3sRwLe3Va_b47475370e824b9e923a4a96bc98e1e3|semi,7y3sRwLe3Va_b47475370e824b9e923a4a96bc98e1e3,7y3sRwLe3Va,C1,semi,4,3,2,4,missing_required_initialization,0.09296408956147569,0.0,0.0,0.0,3,1,1,False,0.6702095268053168,,,,0.7210963791689893,0.19415580302186786
C1|0|7y3sRwLe3Va_b564162b2c7d4033bfe6ef3dfb959c9e|manual,7y3sRwLe3Va_b564162b2c7d4033bfe6ef3dfb959c9e,7y3sRwLe3Va,C1,manual,5,3,3,5,manual_or_not_recorded,0.5223520982347476,0.1824521494284521,0.3172528057614477,0.16975778015055684,3,1,1,False,0.004193346170422885,,,,0.2842482643141311,0.28655423927628254
C1|0|7y3sRwLe3Va_bbcc19afdad742eba89290ad2b5dbf6b|manual,7y3sRwLe3Va_bbcc19afdad742eba89290ad2b5dbf6b,7y3sRwLe3Va,C1,manual,5,4,4,5,manual_or_not_recorded,0.2206775571981042,0.0449243518381602,0.06299575542087012,0.03423459924204281,3,1,1,False,0.004009284984401562,0.0023702328941255235,0.0015640887446729534,0.0019541533719303894,0.10078918661585157,0.09885776476600716
C1|0|7y3sRwLe3Va_fdab6422162e49db822a37178ab70481|manual,7y3sRwLe3Va_fdab6422162e49db822a37178ab70481,7y3sRwLe3Va,C1,manual,5,2,2,5,manual_or_not_recorded,0.2209751352228213,0.08497916242299108,0.11343300255038402,0.06537703422390773,3,1,1,False,0.00393448065441937,0.002892319283032685,0.0034079615483800785,0.002157607781676729,0.09505649202607369,0.09162853131769133
