analysis_kind,population_or_scenario,classification_variant,base_task_id,building_id,stage,reference_regime,k_total,n_H,n_L,available_H_worker_n,available_L_worker_n,sampling_method,samples_or_replicates,mean_valid_vote_count,all_three_votes_usable_rate,resolved_rate,supported_multimodal_rate,not_evaluable_rate,resolved_only_quality,delivery_adjusted_quality,pooled_full_output_recovery_rate,pooled_full_target_resolved,mechanical_population_full_roster_endpoint
manual_crossfit_mixture_k3_exact,augmented_authorized|2H+1L,augmented_authorized,7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,7y3sRwLe3Va,P1,expert_hard_single_reference,3,2,1,2,2,exact_assigned_worker_compositions_without_replacement,2,3,1,1.0,0.0,0.0,0.99124651,0.99124651,1.0,True,False
manual_crossfit_mixture_k3_exact,augmented_authorized|1H+2L,augmented_authorized,7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,7y3sRwLe3Va,P1,expert_hard_single_reference,3,1,2,2,2,exact_assigned_worker_compositions_without_replacement,2,3,1,1.0,0.0,0.0,0.98242082,0.98242082,1.0,True,False
manual_crossfit_mixture_k3_exact,augmented_authorized|2H+1L,augmented_authorized,B6ByNegPMKs_4b983544c13946e3a3a518c565ad1086,B6ByNegPMKs,P1,expert_hard_single_reference,3,2,1,3,4,exact_assigned_worker_compositions_without_replacement,12,2.75,0.75,0.5,0.0,0.5,0.8358645433333334,0.4179322716666667,,False,False
manual_crossfit_mixture_k3_exact,augmented_authorized|1H+2L,augmented_authorized,B6ByNegPMKs_4b983544c13946e3a3a518c565ad1086,B6ByNegPMKs,P1,expert_hard_single_reference,3,1,2,3,4,exact_assigned_worker_compositions_without_replacement,18,2.5,0.5,0.3888888888888889,0.0,0.6111111111111112,0.8928436057142857,0.3472169577777778,,False,False
manual_crossfit_mixture_k3_exact,augmented_authorized|2H+1L,augmented_authorized,B6ByNegPMKs_b8e1ecf1bd044e7292581a66683e7993,B6ByNegPMKs,P1,expert_hard_single_reference,3,2,1,3,4,exact_assigned_worker_compositions_without_replacement,12,2.5,0.5,0.5,0.0,0.5,0.7548301466666667,0.37741507333333335,0.5,True,False
manual_crossfit_mixture_k3_exact,augmented_authorized|1H+2L,augmented_authorized,B6ByNegPMKs_b8e1ecf1bd044e7292581a66683e7993,B6ByNegPMKs,P1,expert_hard_single_reference,3,1,2,3,4,exact_assigned_worker_compositions_without_replacement,18,2,0.16666666666666666,0.16666666666666666,0.0,0.8333333333333334,0.7601260033333334,0.12668766722222222,0.16666666666666666,True,False
manual_crossfit_mixture_k3_exact,augmented_authorized|2H+1L,augmented_authorized,B6ByNegPMKs_cee80ced97274e248d4ccaa582e12624,B6ByNegPMKs,P1,expert_hard_single_reference,3,2,1,3,4,exact_assigned_worker_compositions_without_replacement,12,2.75,0.75,0.75,0.0,0.25,0.7476212744444445,0.5607159558333333,,False,False
manual_crossfit_mixture_k3_exact,augmented_authorized|1H+2L,augmented_authorized,B6ByNegPMKs_cee80ced97274e248d4ccaa582e12624,B6ByNegPMKs,P1,expert_hard_single_reference,3,1,2,3,4,exact_assigned_worker_compositions_without_replacement,18,2.5,0.5,0.5,0.0,0.5,0.70744879,0.353724395,,False,False
manual_crossfit_mixture_k3_exact,augmented_authorized|2H+1L,augmented_authorized,UwV83HsGsw3_7482b1a2655e4655ae4ab58749f43f65,UwV83HsGsw3,P1,expert_hard_single_reference,3,2,1,3,3,exact_assigned_worker_compositions_without_replacement,9,2.6666666666666665,0.6666666666666666,0.2222222222222222,0.0,0.7777777777777778,0.97264227,0.21614272666666667,,False,False
manual_crossfit_mixture_k3_exact,augmented_authorized|1H+2L,augmented_authorized,UwV83HsGsw3_7482b1a2655e4655ae4ab58749f43f65,UwV83HsGsw3,P1,expert_hard_single_reference,3,1,2,3,3,exact_assigned_worker_compositions_without_replacement,9,2.3333333333333335,0.3333333333333333,0.0,0.0,1.0,,0.0,,False,False
