layout_id,corner_adjacency_changed,coordinate_values_changed,endpoint_role_map,role_swaps,pair_dx_max,floor_ok,floor_failure,band_ok,band_failure,role_failure
f899584e44e01e779e19,False,False,"[0, 1, 2, 3, 4, 5, 6, 7]",0.0,0.0,True,,True,,
d229ebc66bef1a22b980,False,False,"[0, 1, 2, 3, 4, 5, 6, 7]",0.0,4.755417956656288,True,,True,,
064762401b987f7b06e1,False,False,"[0, 1, 2, 3, 5, 4, 6, 7]",1.0,3.0555482653873014,True,,True,,
0c56e112d664032f094e,False,False,,,,False,adjacent_pair_same_hemisphere,False,adjacent_pair_same_hemisphere,adjacent_pair_same_hemisphere
aaa0b7dbd0b7b0827a70,False,False,"[0, 1, 2, 3, 5, 4, 6, 7]",1.0,2.307583726626376,True,,True,,
48533a527240e49fe294,False,False,,,,False,adjacent_pair_same_hemisphere,False,adjacent_pair_same_hemisphere,adjacent_pair_same_hemisphere
b72249536e83d816fe1f,False,False,"[0, 1, 2, 3, 4, 5, 6, 7]",0.0,5.494897147576921,False,invalid_original_order_polygon,False,non_single_valued_or_nonstar_boundary,
f9644fa62fdb22170582,False,False,,,,False,adjacent_pair_same_hemisphere,False,adjacent_pair_same_hemisphere,adjacent_pair_same_hemisphere
5e77afb1f8aac4686acd,False,False,,,,False,adjacent_pair_same_hemisphere,False,adjacent_pair_same_hemisphere,adjacent_pair_same_hemisphere
738a28459a248984,False,False,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]",0.0,7.953398058252446,True,,True,,
8857a2ec2d3444ba,False,False,"[1, 0, 2, 3, 5, 4, 7, 6]",3.0,6.059171597633053,False,invalid_original_order_polygon,False,non_single_valued_or_nonstar_boundary,
538db2a79188e4ef,False,False,"[0, 1, 2, 3, 4, 5, 6, 7]",0.0,4.520107201794019,True,,True,,
13f3eff18a52453b,False,False,"[0, 1, 2, 3, 4, 5, 6, 7]",0.0,4.171079429735187,True,,True,,
ae0b6b00e971f182,False,False,,,,False,adjacent_pair_same_hemisphere,False,adjacent_pair_same_hemisphere,adjacent_pair_same_hemisphere
8fceb8fe7a91b34c,False,False,,,,False,adjacent_pair_same_hemisphere,False,adjacent_pair_same_hemisphere,adjacent_pair_same_hemisphere
d0af5ad0523f8433,False,False,,,,False,adjacent_pair_same_hemisphere,False,adjacent_pair_same_hemisphere,adjacent_pair_same_hemisphere
07e393557408ab30,False,False,,,,False,adjacent_pair_same_hemisphere,False,adjacent_pair_same_hemisphere,adjacent_pair_same_hemisphere
d7d3126eb509dcae,False,False,,,,False,adjacent_pair_same_hemisphere,False,adjacent_pair_same_hemisphere,adjacent_pair_same_hemisphere
ee2e59495db1c2bf,False,False,,,,False,odd_or_insufficient,False,odd_or_insufficient,odd_or_insufficient
cebf574498a5a20d,False,False,,,,False,adjacent_pair_same_hemisphere,False,adjacent_pair_same_hemisphere,adjacent_pair_same_hemisphere
695653e48b0aca59,False,False,"[0, 1, 2, 3, 4, 5, 6, 7]",0.0,4.520107201794019,True,,True,,
bc019effee879dd8,False,False,,,,False,adjacent_pair_same_hemisphere,False,adjacent_pair_same_hemisphere,adjacent_pair_same_hemisphere
0e52fffeabd5cf25,False,False,,,,False,adjacent_pair_same_hemisphere,False,adjacent_pair_same_hemisphere,adjacent_pair_same_hemisphere
9e9998c2efb5ea77,False,False,,,,False,adjacent_pair_same_hemisphere,False,adjacent_pair_same_hemisphere,adjacent_pair_same_hemisphere
4a5ea8f6ba8ecaab,False,False,"[1, 0, 3, 2, 4, 5, 6, 7]",2.0,9.08875739644941,True,,True,,
1a1637b695381c15,False,False,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",0.0,13.869125129854751,False,invalid_original_order_polygon,False,non_single_valued_or_nonstar_boundary,
f40efaca8c5d3bf1,False,False,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",0.0,14.598778004073324,False,invalid_original_order_polygon,False,non_single_valued_or_nonstar_boundary,
27682bb9932ff2bb,False,False,"[1, 0, 3, 2, 4, 5, 6, 7]",2.0,9.08875739644941,True,,True,,
8aa86d5f3b887423,False,False,"[1, 0, 3, 2, 4, 5, 6, 7]",2.0,6.05917159763311,True,,True,,
847ff1091d8cc648,False,False,"[0, 1, 2, 3, 5, 4, 6, 7]",1.0,8.509695290858872,False,invalid_original_order_polygon,False,non_single_valued_or_nonstar_boundary,
2794795e8c4e927b,False,False,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]",0.0,5.535135135134851,True,,True,,
174759c006c73ec0,False,False,"[0, 1, 2, 3, 5, 4, 6, 7]",1.0,1.2929292929293297,False,invalid_original_order_polygon,False,non_single_valued_or_nonstar_boundary,
cf3e0b1c47e35600,False,False,,,,False,odd_or_insufficient,False,odd_or_insufficient,odd_or_insufficient
27f4ffac099bc05b,False,False,"[0, 1, 2, 3, 4, 5, 7, 6, 8, 9, 10, 11, 12, 13, 14, 15]",1.0,3.8787878787878753,False,camera_outside,False,non_single_valued_or_nonstar_boundary,
1e50979e05536fe2,False,False,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",0.0,6.658507776043962,False,invalid_original_order_polygon,False,non_single_valued_or_nonstar_boundary,
305e3cb3e8b1c4f1,False,False,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]",0.0,5.535135135134851,True,,True,,
823b2c9be72218a8,False,False,"[0, 1, 3, 2, 4, 5, 6, 7]",1.0,0.0,True,,True,,
8f088bc3d38ce05a,False,False,"[0, 1, 2, 3, 4, 5, 6, 7]",0.0,9.94174757281553,True,,True,,
1707cddacfb80ad2,False,False,"[0, 1, 3, 2, 4, 5, 7, 6]",2.0,3.0295857988165835,True,,True,,
97049183eb982350,False,False,"[0, 1, 2, 3, 4, 5, 6, 7]",0.0,9.561576119451729,True,,True,,
d366bcd1ee684385,False,False,"[0, 1, 2, 3, 4, 5, 6, 7]",0.0,12.513238289205674,True,,True,,
86c80ddc2433f7df,False,False,"[0, 1, 3, 2, 4, 5, 7, 6]",2.0,3.0295857988165835,True,,True,,
0fb974eb2f3144ee,False,False,"[0, 1, 3, 2, 4, 5, 7, 6]",2.0,3.0295857988165835,True,,True,,
b0116da2af71a4ec,False,False,,,,False,adjacent_pair_same_hemisphere,False,adjacent_pair_same_hemisphere,adjacent_pair_same_hemisphere
2204ad06a7cf0671,False,False,"[0, 1, 2, 3, 4, 5, 6, 7]",0.0,5.535135135135079,True,,True,,
6c11bfc31b800170,False,False,"[0, 1, 2, 3, 4, 5, 6, 7]",0.0,6.256619144602837,True,,True,,
1ca216a593ef9439,False,False,,,,False,adjacent_pair_same_hemisphere,False,adjacent_pair_same_hemisphere,adjacent_pair_same_hemisphere
8e684346a4358fa7,False,False,"[0, 1, 2, 3, 4, 5, 6, 7]",0.0,6.256619144602837,True,,True,,
8432135564249be4,False,False,,,,False,adjacent_pair_same_hemisphere,False,adjacent_pair_same_hemisphere,adjacent_pair_same_hemisphere
5e47fb68e3f9fb49,False,False,"[0, 1, 2, 3, 4, 5, 6, 7]",0.0,5.535135135135079,True,,True,,
ae126ae09cc9ca1f,False,False,"[0, 1, 2, 3, 4, 5, 6, 7]",0.0,0.0,True,,True,,
b56fb0f8553a75cf,False,False,"[0, 1, 2, 3, 4, 5, 6, 7]",0.0,5.965048543689363,True,,True,,
418f3b1d89b36db3,False,False,"[1, 0, 2, 3, 5, 4, 6, 7]",2.0,6.059171597633167,True,,True,,
c17faf5a48e89320,False,False,"[0, 1, 2, 3, 4, 5, 6, 7]",0.0,7.825434833804934,True,,True,,
39b76bef6310a8de,False,False,"[0, 1, 2, 3, 4, 5, 6, 7]",0.0,4.171079429735187,True,,True,,
e62338b4626f0c8a,False,False,"[1, 0, 2, 3, 5, 4, 6, 7]",2.0,8.73979986988445,True,,True,,
0f472f196824d00e,False,False,"[1, 0, 2, 3, 5, 4, 6, 7]",2.0,8.73979986988445,True,,True,,
3bb306297047e08a,False,False,,,,False,adjacent_pair_same_hemisphere,False,adjacent_pair_same_hemisphere,adjacent_pair_same_hemisphere
9f011df25dac7cb9,False,False,"[0, 1, 2, 3, 4, 5, 6, 7]",0.0,2.7675675675675393,True,,True,,
2465e9f86fa1749d,False,False,"[0, 1, 2, 3, 4, 5, 6, 7]",0.0,8.342158859470487,True,,True,,
d1ded26e80b45fc5,False,False,,,,False,odd_or_insufficient,False,odd_or_insufficient,odd_or_insufficient
e159a8e6dc000639,False,False,"[0, 1, 2, 3, 4, 5, 6, 7]",0.0,1.2832080200500968,True,,True,,
142dfc3f9b37cb3a,False,False,,,,False,adjacent_pair_same_hemisphere,False,adjacent_pair_same_hemisphere,adjacent_pair_same_hemisphere
44e202efdaaa1086,False,False,"[0, 1, 2, 3, 4, 5, 6, 7]",0.0,2.7675675675675393,True,,True,,
07295986e75ee411,False,False,"[0, 1, 2, 3, 4, 5, 6, 7]",0.0,0.0,False,invalid_original_order_polygon,False,non_single_valued_or_nonstar_boundary,
16f93817216fbedd,False,False,"[0, 1, 2, 3, 4, 5, 6, 7]",0.0,9.94174757281553,True,,True,,
b17ba1384ab94447,False,False,"[1, 0, 3, 2, 5, 4, 7, 6]",4.0,3.0295857988165835,True,,True,,
3be1cfa09ff1f4a0,False,False,"[0, 1, 3, 2, 4, 5, 6, 7]",1.0,5.628343407289776,True,,True,,
474404c2ac9d79ca,False,False,"[0, 1, 2, 3, 4, 5, 6, 7]",0.0,4.1710794297353,True,,True,,
829002ca0158f88b,False,False,"[1, 0, 3, 2, 5, 4, 7, 6]",4.0,3.0295857988165267,True,,True,,
0d9906c4c8bb57f8,False,False,"[1, 0, 3, 2, 5, 4, 7, 6]",4.0,3.0295857988165267,True,,True,,
c9e70c42a286d3fc,False,False,,,,False,adjacent_pair_same_hemisphere,False,adjacent_pair_same_hemisphere,adjacent_pair_same_hemisphere
f62e67027c50f0e4,False,False,,,,False,adjacent_pair_same_hemisphere,False,adjacent_pair_same_hemisphere,adjacent_pair_same_hemisphere
9660d6b44da996d0,False,False,,,,False,adjacent_pair_same_hemisphere,False,adjacent_pair_same_hemisphere,adjacent_pair_same_hemisphere
acbe8b7b71d168dc,False,False,,,,False,adjacent_pair_same_hemisphere,False,adjacent_pair_same_hemisphere,adjacent_pair_same_hemisphere
662e08a9d9d5c8b2,False,False,,,,False,adjacent_pair_same_hemisphere,False,adjacent_pair_same_hemisphere,adjacent_pair_same_hemisphere
80df86ca9dbee9d5,False,False,,,,False,adjacent_pair_same_hemisphere,False,adjacent_pair_same_hemisphere,adjacent_pair_same_hemisphere
1b540a31218a3477,False,False,"[1, 0, 3, 2, 5, 4, 7, 6]",4.0,3.0295857988165267,True,,True,,
8dead0c156b490f4,False,False,,,,False,adjacent_pair_same_hemisphere,False,adjacent_pair_same_hemisphere,adjacent_pair_same_hemisphere
1f27c10411477390,False,False,"[0, 1, 2, 3, 5, 4, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]",1.0,9.94174757281553,True,,False,non_single_valued_or_nonstar_boundary,
fb6a42a891f7dcee,False,False,,,,False,adjacent_pair_same_hemisphere,False,adjacent_pair_same_hemisphere,adjacent_pair_same_hemisphere
9732c6f38ae221f0,False,False,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]",0.0,18.453104840676588,False,invalid_original_order_polygon,False,non_single_valued_or_nonstar_boundary,
170e1369f3fbeb52,False,False,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17]",0.0,14.598778004073324,True,,False,non_single_valued_or_nonstar_boundary,
1894f27c3fd308cd,False,False,,,,False,adjacent_pair_same_hemisphere,False,adjacent_pair_same_hemisphere,adjacent_pair_same_hemisphere
1b3675da6acfc3f6,False,False,,,,False,adjacent_pair_same_hemisphere,False,adjacent_pair_same_hemisphere,adjacent_pair_same_hemisphere
6decc656fd10407c,False,False,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 15, 14, 17, 16, 19, 18]",3.0,4.3760683760683605,False,invalid_original_order_polygon,False,non_single_valued_or_nonstar_boundary,
7231fd59d0668aa1,False,False,"[1, 0, 3, 2, 5, 4, 7, 6, 9, 8, 11, 10, 12, 13, 15, 14, 16, 17, 18, 19]",7.0,301.6648648648649,False,invalid_original_order_polygon,False,non_single_valued_or_nonstar_boundary,
45ab7471668e03d9,False,False,"[0, 1, 2, 3, 5, 4, 6, 7, 8, 9, 10, 11]",1.0,6.256619144602837,True,,True,,
78e7d9bc59680788,False,False,,,,False,adjacent_pair_same_hemisphere,False,adjacent_pair_same_hemisphere,adjacent_pair_same_hemisphere
4d4eeebacecb850a,False,False,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]",0.0,3.849624060150404,True,,False,non_single_valued_or_nonstar_boundary,
899b2864942e642d,False,False,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 15, 14, 17, 16, 19, 18]",3.0,4.3760683760683605,False,invalid_original_order_polygon,False,non_single_valued_or_nonstar_boundary,
026b9a1fe7ba6a07,False,False,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 17, 16, 19, 18]",2.0,12.487804878048792,True,,False,non_single_valued_or_nonstar_boundary,
4a6dba8a9c32eb66,False,False,"[0, 1, 2, 3, 4, 5, 6, 7]",0.0,0.0,True,,True,,
38c831d7706e9046,False,False,"[0, 1, 2, 3, 4, 5, 6, 7]",0.0,7.953398058252333,True,,True,,
841caf4abb7eaa52,False,False,"[1, 0, 2, 3, 5, 4, 6, 7]",2.0,9.08875739644975,True,,True,,
71c3fbe3be68835e,False,False,"[0, 1, 2, 3, 4, 5, 6, 7]",0.0,10.369620253164499,True,,True,,
4c4912b0914f2ee7,False,False,"[0, 1, 2, 3, 4, 5, 6, 7]",0.0,6.256619144602837,True,,True,,
d6079c1a5e69171f,False,False,"[0, 1, 2, 3, 5, 4, 7, 6]",2.0,4.6126126126125655,True,,True,,
2d417fac9115ecf1,False,False,"[0, 1, 2, 3, 5, 4, 7, 6]",2.0,4.6126126126125655,True,,True,,
14fd2cc7ba5cecd1,False,False,"[0, 1, 3, 2, 4, 5, 7, 6]",2.0,1.4586894586894914,True,,True,,
842c3091ac075c7f,False,False,"[0, 1, 2, 3, 5, 4, 7, 6]",2.0,4.6126126126125655,True,,True,,
a68bd1f57ea06d4c,False,False,"[0, 1, 2, 3, 4, 5, 6, 7]",0.0,2.5664160401001936,True,,True,,
e6701d3b7c423a86,False,False,,,,False,odd_or_insufficient,False,odd_or_insufficient,odd_or_insufficient
82cd729ad5975e4a,False,False,"[0, 1, 2, 3, 4, 5, 6, 7]",0.0,2.5664160401001936,True,,True,,
f88ad9a4b345473b,False,False,"[0, 1, 3, 2, 4, 5, 7, 6]",2.0,1.4586894586894914,True,,True,,
b39330c925be7bca,False,False,"[0, 1, 2, 3, 5, 4, 7, 6]",2.0,4.6126126126125655,True,,True,,
718f9a7977eee15c,False,False,"[0, 1, 2, 3, 4, 5, 6, 7]",0.0,0.0,True,,True,,
bea7315dc0319f08,False,False,,,,False,adjacent_pair_same_hemisphere,False,adjacent_pair_same_hemisphere,adjacent_pair_same_hemisphere
8b8f353a015cd9b3,False,False,"[1, 0, 2, 3, 5, 4, 7, 6]",3.0,3.02958579881647,True,,True,,
42f34b0fbfa43b19,False,False,"[0, 1, 2, 3, 4, 5, 6, 7]",0.0,3.6679304162198605,True,,True,,
bfb4d0e9960d96af,False,False,"[0, 1, 2, 3, 4, 5, 6, 7]",0.0,10.427698574338137,True,,True,,
18ac550794fc0fce,False,False,"[1, 0, 2, 3, 5, 4, 6, 7]",2.0,3.9536679536679458,True,,True,,
985c11b9ce41b00d,False,False,"[1, 0, 2, 3, 5, 4, 6, 7]",2.0,3.9536679536679458,True,,True,,
72c65c366e863eb9,False,False,"[0, 1, 3, 2, 5, 4, 7, 6]",3.0,507.62393162393164,True,,False,non_single_valued_or_nonstar_boundary,
8873e6e63ed8f636,False,False,"[1, 0, 2, 3, 5, 4, 6, 7]",2.0,3.9536679536679458,True,,True,,
7eeb8ea034902d91,False,False,,,,False,adjacent_pair_same_hemisphere,False,adjacent_pair_same_hemisphere,adjacent_pair_same_hemisphere
8191a93950c2601c,False,False,,,,False,adjacent_pair_same_hemisphere,False,adjacent_pair_same_hemisphere,adjacent_pair_same_hemisphere
664ded8505bb4ace,False,False,,,,False,adjacent_pair_same_hemisphere,False,adjacent_pair_same_hemisphere,adjacent_pair_same_hemisphere
0df4ad0ec893225d,False,False,"[0, 1, 3, 2, 5, 4, 7, 6]",3.0,507.62393162393164,True,,False,non_single_valued_or_nonstar_boundary,
f2eb30664b7474ad,False,False,"[1, 0, 2, 3, 5, 4, 6, 7]",2.0,3.9536679536679458,True,,True,,
573b3754a0da7d18,False,False,"[0, 1, 3, 2, 4, 5, 6, 7]",1.0,0.0,False,invalid_original_order_polygon,False,non_single_valued_or_nonstar_boundary,
2b75349a0d747440,False,False,"[0, 1, 2, 3, 4, 5, 6, 7]",0.0,3.976699029126223,True,,True,,
b3d91348061353b4,False,False,"[1, 0, 2, 3, 5, 4, 6, 7]",2.0,6.05917159763294,True,,True,,
d54323b15af787a3,False,False,"[0, 1, 2, 3, 4, 5, 6, 7]",0.0,3.9364434973183506,True,,True,,
b2be1df92c78eded,False,False,"[0, 1, 2, 3, 4, 5, 6, 7]",0.0,8.342158859470487,True,,True,,
00e1f0475f32cb49,False,False,"[0, 1, 2, 3, 4, 5, 6, 7]",0.0,4.92601312113527,True,,True,,
d90b8277604eeace,False,False,"[0, 1, 2, 3, 4, 5, 6, 7]",0.0,4.92601312113527,True,,True,,
7834e8d354a01da4,False,False,,,,False,adjacent_pair_same_hemisphere,False,adjacent_pair_same_hemisphere,adjacent_pair_same_hemisphere
0fff707ce84d6609,False,False,"[0, 1, 2, 3, 4, 5, 6, 7]",0.0,2.6357786357785926,True,,True,,
62836cb5439d47d2,False,False,"[0, 1, 2, 3, 4, 5, 6, 7]",0.0,2.5664160401001936,True,,True,,
6c4763b8a94746c7,False,False,"[0, 1, 3, 2, 4, 5, 6, 7]",1.0,187.34837092731829,False,camera_outside,False,non_single_valued_or_nonstar_boundary,
6d60091b52a8a93c,False,False,"[0, 1, 2, 3, 4, 5, 6, 7]",0.0,2.5664160401001936,True,,True,,
5436c4f88262ddc5,False,False,,,,False,adjacent_pair_same_hemisphere,False,adjacent_pair_same_hemisphere,adjacent_pair_same_hemisphere
d51ae1a5831a491f,False,False,"[0, 1, 2, 3, 4, 5, 6, 7]",0.0,4.92601312113527,True,,True,,
b38098dbc883b897,False,False,"[1, 0, 2, 3, 4, 5, 6, 7]",1.0,0.0,True,,True,,
632220d24507015a,False,False,"[0, 1, 2, 3, 4, 5, 6, 7]",0.0,15.906796116504893,True,,True,,
3a06d95fdf379816,False,False,"[1, 0, 3, 2, 5, 4, 6, 7]",3.0,21.207100591715857,True,,True,,
fb4d8560e355af7e,False,False,"[0, 1, 2, 3, 4, 5, 6, 7]",0.0,7.45516610575703,True,,True,,
2363f1899a906f6f,False,False,"[0, 1, 2, 3, 4, 5, 6, 7]",0.0,4.171079429735187,True,,True,,
5f13962e564d0d52,False,False,"[1, 0, 3, 2, 5, 4, 6, 7]",3.0,21.207100591715857,True,,True,,
adef48d62993c490,False,False,"[1, 0, 3, 2, 5, 4, 6, 7]",3.0,6.059171597633053,True,,True,,
32386fcf9fb30375,False,False,,,,False,adjacent_pair_same_hemisphere,False,adjacent_pair_same_hemisphere,adjacent_pair_same_hemisphere
71729ab9c7569f1c,False,False,"[0, 1, 2, 3, 4, 5, 6, 7]",0.0,13.178893178893077,True,,True,,
69b748f6eb971312,False,False,"[0, 1, 3, 2, 4, 5, 7, 6]",2.0,3.849624060150404,True,,True,,
36a4d17901b03d45,False,False,,,,False,odd_or_insufficient,False,odd_or_insufficient,odd_or_insufficient
56f8882bd06575e0,False,False,"[0, 1, 3, 2, 4, 5, 7, 6]",2.0,3.849624060150404,True,,True,,
a0b9d67c00beeed2,False,False,,,,False,adjacent_pair_same_hemisphere,False,adjacent_pair_same_hemisphere,adjacent_pair_same_hemisphere
79e12393ae798c89,False,False,"[0, 1, 2, 3, 4, 5, 6, 7]",0.0,13.178893178893077,True,,True,,
70be44b69fb2f4ff,False,False,"[0, 1, 2, 3, 4, 5, 6, 7]",0.0,0.0,True,,True,,
fa6fde75b32e9284,False,False,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]",0.0,11.930097087378613,True,,False,non_single_valued_or_nonstar_boundary,
0798eb2f1686b13f,False,False,"[0, 1, 3, 2, 4, 5, 7, 6]",2.0,15.147928994082804,True,,True,,
d8931b0022010545,False,False,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]",0.0,10.567145278964063,False,invalid_original_order_polygon,False,non_single_valued_or_nonstar_boundary,
608ec3179e0f4831,False,False,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",0.0,6.256619144602837,True,,True,,
053bc215116bc248,False,False,"[1, 0, 3, 2, 5, 4, 7, 6, 9, 8]",5.0,6.243902439024396,True,,True,,
6f1a49c5d8f42cf3,False,False,"[1, 0, 3, 2, 5, 4, 7, 6, 9, 8]",5.0,4.162601626016226,True,,True,,
fc8f6754ddce3edb,False,False,"[0, 1, 3, 2, 4, 5, 6, 7, 8, 9, 10, 11]",1.0,196.9230769230769,False,invalid_original_order_polygon,False,non_single_valued_or_nonstar_boundary,
17787d9f67d6b1ea,False,False,"[0, 1, 2, 3, 4, 5, 6, 7, 9, 8, 11, 10]",2.0,2.6357786357787063,False,invalid_original_order_polygon,False,non_single_valued_or_nonstar_boundary,
b3315d6eb3c3734d,False,False,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]",0.0,0.7647919799497913,True,,True,,
47664b60c1737c7f,False,False,,,,False,odd_or_insufficient,False,odd_or_insufficient,odd_or_insufficient
bd674c6f3557dcdb,False,False,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]",0.0,0.7647919799497913,True,,True,,
053bc4b35d6a7e89,False,False,"[0, 1, 3, 2, 4, 5, 6, 7, 8, 9, 10, 11]",1.0,196.9230769230769,False,invalid_original_order_polygon,False,non_single_valued_or_nonstar_boundary,
25321e0f927c8940,False,False,"[1, 0, 3, 2, 5, 4, 7, 6, 9, 8, 11, 10]",6.0,6.243902439024396,True,,False,non_single_valued_or_nonstar_boundary,
39292048462d8d71,False,False,"[1, 0, 2, 3, 4, 5, 7, 6, 8, 9, 10, 11]",2.0,0.0,False,invalid_original_order_polygon,False,non_single_valued_or_nonstar_boundary,
61f905607ceffa7f,False,False,"[0, 1, 2, 3, 4, 5, 6, 7]",0.0,9.94174757281553,True,,True,,
405e6e45af7f5c6b,False,False,"[1, 0, 2, 3, 5, 4, 7, 6]",3.0,9.088757396449694,True,,True,,
5b7f902df4c57cd4,False,False,"[0, 1, 2, 3, 4, 5, 6, 7]",0.0,3.641244290387931,True,,True,,
03dae7081bc7d6bb,False,False,"[0, 1, 2, 3, 4, 5, 6, 7]",0.0,2.08553971486765,True,,True,,
012915d009824af0,False,False,"[0, 1, 2, 3, 4, 5, 6, 7]",0.0,5.361256544502567,True,,True,,
85ba1d16d74efa67,False,False,"[0, 1, 2, 3, 4, 5, 6, 7]",0.0,5.226707635084551,True,,True,,
b1c252a830c50fb3,False,False,"[0, 1, 3, 2, 4, 5, 6, 7]",1.0,1.4586894586894914,True,,True,,
25e8f7f37f87cc75,False,False,"[0, 1, 2, 3, 4, 5, 6, 7]",0.0,7.9073359073358915,True,,True,,
ed042c9ccaa850e3,False,False,"[0, 1, 2, 3, 5, 4, 6, 7]",1.0,1.2832080200500968,True,,True,,
9419e8b1ad3cbd83,False,False,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",0.0,20.53132832080189,False,camera_outside,False,non_single_valued_or_nonstar_boundary,
9b8003c65abc4837,False,False,"[0, 1, 2, 3, 5, 4, 6, 7]",1.0,1.2832080200500968,True,,True,,
add755f9c7c57766,False,False,"[0, 1, 3, 2, 4, 5, 6, 7]",1.0,1.4586894586894914,True,,True,,
9255dadcdf79c909,False,False,"[0, 1, 2, 3, 4, 5, 6, 7]",0.0,5.361256544502567,True,,True,,
087627a67194bafe,False,False,"[0, 1, 2, 3, 4, 5, 6, 7]",0.0,0.0,True,,True,,
02b2f811d06c0d60,False,False,"[0, 1, 3, 2, 4, 5, 6, 7]",1.0,15.906796116504779,True,,True,,
69f291bfde35be75,False,False,,,,False,adjacent_pair_same_hemisphere,False,adjacent_pair_same_hemisphere,adjacent_pair_same_hemisphere
ffe8dc0a7734bb67,False,False,"[0, 1, 2, 3, 4, 5, 6, 7]",0.0,8.154555973152355,True,,True,,
e697a5da5e4a62fe,False,False,"[0, 1, 2, 3, 4, 5, 6, 7]",0.0,10.427698574338137,True,,True,,
61d84185b252c0f8,False,False,"[1, 0, 3, 2, 4, 5, 6, 7]",2.0,3.9536679536679458,False,invalid_original_order_polygon,False,non_single_valued_or_nonstar_boundary,
88a863e1ccc6cf85,False,False,"[1, 0, 3, 2, 4, 5, 6, 7]",2.0,3.9536679536679458,False,invalid_original_order_polygon,False,non_single_valued_or_nonstar_boundary,
ee080d64f931dc3f,False,False,"[1, 0, 2, 3, 4, 5, 6, 7]",1.0,7.907335907335778,False,invalid_original_order_polygon,False,non_single_valued_or_nonstar_boundary,
4972d6f4f5d2d78d,False,False,"[1, 0, 3, 2, 4, 5, 6, 7]",2.0,7.907335907335778,False,invalid_original_order_polygon,False,non_single_valued_or_nonstar_boundary,
b3148aad54f8399d,False,False,"[0, 1, 2, 3, 4, 5, 6, 7]",0.0,12.513238289205674,True,,True,,
64e0306c0852c1d0,False,False,"[0, 1, 2, 3, 4, 5]",0.0,6.4160401002507115,True,,True,,
e762621e27807d7c,False,False,,,,False,adjacent_pair_same_hemisphere,False,adjacent_pair_same_hemisphere,adjacent_pair_same_hemisphere
19dc0eef1b87efe1,False,False,"[1, 0, 2, 3, 4, 5, 6, 7]",1.0,7.907335907335778,False,invalid_original_order_polygon,False,non_single_valued_or_nonstar_boundary,
a4aaab9c8a4ea858,False,False,"[1, 0, 3, 2, 4, 5, 6, 7]",2.0,7.907335907335778,False,invalid_original_order_polygon,False,non_single_valued_or_nonstar_boundary,
69d99cc09c509dfa,False,False,"[0, 1, 2, 3, 4, 5, 6, 7]",0.0,0.0,True,,True,,
7e0dce22d3201606,False,False,"[0, 1, 2, 3, 4, 5, 6, 7]",0.0,17.895145631067976,True,,True,,
ddc532c60d92d3d2,False,False,"[1, 0, 2, 3, 5, 4, 6, 7]",2.0,15.147928994082804,True,,True,,
6e286d07d3043739,False,False,"[0, 1, 2, 3, 4, 5, 6, 7]",0.0,11.065674316287868,True,,True,,
b88d269a40ffad84,False,False,"[0, 1, 2, 3, 4, 5, 6, 7]",0.0,10.427698574338137,True,,True,,
5ffdf0267c883e0a,False,False,"[0, 1, 2, 3, 5, 4, 6, 7]",1.0,3.953667953667832,True,,True,,
85385720d4e79c4a,False,False,"[0, 1, 2, 3, 5, 4, 6, 7]",1.0,3.953667953667832,True,,True,,
a2752ac316044731,False,False,,,,False,adjacent_pair_same_hemisphere,False,adjacent_pair_same_hemisphere,adjacent_pair_same_hemisphere
7d8f8c93438817f7,False,False,"[0, 1, 2, 3, 5, 4, 6, 7]",1.0,3.953667953667832,True,,True,,
2aa11903e1e2a8fb,False,False,"[0, 1, 2, 3, 4, 5, 7, 6]",1.0,1.2832080200500968,True,,True,,
