stage,stage_zh,language_cohort,project_id,runtime_task_id,base_task_id,building_id,worker_id,canonical_annotation_id,raw_annotation_id,initialization_artifact_id,initialization_import_sha256,initialization_prediction_sha256,initial_geometry_hash,final_geometry_hash,exact_geometry_equal,geometry_edit_rmse_px,geometry_edit_rmse_panorama_diagonal_normalized,geometry_edit_distance_not_evaluable_reason,U_initial,U_final,delta_U,initial_structurally_valid,final_structurally_valid,initial_quality_status,final_quality_status,proposal_failure,model_issue_choice,issue_reported,acceptable_reported,semi_role,planned_trap_family,trap_family,trap_family_source,trap_source_type,reference_identity,reference_sha256,reference_type,reference_eligible,formal_assignment_eligible,process_eligible,independence_eligible,analysis_eligible,c1_eligible_worker,current20_worker,stage_role,unmodified_trap_submission_eps_0,strict_blind_trust_eps_0,issue_reported_without_quality_improvement_eps_0,quality_improving_correction_eps_0,negative_metric_change_correction_eps_0,control_false_alarm_eps_0,control_overcorrection_eps_0,non_negative_metric_change_control_handling_eps_0,issue_geometry_edit_concordant_eps_0,unmodified_trap_submission_eps_0_01,strict_blind_trust_eps_0_01,issue_reported_without_quality_improvement_eps_0_01,quality_improving_correction_eps_0_01,negative_metric_change_correction_eps_0_01,control_false_alarm_eps_0_01,control_overcorrection_eps_0_01,non_negative_metric_change_control_handling_eps_0_01,issue_geometry_edit_concordant_eps_0_01,unmodified_trap_submission_eps_0_02,strict_blind_trust_eps_0_02,issue_reported_without_quality_improvement_eps_0_02,quality_improving_correction_eps_0_02,negative_metric_change_correction_eps_0_02,control_false_alarm_eps_0_02,control_overcorrection_eps_0_02,non_negative_metric_change_control_handling_eps_0_02,issue_geometry_edit_concordant_eps_0_02,unmodified_trap_submission_eps_0_05,strict_blind_trust_eps_0_05,issue_reported_without_quality_improvement_eps_0_05,quality_improving_correction_eps_0_05,negative_metric_change_correction_eps_0_05,control_false_alarm_eps_0_05,control_overcorrection_eps_0_05,non_negative_metric_change_control_handling_eps_0_05,issue_geometry_edit_concordant_eps_0_05,diagnostic_pre_stage3,development_only,scientific_conclusion_prohibited,formal_profile_frozen,reviewer_policy_frozen,main_launch_authorized,worker_caused_structural_failure,failure_attribution,frozen_harmonization_validity_status,frozen_harmonization_assertion_source,frozen_initialization_provenance_status,proposal_accepted_unchanged_eps_0,issue_reported_eps_0,geometry_edited_eps_0,non_negative_metric_change_handling_eps_0,proposal_accepted_unchanged_eps_0_01,issue_reported_eps_0_01,geometry_edited_eps_0_01,non_negative_metric_change_handling_eps_0_01,proposal_accepted_unchanged_eps_0_02,issue_reported_eps_0_02,geometry_edited_eps_0_02,non_negative_metric_change_handling_eps_0_02,proposal_accepted_unchanged_eps_0_05,issue_reported_eps_0_05,geometry_edited_eps_0_05,non_negative_metric_change_handling_eps_0_05,proposal_failure_binary,edited_binary,improved_binary,negative_metric_change_binary,worker_issue_response_observed,worker_acceptable_reported,worker_any_issue_reported,worker_issue_tokens,split,gt_source_type,model_sha256,gt_sha256,model_pair_count,gt_pair_count,pair_count_delta,topology_exact_bool,proposal_topology_relation,audit_problem_family,corner_f1_1pct,topdown_2d_iou,layoutnetv2_style_3d_iou,layout_mask_difference,boundary_rmse_px,initialization_acceptable_bool,initialization_correct_bool,operational_initialization_band,worker_issue_family_compatible_with_audit_proxy,compatible_issue_overlap,family_compatibility_boundary
C1,校准一阶段,en,68,3273,Z6MFQCViBuw_22fff6c74efb476592569c18718feb41,Z6MFQCViBuw,35,3cbe48827611f20e2b09,5968,init:c1:17b0ea85da4cc3e30b89,1938cd6c18bad9fe1efef21d14b23d01a001d4e8f2cb06ac07bcc5809c5c5bfa,17b0ea85da4cc3e30b89606bf740f9ee5b03b365d66cb96536825059b4ef5076,4b57d158ad04aff4124026c7ea93c6a001d6727f9a51fc760da84af0cf17f501,ac59a6086ecbdb9480bf61061ced32631837ab238a3983cf458cbc8593234d3b,False,8.413345235502808,0.0073487546346711,,1.0,0.9235951994024488,-0.0764048005975512,True,True,evaluable,frozen_quality_evaluable,False,acceptable,False,True,calibration_validation_no_trap_truth,,,not_applicable_c1,,gt:70:3347:4896,28c5cff98cc262bb13a7027d46eda7236922d4d73ed3206f51abdfbde5cce928,public_frozen_gt,True,true,True,true,True,True,True,cross_stage_validation_only_no_blind_trust_label,,,,,True,,,,False,,,,,True,,,,False,,,,,True,,,,False,,,,,True,,,,False,True,True,True,False,False,False,False,not_evaluable,not_evaluable,not_evaluable,missing_required_initialization,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,0,1,0.0,1.0,True,True,False,acceptable,test,official_mp3d_layout_label_cor_raw_not_no_occ,2fe76a5460a119a47c7516297aeba77f68c6c1a62d81634dbb9e12f23a5d1b43,6bb3d5e1e7004a48905b80145343d6a7a1d6d2385688c90772181eb4c8073cbe,6,4,2,False,model_more_pairs,model_has_more_corner_pairs,0.8,0.78854719,0.69668655,0.13130311,28.310162,False,False,wrong_topology,False,,semantic worker tags and geometric audit families are not identical constructs; descriptive bridge only
C1,校准一阶段,en,68,3274,q9vSo1VnCiC_1cd414875b9b4311bc6a179d91e6270d,q9vSo1VnCiC,27,973098cfe5081c1c74ec,5815,init:c1:4cc2667fa70fdd7cde18,1938cd6c18bad9fe1efef21d14b23d01a001d4e8f2cb06ac07bcc5809c5c5bfa,4cc2667fa70fdd7cde18f6cf73e573943a2a83e8e8bcd6bb83f8c536b19c6cc2,cdaf0d7ed4dfe2a7886445b5256b165795116cee57e8af79a38e89a1ab9df3d0,a4185b8cb7029637d2b51fe60916803dd466a2f6d6ec3891c4d20e2537560805,False,,,n_pairs_mismatch,0.965819257586173,0.7300856460470471,-0.2357336115391259,True,True,evaluable,frozen_quality_evaluable,False,corner_drift;corner_duplicate;over_parsing,True,False,calibration_validation_no_trap_truth,,,not_applicable_c1,,gt:70:3346:4895,056eb24f09be47172ffd8b0a0ea132b41e9a0018b78a8fc4e98ec46e930ccd5b,public_frozen_gt,True,true,True,true,True,True,False,cross_stage_validation_only_no_blind_trust_label,,,,,True,,,,True,,,,,True,,,,True,,,,,True,,,,True,,,,,True,,,,True,True,True,True,False,False,False,False,not_evaluable,valid,explicit_worker_label,missing_required_initialization,False,True,True,False,False,True,True,False,False,True,True,False,False,True,True,False,0,1,0.0,1.0,True,False,True,corner_drift;corner_duplicate;over_parsing,test,confirmed_user_manual_gt_correction,76172d7d322d3bd02a3b1d6c6bcae3ad643c127afd7f82da4728ac8658efdbf9,5ead984f15bdff3f08b31755a6017d007aa2fc33fbd0302b8cfcbc12a41604e0,6,4,2,False,model_more_pairs,model_has_more_corner_pairs,0.6,0.87834665,0.86468338,0.10844757,19.574564,False,False,wrong_topology,True,corner_duplicate;over_parsing,semantic worker tags and geometric audit families are not identical constructs; descriptive bridge only
C1,校准一阶段,en,68,3274,q9vSo1VnCiC_1cd414875b9b4311bc6a179d91e6270d,q9vSo1VnCiC,34,ac7d30c4e0246e96535a,6075,init:c1:4cc2667fa70fdd7cde18,1938cd6c18bad9fe1efef21d14b23d01a001d4e8f2cb06ac07bcc5809c5c5bfa,4cc2667fa70fdd7cde18f6cf73e573943a2a83e8e8bcd6bb83f8c536b19c6cc2,cdaf0d7ed4dfe2a7886445b5256b165795116cee57e8af79a38e89a1ab9df3d0,655fb2f60a0b627dd236c8370bd3b4c4e6ebb5d6ee5cfb1d9a618760d7daf099,False,,,n_pairs_mismatch,0.965819257586173,0.9407771348456244,-0.0250421227405485,True,True,evaluable,frozen_quality_evaluable,False,acceptable,False,True,calibration_validation_no_trap_truth,,,not_applicable_c1,,gt:70:3346:4895,056eb24f09be47172ffd8b0a0ea132b41e9a0018b78a8fc4e98ec46e930ccd5b,public_frozen_gt,True,true,True,true,True,True,True,cross_stage_validation_only_no_blind_trust_label,,,,,True,,,,False,,,,,True,,,,False,,,,,True,,,,False,,,,,False,,,,False,True,True,True,False,False,False,False,not_evaluable,not_evaluable,not_evaluable,missing_required_initialization,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,True,0,1,0.0,1.0,True,True,False,acceptable,test,confirmed_user_manual_gt_correction,76172d7d322d3bd02a3b1d6c6bcae3ad643c127afd7f82da4728ac8658efdbf9,5ead984f15bdff3f08b31755a6017d007aa2fc33fbd0302b8cfcbc12a41604e0,6,4,2,False,model_more_pairs,model_has_more_corner_pairs,0.6,0.87834665,0.86468338,0.10844757,19.574564,False,False,wrong_topology,False,,semantic worker tags and geometric audit families are not identical constructs; descriptive bridge only
C1,校准一阶段,en,68,3274,q9vSo1VnCiC_1cd414875b9b4311bc6a179d91e6270d,q9vSo1VnCiC,37,66e0b1d35ac694679c09,5899,init:c1:4cc2667fa70fdd7cde18,1938cd6c18bad9fe1efef21d14b23d01a001d4e8f2cb06ac07bcc5809c5c5bfa,4cc2667fa70fdd7cde18f6cf73e573943a2a83e8e8bcd6bb83f8c536b19c6cc2,cdaf0d7ed4dfe2a7886445b5256b165795116cee57e8af79a38e89a1ab9df3d0,2303bc42ec664a8116161af6f0ffa08dec781a8983763ab502f99a76d8cc4bd4,False,,,n_pairs_mismatch,0.965819257586173,0.959934937077305,-0.005884320508868,True,True,evaluable,frozen_quality_evaluable,False,corner_drift;corner_duplicate,True,False,calibration_validation_no_trap_truth,,,not_applicable_c1,,gt:70:3346:4895,056eb24f09be47172ffd8b0a0ea132b41e9a0018b78a8fc4e98ec46e930ccd5b,public_frozen_gt,True,true,True,true,True,True,True,cross_stage_validation_only_no_blind_trust_label,,,,,True,,,,True,,,,,False,,,,True,,,,,False,,,,True,,,,,False,,,,True,True,True,True,False,False,False,False,not_evaluable,valid,explicit_worker_label,missing_required_initialization,False,True,True,False,False,True,True,True,False,True,True,True,False,True,True,True,0,1,0.0,1.0,True,False,True,corner_drift;corner_duplicate,test,confirmed_user_manual_gt_correction,76172d7d322d3bd02a3b1d6c6bcae3ad643c127afd7f82da4728ac8658efdbf9,5ead984f15bdff3f08b31755a6017d007aa2fc33fbd0302b8cfcbc12a41604e0,6,4,2,False,model_more_pairs,model_has_more_corner_pairs,0.6,0.87834665,0.86468338,0.10844757,19.574564,False,False,wrong_topology,True,corner_duplicate,semantic worker tags and geometric audit families are not identical constructs; descriptive bridge only
C1,校准一阶段,en,68,3275,UwV83HsGsw3_0f1385fc03994285ad8253b49516d77b,UwV83HsGsw3,29,88daa007e08cf656a410,6445,init:c1:5d16518880ebb854033d,1938cd6c18bad9fe1efef21d14b23d01a001d4e8f2cb06ac07bcc5809c5c5bfa,5d16518880ebb854033d75492f8ae03982e4a60706296d60e1940dbdac7b532d,d8eb985549c978763d3639e50ee1e1a1d5111fff35a1df2d892a7ce0fc17671c,520ec47b3ef2a5778c2cb54439a57490e7449a5cad51dbea89bd1c3c694506f1,False,,,n_pairs_mismatch,,,,True,True,reference_not_evaluable,frozen_reference_or_outcome_not_evaluable,False,acceptable,False,True,calibration_validation_no_trap_truth,,,not_applicable_c1,,gt:70:3388:4937,f1dbebab729d1334d3be8b44827db18a3c9755f4f39b75a8609cf346c94860d9,public_frozen_gt,False,true,True,true,False,True,True,cross_stage_validation_only_no_blind_trust_label,,,,,,,,,False,,,,,,,,,False,,,,,,,,,False,,,,,,,,,False,True,True,True,False,False,False,False,not_evaluable,not_evaluable,not_evaluable,missing_required_initialization,False,False,True,,False,False,True,,False,False,True,,False,False,True,,0,1,,,True,True,False,acceptable,test,official_mp3d_layout_label_cor_raw_not_no_occ,5f8bd421bd8ed28200cf6acdebc7394fb50c9d99829b5ecc8a6f4135dbdd3018,45febd97ab3f12f9b06f2315b6eb96d80aa9b572a7aab2447a8a54466d2bb5f4,10,12,-2,False,model_fewer_pairs,model_has_fewer_corner_pairs,0.63636364,0.79647289,0.74153004,0.23486766,41.849186,False,False,wrong_topology,False,,semantic worker tags and geometric audit families are not identical constructs; descriptive bridge only
C1,校准一阶段,en,68,3275,UwV83HsGsw3_0f1385fc03994285ad8253b49516d77b,UwV83HsGsw3,30,bd2690bbc44b34e3ef00,6028,init:c1:5d16518880ebb854033d,1938cd6c18bad9fe1efef21d14b23d01a001d4e8f2cb06ac07bcc5809c5c5bfa,5d16518880ebb854033d75492f8ae03982e4a60706296d60e1940dbdac7b532d,d8eb985549c978763d3639e50ee1e1a1d5111fff35a1df2d892a7ce0fc17671c,1e18e3106dd071cd174047e2434fc5bb5a4e62ac519d282afd0951f9095ec85b,False,,,n_pairs_mismatch,,,,True,True,reference_not_evaluable,frozen_reference_or_outcome_not_evaluable,False,corner_drift;fail;over_parsing;overextend_adjacent;underextend,True,False,calibration_validation_no_trap_truth,,,not_applicable_c1,,gt:70:3388:4937,f1dbebab729d1334d3be8b44827db18a3c9755f4f39b75a8609cf346c94860d9,public_frozen_gt,False,true,True,true,False,True,True,cross_stage_validation_only_no_blind_trust_label,,,,,,,,,True,,,,,,,,,True,,,,,,,,,True,,,,,,,,,True,True,True,True,False,False,False,False,not_evaluable,valid,explicit_worker_label,missing_required_initialization,False,True,True,,False,True,True,,False,True,True,,False,True,True,,0,1,,,True,False,True,corner_drift;fail;over_parsing;overextend_adjacent;underextend,test,official_mp3d_layout_label_cor_raw_not_no_occ,5f8bd421bd8ed28200cf6acdebc7394fb50c9d99829b5ecc8a6f4135dbdd3018,45febd97ab3f12f9b06f2315b6eb96d80aa9b572a7aab2447a8a54466d2bb5f4,10,12,-2,False,model_fewer_pairs,model_has_fewer_corner_pairs,0.63636364,0.79647289,0.74153004,0.23486766,41.849186,False,False,wrong_topology,True,fail;underextend,semantic worker tags and geometric audit families are not identical constructs; descriptive bridge only
C1,校准一阶段,en,68,3275,UwV83HsGsw3_0f1385fc03994285ad8253b49516d77b,UwV83HsGsw3,32,662bac6bde05e0510f55,6381,init:c1:5d16518880ebb854033d,1938cd6c18bad9fe1efef21d14b23d01a001d4e8f2cb06ac07bcc5809c5c5bfa,5d16518880ebb854033d75492f8ae03982e4a60706296d60e1940dbdac7b532d,d8eb985549c978763d3639e50ee1e1a1d5111fff35a1df2d892a7ce0fc17671c,838ea1d802194e52e1873cac7b4a6754c8c396c08c2292b088ecfb269bbbbf62,False,,,n_pairs_mismatch,,,,True,True,reference_not_evaluable,frozen_reference_or_outcome_not_evaluable,False,over_parsing,True,False,calibration_validation_no_trap_truth,,,not_applicable_c1,,gt:70:3388:4937,f1dbebab729d1334d3be8b44827db18a3c9755f4f39b75a8609cf346c94860d9,public_frozen_gt,False,true,True,true,False,True,True,cross_stage_validation_only_no_blind_trust_label,,,,,,,,,True,,,,,,,,,True,,,,,,,,,True,,,,,,,,,True,True,True,True,False,False,False,False,not_evaluable,valid,explicit_worker_label,missing_required_initialization,False,True,True,,False,True,True,,False,True,True,,False,True,True,,0,1,,,True,False,True,over_parsing,test,official_mp3d_layout_label_cor_raw_not_no_occ,5f8bd421bd8ed28200cf6acdebc7394fb50c9d99829b5ecc8a6f4135dbdd3018,45febd97ab3f12f9b06f2315b6eb96d80aa9b572a7aab2447a8a54466d2bb5f4,10,12,-2,False,model_fewer_pairs,model_has_fewer_corner_pairs,0.63636364,0.79647289,0.74153004,0.23486766,41.849186,False,False,wrong_topology,False,,semantic worker tags and geometric audit families are not identical constructs; descriptive bridge only
C1,校准一阶段,en,68,3276,X7HyMhZNoso_b6f452209a62499795e5bd137214a7f9,X7HyMhZNoso,28,4d6cdfa4951e9653e815,5793,init:c1:fd022b0a3567629bcfa9,1938cd6c18bad9fe1efef21d14b23d01a001d4e8f2cb06ac07bcc5809c5c5bfa,fd022b0a3567629bcfa9fc93201f6dcfabb4ee4dc4be18e3cb0c8976e5c57343,70a09ae8ab6edab2a65c74ee10b0324818df054559d996d346ff8a45013a7215,1e641aafe828f82b71df0c33952e83bec86b44bc63fa5e84b83f2fc513a839e2,False,1.4122071291696163,0.0012335121637238,,1.0,0.9930218068535824,-0.0069781931464174,True,True,evaluable,frozen_quality_evaluable,False,acceptable,False,True,calibration_validation_no_trap_truth,,,not_applicable_c1,,gt:70:3307:4856,682a10d8174b096e63d3e194ce082e574def813b532fa9d9eed2d31e0a224e16,public_frozen_gt,True,true,True,true,True,True,True,cross_stage_validation_only_no_blind_trust_label,,,,,True,,,,False,,,,,False,,,,False,,,,,False,,,,False,,,,,False,,,,False,True,True,True,False,False,False,False,not_evaluable,not_evaluable,not_evaluable,missing_required_initialization,False,False,True,False,False,False,True,True,False,False,True,True,False,False,True,True,0,1,0.0,1.0,True,True,False,acceptable,test,official_mp3d_layout_label_cor_raw_not_no_occ,7a592c6ca7b63154f9b3d2b84e56cf6e28c5eecbf592b88f5cbf06bfc3611d18,967a2dd46ab77bf9003737e8b42a5d425d42072aba06d5830606cce7c029dea9,12,4,8,False,model_more_pairs,model_has_more_corner_pairs,0.375,0.77658052,0.76117745,0.1105654,18.706068,False,False,wrong_topology,False,,semantic worker tags and geometric audit families are not identical constructs; descriptive bridge only
C1,校准一阶段,en,68,3277,7y3sRwLe3Va_ad77d6eeca5b492b8fe3317177f4f03f,7y3sRwLe3Va,33,678fd1b3368b3c6302ad,5858,init:c1:179b7f0559d5dc6079da,1938cd6c18bad9fe1efef21d14b23d01a001d4e8f2cb06ac07bcc5809c5c5bfa,179b7f0559d5dc6079dae4d7ab1be10ed48ca5a9936610a71f6c1603d00a12d1,96dceebc23540785bac045e4ad168292104ee122b4bb5275a5e4953f23650351,96dceebc23540785bac045e4ad168292104ee122b4bb5275a5e4953f23650351,True,0.0,0.0,,1.0,1.0,0.0,True,True,evaluable,frozen_quality_evaluable,False,over_parsing,True,False,calibration_validation_no_trap_truth,,,not_applicable_c1,,gt:70:3358:4907,9638e2029a7bd9b4acae8b3a508e77d013080a8d79d3706736d566b29031f9b0,public_frozen_gt,True,true,True,true,True,True,True,cross_stage_validation_only_no_blind_trust_label,,,,,False,,,,False,,,,,False,,,,False,,,,,False,,,,False,,,,,False,,,,False,True,True,True,False,False,False,False,not_evaluable,valid,explicit_worker_label,missing_required_initialization,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,0,0,0.0,0.0,True,False,True,over_parsing,test,official_mp3d_layout_label_cor_raw_not_no_occ,b0e4ed976b71a29f4a78679a739a05de841d9451c473b4d1a7275767716c8651,550b2ffb32a8ae9fe6c47215fd356c9605ea6a7758a6e00a832db74a4968cf6f,8,8,0,True,pair_count_exact,posthoc_strict_pass,1.0,0.96616435,0.95340149,0.02987984,3.711136,True,True,strict_correct,False,,semantic worker tags and geometric audit families are not identical constructs; descriptive bridge only
C1,校准一阶段,en,68,3277,7y3sRwLe3Va_ad77d6eeca5b492b8fe3317177f4f03f,7y3sRwLe3Va,36,53cffa383a4d19c3e30e,6102,init:c1:179b7f0559d5dc6079da,1938cd6c18bad9fe1efef21d14b23d01a001d4e8f2cb06ac07bcc5809c5c5bfa,179b7f0559d5dc6079dae4d7ab1be10ed48ca5a9936610a71f6c1603d00a12d1,96dceebc23540785bac045e4ad168292104ee122b4bb5275a5e4953f23650351,96dceebc23540785bac045e4ad168292104ee122b4bb5275a5e4953f23650351,True,0.0,0.0,,1.0,1.0,0.0,True,True,evaluable,frozen_quality_evaluable,False,acceptable,False,True,calibration_validation_no_trap_truth,,,not_applicable_c1,,gt:70:3358:4907,9638e2029a7bd9b4acae8b3a508e77d013080a8d79d3706736d566b29031f9b0,public_frozen_gt,True,true,True,true,True,True,True,cross_stage_validation_only_no_blind_trust_label,,,,,False,,,,True,,,,,False,,,,True,,,,,False,,,,True,,,,,False,,,,True,True,True,True,False,False,False,False,not_evaluable,not_evaluable,not_evaluable,missing_required_initialization,True,False,False,True,True,False,False,True,True,False,False,True,True,False,False,True,0,0,0.0,0.0,True,True,False,acceptable,test,official_mp3d_layout_label_cor_raw_not_no_occ,b0e4ed976b71a29f4a78679a739a05de841d9451c473b4d1a7275767716c8651,550b2ffb32a8ae9fe6c47215fd356c9605ea6a7758a6e00a832db74a4968cf6f,8,8,0,True,pair_count_exact,posthoc_strict_pass,1.0,0.96616435,0.95340149,0.02987984,3.711136,True,True,strict_correct,True,acceptable,semantic worker tags and geometric audit families are not identical constructs; descriptive bridge only
C1,校准一阶段,en,68,3278,uNb9QFRL6hY_cdca0a1a2fc343bb94bacdc3045b2d8d,uNb9QFRL6hY,31,1ff1c3fea69357e03c76,6035,init:c1:a84af71ee2c555dff4dd,1938cd6c18bad9fe1efef21d14b23d01a001d4e8f2cb06ac07bcc5809c5c5bfa,a84af71ee2c555dff4dd9826abda307e0a1022aa180f4d4eb89c55e0a7e42ae3,c0869b5197ab957e6c6218ab1b106fb7c618855e7887aea9835833f8db2c2927,1971b15375ad2b967371a7950265f2ee4b5f85b84f5dee69b4925d45c99490a9,False,,,n_pairs_mismatch,1.0,0.8878079631616722,-0.1121920368383277,True,True,evaluable,frozen_quality_evaluable,False,acceptable,False,True,calibration_validation_no_trap_truth,,,not_applicable_c1,,gt:70:3548:5097,364878adb632b7c522a9324cf433cab0556f704055466c83fca5a0f7e4a0a59c,public_frozen_gt,True,true,True,true,True,True,True,cross_stage_validation_only_no_blind_trust_label,,,,,True,,,,False,,,,,True,,,,False,,,,,True,,,,False,,,,,True,,,,False,True,True,True,False,False,False,False,not_evaluable,not_evaluable,not_evaluable,missing_required_initialization,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,0,1,0.0,1.0,True,True,False,acceptable,test,official_mp3d_layout_label_cor_raw_not_no_occ,2865103920dd451dd7e5811e80ac5277bfc2527d0fcdfed7542432b81e216c38,dee826eca937d194d5dddc723b8e0efd44404cee5ffec9fb468150efd10fa059,6,6,0,True,pair_count_exact,posthoc_strict_pass,1.0,0.94217771,0.93217998,0.02066337,2.345624,True,True,strict_correct,True,acceptable,semantic worker tags and geometric audit families are not identical constructs; descriptive bridge only
C1,校准一阶段,en,68,3279,7y3sRwLe3Va_b47475370e824b9e923a4a96bc98e1e3,7y3sRwLe3Va,35,8f8a8cc073aa91a7c1c7,5971,init:c1:f21c0b2e4afe5c75ef55,1938cd6c18bad9fe1efef21d14b23d01a001d4e8f2cb06ac07bcc5809c5c5bfa,f21c0b2e4afe5c75ef55f7f31c7a7bcecb67688eed5d4096f53085517140fe05,1c176bdce83d2f81e819807f66e571e836ba86389c45b0b949a8039e9971bcc1,1c49b6828d07336393610bfe72e8121490c6a0098d8aa77be387ccb145e48758,False,,,n_pairs_mismatch,1.0,0.940742270169824,-0.0592577298301759,True,True,evaluable,frozen_quality_evaluable,False,corner_drift,True,False,calibration_validation_no_trap_truth,,,not_applicable_c1,,gt:70:3450:4999,f44aea491985fea6dce07c0aa1cf7f491201aecee00366700e756f9acf46bde9,public_frozen_gt,True,true,True,true,True,True,True,cross_stage_validation_only_no_blind_trust_label,,,,,True,,,,True,,,,,True,,,,True,,,,,True,,,,True,,,,,True,,,,True,True,True,True,False,False,False,False,not_evaluable,valid,explicit_worker_label,missing_required_initialization,False,True,True,False,False,True,True,False,False,True,True,False,False,True,True,False,0,1,0.0,1.0,True,False,True,corner_drift,test,official_mp3d_layout_label_cor_raw_not_no_occ,1b59c778eb1c801d65d06f227d6e084a71affb8aee698564fdf278ca1e6e8847,f77c84d8b0e2c32a02bf6538ce437b7ce78c8086d5406606904d018dcb2f996e,8,10,-2,False,model_fewer_pairs,model_has_fewer_corner_pairs,0.88888889,0.74763298,0.73468628,0.05966553,11.016539,False,False,wrong_topology,False,,semantic worker tags and geometric audit families are not identical constructs; descriptive bridge only
C1,校准一阶段,en,68,3280,UwV83HsGsw3_a3630444bbd94cd6ac4edbe2dc1221de,UwV83HsGsw3,27,b078bba0e08aacd86658,5828,init:c1:01471fa99ed32205509a,1938cd6c18bad9fe1efef21d14b23d01a001d4e8f2cb06ac07bcc5809c5c5bfa,01471fa99ed32205509ae5030a723f1374b2ece79b4f412d82ec1357c7b6b253,3fc9c06cca8ce9baeb30bc33d2ac50a0cd0a1101c424e4caa1e45deeb826e30b,f6c7a6f7a02b7f64787dc452a32c076f2f281a16900be155836bee06eb7f48fa,False,5.198155501490484,0.0045404019761512,,1.0,0.9747291230564662,-0.0252708769435338,True,True,evaluable,frozen_quality_evaluable,False,corner_drift,True,False,calibration_validation_no_trap_truth,,,not_applicable_c1,,gt:70:3525:5074,7ea92ed6662998c779ed7569ea467b57273f4fe9007693cc2efa65fcfa37c624,public_frozen_gt,True,true,True,true,True,True,False,cross_stage_validation_only_no_blind_trust_label,,,,,True,,,,True,,,,,True,,,,True,,,,,True,,,,True,,,,,False,,,,True,True,True,True,False,False,False,False,not_evaluable,valid,explicit_worker_label,missing_required_initialization,False,True,True,False,False,True,True,False,False,True,True,False,False,True,True,True,0,1,0.0,1.0,True,False,True,corner_drift,test,official_mp3d_layout_label_cor_raw_not_no_occ,e8c6489280d4f41e16d403ff95d4d7a7ceccfe990c441c53b29001c518a99ee2,f7b549e898a82f33c1f757c22f5633f27ac25f472f167d544f4b58f6a3aea6c6,6,6,0,True,pair_count_exact,posthoc_strict_pass,1.0,0.95124084,0.93374556,0.01945533,2.799785,True,True,strict_correct,False,,semantic worker tags and geometric audit families are not identical constructs; descriptive bridge only
C1,校准一阶段,en,68,3280,UwV83HsGsw3_a3630444bbd94cd6ac4edbe2dc1221de,UwV83HsGsw3,29,e33b39ba56ff49c56427,6446,init:c1:01471fa99ed32205509a,1938cd6c18bad9fe1efef21d14b23d01a001d4e8f2cb06ac07bcc5809c5c5bfa,01471fa99ed32205509ae5030a723f1374b2ece79b4f412d82ec1357c7b6b253,3fc9c06cca8ce9baeb30bc33d2ac50a0cd0a1101c424e4caa1e45deeb826e30b,4591c3ed4cae29021099821562bfeaa9858e8e55daddfadc211fe85c216b39a0,False,,,n_pairs_mismatch,1.0,0.8203601256814459,-0.1796398743185541,True,True,evaluable,frozen_quality_evaluable,False,acceptable,False,True,calibration_validation_no_trap_truth,,,not_applicable_c1,,gt:70:3525:5074,7ea92ed6662998c779ed7569ea467b57273f4fe9007693cc2efa65fcfa37c624,public_frozen_gt,True,true,True,true,True,True,True,cross_stage_validation_only_no_blind_trust_label,,,,,True,,,,False,,,,,True,,,,False,,,,,True,,,,False,,,,,True,,,,False,True,True,True,False,False,False,False,not_evaluable,not_evaluable,not_evaluable,missing_required_initialization,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,0,1,0.0,1.0,True,True,False,acceptable,test,official_mp3d_layout_label_cor_raw_not_no_occ,e8c6489280d4f41e16d403ff95d4d7a7ceccfe990c441c53b29001c518a99ee2,f7b549e898a82f33c1f757c22f5633f27ac25f472f167d544f4b58f6a3aea6c6,6,6,0,True,pair_count_exact,posthoc_strict_pass,1.0,0.95124084,0.93374556,0.01945533,2.799785,True,True,strict_correct,True,acceptable,semantic worker tags and geometric audit families are not identical constructs; descriptive bridge only
