image_id,representation,enclosed_status,extended_status,d_bi,numeric_warning
7y3sRwLe3Va_155fac2d50764bf09feb6c8f33e8fb76,pixel_center_integer,computable,computable,0.013101704359707145,
7y3sRwLe3Va_155fac2d50764bf09feb6c8f33e8fb76,native_uv,computable,computable,0.006603652591879006,
7y3sRwLe3Va_1679b5de39e548d38ba240f2fd99cae9,legacy_integer,computable,computable,0.11134158958281026,
7y3sRwLe3Va_1679b5de39e548d38ba240f2fd99cae9,pixel_center_integer,computable,computable,0.11120868252987426,
7y3sRwLe3Va_1679b5de39e548d38ba240f2fd99cae9,native_uv,computable,computable,0.1062168986567188,
7y3sRwLe3Va_1e7c16e6cb054c9fbbeb15160bc11f73,legacy_integer,computable,computable,0.005275287352327518,
7y3sRwLe3Va_1e7c16e6cb054c9fbbeb15160bc11f73,pixel_center_integer,computable,computable,0.005305186051983268,
7y3sRwLe3Va_1e7c16e6cb054c9fbbeb15160bc11f73,native_uv,computable,computable,0.005148131720522087,
7y3sRwLe3Va_4291cbfde1024467b1548934653f07ce,legacy_integer,computable,computable,0.004061956309095893,
7y3sRwLe3Va_4291cbfde1024467b1548934653f07ce,pixel_center_integer,computable,computable,0.004086597487339083,
7y3sRwLe3Va_4291cbfde1024467b1548934653f07ce,native_uv,computable,computable,0.00654541523469232,
7y3sRwLe3Va_54e499c336a0490d8cf1684049f36040,legacy_integer,computable,computable,0.0,
7y3sRwLe3Va_54e499c336a0490d8cf1684049f36040,pixel_center_integer,computable,computable,0.0,
7y3sRwLe3Va_54e499c336a0490d8cf1684049f36040,native_uv,computable,computable,0.0011595341031799267,
7y3sRwLe3Va_5c39473b25b74307858764d1a2045b9e,legacy_integer,computable,computable,0.0015252630861424255,
7y3sRwLe3Va_5c39473b25b74307858764d1a2045b9e,pixel_center_integer,computable,computable,0.0015381753997916192,
7y3sRwLe3Va_5c39473b25b74307858764d1a2045b9e,native_uv,computable,computable,0.007187820088319641,
7y3sRwLe3Va_606f9842b8af48daa28f10df8b69d861,legacy_integer,computable,computable,0.033196438074089674,
7y3sRwLe3Va_606f9842b8af48daa28f10df8b69d861,pixel_center_integer,computable,computable,0.033077169912980486,
7y3sRwLe3Va_606f9842b8af48daa28f10df8b69d861,native_uv,computable,computable,0.022377782727030282,
7y3sRwLe3Va_6376b741b50a4418b3dc3fde791c3c09,legacy_integer,computable,computable,0.005697502162889223,
7y3sRwLe3Va_6376b741b50a4418b3dc3fde791c3c09,pixel_center_integer,computable,computable,0.005719224236688247,
7y3sRwLe3Va_6376b741b50a4418b3dc3fde791c3c09,native_uv,computable,computable,0.009859080504658557,
7y3sRwLe3Va_92fb09a83f8949619b9dc5bda2855456,legacy_integer,computable,computable,0.0,
7y3sRwLe3Va_92fb09a83f8949619b9dc5bda2855456,pixel_center_integer,computable,computable,0.0,
7y3sRwLe3Va_92fb09a83f8949619b9dc5bda2855456,native_uv,computable,computable,0.00010140379745560146,
7y3sRwLe3Va_9e4c92fd7eb74504baecf55a3264716e,legacy_integer,computable,computable,0.029458868892209167,
7y3sRwLe3Va_9e4c92fd7eb74504baecf55a3264716e,pixel_center_integer,computable,computable,0.0291832139462197,
7y3sRwLe3Va_9e4c92fd7eb74504baecf55a3264716e,native_uv,computable,computable,0.013589696715343602,
7y3sRwLe3Va_a775c7668ca9419daaf506e76851821e,legacy_integer,computable,computable,0.011610698831029942,
7y3sRwLe3Va_a775c7668ca9419daaf506e76851821e,pixel_center_integer,computable,computable,0.01160116286761348,
7y3sRwLe3Va_a775c7668ca9419daaf506e76851821e,native_uv,computable,computable,0.01305905644468508,
7y3sRwLe3Va_ad77d6eeca5b492b8fe3317177f4f03f,legacy_integer,computable,computable,0.0006960169524077298,
7y3sRwLe3Va_ad77d6eeca5b492b8fe3317177f4f03f,pixel_center_integer,computable,computable,0.0007014257115700584,
7y3sRwLe3Va_ad77d6eeca5b492b8fe3317177f4f03f,native_uv,computable,computable,0.0010385351546770005,
7y3sRwLe3Va_af5f1942b4374015823bd32e31b31c64,legacy_integer,computable,computable,0.026910393287873036,
7y3sRwLe3Va_af5f1942b4374015823bd32e31b31c64,pixel_center_integer,computable,computable,0.026790725195164566,
7y3sRwLe3Va_af5f1942b4374015823bd32e31b31c64,native_uv,computable,computable,0.022475772234899605,
7y3sRwLe3Va_b47475370e824b9e923a4a96bc98e1e3,legacy_integer,computable,computable,0.6702095268053168,
7y3sRwLe3Va_b47475370e824b9e923a4a96bc98e1e3,pixel_center_integer,computable,computable,0.668600597699547,
7y3sRwLe3Va_b47475370e824b9e923a4a96bc98e1e3,native_uv,computable,computable,0.6684765353518131,
7y3sRwLe3Va_b564162b2c7d4033bfe6ef3dfb959c9e,legacy_integer,computable,computable,0.004193346170422885,
7y3sRwLe3Va_b564162b2c7d4033bfe6ef3dfb959c9e,pixel_center_integer,computable,computable,0.004182355450500164,
7y3sRwLe3Va_b564162b2c7d4033bfe6ef3dfb959c9e,native_uv,computable,computable,0.003855223208145353,
7y3sRwLe3Va_bbcc19afdad742eba89290ad2b5dbf6b,legacy_integer,computable,computable,0.004009284984401562,
7y3sRwLe3Va_bbcc19afdad742eba89290ad2b5dbf6b,pixel_center_integer,computable,computable,0.004008532585917823,
7y3sRwLe3Va_bbcc19afdad742eba89290ad2b5dbf6b,native_uv,computable,computable,0.008456473470455195,
7y3sRwLe3Va_dd83fb40a2e14ac99de9fe9bcfaf44df,legacy_integer,computable,computable,0.004604677041917693,
7y3sRwLe3Va_dd83fb40a2e14ac99de9fe9bcfaf44df,pixel_center_integer,computable,computable,0.0046038548851417005,
7y3sRwLe3Va_dd83fb40a2e14ac99de9fe9bcfaf44df,native_uv,computable,computable,0.0017838878019835747,
7y3sRwLe3Va_dfe1f8e8b58d4da49f0c73516e7a4b67,legacy_integer,computable,computable,0.20195434397113388,
7y3sRwLe3Va_dfe1f8e8b58d4da49f0c73516e7a4b67,pixel_center_integer,computable,computable,0.20188679665343434,
7y3sRwLe3Va_dfe1f8e8b58d4da49f0c73516e7a4b67,native_uv,computable,computable,0.19691870692884839,
7y3sRwLe3Va_fdab6422162e49db822a37178ab70481,legacy_integer,computable,computable,0.00393448065441937,
7y3sRwLe3Va_fdab6422162e49db822a37178ab70481,pixel_center_integer,computable,computable,0.003951207925085409,
7y3sRwLe3Va_fdab6422162e49db822a37178ab70481,native_uv,computable,computable,0.005053410677458681,
B6ByNegPMKs_0e5ba44387774783903fea2a1b8f53dd,legacy_integer,computable,computable,0.22265018991552277,
B6ByNegPMKs_0e5ba44387774783903fea2a1b8f53dd,pixel_center_integer,computable,computable,0.22053472155178389,
B6ByNegPMKs_0e5ba44387774783903fea2a1b8f53dd,native_uv,computable,computable,0.21494927629501526,
B6ByNegPMKs_0f8e559bf8d4427ba275e63aba46e3e5,legacy_integer,computable,computable,0.021722218885028677,
B6ByNegPMKs_0f8e559bf8d4427ba275e63aba46e3e5,pixel_center_integer,computable,computable,0.0215440465698733,
B6ByNegPMKs_0f8e559bf8d4427ba275e63aba46e3e5,native_uv,computable,computable,0.008798594838365092,
B6ByNegPMKs_1c21814e7e7447d5b650afdff65c287e,legacy_integer,computable,computable,0.05237827558791408,
B6ByNegPMKs_1c21814e7e7447d5b650afdff65c287e,pixel_center_integer,computable,computable,0.052048697348461404,
B6ByNegPMKs_1c21814e7e7447d5b650afdff65c287e,native_uv,computable,computable,0.05140103728860035,
B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,legacy_integer,computable,computable,0.012861417050185397,
B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,pixel_center_integer,computable,computable,0.01281433677196786,
B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,native_uv,computable,computable,0.005626226793815303,
B6ByNegPMKs_4b983544c13946e3a3a518c565ad1086,legacy_integer,computable,computable,0.07014834147583993,
B6ByNegPMKs_4b983544c13946e3a3a518c565ad1086,pixel_center_integer,computable,computable,0.06913392902578719,
B6ByNegPMKs_4b983544c13946e3a3a518c565ad1086,native_uv,computable,computable,0.06654220727122517,
B6ByNegPMKs_4c769d1a658d41eb995deb5b40af57a4,legacy_integer,computable,computable,0.005468538286556024,
B6ByNegPMKs_4c769d1a658d41eb995deb5b40af57a4,pixel_center_integer,computable,computable,0.005465718913286621,
B6ByNegPMKs_4c769d1a658d41eb995deb5b40af57a4,native_uv,computable,computable,0.008060109813174954,
B6ByNegPMKs_4e537870fc094609a7eda53d1e313fa8,legacy_integer,computable,computable,0.04491089997295428,
B6ByNegPMKs_4e537870fc094609a7eda53d1e313fa8,pixel_center_integer,computable,computable,0.04480107732315042,
B6ByNegPMKs_4e537870fc094609a7eda53d1e313fa8,native_uv,computable,computable,0.03581897846929161,
B6ByNegPMKs_59cbdf96b19c4cc4a576e6658c5f67d6,legacy_integer,computable,computable,0.2222037123631727,
B6ByNegPMKs_59cbdf96b19c4cc4a576e6658c5f67d6,pixel_center_integer,computable,computable,0.2284136785921722,
B6ByNegPMKs_59cbdf96b19c4cc4a576e6658c5f67d6,native_uv,computable,computable,0.26622945337892245,
B6ByNegPMKs_5b3d1c9fefb64512b0c9750a00feece4,legacy_integer,computable,computable,0.01072943746946442,
B6ByNegPMKs_5b3d1c9fefb64512b0c9750a00feece4,pixel_center_integer,computable,computable,0.010736323111406154,
B6ByNegPMKs_5b3d1c9fefb64512b0c9750a00feece4,native_uv,computable,computable,0.01010895752111729,
B6ByNegPMKs_5b5bd1eac4e6462d8c6677b90a4cf9a9,legacy_integer,computable,computable,0.13985803138101116,
B6ByNegPMKs_5b5bd1eac4e6462d8c6677b90a4cf9a9,pixel_center_integer,computable,computable,0.13853303718494103,
B6ByNegPMKs_5b5bd1eac4e6462d8c6677b90a4cf9a9,native_uv,computable,computable,0.12109947871730398,
B6ByNegPMKs_7018ca302c584d0d85024187f3568460,legacy_integer,computable,computable,0.021892120856394803,
B6ByNegPMKs_7018ca302c584d0d85024187f3568460,pixel_center_integer,computable,computable,0.021875271759563386,
B6ByNegPMKs_7018ca302c584d0d85024187f3568460,native_uv,computable,computable,0.020256906749255732,
B6ByNegPMKs_75327de9719945aa8b893a6404667884,legacy_integer,computable,computable,0.0,
B6ByNegPMKs_75327de9719945aa8b893a6404667884,pixel_center_integer,computable,computable,0.0,
B6ByNegPMKs_75327de9719945aa8b893a6404667884,native_uv,computable,computable,0.001711836132299971,
B6ByNegPMKs_8c889fb13bce4bcebdac872570cb5381,legacy_integer,computable,computable,0.05839997385612161,
B6ByNegPMKs_8c889fb13bce4bcebdac872570cb5381,pixel_center_integer,computable,computable,0.05773686898713071,
B6ByNegPMKs_8c889fb13bce4bcebdac872570cb5381,native_uv,computable,computable,0.038764837727646495,
B6ByNegPMKs_8d4e583714dd484d8e1e9bfb38ef2250,legacy_integer,computable,computable,0.0,
B6ByNegPMKs_8d4e583714dd484d8e1e9bfb38ef2250,pixel_center_integer,computable,computable,0.0,
B6ByNegPMKs_8d4e583714dd484d8e1e9bfb38ef2250,native_uv,computable,computable,0.0016790074834266422,
B6ByNegPMKs_9a11dae14ce9444287b881b54c6f6b6e,legacy_integer,computable,computable,0.01306022312872368,
B6ByNegPMKs_9a11dae14ce9444287b881b54c6f6b6e,pixel_center_integer,computable,computable,0.013253645722735019,
B6ByNegPMKs_9a11dae14ce9444287b881b54c6f6b6e,native_uv,computable,computable,0.00932054656220982,
B6ByNegPMKs_b5d0239ee410435aa172b77984b9faa4,legacy_integer,computable,computable,0.009064873863855794,
B6ByNegPMKs_b5d0239ee410435aa172b77984b9faa4,pixel_center_integer,computable,computable,0.009068142256206446,
B6ByNegPMKs_b5d0239ee410435aa172b77984b9faa4,native_uv,computable,computable,0.006481378642249069,
B6ByNegPMKs_b8e1ecf1bd044e7292581a66683e7993,legacy_integer,computable,computable,0.0,
B6ByNegPMKs_b8e1ecf1bd044e7292581a66683e7993,pixel_center_integer,computable,computable,0.0,
B6ByNegPMKs_b8e1ecf1bd044e7292581a66683e7993,native_uv,computable,computable,0.005047588269748604,
B6ByNegPMKs_bb2332e3d7ad40a59ee5ad0eae108dec,legacy_integer,computable,computable,0.020910377815550496,
B6ByNegPMKs_bb2332e3d7ad40a59ee5ad0eae108dec,pixel_center_integer,computable,computable,0.020955895762353682,
B6ByNegPMKs_bb2332e3d7ad40a59ee5ad0eae108dec,native_uv,computable,computable,0.01969867100075251,
B6ByNegPMKs_c946db5792df4f90bea20f06a0030c37,legacy_integer,computable,computable,0.004450555641687726,
B6ByNegPMKs_c946db5792df4f90bea20f06a0030c37,pixel_center_integer,computable,computable,0.004486308041250386,
B6ByNegPMKs_c946db5792df4f90bea20f06a0030c37,native_uv,computable,computable,0.005346249414704074,
B6ByNegPMKs_ce2f5a74556c4be192df3ca7a178cefb,legacy_integer,computable,computable,0.0,
B6ByNegPMKs_ce2f5a74556c4be192df3ca7a178cefb,pixel_center_integer,computable,computable,0.0,
B6ByNegPMKs_ce2f5a74556c4be192df3ca7a178cefb,native_uv,computable,computable,0.0036480733545258826,
B6ByNegPMKs_cee80ced97274e248d4ccaa582e12624,legacy_integer,computable,computable,0.052913407339468366,
B6ByNegPMKs_cee80ced97274e248d4ccaa582e12624,pixel_center_integer,computable,computable,0.051684718675587105,
B6ByNegPMKs_cee80ced97274e248d4ccaa582e12624,native_uv,computable,computable,0.03171715332714897,
B6ByNegPMKs_d2dcbd73533446dcaf50e6be98c30386,legacy_integer,computable,computable,0.19612309246535253,
B6ByNegPMKs_d2dcbd73533446dcaf50e6be98c30386,pixel_center_integer,computable,computable,0.19632911769270522,
B6ByNegPMKs_d2dcbd73533446dcaf50e6be98c30386,native_uv,computable,computable,0.19189714161283566,
B6ByNegPMKs_d7ade8d217fe4d068fc3629dd2510898,legacy_integer,computable,computable,0.0,
B6ByNegPMKs_d7ade8d217fe4d068fc3629dd2510898,pixel_center_integer,computable,computable,0.0,
B6ByNegPMKs_d7ade8d217fe4d068fc3629dd2510898,native_uv,computable,computable,0.00041642944167608054,
B6ByNegPMKs_e26e2cb761894264a4a34b1046701f6b,legacy_integer,computable,computable,0.04263108210532984,
B6ByNegPMKs_e26e2cb761894264a4a34b1046701f6b,pixel_center_integer,computable,computable,0.04238503583127462,
B6ByNegPMKs_e26e2cb761894264a4a34b1046701f6b,native_uv,computable,computable,0.04858751962703389,
B6ByNegPMKs_e52609aae11f42a79f6cf50360180fd5,legacy_integer,computable,computable,0.0741054260990287,
B6ByNegPMKs_e52609aae11f42a79f6cf50360180fd5,pixel_center_integer,computable,computable,0.07024967134162752,
B6ByNegPMKs_e52609aae11f42a79f6cf50360180fd5,native_uv,computable,computable,0.023575210289523363,
B6ByNegPMKs_ee063d1562c147f586ebb9f6fdb05ca6,legacy_integer,computable,computable,0.0,
B6ByNegPMKs_ee063d1562c147f586ebb9f6fdb05ca6,pixel_center_integer,computable,computable,0.0,
B6ByNegPMKs_ee063d1562c147f586ebb9f6fdb05ca6,native_uv,computable,computable,0.0014528039697357942,
S9hNv5qa7GM_0c2a97f049db4a429776940850fedf2e,legacy_integer,computable,computable,0.0,
S9hNv5qa7GM_0c2a97f049db4a429776940850fedf2e,pixel_center_integer,computable,computable,0.0,
S9hNv5qa7GM_0c2a97f049db4a429776940850fedf2e,native_uv,computable,computable,0.0005202259670152865,
S9hNv5qa7GM_2ea5348654d24115bba3dcdb21fa655e,legacy_integer,computable,computable,0.0,
S9hNv5qa7GM_2ea5348654d24115bba3dcdb21fa655e,pixel_center_integer,computable,computable,0.0,
S9hNv5qa7GM_2ea5348654d24115bba3dcdb21fa655e,native_uv,computable,computable,0.0012741833174219064,
S9hNv5qa7GM_322a5d3bbca1428fb92d39bfc6e603ee,legacy_integer,computable,computable,0.005838184388080037,
S9hNv5qa7GM_322a5d3bbca1428fb92d39bfc6e603ee,pixel_center_integer,computable,computable,0.005850915327738515,
S9hNv5qa7GM_322a5d3bbca1428fb92d39bfc6e603ee,native_uv,computable,computable,0.006484970168227688,
S9hNv5qa7GM_53d54b73e58940019b731673e65c1902,legacy_integer,computable,computable,0.037229869522296566,
S9hNv5qa7GM_53d54b73e58940019b731673e65c1902,pixel_center_integer,computable,computable,0.03732338105318311,
S9hNv5qa7GM_53d54b73e58940019b731673e65c1902,native_uv,computable,computable,0.03972317985324447,
S9hNv5qa7GM_625eb179629b45f280c01d3f6ec74b4f,legacy_integer,computable,computable,0.03557310561468641,
S9hNv5qa7GM_625eb179629b45f280c01d3f6ec74b4f,pixel_center_integer,computable,computable,0.03555174803078576,
S9hNv5qa7GM_625eb179629b45f280c01d3f6ec74b4f,native_uv,computable,computable,0.03884174025398113,
S9hNv5qa7GM_8b55e4f095374cfe8ddb0fda0f0dfa02,legacy_integer,computable,computable,0.0,
S9hNv5qa7GM_8b55e4f095374cfe8ddb0fda0f0dfa02,pixel_center_integer,computable,computable,0.0,
S9hNv5qa7GM_8b55e4f095374cfe8ddb0fda0f0dfa02,native_uv,computable,computable,0.0006354097364250633,
S9hNv5qa7GM_bd9faec23bb3462c94a5fbc6c0a3d5cf,legacy_integer,computable,computable,0.0,
S9hNv5qa7GM_bd9faec23bb3462c94a5fbc6c0a3d5cf,pixel_center_integer,computable,computable,0.0,
S9hNv5qa7GM_bd9faec23bb3462c94a5fbc6c0a3d5cf,native_uv,computable,computable,0.0009555430941059484,
S9hNv5qa7GM_dcced7b92f444b9a83bd7d54413fa486,legacy_integer,computable,computable,0.0220850745512583,
S9hNv5qa7GM_dcced7b92f444b9a83bd7d54413fa486,pixel_center_integer,computable,computable,0.022091698868498377,
S9hNv5qa7GM_dcced7b92f444b9a83bd7d54413fa486,native_uv,computable,computable,0.017937188690642758,
S9hNv5qa7GM_eba5ca774e2a41dfa6e22fbff7fe66d2,legacy_integer,computable,computable,0.015128610206160853,
S9hNv5qa7GM_eba5ca774e2a41dfa6e22fbff7fe66d2,pixel_center_integer,computable,computable,0.015039720868685325,
S9hNv5qa7GM_eba5ca774e2a41dfa6e22fbff7fe66d2,native_uv,computable,computable,0.008994007540121474,
S9hNv5qa7GM_ed36c0b595de42f0a4e13ba5d332814a,legacy_integer,computable,computable,0.017840417265362007,
S9hNv5qa7GM_ed36c0b595de42f0a4e13ba5d332814a,pixel_center_integer,computable,computable,0.01776692328692675,
S9hNv5qa7GM_ed36c0b595de42f0a4e13ba5d332814a,native_uv,computable,computable,0.022300989348282507,
UwV83HsGsw3_0f1385fc03994285ad8253b49516d77b,legacy_integer,odd_or_insufficient,odd_or_insufficient,,
UwV83HsGsw3_0f1385fc03994285ad8253b49516d77b,pixel_center_integer,odd_or_insufficient,odd_or_insufficient,,
UwV83HsGsw3_0f1385fc03994285ad8253b49516d77b,native_uv,insufficient_floor_points,insufficient_floor_points,,
UwV83HsGsw3_1018c8753d68416e8f2d48a144282aeb,legacy_integer,computable,computable,0.009048575333187925,
UwV83HsGsw3_1018c8753d68416e8f2d48a144282aeb,pixel_center_integer,computable,computable,0.009113040851164156,
UwV83HsGsw3_1018c8753d68416e8f2d48a144282aeb,native_uv,computable,computable,0.00674148580696976,
UwV83HsGsw3_16af52545aff47afb4d7b330a49091a2,legacy_integer,computable,computable,0.0317071083423619,
UwV83HsGsw3_16af52545aff47afb4d7b330a49091a2,pixel_center_integer,computable,computable,0.031678655305318326,
UwV83HsGsw3_16af52545aff47afb4d7b330a49091a2,native_uv,computable,computable,0.03242717912544846,
UwV83HsGsw3_2460d9e0bb2047e3b15b5eeeb58f68a8,legacy_integer,computable,computable,0.01553533817536823,
UwV83HsGsw3_2460d9e0bb2047e3b15b5eeeb58f68a8,pixel_center_integer,computable,computable,0.015462916503097501,
UwV83HsGsw3_2460d9e0bb2047e3b15b5eeeb58f68a8,native_uv,computable,computable,0.004975235376734277,
UwV83HsGsw3_28e58f32d4274b62ac6d2b239e9e8516,legacy_integer,computable,computable,0.006709030975968089,
UwV83HsGsw3_28e58f32d4274b62ac6d2b239e9e8516,pixel_center_integer,computable,computable,0.006682335685359031,
UwV83HsGsw3_28e58f32d4274b62ac6d2b239e9e8516,native_uv,computable,computable,0.0034448049773654343,
UwV83HsGsw3_528d342bf5494b3b94983545d6a1a282,legacy_integer,computable,computable,0.11729491844114293,
UwV83HsGsw3_528d342bf5494b3b94983545d6a1a282,pixel_center_integer,computable,computable,0.11776761859604334,
UwV83HsGsw3_528d342bf5494b3b94983545d6a1a282,native_uv,computable,computable,0.1083061895763,
UwV83HsGsw3_6faf5c6575694e52882985ae8538f498,legacy_integer,computable,computable,0.013574301217141871,
UwV83HsGsw3_6faf5c6575694e52882985ae8538f498,pixel_center_integer,computable,computable,0.013531178442394376,
UwV83HsGsw3_6faf5c6575694e52882985ae8538f498,native_uv,computable,computable,0.005100951150130206,
UwV83HsGsw3_71ada030981d4468b76dcebc1b6fb940,legacy_integer,computable,computable,0.01668609469483906,
UwV83HsGsw3_71ada030981d4468b76dcebc1b6fb940,pixel_center_integer,computable,computable,0.01642741173988027,
UwV83HsGsw3_71ada030981d4468b76dcebc1b6fb940,native_uv,computable,computable,0.008651802338626613,
UwV83HsGsw3_7482b1a2655e4655ae4ab58749f43f65,legacy_integer,computable,computable,0.04642290255325343,
UwV83HsGsw3_7482b1a2655e4655ae4ab58749f43f65,pixel_center_integer,computable,computable,0.04632049466355892,
UwV83HsGsw3_7482b1a2655e4655ae4ab58749f43f65,native_uv,computable,computable,0.041398155465886655,
UwV83HsGsw3_8e9c912f525744eeaea21083a20a1596,legacy_integer,computable,computable,0.027896565166073084,
UwV83HsGsw3_8e9c912f525744eeaea21083a20a1596,pixel_center_integer,computable,computable,0.027909679778834073,
UwV83HsGsw3_8e9c912f525744eeaea21083a20a1596,native_uv,computable,computable,0.02928129551978431,
UwV83HsGsw3_92a9d9780863464195c5cfdd1851d623,legacy_integer,computable,computable,0.02550312286640899,
UwV83HsGsw3_92a9d9780863464195c5cfdd1851d623,pixel_center_integer,computable,computable,0.02545114542614979,
UwV83HsGsw3_92a9d9780863464195c5cfdd1851d623,native_uv,computable,computable,0.01658425887135695,
UwV83HsGsw3_a3630444bbd94cd6ac4edbe2dc1221de,legacy_integer,computable,computable,0.09022138576695293,
UwV83HsGsw3_a3630444bbd94cd6ac4edbe2dc1221de,pixel_center_integer,computable,computable,0.09032104444193645,
UwV83HsGsw3_a3630444bbd94cd6ac4edbe2dc1221de,native_uv,computable,computable,0.09002752092691713,
UwV83HsGsw3_a7ae0b7c2c574b4a843af1be0c808f77,legacy_integer,computable,computable,0.03220937314597261,
UwV83HsGsw3_a7ae0b7c2c574b4a843af1be0c808f77,pixel_center_integer,computable,computable,0.03256198013042655,
UwV83HsGsw3_a7ae0b7c2c574b4a843af1be0c808f77,native_uv,computable,computable,0.03411025032079251,
UwV83HsGsw3_b51c75363db94cc09b68d661fcfcd186,legacy_integer,computable,computable,0.0015463302287509473,
UwV83HsGsw3_b51c75363db94cc09b68d661fcfcd186,pixel_center_integer,computable,computable,0.0015499669075474953,
UwV83HsGsw3_b51c75363db94cc09b68d661fcfcd186,native_uv,computable,computable,0.004864870156424561,
UwV83HsGsw3_b979526475874ad68ae33f02d407a1fc,legacy_integer,computable,computable,0.03884398892540075,
UwV83HsGsw3_b979526475874ad68ae33f02d407a1fc,pixel_center_integer,computable,computable,0.03807474727231319,
UwV83HsGsw3_b979526475874ad68ae33f02d407a1fc,native_uv,computable,computable,0.0249623916498537,
UwV83HsGsw3_bc29294428a647038f70e0ea31ea8972,legacy_integer,computable,computable,0.02854384227518436,
UwV83HsGsw3_bc29294428a647038f70e0ea31ea8972,pixel_center_integer,computable,computable,0.02854786151710642,
UwV83HsGsw3_bc29294428a647038f70e0ea31ea8972,native_uv,computable,computable,0.028557632827227897,
UwV83HsGsw3_c3d8db2f8817403e88c7d96e96ebd9b6,legacy_integer,computable,computable,0.0,
UwV83HsGsw3_c3d8db2f8817403e88c7d96e96ebd9b6,pixel_center_integer,computable,computable,0.0,
UwV83HsGsw3_c3d8db2f8817403e88c7d96e96ebd9b6,native_uv,computable,computable,0.0014018945190489296,
UwV83HsGsw3_f9641b59487a4b0ca0fe41a82edc0980,legacy_integer,computable,computable,0.010567196990996508,
UwV83HsGsw3_f9641b59487a4b0ca0fe41a82edc0980,pixel_center_integer,computable,computable,0.010500417227741532,
UwV83HsGsw3_f9641b59487a4b0ca0fe41a82edc0980,native_uv,computable,computable,0.007414004498426885,
UwV83HsGsw3_fcd79f4b6a6642e99227caffb51bf407,legacy_integer,computable,computable,0.0,
UwV83HsGsw3_fcd79f4b6a6642e99227caffb51bf407,pixel_center_integer,computable,computable,0.0,
UwV83HsGsw3_fcd79f4b6a6642e99227caffb51bf407,native_uv,computable,computable,0.001217924248555713,
VFuaQ6m2Qom_109e18c64a614dc49e41a33ae979f98a,legacy_integer,computable,computable,0.019892423932246217,
VFuaQ6m2Qom_109e18c64a614dc49e41a33ae979f98a,pixel_center_integer,computable,computable,0.019753043129909775,
VFuaQ6m2Qom_109e18c64a614dc49e41a33ae979f98a,native_uv,computable,computable,0.00811900927267628,
VFuaQ6m2Qom_381ce3cd69b846c3b920be16d29ed48e,legacy_integer,computable,computable,0.0,
VFuaQ6m2Qom_381ce3cd69b846c3b920be16d29ed48e,pixel_center_integer,computable,computable,0.0,
VFuaQ6m2Qom_381ce3cd69b846c3b920be16d29ed48e,native_uv,computable,computable,0.0009977170383363987,
