path,rows,column,nonempty,examples
analysis_results/post_block2_analysis_pack_20260817_v4/post_block2_submission_master.csv,2501,canonicalization_status,2501,frozen_p1_final_gold_v2 || frozen_c1_canonical_geometry || frozen_closeout_canonical_submission || observed_raw_export_rebuilt
analysis_results/post_block2_analysis_pack_20260817_v4/post_block2_submission_master.csv,2501,source_artifact,2501,analysis_results/prescreen_closeout_final_gold_v2_20260701/prescreen_canonical_annotations.csv || analysis_results/c1_formal_audit_20260802_v16_final/c1_formal_audit_20260802_7fcacc5c2d6c_bf5def46_6bc67c03/c1_canonical_geometry.jsonl || analysis_results/c2b_closeout_20260806_final/c2b_canonical_submissions.csv || analysis_results/c2a_rp_block1_reestimate_20260810_v1/c2a_rp_block1_canonical_submissions.csv
analysis_results/post_block2_analysis_pack_20260817_v4/post_block2_submission_master.csv,2501,source_sha256,2501,ac216312875fd79a72efe0141a4a5dc88c3b0618e9720efdffe4b30331f8776d || d3054e9c1fb9869a8a0a7ad114de16e6c30952ab4948261cfac58df25ef82799 || aa156f97c0b30d7aed26fb14ddf8af62c79f9b1a79222f9e135ef7b39974116d || 5c297463dabe20e6c05dcd41d08f305bd5a98648cfb9d761543455f49574042b
analysis_results/post_block2_analysis_pack_20260817_v4/post_block2_submission_master.csv,2501,geometry_source,2501,frozen_closeout_canonical_submission || label_studio_annotation_result || raw_label_studio_export_keypointlabels
analysis_results/post_block2_analysis_pack_20260817_v4/post_block2_submission_master.csv,2501,task_stratum,2501,PreScreen_manual || PreScreen_semi || PreScreen_oos || Calibration_anchor
analysis_results/post_block2_analysis_pack_20260817_v4/post_block2_submission_master.csv,2501,image_id,2501,not_identifiable || S9hNv5qa7GM_0c2a97f049db4a429776940850fedf2e || S9hNv5qa7GM_625eb179629b45f280c01d3f6ec74b4f || S9hNv5qa7GM_8b55e4f095374cfe8ddb0fda0f0dfa02
analysis_results/post_block2_analysis_pack_20260817_v4/post_block2_submission_master.csv,2501,runtime_task_id,2501,3053 || 3054 || 3055 || 3056
analysis_results/post_block2_analysis_pack_20260817_v4/post_block2_submission_master.csv,2501,observed_status,2501,observed_canonical || observed_annotation
analysis_results/post_block2_analysis_pack_20260817_v4/post_block2_submission_master.csv,2501,upstream_source_export,1681,export_label\stage1_chinese\project-28-at-2026-07-01-07-14-56a198ba.json || export_label\stage1_chinese\project-29-at-2026-06-30-09-00-e7ea6931.json || export_label\stage1_chinese\project-30-at-2026-06-30-09-00-69d8051b.json || export_label\stage1_English\project-39-at-2026-06-28-05-14-65ca3316.json
analysis_results/post_block2_analysis_pack_20260817_v4/post_block2_submission_master.csv,2501,upstream_task_key,1681,28:3053 || 28:3054 || 28:3055 || 28:3056
analysis_results/post_block2_analysis_pack_20260817_v4/post_block2_submission_master.csv,2501,upstream_task_label,1681,UwV83HsGsw3_8e9c912f525744eeaea21083a20a1596.jpg || UwV83HsGsw3_7482b1a2655e4655ae4ab58749f43f65.jpg || uNb9QFRL6hY_d02f87bbb0414146a7a15070110a0384.jpg || wc2JMjhGNzB_dc4a9f470b834de1983c7e605ff06b2e.jpg
analysis_results/post_block2_analysis_pack_20260817_v4/post_block2_submission_master.csv,2501,upstream_annotator_id,1681,1 || 10 || 11 || 12
analysis_results/post_block2_analysis_pack_20260817_v4/post_block2_submission_master.csv,2501,upstream_annotation_match_status,1681,annotation_id_present
analysis_results/post_block2_analysis_pack_20260817_v4/post_block2_submission_master.csv,2501,upstream_active_time_key,1681,28|3053|1|4813 || 28|3053|10|3190 || 28|3053|11|3541 || 28|3053|12|3453
analysis_results/post_block2_analysis_pack_20260817_v4/post_block2_submission_master.csv,2501,upstream_annotation_sort_key,1681,2026-06-30T03:40:25.699064Z||2026-06-30T03:40:25.699046Z|4813 || 2026-05-21T07:41:54.211622Z||2026-05-21T07:41:54.211607Z|3190 || 2026-05-31T06:28:58.570001Z||2026-05-31T06:28:58.569986Z|3541 || 2026-05-28T15:08:02.908513Z||2026-05-28T15:08:02.908498Z|3453
analysis_results/post_block2_analysis_pack_20260817_v4/post_block2_submission_master.csv,2501,upstream_lead_time_seconds,1681,48.496 || 59.673 || 96.342 || 37.24
analysis_results/post_block2_analysis_pack_20260817_v4/post_block2_submission_master.csv,2501,upstream_active_time,1681,119.0 || 79.0 || 115.0 || 37.24
analysis_results/post_block2_analysis_pack_20260817_v4/post_block2_submission_master.csv,2501,upstream_active_time_source,1681,log || lead_time_fallback
analysis_results/post_block2_analysis_pack_20260817_v4/post_block2_submission_master.csv,2501,upstream_active_time_match_status,1681,project+task+annotator || fallback_no_direct_log || fallback_annotation_missing_task_level_ambiguous || fallback_project_mismatch_no_direct_log
analysis_results/post_block2_analysis_pack_20260817_v4/post_block2_submission_master.csv,2501,upstream_active_time_source_file,1328,active_times_2026-06-30.jsonl || active_times_2026-05-21.jsonl || active_times_2026-05-31.jsonl || active_times_2026-05-25.jsonl;active_times_2026-06-11.jsonl
analysis_results/post_block2_analysis_pack_20260817_v4/post_block2_submission_master.csv,2501,upstream_active_time_session_count,1681,1 || 0 || 2 || 3
analysis_results/post_block2_analysis_pack_20260817_v4/post_block2_submission_master.csv,2501,upstream_active_time_event_count,1681,4 || 0 || 7 || 39
analysis_results/post_block2_analysis_pack_20260817_v4/post_block2_submission_master.csv,2501,upstream_primary_active_time_eligible,1681,True || False
analysis_results/post_block2_analysis_pack_20260817_v4/post_block2_submission_master.csv,2501,upstream_sensitivity_active_time_eligible,1681,True
analysis_results/post_block2_analysis_pack_20260817_v4/post_block2_submission_master.csv,2501,upstream_raw_canonical_annotation_id,1681,4813 || 3190 || 3541 || 3453
analysis_results/post_block2_analysis_pack_20260817_v4/post_block2_submission_master.csv,2501,upstream_duplicate_group_size,1681,1 || 2
analysis_results/post_block2_analysis_pack_20260817_v4/post_block2_submission_master.csv,2501,upstream_duplicate_geometry_type,1681,single || duplicate_same_geometry || revision
analysis_results/post_block2_analysis_pack_20260817_v4/post_block2_submission_master.csv,2501,upstream_duplicate_time_ambiguous,1681,False || True
analysis_results/post_block2_analysis_pack_20260817_v4/post_block2_submission_master.csv,2501,upstream_eligible_for_primary_analysis,1681,True
analysis_results/post_block2_analysis_pack_20260817_v4/post_block2_submission_master.csv,2501,gt_population_role,2501,test_or_prescreen || validation
analysis_results/post_block2_analysis_pack_20260817_v4/post_block2_submission_master.csv,2501,gt_provenance_class,2501,public_source_with_partial_local_user_correction || mp3d_hohonet_source_no_researcher_correction
analysis_results/post_block2_analysis_pack_20260817_v4/post_block2_submission_master.csv,2501,gt_user_correction_status,2501,partial_local_only || none
analysis_results/post_block2_analysis_pack_20260817_v4/post_block2_submission_master.csv,2501,gt_user_verification_scope,2501,not_full_population || none
analysis_results/post_block2_analysis_pack_20260817_v4/post_block2_submission_master.csv,2501,gt_source_artifact,2501,export_label/RAW_DATA_AND_GROUND_TRUTH_SCOPE_NOTE_20260817.md
analysis_results/post_block2_analysis_pack_20260817_v4/post_block2_submission_master.csv,2501,gt_source_sha256,2501,c8b422755e75619798c053d5185b77606bce56c525b4d039642aa1feac30393c
analysis_results/post_block2_analysis_pack_20260817_v4/post_block2_submission_master.csv,2501,gt_provenance_version,2501,RAW_DATA_AND_GROUND_TRUTH_SCOPE_NOTE_20260817
analysis_results/post_block2_analysis_pack_20260817_v4/post_block2_submission_master.csv,2501,building_id,2501,not_identifiable || UwV83HsGsw3 || yqstnuAEVhm || wc2JMjhGNzB
analysis_results/post_block2_analysis_pack_20260817_v4/post_block2_submission_master.csv,2501,building_id_source,2501,source_absent_not_identifiable || C1_TASK_BUILDING_BINDING_FROZEN || C2B_CANONICAL_RISK_SLOPE_EVIDENCE || C2A_RP_BLOCK1_RISK_SLOPE_EVIDENCE
analysis_results/post_block2_analysis_pack_20260817_v4/post_block2_submission_master.csv,2501,frozen_gt_sidecar_status,1721,not_applicable
analysis_results/post_block2_analysis_pack_20260817_v4/post_block2_submission_master.csv,2501,consensus_status,2501,not_applicable_p1 || frozen_c1_sidecar_reused_version_bound_not_recomputed || frozen_c1_sidecar_no_row_version_bound_not_evaluable || recomputed_formal_producer
analysis_results/post_block2_analysis_pack_20260817_v4/post_block2_submission_master.csv,2501,consensus_cluster_status,2501,not_applicable_p1 || dominant_with_dissent || not_evaluable || supported_multimodal
analysis_results/post_block2_analysis_pack_20260817_v4/post_block2_submission_master.csv,2501,consensus_medoid_annotation_id,2501,not_applicable_p1 || 58fcb37f432cd01e22a1 || not_identifiable || 099f4ec32f8c8013e8b0
analysis_results/post_block2_analysis_pack_20260817_v4/post_block2_submission_master.csv,2501,consensus_medoid_geometry_sha256,2501,not_applicable_p1 || b8a1e62c4cf69952b52430a1c302c7979a6131c600397803edb2e0554c360dad || not_identifiable || bfe26fa21ac63d2bb739c791b794485626ca3fbe0496f98384586840113cd30f
analysis_results/post_block2_analysis_pack_20260817_v4/post_block2_submission_master.csv,2501,consensus_producer,2501,not_applicable_p1 || historical_c1_producer_source_absent || tools/thesis_main/analysis/geometry_cluster_v2.py::cluster_geometry_records
analysis_results/post_block2_analysis_pack_20260817_v4/post_block2_submission_master.csv,2501,consensus_parameters_json,2501,"not_applicable_p1 || {""boundary_grid"":256,""historical_binding"":{""checks"":{""geometry_cluster"":false,""materializer"":false,""medoid"":true,""method_contract"":false,""pairwise"":true,""representation"":false,""rule_manifest"":true},""c || {""boundary_grid"":256,""historical_binding"":{""checks"":{""geometry_cluster"":false,""materializer"":false,""medoid"":true,""method_contract"":false,""pairwise"":true,""representation"":false,""rule_manifest"":true},""c || {""boundary_grid"":256,""historical_binding"":{""checks"":{""geometry_cluster"":false,""materializer"":false,""medoid"":true,""method_contract"":false,""pairwise"":true,""representation"":false,""rule_manifest"":true},""c"
analysis_results/post_block2_analysis_pack_20260817_v4/post_block2_submission_master.csv,2501,consensus_input_artifact,2501,analysis_results/prescreen_closeout_final_gold_v2_20260701/prescreen_canonical_annotations.csv || analysis_results/c1_formal_audit_20260802_v16_final/c1_formal_audit_20260802_7fcacc5c2d6c_bf5def46_6bc67c03/c1_canonical_geometry.jsonl || analysis_results/c2b_closeout_20260806_final/c2b_canonical_submissions.csv || analysis_results/c2a_rp_block1_reestimate_20260810_v1/c2a_rp_block1_canonical_submissions.csv
analysis_results/post_block2_analysis_pack_20260817_v4/post_block2_submission_master.csv,2501,consensus_input_sha256,2501,ac216312875fd79a72efe0141a4a5dc88c3b0618e9720efdffe4b30331f8776d || d3054e9c1fb9869a8a0a7ad114de16e6c30952ab4948261cfac58df25ef82799 || aa156f97c0b30d7aed26fb14ddf8af62c79f9b1a79222f9e135ef7b39974116d || 5c297463dabe20e6c05dcd41d08f305bd5a98648cfb9d761543455f49574042b
analysis_results/post_block2_analysis_pack_20260817_v4/post_block2_submission_master.csv,2501,consensus_output_artifact,2501,not_applicable || analysis_results/c1_formal_audit_20260802_v16_final/c1_formal_audit_20260802_7fcacc5c2d6c_bf5def46_6bc67c03/geometry_task_crowd_structure_C1.csv || post_block2_geometry_reconstructed_consensus.csv
analysis_results/post_block2_analysis_pack_20260817_v4/post_block2_submission_master.csv,2501,consensus_output_sha256,2501,not_applicable || 5aa04db57efd9606a27d94d7718a62df52302854d5bc5de7d89d5edca0c2f090 || 35923356dc3eb34bcac442b3435f252af65b709e2f632d2de49c850de8faf3ce
analysis_results/post_block2_analysis_pack_20260817_v4/post_block2_submission_master.csv,2501,exclusion_reason,2501,not_applicable || canonical_geometry_invalid
analysis_results/post_block2_analysis_pack_20260817_v4/post_block2_submission_master.csv,2501,exclusion_source_rule,2501,not_applicable || Prompt_1_data_qualification_v2
analysis_results/post_block2_analysis_pack_20260817_v4/post_block2_submission_master.csv,2501,exclusion_source_artifact,2501,not_applicable || analysis_results/c1_formal_audit_20260802_v16_final/c1_formal_audit_20260802_7fcacc5c2d6c_bf5def46_6bc67c03/c1_canonical_geometry.jsonl || analysis_results/c2a_rp_block1_reestimate_20260810_v1/c2a_rp_block1_canonical_submissions.csv
analysis_results/post_block2_analysis_pack_20260817_v4/post_block2_submission_master.csv,2501,exclusion_source_sha256,2501,not_applicable || d3054e9c1fb9869a8a0a7ad114de16e6c30952ab4948261cfac58df25ef82799 || 5c297463dabe20e6c05dcd41d08f305bd5a98648cfb9d761543455f49574042b
analysis_results/post_block2_analysis_pack_20260817_v4/post_block2_submission_master.csv,2501,exclusion_stage,2501,not_applicable || C1 || C2A-RP-B1
analysis_results/post_block2_analysis_pack_20260817_v4/post_block2_submission_master.csv,2501,exclusion_time_or_version,2501,not_applicable || 2026-08-17_v2
analysis_results/post_block2_analysis_pack_20260817_v4/post_block2_submission_master.csv,2501,upstream_duplicate_annotation_ids,4,3495 || 4533 || 4433 || 4444
analysis_results/post_block2_analysis_pack_20260817_v4/post_block2_submission_master.csv,2501,upstream_parse_error,31,missing_corner_geometry || too_few_corner_points
analysis_results/post_block2_analysis_pack_20260817_v4/post_block2_submission_master.csv,2501,frozen_c1_cluster_status,780,dominant_with_dissent || not_evaluable || supported_multimodal || unimodal
analysis_results/post_block2_analysis_pack_20260817_v4/post_block2_submission_master.csv,2501,frozen_c1_cluster_membership_json,780,"[[""0f006ad814591f20f1d7"", ""a5582527e1e55759fca4"", ""ddc38d03eaf0ed686dbe"", ""762aad63d41c0473582f"", ""944fc693a5243b08b5ee"", ""d37f314fba3b67c55956"", ""9e082eaf47377454a352"", ""779f777343654b55ad95"", ""3e053 || [[""0f006ad814591f20f1d7"", ""a5582527e1e55759fca4"", ""ddc38d03eaf0ed686dbe"", ""762aad63d41c0473582f"", ""944fc693a5243b08b5ee"", ""d37f314fba3b67c55956"", ""9e082eaf47377454a352"", ""779f777343654b55ad95"", ""3e053 || [[""0f006ad814591f20f1d7"", ""a5582527e1e55759fca4"", ""ddc38d03eaf0ed686dbe"", ""762aad63d41c0473582f"", ""944fc693a5243b08b5ee"", ""d37f314fba3b67c55956"", ""9e082eaf47377454a352"", ""779f777343654b55ad95"", ""3e053 || [[""0f006ad814591f20f1d7"", ""a5582527e1e55759fca4"", ""ddc38d03eaf0ed686dbe"", ""762aad63d41c0473582f"", ""944fc693a5243b08b5ee"", ""d37f314fba3b67c55956"", ""9e082eaf47377454a352"", ""779f777343654b55ad95"", ""3e053"
analysis_results/post_block2_analysis_pack_20260817_v4/post_block2_submission_master.csv,2501,frozen_c1_medoid_annotation_id,780,58fcb37f432cd01e22a1 || not_identifiable || 099f4ec32f8c8013e8b0 || 19253e4ab328902a4d12
analysis_results/post_block2_analysis_pack_20260817_v4/post_block2_submission_master.csv,2501,frozen_c1_medoid_geometry_sha256,780,b8a1e62c4cf69952b52430a1c302c7979a6131c600397803edb2e0554c360dad || not_identifiable || bfe26fa21ac63d2bb739c791b794485626ca3fbe0496f98384586840113cd30f || ef30c513cfc529c7eb0a2179080216f17f638b645c3482e84cfcbca565b4980a
analysis_results/post_block2_analysis_pack_20260817_v4/post_block2_submission_master.csv,2501,frozen_c1_gt_sidecar_status,780,joined_formal_c1_gt_quality_evidence
analysis_results/post_block2_analysis_pack_20260817_v4/post_block2_submission_master.csv,2501,c1_iou_to_gt,780,0.9873820696058762 || 0.978424038145347 || 0.9619589482695766 || 0.9796884431251602
analysis_results/post_block2_analysis_pack_20260817_v4/post_block2_submission_master.csv,2501,c1_gt_reference_status,780,reference_ready_public_gt
analysis_results/post_block2_analysis_pack_20260817_v4/post_block2_submission_master.csv,2501,c1_gt_primary_analysis_eligible,780,True || False
analysis_results/post_block2_analysis_pack_20260817_v4/post_block2_submission_master.csv,2501,c1_gt_quality_interpretation_status,780,resolved || not_evaluable
analysis_results/post_block2_analysis_pack_20260817_v4/post_block2_submission_master.csv,2501,c1_gt_source_artifact,780,analysis_results/c1_formal_audit_20260802_v16_final/c1_formal_audit_20260802_7fcacc5c2d6c_bf5def46_6bc67c03/c1_gt_quality_evidence.csv
analysis_results/post_block2_analysis_pack_20260817_v4/post_block2_submission_master.csv,2501,c1_gt_source_sha256,780,7b32a7f4a273b26064c3308368cef45aa2c71efb8bde390abf75a92634a3da3a
analysis_results/post_block2_analysis_pack_20260817_v4/post_block2_submission_master.csv,2501,upstream_source_export_sha256,200,faca85af24fd27dbcebf01d99d1f12fa4dd85c369f733895bce6583b91a2e208 || 1f0bd8f88e82c6c65de2a585c9e99a2d4f8bf1e1a42376fbb2d0471597c1c93e || 1138c36c3f72c234011d1d35366218bf3330c8ed7af8d6ede9ca5710da4c999a || 87d6e7ccbb7fa4532f171d60838ffe30b3a94fbe0a0ecb83c2eec17227445155
analysis_results/post_block2_analysis_pack_20260817_v4/post_block2_submission_master.csv,2501,upstream_response_hash,200,386496cb2695f9620abd4e62783f638bad75813ef604a4e199e529592a08b55c || 7e179d068d709841e82a842a8b0d7f512db5a2aa6ec1736cbacb0c264c593a19 || e3fcf8d9507e5d4e4673e76751c4818c82b038b007544ca92d264dd8a631e427 || cc80471184bca13d7265892dde3c994268425b2595f3cd91ae8dac8856414359
analysis_results/post_block2_analysis_pack_20260817_v4/post_block2_submission_master.csv,2501,upstream_annotation_version_id,200,e5b15df9485d68d1329ce91a || 810dabaa7fbba40497ab4e5e || 253113f388f2402c9ab0f584 || eca824ca8e6d7330ebc32ffa
analysis_results/post_block2_analysis_pack_20260817_v4/post_block2_submission_master.csv,2501,upstream_duplicate_review_status,200,not_required
analysis_results/post_block2_analysis_pack_20260817_v4/post_block2_submission_master.csv,2501,upstream_deployment_id,200,c2b_zh || c2b_en
analysis_results/post_block2_analysis_pack_20260817_v4/post_block2_submission_master.csv,2501,upstream_language_group,200,Chinese || English
analysis_results/post_block2_analysis_pack_20260817_v4/post_block2_submission_master.csv,2501,upstream_server_instance_id,200,labelstudio_http_175_178_71_217 || labelstudio_https_sparkle0825
analysis_results/post_block2_analysis_pack_20260817_v4/post_block2_submission_master.csv,2501,upstream_server_url,200,http://175.178.71.217:8000 || https://label.sparkle0825.top
analysis_results/post_block2_analysis_pack_20260817_v4/post_block2_submission_master.csv,2501,upstream_planned_task_id,200,S9hNv5qa7GM_0c2a97f049db4a429776940850fedf2e || S9hNv5qa7GM_625eb179629b45f280c01d3f6ec74b4f || S9hNv5qa7GM_8b55e4f095374cfe8ddb0fda0f0dfa02 || S9hNv5qa7GM_bd9faec23bb3462c94a5fbc6c0a3d5cf
analysis_results/post_block2_analysis_pack_20260817_v4/post_block2_submission_master.csv,2501,upstream_formal_assignment_eligible,200,true
analysis_results/post_block2_analysis_pack_20260817_v4/post_block2_submission_master.csv,2501,upstream_assignment_batch_id,200,C2B_BATCH_A
analysis_results/post_block2_analysis_pack_20260817_v4/post_block2_submission_master.csv,2501,upstream_selected_design_id,160,D8
analysis_results/post_block2_analysis_pack_20260817_v4/post_block2_submission_master.csv,2501,upstream_design_manifest_sha256,200,92eb0b6a501a4af02b3379d10c01a6efa9e44153e9f44a748358dca50531d5ba || af1a842d9770099e78ade184375f5c8108a46d257ebb848b9a378aeab5715d56
analysis_results/post_block2_analysis_pack_20260817_v4/post_block2_submission_master.csv,2501,upstream_ordered_geometry,200,"[[69.59223300970874,208.7766990291262],[65.61553398058253,383.75145631067954],[433.46019417475725,190.88155339805823],[431.47184466019417,393.69320388349513],[626.3300970873786,192.86990291262137],[62 || [[59.725267679371285,158.805922128227],[63.075626620306906,408.023188444541],[431.3413543721251,150.4370468354633],[432.79797125950967,389.44532695027743],[602.9079705548586,147.6810944950542],[601.51 || [[66.04373131980493,166.8691128201539],[71.25928687536316,393.42382989880184],[428.0799594088952,394.19501318592467],[433.0576323808299,163.5628321529538],[617.2315323424109,171.8589537728449],[616.52 || [[70.90835030549898,204.38289205702648],[431.7067209775967,191.86965376782078],[60.4806517311609,381.65376782077396],[431.7067209775967,394.16700610997964],[606.8920570264766,189.78411405295316],[586."
analysis_results/post_block2_analysis_pack_20260817_v4/post_block2_submission_master.csv,2501,upstream_timing_status,200,auxiliary_mixed_or_legacy || auxiliary_available
analysis_results/post_block2_analysis_pack_20260817_v4/post_block2_submission_master.csv,2501,planned_task_id,40,pa4otMbVnkk_64ba4f267872432abdcb00af002649d5 || jtcxE69GiFV_67790605390f4d439c3c59395967ec84 || S9hNv5qa7GM_ed36c0b595de42f0a4e13ba5d332814a || VFuaQ6m2Qom_5fb269a812f349b4bc2ad5dfac000b85
analysis_results/post_block2_analysis_pack_20260817_v4/post_block2_submission_master.csv,2501,deployment_id,40,c2b_zh || c2b_en
analysis_results/post_block2_analysis_pack_20260817_v4/post_block2_submission_master.csv,2501,server_instance_id,40,labelstudio_http_175_178_71_217 || labelstudio_https_sparkle0825
analysis_results/post_block2_analysis_pack_20260817_v4/post_block2_submission_master.csv,2501,method_contract_version,40,paper_a_method_20260811_v23
analysis_results/post_block2_analysis_pack_20260817_v4/post_block2_submission_master.csv,2501,method_contract_sha256,40,f3c1ea58d0857a40aa2240b4680b674c76fe2cec8f048f61a643d9e4b74b0588
analysis_results/post_block2_analysis_pack_20260817_v4/post_block2_submission_master.csv,2501,c2a_assignment_manifest_sha256,40,5da997a97a68a272d44c171873f055b1c3e85dcb25dfd258c28dbe0474878d66
analysis_results/post_block2_analysis_pack_20260817_v4/post_block2_submission_master.csv,2501,c2a_block_assignment_sha256,40,438f2ae05355a04469dc246361e807d1f4ab0e6db34fc6a31ab2fb20dd059eef
analysis_results/post_block2_analysis_pack_20260817_v4/post_block2_submission_master.csv,2501,annotation_lead_time_seconds,40,194.247 || 182.144 || 110.061 || 83.574
analysis_results/post_block2_analysis_pack_20260817_v4/post_block2_submission_master.csv,2501,active_time_seconds,40,197.0 || 211.0 || 118.0 || 84.0
analysis_results/post_block2_analysis_pack_20260817_v4/post_block2_submission_master.csv,2501,active_time_status,40,owner_valid
analysis_results/post_block2_analysis_pack_20260817_v4/post_block2_submission_master.csv,2501,active_time_event_count,40,8 || 11 || 7 || 4
analysis_results/post_block2_analysis_pack_20260817_v4/post_block2_submission_master.csv,2501,active_time_session_count,40,1 || 2 || 4
analysis_results/post_block2_analysis_pack_20260817_v4/post_block2_submission_master.csv,2501,active_time_script_version,40,c2plus_task_worker_active_time_20260802_v2 || 0.24-official || stage1_active_time_annotation_hardening_20260701_v1
analysis_results/post_block2_analysis_pack_20260817_v4/post_block2_submission_master.csv,2501,active_time_page_gate_status,40,true || not_present
analysis_results/post_block2_analysis_pack_20260817_v4/post_block2_submission_master.csv,2501,active_time_store_mismatch,40,false
analysis_results/post_block2_analysis_pack_20260817_v4/post_block2_submission_master.csv,2501,active_time_source_artifact,40,active_logs/c2a_rp_block2_20260814
analysis_results/post_block2_analysis_pack_20260817_v4/post_block2_submission_master.csv,2501,active_time_source_sha256,40,17cd93a5ccf7cde7b38f8891ae904275bbe27df641d79beba2ddee9a10d00ee7
analysis_results/post_block2_analysis_pack_20260817_v4/post_block2_task_context_master.csv,327,stage,327,C1 || C2-B || C2A-RP-B1 || C2A-RP-B2
analysis_results/post_block2_analysis_pack_20260817_v4/post_block2_task_context_master.csv,327,task_id,327,503 || 695 || 587 || 511
analysis_results/post_block2_analysis_pack_20260817_v4/post_block2_task_context_master.csv,327,base_task_id,327,7y3sRwLe3Va_112edb40f34e470da3a5b04599e71211 || 7y3sRwLe3Va_9e4c92fd7eb74504baecf55a3264716e || 7y3sRwLe3Va_a775c7668ca9419daaf506e76851821e || 7y3sRwLe3Va_ad77d6eeca5b492b8fe3317177f4f03f
analysis_results/post_block2_analysis_pack_20260817_v4/post_block2_task_context_master.csv,327,condition,327,manual || semi || oos
analysis_results/post_block2_analysis_pack_20260817_v4/post_block2_task_context_master.csv,327,dataset_group,327,Calibration_core || Calibration_semi || Calibration_anchor || C2-B
analysis_results/post_block2_analysis_pack_20260817_v4/post_block2_task_context_master.csv,327,observed_annotation_count,327,5 || 6 || 4 || 7
analysis_results/post_block2_analysis_pack_20260817_v4/post_block2_task_context_master.csv,327,observed_worker_ids,327,10;27;28;30;6 || 10;11;17;33;6 || 12;13;27;30;31;35 || 14;18;31;32;34;8
analysis_results/post_block2_analysis_pack_20260817_v4/post_block2_task_context_master.csv,327,valid_geometry_count,327,5 || 6 || 4 || 23
analysis_results/post_block2_analysis_pack_20260817_v4/post_block2_task_context_master.csv,327,owner_valid_active_time_count,327,0 || 1 || 2 || 4
