image_id,building_id,config,lookahead,min_support,epsilon,pointset_n,rate,k_max,possible_onset,guaranteed_onset,identified_onset,onset_status,onset_detail_status,both_onset_endpoints_finite,onset_interval_width,mean_unknown_width
b8cTxDM8gDG_f63819c407e64c2897b703080766cb60,b8cTxDM8gDG,q_0.975,5,3,0.1,25,0.8,20,1.0,,,unknown,endpoint_unknown,False,,0.8605
b8cTxDM8gDG_f63819c407e64c2897b703080766cb60,b8cTxDM8gDG,q_0.975,5,3,0.2,25,0.8,20,1.0,,,unknown,endpoint_unknown,False,,0.8605
b8cTxDM8gDG_f63819c407e64c2897b703080766cb60,b8cTxDM8gDG,q_0.950,3,1,0.05,25,0.8,22,1.0,,,unknown,endpoint_unknown,False,,0.600909090909091
b8cTxDM8gDG_f63819c407e64c2897b703080766cb60,b8cTxDM8gDG,q_0.950,3,1,0.1,25,0.8,22,1.0,,,unknown,endpoint_unknown,False,,0.600909090909091
b8cTxDM8gDG_f63819c407e64c2897b703080766cb60,b8cTxDM8gDG,q_0.950,3,1,0.2,25,0.8,22,1.0,,,unknown,endpoint_unknown,False,,0.600909090909091
b8cTxDM8gDG_f63819c407e64c2897b703080766cb60,b8cTxDM8gDG,q_0.950,3,2,0.05,25,0.8,22,1.0,,,unknown,endpoint_unknown,False,,0.6377272727272728
b8cTxDM8gDG_f63819c407e64c2897b703080766cb60,b8cTxDM8gDG,q_0.950,3,2,0.1,25,0.8,22,1.0,,,unknown,endpoint_unknown,False,,0.6377272727272728
b8cTxDM8gDG_f63819c407e64c2897b703080766cb60,b8cTxDM8gDG,q_0.950,3,2,0.2,25,0.8,22,1.0,,,unknown,endpoint_unknown,False,,0.6377272727272728
b8cTxDM8gDG_f63819c407e64c2897b703080766cb60,b8cTxDM8gDG,q_0.950,3,3,0.05,25,0.8,22,1.0,,,unknown,endpoint_unknown,False,,0.6725000000000001
b8cTxDM8gDG_f63819c407e64c2897b703080766cb60,b8cTxDM8gDG,q_0.950,3,3,0.1,25,0.8,22,1.0,,,unknown,endpoint_unknown,False,,0.6725000000000001
b8cTxDM8gDG_f63819c407e64c2897b703080766cb60,b8cTxDM8gDG,q_0.950,3,3,0.2,25,0.8,22,1.0,,,unknown,endpoint_unknown,False,,0.6725000000000001
b8cTxDM8gDG_f63819c407e64c2897b703080766cb60,b8cTxDM8gDG,q_0.950,5,1,0.05,25,0.8,20,1.0,,,unknown,endpoint_unknown,False,,0.63975
b8cTxDM8gDG_f63819c407e64c2897b703080766cb60,b8cTxDM8gDG,q_0.950,5,1,0.1,25,0.8,20,1.0,,,unknown,endpoint_unknown,False,,0.63975
b8cTxDM8gDG_f63819c407e64c2897b703080766cb60,b8cTxDM8gDG,q_0.950,5,1,0.2,25,0.8,20,1.0,,,unknown,endpoint_unknown,False,,0.63975
b8cTxDM8gDG_f63819c407e64c2897b703080766cb60,b8cTxDM8gDG,q_0.950,5,2,0.05,25,0.8,20,1.0,,,unknown,endpoint_unknown,False,,0.67675
b8cTxDM8gDG_f63819c407e64c2897b703080766cb60,b8cTxDM8gDG,q_0.950,5,2,0.1,25,0.8,20,1.0,,,unknown,endpoint_unknown,False,,0.67675
b8cTxDM8gDG_f63819c407e64c2897b703080766cb60,b8cTxDM8gDG,q_0.950,5,2,0.2,25,0.8,20,1.0,,,unknown,endpoint_unknown,False,,0.67675
b8cTxDM8gDG_f63819c407e64c2897b703080766cb60,b8cTxDM8gDG,q_0.950,5,3,0.05,25,0.8,20,1.0,,,unknown,endpoint_unknown,False,,0.71325
b8cTxDM8gDG_f63819c407e64c2897b703080766cb60,b8cTxDM8gDG,q_0.950,5,3,0.1,25,0.8,20,1.0,,,unknown,endpoint_unknown,False,,0.71325
b8cTxDM8gDG_f63819c407e64c2897b703080766cb60,b8cTxDM8gDG,q_0.950,5,3,0.2,25,0.8,20,1.0,,,unknown,endpoint_unknown,False,,0.71325
b8cTxDM8gDG_f63819c407e64c2897b703080766cb60,b8cTxDM8gDG,q_0.925,3,1,0.05,25,0.8,22,1.0,,,unknown,endpoint_unknown,False,,0.600909090909091
b8cTxDM8gDG_f63819c407e64c2897b703080766cb60,b8cTxDM8gDG,q_0.925,3,1,0.1,25,0.8,22,1.0,,,unknown,endpoint_unknown,False,,0.600909090909091
b8cTxDM8gDG_f63819c407e64c2897b703080766cb60,b8cTxDM8gDG,q_0.925,3,1,0.2,25,0.8,22,1.0,,,unknown,endpoint_unknown,False,,0.600909090909091
b8cTxDM8gDG_f63819c407e64c2897b703080766cb60,b8cTxDM8gDG,q_0.925,3,2,0.05,25,0.8,22,1.0,,,unknown,endpoint_unknown,False,,0.6377272727272728
b8cTxDM8gDG_f63819c407e64c2897b703080766cb60,b8cTxDM8gDG,q_0.925,3,2,0.1,25,0.8,22,1.0,,,unknown,endpoint_unknown,False,,0.6377272727272728
b8cTxDM8gDG_f63819c407e64c2897b703080766cb60,b8cTxDM8gDG,q_0.925,3,2,0.2,25,0.8,22,1.0,,,unknown,endpoint_unknown,False,,0.6377272727272728
b8cTxDM8gDG_f63819c407e64c2897b703080766cb60,b8cTxDM8gDG,q_0.925,3,3,0.05,25,0.8,22,1.0,,,unknown,endpoint_unknown,False,,0.6725000000000001
b8cTxDM8gDG_f63819c407e64c2897b703080766cb60,b8cTxDM8gDG,q_0.925,3,3,0.1,25,0.8,22,1.0,,,unknown,endpoint_unknown,False,,0.6725000000000001
b8cTxDM8gDG_f63819c407e64c2897b703080766cb60,b8cTxDM8gDG,q_0.925,3,3,0.2,25,0.8,22,1.0,,,unknown,endpoint_unknown,False,,0.6725000000000001
b8cTxDM8gDG_f63819c407e64c2897b703080766cb60,b8cTxDM8gDG,q_0.925,5,1,0.05,25,0.8,20,1.0,,,unknown,endpoint_unknown,False,,0.63975
b8cTxDM8gDG_f63819c407e64c2897b703080766cb60,b8cTxDM8gDG,q_0.925,5,1,0.1,25,0.8,20,1.0,,,unknown,endpoint_unknown,False,,0.63975
b8cTxDM8gDG_f63819c407e64c2897b703080766cb60,b8cTxDM8gDG,q_0.925,5,1,0.2,25,0.8,20,1.0,,,unknown,endpoint_unknown,False,,0.63975
b8cTxDM8gDG_f63819c407e64c2897b703080766cb60,b8cTxDM8gDG,q_0.925,5,2,0.05,25,0.8,20,1.0,,,unknown,endpoint_unknown,False,,0.67675
b8cTxDM8gDG_f63819c407e64c2897b703080766cb60,b8cTxDM8gDG,q_0.925,5,2,0.1,25,0.8,20,1.0,,,unknown,endpoint_unknown,False,,0.67675
b8cTxDM8gDG_f63819c407e64c2897b703080766cb60,b8cTxDM8gDG,q_0.925,5,2,0.2,25,0.8,20,1.0,,,unknown,endpoint_unknown,False,,0.67675
b8cTxDM8gDG_f63819c407e64c2897b703080766cb60,b8cTxDM8gDG,q_0.925,5,3,0.05,25,0.8,20,1.0,,,unknown,endpoint_unknown,False,,0.71325
b8cTxDM8gDG_f63819c407e64c2897b703080766cb60,b8cTxDM8gDG,q_0.925,5,3,0.1,25,0.8,20,1.0,,,unknown,endpoint_unknown,False,,0.71325
b8cTxDM8gDG_f63819c407e64c2897b703080766cb60,b8cTxDM8gDG,q_0.925,5,3,0.2,25,0.8,20,1.0,,,unknown,endpoint_unknown,False,,0.71325
b8cTxDM8gDG_f63819c407e64c2897b703080766cb60,b8cTxDM8gDG,q_0.900,3,1,0.05,25,0.8,22,1.0,,,unknown,endpoint_unknown,False,,0.600909090909091
b8cTxDM8gDG_f63819c407e64c2897b703080766cb60,b8cTxDM8gDG,q_0.900,3,1,0.1,25,0.8,22,1.0,,,unknown,endpoint_unknown,False,,0.600909090909091
b8cTxDM8gDG_f63819c407e64c2897b703080766cb60,b8cTxDM8gDG,q_0.900,3,1,0.2,25,0.8,22,1.0,,,unknown,endpoint_unknown,False,,0.600909090909091
b8cTxDM8gDG_f63819c407e64c2897b703080766cb60,b8cTxDM8gDG,q_0.900,3,2,0.05,25,0.8,22,1.0,,,unknown,endpoint_unknown,False,,0.6377272727272728
b8cTxDM8gDG_f63819c407e64c2897b703080766cb60,b8cTxDM8gDG,q_0.900,3,2,0.1,25,0.8,22,1.0,,,unknown,endpoint_unknown,False,,0.6377272727272728
b8cTxDM8gDG_f63819c407e64c2897b703080766cb60,b8cTxDM8gDG,q_0.900,3,2,0.2,25,0.8,22,1.0,,,unknown,endpoint_unknown,False,,0.6377272727272728
b8cTxDM8gDG_f63819c407e64c2897b703080766cb60,b8cTxDM8gDG,q_0.900,3,3,0.05,25,0.8,22,1.0,,,unknown,endpoint_unknown,False,,0.6725000000000001
b8cTxDM8gDG_f63819c407e64c2897b703080766cb60,b8cTxDM8gDG,q_0.900,3,3,0.1,25,0.8,22,1.0,,,unknown,endpoint_unknown,False,,0.6725000000000001
b8cTxDM8gDG_f63819c407e64c2897b703080766cb60,b8cTxDM8gDG,q_0.900,3,3,0.2,25,0.8,22,1.0,,,unknown,endpoint_unknown,False,,0.6725000000000001
b8cTxDM8gDG_f63819c407e64c2897b703080766cb60,b8cTxDM8gDG,q_0.900,5,1,0.05,25,0.8,20,1.0,,,unknown,endpoint_unknown,False,,0.63975
b8cTxDM8gDG_f63819c407e64c2897b703080766cb60,b8cTxDM8gDG,q_0.900,5,1,0.1,25,0.8,20,1.0,,,unknown,endpoint_unknown,False,,0.63975
b8cTxDM8gDG_f63819c407e64c2897b703080766cb60,b8cTxDM8gDG,q_0.900,5,1,0.2,25,0.8,20,1.0,,,unknown,endpoint_unknown,False,,0.63975
b8cTxDM8gDG_f63819c407e64c2897b703080766cb60,b8cTxDM8gDG,q_0.900,5,2,0.05,25,0.8,20,1.0,,,unknown,endpoint_unknown,False,,0.67675
b8cTxDM8gDG_f63819c407e64c2897b703080766cb60,b8cTxDM8gDG,q_0.900,5,2,0.1,25,0.8,20,1.0,,,unknown,endpoint_unknown,False,,0.67675
b8cTxDM8gDG_f63819c407e64c2897b703080766cb60,b8cTxDM8gDG,q_0.900,5,2,0.2,25,0.8,20,1.0,,,unknown,endpoint_unknown,False,,0.67675
b8cTxDM8gDG_f63819c407e64c2897b703080766cb60,b8cTxDM8gDG,q_0.900,5,3,0.05,25,0.8,20,1.0,,,unknown,endpoint_unknown,False,,0.71325
b8cTxDM8gDG_f63819c407e64c2897b703080766cb60,b8cTxDM8gDG,q_0.900,5,3,0.1,25,0.8,20,1.0,,,unknown,endpoint_unknown,False,,0.71325
b8cTxDM8gDG_f63819c407e64c2897b703080766cb60,b8cTxDM8gDG,q_0.900,5,3,0.2,25,0.8,20,1.0,,,unknown,endpoint_unknown,False,,0.71325
b8cTxDM8gDG_f63819c407e64c2897b703080766cb60,b8cTxDM8gDG,q_0.850,3,1,0.05,25,0.8,22,1.0,,,unknown,endpoint_unknown,False,,0.600909090909091
b8cTxDM8gDG_f63819c407e64c2897b703080766cb60,b8cTxDM8gDG,q_0.850,3,1,0.1,25,0.8,22,1.0,,,unknown,endpoint_unknown,False,,0.600909090909091
b8cTxDM8gDG_f63819c407e64c2897b703080766cb60,b8cTxDM8gDG,q_0.850,3,1,0.2,25,0.8,22,1.0,,,unknown,endpoint_unknown,False,,0.600909090909091
b8cTxDM8gDG_f63819c407e64c2897b703080766cb60,b8cTxDM8gDG,q_0.850,3,2,0.05,25,0.8,22,1.0,,,unknown,endpoint_unknown,False,,0.6377272727272728
b8cTxDM8gDG_f63819c407e64c2897b703080766cb60,b8cTxDM8gDG,q_0.850,3,2,0.1,25,0.8,22,1.0,,,unknown,endpoint_unknown,False,,0.6377272727272728
b8cTxDM8gDG_f63819c407e64c2897b703080766cb60,b8cTxDM8gDG,q_0.850,3,2,0.2,25,0.8,22,1.0,,,unknown,endpoint_unknown,False,,0.6377272727272728
b8cTxDM8gDG_f63819c407e64c2897b703080766cb60,b8cTxDM8gDG,q_0.850,3,3,0.05,25,0.8,22,1.0,,,unknown,endpoint_unknown,False,,0.6725000000000001
b8cTxDM8gDG_f63819c407e64c2897b703080766cb60,b8cTxDM8gDG,q_0.850,3,3,0.1,25,0.8,22,1.0,,,unknown,endpoint_unknown,False,,0.6725000000000001
b8cTxDM8gDG_f63819c407e64c2897b703080766cb60,b8cTxDM8gDG,q_0.850,3,3,0.2,25,0.8,22,1.0,,,unknown,endpoint_unknown,False,,0.6725000000000001
b8cTxDM8gDG_f63819c407e64c2897b703080766cb60,b8cTxDM8gDG,q_0.850,5,1,0.05,25,0.8,20,1.0,,,unknown,endpoint_unknown,False,,0.63975
b8cTxDM8gDG_f63819c407e64c2897b703080766cb60,b8cTxDM8gDG,q_0.850,5,1,0.1,25,0.8,20,1.0,,,unknown,endpoint_unknown,False,,0.63975
b8cTxDM8gDG_f63819c407e64c2897b703080766cb60,b8cTxDM8gDG,q_0.850,5,1,0.2,25,0.8,20,1.0,,,unknown,endpoint_unknown,False,,0.63975
b8cTxDM8gDG_f63819c407e64c2897b703080766cb60,b8cTxDM8gDG,q_0.850,5,2,0.05,25,0.8,20,1.0,,,unknown,endpoint_unknown,False,,0.67675
b8cTxDM8gDG_f63819c407e64c2897b703080766cb60,b8cTxDM8gDG,q_0.850,5,2,0.1,25,0.8,20,1.0,,,unknown,endpoint_unknown,False,,0.67675
b8cTxDM8gDG_f63819c407e64c2897b703080766cb60,b8cTxDM8gDG,q_0.850,5,2,0.2,25,0.8,20,1.0,,,unknown,endpoint_unknown,False,,0.67675
b8cTxDM8gDG_f63819c407e64c2897b703080766cb60,b8cTxDM8gDG,q_0.850,5,3,0.05,25,0.8,20,1.0,,,unknown,endpoint_unknown,False,,0.71325
b8cTxDM8gDG_f63819c407e64c2897b703080766cb60,b8cTxDM8gDG,q_0.850,5,3,0.1,25,0.8,20,1.0,,,unknown,endpoint_unknown,False,,0.71325
b8cTxDM8gDG_f63819c407e64c2897b703080766cb60,b8cTxDM8gDG,q_0.850,5,3,0.2,25,0.8,20,1.0,,,unknown,endpoint_unknown,False,,0.71325
b8cTxDM8gDG_f63819c407e64c2897b703080766cb60,b8cTxDM8gDG,q_0.800,3,1,0.05,25,0.8,22,1.0,,,unknown,endpoint_unknown,False,,0.600909090909091
b8cTxDM8gDG_f63819c407e64c2897b703080766cb60,b8cTxDM8gDG,q_0.800,3,1,0.1,25,0.8,22,1.0,,,unknown,endpoint_unknown,False,,0.600909090909091
b8cTxDM8gDG_f63819c407e64c2897b703080766cb60,b8cTxDM8gDG,q_0.800,3,1,0.2,25,0.8,22,1.0,,,unknown,endpoint_unknown,False,,0.600909090909091
b8cTxDM8gDG_f63819c407e64c2897b703080766cb60,b8cTxDM8gDG,q_0.800,3,2,0.05,25,0.8,22,1.0,,,unknown,endpoint_unknown,False,,0.6377272727272728
b8cTxDM8gDG_f63819c407e64c2897b703080766cb60,b8cTxDM8gDG,q_0.800,3,2,0.1,25,0.8,22,1.0,,,unknown,endpoint_unknown,False,,0.6377272727272728
b8cTxDM8gDG_f63819c407e64c2897b703080766cb60,b8cTxDM8gDG,q_0.800,3,2,0.2,25,0.8,22,1.0,,,unknown,endpoint_unknown,False,,0.6377272727272728
b8cTxDM8gDG_f63819c407e64c2897b703080766cb60,b8cTxDM8gDG,q_0.800,3,3,0.05,25,0.8,22,1.0,,,unknown,endpoint_unknown,False,,0.6725000000000001
b8cTxDM8gDG_f63819c407e64c2897b703080766cb60,b8cTxDM8gDG,q_0.800,3,3,0.1,25,0.8,22,1.0,,,unknown,endpoint_unknown,False,,0.6725000000000001
b8cTxDM8gDG_f63819c407e64c2897b703080766cb60,b8cTxDM8gDG,q_0.800,3,3,0.2,25,0.8,22,1.0,,,unknown,endpoint_unknown,False,,0.6725000000000001
b8cTxDM8gDG_f63819c407e64c2897b703080766cb60,b8cTxDM8gDG,q_0.800,5,1,0.05,25,0.8,20,1.0,,,unknown,endpoint_unknown,False,,0.63975
b8cTxDM8gDG_f63819c407e64c2897b703080766cb60,b8cTxDM8gDG,q_0.800,5,1,0.1,25,0.8,20,1.0,,,unknown,endpoint_unknown,False,,0.63975
b8cTxDM8gDG_f63819c407e64c2897b703080766cb60,b8cTxDM8gDG,q_0.800,5,1,0.2,25,0.8,20,1.0,,,unknown,endpoint_unknown,False,,0.63975
b8cTxDM8gDG_f63819c407e64c2897b703080766cb60,b8cTxDM8gDG,q_0.800,5,2,0.05,25,0.8,20,1.0,,,unknown,endpoint_unknown,False,,0.67675
b8cTxDM8gDG_f63819c407e64c2897b703080766cb60,b8cTxDM8gDG,q_0.800,5,2,0.1,25,0.8,20,1.0,,,unknown,endpoint_unknown,False,,0.67675
b8cTxDM8gDG_f63819c407e64c2897b703080766cb60,b8cTxDM8gDG,q_0.800,5,2,0.2,25,0.8,20,1.0,,,unknown,endpoint_unknown,False,,0.67675
b8cTxDM8gDG_f63819c407e64c2897b703080766cb60,b8cTxDM8gDG,q_0.800,5,3,0.05,25,0.8,20,1.0,,,unknown,endpoint_unknown,False,,0.71325
b8cTxDM8gDG_f63819c407e64c2897b703080766cb60,b8cTxDM8gDG,q_0.800,5,3,0.1,25,0.8,20,1.0,,,unknown,endpoint_unknown,False,,0.71325
b8cTxDM8gDG_f63819c407e64c2897b703080766cb60,b8cTxDM8gDG,q_0.800,5,3,0.2,25,0.8,20,1.0,,,unknown,endpoint_unknown,False,,0.71325
b8cTxDM8gDG_f63819c407e64c2897b703080766cb60,b8cTxDM8gDG,ospa30_t6,3,1,0.05,25,0.8,22,7.0,,,unknown,endpoint_unknown,False,,0.5154545454545455
b8cTxDM8gDG_f63819c407e64c2897b703080766cb60,b8cTxDM8gDG,ospa30_t6,3,1,0.1,25,0.8,22,5.0,,,unknown,endpoint_unknown,False,,0.5154545454545455
b8cTxDM8gDG_f63819c407e64c2897b703080766cb60,b8cTxDM8gDG,ospa30_t6,3,1,0.2,25,0.8,22,3.0,,,unknown,endpoint_unknown,False,,0.5154545454545455
b8cTxDM8gDG_f63819c407e64c2897b703080766cb60,b8cTxDM8gDG,ospa30_t6,3,2,0.05,25,0.8,22,7.0,,,unknown,endpoint_unknown,False,,0.5618181818181819
b8cTxDM8gDG_f63819c407e64c2897b703080766cb60,b8cTxDM8gDG,ospa30_t6,3,2,0.1,25,0.8,22,5.0,,,unknown,endpoint_unknown,False,,0.5618181818181819
b8cTxDM8gDG_f63819c407e64c2897b703080766cb60,b8cTxDM8gDG,ospa30_t6,3,2,0.2,25,0.8,22,1.0,,,unknown,endpoint_unknown,False,,0.5618181818181819
b8cTxDM8gDG_f63819c407e64c2897b703080766cb60,b8cTxDM8gDG,ospa30_t6,3,3,0.05,25,0.8,22,7.0,,,unknown,endpoint_unknown,False,,0.6036363636363636
b8cTxDM8gDG_f63819c407e64c2897b703080766cb60,b8cTxDM8gDG,ospa30_t6,3,3,0.1,25,0.8,22,5.0,,,unknown,endpoint_unknown,False,,0.6036363636363636
b8cTxDM8gDG_f63819c407e64c2897b703080766cb60,b8cTxDM8gDG,ospa30_t6,3,3,0.2,25,0.8,22,1.0,,,unknown,endpoint_unknown,False,,0.6036363636363636
b8cTxDM8gDG_f63819c407e64c2897b703080766cb60,b8cTxDM8gDG,ospa30_t6,5,1,0.05,25,0.8,20,12.0,,,unknown,endpoint_unknown,False,,0.58
b8cTxDM8gDG_f63819c407e64c2897b703080766cb60,b8cTxDM8gDG,ospa30_t6,5,1,0.1,25,0.8,20,5.0,,,unknown,endpoint_unknown,False,,0.58
b8cTxDM8gDG_f63819c407e64c2897b703080766cb60,b8cTxDM8gDG,ospa30_t6,5,1,0.2,25,0.8,20,4.0,,,unknown,endpoint_unknown,False,,0.58
b8cTxDM8gDG_f63819c407e64c2897b703080766cb60,b8cTxDM8gDG,ospa30_t6,5,2,0.05,25,0.8,20,12.0,,,unknown,endpoint_unknown,False,,0.62675
b8cTxDM8gDG_f63819c407e64c2897b703080766cb60,b8cTxDM8gDG,ospa30_t6,5,2,0.1,25,0.8,20,5.0,,,unknown,endpoint_unknown,False,,0.62675
b8cTxDM8gDG_f63819c407e64c2897b703080766cb60,b8cTxDM8gDG,ospa30_t6,5,2,0.2,25,0.8,20,1.0,,,unknown,endpoint_unknown,False,,0.62675
b8cTxDM8gDG_f63819c407e64c2897b703080766cb60,b8cTxDM8gDG,ospa30_t6,5,3,0.05,25,0.8,20,12.0,,,unknown,endpoint_unknown,False,,0.6675000000000001
b8cTxDM8gDG_f63819c407e64c2897b703080766cb60,b8cTxDM8gDG,ospa30_t6,5,3,0.1,25,0.8,20,5.0,,,unknown,endpoint_unknown,False,,0.6675000000000001
b8cTxDM8gDG_f63819c407e64c2897b703080766cb60,b8cTxDM8gDG,ospa30_t6,5,3,0.2,25,0.8,20,1.0,,,unknown,endpoint_unknown,False,,0.6675000000000001
e9zR4mvMWw7_4fb8c9be319e4784b4b66f9ca5d839ab,e9zR4mvMWw7,q_0.975,3,1,0.05,25,0.8,22,18.0,,,unknown,endpoint_unknown,False,,0.5506818181818182
e9zR4mvMWw7_4fb8c9be319e4784b4b66f9ca5d839ab,e9zR4mvMWw7,q_0.975,3,1,0.1,25,0.8,22,15.0,,,unknown,endpoint_unknown,False,,0.5506818181818182
e9zR4mvMWw7_4fb8c9be319e4784b4b66f9ca5d839ab,e9zR4mvMWw7,q_0.975,3,1,0.2,25,0.8,22,10.0,,,unknown,endpoint_unknown,False,,0.5506818181818182
e9zR4mvMWw7_4fb8c9be319e4784b4b66f9ca5d839ab,e9zR4mvMWw7,q_0.975,3,2,0.05,25,0.8,22,18.0,,,unknown,endpoint_unknown,False,,0.6340909090909091
e9zR4mvMWw7_4fb8c9be319e4784b4b66f9ca5d839ab,e9zR4mvMWw7,q_0.975,3,2,0.1,25,0.8,22,14.0,,,unknown,endpoint_unknown,False,,0.6340909090909091
e9zR4mvMWw7_4fb8c9be319e4784b4b66f9ca5d839ab,e9zR4mvMWw7,q_0.975,3,2,0.2,25,0.8,22,9.0,,,unknown,endpoint_unknown,False,,0.6340909090909091
e9zR4mvMWw7_4fb8c9be319e4784b4b66f9ca5d839ab,e9zR4mvMWw7,q_0.975,3,3,0.05,25,0.8,22,18.0,,,unknown,endpoint_unknown,False,,0.7111363636363636
e9zR4mvMWw7_4fb8c9be319e4784b4b66f9ca5d839ab,e9zR4mvMWw7,q_0.975,3,3,0.1,25,0.8,22,15.0,,,unknown,endpoint_unknown,False,,0.7111363636363637
e9zR4mvMWw7_4fb8c9be319e4784b4b66f9ca5d839ab,e9zR4mvMWw7,q_0.975,3,3,0.2,25,0.8,22,10.0,,,unknown,endpoint_unknown,False,,0.7111363636363637
e9zR4mvMWw7_4fb8c9be319e4784b4b66f9ca5d839ab,e9zR4mvMWw7,q_0.975,5,1,0.05,25,0.8,20,16.0,,,unknown,endpoint_unknown,False,,0.587
e9zR4mvMWw7_4fb8c9be319e4784b4b66f9ca5d839ab,e9zR4mvMWw7,q_0.975,5,1,0.1,25,0.8,20,15.0,,,unknown,endpoint_unknown,False,,0.587
e9zR4mvMWw7_4fb8c9be319e4784b4b66f9ca5d839ab,e9zR4mvMWw7,q_0.975,5,1,0.2,25,0.8,20,13.0,,,unknown,endpoint_unknown,False,,0.587
e9zR4mvMWw7_4fb8c9be319e4784b4b66f9ca5d839ab,e9zR4mvMWw7,q_0.975,5,2,0.05,25,0.8,20,16.0,,,unknown,endpoint_unknown,False,,0.671
e9zR4mvMWw7_4fb8c9be319e4784b4b66f9ca5d839ab,e9zR4mvMWw7,q_0.975,5,2,0.1,25,0.8,20,15.0,,,unknown,endpoint_unknown,False,,0.6709999999999999
e9zR4mvMWw7_4fb8c9be319e4784b4b66f9ca5d839ab,e9zR4mvMWw7,q_0.975,5,2,0.2,25,0.8,20,10.0,,,unknown,endpoint_unknown,False,,0.671
e9zR4mvMWw7_4fb8c9be319e4784b4b66f9ca5d839ab,e9zR4mvMWw7,q_0.975,5,3,0.05,25,0.8,20,16.0,,,unknown,endpoint_unknown,False,,0.7485
e9zR4mvMWw7_4fb8c9be319e4784b4b66f9ca5d839ab,e9zR4mvMWw7,q_0.975,5,3,0.1,25,0.8,20,15.0,,,unknown,endpoint_unknown,False,,0.7484999999999999
e9zR4mvMWw7_4fb8c9be319e4784b4b66f9ca5d839ab,e9zR4mvMWw7,q_0.975,5,3,0.2,25,0.8,20,12.0,,,unknown,endpoint_unknown,False,,0.7485
e9zR4mvMWw7_4fb8c9be319e4784b4b66f9ca5d839ab,e9zR4mvMWw7,q_0.950,3,1,0.05,25,0.8,22,18.0,,,unknown,endpoint_unknown,False,,0.5506818181818182
e9zR4mvMWw7_4fb8c9be319e4784b4b66f9ca5d839ab,e9zR4mvMWw7,q_0.950,3,1,0.1,25,0.8,22,12.0,,,unknown,endpoint_unknown,False,,0.5506818181818182
e9zR4mvMWw7_4fb8c9be319e4784b4b66f9ca5d839ab,e9zR4mvMWw7,q_0.950,3,1,0.2,25,0.8,22,9.0,,,unknown,endpoint_unknown,False,,0.5506818181818182
e9zR4mvMWw7_4fb8c9be319e4784b4b66f9ca5d839ab,e9zR4mvMWw7,q_0.950,3,2,0.05,25,0.8,22,18.0,,,unknown,endpoint_unknown,False,,0.6281818181818181
e9zR4mvMWw7_4fb8c9be319e4784b4b66f9ca5d839ab,e9zR4mvMWw7,q_0.950,3,2,0.1,25,0.8,22,12.0,,,unknown,endpoint_unknown,False,,0.6281818181818181
e9zR4mvMWw7_4fb8c9be319e4784b4b66f9ca5d839ab,e9zR4mvMWw7,q_0.950,3,2,0.2,25,0.8,22,9.0,,,unknown,endpoint_unknown,False,,0.6281818181818181
e9zR4mvMWw7_4fb8c9be319e4784b4b66f9ca5d839ab,e9zR4mvMWw7,q_0.950,3,3,0.05,25,0.8,22,18.0,,,unknown,endpoint_unknown,False,,0.6995454545454545
e9zR4mvMWw7_4fb8c9be319e4784b4b66f9ca5d839ab,e9zR4mvMWw7,q_0.950,3,3,0.1,25,0.8,22,14.0,,,unknown,endpoint_unknown,False,,0.6995454545454545
e9zR4mvMWw7_4fb8c9be319e4784b4b66f9ca5d839ab,e9zR4mvMWw7,q_0.950,3,3,0.2,25,0.8,22,10.0,,,unknown,endpoint_unknown,False,,0.6995454545454545
e9zR4mvMWw7_4fb8c9be319e4784b4b66f9ca5d839ab,e9zR4mvMWw7,q_0.950,5,1,0.05,25,0.8,20,16.0,,,unknown,endpoint_unknown,False,,0.587
e9zR4mvMWw7_4fb8c9be319e4784b4b66f9ca5d839ab,e9zR4mvMWw7,q_0.950,5,1,0.1,25,0.8,20,15.0,,,unknown,endpoint_unknown,False,,0.587
e9zR4mvMWw7_4fb8c9be319e4784b4b66f9ca5d839ab,e9zR4mvMWw7,q_0.950,5,1,0.2,25,0.8,20,9.0,,,unknown,endpoint_unknown,False,,0.587
e9zR4mvMWw7_4fb8c9be319e4784b4b66f9ca5d839ab,e9zR4mvMWw7,q_0.950,5,2,0.05,25,0.8,20,16.0,,,unknown,endpoint_unknown,False,,0.6650000000000001
e9zR4mvMWw7_4fb8c9be319e4784b4b66f9ca5d839ab,e9zR4mvMWw7,q_0.950,5,2,0.1,25,0.8,20,14.0,,,unknown,endpoint_unknown,False,,0.665
e9zR4mvMWw7_4fb8c9be319e4784b4b66f9ca5d839ab,e9zR4mvMWw7,q_0.950,5,2,0.2,25,0.8,20,10.0,,,unknown,endpoint_unknown,False,,0.6649999999999999
e9zR4mvMWw7_4fb8c9be319e4784b4b66f9ca5d839ab,e9zR4mvMWw7,q_0.950,5,3,0.05,25,0.8,20,16.0,,,unknown,endpoint_unknown,False,,0.73825
e9zR4mvMWw7_4fb8c9be319e4784b4b66f9ca5d839ab,e9zR4mvMWw7,q_0.950,5,3,0.1,25,0.8,20,15.0,,,unknown,endpoint_unknown,False,,0.73825
e9zR4mvMWw7_4fb8c9be319e4784b4b66f9ca5d839ab,e9zR4mvMWw7,q_0.950,5,3,0.2,25,0.8,20,12.0,,,unknown,endpoint_unknown,False,,0.7382500000000001
