annotator_id,task_id,project_id,dataset_group,condition,reference_type,reference_validation_status,worker_geometry_valid,worker_n_corners,reference_n_corners,corner_count_delta,worker_bbox_area,reference_bbox_area,bbox_area_ratio_to_reference,worker_polygon_area_proxy,reference_polygon_area_proxy,polygon_area_ratio_to_reference,alignment_available,alignment_block_reason,gold_alignment_bucket,undercoverage_candidate_flag,overcoverage_candidate_flag,manual_review_required,dry_run,notes
1,3053,28,PreScreen_manual,manual,final_gold,final_gold_geometry_checked,True,12,8,4,331954,287026,1.15653,246579,216670,1.13804,True,,corner_count_mismatch,False,False,True,True,dry-run proxy alignment only; no geometry score or worker decision
10,3053,28,PreScreen_manual,manual,final_gold,final_gold_geometry_checked,True,8,8,0,267672,287026,0.932571,216228,216670,0.997957,True,,reference_ready_geometry_present,False,False,False,True,dry-run proxy alignment only; no geometry score or worker decision
11,3053,28,PreScreen_manual,manual,final_gold,final_gold_geometry_checked,True,8,8,0,283404,287026,0.987382,214672,216670,0.990777,True,,reference_ready_geometry_present,False,False,False,True,dry-run proxy alignment only; no geometry score or worker decision
12,3053,28,PreScreen_manual,manual,final_gold,final_gold_geometry_checked,True,8,8,0,275124,287026,0.958533,198234,216670,0.914908,True,,reference_ready_geometry_present,False,False,False,True,dry-run proxy alignment only; no geometry score or worker decision
13,3053,28,PreScreen_manual,manual,final_gold,final_gold_geometry_checked,True,8,8,0,277536,287026,0.966937,222353,216670,1.02623,True,,reference_ready_geometry_present,False,False,False,True,dry-run proxy alignment only; no geometry score or worker decision
14,3053,28,PreScreen_manual,manual,final_gold,final_gold_geometry_checked,True,8,8,0,273914,287026,0.954319,225675,216670,1.04156,True,,reference_ready_geometry_present,False,False,False,True,dry-run proxy alignment only; no geometry score or worker decision
15,3053,28,PreScreen_manual,manual,final_gold,final_gold_geometry_checked,True,8,8,0,277996,287026,0.968539,224126,216670,1.03441,True,,reference_ready_geometry_present,False,False,False,True,dry-run proxy alignment only; no geometry score or worker decision
17,3053,28,PreScreen_manual,manual,final_gold,final_gold_geometry_checked,True,8,8,0,284544,287026,0.991354,227197,216670,1.04858,True,,reference_ready_geometry_present,False,False,False,True,dry-run proxy alignment only; no geometry score or worker decision
18,3053,28,PreScreen_manual,manual,final_gold,final_gold_geometry_checked,True,8,8,0,296562,287026,1.03323,220855,216670,1.01931,True,,reference_ready_geometry_present,False,False,False,True,dry-run proxy alignment only; no geometry score or worker decision
19,3053,28,PreScreen_manual,manual,final_gold,final_gold_geometry_checked,True,7,8,-1,334337,287026,1.16483,230372,216670,1.06324,True,,corner_count_mismatch,False,False,True,True,dry-run proxy alignment only; no geometry score or worker decision
2,3053,28,PreScreen_manual,manual,final_gold,final_gold_geometry_checked,True,8,8,0,296562,287026,1.03323,220855,216670,1.01931,True,,reference_ready_geometry_present,False,False,False,True,dry-run proxy alignment only; no geometry score or worker decision
21,3053,28,PreScreen_manual,manual,final_gold,final_gold_geometry_checked,True,8,8,0,283874,287026,0.98902,214875,216670,0.991712,True,,reference_ready_geometry_present,False,False,False,True,dry-run proxy alignment only; no geometry score or worker decision
6,3053,28,PreScreen_manual,manual,final_gold,final_gold_geometry_checked,True,8,8,0,284544,287026,0.991354,227197,216670,1.04858,True,,reference_ready_geometry_present,False,False,False,True,dry-run proxy alignment only; no geometry score or worker decision
8,3053,28,PreScreen_manual,manual,final_gold,final_gold_geometry_checked,True,8,8,0,283438,287026,0.987499,227252,216670,1.04884,True,,reference_ready_geometry_present,False,False,False,True,dry-run proxy alignment only; no geometry score or worker decision
1,3054,28,PreScreen_manual,manual,final_gold,final_gold_geometry_checked,True,16,16,0,249280,258703,0.963575,148993,142948,1.04229,True,,reference_ready_geometry_present,False,False,False,True,dry-run proxy alignment only; no geometry score or worker decision
10,3054,28,PreScreen_manual,manual,final_gold,final_gold_geometry_checked,True,8,16,-8,228888,258703,0.884752,215455,142948,1.50722,True,,corner_count_mismatch,False,False,True,True,dry-run proxy alignment only; no geometry score or worker decision
11,3054,28,PreScreen_manual,manual,final_gold,final_gold_geometry_checked,True,10,16,-6,229282,258703,0.886273,170834,142948,1.19508,True,,corner_count_mismatch,False,False,True,True,dry-run proxy alignment only; no geometry score or worker decision
12,3054,28,PreScreen_manual,manual,final_gold,final_gold_geometry_checked,True,10,16,-6,215712,258703,0.833821,157881,142948,1.10447,True,,corner_count_mismatch,False,False,True,True,dry-run proxy alignment only; no geometry score or worker decision
13,3054,28,PreScreen_manual,manual,final_gold,final_gold_geometry_checked,True,8,16,-8,228888,258703,0.884752,215455,142948,1.50722,True,,corner_count_mismatch,False,False,True,True,dry-run proxy alignment only; no geometry score or worker decision
14,3054,28,PreScreen_manual,manual,final_gold,final_gold_geometry_checked,True,8,16,-8,230877,258703,0.89244,220502,142948,1.54253,True,,corner_count_mismatch,False,False,True,True,dry-run proxy alignment only; no geometry score or worker decision
15,3054,28,PreScreen_manual,manual,final_gold,final_gold_geometry_checked,True,8,16,-8,223427,258703,0.863642,215883,142948,1.51022,True,,corner_count_mismatch,False,False,True,True,dry-run proxy alignment only; no geometry score or worker decision
17,3054,28,PreScreen_manual,manual,final_gold,final_gold_geometry_checked,True,12,16,-4,255816,258703,0.98884,168506,142948,1.17879,True,,corner_count_mismatch,False,False,True,True,dry-run proxy alignment only; no geometry score or worker decision
18,3054,28,PreScreen_manual,manual,final_gold,final_gold_geometry_checked,True,8,16,-8,256251,258703,0.990521,191431,142948,1.33917,True,,corner_count_mismatch,False,False,True,True,dry-run proxy alignment only; no geometry score or worker decision
19,3054,28,PreScreen_manual,manual,final_gold,final_gold_geometry_checked,True,9,16,-7,227100,258703,0.87784,172522,142948,1.20689,True,,corner_count_mismatch,False,False,True,True,dry-run proxy alignment only; no geometry score or worker decision
2,3054,28,PreScreen_manual,manual,final_gold,final_gold_geometry_checked,True,16,16,0,256251,258703,0.990521,143579,142948,1.00441,True,,reference_ready_geometry_present,False,False,False,True,dry-run proxy alignment only; no geometry score or worker decision
21,3054,28,PreScreen_manual,manual,final_gold,final_gold_geometry_checked,True,10,16,-6,226230,258703,0.874475,169502,142948,1.18576,True,,corner_count_mismatch,False,False,True,True,dry-run proxy alignment only; no geometry score or worker decision
