heldout_building,config,worker,subtype,benefit,edit,quality,scope_accept,scope_reject,time,tri_edit,tri_quality,tri_time
2t7WUuJeko7,Q_2,W001,2,-1.4848628633598318,2.7441030370762833,0.11114526728786923,-0.29166666666666624,-0.17061897106109306,-0.75550041100460741,3.4261840890692246,1.4097662330481138,-0.67481514981916513
2t7WUuJeko7,Q_2,W002,1,1.1212472385440755,0.08775652328586199,-3.6389507101225771,-0.40277777777777707,-0.17061897106109306,-0.52488562824521745,0.52126024637285384,-1.3061883286439495,-0.9533723704732685
2t7WUuJeko7,Q_2,W006,2,-1.2211634510824947,-3.9726461164926969,-0.025921667058117329,0.15277777777777754,-0.027761828203950335,-1.3593026217153641,-3.9072743078285121,1.0204798570649039,-0.98211134584285886
2t7WUuJeko7,Q_2,W008,2,1.5525058630677087,-0.51916121077614763,-0.18067453869734468,0.26388888888888856,-0.17061897106109314,0.40346975437974247,-0.15672237909878489,-2.3042870395877153,0.28230591525786974
2t7WUuJeko7,Q_2,W010,2,0.22109873272843752,-0.69140649921951569,0.25954425667716452,0.041666666666666526,-0.099190399632521756,-0.50735315232640854,-0.50868528471106489,-0.53736512114280099,-0.45131901724523166
2t7WUuJeko7,Q_2,W011,2,-3.0208914142369219,-5.0987213594126333,-0.48937958829784783,-0.18055555555555544,0.043666743224620948,-0.016495148655271026,-4.9562826095594659,3.0889678284423909,-0.64329357551359123
2t7WUuJeko7,Q_2,W012,2,-0.42430562878984612,1.749708594413232,0.69859968645187498,0.15277777777777715,-0.063476113918236043,-0.89165472902136866,,,
2t7WUuJeko7,Q_2,W013,2,0.66106212551991361,-0.93122726897246388,0.50406690316067271,0.15277777777777776,0.007952457510335317,-1.1055268486428453,-0.53751532138527747,-0.85597295223026648,-0.63139039278484155
2t7WUuJeko7,Q_2,W014,2,1.6155522866124075,-0.6793495519449545,0.69500141139226534,-0.18055555555555536,0.0079524575103352788,,,,
2t7WUuJeko7,Q_2,W015,1,0.64982963192283405,-1.3973154769927507,-0.95002034795264656,-0.069444444444444309,-0.063476113918236196,0.34629670239234867,-0.7850314132068521,-0.75285620411950205,-0.12325753480935926
2t7WUuJeko7,Q_2,W017,1,0.65192226079169258,-0.11187554556344888,-0.97982198624058725,0.15277777777777715,-0.063476113918236127,-0.34784848088123738,0.32251693065903853,-0.78151070224986918,-0.44348763076749032
2t7WUuJeko7,Q_2,W018,1,1.0020825484154574,-0.015657200252278531,-1.59890234287137,0.15277777777777754,-0.17061897106109342,-0.039709563021452565,0.33274552317772838,-1.1000583233142267,0.050962751121912238
