heldout_building,groups,axis_a,axis_b,common_workers,changed_after_optimal_label_alignment,ARI
e9zR4mvMWw7,2,image:representative:singleton,sphere:pair_disagreement,24,6,0.21821233738984475
e9zR4mvMWw7,2,image:representative:singleton,sphere:representative:singleton,24,0,1
e9zR4mvMWw7,2,sphere:complete:singleton,sphere:pair_disagreement,24,3,0.53293220156871168
e9zR4mvMWw7,2,sphere:complete:singleton,sphere:representative:singleton,24,9,0.026136957658128592
e9zR4mvMWw7,2,sphere:pair_disagreement,sphere:representative:singleton,24,6,0.21821233738984475
e9zR4mvMWw7,3,image:complete:singleton,image:pair_disagreement,24,4,0.50816750816750822
e9zR4mvMWw7,3,image:complete:singleton,image:representative:singleton,24,1,0.85245025245025241
e9zR4mvMWw7,3,image:complete:singleton,sphere:complete:singleton,24,0,1
e9zR4mvMWw7,3,image:complete:singleton,sphere:pair_disagreement,24,7,0.38369929289170079
e9zR4mvMWw7,3,image:complete:singleton,sphere:representative:singleton,24,1,0.85245025245025241
e9zR4mvMWw7,3,image:pair_disagreement,image:representative:singleton,24,5,0.42619542619542622
e9zR4mvMWw7,3,image:pair_disagreement,sphere:complete:singleton,24,4,0.50816750816750822
e9zR4mvMWw7,3,image:pair_disagreement,sphere:pair_disagreement,24,7,0.38369929289170079
e9zR4mvMWw7,3,image:pair_disagreement,sphere:representative:singleton,24,5,0.42619542619542622
e9zR4mvMWw7,3,image:representative:singleton,sphere:complete:singleton,24,1,0.85245025245025241
e9zR4mvMWw7,3,image:representative:singleton,sphere:pair_disagreement,24,6,0.427720771970865
e9zR4mvMWw7,3,image:representative:singleton,sphere:representative:singleton,24,0,1
e9zR4mvMWw7,3,sphere:complete:singleton,sphere:pair_disagreement,24,7,0.38369929289170079
e9zR4mvMWw7,3,sphere:complete:singleton,sphere:representative:singleton,24,1,0.85245025245025241
e9zR4mvMWw7,3,sphere:pair_disagreement,sphere:representative:singleton,24,6,0.427720771970865
jh4fc5c5qoQ,2,image:complete:singleton,image:pair_disagreement,24,0,1
jh4fc5c5qoQ,2,image:complete:singleton,image:representative:singleton,24,7,0.14920733602735467
jh4fc5c5qoQ,2,image:complete:singleton,sphere:complete:singleton,24,0,1
jh4fc5c5qoQ,2,image:complete:singleton,sphere:pair_disagreement,24,0,1
jh4fc5c5qoQ,2,image:complete:singleton,sphere:representative:singleton,24,7,0.14920733602735467
jh4fc5c5qoQ,2,image:pair_disagreement,image:representative:singleton,24,7,0.14920733602735467
jh4fc5c5qoQ,2,image:pair_disagreement,sphere:complete:singleton,24,0,1
jh4fc5c5qoQ,2,image:pair_disagreement,sphere:pair_disagreement,24,0,1
jh4fc5c5qoQ,2,image:pair_disagreement,sphere:representative:singleton,24,7,0.14920733602735467
jh4fc5c5qoQ,2,image:representative:singleton,sphere:complete:singleton,24,7,0.14920733602735467
jh4fc5c5qoQ,2,image:representative:singleton,sphere:pair_disagreement,24,7,0.14920733602735467
jh4fc5c5qoQ,2,image:representative:singleton,sphere:representative:singleton,24,0,1
jh4fc5c5qoQ,2,sphere:complete:singleton,sphere:pair_disagreement,24,0,1
jh4fc5c5qoQ,2,sphere:complete:singleton,sphere:representative:singleton,24,7,0.14920733602735467
jh4fc5c5qoQ,2,sphere:pair_disagreement,sphere:representative:singleton,24,7,0.14920733602735467
jh4fc5c5qoQ,3,image:complete:singleton,image:pair_disagreement,24,6,0.3962645128722867
jh4fc5c5qoQ,3,image:complete:singleton,image:representative:singleton,24,7,0.35373808329152034
jh4fc5c5qoQ,3,image:complete:singleton,sphere:complete:singleton,24,4,0.53417721518987338
jh4fc5c5qoQ,3,image:complete:singleton,sphere:pair_disagreement,24,7,0.35373808329152034
jh4fc5c5qoQ,3,image:complete:singleton,sphere:representative:singleton,24,7,0.35373808329152034
jh4fc5c5qoQ,3,image:pair_disagreement,image:representative:singleton,24,3,0.61486132914704339
jh4fc5c5qoQ,3,image:pair_disagreement,sphere:complete:singleton,24,6,0.36416799574694314
jh4fc5c5qoQ,3,image:pair_disagreement,sphere:pair_disagreement,24,1,0.85557299843014134
jh4fc5c5qoQ,3,image:pair_disagreement,sphere:representative:singleton,24,3,0.61486132914704339
jh4fc5c5qoQ,3,image:representative:singleton,sphere:complete:singleton,24,3,0.61301629958520765
jh4fc5c5qoQ,3,image:representative:singleton,sphere:pair_disagreement,24,4,0.52312388412140765
jh4fc5c5qoQ,3,image:representative:singleton,sphere:representative:singleton,24,0,1
jh4fc5c5qoQ,3,sphere:complete:singleton,sphere:pair_disagreement,24,7,0.32277852427411347
jh4fc5c5qoQ,3,sphere:complete:singleton,sphere:representative:singleton,24,3,0.61301629958520765
jh4fc5c5qoQ,3,sphere:pair_disagreement,sphere:representative:singleton,24,4,0.52312388412140765
jtcxE69GiFV,2,image:complete:singleton,image:pair_disagreement,24,0,1
jtcxE69GiFV,2,image:complete:singleton,image:representative:singleton,24,7,0.14920733602735467
jtcxE69GiFV,2,image:complete:singleton,sphere:complete:singleton,24,0,1
jtcxE69GiFV,2,image:complete:singleton,sphere:pair_disagreement,24,0,1
jtcxE69GiFV,2,image:complete:singleton,sphere:representative:singleton,24,7,0.14920733602735467
jtcxE69GiFV,2,image:pair_disagreement,image:representative:singleton,24,7,0.14920733602735467
jtcxE69GiFV,2,image:pair_disagreement,sphere:complete:singleton,24,0,1
jtcxE69GiFV,2,image:pair_disagreement,sphere:pair_disagreement,24,0,1
jtcxE69GiFV,2,image:pair_disagreement,sphere:representative:singleton,24,7,0.14920733602735467
jtcxE69GiFV,2,image:representative:singleton,sphere:complete:singleton,24,7,0.14920733602735467
jtcxE69GiFV,2,image:representative:singleton,sphere:pair_disagreement,24,7,0.14920733602735467
jtcxE69GiFV,2,image:representative:singleton,sphere:representative:singleton,24,0,1
jtcxE69GiFV,2,sphere:complete:singleton,sphere:pair_disagreement,24,0,1
jtcxE69GiFV,2,sphere:complete:singleton,sphere:representative:singleton,24,7,0.14920733602735467
jtcxE69GiFV,2,sphere:pair_disagreement,sphere:representative:singleton,24,7,0.14920733602735467
jtcxE69GiFV,3,image:complete:singleton,image:pair_disagreement,24,6,0.3962645128722867
jtcxE69GiFV,3,image:complete:singleton,image:representative:singleton,24,7,0.35373808329152034
jtcxE69GiFV,3,image:complete:singleton,sphere:complete:singleton,24,0,1
jtcxE69GiFV,3,image:complete:singleton,sphere:pair_disagreement,24,7,0.35373808329152034
jtcxE69GiFV,3,image:complete:singleton,sphere:representative:singleton,24,7,0.35373808329152034
jtcxE69GiFV,3,image:pair_disagreement,image:representative:singleton,24,3,0.61486132914704339
jtcxE69GiFV,3,image:pair_disagreement,sphere:complete:singleton,24,6,0.3962645128722867
jtcxE69GiFV,3,image:pair_disagreement,sphere:pair_disagreement,24,1,0.85557299843014134
jtcxE69GiFV,3,image:pair_disagreement,sphere:representative:singleton,24,3,0.61486132914704339
jtcxE69GiFV,3,image:representative:singleton,sphere:complete:singleton,24,7,0.35373808329152034
jtcxE69GiFV,3,image:representative:singleton,sphere:pair_disagreement,24,4,0.52312388412140765
jtcxE69GiFV,3,image:representative:singleton,sphere:representative:singleton,24,0,1
jtcxE69GiFV,3,sphere:complete:singleton,sphere:pair_disagreement,24,7,0.35373808329152034
jtcxE69GiFV,3,sphere:complete:singleton,sphere:representative:singleton,24,7,0.35373808329152034
jtcxE69GiFV,3,sphere:pair_disagreement,sphere:representative:singleton,24,4,0.52312388412140765
pRbA3pwrgk9,2,image:complete:singleton,image:pair_disagreement,24,0,1
pRbA3pwrgk9,2,image:complete:singleton,image:representative:singleton,24,7,0.14920733602735467
pRbA3pwrgk9,2,image:complete:singleton,sphere:complete:singleton,24,0,1
pRbA3pwrgk9,2,image:complete:singleton,sphere:pair_disagreement,24,0,1
pRbA3pwrgk9,2,image:complete:singleton,sphere:representative:singleton,24,0,1
pRbA3pwrgk9,2,image:pair_disagreement,image:representative:singleton,24,7,0.14920733602735467
pRbA3pwrgk9,2,image:pair_disagreement,sphere:complete:singleton,24,0,1
pRbA3pwrgk9,2,image:pair_disagreement,sphere:pair_disagreement,24,0,1
pRbA3pwrgk9,2,image:pair_disagreement,sphere:representative:singleton,24,0,1
pRbA3pwrgk9,2,image:representative:singleton,sphere:complete:singleton,24,7,0.14920733602735467
pRbA3pwrgk9,2,image:representative:singleton,sphere:pair_disagreement,24,7,0.14920733602735467
pRbA3pwrgk9,2,image:representative:singleton,sphere:representative:singleton,24,7,0.14920733602735467
pRbA3pwrgk9,2,sphere:complete:singleton,sphere:pair_disagreement,24,0,1
pRbA3pwrgk9,2,sphere:complete:singleton,sphere:representative:singleton,24,0,1
pRbA3pwrgk9,2,sphere:pair_disagreement,sphere:representative:singleton,24,0,1
pRbA3pwrgk9,3,image:complete:singleton,image:pair_disagreement,24,4,0.50816750816750822
pRbA3pwrgk9,3,image:complete:singleton,image:representative:singleton,24,3,0.61301629958520765
pRbA3pwrgk9,3,image:complete:singleton,sphere:complete:singleton,24,0,1
pRbA3pwrgk9,3,image:complete:singleton,sphere:pair_disagreement,24,3,0.60871876661350344
pRbA3pwrgk9,3,image:complete:singleton,sphere:representative:singleton,24,3,0.619288464854302
pRbA3pwrgk9,3,image:pair_disagreement,image:representative:singleton,24,5,0.43564877022842791
pRbA3pwrgk9,3,image:pair_disagreement,sphere:complete:singleton,24,4,0.50816750816750822
pRbA3pwrgk9,3,image:pair_disagreement,sphere:pair_disagreement,24,1,0.85326953748006384
pRbA3pwrgk9,3,image:pair_disagreement,sphere:representative:singleton,24,3,0.619288464854302
pRbA3pwrgk9,3,image:representative:singleton,sphere:complete:singleton,24,3,0.61301629958520765
pRbA3pwrgk9,3,image:representative:singleton,sphere:pair_disagreement,24,4,0.51857666143380432
pRbA3pwrgk9,3,image:representative:singleton,sphere:representative:singleton,24,6,0.38872167641546934
pRbA3pwrgk9,3,sphere:complete:singleton,sphere:pair_disagreement,24,3,0.60871876661350344
pRbA3pwrgk9,3,sphere:complete:singleton,sphere:representative:singleton,24,3,0.619288464854302
pRbA3pwrgk9,3,sphere:pair_disagreement,sphere:representative:singleton,24,2,0.73140992615490297
pa4otMbVnkk,2,image:complete:singleton,image:pair_disagreement,24,0,1
pa4otMbVnkk,2,image:complete:singleton,image:representative:singleton,24,7,0.14920733602735467
pa4otMbVnkk,2,image:complete:singleton,sphere:complete:singleton,24,0,1
pa4otMbVnkk,2,image:complete:singleton,sphere:pair_disagreement,24,0,1
pa4otMbVnkk,2,image:complete:singleton,sphere:representative:singleton,24,7,0.14920733602735467
pa4otMbVnkk,2,image:pair_disagreement,image:representative:singleton,24,7,0.14920733602735467
pa4otMbVnkk,2,image:pair_disagreement,sphere:complete:singleton,24,0,1
pa4otMbVnkk,2,image:pair_disagreement,sphere:pair_disagreement,24,0,1
pa4otMbVnkk,2,image:pair_disagreement,sphere:representative:singleton,24,7,0.14920733602735467
pa4otMbVnkk,2,image:representative:singleton,sphere:complete:singleton,24,7,0.14920733602735467
pa4otMbVnkk,2,image:representative:singleton,sphere:pair_disagreement,24,7,0.14920733602735467
pa4otMbVnkk,2,image:representative:singleton,sphere:representative:singleton,24,0,1
pa4otMbVnkk,2,sphere:complete:singleton,sphere:pair_disagreement,24,0,1
pa4otMbVnkk,2,sphere:complete:singleton,sphere:representative:singleton,24,7,0.14920733602735467
pa4otMbVnkk,2,sphere:pair_disagreement,sphere:representative:singleton,24,7,0.14920733602735467
pa4otMbVnkk,3,image:complete:singleton,image:pair_disagreement,24,4,0.53417721518987338
pa4otMbVnkk,3,image:complete:singleton,image:representative:singleton,24,7,0.35373808329152034
pa4otMbVnkk,3,image:complete:singleton,sphere:complete:singleton,24,0,1
pa4otMbVnkk,3,image:complete:singleton,sphere:pair_disagreement,24,3,0.62847046945986873
pa4otMbVnkk,3,image:complete:singleton,sphere:representative:singleton,24,7,0.35373808329152034
pa4otMbVnkk,3,image:pair_disagreement,image:representative:singleton,24,5,0.43564877022842791
pa4otMbVnkk,3,image:pair_disagreement,sphere:complete:singleton,24,4,0.53417721518987338
pa4otMbVnkk,3,image:pair_disagreement,sphere:pair_disagreement,24,1,0.85326953748006384
pa4otMbVnkk,3,image:pair_disagreement,sphere:representative:singleton,24,5,0.43564877022842791
pa4otMbVnkk,3,image:representative:singleton,sphere:complete:singleton,24,7,0.35373808329152034
pa4otMbVnkk,3,image:representative:singleton,sphere:pair_disagreement,24,4,0.51857666143380432
pa4otMbVnkk,3,image:representative:singleton,sphere:representative:singleton,24,0,1
pa4otMbVnkk,3,sphere:complete:singleton,sphere:pair_disagreement,24,3,0.62847046945986873
pa4otMbVnkk,3,sphere:complete:singleton,sphere:representative:singleton,24,7,0.35373808329152034
pa4otMbVnkk,3,sphere:pair_disagreement,sphere:representative:singleton,24,4,0.51857666143380432
q9vSo1VnCiC,2,image:complete:singleton,image:pair_disagreement,24,9,0.026136957658128592
q9vSo1VnCiC,2,image:complete:singleton,image:representative:singleton,24,2,0.68095838587641866
q9vSo1VnCiC,2,image:complete:singleton,sphere:complete:singleton,24,0,1
q9vSo1VnCiC,2,image:complete:singleton,sphere:pair_disagreement,24,10,-0.008350730688935281
q9vSo1VnCiC,2,image:complete:singleton,sphere:representative:singleton,24,2,0.68095838587641866
q9vSo1VnCiC,2,image:pair_disagreement,image:representative:singleton,24,7,0.14920733602735467
q9vSo1VnCiC,2,image:pair_disagreement,sphere:complete:singleton,24,9,0.026136957658128592
q9vSo1VnCiC,2,image:pair_disagreement,sphere:pair_disagreement,24,1,0.80821752265861024
q9vSo1VnCiC,2,image:pair_disagreement,sphere:representative:singleton,24,7,0.14920733602735467
q9vSo1VnCiC,2,image:representative:singleton,sphere:complete:singleton,24,2,0.68095838587641866
q9vSo1VnCiC,2,image:representative:singleton,sphere:pair_disagreement,24,8,0.089108910891089105
q9vSo1VnCiC,2,image:representative:singleton,sphere:representative:singleton,24,0,1
q9vSo1VnCiC,2,sphere:complete:singleton,sphere:pair_disagreement,24,10,-0.008350730688935281
q9vSo1VnCiC,2,sphere:complete:singleton,sphere:representative:singleton,24,2,0.68095838587641866
q9vSo1VnCiC,2,sphere:pair_disagreement,sphere:representative:singleton,24,8,0.089108910891089105
q9vSo1VnCiC,3,image:complete:singleton,image:pair_disagreement,24,5,0.42938153464469253
q9vSo1VnCiC,3,image:complete:singleton,image:representative:singleton,24,2,0.72588654553952214
q9vSo1VnCiC,3,image:complete:singleton,sphere:complete:singleton,24,0,1
q9vSo1VnCiC,3,image:complete:singleton,sphere:pair_disagreement,24,6,0.33890284512472979
q9vSo1VnCiC,3,image:complete:singleton,sphere:representative:singleton,24,2,0.72588654553952214
q9vSo1VnCiC,3,image:pair_disagreement,image:representative:singleton,24,3,0.61486132914704339
q9vSo1VnCiC,3,image:pair_disagreement,sphere:complete:singleton,24,5,0.42938153464469253
q9vSo1VnCiC,3,image:pair_disagreement,sphere:pair_disagreement,24,1,0.90371533228676082
q9vSo1VnCiC,3,image:pair_disagreement,sphere:representative:singleton,24,3,0.61486132914704339
q9vSo1VnCiC,3,image:representative:singleton,sphere:complete:singleton,24,2,0.72588654553952214
q9vSo1VnCiC,3,image:representative:singleton,sphere:pair_disagreement,24,4,0.52312388412140765
q9vSo1VnCiC,3,image:representative:singleton,sphere:representative:singleton,24,0,1
q9vSo1VnCiC,3,sphere:complete:singleton,sphere:pair_disagreement,24,6,0.33890284512472979
q9vSo1VnCiC,3,sphere:complete:singleton,sphere:representative:singleton,24,2,0.72588654553952214
q9vSo1VnCiC,3,sphere:pair_disagreement,sphere:representative:singleton,24,4,0.52312388412140765
rPc6DW4iMge,2,image:complete:singleton,image:pair_disagreement,24,0,1
rPc6DW4iMge,2,image:complete:singleton,image:representative:singleton,24,0,1
rPc6DW4iMge,2,image:complete:singleton,sphere:complete:singleton,24,0,1
rPc6DW4iMge,2,image:complete:singleton,sphere:pair_disagreement,24,0,1
rPc6DW4iMge,2,image:complete:singleton,sphere:representative:singleton,24,7,0.14920733602735467
rPc6DW4iMge,2,image:pair_disagreement,image:representative:singleton,24,0,1
rPc6DW4iMge,2,image:pair_disagreement,sphere:complete:singleton,24,0,1
rPc6DW4iMge,2,image:pair_disagreement,sphere:pair_disagreement,24,0,1
rPc6DW4iMge,2,image:pair_disagreement,sphere:representative:singleton,24,7,0.14920733602735467
rPc6DW4iMge,2,image:representative:singleton,sphere:complete:singleton,24,0,1
rPc6DW4iMge,2,image:representative:singleton,sphere:pair_disagreement,24,0,1
rPc6DW4iMge,2,image:representative:singleton,sphere:representative:singleton,24,7,0.14920733602735467
rPc6DW4iMge,2,sphere:complete:singleton,sphere:pair_disagreement,24,0,1
rPc6DW4iMge,2,sphere:complete:singleton,sphere:representative:singleton,24,7,0.14920733602735467
rPc6DW4iMge,2,sphere:pair_disagreement,sphere:representative:singleton,24,7,0.14920733602735467
rPc6DW4iMge,3,image:complete:singleton,image:pair_disagreement,24,6,0.3962645128722867
rPc6DW4iMge,3,image:complete:singleton,image:representative:singleton,24,0,1
rPc6DW4iMge,3,image:complete:singleton,sphere:complete:singleton,24,1,0.86634382566585955
rPc6DW4iMge,3,image:complete:singleton,sphere:pair_disagreement,24,5,0.45654008438818566
rPc6DW4iMge,3,image:complete:singleton,sphere:representative:singleton,24,7,0.35373808329152034
rPc6DW4iMge,3,image:pair_disagreement,image:representative:singleton,24,6,0.3962645128722867
rPc6DW4iMge,3,image:pair_disagreement,sphere:complete:singleton,24,7,0.3658296405711472
rPc6DW4iMge,3,image:pair_disagreement,sphere:pair_disagreement,24,1,0.85326953748006384
rPc6DW4iMge,3,image:pair_disagreement,sphere:representative:singleton,24,3,0.61486132914704339
rPc6DW4iMge,3,image:representative:singleton,sphere:complete:singleton,24,1,0.86634382566585955
rPc6DW4iMge,3,image:representative:singleton,sphere:pair_disagreement,24,5,0.45654008438818566
rPc6DW4iMge,3,image:representative:singleton,sphere:representative:singleton,24,7,0.35373808329152034
rPc6DW4iMge,3,sphere:complete:singleton,sphere:pair_disagreement,24,6,0.4100301452452727
rPc6DW4iMge,3,sphere:complete:singleton,sphere:representative:singleton,24,8,0.33809342126778219
rPc6DW4iMge,3,sphere:pair_disagreement,sphere:representative:singleton,24,4,0.51627037448150959
uNb9QFRL6hY,2,image:complete:singleton,image:pair_disagreement,24,0,1
uNb9QFRL6hY,2,image:complete:singleton,image:representative:singleton,24,0,1
uNb9QFRL6hY,2,image:complete:singleton,sphere:complete:singleton,24,0,1
uNb9QFRL6hY,2,image:complete:singleton,sphere:pair_disagreement,24,0,1
uNb9QFRL6hY,2,image:complete:singleton,sphere:representative:singleton,24,0,1
uNb9QFRL6hY,2,image:pair_disagreement,image:representative:singleton,24,0,1
uNb9QFRL6hY,2,image:pair_disagreement,sphere:complete:singleton,24,0,1
uNb9QFRL6hY,2,image:pair_disagreement,sphere:pair_disagreement,24,0,1
uNb9QFRL6hY,2,image:pair_disagreement,sphere:representative:singleton,24,0,1
uNb9QFRL6hY,2,image:representative:singleton,sphere:complete:singleton,24,0,1
uNb9QFRL6hY,2,image:representative:singleton,sphere:pair_disagreement,24,0,1
uNb9QFRL6hY,2,image:representative:singleton,sphere:representative:singleton,24,0,1
uNb9QFRL6hY,2,sphere:complete:singleton,sphere:pair_disagreement,24,0,1
uNb9QFRL6hY,2,sphere:complete:singleton,sphere:representative:singleton,24,0,1
uNb9QFRL6hY,2,sphere:pair_disagreement,sphere:representative:singleton,24,0,1
uNb9QFRL6hY,3,image:complete:singleton,image:pair_disagreement,24,4,0.50816750816750822
uNb9QFRL6hY,3,image:complete:singleton,image:representative:singleton,24,5,0.45654008438818566
uNb9QFRL6hY,3,image:complete:singleton,sphere:complete:singleton,24,3,0.61301629958520765
uNb9QFRL6hY,3,image:complete:singleton,sphere:pair_disagreement,24,3,0.60653400653400658
uNb9QFRL6hY,3,image:complete:singleton,sphere:representative:singleton,24,7,0.38369929289170079
uNb9QFRL6hY,3,image:pair_disagreement,image:representative:singleton,24,5,0.45654008438818566
uNb9QFRL6hY,3,image:pair_disagreement,sphere:complete:singleton,24,5,0.43564877022842791
uNb9QFRL6hY,3,image:pair_disagreement,sphere:pair_disagreement,24,1,0.85245025245025241
uNb9QFRL6hY,3,image:pair_disagreement,sphere:representative:singleton,24,7,0.38369929289170079
uNb9QFRL6hY,3,image:representative:singleton,sphere:complete:singleton,24,2,0.73841779561799636
uNb9QFRL6hY,3,image:representative:singleton,sphere:pair_disagreement,24,4,0.53417721518987338
uNb9QFRL6hY,3,image:representative:singleton,sphere:representative:singleton,24,2,0.75186419165476759
uNb9QFRL6hY,3,sphere:complete:singleton,sphere:pair_disagreement,24,4,0.51627037448150959
uNb9QFRL6hY,3,sphere:complete:singleton,sphere:representative:singleton,24,4,0.56048622538351289
uNb9QFRL6hY,3,sphere:pair_disagreement,sphere:representative:singleton,24,6,0.427720771970865
wc2JMjhGNzB,2,image:complete:singleton,image:pair_disagreement,24,0,1
wc2JMjhGNzB,2,image:complete:singleton,image:representative:singleton,24,7,0.14920733602735467
wc2JMjhGNzB,2,image:complete:singleton,sphere:complete:singleton,24,0,1
wc2JMjhGNzB,2,image:complete:singleton,sphere:pair_disagreement,24,0,1
wc2JMjhGNzB,2,image:complete:singleton,sphere:representative:singleton,24,7,0.14920733602735467
wc2JMjhGNzB,2,image:pair_disagreement,image:representative:singleton,24,7,0.14920733602735467
wc2JMjhGNzB,2,image:pair_disagreement,sphere:complete:singleton,24,0,1
wc2JMjhGNzB,2,image:pair_disagreement,sphere:pair_disagreement,24,0,1
wc2JMjhGNzB,2,image:pair_disagreement,sphere:representative:singleton,24,7,0.14920733602735467
wc2JMjhGNzB,2,image:representative:singleton,sphere:complete:singleton,24,7,0.14920733602735467
wc2JMjhGNzB,2,image:representative:singleton,sphere:pair_disagreement,24,7,0.14920733602735467
wc2JMjhGNzB,2,image:representative:singleton,sphere:representative:singleton,24,0,1
wc2JMjhGNzB,2,sphere:complete:singleton,sphere:pair_disagreement,24,0,1
wc2JMjhGNzB,2,sphere:complete:singleton,sphere:representative:singleton,24,7,0.14920733602735467
wc2JMjhGNzB,2,sphere:pair_disagreement,sphere:representative:singleton,24,7,0.14920733602735467
wc2JMjhGNzB,3,image:complete:singleton,image:pair_disagreement,24,5,0.47053987393806523
wc2JMjhGNzB,3,image:complete:singleton,image:representative:singleton,24,8,0.33809342126778219
wc2JMjhGNzB,3,image:complete:singleton,sphere:complete:singleton,24,0,1
wc2JMjhGNzB,3,image:complete:singleton,sphere:pair_disagreement,24,6,0.4100301452452727
wc2JMjhGNzB,3,image:complete:singleton,sphere:representative:singleton,24,8,0.33809342126778219
wc2JMjhGNzB,3,image:pair_disagreement,image:representative:singleton,24,5,0.43564877022842791
wc2JMjhGNzB,3,image:pair_disagreement,sphere:complete:singleton,24,5,0.47053987393806523
wc2JMjhGNzB,3,image:pair_disagreement,sphere:pair_disagreement,24,1,0.85245025245025241
wc2JMjhGNzB,3,image:pair_disagreement,sphere:representative:singleton,24,5,0.43564877022842791
wc2JMjhGNzB,3,image:representative:singleton,sphere:complete:singleton,24,8,0.33809342126778219
wc2JMjhGNzB,3,image:representative:singleton,sphere:pair_disagreement,24,4,0.51627037448150959
wc2JMjhGNzB,3,image:representative:singleton,sphere:representative:singleton,24,0,1
wc2JMjhGNzB,3,sphere:complete:singleton,sphere:pair_disagreement,24,6,0.4100301452452727
wc2JMjhGNzB,3,sphere:complete:singleton,sphere:representative:singleton,24,8,0.33809342126778219
wc2JMjhGNzB,3,sphere:pair_disagreement,sphere:representative:singleton,24,4,0.51627037448150959
x8F5xyUWy9e,2,image:complete:singleton,image:pair_disagreement,24,0,1
x8F5xyUWy9e,2,image:complete:singleton,image:representative:singleton,24,7,0.14920733602735467
x8F5xyUWy9e,2,image:complete:singleton,sphere:complete:singleton,24,0,1
x8F5xyUWy9e,2,image:complete:singleton,sphere:pair_disagreement,24,0,1
x8F5xyUWy9e,2,image:complete:singleton,sphere:representative:singleton,24,7,0.14920733602735467
x8F5xyUWy9e,2,image:pair_disagreement,image:representative:singleton,24,7,0.14920733602735467
x8F5xyUWy9e,2,image:pair_disagreement,sphere:complete:singleton,24,0,1
x8F5xyUWy9e,2,image:pair_disagreement,sphere:pair_disagreement,24,0,1
x8F5xyUWy9e,2,image:pair_disagreement,sphere:representative:singleton,24,7,0.14920733602735467
x8F5xyUWy9e,2,image:representative:singleton,sphere:complete:singleton,24,7,0.14920733602735467
x8F5xyUWy9e,2,image:representative:singleton,sphere:pair_disagreement,24,7,0.14920733602735467
x8F5xyUWy9e,2,image:representative:singleton,sphere:representative:singleton,24,0,1
x8F5xyUWy9e,2,sphere:complete:singleton,sphere:pair_disagreement,24,0,1
x8F5xyUWy9e,2,sphere:complete:singleton,sphere:representative:singleton,24,7,0.14920733602735467
x8F5xyUWy9e,2,sphere:pair_disagreement,sphere:representative:singleton,24,7,0.14920733602735467
x8F5xyUWy9e,3,image:complete:singleton,image:pair_disagreement,24,5,0.42619542619542622
x8F5xyUWy9e,3,image:complete:singleton,image:representative:singleton,24,2,0.72588654553952214
x8F5xyUWy9e,3,image:complete:singleton,sphere:complete:singleton,24,1,0.85245025245025241
x8F5xyUWy9e,3,image:complete:singleton,sphere:pair_disagreement,24,4,0.5108984582668793
x8F5xyUWy9e,3,image:complete:singleton,sphere:representative:singleton,24,2,0.72588654553952214
x8F5xyUWy9e,3,image:pair_disagreement,image:representative:singleton,24,5,0.43564877022842791
x8F5xyUWy9e,3,image:pair_disagreement,sphere:complete:singleton,24,4,0.50816750816750822
x8F5xyUWy9e,3,image:pair_disagreement,sphere:pair_disagreement,24,1,0.85326953748006384
x8F5xyUWy9e,3,image:pair_disagreement,sphere:representative:singleton,24,5,0.43564877022842791
x8F5xyUWy9e,3,image:representative:singleton,sphere:complete:singleton,24,3,0.61301629958520765
x8F5xyUWy9e,3,image:representative:singleton,sphere:pair_disagreement,24,4,0.51857666143380432
x8F5xyUWy9e,3,image:representative:singleton,sphere:representative:singleton,24,0,1
x8F5xyUWy9e,3,sphere:complete:singleton,sphere:pair_disagreement,24,3,0.60871876661350344
x8F5xyUWy9e,3,sphere:complete:singleton,sphere:representative:singleton,24,3,0.61301629958520765
x8F5xyUWy9e,3,sphere:pair_disagreement,sphere:representative:singleton,24,4,0.51857666143380432
yqstnuAEVhm,2,image:complete:singleton,image:pair_disagreement,24,8,0.082818422555688248
yqstnuAEVhm,2,image:complete:singleton,image:representative:singleton,24,1,0.83324577072606909
yqstnuAEVhm,2,image:complete:singleton,sphere:complete:singleton,24,8,0.082818422555688248
yqstnuAEVhm,2,image:complete:singleton,sphere:pair_disagreement,24,8,0.082818422555688248
yqstnuAEVhm,2,image:complete:singleton,sphere:representative:singleton,24,1,0.83324577072606909
yqstnuAEVhm,2,image:pair_disagreement,image:representative:singleton,24,9,0.026136957658128592
yqstnuAEVhm,2,image:pair_disagreement,sphere:complete:singleton,24,0,1
yqstnuAEVhm,2,image:pair_disagreement,sphere:pair_disagreement,24,0,1
yqstnuAEVhm,2,image:pair_disagreement,sphere:representative:singleton,24,9,0.026136957658128592
yqstnuAEVhm,2,image:representative:singleton,sphere:complete:singleton,24,9,0.026136957658128592
yqstnuAEVhm,2,image:representative:singleton,sphere:pair_disagreement,24,9,0.026136957658128592
yqstnuAEVhm,2,image:representative:singleton,sphere:representative:singleton,24,0,1
yqstnuAEVhm,2,sphere:complete:singleton,sphere:pair_disagreement,24,0,1
yqstnuAEVhm,2,sphere:complete:singleton,sphere:representative:singleton,24,9,0.026136957658128592
yqstnuAEVhm,2,sphere:pair_disagreement,sphere:representative:singleton,24,9,0.026136957658128592
yqstnuAEVhm,3,image:complete:singleton,image:pair_disagreement,24,5,0.42938153464469253
yqstnuAEVhm,3,image:complete:singleton,image:representative:singleton,24,1,0.85326953748006384
