stage,condition,predictor,outcome,control,task_count,building_count,partial_spearman,building_bootstrap_ci_lower,building_bootstrap_ci_upper,bootstrap_replicates,interpretation
P1,manual,mask_distance_mean,difficulty_nontrivial_rate,scope_non_normal_rate,30,12,0.23955111331035484,-0.26680006436356,0.798346402984889,3999,"exploratory partial-rank sensitivity; does not solve repeated-worker dependence, post-response coupling, or multiplicity"
P1,manual,mask_distance_mean,difficulty_seam_rate,scope_non_normal_rate,30,12,0.22528851469346092,-0.09704711411662117,0.523100787505297,4000,"exploratory partial-rank sensitivity; does not solve repeated-worker dependence, post-response coupling, or multiplicity"
C1,manual,mask_distance_mean,difficulty_nontrivial_rate,scope_non_normal_rate,84,13,0.13736161158648577,-0.10070180461147807,0.37656307210200435,4000,"exploratory partial-rank sensitivity; does not solve repeated-worker dependence, post-response coupling, or multiplicity"
C1,manual,mask_distance_mean,difficulty_seam_rate,scope_non_normal_rate,84,13,0.2746247536155884,0.059626038932764726,0.4666220182992824,4000,"exploratory partial-rank sensitivity; does not solve repeated-worker dependence, post-response coupling, or multiplicity"
