task_cell_id,threshold,valid_k,partition_status,structure_status,structure_reason,cluster_count,largest_cluster_support,second_cluster_support,largest_cluster_share,second_cluster_share,strong_split,stage,base_task_id,dense_role
C1|manual|C1_anchor_all|rPc6DW4iMge_9d3eb9f5d38844bfb4e5fb2cd05fd3fd,0.9,23,unique,dominant_with_dissent,unique_complete_link_partition,2,22,1,0.9565217391304348,0.043478260869565216,False,C1,rPc6DW4iMge_9d3eb9f5d38844bfb4e5fb2cd05fd3fd,main_p1_c1_dense42
C1|manual|C1_anchor_all|rPc6DW4iMge_9d3eb9f5d38844bfb4e5fb2cd05fd3fd,0.925,23,unique,dominant_with_dissent,unique_complete_link_partition,2,22,1,0.9565217391304348,0.043478260869565216,False,C1,rPc6DW4iMge_9d3eb9f5d38844bfb4e5fb2cd05fd3fd,main_p1_c1_dense42
C1|manual|C1_anchor_all|rPc6DW4iMge_9d3eb9f5d38844bfb4e5fb2cd05fd3fd,0.95,23,unique,dominant_with_dissent,unique_complete_link_partition,2,22,1,0.9565217391304348,0.043478260869565216,False,C1,rPc6DW4iMge_9d3eb9f5d38844bfb4e5fb2cd05fd3fd,main_p1_c1_dense42
C1|manual|C1_anchor_all|rPc6DW4iMge_9d3eb9f5d38844bfb4e5fb2cd05fd3fd,0.97,23,unique,dominant_with_dissent,unique_complete_link_partition,2,22,1,0.9565217391304348,0.043478260869565216,False,C1,rPc6DW4iMge_9d3eb9f5d38844bfb4e5fb2cd05fd3fd,main_p1_c1_dense42
C1|manual|C1_anchor_all|rPc6DW4iMge_9d3eb9f5d38844bfb4e5fb2cd05fd3fd,0.98,23,not_evaluable,not_evaluable,non_unique_complete_link_partition,,0,0,0.0,0.0,False,C1,rPc6DW4iMge_9d3eb9f5d38844bfb4e5fb2cd05fd3fd,main_p1_c1_dense42
C1|manual|C1_anchor_all|uNb9QFRL6hY_1096f195d3294cefa462add5ab0c342e,0.9,23,unique,unimodal,unique_complete_link_partition,1,23,0,1.0,0.0,False,C1,uNb9QFRL6hY_1096f195d3294cefa462add5ab0c342e,main_p1_c1_dense42
C1|manual|C1_anchor_all|uNb9QFRL6hY_1096f195d3294cefa462add5ab0c342e,0.925,23,unique,unimodal,unique_complete_link_partition,1,23,0,1.0,0.0,False,C1,uNb9QFRL6hY_1096f195d3294cefa462add5ab0c342e,main_p1_c1_dense42
C1|manual|C1_anchor_all|uNb9QFRL6hY_1096f195d3294cefa462add5ab0c342e,0.95,23,unique,dominant_with_dissent,unique_complete_link_partition,2,22,1,0.9565217391304348,0.043478260869565216,False,C1,uNb9QFRL6hY_1096f195d3294cefa462add5ab0c342e,main_p1_c1_dense42
C1|manual|C1_anchor_all|uNb9QFRL6hY_1096f195d3294cefa462add5ab0c342e,0.97,23,unique,dominant_with_dissent,unique_complete_link_partition,2,22,1,0.9565217391304348,0.043478260869565216,False,C1,uNb9QFRL6hY_1096f195d3294cefa462add5ab0c342e,main_p1_c1_dense42
C1|manual|C1_anchor_all|uNb9QFRL6hY_1096f195d3294cefa462add5ab0c342e,0.98,23,unique,dominant_with_dissent,unique_complete_link_partition,4,20,1,0.8695652173913043,0.043478260869565216,False,C1,uNb9QFRL6hY_1096f195d3294cefa462add5ab0c342e,main_p1_c1_dense42
C1|manual|C1_anchor_all|uNb9QFRL6hY_5948424345f541b9a570b48f1cfcf622,0.9,23,unique,supported_multimodal,unique_complete_link_partition,7,9,7,0.391304347826087,0.30434782608695654,True,C1,uNb9QFRL6hY_5948424345f541b9a570b48f1cfcf622,main_p1_c1_dense42
C1|manual|C1_anchor_all|uNb9QFRL6hY_5948424345f541b9a570b48f1cfcf622,0.925,23,unique,supported_multimodal,unique_complete_link_partition,7,9,7,0.391304347826087,0.30434782608695654,True,C1,uNb9QFRL6hY_5948424345f541b9a570b48f1cfcf622,main_p1_c1_dense42
C1|manual|C1_anchor_all|uNb9QFRL6hY_5948424345f541b9a570b48f1cfcf622,0.95,23,not_evaluable,not_evaluable,non_unique_complete_link_partition,,0,0,0.0,0.0,False,C1,uNb9QFRL6hY_5948424345f541b9a570b48f1cfcf622,main_p1_c1_dense42
C1|manual|C1_anchor_all|uNb9QFRL6hY_5948424345f541b9a570b48f1cfcf622,0.97,23,unique,supported_multimodal,unique_complete_link_partition,15,5,3,0.21739130434782608,0.13043478260869565,True,C1,uNb9QFRL6hY_5948424345f541b9a570b48f1cfcf622,main_p1_c1_dense42
C1|manual|C1_anchor_all|uNb9QFRL6hY_5948424345f541b9a570b48f1cfcf622,0.98,23,unique,supported_multimodal,unique_complete_link_partition,18,5,2,0.21739130434782608,0.08695652173913043,True,C1,uNb9QFRL6hY_5948424345f541b9a570b48f1cfcf622,main_p1_c1_dense42
C1|manual|C1_anchor_all|uNb9QFRL6hY_8b6f1b0b025848b482e747ab6a027b97,0.9,23,unique,supported_multimodal,unique_complete_link_partition,4,12,8,0.5217391304347826,0.34782608695652173,True,C1,uNb9QFRL6hY_8b6f1b0b025848b482e747ab6a027b97,main_p1_c1_dense42
C1|manual|C1_anchor_all|uNb9QFRL6hY_8b6f1b0b025848b482e747ab6a027b97,0.925,23,unique,supported_multimodal,unique_complete_link_partition,4,12,8,0.5217391304347826,0.34782608695652173,True,C1,uNb9QFRL6hY_8b6f1b0b025848b482e747ab6a027b97,main_p1_c1_dense42
C1|manual|C1_anchor_all|uNb9QFRL6hY_8b6f1b0b025848b482e747ab6a027b97,0.95,23,unique,supported_multimodal,unique_complete_link_partition,4,12,8,0.5217391304347826,0.34782608695652173,True,C1,uNb9QFRL6hY_8b6f1b0b025848b482e747ab6a027b97,main_p1_c1_dense42
C1|manual|C1_anchor_all|uNb9QFRL6hY_8b6f1b0b025848b482e747ab6a027b97,0.97,23,unique,supported_multimodal,unique_complete_link_partition,4,12,8,0.5217391304347826,0.34782608695652173,True,C1,uNb9QFRL6hY_8b6f1b0b025848b482e747ab6a027b97,main_p1_c1_dense42
C1|manual|C1_anchor_all|uNb9QFRL6hY_8b6f1b0b025848b482e747ab6a027b97,0.98,23,unique,supported_multimodal,unique_complete_link_partition,4,12,8,0.5217391304347826,0.34782608695652173,True,C1,uNb9QFRL6hY_8b6f1b0b025848b482e747ab6a027b97,main_p1_c1_dense42
C1|manual|C1_anchor_all|uNb9QFRL6hY_9f199750b00c4f5484a546d79e06a0f8,0.9,23,unique,supported_multimodal,unique_complete_link_partition,7,5,5,0.21739130434782608,0.21739130434782608,True,C1,uNb9QFRL6hY_9f199750b00c4f5484a546d79e06a0f8,main_p1_c1_dense42
C1|manual|C1_anchor_all|uNb9QFRL6hY_9f199750b00c4f5484a546d79e06a0f8,0.925,23,unique,supported_multimodal,unique_complete_link_partition,7,5,5,0.21739130434782608,0.21739130434782608,True,C1,uNb9QFRL6hY_9f199750b00c4f5484a546d79e06a0f8,main_p1_c1_dense42
C1|manual|C1_anchor_all|uNb9QFRL6hY_9f199750b00c4f5484a546d79e06a0f8,0.95,23,unique,supported_multimodal,unique_complete_link_partition,7,5,5,0.21739130434782608,0.21739130434782608,True,C1,uNb9QFRL6hY_9f199750b00c4f5484a546d79e06a0f8,main_p1_c1_dense42
C1|manual|C1_anchor_all|uNb9QFRL6hY_9f199750b00c4f5484a546d79e06a0f8,0.97,23,unique,supported_multimodal,unique_complete_link_partition,9,5,4,0.21739130434782608,0.17391304347826086,True,C1,uNb9QFRL6hY_9f199750b00c4f5484a546d79e06a0f8,main_p1_c1_dense42
C1|manual|C1_anchor_all|uNb9QFRL6hY_9f199750b00c4f5484a546d79e06a0f8,0.98,23,unique,supported_multimodal,unique_complete_link_partition,9,5,4,0.21739130434782608,0.17391304347826086,True,C1,uNb9QFRL6hY_9f199750b00c4f5484a546d79e06a0f8,main_p1_c1_dense42
C1|manual|C1_anchor_all|uNb9QFRL6hY_ba24e5a57ef34c6dbc0458ed4c1e701d,0.9,23,unique,supported_multimodal,unique_complete_link_partition,6,6,5,0.2608695652173913,0.21739130434782608,True,C1,uNb9QFRL6hY_ba24e5a57ef34c6dbc0458ed4c1e701d,main_p1_c1_dense42
C1|manual|C1_anchor_all|uNb9QFRL6hY_ba24e5a57ef34c6dbc0458ed4c1e701d,0.925,23,unique,supported_multimodal,unique_complete_link_partition,6,6,5,0.2608695652173913,0.21739130434782608,True,C1,uNb9QFRL6hY_ba24e5a57ef34c6dbc0458ed4c1e701d,main_p1_c1_dense42
C1|manual|C1_anchor_all|uNb9QFRL6hY_ba24e5a57ef34c6dbc0458ed4c1e701d,0.95,23,not_evaluable,not_evaluable,non_unique_complete_link_partition,,0,0,0.0,0.0,False,C1,uNb9QFRL6hY_ba24e5a57ef34c6dbc0458ed4c1e701d,main_p1_c1_dense42
C1|manual|C1_anchor_all|uNb9QFRL6hY_ba24e5a57ef34c6dbc0458ed4c1e701d,0.97,23,unique,supported_multimodal,unique_complete_link_partition,11,5,5,0.21739130434782608,0.21739130434782608,True,C1,uNb9QFRL6hY_ba24e5a57ef34c6dbc0458ed4c1e701d,main_p1_c1_dense42
C1|manual|C1_anchor_all|uNb9QFRL6hY_ba24e5a57ef34c6dbc0458ed4c1e701d,0.98,23,not_evaluable,not_evaluable,non_unique_complete_link_partition,,0,0,0.0,0.0,False,C1,uNb9QFRL6hY_ba24e5a57ef34c6dbc0458ed4c1e701d,main_p1_c1_dense42
C1|manual|C1_anchor_all|wc2JMjhGNzB_b41b10699d614f24851b56a9a0e743c6,0.9,23,unique,supported_multimodal,unique_complete_link_partition,5,7,5,0.30434782608695654,0.21739130434782608,True,C1,wc2JMjhGNzB_b41b10699d614f24851b56a9a0e743c6,main_p1_c1_dense42
C1|manual|C1_anchor_all|wc2JMjhGNzB_b41b10699d614f24851b56a9a0e743c6,0.925,23,not_evaluable,not_evaluable,non_unique_complete_link_partition,,0,0,0.0,0.0,False,C1,wc2JMjhGNzB_b41b10699d614f24851b56a9a0e743c6,main_p1_c1_dense42
C1|manual|C1_anchor_all|wc2JMjhGNzB_b41b10699d614f24851b56a9a0e743c6,0.95,23,unique,supported_multimodal,unique_complete_link_partition,7,5,5,0.21739130434782608,0.21739130434782608,True,C1,wc2JMjhGNzB_b41b10699d614f24851b56a9a0e743c6,main_p1_c1_dense42
C1|manual|C1_anchor_all|wc2JMjhGNzB_b41b10699d614f24851b56a9a0e743c6,0.97,23,unique,supported_multimodal,unique_complete_link_partition,9,5,4,0.21739130434782608,0.17391304347826086,True,C1,wc2JMjhGNzB_b41b10699d614f24851b56a9a0e743c6,main_p1_c1_dense42
C1|manual|C1_anchor_all|wc2JMjhGNzB_b41b10699d614f24851b56a9a0e743c6,0.98,23,not_evaluable,not_evaluable,non_unique_complete_link_partition,,0,0,0.0,0.0,False,C1,wc2JMjhGNzB_b41b10699d614f24851b56a9a0e743c6,main_p1_c1_dense42
C1|manual|C1_anchor_all|wc2JMjhGNzB_dda6efcba51c40de8552408953719515,0.9,23,unique,dominant_with_dissent,unique_complete_link_partition,2,22,1,0.9565217391304348,0.043478260869565216,False,C1,wc2JMjhGNzB_dda6efcba51c40de8552408953719515,main_p1_c1_dense42
C1|manual|C1_anchor_all|wc2JMjhGNzB_dda6efcba51c40de8552408953719515,0.925,23,unique,dominant_with_dissent,unique_complete_link_partition,3,21,1,0.9130434782608695,0.043478260869565216,False,C1,wc2JMjhGNzB_dda6efcba51c40de8552408953719515,main_p1_c1_dense42
C1|manual|C1_anchor_all|wc2JMjhGNzB_dda6efcba51c40de8552408953719515,0.95,23,unique,supported_multimodal,unique_complete_link_partition,3,15,7,0.6521739130434783,0.30434782608695654,True,C1,wc2JMjhGNzB_dda6efcba51c40de8552408953719515,main_p1_c1_dense42
C1|manual|C1_anchor_all|wc2JMjhGNzB_dda6efcba51c40de8552408953719515,0.97,23,unique,supported_multimodal,unique_complete_link_partition,5,13,6,0.5652173913043478,0.2608695652173913,True,C1,wc2JMjhGNzB_dda6efcba51c40de8552408953719515,main_p1_c1_dense42
C1|manual|C1_anchor_all|wc2JMjhGNzB_dda6efcba51c40de8552408953719515,0.98,23,not_evaluable,not_evaluable,non_unique_complete_link_partition,,0,0,0.0,0.0,False,C1,wc2JMjhGNzB_dda6efcba51c40de8552408953719515,main_p1_c1_dense42
C1|manual|C1_anchor_all|yqstnuAEVhm_26b2e92ccd314a2da1a4fc8dfc6e6f56,0.9,23,unique,supported_multimodal,unique_complete_link_partition,5,18,2,0.782608695652174,0.08695652173913043,True,C1,yqstnuAEVhm_26b2e92ccd314a2da1a4fc8dfc6e6f56,main_p1_c1_dense42
C1|manual|C1_anchor_all|yqstnuAEVhm_26b2e92ccd314a2da1a4fc8dfc6e6f56,0.925,23,not_evaluable,not_evaluable,non_unique_complete_link_partition,,0,0,0.0,0.0,False,C1,yqstnuAEVhm_26b2e92ccd314a2da1a4fc8dfc6e6f56,main_p1_c1_dense42
C1|manual|C1_anchor_all|yqstnuAEVhm_26b2e92ccd314a2da1a4fc8dfc6e6f56,0.95,23,unique,supported_multimodal,unique_complete_link_partition,6,15,3,0.6521739130434783,0.13043478260869565,True,C1,yqstnuAEVhm_26b2e92ccd314a2da1a4fc8dfc6e6f56,main_p1_c1_dense42
C1|manual|C1_anchor_all|yqstnuAEVhm_26b2e92ccd314a2da1a4fc8dfc6e6f56,0.97,23,not_evaluable,not_evaluable,non_unique_complete_link_partition,,0,0,0.0,0.0,False,C1,yqstnuAEVhm_26b2e92ccd314a2da1a4fc8dfc6e6f56,main_p1_c1_dense42
C1|manual|C1_anchor_all|yqstnuAEVhm_26b2e92ccd314a2da1a4fc8dfc6e6f56,0.98,23,unique,supported_multimodal,unique_complete_link_partition,9,13,2,0.5652173913043478,0.08695652173913043,True,C1,yqstnuAEVhm_26b2e92ccd314a2da1a4fc8dfc6e6f56,main_p1_c1_dense42
C1|manual|C1_anchor_all|yqstnuAEVhm_9de98503fd994452b627cdcc7a7d47b2,0.9,23,unique,supported_multimodal,unique_complete_link_partition,3,13,5,0.5652173913043478,0.21739130434782608,True,C1,yqstnuAEVhm_9de98503fd994452b627cdcc7a7d47b2,main_p1_c1_dense42
C1|manual|C1_anchor_all|yqstnuAEVhm_9de98503fd994452b627cdcc7a7d47b2,0.925,23,unique,supported_multimodal,unique_complete_link_partition,3,13,5,0.5652173913043478,0.21739130434782608,True,C1,yqstnuAEVhm_9de98503fd994452b627cdcc7a7d47b2,main_p1_c1_dense42
C1|manual|C1_anchor_all|yqstnuAEVhm_9de98503fd994452b627cdcc7a7d47b2,0.95,23,not_evaluable,not_evaluable,non_unique_complete_link_partition,,0,0,0.0,0.0,False,C1,yqstnuAEVhm_9de98503fd994452b627cdcc7a7d47b2,main_p1_c1_dense42
C1|manual|C1_anchor_all|yqstnuAEVhm_9de98503fd994452b627cdcc7a7d47b2,0.97,23,unique,supported_multimodal,unique_complete_link_partition,7,10,4,0.43478260869565216,0.17391304347826086,True,C1,yqstnuAEVhm_9de98503fd994452b627cdcc7a7d47b2,main_p1_c1_dense42
C1|manual|C1_anchor_all|yqstnuAEVhm_9de98503fd994452b627cdcc7a7d47b2,0.98,23,unique,supported_multimodal,unique_complete_link_partition,11,8,3,0.34782608695652173,0.13043478260869565,True,C1,yqstnuAEVhm_9de98503fd994452b627cdcc7a7d47b2,main_p1_c1_dense42
C2-B|manual|C2-B|S9hNv5qa7GM_0c2a97f049db4a429776940850fedf2e,0.9,19,unique,dominant_with_dissent,unique_complete_link_partition,2,18,1,0.9473684210526315,0.05263157894736842,False,C2-B,S9hNv5qa7GM_0c2a97f049db4a429776940850fedf2e,c2b_dense_replication4
C2-B|manual|C2-B|S9hNv5qa7GM_0c2a97f049db4a429776940850fedf2e,0.925,19,unique,dominant_with_dissent,unique_complete_link_partition,3,17,1,0.8947368421052632,0.05263157894736842,False,C2-B,S9hNv5qa7GM_0c2a97f049db4a429776940850fedf2e,c2b_dense_replication4
C2-B|manual|C2-B|S9hNv5qa7GM_0c2a97f049db4a429776940850fedf2e,0.95,19,unique,dominant_with_dissent,unique_complete_link_partition,4,16,1,0.8421052631578947,0.05263157894736842,False,C2-B,S9hNv5qa7GM_0c2a97f049db4a429776940850fedf2e,c2b_dense_replication4
C2-B|manual|C2-B|S9hNv5qa7GM_0c2a97f049db4a429776940850fedf2e,0.97,19,not_evaluable,not_evaluable,non_unique_complete_link_partition,,0,0,0.0,0.0,False,C2-B,S9hNv5qa7GM_0c2a97f049db4a429776940850fedf2e,c2b_dense_replication4
C2-B|manual|C2-B|S9hNv5qa7GM_0c2a97f049db4a429776940850fedf2e,0.98,19,not_evaluable,not_evaluable,non_unique_complete_link_partition,,0,0,0.0,0.0,False,C2-B,S9hNv5qa7GM_0c2a97f049db4a429776940850fedf2e,c2b_dense_replication4
C2-B|manual|C2-B|S9hNv5qa7GM_bd9faec23bb3462c94a5fbc6c0a3d5cf,0.9,20,unique,unimodal,unique_complete_link_partition,1,20,0,1.0,0.0,False,C2-B,S9hNv5qa7GM_bd9faec23bb3462c94a5fbc6c0a3d5cf,c2b_dense_replication4
C2-B|manual|C2-B|S9hNv5qa7GM_bd9faec23bb3462c94a5fbc6c0a3d5cf,0.925,20,unique,unimodal,unique_complete_link_partition,1,20,0,1.0,0.0,False,C2-B,S9hNv5qa7GM_bd9faec23bb3462c94a5fbc6c0a3d5cf,c2b_dense_replication4
C2-B|manual|C2-B|S9hNv5qa7GM_bd9faec23bb3462c94a5fbc6c0a3d5cf,0.95,20,unique,unimodal,unique_complete_link_partition,1,20,0,1.0,0.0,False,C2-B,S9hNv5qa7GM_bd9faec23bb3462c94a5fbc6c0a3d5cf,c2b_dense_replication4
C2-B|manual|C2-B|S9hNv5qa7GM_bd9faec23bb3462c94a5fbc6c0a3d5cf,0.97,20,unique,unimodal,unique_complete_link_partition,1,20,0,1.0,0.0,False,C2-B,S9hNv5qa7GM_bd9faec23bb3462c94a5fbc6c0a3d5cf,c2b_dense_replication4
C2-B|manual|C2-B|S9hNv5qa7GM_bd9faec23bb3462c94a5fbc6c0a3d5cf,0.98,20,unique,unimodal,unique_complete_link_partition,1,20,0,1.0,0.0,False,C2-B,S9hNv5qa7GM_bd9faec23bb3462c94a5fbc6c0a3d5cf,c2b_dense_replication4
C2-B|manual|C2-B|VFuaQ6m2Qom_ad4c387f8175498491966703c8441e0d,0.9,19,unique,supported_multimodal,unique_complete_link_partition,5,9,5,0.47368421052631576,0.2631578947368421,True,C2-B,VFuaQ6m2Qom_ad4c387f8175498491966703c8441e0d,c2b_dense_replication4
C2-B|manual|C2-B|VFuaQ6m2Qom_ad4c387f8175498491966703c8441e0d,0.925,19,unique,supported_multimodal,unique_complete_link_partition,5,9,5,0.47368421052631576,0.2631578947368421,True,C2-B,VFuaQ6m2Qom_ad4c387f8175498491966703c8441e0d,c2b_dense_replication4
C2-B|manual|C2-B|VFuaQ6m2Qom_ad4c387f8175498491966703c8441e0d,0.95,19,unique,supported_multimodal,unique_complete_link_partition,5,9,5,0.47368421052631576,0.2631578947368421,True,C2-B,VFuaQ6m2Qom_ad4c387f8175498491966703c8441e0d,c2b_dense_replication4
C2-B|manual|C2-B|VFuaQ6m2Qom_ad4c387f8175498491966703c8441e0d,0.97,19,unique,supported_multimodal,unique_complete_link_partition,5,9,5,0.47368421052631576,0.2631578947368421,True,C2-B,VFuaQ6m2Qom_ad4c387f8175498491966703c8441e0d,c2b_dense_replication4
C2-B|manual|C2-B|VFuaQ6m2Qom_ad4c387f8175498491966703c8441e0d,0.98,19,unique,supported_multimodal,unique_complete_link_partition,5,9,5,0.47368421052631576,0.2631578947368421,True,C2-B,VFuaQ6m2Qom_ad4c387f8175498491966703c8441e0d,c2b_dense_replication4
C2-B|manual|C2-B|pRbA3pwrgk9_8b07a4b08cf447abb246769d8dce8494,0.9,19,unique,supported_multimodal,unique_complete_link_partition,10,6,3,0.3157894736842105,0.15789473684210525,True,C2-B,pRbA3pwrgk9_8b07a4b08cf447abb246769d8dce8494,c2b_dense_replication4
C2-B|manual|C2-B|pRbA3pwrgk9_8b07a4b08cf447abb246769d8dce8494,0.925,19,unique,supported_multimodal,unique_complete_link_partition,10,6,3,0.3157894736842105,0.15789473684210525,True,C2-B,pRbA3pwrgk9_8b07a4b08cf447abb246769d8dce8494,c2b_dense_replication4
C2-B|manual|C2-B|pRbA3pwrgk9_8b07a4b08cf447abb246769d8dce8494,0.95,19,unique,supported_multimodal,unique_complete_link_partition,10,6,3,0.3157894736842105,0.15789473684210525,True,C2-B,pRbA3pwrgk9_8b07a4b08cf447abb246769d8dce8494,c2b_dense_replication4
C2-B|manual|C2-B|pRbA3pwrgk9_8b07a4b08cf447abb246769d8dce8494,0.97,19,unique,supported_multimodal,unique_complete_link_partition,13,5,2,0.2631578947368421,0.10526315789473684,True,C2-B,pRbA3pwrgk9_8b07a4b08cf447abb246769d8dce8494,c2b_dense_replication4
C2-B|manual|C2-B|pRbA3pwrgk9_8b07a4b08cf447abb246769d8dce8494,0.98,19,unique,supported_multimodal,unique_complete_link_partition,13,5,2,0.2631578947368421,0.10526315789473684,True,C2-B,pRbA3pwrgk9_8b07a4b08cf447abb246769d8dce8494,c2b_dense_replication4
P1|manual|PreScreen_manual|7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,0.9,25,unique,dominant_with_dissent,unique_complete_link_partition,2,24,1,0.96,0.04,False,P1,7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,main_p1_c1_dense42
P1|manual|PreScreen_manual|7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,0.925,25,unique,dominant_with_dissent,unique_complete_link_partition,2,24,1,0.96,0.04,False,P1,7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,main_p1_c1_dense42
P1|manual|PreScreen_manual|7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,0.95,25,unique,dominant_with_dissent,unique_complete_link_partition,2,24,1,0.96,0.04,False,P1,7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,main_p1_c1_dense42
P1|manual|PreScreen_manual|7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,0.97,25,unique,dominant_with_dissent,unique_complete_link_partition,2,24,1,0.96,0.04,False,P1,7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,main_p1_c1_dense42
P1|manual|PreScreen_manual|7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,0.98,25,unique,dominant_with_dissent,unique_complete_link_partition,2,24,1,0.96,0.04,False,P1,7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,main_p1_c1_dense42
P1|manual|PreScreen_manual|B6ByNegPMKs_4b983544c13946e3a3a518c565ad1086,0.9,25,unique,dominant_with_dissent,unique_complete_link_partition,2,24,1,0.96,0.04,False,P1,B6ByNegPMKs_4b983544c13946e3a3a518c565ad1086,main_p1_c1_dense42
P1|manual|PreScreen_manual|B6ByNegPMKs_4b983544c13946e3a3a518c565ad1086,0.925,25,unique,dominant_with_dissent,unique_complete_link_partition,2,24,1,0.96,0.04,False,P1,B6ByNegPMKs_4b983544c13946e3a3a518c565ad1086,main_p1_c1_dense42
P1|manual|PreScreen_manual|B6ByNegPMKs_4b983544c13946e3a3a518c565ad1086,0.95,25,unique,supported_multimodal,unique_complete_link_partition,3,16,8,0.64,0.32,True,P1,B6ByNegPMKs_4b983544c13946e3a3a518c565ad1086,main_p1_c1_dense42
P1|manual|PreScreen_manual|B6ByNegPMKs_4b983544c13946e3a3a518c565ad1086,0.97,25,not_evaluable,not_evaluable,non_unique_complete_link_partition,,0,0,0.0,0.0,False,P1,B6ByNegPMKs_4b983544c13946e3a3a518c565ad1086,main_p1_c1_dense42
P1|manual|PreScreen_manual|B6ByNegPMKs_4b983544c13946e3a3a518c565ad1086,0.98,25,not_evaluable,not_evaluable,non_unique_complete_link_partition,,0,0,0.0,0.0,False,P1,B6ByNegPMKs_4b983544c13946e3a3a518c565ad1086,main_p1_c1_dense42
P1|manual|PreScreen_manual|B6ByNegPMKs_b8e1ecf1bd044e7292581a66683e7993,0.9,24,not_evaluable,not_evaluable,non_unique_complete_link_partition,,0,0,0.0,0.0,False,P1,B6ByNegPMKs_b8e1ecf1bd044e7292581a66683e7993,main_p1_c1_dense42
P1|manual|PreScreen_manual|B6ByNegPMKs_b8e1ecf1bd044e7292581a66683e7993,0.925,24,not_evaluable,not_evaluable,non_unique_complete_link_partition,,0,0,0.0,0.0,False,P1,B6ByNegPMKs_b8e1ecf1bd044e7292581a66683e7993,main_p1_c1_dense42
P1|manual|PreScreen_manual|B6ByNegPMKs_b8e1ecf1bd044e7292581a66683e7993,0.95,24,unique,dominant_with_dissent,unique_complete_link_partition,3,22,1,0.9166666666666666,0.041666666666666664,False,P1,B6ByNegPMKs_b8e1ecf1bd044e7292581a66683e7993,main_p1_c1_dense42
