condition,k,method,baseline,metric,images,buildings,delta,ci_low,ci_high,building_macro_delta
semi,6,profile_continuous,selected_person,kernel_score,18,10,-0.0025078091899308117,-0.009857712136766957,0.007126837621727824,0.0013661709934008497
semi,6,equal,selected_person,kernel_score,18,10,0.01073531718671519,0.0011828673197923868,0.017274861622306882,0.01106936932988155
semi,6,profile_type2,equal,kernel_score,18,10,-0.0008277722728941345,-0.00674319882535966,0.0068031885467471145,0.0025501846952538897
semi,6,profile_type2,selected_person,kernel_score,18,10,0.009907544913821056,0.0026505438976028506,0.019646749985031766,0.013619554025135438
semi,8,profile_type4,equal,kernel_score,18,10,-0.024257284300732523,-0.031429963252125215,-0.013274395778947174,-0.018703650395845622
semi,8,profile_type4,selected_person,kernel_score,18,10,-0.012055843985203263,-0.018767483117013286,0.001170856836513881,-0.005381547694593653
semi,8,profile_type3,equal,kernel_score,18,10,-0.016914938744403592,-0.024234164718242687,-0.0037985381115519493,-0.010871706787338745
semi,8,profile_type3,selected_person,kernel_score,18,10,-0.004713498428874332,-0.011602263832863056,0.009819609542727061,0.002450395913913225
semi,8,profile_context,equal,kernel_score,18,10,-0.02336075081295673,-0.03052337381934799,-0.015061107483726872,-0.020698328417455496
semi,8,profile_context,selected_person,kernel_score,18,10,-0.01115931049742747,-0.02101832891006056,-0.0009033181831263654,-0.0073762257162035254
semi,8,selected_profile,equal,kernel_score,18,10,-0.017169094281376755,-0.026700919688196923,-0.005307641932078253,-0.012991510755666657
semi,8,selected_profile,selected_person,kernel_score,18,10,-0.0049676539658474956,-0.017645784432946766,0.009546147965645096,0.00033059194558531164
semi,8,profile_continuous,equal,kernel_score,18,10,-0.02247871475591343,-0.02834335612454473,-0.011894802048057606,-0.017324784718220496
semi,8,profile_continuous,selected_person,kernel_score,18,10,-0.01027727444038417,-0.01868484721181029,0.0026431223453343253,-0.004002682016968528
semi,8,equal,selected_person,kernel_score,18,10,0.012201440315529258,0.008521214070254695,0.01550567320206233,0.01332210270125197
semi,8,profile_type2,equal,kernel_score,18,10,-0.004524865831902613,-0.008678928165362447,0.0024733132027221676,-0.0018119878230316764
semi,8,profile_type2,selected_person,kernel_score,18,10,0.007676574483626646,0.0038222198929127437,0.01601461598184214,0.011510114878220293
