worker_id,effect,fit_status,component,layer_value,label,training_rows,training_images,training_buildings,cohort,metric,k,method
11,-0.12143604844029425,usable,0,0.018679364727316728,4,83,83,17,all26,ospa60,5,quantile
12,-0.7892636910838161,usable,0,-0.8183154149110881,3,78,78,17,all26,ospa60,5,quantile
13,-0.39045577715151375,usable,0,-0.8183154149110881,3,81,81,18,all26,ospa60,5,quantile
14,-1.2049784346981756,usable,0,-1.583729963798992,2,74,74,13,all26,ospa60,5,quantile
15,-2.4064634921016723,usable,0,-1.583729963798992,2,82,82,19,all26,ospa60,5,quantile
17,-2.9732384903448055,usable,0,-3.460873408677461,1,82,82,19,all26,ospa60,5,quantile
18,-3.135351443188726,usable,0,-3.460873408677461,1,74,74,13,all26,ospa60,5,quantile
19,13.9996251283915,usable,0,6.536414104395718,5,45,45,13,all26,ospa60,5,quantile
2,-5.507403014176008,usable,0,-3.460873408677461,1,78,78,16,all26,ospa60,5,quantile
21,-1.1279136911571404,usable,0,-1.583729963798992,2,45,45,13,all26,ospa60,5,quantile
26,11.260943608651319,usable,0,6.536414104395718,5,22,22,12,all26,ospa60,5,quantile
27,-3.662948402942726,usable,0,-3.460873408677461,1,75,75,13,all26,ospa60,5,quantile
28,-2.8194217962471333,usable,0,-3.460873408677461,1,80,80,17,all26,ospa60,5,quantile
29,0.5314438387951137,usable,0,0.018679364727316728,4,81,81,17,all26,ospa60,5,quantile
30,-0.006761043633213653,usable,0,0.018679364727316728,4,84,84,17,all26,ospa60,5,quantile
31,-0.037730176837867654,usable,0,0.018679364727316728,4,89,89,19,all26,ospa60,5,quantile
32,-0.2721197462471545,usable,0,0.018679364727316728,4,87,87,18,all26,ospa60,5,quantile
33,-2.6668773051653676,usable,0,-3.460873408677461,1,86,86,18,all26,ospa60,5,quantile
34,2.8997827857096863,usable,0,6.536414104395718,5,101,101,19,all26,ospa60,5,quantile
35,0.5739566585615635,usable,0,6.536414104395718,5,79,79,18,all26,ospa60,5,quantile
36,-1.0676212038624546,usable,0,-0.8183154149110881,3,85,85,19,all26,ospa60,5,quantile
37,3.947762340664518,usable,0,6.536414104395718,5,83,83,18,all26,ospa60,5,quantile
6,-1.071252321927779,usable,0,-0.8183154149110881,3,83,83,18,all26,ospa60,5,quantile
8,-1.5598097946504217,usable,0,-1.583729963798992,2,80,80,18,all26,ospa60,5,quantile
1,-1.6194844063875493,usable,0,-1.052523697376784,1,85,85,18,all26,ospa60,2,ward
10,-0.7729840805298763,usable,0,-1.052523697376784,1,83,83,17,all26,ospa60,2,ward
11,-0.12143604844029425,usable,0,-1.052523697376784,1,83,83,17,all26,ospa60,2,ward
12,-0.7892636910838161,usable,0,-1.052523697376784,1,78,78,17,all26,ospa60,2,ward
13,-0.39045577715151375,usable,0,-1.052523697376784,1,81,81,18,all26,ospa60,2,ward
14,-1.2049784346981756,usable,0,-1.052523697376784,1,74,74,13,all26,ospa60,2,ward
15,-2.4064634921016723,usable,0,-1.052523697376784,1,82,82,19,all26,ospa60,2,ward
17,-2.9732384903448055,usable,0,-1.052523697376784,1,82,82,19,all26,ospa60,2,ward
18,-3.135351443188726,usable,0,-1.052523697376784,1,74,74,13,all26,ospa60,2,ward
19,13.9996251283915,usable,0,12.630284368521409,2,45,45,13,all26,ospa60,2,ward
2,-5.507403014176008,usable,0,-1.052523697376784,1,78,78,16,all26,ospa60,2,ward
21,-1.1279136911571404,usable,0,-1.052523697376784,1,45,45,13,all26,ospa60,2,ward
26,11.260943608651319,usable,0,12.630284368521409,2,22,22,12,all26,ospa60,2,ward
27,-3.662948402942726,usable,0,-1.052523697376784,1,75,75,13,all26,ospa60,2,ward
28,-2.8194217962471333,usable,0,-1.052523697376784,1,80,80,17,all26,ospa60,2,ward
29,0.5314438387951137,usable,0,-1.052523697376784,1,81,81,17,all26,ospa60,2,ward
30,-0.006761043633213653,usable,0,-1.052523697376784,1,84,84,17,all26,ospa60,2,ward
31,-0.037730176837867654,usable,0,-1.052523697376784,1,89,89,19,all26,ospa60,2,ward
32,-0.2721197462471545,usable,0,-1.052523697376784,1,87,87,18,all26,ospa60,2,ward
33,-2.6668773051653676,usable,0,-1.052523697376784,1,86,86,18,all26,ospa60,2,ward
34,2.8997827857096863,usable,0,-1.052523697376784,1,101,101,19,all26,ospa60,2,ward
35,0.5739566585615635,usable,0,-1.052523697376784,1,79,79,18,all26,ospa60,2,ward
36,-1.0676212038624546,usable,0,-1.052523697376784,1,85,85,19,all26,ospa60,2,ward
37,3.947762340664518,usable,0,-1.052523697376784,1,83,83,18,all26,ospa60,2,ward
6,-1.071252321927779,usable,0,-1.052523697376784,1,83,83,18,all26,ospa60,2,ward
8,-1.5598097946504217,usable,0,-1.052523697376784,1,80,80,18,all26,ospa60,2,ward
1,-1.6194844063875493,usable,0,-0.12287439958096324,2,85,85,18,all26,ospa60,3,ward
10,-0.7729840805298763,usable,0,-0.12287439958096324,2,83,83,17,all26,ospa60,3,ward
11,-0.12143604844029425,usable,0,-0.12287439958096324,2,83,83,17,all26,ospa60,3,ward
12,-0.7892636910838161,usable,0,-0.12287439958096324,2,78,78,17,all26,ospa60,3,ward
13,-0.39045577715151375,usable,0,-0.12287439958096324,2,81,81,18,all26,ospa60,3,ward
14,-1.2049784346981756,usable,0,-0.12287439958096324,2,74,74,13,all26,ospa60,3,ward
15,-2.4064634921016723,usable,0,-3.3102434205952056,1,82,82,19,all26,ospa60,3,ward
17,-2.9732384903448055,usable,0,-3.3102434205952056,1,82,82,19,all26,ospa60,3,ward
18,-3.135351443188726,usable,0,-3.3102434205952056,1,74,74,13,all26,ospa60,3,ward
19,13.9996251283915,usable,0,12.630284368521409,3,45,45,13,all26,ospa60,3,ward
2,-5.507403014176008,usable,0,-3.3102434205952056,1,78,78,16,all26,ospa60,3,ward
21,-1.1279136911571404,usable,0,-0.12287439958096324,2,45,45,13,all26,ospa60,3,ward
26,11.260943608651319,usable,0,12.630284368521409,3,22,22,12,all26,ospa60,3,ward
27,-3.662948402942726,usable,0,-3.3102434205952056,1,75,75,13,all26,ospa60,3,ward
28,-2.8194217962471333,usable,0,-3.3102434205952056,1,80,80,17,all26,ospa60,3,ward
29,0.5314438387951137,usable,0,-0.12287439958096324,2,81,81,17,all26,ospa60,3,ward
30,-0.006761043633213653,usable,0,-0.12287439958096324,2,84,84,17,all26,ospa60,3,ward
31,-0.037730176837867654,usable,0,-0.12287439958096324,2,89,89,19,all26,ospa60,3,ward
32,-0.2721197462471545,usable,0,-0.12287439958096324,2,87,87,18,all26,ospa60,3,ward
33,-2.6668773051653676,usable,0,-3.3102434205952056,1,86,86,18,all26,ospa60,3,ward
34,2.8997827857096863,usable,0,-0.12287439958096324,2,101,101,19,all26,ospa60,3,ward
35,0.5739566585615635,usable,0,-0.12287439958096324,2,79,79,18,all26,ospa60,3,ward
36,-1.0676212038624546,usable,0,-0.12287439958096324,2,85,85,19,all26,ospa60,3,ward
37,3.947762340664518,usable,0,-0.12287439958096324,2,83,83,18,all26,ospa60,3,ward
6,-1.071252321927779,usable,0,-0.12287439958096324,2,83,83,18,all26,ospa60,3,ward
8,-1.5598097946504217,usable,0,-0.12287439958096324,2,80,80,18,all26,ospa60,3,ward
1,-1.6194844063875493,usable,0,-0.5957606612833719,2,85,85,18,all26,ospa60,4,ward
10,-0.7729840805298763,usable,0,-0.5957606612833719,2,83,83,17,all26,ospa60,4,ward
11,-0.12143604844029425,usable,0,-0.5957606612833719,2,83,83,17,all26,ospa60,4,ward
12,-0.7892636910838161,usable,0,-0.5957606612833719,2,78,78,17,all26,ospa60,4,ward
13,-0.39045577715151375,usable,0,-0.5957606612833719,2,81,81,18,all26,ospa60,4,ward
14,-1.2049784346981756,usable,0,-0.5957606612833719,2,74,74,13,all26,ospa60,4,ward
15,-2.4064634921016723,usable,0,-3.3102434205952056,1,82,82,19,all26,ospa60,4,ward
17,-2.9732384903448055,usable,0,-3.3102434205952056,1,82,82,19,all26,ospa60,4,ward
18,-3.135351443188726,usable,0,-3.3102434205952056,1,74,74,13,all26,ospa60,4,ward
19,13.9996251283915,usable,0,12.630284368521409,4,45,45,13,all26,ospa60,4,ward
2,-5.507403014176008,usable,0,-3.3102434205952056,1,78,78,16,all26,ospa60,4,ward
21,-1.1279136911571404,usable,0,-0.5957606612833719,2,45,45,13,all26,ospa60,4,ward
26,11.260943608651319,usable,0,12.630284368521409,4,22,22,12,all26,ospa60,4,ward
27,-3.662948402942726,usable,0,-3.3102434205952056,1,75,75,13,all26,ospa60,4,ward
28,-2.8194217962471333,usable,0,-3.3102434205952056,1,80,80,17,all26,ospa60,4,ward
29,0.5314438387951137,usable,0,-0.5957606612833719,2,81,81,17,all26,ospa60,4,ward
30,-0.006761043633213653,usable,0,-0.5957606612833719,2,84,84,17,all26,ospa60,4,ward
31,-0.037730176837867654,usable,0,-0.5957606612833719,2,89,89,19,all26,ospa60,4,ward
32,-0.2721197462471545,usable,0,-0.5957606612833719,2,87,87,18,all26,ospa60,4,ward
33,-2.6668773051653676,usable,0,-3.3102434205952056,1,86,86,18,all26,ospa60,4,ward
34,2.8997827857096863,usable,0,3.423772563187102,3,101,101,19,all26,ospa60,4,ward
35,0.5739566585615635,usable,0,-0.5957606612833719,2,79,79,18,all26,ospa60,4,ward
36,-1.0676212038624546,usable,0,-0.5957606612833719,2,85,85,19,all26,ospa60,4,ward
37,3.947762340664518,usable,0,3.423772563187102,3,83,83,18,all26,ospa60,4,ward
6,-1.071252321927779,usable,0,-0.5957606612833719,2,83,83,18,all26,ospa60,4,ward
8,-1.5598097946504217,usable,0,-0.5957606612833719,2,80,80,18,all26,ospa60,4,ward
1,-1.6194844063875493,usable,0,-0.5957606612833719,3,85,85,18,all26,ospa60,5,ward
10,-0.7729840805298763,usable,0,-0.5957606612833719,3,83,83,17,all26,ospa60,5,ward
11,-0.12143604844029425,usable,0,-0.5957606612833719,3,83,83,17,all26,ospa60,5,ward
12,-0.7892636910838161,usable,0,-0.5957606612833719,3,78,78,17,all26,ospa60,5,ward
13,-0.39045577715151375,usable,0,-0.5957606612833719,3,81,81,18,all26,ospa60,5,ward
14,-1.2049784346981756,usable,0,-0.5957606612833719,3,74,74,13,all26,ospa60,5,ward
15,-2.4064634921016723,usable,0,-2.9440501549984055,2,82,82,19,all26,ospa60,5,ward
17,-2.9732384903448055,usable,0,-2.9440501549984055,2,82,82,19,all26,ospa60,5,ward
18,-3.135351443188726,usable,0,-2.9440501549984055,2,74,74,13,all26,ospa60,5,ward
19,13.9996251283915,usable,0,12.630284368521409,5,45,45,13,all26,ospa60,5,ward
2,-5.507403014176008,usable,0,-5.507403014176008,1,78,78,16,all26,ospa60,5,ward
21,-1.1279136911571404,usable,0,-0.5957606612833719,3,45,45,13,all26,ospa60,5,ward
26,11.260943608651319,usable,0,12.630284368521409,5,22,22,12,all26,ospa60,5,ward
27,-3.662948402942726,usable,0,-2.9440501549984055,2,75,75,13,all26,ospa60,5,ward
28,-2.8194217962471333,usable,0,-2.9440501549984055,2,80,80,17,all26,ospa60,5,ward
29,0.5314438387951137,usable,0,-0.5957606612833719,3,81,81,17,all26,ospa60,5,ward
30,-0.006761043633213653,usable,0,-0.5957606612833719,3,84,84,17,all26,ospa60,5,ward
31,-0.037730176837867654,usable,0,-0.5957606612833719,3,89,89,19,all26,ospa60,5,ward
32,-0.2721197462471545,usable,0,-0.5957606612833719,3,87,87,18,all26,ospa60,5,ward
33,-2.6668773051653676,usable,0,-2.9440501549984055,2,86,86,18,all26,ospa60,5,ward
34,2.8997827857096863,usable,0,3.423772563187102,4,101,101,19,all26,ospa60,5,ward
35,0.5739566585615635,usable,0,-0.5957606612833719,3,79,79,18,all26,ospa60,5,ward
36,-1.0676212038624546,usable,0,-0.5957606612833719,3,85,85,19,all26,ospa60,5,ward
37,3.947762340664518,usable,0,3.423772563187102,4,83,83,18,all26,ospa60,5,ward
6,-1.071252321927779,usable,0,-0.5957606612833719,3,83,83,18,all26,ospa60,5,ward
8,-1.5598097946504217,usable,0,-0.5957606612833719,3,80,80,18,all26,ospa60,5,ward
1,0.21499590648242073,usable,0,0.7797778980638139,2,85,85,18,current20,ospa30,2,quantile
10,0.04117558671466537,usable,0,-0.7797778980638139,1,83,83,17,current20,ospa30,2,quantile
11,0.1721916907310823,usable,0,0.7797778980638139,2,83,83,17,current20,ospa30,2,quantile
12,0.5711683838760883,usable,0,0.7797778980638139,2,78,78,17,current20,ospa30,2,quantile
13,0.15304517939614812,usable,0,-0.7797778980638139,1,81,81,18,current20,ospa30,2,quantile
15,-0.9595459245983962,usable,0,-0.7797778980638139,1,82,82,19,current20,ospa30,2,quantile
17,-1.1751092360977609,usable,0,-0.7797778980638139,1,82,82,19,current20,ospa30,2,quantile
2,-3.036412675975332,usable,0,-0.7797778980638139,1,78,78,16,current20,ospa30,2,quantile
28,-1.0896636802535904,usable,0,-0.7797778980638139,1,80,80,17,current20,ospa30,2,quantile
29,0.7077264883157749,usable,0,0.7797778980638139,2,81,81,17,current20,ospa30,2,quantile
30,0.540976344571166,usable,0,0.7797778980638139,2,84,84,17,current20,ospa30,2,quantile
31,0.2380447134823375,usable,0,0.7797778980638139,2,89,89,19,current20,ospa30,2,quantile
32,0.20452061454941,usable,0,0.7797778980638139,2,87,87,18,current20,ospa30,2,quantile
33,-0.9472414882794244,usable,0,-0.7797778980638139,1,86,86,18,current20,ospa30,2,quantile
34,1.9482646005272333,usable,0,0.7797778980638139,2,101,101,19,current20,ospa30,2,quantile
35,0.7848508291638644,usable,0,0.7797778980638139,2,79,79,18,current20,ospa30,2,quantile
36,-0.19591577598027382,usable,0,-0.7797778980638139,1,85,85,19,current20,ospa30,2,quantile
37,2.415039408938762,usable,0,0.7797778980638139,2,83,83,18,current20,ospa30,2,quantile
6,-0.0360543617794581,usable,0,-0.7797778980638139,1,83,83,18,current20,ospa30,2,quantile
8,-0.552056603784717,usable,0,-0.7797778980638139,1,80,80,18,current20,ospa30,2,quantile
1,0.21499590648242073,usable,0,0.12497910268237807,2,85,85,18,current20,ospa30,3,quantile
10,0.04117558671466537,usable,0,0.12497910268237807,2,83,83,17,current20,ospa30,3,quantile
11,0.1721916907310823,usable,0,0.12497910268237807,2,83,83,17,current20,ospa30,3,quantile
12,0.5711683838760883,usable,0,1.0294386812678895,3,78,78,17,current20,ospa30,3,quantile
13,0.15304517939614812,usable,0,0.12497910268237807,2,81,81,18,current20,ospa30,3,quantile
15,-0.9595459245983962,usable,0,-1.1365636264242136,1,82,82,19,current20,ospa30,3,quantile
17,-1.1751092360977609,usable,0,-1.1365636264242136,1,82,82,19,current20,ospa30,3,quantile
2,-3.036412675975332,usable,0,-1.1365636264242136,1,78,78,16,current20,ospa30,3,quantile
28,-1.0896636802535904,usable,0,-1.1365636264242136,1,80,80,17,current20,ospa30,3,quantile
29,0.7077264883157749,usable,0,1.0294386812678895,3,81,81,17,current20,ospa30,3,quantile
30,0.540976344571166,usable,0,1.0294386812678895,3,84,84,17,current20,ospa30,3,quantile
31,0.2380447134823375,usable,0,1.0294386812678895,3,89,89,19,current20,ospa30,3,quantile
32,0.20452061454941,usable,0,0.12497910268237807,2,87,87,18,current20,ospa30,3,quantile
33,-0.9472414882794244,usable,0,-1.1365636264242136,1,86,86,18,current20,ospa30,3,quantile
34,1.9482646005272333,usable,0,1.0294386812678895,3,101,101,19,current20,ospa30,3,quantile
35,0.7848508291638644,usable,0,1.0294386812678895,3,79,79,18,current20,ospa30,3,quantile
36,-0.19591577598027382,usable,0,-1.1365636264242136,1,85,85,19,current20,ospa30,3,quantile
37,2.415039408938762,usable,0,1.0294386812678895,3,83,83,18,current20,ospa30,3,quantile
6,-0.0360543617794581,usable,0,0.12497910268237807,2,83,83,18,current20,ospa30,3,quantile
8,-0.552056603784717,usable,0,-1.1365636264242136,1,80,80,18,current20,ospa30,3,quantile
1,0.21499590648242073,usable,0,0.2741458539632833,3,85,85,18,current20,ospa30,4,quantile
10,0.04117558671466537,usable,0,-0.11796119508672709,2,83,83,17,current20,ospa30,4,quantile
11,0.1721916907310823,usable,0,0.2741458539632833,3,83,83,17,current20,ospa30,4,quantile
12,0.5711683838760883,usable,0,1.2854099421643448,4,78,78,17,current20,ospa30,4,quantile
13,0.15304517939614812,usable,0,-0.11796119508672709,2,81,81,18,current20,ospa30,4,quantile
15,-0.9595459245983962,usable,0,-1.4415946010409009,1,82,82,19,current20,ospa30,4,quantile
17,-1.1751092360977609,usable,0,-1.4415946010409009,1,82,82,19,current20,ospa30,4,quantile
2,-3.036412675975332,usable,0,-1.4415946010409009,1,78,78,16,current20,ospa30,4,quantile
28,-1.0896636802535904,usable,0,-1.4415946010409009,1,80,80,17,current20,ospa30,4,quantile
29,0.7077264883157749,usable,0,1.2854099421643448,4,81,81,17,current20,ospa30,4,quantile
30,0.540976344571166,usable,0,0.2741458539632833,3,84,84,17,current20,ospa30,4,quantile
31,0.2380447134823375,usable,0,0.2741458539632833,3,89,89,19,current20,ospa30,4,quantile
32,0.20452061454941,usable,0,0.2741458539632833,3,87,87,18,current20,ospa30,4,quantile
33,-0.9472414882794244,usable,0,-1.4415946010409009,1,86,86,18,current20,ospa30,4,quantile
34,1.9482646005272333,usable,0,1.2854099421643448,4,101,101,19,current20,ospa30,4,quantile
35,0.7848508291638644,usable,0,1.2854099421643448,4,79,79,18,current20,ospa30,4,quantile
36,-0.19591577598027382,usable,0,-0.11796119508672709,2,85,85,19,current20,ospa30,4,quantile
37,2.415039408938762,usable,0,1.2854099421643448,4,83,83,18,current20,ospa30,4,quantile
6,-0.0360543617794581,usable,0,-0.11796119508672709,2,83,83,18,current20,ospa30,4,quantile
8,-0.552056603784717,usable,0,-0.11796119508672709,2,80,80,18,current20,ospa30,4,quantile
1,0.21499590648242073,usable,0,0.3912963371030031,4,85,85,18,current20,ospa30,5,quantile
10,0.04117558671466537,usable,0,0.14273326784782644,3,83,83,17,current20,ospa30,5,quantile
11,0.1721916907310823,usable,0,0.14273326784782644,3,83,83,17,current20,ospa30,5,quantile
12,0.5711683838760883,usable,0,0.3912963371030031,4,78,78,17,current20,ospa30,5,quantile
13,0.15304517939614812,usable,0,0.14273326784782644,3,81,81,18,current20,ospa30,5,quantile
15,-0.9595459245983962,usable,0,-1.5651828792312699,1,82,82,19,current20,ospa30,5,quantile
17,-1.1751092360977609,usable,0,-1.5651828792312699,1,82,82,19,current20,ospa30,5,quantile
2,-3.036412675975332,usable,0,-1.5651828792312699,1,78,78,16,current20,ospa30,5,quantile
28,-1.0896636802535904,usable,0,-1.5651828792312699,1,80,80,17,current20,ospa30,5,quantile
29,0.7077264883157749,usable,0,1.4639703317364088,5,81,81,17,current20,ospa30,5,quantile
30,0.540976344571166,usable,0,0.3912963371030031,4,84,84,17,current20,ospa30,5,quantile
31,0.2380447134823375,usable,0,0.3912963371030031,4,89,89,19,current20,ospa30,5,quantile
32,0.20452061454941,usable,0,0.14273326784782644,3,87,87,18,current20,ospa30,5,quantile
33,-0.9472414882794244,usable,0,-0.4328170574559683,2,86,86,18,current20,ospa30,5,quantile
34,1.9482646005272333,usable,0,1.4639703317364088,5,101,101,19,current20,ospa30,5,quantile
35,0.7848508291638644,usable,0,1.4639703317364088,5,79,79,18,current20,ospa30,5,quantile
36,-0.19591577598027382,usable,0,-0.4328170574559683,2,85,85,19,current20,ospa30,5,quantile
37,2.415039408938762,usable,0,1.4639703317364088,5,83,83,18,current20,ospa30,5,quantile
6,-0.0360543617794581,usable,0,-0.4328170574559683,2,83,83,18,current20,ospa30,5,quantile
8,-0.552056603784717,usable,0,-0.4328170574559683,2,80,80,18,current20,ospa30,5,quantile
1,0.21499590648242073,usable,0,0.5542878292135158,2,85,85,18,current20,ospa30,2,ward
10,0.04117558671466537,usable,0,0.5542878292135158,2,83,83,17,current20,ospa30,2,ward
11,0.1721916907310823,usable,0,0.5542878292135158,2,83,83,17,current20,ospa30,2,ward
12,0.5711683838760883,usable,0,0.5542878292135158,2,78,78,17,current20,ospa30,2,ward
13,0.15304517939614812,usable,0,0.5542878292135158,2,81,81,18,current20,ospa30,2,ward
15,-0.9595459245983962,usable,0,-1.2933382681648702,1,82,82,19,current20,ospa30,2,ward
17,-1.1751092360977609,usable,0,-1.2933382681648702,1,82,82,19,current20,ospa30,2,ward
2,-3.036412675975332,usable,0,-1.2933382681648702,1,78,78,16,current20,ospa30,2,ward
28,-1.0896636802535904,usable,0,-1.2933382681648702,1,80,80,17,current20,ospa30,2,ward
29,0.7077264883157749,usable,0,0.5542878292135158,2,81,81,17,current20,ospa30,2,ward
30,0.540976344571166,usable,0,0.5542878292135158,2,84,84,17,current20,ospa30,2,ward
31,0.2380447134823375,usable,0,0.5542878292135158,2,89,89,19,current20,ospa30,2,ward
32,0.20452061454941,usable,0,0.5542878292135158,2,87,87,18,current20,ospa30,2,ward
33,-0.9472414882794244,usable,0,-1.2933382681648702,1,86,86,18,current20,ospa30,2,ward
34,1.9482646005272333,usable,0,0.5542878292135158,2,101,101,19,current20,ospa30,2,ward
35,0.7848508291638644,usable,0,0.5542878292135158,2,79,79,18,current20,ospa30,2,ward
36,-0.19591577598027382,usable,0,0.5542878292135158,2,85,85,19,current20,ospa30,2,ward
37,2.415039408938762,usable,0,0.5542878292135158,2,83,83,18,current20,ospa30,2,ward
6,-0.0360543617794581,usable,0,0.5542878292135158,2,83,83,18,current20,ospa30,2,ward
8,-0.552056603784717,usable,0,-1.2933382681648702,1,80,80,18,current20,ospa30,2,ward
1,0.21499590648242073,usable,0,0.28306046662693546,2,85,85,18,current20,ospa30,3,ward
10,0.04117558671466537,usable,0,0.28306046662693546,2,83,83,17,current20,ospa30,3,ward
11,0.1721916907310823,usable,0,0.28306046662693546,2,83,83,17,current20,ospa30,3,ward
12,0.5711683838760883,usable,0,0.28306046662693546,2,78,78,17,current20,ospa30,3,ward
13,0.15304517939614812,usable,0,0.28306046662693546,2,81,81,18,current20,ospa30,3,ward
15,-0.9595459245983962,usable,0,-1.2933382681648702,1,82,82,19,current20,ospa30,3,ward
17,-1.1751092360977609,usable,0,-1.2933382681648702,1,82,82,19,current20,ospa30,3,ward
2,-3.036412675975332,usable,0,-1.2933382681648702,1,78,78,16,current20,ospa30,3,ward
28,-1.0896636802535904,usable,0,-1.2933382681648702,1,80,80,17,current20,ospa30,3,ward
29,0.7077264883157749,usable,0,0.28306046662693546,2,81,81,17,current20,ospa30,3,ward
30,0.540976344571166,usable,0,0.28306046662693546,2,84,84,17,current20,ospa30,3,ward
31,0.2380447134823375,usable,0,0.28306046662693546,2,89,89,19,current20,ospa30,3,ward
32,0.20452061454941,usable,0,0.28306046662693546,2,87,87,18,current20,ospa30,3,ward
33,-0.9472414882794244,usable,0,-1.2933382681648702,1,86,86,18,current20,ospa30,3,ward
34,1.9482646005272333,usable,0,2.1816520047329977,3,101,101,19,current20,ospa30,3,ward
35,0.7848508291638644,usable,0,0.28306046662693546,2,79,79,18,current20,ospa30,3,ward
36,-0.19591577598027382,usable,0,0.28306046662693546,2,85,85,19,current20,ospa30,3,ward
37,2.415039408938762,usable,0,2.1816520047329977,3,83,83,18,current20,ospa30,3,ward
6,-0.0360543617794581,usable,0,0.28306046662693546,2,83,83,18,current20,ospa30,3,ward
8,-0.552056603784717,usable,0,-1.2933382681648702,1,80,80,18,current20,ospa30,3,ward
1,0.21499590648242073,usable,0,0.28306046662693546,3,85,85,18,current20,ospa30,4,ward
10,0.04117558671466537,usable,0,0.28306046662693546,3,83,83,17,current20,ospa30,4,ward
11,0.1721916907310823,usable,0,0.28306046662693546,3,83,83,17,current20,ospa30,4,ward
12,0.5711683838760883,usable,0,0.28306046662693546,3,78,78,17,current20,ospa30,4,ward
13,0.15304517939614812,usable,0,0.28306046662693546,3,81,81,18,current20,ospa30,4,ward
15,-0.9595459245983962,usable,0,-0.9447233866027778,2,82,82,19,current20,ospa30,4,ward
17,-1.1751092360977609,usable,0,-0.9447233866027778,2,82,82,19,current20,ospa30,4,ward
2,-3.036412675975332,usable,0,-3.036412675975332,1,78,78,16,current20,ospa30,4,ward
28,-1.0896636802535904,usable,0,-0.9447233866027778,2,80,80,17,current20,ospa30,4,ward
29,0.7077264883157749,usable,0,0.28306046662693546,3,81,81,17,current20,ospa30,4,ward
30,0.540976344571166,usable,0,0.28306046662693546,3,84,84,17,current20,ospa30,4,ward
31,0.2380447134823375,usable,0,0.28306046662693546,3,89,89,19,current20,ospa30,4,ward
32,0.20452061454941,usable,0,0.28306046662693546,3,87,87,18,current20,ospa30,4,ward
33,-0.9472414882794244,usable,0,-0.9447233866027778,2,86,86,18,current20,ospa30,4,ward
34,1.9482646005272333,usable,0,2.1816520047329977,4,101,101,19,current20,ospa30,4,ward
35,0.7848508291638644,usable,0,0.28306046662693546,3,79,79,18,current20,ospa30,4,ward
36,-0.19591577598027382,usable,0,0.28306046662693546,3,85,85,19,current20,ospa30,4,ward
37,2.415039408938762,usable,0,2.1816520047329977,4,83,83,18,current20,ospa30,4,ward
6,-0.0360543617794581,usable,0,0.28306046662693546,3,83,83,18,current20,ospa30,4,ward
8,-0.552056603784717,usable,0,-0.9447233866027778,2,80,80,18,current20,ospa30,4,ward
1,0.21499590648242073,usable,0,0.09900044419954152,3,85,85,18,current20,ospa30,5,ward
10,0.04117558671466537,usable,0,0.09900044419954152,3,83,83,17,current20,ospa30,5,ward
11,0.1721916907310823,usable,0,0.09900044419954152,3,83,83,17,current20,ospa30,5,ward
12,0.5711683838760883,usable,0,0.6511805114817234,4,78,78,17,current20,ospa30,5,ward
13,0.15304517939614812,usable,0,0.09900044419954152,3,81,81,18,current20,ospa30,5,ward
15,-0.9595459245983962,usable,0,-0.9447233866027778,2,82,82,19,current20,ospa30,5,ward
17,-1.1751092360977609,usable,0,-0.9447233866027778,2,82,82,19,current20,ospa30,5,ward
2,-3.036412675975332,usable,0,-3.036412675975332,1,78,78,16,current20,ospa30,5,ward
28,-1.0896636802535904,usable,0,-0.9447233866027778,2,80,80,17,current20,ospa30,5,ward
29,0.7077264883157749,usable,0,0.6511805114817234,4,81,81,17,current20,ospa30,5,ward
30,0.540976344571166,usable,0,0.6511805114817234,4,84,84,17,current20,ospa30,5,ward
31,0.2380447134823375,usable,0,0.09900044419954152,3,89,89,19,current20,ospa30,5,ward
32,0.20452061454941,usable,0,0.09900044419954152,3,87,87,18,current20,ospa30,5,ward
33,-0.9472414882794244,usable,0,-0.9447233866027778,2,86,86,18,current20,ospa30,5,ward
34,1.9482646005272333,usable,0,2.1816520047329977,5,101,101,19,current20,ospa30,5,ward
35,0.7848508291638644,usable,0,0.6511805114817234,4,79,79,18,current20,ospa30,5,ward
36,-0.19591577598027382,usable,0,0.09900044419954152,3,85,85,19,current20,ospa30,5,ward
37,2.415039408938762,usable,0,2.1816520047329977,5,83,83,18,current20,ospa30,5,ward
6,-0.0360543617794581,usable,0,0.09900044419954152,3,83,83,18,current20,ospa30,5,ward
8,-0.552056603784717,usable,0,-0.9447233866027778,2,80,80,18,current20,ospa30,5,ward
1,-0.7952702483974359,usable,0,-1.464235879521983,1,85,85,18,current20,ospa60,2,quantile
10,0.1508173527137217,usable,0,1.4642358795219828,2,83,83,17,current20,ospa60,2,quantile
11,0.6686211226713938,usable,0,1.4642358795219828,2,83,83,17,current20,ospa60,2,quantile
12,0.008565129161944301,usable,0,-1.464235879521983,1,78,78,17,current20,ospa60,2,quantile
13,0.5088196332040335,usable,0,1.4642358795219828,2,81,81,18,current20,ospa60,2,quantile
15,-1.6292734855045177,usable,0,-1.464235879521983,1,82,82,19,current20,ospa60,2,quantile
17,-2.2548476063405065,usable,0,-1.464235879521983,1,82,82,19,current20,ospa60,2,quantile
2,-4.755825565131186,usable,0,-1.464235879521983,1,78,78,16,current20,ospa60,2,quantile
