context_key,image_id,building_id,stage,condition,raw_count,floor_count,band_count,current20_count,initialization_source_kind,d_floor,d_band,d_linear,d_solid,model_count,reference_count,reference_floor_available,bi_equal,bi_floor,bi_band,bi_linear,bi_solid,hoho_E_floor,hoho_X_floor,initialization_source_kind_original
C1|0|7y3sRwLe3Va_112edb40f34e470da3a5b04599e71211|manual,7y3sRwLe3Va_112edb40f34e470da3a5b04599e71211,7y3sRwLe3Va,C1,manual,5,5,5,4,manual_or_not_recorded,0.1696946902337861,0.0687131406921488,0.049559224116063,0.059203363531207,3,1,1,False,0.012139144685237,0.0118961135600823,0.0033817158965453,0.009299874687592,0.1493666966880931,0.154013610197104,manual_or_not_recorded
C1|0|7y3sRwLe3Va_9e4c92fd7eb74504baecf55a3264716e|manual,7y3sRwLe3Va_9e4c92fd7eb74504baecf55a3264716e,7y3sRwLe3Va,C1,manual,5,0,0,5,manual_or_not_recorded,,,,,3,1,1,False,0.0294588688922091,0.0041103612321452,0.0066153679678007,0.0040288970339885,0.249155088518992,0.2594893962289967,manual_or_not_recorded
C1|0|7y3sRwLe3Va_a775c7668ca9419daaf506e76851821e|manual,7y3sRwLe3Va_a775c7668ca9419daaf506e76851821e,7y3sRwLe3Va,C1,manual,6,4,3,5,manual_or_not_recorded,0.2591294908951411,0.1078722999424174,0.2939864778934661,0.1020250347075634,3,1,1,False,0.0116106988310299,,,,0.1765170880158925,0.1775806361779128,manual_or_not_recorded
C1|0|7y3sRwLe3Va_ad77d6eeca5b492b8fe3317177f4f03f|manual,7y3sRwLe3Va_ad77d6eeca5b492b8fe3317177f4f03f,7y3sRwLe3Va,C1,manual,6,3,3,4,manual_or_not_recorded,0.1504496482353149,0.0350909053897091,0.1044207628647833,0.0313781846378891,3,1,1,False,0.0006960169524077,,,,0.1008239638454756,0.1009230633889344,missing_required_initialization
C1|0|7y3sRwLe3Va_ad77d6eeca5b492b8fe3317177f4f03f|semi,7y3sRwLe3Va_ad77d6eeca5b492b8fe3317177f4f03f,7y3sRwLe3Va,C1,semi,4,4,4,4,missing_required_initialization,0.0,0.0,0.0,0.0,3,1,1,False,0.0006960169524077,,,,0.1008239638454756,0.1009230633889344,missing_required_initialization
C1|0|7y3sRwLe3Va_b47475370e824b9e923a4a96bc98e1e3|manual,7y3sRwLe3Va_b47475370e824b9e923a4a96bc98e1e3,7y3sRwLe3Va,C1,manual,5,1,1,5,manual_or_not_recorded,,,,,3,1,1,False,0.6702095268053168,,,,0.7210963791689892,0.1941558030218675,missing_required_initialization
C1|0|7y3sRwLe3Va_b47475370e824b9e923a4a96bc98e1e3|semi,7y3sRwLe3Va_b47475370e824b9e923a4a96bc98e1e3,7y3sRwLe3Va,C1,semi,4,3,2,4,missing_required_initialization,0.0929640895614756,0.0,0.0,0.0,3,1,1,False,0.6702095268053168,,,,0.7210963791689892,0.1941558030218675,missing_required_initialization
C1|0|7y3sRwLe3Va_b564162b2c7d4033bfe6ef3dfb959c9e|manual,7y3sRwLe3Va_b564162b2c7d4033bfe6ef3dfb959c9e,7y3sRwLe3Va,C1,manual,5,3,3,5,manual_or_not_recorded,0.5223520982347476,0.1824521494284521,0.3172528057614477,0.1697577801505568,3,1,1,False,0.0041933461704228,,,,0.2842482643141311,0.2865542392762825,manual_or_not_recorded
C1|0|7y3sRwLe3Va_bbcc19afdad742eba89290ad2b5dbf6b|manual,7y3sRwLe3Va_bbcc19afdad742eba89290ad2b5dbf6b,7y3sRwLe3Va,C1,manual,5,4,4,5,manual_or_not_recorded,0.2206775571981042,0.0449243518381602,0.0629957554208701,0.0342345992420427,3,1,1,False,0.0040092849844015,0.0023702328941255,0.0015640887446729,0.0019541533719303,0.1007891866158515,0.0988577647660071,manual_or_not_recorded
C1|0|7y3sRwLe3Va_fdab6422162e49db822a37178ab70481|manual,7y3sRwLe3Va_fdab6422162e49db822a37178ab70481,7y3sRwLe3Va,C1,manual,5,2,2,5,manual_or_not_recorded,0.2209751352228213,0.084979162422991,0.113433002550384,0.0653770342239077,3,1,1,False,0.0039344806544193,0.0028923192830326,0.00340796154838,0.0021576077816767,0.0950564920260736,0.0916285313176913,manual_or_not_recorded
C1|0|B6ByNegPMKs_5b5bd1eac4e6462d8c6677b90a4cf9a9|manual,B6ByNegPMKs_5b5bd1eac4e6462d8c6677b90a4cf9a9,B6ByNegPMKs,C1,manual,5,2,2,5,manual_or_not_recorded,0.1787937329370532,0.0514403098064664,0.0683093056732838,0.0451101822889002,3,1,1,False,0.1398580313810111,0.0604806325808439,0.0751006761526357,0.051413436705239,0.2532637660303746,0.2510775600048287,missing_required_initialization
C1|0|B6ByNegPMKs_5b5bd1eac4e6462d8c6677b90a4cf9a9|semi,B6ByNegPMKs_5b5bd1eac4e6462d8c6677b90a4cf9a9,B6ByNegPMKs,C1,semi,4,4,4,4,missing_required_initialization,0.1931689003043491,0.1235356487720202,0.1285188149432856,0.1108521670095422,3,1,1,False,0.1398580313810111,0.0604806325808439,0.0751006761526357,0.051413436705239,0.2532637660303746,0.2510775600048287,missing_required_initialization
C1|0|B6ByNegPMKs_7018ca302c584d0d85024187f3568460|manual,B6ByNegPMKs_7018ca302c584d0d85024187f3568460,B6ByNegPMKs,C1,manual,5,3,3,4,manual_or_not_recorded,0.2485262135555679,0.0530501975990868,0.067372493536584,0.0397604994753572,3,1,1,False,0.0218921208563948,0.0054858658522898,0.0031584295341562,0.0040473590506602,0.0846787624951094,0.0716004822177939,missing_required_initialization
C1|0|B6ByNegPMKs_7018ca302c584d0d85024187f3568460|semi,B6ByNegPMKs_7018ca302c584d0d85024187f3568460,B6ByNegPMKs,C1,semi,4,4,4,4,missing_required_initialization,0.2079269616135283,0.0377660811586597,0.0606448095943439,0.0274526740737777,3,1,1,False,0.0218921208563948,0.0054858658522898,0.0031584295341562,0.0040473590506602,0.0846787624951094,0.0716004822177939,missing_required_initialization
C1|0|B6ByNegPMKs_c946db5792df4f90bea20f06a0030c37|manual,B6ByNegPMKs_c946db5792df4f90bea20f06a0030c37,B6ByNegPMKs,C1,manual,6,4,4,5,manual_or_not_recorded,0.2978604455924747,0.1300326818573398,0.2420853261951949,0.1007625250868209,3,1,1,False,0.0044505556416877,0.0014657856321361,0.0028539882923983,0.0009805630757774,0.4115460169305477,0.409807898896845,missing_required_initialization
C1|0|B6ByNegPMKs_c946db5792df4f90bea20f06a0030c37|semi,B6ByNegPMKs_c946db5792df4f90bea20f06a0030c37,B6ByNegPMKs,C1,semi,4,4,4,3,missing_required_initialization,0.3831228178638597,0.1312200693533604,0.1002002921268353,0.1163281017562159,3,1,1,False,0.0044505556416877,0.0014657856321361,0.0028539882923983,0.0009805630757774,0.4115460169305477,0.409807898896845,missing_required_initialization
C1|0|B6ByNegPMKs_e26e2cb761894264a4a34b1046701f6b|manual,B6ByNegPMKs_e26e2cb761894264a4a34b1046701f6b,B6ByNegPMKs,C1,manual,5,3,0,4,manual_or_not_recorded,0.3725279480082621,,,,3,1,1,False,0.0426310821053298,,,,0.2360508747899661,0.2239078794874068,manual_or_not_recorded
C1|0|B6ByNegPMKs_e52609aae11f42a79f6cf50360180fd5|manual,B6ByNegPMKs_e52609aae11f42a79f6cf50360180fd5,B6ByNegPMKs,C1,manual,6,4,4,4,manual_or_not_recorded,0.3118439828188423,0.0826195258588789,0.1790038182030283,0.0662569616890898,3,1,1,False,0.0741054260990287,0.0132712348317147,0.1380184897324715,0.0094083731355685,0.3253489710414601,0.3154846442404186,manual_or_not_recorded
C1|0|B6ByNegPMKs_ee063d1562c147f586ebb9f6fdb05ca6|manual,B6ByNegPMKs_ee063d1562c147f586ebb9f6fdb05ca6,B6ByNegPMKs,C1,manual,5,4,4,5,manual_or_not_recorded,0.0786215656845146,0.1281036030158584,0.1367137896802572,0.1178092680911503,3,1,1,True,0.0,0.0,0.0,0.0,0.1177925420804298,0.1177925420804298,manual_or_not_recorded
C1|0|UwV83HsGsw3_0f1385fc03994285ad8253b49516d77b|manual,UwV83HsGsw3_0f1385fc03994285ad8253b49516d77b,UwV83HsGsw3,C1,manual,5,1,0,5,manual_or_not_recorded,,,,,3,1,1,False,,,,,,,missing_required_initialization
C1|0|UwV83HsGsw3_0f1385fc03994285ad8253b49516d77b|semi,UwV83HsGsw3_0f1385fc03994285ad8253b49516d77b,UwV83HsGsw3,C1,semi,4,3,3,4,missing_required_initialization,0.1439384892685142,0.0454957950972928,0.1268735796406321,0.0420452754919932,3,1,1,False,,,,,,,missing_required_initialization
