image_id,config,k,early_stable_later_stable_n,early_stable_later_changing_n,early_stable_later_unknown_n,early_changing_later_stable_n,early_changing_later_changing_n,early_changing_later_unknown_n,early_unknown_later_stable_n,early_unknown_later_changing_n,early_unknown_later_unknown_n,lookahead,building_id,usable_n,paired_n,early_stable_n,early_stable_later_evaluable_n,early_stable_to_later_stable_rate,early_stable_to_later_changing_rate,early_stable_to_later_unknown_rate,early_stable_to_later_stable_rate_among_evaluable,later_lookahead,min_support,epsilon
7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,q_0.925,3,139,12,0,0,49,0,0,0,0,3,7y3sRwLe3Va,25,200,151,151,0.9205298013245033,0.07947019867549669,0.0,0.9205298013245033,5,2,0.1
7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,q_0.925,4,135,58,0,0,7,0,0,0,0,1,7y3sRwLe3Va,25,200,193,193,0.6994818652849741,0.3005181347150259,0.0,0.6994818652849741,5,2,0.1
7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,q_0.925,4,135,50,0,0,15,0,0,0,0,2,7y3sRwLe3Va,25,200,185,185,0.7297297297297297,0.2702702702702703,0.0,0.7297297297297297,5,2,0.1
7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,q_0.925,4,135,10,0,0,55,0,0,0,0,3,7y3sRwLe3Va,25,200,145,145,0.9310344827586207,0.06896551724137931,0.0,0.9310344827586207,5,2,0.1
7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,q_0.950,2,145,36,0,0,7,0,0,0,12,1,7y3sRwLe3Va,25,200,181,181,0.8011049723756906,0.19889502762430938,0.0,0.8011049723756906,5,2,0.1
7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,q_0.950,2,145,21,0,0,22,0,0,0,12,2,7y3sRwLe3Va,25,200,166,166,0.8734939759036144,0.12650602409638553,0.0,0.8734939759036144,5,2,0.1
7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,q_0.950,2,145,14,0,0,29,0,0,0,12,3,7y3sRwLe3Va,25,200,159,159,0.9119496855345912,0.0880503144654088,0.0,0.9119496855345912,5,2,0.1
7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,q_0.950,3,139,46,0,0,15,0,0,0,0,1,7y3sRwLe3Va,25,200,185,185,0.7513513513513513,0.24864864864864866,0.0,0.7513513513513513,5,2,0.1
7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,q_0.950,3,139,20,0,0,41,0,0,0,0,2,7y3sRwLe3Va,25,200,159,159,0.8742138364779874,0.12578616352201258,0.0,0.8742138364779874,5,2,0.1
7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,q_0.950,3,139,12,0,0,49,0,0,0,0,3,7y3sRwLe3Va,25,200,151,151,0.9205298013245033,0.07947019867549669,0.0,0.9205298013245033,5,2,0.1
7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,q_0.950,4,135,58,0,0,7,0,0,0,0,1,7y3sRwLe3Va,25,200,193,193,0.6994818652849741,0.3005181347150259,0.0,0.6994818652849741,5,2,0.1
7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,q_0.950,4,135,50,0,0,15,0,0,0,0,2,7y3sRwLe3Va,25,200,185,185,0.7297297297297297,0.2702702702702703,0.0,0.7297297297297297,5,2,0.1
7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,q_0.950,4,135,10,0,0,55,0,0,0,0,3,7y3sRwLe3Va,25,200,145,145,0.9310344827586207,0.06896551724137931,0.0,0.9310344827586207,5,2,0.1
7y3sRwLe3Va_4291cbfde1024467b1548934653f07ce,ospa30_t6,2,1,26,0,0,23,0,0,0,150,1,7y3sRwLe3Va,25,200,27,27,0.037037037037037035,0.9629629629629629,0.0,0.037037037037037035,5,2,0.1
7y3sRwLe3Va_4291cbfde1024467b1548934653f07ce,ospa30_t6,2,1,15,0,0,34,0,0,0,150,2,7y3sRwLe3Va,25,200,16,16,0.0625,0.9375,0.0,0.0625,5,2,0.1
7y3sRwLe3Va_4291cbfde1024467b1548934653f07ce,ospa30_t6,2,1,8,0,0,41,0,0,0,150,3,7y3sRwLe3Va,25,200,9,9,0.1111111111111111,0.8888888888888888,0.0,0.1111111111111111,5,2,0.1
7y3sRwLe3Va_4291cbfde1024467b1548934653f07ce,ospa30_t6,3,1,55,0,0,57,0,0,0,87,1,7y3sRwLe3Va,25,200,56,56,0.017857142857142856,0.9821428571428571,0.0,0.017857142857142856,5,2,0.1
7y3sRwLe3Va_4291cbfde1024467b1548934653f07ce,ospa30_t6,3,1,8,0,0,104,0,0,0,87,2,7y3sRwLe3Va,25,200,9,9,0.1111111111111111,0.8888888888888888,0.0,0.1111111111111111,5,2,0.1
7y3sRwLe3Va_4291cbfde1024467b1548934653f07ce,ospa30_t6,3,1,4,0,0,108,0,0,0,87,3,7y3sRwLe3Va,25,200,5,5,0.2,0.8,0.0,0.2,5,2,0.1
7y3sRwLe3Va_4291cbfde1024467b1548934653f07ce,ospa30_t6,4,1,80,0,0,74,0,0,0,45,1,7y3sRwLe3Va,25,200,81,81,0.012345679012345678,0.9876543209876543,0.0,0.012345679012345678,5,2,0.1
7y3sRwLe3Va_4291cbfde1024467b1548934653f07ce,ospa30_t6,4,1,16,0,0,138,0,0,0,45,2,7y3sRwLe3Va,25,200,17,17,0.058823529411764705,0.9411764705882353,0.0,0.058823529411764705,5,2,0.1
7y3sRwLe3Va_4291cbfde1024467b1548934653f07ce,ospa30_t6,4,1,0,0,0,154,0,0,0,45,3,7y3sRwLe3Va,25,200,1,1,1.0,0.0,0.0,1.0,5,2,0.1
7y3sRwLe3Va_4291cbfde1024467b1548934653f07ce,q_0.925,2,1,26,0,0,25,0,0,0,148,1,7y3sRwLe3Va,25,200,27,27,0.037037037037037035,0.9629629629629629,0.0,0.037037037037037035,5,2,0.1
7y3sRwLe3Va_4291cbfde1024467b1548934653f07ce,q_0.925,2,1,15,0,0,36,0,0,0,148,2,7y3sRwLe3Va,25,200,16,16,0.0625,0.9375,0.0,0.0625,5,2,0.1
7y3sRwLe3Va_4291cbfde1024467b1548934653f07ce,q_0.925,2,1,8,0,0,43,0,0,0,148,3,7y3sRwLe3Va,25,200,9,9,0.1111111111111111,0.8888888888888888,0.0,0.1111111111111111,5,2,0.1
7y3sRwLe3Va_4291cbfde1024467b1548934653f07ce,q_0.925,3,1,55,0,0,60,0,0,0,84,1,7y3sRwLe3Va,25,200,56,56,0.017857142857142856,0.9821428571428571,0.0,0.017857142857142856,5,2,0.1
7y3sRwLe3Va_4291cbfde1024467b1548934653f07ce,q_0.925,3,1,8,0,0,107,0,0,0,84,2,7y3sRwLe3Va,25,200,9,9,0.1111111111111111,0.8888888888888888,0.0,0.1111111111111111,5,2,0.1
7y3sRwLe3Va_4291cbfde1024467b1548934653f07ce,q_0.925,3,1,4,0,0,111,0,0,0,84,3,7y3sRwLe3Va,25,200,5,5,0.2,0.8,0.0,0.2,5,2,0.1
7y3sRwLe3Va_4291cbfde1024467b1548934653f07ce,q_0.925,4,1,80,0,0,78,0,0,0,41,1,7y3sRwLe3Va,25,200,81,81,0.012345679012345678,0.9876543209876543,0.0,0.012345679012345678,5,2,0.1
7y3sRwLe3Va_4291cbfde1024467b1548934653f07ce,q_0.925,4,1,16,0,0,142,0,0,0,41,2,7y3sRwLe3Va,25,200,17,17,0.058823529411764705,0.9411764705882353,0.0,0.058823529411764705,5,2,0.1
7y3sRwLe3Va_4291cbfde1024467b1548934653f07ce,q_0.925,4,1,0,0,0,158,0,0,0,41,3,7y3sRwLe3Va,25,200,1,1,1.0,0.0,0.0,1.0,5,2,0.1
7y3sRwLe3Va_4291cbfde1024467b1548934653f07ce,q_0.950,2,1,22,0,0,22,0,0,0,155,1,7y3sRwLe3Va,25,200,23,23,0.043478260869565216,0.9565217391304348,0.0,0.043478260869565216,5,2,0.1
7y3sRwLe3Va_4291cbfde1024467b1548934653f07ce,q_0.950,2,1,13,0,0,31,0,0,0,155,2,7y3sRwLe3Va,25,200,14,14,0.07142857142857142,0.9285714285714286,0.0,0.07142857142857142,5,2,0.1
7y3sRwLe3Va_4291cbfde1024467b1548934653f07ce,q_0.950,2,1,6,0,0,38,0,0,0,155,3,7y3sRwLe3Va,25,200,7,7,0.14285714285714285,0.8571428571428571,0.0,0.14285714285714285,5,2,0.1
7y3sRwLe3Va_4291cbfde1024467b1548934653f07ce,q_0.950,3,1,44,0,0,63,1,0,0,91,1,7y3sRwLe3Va,25,200,45,45,0.022222222222222223,0.9777777777777777,0.0,0.022222222222222223,5,2,0.1
7y3sRwLe3Va_4291cbfde1024467b1548934653f07ce,q_0.950,3,1,6,0,0,101,1,0,0,91,2,7y3sRwLe3Va,25,200,7,7,0.14285714285714285,0.8571428571428571,0.0,0.14285714285714285,5,2,0.1
7y3sRwLe3Va_4291cbfde1024467b1548934653f07ce,q_0.950,3,1,3,0,0,104,1,0,0,91,3,7y3sRwLe3Va,25,200,4,4,0.25,0.75,0.0,0.25,5,2,0.1
7y3sRwLe3Va_4291cbfde1024467b1548934653f07ce,q_0.950,4,1,66,0,0,79,2,0,0,52,1,7y3sRwLe3Va,25,200,67,67,0.014925373134328358,0.9850746268656716,0.0,0.014925373134328358,5,2,0.1
7y3sRwLe3Va_4291cbfde1024467b1548934653f07ce,q_0.950,4,1,11,0,0,134,2,0,0,52,2,7y3sRwLe3Va,25,200,12,12,0.08333333333333333,0.9166666666666666,0.0,0.08333333333333333,5,2,0.1
7y3sRwLe3Va_4291cbfde1024467b1548934653f07ce,q_0.950,4,1,0,0,0,145,1,0,0,53,3,7y3sRwLe3Va,25,200,1,1,1.0,0.0,0.0,1.0,5,2,0.1
7y3sRwLe3Va_6376b741b50a4418b3dc3fde791c3c09,ospa30_t6,2,0,5,4,0,9,10,0,0,172,1,7y3sRwLe3Va,25,200,9,5,0.0,0.5555555555555556,0.4444444444444444,0.0,5,2,0.1
7y3sRwLe3Va_6376b741b50a4418b3dc3fde791c3c09,ospa30_t6,2,0,1,0,0,13,8,0,0,178,2,7y3sRwLe3Va,25,200,1,1,0.0,1.0,0.0,0.0,5,2,0.1
7y3sRwLe3Va_6376b741b50a4418b3dc3fde791c3c09,ospa30_t6,2,0,0,0,0,14,6,0,0,180,3,7y3sRwLe3Va,25,200,0,0,,,,,5,2,0.1
7y3sRwLe3Va_6376b741b50a4418b3dc3fde791c3c09,ospa30_t6,3,0,10,6,0,27,19,0,0,138,1,7y3sRwLe3Va,25,200,16,10,0.0,0.625,0.375,0.0,5,2,0.1
7y3sRwLe3Va_6376b741b50a4418b3dc3fde791c3c09,ospa30_t6,3,0,0,0,0,37,16,0,0,147,2,7y3sRwLe3Va,25,200,0,0,,,,,5,2,0.1
7y3sRwLe3Va_6376b741b50a4418b3dc3fde791c3c09,ospa30_t6,3,0,0,0,0,37,10,0,0,153,3,7y3sRwLe3Va,25,200,0,0,,,,,5,2,0.1
7y3sRwLe3Va_6376b741b50a4418b3dc3fde791c3c09,ospa30_t6,4,0,16,15,0,36,24,0,0,109,1,7y3sRwLe3Va,25,200,31,16,0.0,0.5161290322580645,0.4838709677419355,0.0,5,2,0.1
7y3sRwLe3Va_6376b741b50a4418b3dc3fde791c3c09,ospa30_t6,4,0,1,0,0,51,24,0,0,124,2,7y3sRwLe3Va,25,200,1,1,0.0,1.0,0.0,0.0,5,2,0.1
7y3sRwLe3Va_6376b741b50a4418b3dc3fde791c3c09,ospa30_t6,4,0,0,0,0,52,14,0,0,134,3,7y3sRwLe3Va,25,200,0,0,,,,,5,2,0.1
7y3sRwLe3Va_6376b741b50a4418b3dc3fde791c3c09,q_0.925,2,0,22,3,0,21,3,0,0,151,1,7y3sRwLe3Va,25,200,25,22,0.0,0.88,0.12,0.0,5,2,0.1
7y3sRwLe3Va_6376b741b50a4418b3dc3fde791c3c09,q_0.925,2,0,7,2,0,36,2,0,0,153,2,7y3sRwLe3Va,25,200,9,7,0.0,0.7777777777777778,0.2222222222222222,0.0,5,2,0.1
7y3sRwLe3Va_6376b741b50a4418b3dc3fde791c3c09,q_0.925,2,0,3,0,0,40,2,0,0,155,3,7y3sRwLe3Va,25,200,3,3,0.0,1.0,0.0,0.0,5,2,0.1
7y3sRwLe3Va_6376b741b50a4418b3dc3fde791c3c09,q_0.925,3,0,34,4,0,46,14,0,0,102,1,7y3sRwLe3Va,25,200,38,34,0.0,0.8947368421052632,0.10526315789473684,0.0,5,2,0.1
7y3sRwLe3Va_6376b741b50a4418b3dc3fde791c3c09,q_0.925,3,0,3,0,0,77,13,0,0,107,2,7y3sRwLe3Va,25,200,3,3,0.0,1.0,0.0,0.0,5,2,0.1
7y3sRwLe3Va_6376b741b50a4418b3dc3fde791c3c09,q_0.925,3,0,1,0,0,79,8,0,0,112,3,7y3sRwLe3Va,25,200,1,1,0.0,1.0,0.0,0.0,5,2,0.1
7y3sRwLe3Va_6376b741b50a4418b3dc3fde791c3c09,q_0.925,4,0,57,11,0,50,10,0,0,72,1,7y3sRwLe3Va,25,200,68,57,0.0,0.8382352941176471,0.16176470588235295,0.0,5,2,0.1
7y3sRwLe3Va_6376b741b50a4418b3dc3fde791c3c09,q_0.925,4,0,13,2,0,94,14,0,0,77,2,7y3sRwLe3Va,25,200,15,13,0.0,0.8666666666666667,0.13333333333333333,0.0,5,2,0.1
7y3sRwLe3Va_6376b741b50a4418b3dc3fde791c3c09,q_0.925,4,0,0,0,0,107,15,0,0,78,3,7y3sRwLe3Va,25,200,0,0,,,,,5,2,0.1
7y3sRwLe3Va_6376b741b50a4418b3dc3fde791c3c09,q_0.950,2,0,22,3,0,21,3,0,0,151,1,7y3sRwLe3Va,25,200,25,22,0.0,0.88,0.12,0.0,5,2,0.1
7y3sRwLe3Va_6376b741b50a4418b3dc3fde791c3c09,q_0.950,2,0,7,2,0,36,2,0,0,153,2,7y3sRwLe3Va,25,200,9,7,0.0,0.7777777777777778,0.2222222222222222,0.0,5,2,0.1
7y3sRwLe3Va_6376b741b50a4418b3dc3fde791c3c09,q_0.950,2,0,3,0,0,40,2,0,0,155,3,7y3sRwLe3Va,25,200,3,3,0.0,1.0,0.0,0.0,5,2,0.1
7y3sRwLe3Va_6376b741b50a4418b3dc3fde791c3c09,q_0.950,3,0,34,4,0,46,14,0,0,102,1,7y3sRwLe3Va,25,200,38,34,0.0,0.8947368421052632,0.10526315789473684,0.0,5,2,0.1
7y3sRwLe3Va_6376b741b50a4418b3dc3fde791c3c09,q_0.950,3,0,3,0,0,77,13,0,0,107,2,7y3sRwLe3Va,25,200,3,3,0.0,1.0,0.0,0.0,5,2,0.1
7y3sRwLe3Va_6376b741b50a4418b3dc3fde791c3c09,q_0.950,3,0,1,0,0,79,8,0,0,112,3,7y3sRwLe3Va,25,200,1,1,0.0,1.0,0.0,0.0,5,2,0.1
7y3sRwLe3Va_6376b741b50a4418b3dc3fde791c3c09,q_0.950,4,0,57,11,0,50,10,0,0,72,1,7y3sRwLe3Va,25,200,68,57,0.0,0.8382352941176471,0.16176470588235295,0.0,5,2,0.1
7y3sRwLe3Va_6376b741b50a4418b3dc3fde791c3c09,q_0.950,4,0,13,2,0,94,14,0,0,77,2,7y3sRwLe3Va,25,200,15,13,0.0,0.8666666666666667,0.13333333333333333,0.0,5,2,0.1
7y3sRwLe3Va_6376b741b50a4418b3dc3fde791c3c09,q_0.950,4,0,0,0,0,107,15,0,0,78,3,7y3sRwLe3Va,25,200,0,0,,,,,5,2,0.1
B6ByNegPMKs_4b983544c13946e3a3a518c565ad1086,ospa30_t6,2,2,40,6,0,40,3,0,0,109,1,B6ByNegPMKs,25,200,48,42,0.041666666666666664,0.8333333333333334,0.125,0.047619047619047616,5,2,0.1
B6ByNegPMKs_4b983544c13946e3a3a518c565ad1086,ospa30_t6,2,2,22,4,0,58,2,0,0,112,2,B6ByNegPMKs,25,200,28,24,0.07142857142857142,0.7857142857142857,0.14285714285714285,0.08333333333333333,5,2,0.1
B6ByNegPMKs_4b983544c13946e3a3a518c565ad1086,ospa30_t6,2,2,8,3,0,72,1,0,0,114,3,B6ByNegPMKs,25,200,13,10,0.15384615384615385,0.6153846153846154,0.23076923076923078,0.2,5,2,0.1
B6ByNegPMKs_4b983544c13946e3a3a518c565ad1086,ospa30_t6,3,1,81,16,0,76,7,0,0,19,1,B6ByNegPMKs,25,200,98,82,0.01020408163265306,0.826530612244898,0.16326530612244897,0.012195121951219513,5,2,0.1
B6ByNegPMKs_4b983544c13946e3a3a518c565ad1086,ospa30_t6,3,1,9,3,0,148,16,0,0,23,2,B6ByNegPMKs,25,200,13,10,0.07692307692307693,0.6923076923076923,0.23076923076923078,0.1,5,2,0.1
B6ByNegPMKs_4b983544c13946e3a3a518c565ad1086,ospa30_t6,3,1,4,1,0,153,9,0,0,32,3,B6ByNegPMKs,25,200,6,5,0.16666666666666666,0.6666666666666666,0.16666666666666666,0.2,5,2,0.1
B6ByNegPMKs_4b983544c13946e3a3a518c565ad1086,ospa30_t6,4,11,86,14,0,65,10,0,0,14,1,B6ByNegPMKs,25,200,111,97,0.0990990990990991,0.7747747747747747,0.12612612612612611,0.1134020618556701,5,2,0.1
B6ByNegPMKs_4b983544c13946e3a3a518c565ad1086,ospa30_t6,4,11,38,4,0,113,11,0,0,23,2,B6ByNegPMKs,25,200,53,49,0.20754716981132076,0.7169811320754716,0.07547169811320754,0.22448979591836735,5,2,0.1
B6ByNegPMKs_4b983544c13946e3a3a518c565ad1086,ospa30_t6,4,11,13,1,0,138,11,0,0,26,3,B6ByNegPMKs,25,200,25,24,0.44,0.52,0.04,0.4583333333333333,5,2,0.1
B6ByNegPMKs_4b983544c13946e3a3a518c565ad1086,q_0.925,2,142,33,0,0,9,0,0,0,16,1,B6ByNegPMKs,25,200,175,175,0.8114285714285714,0.18857142857142858,0.0,0.8114285714285714,5,2,0.1
B6ByNegPMKs_4b983544c13946e3a3a518c565ad1086,q_0.925,2,142,25,0,0,17,0,0,0,16,2,B6ByNegPMKs,25,200,167,167,0.8502994011976048,0.1497005988023952,0.0,0.8502994011976048,5,2,0.1
B6ByNegPMKs_4b983544c13946e3a3a518c565ad1086,q_0.925,2,142,19,0,0,23,0,0,0,16,3,B6ByNegPMKs,25,200,161,161,0.8819875776397516,0.11801242236024845,0.0,0.8819875776397516,5,2,0.1
B6ByNegPMKs_4b983544c13946e3a3a518c565ad1086,q_0.925,3,133,59,0,0,8,0,0,0,0,1,B6ByNegPMKs,25,200,192,192,0.6927083333333334,0.3072916666666667,0.0,0.6927083333333334,5,2,0.1
B6ByNegPMKs_4b983544c13946e3a3a518c565ad1086,q_0.925,3,133,28,0,0,39,0,0,0,0,2,B6ByNegPMKs,25,200,161,161,0.8260869565217391,0.17391304347826086,0.0,0.8260869565217391,5,2,0.1
B6ByNegPMKs_4b983544c13946e3a3a518c565ad1086,q_0.925,3,133,17,0,0,50,0,0,0,0,3,B6ByNegPMKs,25,200,150,150,0.8866666666666667,0.11333333333333333,0.0,0.8866666666666667,5,2,0.1
B6ByNegPMKs_4b983544c13946e3a3a518c565ad1086,q_0.925,4,127,67,0,0,6,0,0,0,0,1,B6ByNegPMKs,25,200,194,194,0.654639175257732,0.34536082474226804,0.0,0.654639175257732,5,2,0.1
B6ByNegPMKs_4b983544c13946e3a3a518c565ad1086,q_0.925,4,127,56,0,0,17,0,0,0,0,2,B6ByNegPMKs,25,200,183,183,0.6939890710382514,0.30601092896174864,0.0,0.6939890710382514,5,2,0.1
B6ByNegPMKs_4b983544c13946e3a3a518c565ad1086,q_0.925,4,127,15,0,0,58,0,0,0,0,3,B6ByNegPMKs,25,200,142,142,0.8943661971830986,0.1056338028169014,0.0,0.8943661971830986,5,2,0.1
B6ByNegPMKs_4b983544c13946e3a3a518c565ad1086,q_0.950,2,5,39,22,0,22,7,0,0,105,1,B6ByNegPMKs,25,200,66,44,0.07575757575757576,0.5909090909090909,0.3333333333333333,0.11363636363636363,5,2,0.1
B6ByNegPMKs_4b983544c13946e3a3a518c565ad1086,q_0.950,2,5,26,6,0,35,16,0,0,112,2,B6ByNegPMKs,25,200,37,31,0.13513513513513514,0.7027027027027027,0.16216216216216217,0.16129032258064516,5,2,0.1
B6ByNegPMKs_4b983544c13946e3a3a518c565ad1086,q_0.950,2,5,11,2,0,50,13,0,0,119,3,B6ByNegPMKs,25,200,18,16,0.2777777777777778,0.6111111111111112,0.1111111111111111,0.3125,5,2,0.1
B6ByNegPMKs_4b983544c13946e3a3a518c565ad1086,q_0.950,3,4,68,16,0,40,19,0,0,53,1,B6ByNegPMKs,25,200,88,72,0.045454545454545456,0.7727272727272727,0.18181818181818182,0.05555555555555555,5,2,0.1
B6ByNegPMKs_4b983544c13946e3a3a518c565ad1086,q_0.950,3,4,12,2,0,96,20,0,0,66,2,B6ByNegPMKs,25,200,18,16,0.2222222222222222,0.6666666666666666,0.1111111111111111,0.25,5,2,0.1
B6ByNegPMKs_4b983544c13946e3a3a518c565ad1086,q_0.950,3,4,6,0,0,102,12,0,0,76,3,B6ByNegPMKs,25,200,10,10,0.4,0.6,0.0,0.4,5,2,0.1
B6ByNegPMKs_4b983544c13946e3a3a518c565ad1086,q_0.950,4,4,74,17,0,43,14,0,0,48,1,B6ByNegPMKs,25,200,95,78,0.042105263157894736,0.7789473684210526,0.17894736842105263,0.05128205128205128,5,2,0.1
B6ByNegPMKs_4b983544c13946e3a3a518c565ad1086,q_0.950,4,4,38,5,0,79,15,0,0,59,2,B6ByNegPMKs,25,200,47,42,0.0851063829787234,0.8085106382978723,0.10638297872340426,0.09523809523809523,5,2,0.1
B6ByNegPMKs_4b983544c13946e3a3a518c565ad1086,q_0.950,4,4,7,2,0,110,6,0,0,71,3,B6ByNegPMKs,25,200,13,11,0.3076923076923077,0.5384615384615384,0.15384615384615385,0.36363636363636365,5,2,0.1
B6ByNegPMKs_b8e1ecf1bd044e7292581a66683e7993,ospa30_t6,2,64,47,19,0,18,3,0,0,49,1,B6ByNegPMKs,25,200,130,111,0.49230769230769234,0.36153846153846153,0.14615384615384616,0.5765765765765766,5,2,0.1
B6ByNegPMKs_b8e1ecf1bd044e7292581a66683e7993,ospa30_t6,2,64,29,7,0,36,5,0,0,59,2,B6ByNegPMKs,25,200,100,93,0.64,0.29,0.07,0.6881720430107527,5,2,0.1
B6ByNegPMKs_b8e1ecf1bd044e7292581a66683e7993,ospa30_t6,2,64,20,3,0,45,5,0,0,63,3,B6ByNegPMKs,25,200,87,84,0.735632183908046,0.22988505747126436,0.034482758620689655,0.7619047619047619,5,2,0.1
B6ByNegPMKs_b8e1ecf1bd044e7292581a66683e7993,ospa30_t6,3,56,78,19,0,27,5,0,0,15,1,B6ByNegPMKs,25,200,153,134,0.3660130718954248,0.5098039215686274,0.12418300653594772,0.417910447761194,5,2,0.1
B6ByNegPMKs_b8e1ecf1bd044e7292581a66683e7993,ospa30_t6,3,56,24,7,0,81,11,0,0,21,2,B6ByNegPMKs,25,200,87,80,0.6436781609195402,0.27586206896551724,0.08045977011494253,0.7,5,2,0.1
B6ByNegPMKs_b8e1ecf1bd044e7292581a66683e7993,ospa30_t6,3,56,15,5,0,90,9,0,0,25,3,B6ByNegPMKs,25,200,76,71,0.7368421052631579,0.19736842105263158,0.06578947368421052,0.7887323943661971,5,2,0.1
B6ByNegPMKs_b8e1ecf1bd044e7292581a66683e7993,ospa30_t6,4,42,103,20,0,15,3,0,0,17,1,B6ByNegPMKs,25,200,165,145,0.2545454545454545,0.6242424242424243,0.12121212121212122,0.2896551724137931,5,2,0.1
B6ByNegPMKs_b8e1ecf1bd044e7292581a66683e7993,ospa30_t6,4,42,77,13,0,41,6,0,0,21,2,B6ByNegPMKs,25,200,132,119,0.3181818181818182,0.5833333333333334,0.09848484848484848,0.35294117647058826,5,2,0.1
