image_id,code,condition,id_a,id_b,worker_a,worker_b,count_a,count_b,role_source_a,role_source_b,status,top_fixed,bottom_fixed,split_fixed,split_fixed_mean,top_cyclic,top_shift,top_shift_margin_deg,top_free,bottom_cyclic,bottom_shift,bottom_shift_margin_deg,bottom_free,split_cyclic,split_free,bound_fixed,bound_cyclic,bound_free,bound_shift,bound_shift_margin_deg,bound_fixed_mean,same_fixed_correspondence,same_cyclic_correspondence
7y3sRwLe3Va_112edb40f34e470da3a5b04599e71211,7y3sRwLe3Va-03,manual,bd14297e6f34d6705898,a3e7b70ed81a76c41c0f,W010,W027,8,8,horizon_255_5_conditional_roles,horizon_255_5_conditional_roles,both_available,5.256941312801128,6.543726440636139,6.543726440636139,3.8707163369110162,5.256941312801128,0.0,116.28208403539018,5.256941312801128,6.543726440636139,0.0,105.53404898937548,6.543726440636139,6.543726440636139,6.543726440636139,6.543726440636139,6.543726440636139,6.543726440636139,0.0,114.99529890755518,3.8707163369110162,True,True
7y3sRwLe3Va_112edb40f34e470da3a5b04599e71211,7y3sRwLe3Va-03,manual,bd14297e6f34d6705898,98fc2a900301cecb1f95,W010,W028,8,8,horizon_255_5_conditional_roles,horizon_255_5_conditional_roles,both_available,3.9433462464341957,3.04721504726643,3.9433462464341957,2.0420484600130626,3.9433462464341957,0.0,113.33994541103161,3.9433462464341957,3.04721504726643,0.0,106.33433480735626,3.04721504726643,3.9433462464341957,3.9433462464341957,3.9433462464341957,3.9433462464341957,3.9433462464341957,0.0,113.33994541103161,2.0420484600130626,True,True
7y3sRwLe3Va_112edb40f34e470da3a5b04599e71211,7y3sRwLe3Va-03,manual,bd14297e6f34d6705898,d5c88ef7632f0c3ce88f,W010,W030,8,12,horizon_255_5_conditional_roles,horizon_255_5_conditional_roles,different_total_count,,,,,,,,,,,,,,,,,,,,,,
7y3sRwLe3Va_112edb40f34e470da3a5b04599e71211,7y3sRwLe3Va-03,manual,a3e7b70ed81a76c41c0f,98fc2a900301cecb1f95,W027,W028,8,8,horizon_255_5_conditional_roles,horizon_255_5_conditional_roles,both_available,6.064683917767621,7.541591787662438,7.541591787662438,3.7574555743931026,6.064683917767621,0.0,115.8648808221784,6.064683917767621,7.541591787662438,0.0,102.4469747611753,7.541591787662438,7.541591787662438,7.541591787662438,7.541591787662438,7.541591787662438,7.541591787662438,0.0,114.38797295228359,3.7574555743931026,True,True
7y3sRwLe3Va_112edb40f34e470da3a5b04599e71211,7y3sRwLe3Va-03,manual,a3e7b70ed81a76c41c0f,d5c88ef7632f0c3ce88f,W027,W030,8,12,horizon_255_5_conditional_roles,horizon_255_5_conditional_roles,different_total_count,,,,,,,,,,,,,,,,,,,,,,
7y3sRwLe3Va_112edb40f34e470da3a5b04599e71211,7y3sRwLe3Va-03,manual,98fc2a900301cecb1f95,d5c88ef7632f0c3ce88f,W028,W030,8,12,horizon_255_5_conditional_roles,horizon_255_5_conditional_roles,different_total_count,,,,,,,,,,,,,,,,,,,,,,
7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,7y3sRwLe3Va-04,manual,9c8a68204bbf22bf,f5958e31992e703a,W001,W002,8,8,horizon_255_5_conditional_roles,horizon_255_5_conditional_roles,both_available,3.3303906619405117,2.0218176517646107,3.3303906619405117,2.0891861187606313,3.3303906619405117,0.0,71.35379737656672,3.3303906619405117,2.0218176517646107,0.0,62.92164755601321,2.0218176517646107,3.3303906619405117,3.3303906619405117,3.3303906619405117,3.3303906619405117,3.3303906619405117,0.0,71.35379737656672,2.0891861187606313,True,True
7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,7y3sRwLe3Va-04,manual,9c8a68204bbf22bf,59650fcf724f11bc,W001,W006,8,8,horizon_255_5_conditional_roles,horizon_255_5_conditional_roles,both_available,4.086902904095312,3.5363619465209934,4.086902904095312,2.7284752756057733,4.086902904095312,0.0,69.7014336588963,4.086902904095312,3.5363619465209934,0.0,61.533819432665105,3.5363619465209934,4.086902904095312,4.086902904095312,4.086902904095312,4.086902904095312,4.086902904095312,0.0,69.7014336588963,2.7284752756057733,True,True
7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,7y3sRwLe3Va-04,manual,9c8a68204bbf22bf,13d54802362fd649,W001,W008,8,8,horizon_255_5_conditional_roles,horizon_255_5_conditional_roles,both_available,3.6349943647126324,2.0269358443727707,3.6349943647126324,2.1293882834897526,3.6349943647126324,0.0,71.3935291743071,3.6349943647126324,2.0269358443727707,0.0,63.2471409033203,2.0269358443727707,3.6349943647126324,3.6349943647126324,3.6349943647126324,3.6349943647126324,3.6349943647126324,0.0,71.3935291743071,2.1293882834897526,True,True
7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,7y3sRwLe3Va-04,manual,9c8a68204bbf22bf,84b0461c974c6f08,W001,W010,8,8,horizon_255_5_conditional_roles,horizon_255_5_conditional_roles,both_available,4.480602315742319,2.5331751395807385,4.480602315742319,2.4552230928396392,4.480602315742319,0.0,69.70288808945314,4.480602315742319,2.5331751395807385,0.0,62.4018170055351,2.5331751395807385,4.480602315742319,4.480602315742319,4.480602315742319,4.480602315742319,4.480602315742319,0.0,69.70288808945314,2.4552230928396392,True,True
7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,7y3sRwLe3Va-04,manual,9c8a68204bbf22bf,b36f0dc2bb36d9b6,W001,W011,8,8,horizon_255_5_conditional_roles,horizon_255_5_conditional_roles,both_available,2.765535524981173,2.47633002454914,2.765535524981173,2.039932751852275,2.765535524981173,0.0,71.77544709541712,2.765535524981173,2.47633002454914,0.0,62.526163359725075,2.47633002454914,2.765535524981173,2.765535524981173,2.765535524981173,2.765535524981173,2.765535524981173,0.0,71.77544709541712,2.039932751852275,True,True
7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,7y3sRwLe3Va-04,manual,9c8a68204bbf22bf,e43b14b1a0c01b0f,W001,W012,8,8,horizon_255_5_conditional_roles,horizon_255_5_conditional_roles,both_available,3.1297801382963124,2.5953838594667498,3.1297801382963124,1.9792794826103781,3.1297801382963124,0.0,70.60074901607196,3.1297801382963124,2.5953838594667498,0.0,63.570243787468115,2.5953838594667498,3.1297801382963124,3.1297801382963124,3.1297801382963124,3.1297801382963124,3.1297801382963124,0.0,70.60074901607196,1.9792794826103781,True,True
7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,7y3sRwLe3Va-04,manual,9c8a68204bbf22bf,a73527487e1ba30e,W001,W013,8,8,horizon_255_5_conditional_roles,horizon_255_5_conditional_roles,both_available,4.086902904095312,3.5363619465209934,4.086902904095312,2.7284752756057733,4.086902904095312,0.0,69.7014336588963,4.086902904095312,3.5363619465209934,0.0,61.533819432665105,3.5363619465209934,4.086902904095312,4.086902904095312,4.086902904095312,4.086902904095312,4.086902904095312,0.0,69.7014336588963,2.7284752756057733,True,True
7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,7y3sRwLe3Va-04,manual,9c8a68204bbf22bf,9bf982556e9845da,W001,W014,8,8,horizon_255_5_conditional_roles,horizon_255_5_conditional_roles,both_available,4.086902904095312,3.5363619465209934,4.086902904095312,2.7284752756057733,4.086902904095312,0.0,69.7014336588963,4.086902904095312,3.5363619465209934,0.0,61.533819432665105,3.5363619465209934,4.086902904095312,4.086902904095312,4.086902904095312,4.086902904095312,4.086902904095312,0.0,69.7014336588963,2.7284752756057733,True,True
7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,7y3sRwLe3Va-04,manual,9c8a68204bbf22bf,6c26d77b8fe5e104,W001,W015,8,8,horizon_255_5_conditional_roles,horizon_255_5_conditional_roles,both_available,4.086902904095312,1.8823453327841593,4.086902904095312,2.454993370021241,4.086902904095312,0.0,69.7014336588963,4.086902904095312,1.8823453327841593,0.0,63.187836046401934,1.8823453327841593,4.086902904095312,4.086902904095312,4.086902904095312,4.086902904095312,4.086902904095312,0.0,69.7014336588963,2.454993370021241,True,True
7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,7y3sRwLe3Va-04,manual,9c8a68204bbf22bf,cbfa1db9b3b7ec4d,W001,W017,8,8,horizon_255_5_conditional_roles,horizon_255_5_conditional_roles,both_available,4.086902904095312,1.8823453327841593,4.086902904095312,2.454993370021241,4.086902904095312,0.0,69.7014336588963,4.086902904095312,1.8823453327841593,0.0,63.187836046401934,1.8823453327841593,4.086902904095312,4.086902904095312,4.086902904095312,4.086902904095312,4.086902904095312,0.0,69.7014336588963,2.454993370021241,True,True
7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,7y3sRwLe3Va-04,manual,9c8a68204bbf22bf,b86432f92a43add3,W001,W018,8,8,horizon_255_5_conditional_roles,horizon_255_5_conditional_roles,both_available,3.3303906619405117,2.0218176517646107,3.3303906619405117,2.0891861187606313,3.3303906619405117,0.0,71.35379737656672,3.3303906619405117,2.0218176517646107,0.0,62.92164755601321,2.0218176517646107,3.3303906619405117,3.3303906619405117,3.3303906619405117,3.3303906619405117,3.3303906619405117,0.0,71.35379737656672,2.0891861187606313,True,True
7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,7y3sRwLe3Va-04,manual,9c8a68204bbf22bf,9130e3a10b708f2c,W001,W021,8,8,horizon_255_5_conditional_roles,horizon_255_5_conditional_roles,both_available,2.765535524981173,2.47633002454914,2.765535524981173,2.039932751852275,2.765535524981173,0.0,71.77544709541712,2.765535524981173,2.47633002454914,0.0,62.526163359725075,2.47633002454914,2.765535524981173,2.765535524981173,2.765535524981173,2.765535524981173,2.765535524981173,0.0,71.77544709541712,2.039932751852275,True,True
7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,7y3sRwLe3Va-04,manual,9c8a68204bbf22bf,2099f09dd0969482,W001,W027,8,8,horizon_255_5_conditional_roles,horizon_255_5_conditional_roles,both_available,4.306465146789963,1.9463045818724267,4.306465146789963,2.735387422429537,4.306465146789963,0.0,69.02840908711869,4.306465146789963,1.9463045818724267,0.0,63.244126002708725,1.9463045818724267,4.306465146789963,4.306465146789963,4.306465146789963,4.306465146789963,4.306465146789963,0.0,69.02840908711869,2.735387422429537,True,True
7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,7y3sRwLe3Va-04,manual,9c8a68204bbf22bf,3040d441f80810e4,W001,W028,8,8,horizon_255_5_conditional_roles,horizon_255_5_conditional_roles,both_available,3.539444035962785,2.3907621446881033,3.539444035962785,2.0562200541020155,3.539444035962785,0.0,70.69519538226542,3.539444035962785,2.3907621446881033,0.0,63.44666423966981,2.3907621446881033,3.539444035962785,3.539444035962785,3.539444035962785,3.539444035962785,3.539444035962785,0.0,70.69519538226542,2.0562200541020155,True,True
7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,7y3sRwLe3Va-04,manual,9c8a68204bbf22bf,be7a92e1f36d2292,W001,W029,8,8,horizon_255_5_conditional_roles,horizon_255_5_conditional_roles,both_available,2.884921539947302,4.0507508311956775,4.0507508311956775,2.195482706109846,2.884921539947302,0.0,72.28225345014539,2.884921539947302,4.0507508311956775,0.0,61.17863749979015,4.0507508311956775,4.0507508311956775,4.0507508311956775,4.0507508311956775,4.0507508311956775,4.0507508311956775,0.0,71.11642415889702,2.195482706109846,True,True
7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,7y3sRwLe3Va-04,manual,9c8a68204bbf22bf,674ea0b8b27fa7c7,W001,W030,8,8,horizon_255_5_conditional_roles,horizon_255_5_conditional_roles,both_available,3.178995522204326,2.182108626373448,3.178995522204326,1.3329769839882992,3.178995522204326,0.0,72.00775439230864,3.178995522204326,2.182108626373448,0.0,63.259442172681446,2.182108626373448,3.178995522204326,3.178995522204326,3.178995522204326,3.178995522204326,3.178995522204326,0.0,72.00775439230864,1.3329769839882992,True,True
7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,7y3sRwLe3Va-04,manual,9c8a68204bbf22bf,9c964b13299f32cb,W001,W031,8,8,horizon_255_5_conditional_roles,horizon_255_5_conditional_roles,both_available,3.5329467522143627,2.0846299963563353,3.5329467522143627,2.1884161841535574,3.5329467522143627,0.0,70.81825478425878,3.5329467522143627,2.0846299963563353,0.0,62.856980389741416,2.0846299963563353,3.5329467522143627,3.5329467522143627,3.5329467522143627,3.5329467522143627,3.5329467522143627,0.0,70.81825478425878,2.1884161841535574,True,True
7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,7y3sRwLe3Va-04,manual,9c8a68204bbf22bf,6a317a400188cb9b,W001,W032,8,8,horizon_255_5_conditional_roles,horizon_255_5_conditional_roles,both_available,3.399207054752233,1.8347795973667407,3.399207054752233,2.1100868579716643,3.399207054752233,0.0,71.04670575382447,3.399207054752233,1.8347795973667407,0.0,63.25162073834819,1.8347795973667407,3.399207054752233,3.399207054752233,3.399207054752233,3.399207054752233,3.399207054752233,0.0,71.04670575382447,2.1100868579716643,True,True
7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,7y3sRwLe3Va-04,manual,9c8a68204bbf22bf,5f9c3715d22ae336,W001,W033,8,8,horizon_255_5_conditional_roles,horizon_255_5_conditional_roles,both_available,2.4344628283239755,3.0523922816567755,3.0523922816567755,1.7627326640397476,2.4344628283239755,0.0,72.13116401540327,2.4344628283239755,3.0523922816567755,0.0,62.41146874842535,3.0523922816567755,3.0523922816567755,3.0523922816567755,3.0523922816567755,3.0523922816567755,3.0523922816567755,0.0,71.51323456207047,1.7627326640397476,True,True
7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,7y3sRwLe3Va-04,manual,9c8a68204bbf22bf,2c487c4855775399,W001,W034,8,8,horizon_255_5_conditional_roles,horizon_255_5_conditional_roles,both_available,4.516539927716733,2.1930810346878378,4.516539927716733,2.502372701698431,4.516539927716733,0.0,69.12899169699237,4.516539927716733,2.1930810346878378,0.0,62.694611715104344,2.1930810346878378,4.516539927716733,4.516539927716733,4.516539927716733,4.516539927716733,4.516539927716733,0.0,69.12899169699237,2.502372701698431,True,True
7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,7y3sRwLe3Va-04,manual,9c8a68204bbf22bf,f25bd8df99652c2b,W001,W035,8,8,horizon_255_5_conditional_roles,horizon_255_5_conditional_roles,both_available,2.335276502358765,3.70496357991219,3.70496357991219,1.6923006333509898,2.335276502358765,0.0,73.65490526456482,2.335276502358765,3.70496357991219,0.0,60.43284040956006,3.70496357991219,3.70496357991219,3.70496357991219,3.70496357991219,3.70496357991219,3.70496357991219,0.0,72.2852181870114,1.6923006333509898,True,True
7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,7y3sRwLe3Va-04,manual,9c8a68204bbf22bf,4bfc0d70b116500c,W001,W036,8,8,horizon_255_5_conditional_roles,horizon_255_5_conditional_roles,both_available,3.2844149100599713,1.669365442047797,3.2844149100599713,2.0421016328850983,3.2844149100599713,0.0,71.28073549812709,3.2844149100599713,1.669365442047797,0.0,64.9944618161669,1.669365442047797,3.2844149100599713,3.2844149100599713,3.2844149100599713,3.2844149100599713,3.2844149100599713,0.0,71.28073549812709,2.0421016328850983,True,True
7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,7y3sRwLe3Va-04,manual,9c8a68204bbf22bf,922f49b7c63582f6,W001,W037,8,8,horizon_255_5_conditional_roles,horizon_255_5_conditional_roles,both_available,4.709789334902863,3.0929983953165925,4.709789334902863,2.753948745916162,4.709789334902863,0.0,70.09975239746942,4.709789334902863,3.0929983953165925,0.0,61.58483938577455,3.0929983953165925,4.709789334902863,4.709789334902863,4.709789334902863,4.709789334902863,4.709789334902863,0.0,70.09975239746942,2.753948745916162,True,True
7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,7y3sRwLe3Va-04,manual,f5958e31992e703a,59650fcf724f11bc,W002,W006,8,8,horizon_255_5_conditional_roles,horizon_255_5_conditional_roles,both_available,0.8972292670411837,2.5559653051456133,2.5559653051456133,0.7753688735390721,0.8972292670411837,0.0,71.66761644985178,0.8972292670411837,2.5559653051456133,0.0,62.07240345573316,2.5559653051456133,2.5559653051456133,2.5559653051456133,2.5559653051456133,2.5559653051456133,2.5559653051456133,0.0,70.00888041174734,0.7753688735390721,True,True
7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,7y3sRwLe3Va-04,manual,f5958e31992e703a,13d54802362fd649,W002,W008,8,8,horizon_255_5_conditional_roles,horizon_255_5_conditional_roles,both_available,0.56606054718472,1.2557880954813183,1.2557880954813183,0.7456761972537405,0.56606054718472,0.0,72.09289401515356,0.56606054718472,1.2557880954813183,0.0,62.42670740328536,1.2557880954813183,1.2557880954813183,1.2557880954813183,1.2557880954813183,1.2557880954813183,1.2557880954813183,0.0,71.40316646685696,0.7456761972537405,True,True
7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,7y3sRwLe3Va-04,manual,f5958e31992e703a,84b0461c974c6f08,W002,W010,8,8,horizon_255_5_conditional_roles,horizon_255_5_conditional_roles,both_available,1.1700143123983282,1.140491692555293,1.1700143123983282,0.7785390705424959,1.1700143123983282,0.0,71.1908874474693,1.1700143123983282,1.140491692555293,0.0,63.33109231186706,1.140491692555293,1.1700143123983282,1.1700143123983282,1.1700143123983282,1.1700143123983282,1.1700143123983282,0.0,71.1908874474693,0.7785390705424959,True,True
7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,7y3sRwLe3Va-04,manual,f5958e31992e703a,b36f0dc2bb36d9b6,W002,W011,8,8,horizon_255_5_conditional_roles,horizon_255_5_conditional_roles,both_available,0.9273301746319272,1.3698087285973295,1.3698087285973295,0.8671726056024296,0.9273301746319272,0.0,72.53979605287286,0.9273301746319272,1.3698087285973295,0.0,62.70015103899484,1.3698087285973295,1.3698087285973295,1.3698087285973295,1.3698087285973295,1.3698087285973295,1.3698087285973295,0.0,72.09731749890746,0.8671726056024296,True,True
7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,7y3sRwLe3Va-04,manual,f5958e31992e703a,e43b14b1a0c01b0f,W002,W012,8,8,horizon_255_5_conditional_roles,horizon_255_5_conditional_roles,both_available,2.4569991397367144,2.4087422032963595,2.4569991397367144,1.6065681022722402,2.4569991397367144,0.0,71.44367699947485,2.4569991397367144,2.4087422032963595,0.0,62.73446603470738,2.4087422032963595,2.4569991397367144,2.4569991397367144,2.4569991397367144,2.4569991397367144,2.4569991397367144,0.0,71.44367699947485,1.6065681022722402,True,True
7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,7y3sRwLe3Va-04,manual,f5958e31992e703a,a73527487e1ba30e,W002,W013,8,8,horizon_255_5_conditional_roles,horizon_255_5_conditional_roles,both_available,0.8972292670411837,2.5559653051456133,2.5559653051456133,0.7753688735390721,0.8972292670411837,0.0,71.66761644985178,0.8972292670411837,2.5559653051456133,0.0,62.07240345573316,2.5559653051456133,2.5559653051456133,2.5559653051456133,2.5559653051456133,2.5559653051456133,2.5559653051456133,0.0,70.00888041174734,0.7753688735390721,True,True
7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,7y3sRwLe3Va-04,manual,f5958e31992e703a,9bf982556e9845da,W002,W014,8,8,horizon_255_5_conditional_roles,horizon_255_5_conditional_roles,both_available,0.8972292670411837,2.5559653051456133,2.5559653051456133,0.7753688735390721,0.8972292670411837,0.0,71.66761644985178,0.8972292670411837,2.5559653051456133,0.0,62.07240345573316,2.5559653051456133,2.5559653051456133,2.5559653051456133,2.5559653051456133,2.5559653051456133,2.5559653051456133,0.0,70.00888041174734,0.7753688735390721,True,True
7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,7y3sRwLe3Va-04,manual,f5958e31992e703a,6c26d77b8fe5e104,W002,W015,8,8,horizon_255_5_conditional_roles,horizon_255_5_conditional_roles,both_available,0.8972292670411837,0.6458328520731225,0.8972292670411837,0.4962830940158602,0.8972292670411837,0.0,71.66761644985178,0.8972292670411837,0.6458328520731225,0.0,63.98253590880565,0.6458328520731225,0.8972292670411837,0.8972292670411837,0.8972292670411837,0.8972292670411837,0.8972292670411837,0.0,71.66761644985178,0.4962830940158602,True,True
7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,7y3sRwLe3Va-04,manual,f5958e31992e703a,cbfa1db9b3b7ec4d,W002,W017,8,8,horizon_255_5_conditional_roles,horizon_255_5_conditional_roles,both_available,0.8972292670411837,0.6458328520731225,0.8972292670411837,0.4962830940158602,0.8972292670411837,0.0,71.66761644985178,0.8972292670411837,0.6458328520731225,0.0,63.98253590880565,0.6458328520731225,0.8972292670411837,0.8972292670411837,0.8972292670411837,0.8972292670411837,0.8972292670411837,0.0,71.66761644985178,0.4962830940158602,True,True
7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,7y3sRwLe3Va-04,manual,f5958e31992e703a,b86432f92a43add3,W002,W018,8,8,horizon_255_5_conditional_roles,horizon_255_5_conditional_roles,both_available,0.0,0.0,0.0,0.0,0.0,0.0,72.99610929990132,0.0,0.0,0.0,64.5003002711285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.99610929990132,0.0,True,True
7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,7y3sRwLe3Va-04,manual,f5958e31992e703a,9130e3a10b708f2c,W002,W021,8,8,horizon_255_5_conditional_roles,horizon_255_5_conditional_roles,both_available,0.9273301746319272,1.3698087285973295,1.3698087285973295,0.8671726056024296,0.9273301746319272,0.0,72.53979605287286,0.9273301746319272,1.3698087285973295,0.0,62.70015103899484,1.3698087285973295,1.3698087285973295,1.3698087285973295,1.3698087285973295,1.3698087285973295,1.3698087285973295,0.0,72.09731749890746,0.8671726056024296,True,True
7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,7y3sRwLe3Va-04,manual,f5958e31992e703a,2099f09dd0969482,W002,W027,8,8,horizon_255_5_conditional_roles,horizon_255_5_conditional_roles,both_available,1.8729566647178193,1.8017042833129746,1.8729566647178193,1.108259002845299,1.8729566647178193,0.0,70.42559072983792,1.8729566647178193,1.8017042833129746,0.0,62.93798580001972,1.8017042833129746,1.8729566647178193,1.8729566647178193,1.8729566647178193,1.8729566647178193,1.8729566647178193,0.0,70.42559072983792,1.108259002845299,True,True
