method,baseline,algorithm,condition,target,design,n_images,n_buildings,method_MAE,baseline_MAE,paired_MAE_delta,relative_MAE_reduction,CI_low,CI_high,building_macro_delta,macro_CI_low,macro_CI_high
B_feedback,baseline,ridge,semi,reference_geometry_error,same_room_leave_view,0,0,,,,,,,,,
B_feedback,baseline,ridge,semi,scope_entropy,leave_building,43,12,0.407894620279,0.40418211339,0.00371250688862,-0.00918523300668,-0.0767004853792,0.0880770067225,0.0245960229236,-0.068319277072,0.117597739667
B_feedback,baseline,ridge,semi,scope_entropy,leave_supported_room_conservative,16,9,0.412277163761,0.489878774887,-0.0776016111268,0.158409825257,-0.222512117123,0.101243962744,-0.0538406384915,-0.255230292101,0.164233777897
B_feedback,baseline,ridge,semi,scope_entropy,same_room_leave_view,0,0,,,,,,,,,
B_feedback,baseline,ridge,semi,scope_non_normal_rate,leave_building,43,12,0.142331839278,0.129651162791,0.0126806764869,-0.0978061146071,-0.0228302122049,0.0596427956218,0.0132538581445,-0.0414402133769,0.0720166575375
B_feedback,baseline,ridge,semi,scope_non_normal_rate,leave_supported_room_conservative,16,9,0.163306907387,0.1796875,-0.0163805926127,0.0911615588881,-0.0750130839067,0.0342133770561,-0.0179163755372,-0.0879948474759,0.0530983459462
B_feedback,baseline,ridge,semi,scope_non_normal_rate,same_room_leave_view,0,0,,,,,,,,,
B_feedback,baseline,ridge,semi,scope_p_normal,leave_building,43,12,0.142331839278,0.129651162791,0.0126806764868,-0.0978061146067,-0.0228302122049,0.0596427956217,0.0132538581444,-0.041440213377,0.0720166575374
B_feedback,baseline,ridge,semi,scope_p_normal,leave_supported_room_conservative,16,9,0.163306907387,0.1796875,-0.0163805926127,0.0911615588882,-0.0750130839068,0.0342133770559,-0.0179163755373,-0.0879948474759,0.0530983459461
B_feedback,baseline,ridge,semi,scope_p_normal,same_room_leave_view,0,0,,,,,,,,,
B_feedback,baseline,ridge,semi,scope_p_oos_geometry,leave_building,43,12,0.0403645582549,0.0281007751938,0.0122637830611,-0.436421521346,0.00101988864235,0.0251510432655,0.0137485153221,0.00194656739224,0.0260416983906
B_feedback,baseline,ridge,semi,scope_p_oos_geometry,leave_supported_room_conservative,16,9,0.0379219484487,0.0338541666667,0.00406778178206,-0.120156015716,-0.00955794802723,0.021839478657,0.00693967730839,-0.0108021119132,0.0226041979553
B_feedback,baseline,ridge,semi,scope_p_oos_geometry,same_room_leave_view,0,0,,,,,,,,,
B_feedback,baseline,ridge,semi,scope_p_oos_insufficient,leave_building,43,12,0.0132031347659,0.00658914728682,0.00661398747903,-1.00376986446,0.00446977845221,0.00811791975857,0.00606022008784,0.00398305654759,0.00786445540451
B_feedback,baseline,ridge,semi,scope_p_oos_insufficient,leave_supported_room_conservative,16,9,0.00945724878856,0.00260416666667,0.00685308212189,-2.6315835348,0.00274047032399,0.00944477568406,0.00725828368843,0.00356649421649,0.0100006920964
B_feedback,baseline,ridge,semi,scope_p_oos_insufficient,same_room_leave_view,0,0,,,,,,,,,
B_feedback,baseline,ridge,semi,scope_p_oos_open_boundary,leave_building,43,12,0.11252718051,0.0736434108527,0.0388837696572,-0.528000661661,0.0140797192575,0.0736238401612,0.045947317284,0.0117326304321,0.0853004905497
B_feedback,baseline,ridge,semi,scope_p_oos_open_boundary,leave_supported_room_conservative,16,9,0.128769445551,0.127604166667,0.00116527888389,-0.0091319814574,-0.0291509289751,0.0325626154172,0.0066908896171,-0.0309698280143,0.0463779081225
B_feedback,baseline,ridge,semi,scope_p_oos_open_boundary,same_room_leave_view,0,0,,,,,,,,,
B_feedback,baseline,ridge,semi,scope_p_oos_split_level,leave_building,43,12,0.0345864690532,0.015503875969,0.0190825930842,-1.23082725393,0.00776565066486,0.0354288860911,0.0173517561647,0.0082925819388,0.0292417116575
B_feedback,baseline,ridge,semi,scope_p_oos_split_level,leave_supported_room_conservative,16,9,0.0199148835227,0.0104166666667,0.00949821685602,-0.911828818176,0.00560027583154,0.0163684493843,0.0122287949972,0.00787731621587,0.0163776675661
B_feedback,baseline,ridge,semi,scope_p_oos_split_level,same_room_leave_view,0,0,,,,,,,,,
B_feedback,baseline,ridge,semi,within_topology_geometry_dispersion,leave_building,42,12,0.0388768131292,0.0341248965135,0.00475191661569,-0.139250726044,-0.0022631614504,0.0121000713424,0.00670744837589,0.000176923792374,0.012717107304
B_feedback,baseline,ridge,semi,within_topology_geometry_dispersion,leave_supported_room_conservative,16,9,0.041751814327,0.0261111549703,0.0156406593567,-0.59900296921,0.0052440869865,0.0273031307842,0.0126913223304,0.00232573745975,0.0251944294924
B_feedback,baseline,ridge,semi,within_topology_geometry_dispersion,same_room_leave_view,0,0,,,,,,,,,
AB_traits_feedback,A_all_traits,knn,manual,owner_valid_active_seconds,leave_building,187,22,76.6620320856,76.9411764706,-0.279144385027,0.00362802335279,-5.95140214481,4.48705588453,-0.560955155955,-8.00423380723,6.99454388478
AB_traits_feedback,A_all_traits,knn,manual,owner_valid_active_seconds,leave_supported_room_conservative,69,18,73.0014492754,76.8797101449,-3.87826086957,0.0504458310555,-12.412536162,5.32091981132,-3.78357583774,-11.2744890873,4.42005621693
AB_traits_feedback,A_all_traits,knn,manual,owner_valid_active_seconds,same_room_leave_view,40,12,111.0875,110.75,0.3375,-0.00304740406321,-22.1794087838,29.8302825077,4.23611111111,-15.8472222222,31.8378472222
AB_traits_feedback,A_all_traits,knn,manual,point_count_disagreement,leave_building,166,22,0.277580038654,0.369725866128,-0.0921458274743,0.249227430148,-0.149257286995,-0.0311140168524,-0.0647082997301,-0.130876318279,-0.00293573610205
AB_traits_feedback,A_all_traits,knn,manual,point_count_disagreement,leave_supported_room_conservative,59,18,0.267374333984,0.404518632281,-0.137144298297,0.339030856314,-0.220473171921,-0.0502555466222,-0.104058389581,-0.179113289207,-0.0321666345021
AB_traits_feedback,A_all_traits,knn,manual,point_count_disagreement,same_room_leave_view,33,11,0.207297708879,0.180464155958,0.0268335529205,-0.148691870572,-0.00763718708819,0.103448275862,0.0285682916118,-0.00520421607373,0.0909090909091
AB_traits_feedback,A_all_traits,knn,manual,reference_geometry_error,leave_building,161,22,0.0553425528082,0.0720339755468,-0.0166914227386,0.231715973079,-0.0257613241999,-0.00856797947027,-0.0148270095906,-0.02340028281,-0.00538194772451
AB_traits_feedback,A_all_traits,knn,manual,reference_geometry_error,leave_supported_room_conservative,60,18,0.0517027175298,0.0677555365246,-0.0160528189948,0.236922616486,-0.0276537148442,-0.00553621244795,-0.0107438493604,-0.0278225275565,0.00751955167032
AB_traits_feedback,A_all_traits,knn,manual,reference_geometry_error,same_room_leave_view,31,9,0.0520565585902,0.053592731048,-0.00153617245785,0.0286638211527,-0.00557795466032,0.00098014933195,-0.00103846050263,-0.00402992898417,0.000710650150967
AB_traits_feedback,A_all_traits,knn,manual,scope_entropy,leave_building,187,22,0.398397669217,0.523277023741,-0.124879354524,0.238648648533,-0.177652208135,-0.0769790544261,-0.149803553085,-0.21741063749,-0.0850623006345
AB_traits_feedback,A_all_traits,knn,manual,scope_entropy,leave_supported_room_conservative,69,18,0.39214356123,0.543725522118,-0.151581960888,0.278783972283,-0.229543831201,-0.0744349182981,-0.173236221944,-0.244928592769,-0.0992202449169
AB_traits_feedback,A_all_traits,knn,manual,scope_entropy,same_room_leave_view,40,12,0.246733298042,0.269652319854,-0.0229190218127,0.084994714027,-0.0493327040519,0,-0.0137377800026,-0.0335055006448,0
AB_traits_feedback,A_all_traits,knn,manual,scope_non_normal_rate,leave_building,187,22,0.201017592808,0.226506220406,-0.0254886275986,0.112529481764,-0.0506669663839,0.00152220424276,-0.0150992779442,-0.0539599929024,0.0206617774993
AB_traits_feedback,A_all_traits,knn,manual,scope_non_normal_rate,leave_supported_room_conservative,69,18,0.215303507666,0.248153649193,-0.0328501415268,0.132378232734,-0.0728994341574,0.0102266028461,-0.0119764748356,-0.0760332493033,0.0615576491132
AB_traits_feedback,A_all_traits,knn,manual,scope_non_normal_rate,same_room_leave_view,40,12,0.155172101449,0.166005434783,-0.0108333333333,0.0652589076225,-0.0236563907658,0,-0.00641203703702,-0.0162037037037,0
AB_traits_feedback,A_all_traits,knn,manual,scope_p_normal,leave_building,187,22,0.201017592808,0.226506220406,-0.0254886275985,0.112529481763,-0.0506669663839,0.00152220424279,-0.0150992779442,-0.0539599929024,0.0206617774993
AB_traits_feedback,A_all_traits,knn,manual,scope_p_normal,leave_supported_room_conservative,69,18,0.215303507666,0.248153649193,-0.0328501415268,0.132378232734,-0.0728994341573,0.0102266028461,-0.0119764748356,-0.0760332493033,0.0615576491132
AB_traits_feedback,A_all_traits,knn,manual,scope_p_normal,same_room_leave_view,40,12,0.155172101449,0.166005434783,-0.0108333333333,0.0652589076226,-0.0236563907658,0,-0.00641203703703,-0.0162037037037,0
AB_traits_feedback,A_all_traits,knn,manual,scope_p_oos_geometry,leave_building,187,22,0.0573760070563,0.0614639083565,-0.00408790130019,0.0665089710287,-0.0134720696004,0.00472825976262,-0.00959892900585,-0.0200517242464,0.000585555685769
AB_traits_feedback,A_all_traits,knn,manual,scope_p_oos_geometry,leave_supported_room_conservative,69,18,0.0529287564637,0.0548127144158,-0.00188395795203,0.0343708202032,-0.0149734685528,0.0132673865805,-0.00275894294919,-0.0163165764864,0.0106653251444
AB_traits_feedback,A_all_traits,knn,manual,scope_p_oos_geometry,same_room_leave_view,40,12,0.0686594202898,0.0647010869565,0.00395833333332,-0.0611787764242,-0.00245098039218,0.0146356172443,0.00275462962962,-0.00117187500001,0.00999999999999
AB_traits_feedback,A_all_traits,knn,manual,scope_p_oos_insufficient,leave_building,187,22,0.0216364411377,0.0216488413547,-1.2400217e-05,0.000572788944998,-0.00671882913213,0.00544380757162,-0.00178376081538,-0.00987435228912,0.00454571459228
AB_traits_feedback,A_all_traits,knn,manual,scope_p_oos_insufficient,leave_supported_room_conservative,69,18,0.0302334943639,0.0263285024155,0.00390499194848,-0.148318042814,-0.00506966145832,0.01424887314,0.00681951793063,-0.00354203409758,0.0205254262199
AB_traits_feedback,A_all_traits,knn,manual,scope_p_oos_insufficient,same_room_leave_view,40,12,0.013125,0.0120833333333,0.00104166666667,-0.0862068965518,0,0.00284090909091,0.000578703703704,0,0.00173611111111
AB_traits_feedback,A_all_traits,knn,manual,scope_p_oos_open_boundary,leave_building,187,22,0.158303882818,0.167592549536,-0.00928866671831,0.055424102945,-0.0301087642888,0.0158539863115,0.0162937438269,-0.0170542039498,0.055981274552
AB_traits_feedback,A_all_traits,knn,manual,scope_p_oos_open_boundary,leave_supported_room_conservative,69,18,0.181193026675,0.200408877687,-0.0192158510117,0.0958832324868,-0.0486512071939,0.0161423748353,0.00685404046211,-0.0388851103412,0.05547208803
AB_traits_feedback,A_all_traits,knn,manual,scope_p_oos_open_boundary,same_room_leave_view,40,12,0.187835144928,0.192626811594,-0.00479166666666,0.0248753879432,-0.0108156028369,0,-0.00300925925926,-0.00810185185185,0
AB_traits_feedback,A_all_traits,knn,manual,scope_p_oos_split_level,leave_building,187,22,0.0294919786096,0.03535276034,-0.00586078173034,0.165780031714,-0.0109656877702,-0.000398392193693,-0.00562267433714,-0.0122155070686,0.000877055759682
AB_traits_feedback,A_all_traits,knn,manual,scope_p_oos_split_level,leave_supported_room_conservative,69,18,0.0374151088707,0.0383333333333,-0.000918224462633,0.0239536816339,-0.0184578475991,0.0217548524845,-0.00173162206373,-0.0166680485264,0.0155135158666
AB_traits_feedback,A_all_traits,knn,manual,scope_p_oos_split_level,same_room_leave_view,40,12,0.0289583333334,0.0289583333333,1.7500063898e-14,-6.04405414606e-13,-0.00284256078224,0.00260416666671,-0.000115740740731,-0.00208333333333,0.00173611111114
AB_traits_feedback,A_all_traits,knn,manual,within_topology_geometry_dispersion,leave_building,150,22,0.0457889296216,0.0526626962282,-0.00687376660656,0.130524395803,-0.0111350163697,-0.00144884325583,-0.00520706990406,-0.010236904469,0.000493140952754
AB_traits_feedback,A_all_traits,knn,manual,within_topology_geometry_dispersion,leave_supported_room_conservative,54,17,0.0374451625388,0.0462902145266,-0.00884505198778,0.191078224161,-0.0132118839457,-0.00415565086701,-0.00865429834329,-0.0132797768147,-0.00405882981721
AB_traits_feedback,A_all_traits,knn,manual,within_topology_geometry_dispersion,same_room_leave_view,29,10,0.0507830400322,0.0535803523379,-0.00279731230566,0.052207799755,-0.00511242775166,0,-0.00147775672296,-0.00367893551754,0
AB_traits_feedback,A_all_traits,knn,semi,owner_valid_active_seconds,leave_building,43,12,61.8744186047,75.088372093,-13.2139534884,0.175978691774,-24.0202692688,0.967352941176,-6.65073412698,-22.0994112103,10.7970520833
AB_traits_feedback,A_all_traits,knn,semi,owner_valid_active_seconds,leave_supported_room_conservative,16,9,66.5375,63.13125,3.40625,-0.0539550539551,-16.8119886364,20.6980357143,3.72407407407,-20.3261111111,27.7075
AB_traits_feedback,A_all_traits,knn,semi,owner_valid_active_seconds,same_room_leave_view,0,0,,,,,,,,,
AB_traits_feedback,A_all_traits,knn,semi,point_count_disagreement,leave_building,43,12,0.260188582342,0.250785348793,0.00940323354887,-0.0374951471213,-0.025729556402,0.0364948475968,0.00420928400643,-0.0265382976374,0.0345108977108
AB_traits_feedback,A_all_traits,knn,semi,point_count_disagreement,leave_supported_room_conservative,16,9,0.20786604398,0.232486001318,-0.0246199573375,0.105898665717,-0.0691553124175,0.0298241338256,-0.0232976207904,-0.0748678836327,0.0218556092323
AB_traits_feedback,A_all_traits,knn,semi,point_count_disagreement,same_room_leave_view,0,0,,,,,,,,,
AB_traits_feedback,A_all_traits,knn,semi,reference_geometry_error,leave_building,43,12,0.0428397624534,0.0430685559177,-0.000228793464253,0.00531230869895,-0.00524394533317,0.00355811136174,-0.000247499368178,-0.00589607764881,0.00500526508332
AB_traits_feedback,A_all_traits,knn,semi,reference_geometry_error,leave_supported_room_conservative,16,9,0.0429450358084,0.0496944832099,-0.0067494474015,0.135818846792,-0.0159562636341,0.00314155365057,-0.00744660561928,-0.0195059355152,0.00352961840374
AB_traits_feedback,A_all_traits,knn,semi,reference_geometry_error,same_room_leave_view,0,0,,,,,,,,,
AB_traits_feedback,A_all_traits,knn,semi,scope_entropy,leave_building,43,12,0.412255770101,0.397521561676,0.0147342084253,-0.0370651804728,-0.0393150169586,0.09539645341,0.017757151426,-0.0757551470406,0.120007484901
AB_traits_feedback,A_all_traits,knn,semi,scope_entropy,leave_supported_room_conservative,16,9,0.452138262695,0.469921949177,-0.0177836864813,0.0378439153831,-0.129102331045,0.0968437393535,0.0137661445442,-0.0962341944418,0.118678256431
AB_traits_feedback,A_all_traits,knn,semi,scope_entropy,same_room_leave_view,0,0,,,,,,,,,
AB_traits_feedback,A_all_traits,knn,semi,scope_non_normal_rate,leave_building,43,12,0.147325581395,0.149160206718,-0.00183462532312,0.0122996968393,-0.0277812500001,0.030057965158,-0.000735780423389,-0.0397043650795,0.0371350198411
AB_traits_feedback,A_all_traits,knn,semi,scope_non_normal_rate,leave_supported_room_conservative,16,9,0.1703125,0.180034722222,-0.00972222222236,0.054001928641,-0.0576933760685,0.0265411998131,-0.0193580246915,-0.071337962963,0.0295589506171
AB_traits_feedback,A_all_traits,knn,semi,scope_non_normal_rate,same_room_leave_view,0,0,,,,,,,,,
AB_traits_feedback,A_all_traits,knn,semi,scope_p_normal,leave_building,43,12,0.147325581395,0.149160206718,-0.00183462532312,0.0122996968392,-0.0277812500001,0.030057965158,-0.000735780423386,-0.0397043650795,0.0371350198411
AB_traits_feedback,A_all_traits,knn,semi,scope_p_normal,leave_supported_room_conservative,16,9,0.1703125,0.180034722222,-0.00972222222235,0.054001928641,-0.0576933760685,0.0265411998131,-0.0193580246915,-0.071337962963,0.0295589506171
AB_traits_feedback,A_all_traits,knn,semi,scope_p_normal,same_room_leave_view,0,0,,,,,,,,,
AB_traits_feedback,A_all_traits,knn,semi,scope_p_oos_geometry,leave_building,43,12,0.0354651162791,0.0401162790698,-0.00465116279068,0.115942028985,-0.0113340909091,0.00563099389714,-0.000952380952373,-0.0102090773809,0.0121247519841
AB_traits_feedback,A_all_traits,knn,semi,scope_p_oos_geometry,leave_supported_room_conservative,16,9,0.0359375,0.040625,-0.0046875,0.115384615385,-0.0142857142857,0.00705555555556,-0.00253086419753,-0.016049382716,0.0128395061728
AB_traits_feedback,A_all_traits,knn,semi,scope_p_oos_geometry,same_room_leave_view,0,0,,,,,,,,,
AB_traits_feedback,A_all_traits,knn,semi,scope_p_oos_insufficient,leave_building,43,12,0.0236563307494,0.0102067183463,0.0134496124031,-1.31772151899,0.00628373316499,0.0211932932264,0.0146564153439,0.00520324074074,0.0258230406746
AB_traits_feedback,A_all_traits,knn,semi,scope_p_oos_insufficient,leave_supported_room_conservative,16,9,0.0132638888889,0.00625,0.00701388888889,-1.12222222222,0.000346711601307,0.0186868686869,0.00891358024692,0.000617283950618,0.0237283950617
AB_traits_feedback,A_all_traits,knn,semi,scope_p_oos_insufficient,same_room_leave_view,0,0,,,,,,,,,
AB_traits_feedback,A_all_traits,knn,semi,scope_p_oos_open_boundary,leave_building,43,12,0.11492248062,0.11330749354,0.00161498708011,-0.0142531356899,-0.0136972644603,0.0225825352823,0.0025958994709,-0.0183560681217,0.0262123842593
AB_traits_feedback,A_all_traits,knn,semi,scope_p_oos_open_boundary,leave_supported_room_conservative,16,9,0.134375,0.146180555556,-0.0118055555556,0.080760095012,-0.0547083333333,0.00925925925928,-0.0295267489712,-0.0721219135802,0.0048353909464
AB_traits_feedback,A_all_traits,knn,semi,scope_p_oos_open_boundary,same_room_leave_view,0,0,,,,,,,,,
AB_traits_feedback,A_all_traits,knn,semi,scope_p_oos_split_level,leave_building,43,12,0.0209302325582,0.0201550387597,0.000775193798447,-0.0384615384614,-0.00425577377706,0.00775550795593,0.00166666666666,-0.00333333333334,0.00833333333333
AB_traits_feedback,A_all_traits,knn,semi,scope_p_oos_split_level,leave_supported_room_conservative,16,9,0.01875,0.0125,0.00625,-0.499999999999,0,0.0214285714286,0.00555555555556,0,0.0166666666667
AB_traits_feedback,A_all_traits,knn,semi,scope_p_oos_split_level,same_room_leave_view,0,0,,,,,,,,,
AB_traits_feedback,A_all_traits,knn,semi,within_topology_geometry_dispersion,leave_building,42,12,0.034391687651,0.043801228198,-0.00940954054691,0.214823668971,-0.0164439990346,-0.00195592590661,-0.0088880174243,-0.0155982052187,-0.00246648403555
AB_traits_feedback,A_all_traits,knn,semi,within_topology_geometry_dispersion,leave_supported_room_conservative,16,9,0.0317830259043,0.0381514518855,-0.00636842598121,0.166924865673,-0.0210501905721,0.00287846742548,-0.00873427144468,-0.0231320547808,0.0039476700035
AB_traits_feedback,A_all_traits,knn,semi,within_topology_geometry_dispersion,same_room_leave_view,0,0,,,,,,,,,
AB_traits_feedback,A_all_traits,ridge,manual,owner_valid_active_seconds,leave_building,187,22,69.5165607404,70.6902513883,-1.17369064788,0.0166032886407,-3.94926230644,1.71017705848,1.41264937711,-2.63181378772,5.67916456238
AB_traits_feedback,A_all_traits,ridge,manual,owner_valid_active_seconds,leave_supported_room_conservative,69,18,68.4761876285,68.7938999628,-0.317712334364,0.00461832131244,-4.00108598162,4.26503559011,2.8211457378,-1.83249401817,7.51490627707
AB_traits_feedback,A_all_traits,ridge,manual,owner_valid_active_seconds,same_room_leave_view,40,12,102.027154705,113.049255952,-11.0221012476,0.0974982201764,-40.0843462444,15.5931859839,-9.85759327187,-41.1437199465,16.297561887
AB_traits_feedback,A_all_traits,ridge,manual,point_count_disagreement,leave_building,166,22,0.267139674761,0.319407671193,-0.0522679964324,0.16364039172,-0.0808980780236,-0.0204336789857,-0.0704750267759,-0.102320165015,-0.0352013924602
AB_traits_feedback,A_all_traits,ridge,manual,point_count_disagreement,leave_supported_room_conservative,59,18,0.243655578507,0.315464633513,-0.0718090550058,0.227629494331,-0.112159335432,-0.0299662600629,-0.0718280462639,-0.107815895346,-0.0324096408763
AB_traits_feedback,A_all_traits,ridge,manual,point_count_disagreement,same_room_leave_view,33,11,0.21713062992,0.19821600958,0.0189146203402,-0.0954242817235,-0.00296858603009,0.0505602517759,0.0157318370236,-0.003640549406,0.0458060860303
AB_traits_feedback,A_all_traits,ridge,manual,reference_geometry_error,leave_building,161,22,0.0571627848683,0.0715576655789,-0.0143948807106,0.201164761234,-0.0227959374208,-0.00655788677945,-0.0133736026405,-0.0214081141059,-0.00570346343494
AB_traits_feedback,A_all_traits,ridge,manual,reference_geometry_error,leave_supported_room_conservative,60,18,0.0555665380299,0.0658218066738,-0.010255268644,0.155803511969,-0.0207853599444,-0.00044234916029,-0.0106142848699,-0.0203505484066,-0.000454418539
AB_traits_feedback,A_all_traits,ridge,manual,reference_geometry_error,same_room_leave_view,31,9,0.0529654076919,0.0540609181244,-0.00109551043249,0.0202643697241,-0.0120080528177,0.00628970656508,-0.00244419852909,-0.0125448506577,0.00444751780301
AB_traits_feedback,A_all_traits,ridge,manual,scope_entropy,leave_building,187,22,0.412920256072,0.476482068089,-0.063561812017,0.133398119833,-0.110287499913,-0.0209431132762,-0.070707781052,-0.110838903082,-0.0324785672839
AB_traits_feedback,A_all_traits,ridge,manual,scope_entropy,leave_supported_room_conservative,69,18,0.447643542359,0.472416923243,-0.0247733808838,0.0524396558738,-0.110191018498,0.0558569328406,-0.017303641701,-0.0800414101489,0.044196584226
AB_traits_feedback,A_all_traits,ridge,manual,scope_entropy,same_room_leave_view,40,12,0.245306486192,0.248007064654,-0.00270057846267,0.010889119092,-0.0390579266897,0.0239837945075,-0.00877532127925,-0.0436499994666,0.016177825155
AB_traits_feedback,A_all_traits,ridge,manual,scope_non_normal_rate,leave_building,187,22,0.190647356025,0.206195127798,-0.0155477717726,0.0754031966643,-0.0250605578385,-0.00589397232362,-0.0142816850722,-0.0295899690228,-0.000489101459982
AB_traits_feedback,A_all_traits,ridge,manual,scope_non_normal_rate,leave_supported_room_conservative,69,18,0.226316081085,0.236642362349,-0.0103262812639,0.0436366555904,-0.0342283044407,0.0110550145838,-0.00742451980173,-0.0268840601209,0.0127522854083
AB_traits_feedback,A_all_traits,ridge,manual,scope_non_normal_rate,same_room_leave_view,40,12,0.168808911186,0.168932117475,-0.000123206288755,0.00072932424335,-0.0091699566098,0.0123274584868,0.00229334139464,-0.00604330032282,0.014170735997
AB_traits_feedback,A_all_traits,ridge,manual,scope_p_normal,leave_building,187,22,0.190647356025,0.206195127798,-0.0155477717725,0.0754031966642,-0.0250605578385,-0.00589397232359,-0.0142816850722,-0.0295899690228,-0.000489101460009
AB_traits_feedback,A_all_traits,ridge,manual,scope_p_normal,leave_supported_room_conservative,69,18,0.226316081085,0.236642362349,-0.0103262812639,0.0436366555902,-0.0342283044406,0.0110550145838,-0.00742451980167,-0.0268840601208,0.0127522854084
AB_traits_feedback,A_all_traits,ridge,manual,scope_p_normal,same_room_leave_view,40,12,0.168808911186,0.168932117475,-0.00012320628875,0.000729324243321,-0.00916995660979,0.0123274584868,0.00229334139464,-0.00604330032281,0.014170735997
AB_traits_feedback,A_all_traits,ridge,manual,scope_p_oos_geometry,leave_building,187,22,0.0571756109273,0.0593087958855,-0.00213318495825,0.0359674298964,-0.004368717905,0.000286512639989,-0.0021308606223,-0.00492572712051,0.000400999665097
AB_traits_feedback,A_all_traits,ridge,manual,scope_p_oos_geometry,leave_supported_room_conservative,69,18,0.0557282538686,0.0548255660376,0.000902687830999,-0.0164647243291,-0.00353994911678,0.00534296300022,-0.000231063684412,-0.00409239606606,0.00350075760925
AB_traits_feedback,A_all_traits,ridge,manual,scope_p_oos_geometry,same_room_leave_view,40,12,0.0907142650117,0.0662515677257,0.024462697286,-0.369239523316,0,0.0642888138708,0.0237782441917,0,0.0646269542711
AB_traits_feedback,A_all_traits,ridge,manual,scope_p_oos_insufficient,leave_building,187,22,0.0330829038221,0.0294405337431,0.003642370079,-0.12371956673,0.00114453595487,0.00647055301275,0.00393618700442,0.00107674120506,0.00707521556611
AB_traits_feedback,A_all_traits,ridge,manual,scope_p_oos_insufficient,leave_supported_room_conservative,69,18,0.0403853846564,0.0346229060032,0.00576247865323,-0.16643544169,0.00259355557165,0.00969498274871,0.0067721552359,0.00186233051797,0.0120031369345
AB_traits_feedback,A_all_traits,ridge,manual,scope_p_oos_insufficient,same_room_leave_view,40,12,0.0120531027453,0.0132732371795,-0.00122013443414,0.0919244053008,-0.00547150320418,0.00123001979324,-0.00164043173081,-0.00577547560442,0.000854180411975
AB_traits_feedback,A_all_traits,ridge,manual,scope_p_oos_open_boundary,leave_building,187,22,0.14004145761,0.150329747532,-0.0102882899214,0.0684381507344,-0.0174389613697,-0.00329024909275,-0.0103240466777,-0.0180383113311,-0.00262779689313
AB_traits_feedback,A_all_traits,ridge,manual,scope_p_oos_open_boundary,leave_supported_room_conservative,69,18,0.17054618717,0.180744680445,-0.0101984932743,0.0564248599141,-0.0233104301033,0.0013274343617,-0.0163848294506,-0.0258080160617,-0.00684757318722
AB_traits_feedback,A_all_traits,ridge,manual,scope_p_oos_open_boundary,same_room_leave_view,40,12,0.202606842983,0.189093157748,0.0135136852352,-0.071465754743,-0.0149869434586,0.0601815962751,0.0182202472883,-0.0104166666667,0.0659676351881
AB_traits_feedback,A_all_traits,ridge,manual,scope_p_oos_split_level,leave_building,187,22,0.0303374286217,0.0303524353399,-1.50067181363e-05,0.000494415619976,-0.00169178003927,0.00191172589974,-0.000271644142295,-0.00307631598136,0.00256079006582
AB_traits_feedback,A_all_traits,ridge,manual,scope_p_oos_split_level,leave_supported_room_conservative,69,18,0.0314712720329,0.0317047820209,-0.000233509988069,0.0073651346322,-0.00482841449739,0.00417726841493,0.000639536148129,-0.00367261610502,0.00475897083116
AB_traits_feedback,A_all_traits,ridge,manual,scope_p_oos_split_level,same_room_leave_view,40,12,0.0296916309078,0.0293302617521,0.000361369155697,-0.0123206931718,-0.00284256078224,0.00358228083158,8.50199013136e-05,-0.00208333333333,0.00233839303727
AB_traits_feedback,A_all_traits,ridge,manual,within_topology_geometry_dispersion,leave_building,150,22,0.0486772389329,0.0529069613709,-0.004229722438,0.0799464253551,-0.00916330971979,0.000888948302337,-0.00227823280663,-0.00708135447162,0.00237410145499
AB_traits_feedback,A_all_traits,ridge,manual,within_topology_geometry_dispersion,leave_supported_room_conservative,54,17,0.0443356160929,0.0437306950195,0.000604921073456,-0.0138328712404,-0.00536372846703,0.00729635262989,0.000393329586776,-0.00735620201549,0.0070871893155
AB_traits_feedback,A_all_traits,ridge,manual,within_topology_geometry_dispersion,same_room_leave_view,29,10,0.0501230743822,0.0479944335709,0.00212864081132,-0.0443518269296,0,0.00459974999024,0.00106381258596,0,0.002771803432
AB_traits_feedback,A_all_traits,ridge,semi,owner_valid_active_seconds,leave_building,43,12,64.4100234019,59.8030874846,4.6069359173,-0.0770350848272,1.18992808856,8.23009228754,6.40436752422,1.53385960337,12.353540061
AB_traits_feedback,A_all_traits,ridge,semi,owner_valid_active_seconds,leave_supported_room_conservative,16,9,68.7524747065,68.0127863833,0.739688323223,-0.0108757244418,-1.13589262186,3.47263515476,1.44674280054,-1.08244037002,3.93642174206
AB_traits_feedback,A_all_traits,ridge,semi,owner_valid_active_seconds,same_room_leave_view,0,0,,,,,,,,,
AB_traits_feedback,A_all_traits,ridge,semi,point_count_disagreement,leave_building,43,12,0.28507509893,0.266279129435,0.0187959694954,-0.0705874678773,-0.0348980291076,0.074529290114,0.0177621677837,-0.0457306565648,0.0775231549762
AB_traits_feedback,A_all_traits,ridge,semi,point_count_disagreement,leave_supported_room_conservative,16,9,0.248248241402,0.230107814458,0.0181404269443,-0.0788344671694,-0.0171825690697,0.066810606486,0.0253955455997,-0.00616265870955,0.0612772934332
AB_traits_feedback,A_all_traits,ridge,semi,point_count_disagreement,same_room_leave_view,0,0,,,,,,,,,
