id,image_id,code,worker,condition,building,imputed_point,all_models_available,d_bi_enclosed,d_bi_extended,d_hohonet,d_ulayout_boundary,bi_gap,bi_distance_advantage_enclosed,bi_state_0.05,bi_state_0.10,bi_state_0.20,candidate_direction_status
f25bd8df99652c2b,7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,7y3sRwLe3Va-04,W035,manual,7y3sRwLe3Va,False,True,0.031076367575766817,0.031064177792809344,0.03248209981488204,0.02040420018914535,0.00010186530806710614,-1.2189782957472417e-05,both,both,both,heads_too_close
4bfc0d70b116500c,7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,7y3sRwLe3Va-04,W036,manual,7y3sRwLe3Va,False,True,0.022207146696562874,0.022107533379194022,0.017818929162956243,0.017337323246244152,0.00010186530806710614,-9.961331736885182e-05,both,both,both,heads_too_close
922f49b7c63582f6,7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,7y3sRwLe3Va-04,W037,manual,7y3sRwLe3Va,False,True,0.01870017196248186,0.018635805966934704,0.015914732190842384,0.020540771844013483,0.00010186530806710614,-6.436599554715539e-05,both,both,both,heads_too_close
59650fcf724f11bc,7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,7y3sRwLe3Va-04,W006,manual,7y3sRwLe3Va,False,True,0.00913738325072666,0.00909868795886526,0.0077891072765803315,0.012414053244795054,0.00010186530806710614,-3.8695291861401415e-05,both,both,both,heads_too_close
13d54802362fd649,7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,7y3sRwLe3Va-04,W008,manual,7y3sRwLe3Va,False,True,0.010301860512358152,0.010239968267621413,0.007947404935075952,0.006741893988270853,0.00010186530806710614,-6.189224473673871e-05,both,both,both,heads_too_close
1870bb9b73b8e731,7y3sRwLe3Va_4291cbfde1024467b1548934653f07ce,7y3sRwLe3Va-08,W001,oos,7y3sRwLe3Va,False,True,0.2689472817574994,0.2691578432066325,0.2448819319109662,0.267135545194502,0.00034589441766519347,0.00021056144913311758,neither,neither,neither,heads_too_close
95c53ad8a5a96289,7y3sRwLe3Va_4291cbfde1024467b1548934653f07ce,7y3sRwLe3Va-08,W010,oos,7y3sRwLe3Va,False,True,0.26654025026540884,0.2667511778836169,0.25850997315063895,0.2699252984785089,0.00034589441766519347,0.0002109276182080677,neither,neither,neither,heads_too_close
255bcfbc04e42564,7y3sRwLe3Va_4291cbfde1024467b1548934653f07ce,7y3sRwLe3Va-08,W011,oos,7y3sRwLe3Va,False,True,0.07597948559234569,0.07592508962479727,0.05862952240216257,0.036782594473456776,0.00034589441766519347,-5.4395967548415136e-05,neither,both,both,heads_too_close
9e238cb62af7d82e,7y3sRwLe3Va_4291cbfde1024467b1548934653f07ce,7y3sRwLe3Va-08,W012,oos,7y3sRwLe3Va,False,True,0.11262780896130797,0.11259524830347922,0.08529722851367572,0.07176950364887258,0.00034589441766519347,-3.256065782875073e-05,neither,neither,both,heads_too_close
dcf84084e2f4a4bf,7y3sRwLe3Va_4291cbfde1024467b1548934653f07ce,7y3sRwLe3Va-08,W013,oos,7y3sRwLe3Va,False,True,0.26374687676820885,0.26396376164986657,0.2713777421137291,0.27894025253555277,0.00034589441766519347,0.00021688488165771957,neither,neither,neither,heads_too_close
85ae90c2f81b66df,7y3sRwLe3Va_4291cbfde1024467b1548934653f07ce,7y3sRwLe3Va-08,W014,oos,7y3sRwLe3Va,False,True,0.08346561553640286,0.08341252681595379,0.06473227743535803,0.044505037081498444,0.00034589441766519347,-5.3088720449068205e-05,neither,both,both,heads_too_close
c345eac5108fcf77,7y3sRwLe3Va_4291cbfde1024467b1548934653f07ce,7y3sRwLe3Va-08,W015,oos,7y3sRwLe3Va,False,True,0.06903835789550827,0.0689395893695377,0.0777398327224994,0.04158260836109917,0.00034589441766519347,-9.876852597057173e-05,neither,both,both,heads_too_close
4785d000f2625c42,7y3sRwLe3Va_4291cbfde1024467b1548934653f07ce,7y3sRwLe3Va-08,W018,oos,7y3sRwLe3Va,False,True,0.07736330584442441,0.07711836806526629,0.08481354653695217,0.05055195826856573,0.00034589441766519347,-0.00024493777915812753,neither,both,both,heads_too_close
dc2410f47b0ae7f6,7y3sRwLe3Va_4291cbfde1024467b1548934653f07ce,7y3sRwLe3Va-08,W002,oos,7y3sRwLe3Va,False,True,0.260317684025697,0.26050054452712645,0.24785169666307116,0.2587735164441629,0.00034589441766519347,0.00018286050142946042,neither,neither,neither,heads_too_close
e5a17929a8d3ddab,7y3sRwLe3Va_4291cbfde1024467b1548934653f07ce,7y3sRwLe3Va-08,W021,oos,7y3sRwLe3Va,False,True,0.07062417479321614,0.07052395337576922,0.08012504028708345,0.043404930788134455,0.00034589441766519347,-0.00010022141744692181,neither,both,both,heads_too_close
8cd45265d79ac735,7y3sRwLe3Va_4291cbfde1024467b1548934653f07ce,7y3sRwLe3Va-08,W028,oos,7y3sRwLe3Va,False,True,0.10507405435634087,0.10504536356918204,0.05768579796702178,0.06834173426690804,0.00034589441766519347,-2.8690787158835995e-05,neither,neither,both,heads_too_close
f7889df0393772a8,7y3sRwLe3Va_4291cbfde1024467b1548934653f07ce,7y3sRwLe3Va-08,W029,oos,7y3sRwLe3Va,False,True,0.19433817822909216,0.19451922036659075,0.17250995516243695,0.18514787955821344,0.00034589441766519347,0.00018104213749858822,neither,neither,both,heads_too_close
42cd5a13d2ad90e1,7y3sRwLe3Va_4291cbfde1024467b1548934653f07ce,7y3sRwLe3Va-08,W030,oos,7y3sRwLe3Va,False,True,0.2242981943283764,0.224276565522448,0.1789620659594663,0.18906878633710988,0.00034589441766519347,-2.162880592837535e-05,neither,neither,neither,heads_too_close
8044ecb0849dfec0,7y3sRwLe3Va_4291cbfde1024467b1548934653f07ce,7y3sRwLe3Va-08,W031,oos,7y3sRwLe3Va,False,True,0.14159753117714424,0.14157672105221886,0.09292416157035599,0.11039708841166662,0.00034589441766519347,-2.0810124925385587e-05,neither,neither,both,heads_too_close
31ba2b8e12c0dae4,7y3sRwLe3Va_4291cbfde1024467b1548934653f07ce,7y3sRwLe3Va-08,W032,oos,7y3sRwLe3Va,False,True,0.15355439328023157,0.1535183907380978,0.10647504513623907,0.11820509731157713,0.00034589441766519347,-3.600254213376175e-05,neither,neither,both,heads_too_close
8ada6a2e55916c35,7y3sRwLe3Va_4291cbfde1024467b1548934653f07ce,7y3sRwLe3Va-08,W033,oos,7y3sRwLe3Va,False,True,0.20674572888730547,0.20691403954335885,0.1817196069259387,0.19226568582890813,0.00034589441766519347,0.00016831065605338313,neither,neither,neither,heads_too_close
5dec5e1874a7a054,7y3sRwLe3Va_4291cbfde1024467b1548934653f07ce,7y3sRwLe3Va-08,W034,oos,7y3sRwLe3Va,False,True,0.10837517519402329,0.10849283045858882,0.08307922295465486,0.08575009489034957,0.00034589441766519347,0.00011765526456553044,neither,neither,both,heads_too_close
b66bb9496c68e5be,7y3sRwLe3Va_4291cbfde1024467b1548934653f07ce,7y3sRwLe3Va-08,W035,oos,7y3sRwLe3Va,False,True,0.09721073665050062,0.09719631600929335,0.06882571897656053,0.06375591917849843,0.00034589441766519347,-1.4420641207268936e-05,neither,both,both,heads_too_close
9f069c3bb68abdf2,7y3sRwLe3Va_4291cbfde1024467b1548934653f07ce,7y3sRwLe3Va-08,W036,oos,7y3sRwLe3Va,False,True,0.297340708884265,0.29752584790126857,0.27407301940157613,0.2921385312289485,0.00034589441766519347,0.00018513901700356605,neither,neither,neither,heads_too_close
60bba1fdafe4c9bd,7y3sRwLe3Va_4291cbfde1024467b1548934653f07ce,7y3sRwLe3Va-08,W037,oos,7y3sRwLe3Va,False,True,0.2744335812646047,0.27462032186729535,0.2538719402326274,0.2670062392307556,0.00034589441766519347,0.0001867406026906382,neither,neither,neither,heads_too_close
62350f1ba1f6f629,7y3sRwLe3Va_4291cbfde1024467b1548934653f07ce,7y3sRwLe3Va-08,W006,oos,7y3sRwLe3Va,False,True,0.06175471812029376,0.06147865736195346,0.08162717629799465,0.04484484455992066,0.00034589441766519347,-0.00027606075834030186,neither,both,both,heads_too_close
ced04aaa4e1efa7e,7y3sRwLe3Va_4291cbfde1024467b1548934653f07ce,7y3sRwLe3Va-08,W008,oos,7y3sRwLe3Va,False,True,0.04799416658177902,0.04774410433451637,0.07926060236725185,0.0362568559735752,0.00034589441766519347,-0.00025006224726265014,both,both,both,heads_too_close
a800c13498de5044,7y3sRwLe3Va_6376b741b50a4418b3dc3fde791c3c09,7y3sRwLe3Va-12,W001,oos,7y3sRwLe3Va,False,True,0.19171223959368688,0.19191593919287275,0.17878728701161317,0.18800269919281154,0.0003261594479293528,0.00020369959918586922,neither,neither,both,heads_too_close
82fb1dbda549df08,7y3sRwLe3Va_6376b741b50a4418b3dc3fde791c3c09,7y3sRwLe3Va-12,W010,oos,7y3sRwLe3Va,False,True,0.1535907466776263,0.15377079176590425,0.14750199289078914,0.15470045110170982,0.0003261594479293528,0.00018004508827795807,neither,neither,both,heads_too_close
b2e72f1eccfff1ce,7y3sRwLe3Va_6376b741b50a4418b3dc3fde791c3c09,7y3sRwLe3Va-12,W011,oos,7y3sRwLe3Va,False,True,0.030769757385177066,0.030611182475344667,0.03140417823252373,0.02046432042234969,0.0003261594479293528,-0.00015857490983239853,both,both,both,heads_too_close
a3ab6a5900bc68ec,7y3sRwLe3Va_6376b741b50a4418b3dc3fde791c3c09,7y3sRwLe3Va-12,W012,oos,7y3sRwLe3Va,False,True,0.2287648819495649,0.22893547099564215,0.2133488228674807,0.22609647161708923,0.0003261594479293528,0.0001705890460772519,neither,neither,neither,heads_too_close
0425a943a10eec7b,7y3sRwLe3Va_6376b741b50a4418b3dc3fde791c3c09,7y3sRwLe3Va-12,W013,oos,7y3sRwLe3Va,False,True,0.1535907466776263,0.15377079176590425,0.14750199289078914,0.15470045110170982,0.0003261594479293528,0.00018004508827795807,neither,neither,both,heads_too_close
58c295ccb812be32,7y3sRwLe3Va_6376b741b50a4418b3dc3fde791c3c09,7y3sRwLe3Va-12,W014,oos,7y3sRwLe3Va,False,True,0.0251689341998097,0.025006033304072472,0.03478646894193416,0.022381671276918924,0.0003261594479293528,-0.000162900895737228,both,both,both,heads_too_close
27dbf5c9cdf792b8,7y3sRwLe3Va_6376b741b50a4418b3dc3fde791c3c09,7y3sRwLe3Va-12,W015,oos,7y3sRwLe3Va,False,True,0.16196899380197716,0.16217288719475154,0.1504038204066921,0.15920018595217278,0.0003261594479293528,0.00020389339277437912,neither,neither,both,heads_too_close
3aa0bf741c4b39c3,7y3sRwLe3Va_6376b741b50a4418b3dc3fde791c3c09,7y3sRwLe3Va-12,W017,oos,7y3sRwLe3Va,False,True,0.17148667312833354,0.1716767816228394,0.16406202353196575,0.1715936022577167,0.0003261594479293528,0.00019010849450584733,neither,neither,both,heads_too_close
bf04983c0e9d6481,7y3sRwLe3Va_6376b741b50a4418b3dc3fde791c3c09,7y3sRwLe3Va-12,W018,oos,7y3sRwLe3Va,False,True,0.022940638010923498,0.02281536364944048,0.03800471623476309,0.02401087127855117,0.0003261594479293528,-0.00012527436148301874,both,both,both,heads_too_close
2cb026abc8f06cca,7y3sRwLe3Va_6376b741b50a4418b3dc3fde791c3c09,7y3sRwLe3Va-12,W002,oos,7y3sRwLe3Va,False,True,0.19026298740846592,0.1904466786424892,0.18199761520738156,0.19096513120820025,0.0003261594479293528,0.00018369123402328658,neither,neither,both,heads_too_close
c16f76b61a0c2732,7y3sRwLe3Va_6376b741b50a4418b3dc3fde791c3c09,7y3sRwLe3Va-12,W021,oos,7y3sRwLe3Va,False,True,0.1592375158035929,0.15942752147457218,0.1479657187585216,0.1565237650353566,0.0003261594479293528,0.00019000567097926524,neither,neither,both,heads_too_close
1c503eddee825845,7y3sRwLe3Va_6376b741b50a4418b3dc3fde791c3c09,7y3sRwLe3Va-12,W027,oos,7y3sRwLe3Va,False,True,0.030561270571128785,0.030555330042214224,0.029645152007624076,0.02235163184770239,0.0003261594479293528,-5.940528914560872e-06,both,both,both,heads_too_close
4646bfc46dc3b9ce,7y3sRwLe3Va_6376b741b50a4418b3dc3fde791c3c09,7y3sRwLe3Va-12,W028,oos,7y3sRwLe3Va,False,True,0.04690217552620579,0.046844101972785546,0.03932498283691166,0.03826200974098326,0.0003261594479293528,-5.8073553420245894e-05,both,both,both,heads_too_close
bba1f0de8ac71831,7y3sRwLe3Va_6376b741b50a4418b3dc3fde791c3c09,7y3sRwLe3Va-12,W029,oos,7y3sRwLe3Va,False,True,0.1863052880110081,0.1864989217364975,0.1789982942671946,0.18698038315924925,0.0003261594479293528,0.00019363372548941715,neither,neither,both,heads_too_close
925ff212fc8d9104,7y3sRwLe3Va_6376b741b50a4418b3dc3fde791c3c09,7y3sRwLe3Va-12,W030,oos,7y3sRwLe3Va,False,True,0.027068070745134842,0.026908003506369793,0.03947706805651807,0.023497932227297347,0.0003261594479293528,-0.00016006723876504925,both,both,both,heads_too_close
32eaa5e855ae90ee,7y3sRwLe3Va_6376b741b50a4418b3dc3fde791c3c09,7y3sRwLe3Va-12,W031,oos,7y3sRwLe3Va,False,True,0.08002253363961809,0.08001818995124999,0.0761605210170504,0.07527805994788184,0.0003261594479293528,-4.343688368102505e-06,neither,both,both,heads_too_close
628f11c0e0520639,7y3sRwLe3Va_6376b741b50a4418b3dc3fde791c3c09,7y3sRwLe3Va-12,W032,oos,7y3sRwLe3Va,False,True,0.10705613161491812,0.10705097755703241,0.09737948229483628,0.09732621764355864,0.0003261594479293528,-5.154057885703445e-06,neither,neither,both,heads_too_close
ffa6a35684824582,7y3sRwLe3Va_6376b741b50a4418b3dc3fde791c3c09,7y3sRwLe3Va-12,W033,oos,7y3sRwLe3Va,False,True,0.1548004225439954,0.15495112825936608,0.14688629856746538,0.1556657018152654,0.0003261594479293528,0.00015070571537068034,neither,neither,both,heads_too_close
7ed4383a08375303,7y3sRwLe3Va_6376b741b50a4418b3dc3fde791c3c09,7y3sRwLe3Va-12,W034,oos,7y3sRwLe3Va,False,True,0.06754071509991233,0.06748632138864519,0.07347604402541141,0.07168718576494193,0.0003261594479293528,-5.439371126714221e-05,neither,both,both,heads_too_close
81feb0e35cc60306,7y3sRwLe3Va_6376b741b50a4418b3dc3fde791c3c09,7y3sRwLe3Va-12,W035,oos,7y3sRwLe3Va,False,True,0.03970662533638103,0.039528626748455475,0.030541112300162543,0.030335546575408268,0.0003261594479293528,-0.00017799858792555412,both,both,both,heads_too_close
f227fac3913dbc27,7y3sRwLe3Va_6376b741b50a4418b3dc3fde791c3c09,7y3sRwLe3Va-12,W036,oos,7y3sRwLe3Va,False,True,0.18624069938642873,0.18643541475660808,0.1752651986458148,0.18459914592076943,0.0003261594479293528,0.0001947153701793436,neither,neither,both,heads_too_close
075417b5f26b1723,7y3sRwLe3Va_6376b741b50a4418b3dc3fde791c3c09,7y3sRwLe3Va-12,W006,oos,7y3sRwLe3Va,False,True,0.1535907466776263,0.15377079176590425,0.14750199289078914,0.15470045110170982,0.0003261594479293528,0.00018004508827795807,neither,neither,both,heads_too_close
bf182260d97e72b4,7y3sRwLe3Va_6376b741b50a4418b3dc3fde791c3c09,7y3sRwLe3Va-12,W008,oos,7y3sRwLe3Va,False,True,0.15847255458679865,0.15865017373998058,0.15010666249559101,0.15762163091666237,0.0003261594479293528,0.00017761915318192933,neither,neither,both,heads_too_close
babc4e1b7d60b5ce,7y3sRwLe3Va_92fb09a83f8949619b9dc5bda2855456,7y3sRwLe3Va-13,W001,semi,7y3sRwLe3Va,False,True,0.06276949104475371,0.06250704662790774,0.050167441791750256,0.04659403625948377,0.006287571563203587,-0.00026244441684597497,neither,both,both,heads_too_close
1106d9b3309125ae,7y3sRwLe3Va_92fb09a83f8949619b9dc5bda2855456,7y3sRwLe3Va-13,W010,semi,7y3sRwLe3Va,False,True,0.03241152289001359,0.03857142450533346,0.0338956087118687,0.024223240617081365,0.006287571563203587,0.006159901615319874,both,both,both,heads_too_close
b11846422ee8df2c,7y3sRwLe3Va_92fb09a83f8949619b9dc5bda2855456,7y3sRwLe3Va-13,W011,semi,7y3sRwLe3Va,False,True,0.02590975074962376,0.021524571946028748,0.007255388843703359,0.019462766708734147,0.006287571563203587,-0.0043851788035950134,both,both,both,heads_too_close
38972f7a8ac6e59e,7y3sRwLe3Va_92fb09a83f8949619b9dc5bda2855456,7y3sRwLe3Va-13,W012,semi,7y3sRwLe3Va,False,True,0.08194391354590413,0.07631221273266708,0.05888696490028611,0.0687208789164585,0.006287571563203587,-0.0056317008132370505,neither,both,both,heads_too_close
e13f31dcfeca786f,7y3sRwLe3Va_92fb09a83f8949619b9dc5bda2855456,7y3sRwLe3Va-13,W013,semi,7y3sRwLe3Va,False,True,0.03241152289001359,0.03857142450533346,0.0338956087118687,0.024223240617081365,0.006287571563203587,0.006159901615319874,both,both,both,heads_too_close
c98ff21fd3ac34dc,7y3sRwLe3Va_92fb09a83f8949619b9dc5bda2855456,7y3sRwLe3Va-13,W014,semi,7y3sRwLe3Va,False,True,0.0258738078146189,0.02091212529259845,0.008858499716698942,0.016467733207189417,0.006287571563203587,-0.00496168252202045,both,both,both,heads_too_close
ed7c1f77254fbb2a,7y3sRwLe3Va_92fb09a83f8949619b9dc5bda2855456,7y3sRwLe3Va-13,W015,semi,7y3sRwLe3Va,False,True,0.014400686556420905,0.015391655471234778,0.012742654586993085,0.01041200133863851,0.006287571563203587,0.0009909689148138723,both,both,both,heads_too_close
f9d6980bfc9259bd,7y3sRwLe3Va_92fb09a83f8949619b9dc5bda2855456,7y3sRwLe3Va-13,W017,semi,7y3sRwLe3Va,False,True,0.021062275110718565,0.01647053954498401,0.008040818930767135,0.014514017104530708,0.006287571563203587,-0.004591735565734556,both,both,both,heads_too_close
dee69b2b7ab15827,7y3sRwLe3Va_92fb09a83f8949619b9dc5bda2855456,7y3sRwLe3Va-13,W018,semi,7y3sRwLe3Va,False,True,0.03241152289001359,0.03857142450533346,0.0338956087118687,0.024223240617081365,0.006287571563203587,0.006159901615319874,both,both,both,heads_too_close
6d3c8739804e5920,7y3sRwLe3Va_92fb09a83f8949619b9dc5bda2855456,7y3sRwLe3Va-13,W002,semi,7y3sRwLe3Va,False,True,0.015207647403229774,0.021026527353991464,0.01565632273603146,0.010823530291691252,0.006287571563203587,0.005818879950761691,both,both,both,heads_too_close
d46ea988f490ef0f,7y3sRwLe3Va_92fb09a83f8949619b9dc5bda2855456,7y3sRwLe3Va-13,W021,semi,7y3sRwLe3Va,False,True,0.014400686556420905,0.015391655471234778,0.012742654586993085,0.01041200133863851,0.006287571563203587,0.0009909689148138723,both,both,both,heads_too_close
243708573fc746f4,7y3sRwLe3Va_92fb09a83f8949619b9dc5bda2855456,7y3sRwLe3Va-13,W027,semi,7y3sRwLe3Va,False,True,0.03241152289001359,0.03857142450533346,0.0338956087118687,0.024223240617081365,0.006287571563203587,0.006159901615319874,both,both,both,heads_too_close
843ee33e6df34cd4,7y3sRwLe3Va_92fb09a83f8949619b9dc5bda2855456,7y3sRwLe3Va-13,W028,semi,7y3sRwLe3Va,False,True,0.07172154895054805,0.06897470598920219,0.08484851244506142,0.08317928115578388,0.006287571563203587,-0.0027468429613458634,neither,both,both,heads_too_close
618e8cec7d276f9c,7y3sRwLe3Va_92fb09a83f8949619b9dc5bda2855456,7y3sRwLe3Va-13,W029,semi,7y3sRwLe3Va,False,True,0.10914932944711031,0.10691263622532299,0.10026009863803242,0.10239232468514181,0.006287571563203587,-0.0022366932217873225,neither,neither,both,heads_too_close
c0d2a3ea11db107a,7y3sRwLe3Va_92fb09a83f8949619b9dc5bda2855456,7y3sRwLe3Va-13,W030,semi,7y3sRwLe3Va,False,True,0.04078516843709068,0.04039820432268815,0.02932127516888705,0.02550850875072186,0.006287571563203587,-0.00038696411440253264,both,both,both,heads_too_close
5ff7ca831e9c5ad8,7y3sRwLe3Va_92fb09a83f8949619b9dc5bda2855456,7y3sRwLe3Va-13,W031,semi,7y3sRwLe3Va,False,True,0.09021272133787883,0.08531691179580358,0.07891439280837964,0.07834449026161305,0.006287571563203587,-0.004895809542075247,neither,both,both,heads_too_close
b8541e4707e39e94,7y3sRwLe3Va_92fb09a83f8949619b9dc5bda2855456,7y3sRwLe3Va-13,W032,semi,7y3sRwLe3Va,False,True,0.07077261169295301,0.07137103801860611,0.08828997173664732,0.08387172714118818,0.006287571563203587,0.0005984263256531008,neither,both,both,heads_too_close
4d2388c60747a53d,7y3sRwLe3Va_92fb09a83f8949619b9dc5bda2855456,7y3sRwLe3Va-13,W033,semi,7y3sRwLe3Va,False,True,0.010942016193700166,0.011557383255299425,0.016095887568839284,0.012739292109246736,0.006287571563203587,0.000615367061599259,both,both,both,heads_too_close
1bbc73c77d272720,7y3sRwLe3Va_92fb09a83f8949619b9dc5bda2855456,7y3sRwLe3Va-13,W034,semi,7y3sRwLe3Va,False,True,0.025571556806178952,0.02385338854575103,0.020740714125521253,0.02024113001061878,0.006287571563203587,-0.0017181682604279214,both,both,both,heads_too_close
c4bc31bc73053a93,7y3sRwLe3Va_92fb09a83f8949619b9dc5bda2855456,7y3sRwLe3Va-13,W035,semi,7y3sRwLe3Va,False,True,0.08590047838333237,0.08590622136748982,0.07973965945490036,0.072494980965362,0.006287571563203587,5.742984157453002e-06,neither,both,both,heads_too_close
e2305061fc73b67a,7y3sRwLe3Va_92fb09a83f8949619b9dc5bda2855456,7y3sRwLe3Va-13,W036,semi,7y3sRwLe3Va,False,True,0.015140017031260666,0.015322609468701898,0.03127142551499751,0.027318550342716907,0.006287571563203587,0.00018259243744123133,both,both,both,heads_too_close
e805d3344d24834a,7y3sRwLe3Va_92fb09a83f8949619b9dc5bda2855456,7y3sRwLe3Va-13,W037,semi,7y3sRwLe3Va,False,True,0.2963810100279909,0.29223942506219924,0.2995188263024051,0.30851564122572117,0.006287571563203587,-0.004141584965791645,neither,neither,neither,heads_too_close
