image_id,code,condition,building,N_observed,N_geometry,N_unavailable,development_image,id_a,id_b,worker_a,worker_b,count_a,count_b,mask,native_mask,boundary_local,boundary_rms,gospa20,adaptive,events4,events8,events16
7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,7y3sRwLe3Va-04,manual,7y3sRwLe3Va,24,24,0,False,9c8a68204bbf22bf,9bf982556e9845da,W001,W014,8,8,0.05788893366219572,0.057849336663301276,11.03125,7.2731647706655185,11.455756949460254,0.5670003652451667,0.3903067877363279,0.22171799888726185,0.1181613096508386
7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,7y3sRwLe3Va-04,manual,7y3sRwLe3Va,24,24,0,False,9c8a68204bbf22bf,6c26d77b8fe5e104,W001,W015,8,8,0.05253425420519109,0.052506817331170796,11.03125,6.794773381982655,10.572823003176438,0.5208353098646546,0.42022095269878024,0.24151227538521702,0.12950838863039893
7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,7y3sRwLe3Va-04,manual,7y3sRwLe3Va,24,24,0,False,9c8a68204bbf22bf,cbfa1db9b3b7ec4d,W001,W017,8,8,0.05253425420519109,0.052506817331170796,11.03125,6.794773381982655,10.572823003176438,0.5208353098646546,0.42022095269878024,0.24151227538521702,0.12950838863039893
7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,7y3sRwLe3Va-04,manual,7y3sRwLe3Va,24,24,0,False,9c8a68204bbf22bf,b86432f92a43add3,W001,W018,8,8,0.0452726351972107,0.04524941628835577,9.0625,5.884467106289235,8.964040598605964,0.4425886172117191,0.33895922430260517,0.18869702944599331,0.09951947501263592
7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,7y3sRwLe3Va-04,manual,7y3sRwLe3Va,24,24,0,False,9c8a68204bbf22bf,9130e3a10b708f2c,W001,W021,8,8,0.04502875556649588,0.04497117691288621,7.0,5.35484046506056,8.081444487122234,0.3990936578036372,0.32105651425243964,0.1773166246893334,0.09316148480308173
7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,7y3sRwLe3Va-04,manual,7y3sRwLe3Va,24,24,0,False,9c8a68204bbf22bf,2099f09dd0969482,W001,W027,8,8,0.055120237773574665,0.05507594314341269,11.875,7.191303341536915,11.619953165250779,0.5621557612579483,0.6159618403215079,0.3840798961053171,0.21576064871568423
7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,7y3sRwLe3Va-04,manual,7y3sRwLe3Va,24,24,0,False,9c8a68204bbf22bf,3040d441f80810e4,W001,W028,8,8,0.046628442724416685,0.04659248335344324,9.359375,5.963348341116759,9.100989195346179,0.44936597221513513,0.3701752295606199,0.20726488907439,0.10976750564458293
7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,7y3sRwLe3Va-04,manual,7y3sRwLe3Va,24,24,0,False,9c8a68204bbf22bf,be7a92e1f36d2292,W001,W029,8,8,0.032445049070236154,0.032426407024887416,6.765625,3.936073650384352,8.836454910257771,0.4075865455922617,0.5439859086981349,0.3523223904998136,0.20014592464222936
7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,7y3sRwLe3Va-04,manual,7y3sRwLe3Va,24,24,0,False,9c8a68204bbf22bf,674ea0b8b27fa7c7,W001,W030,8,8,0.02813140748166032,0.02810811303389016,8.53125,3.821199091908193,6.3416381602726775,0.3143030318031044,0.19924777375751412,0.1057896908517526,0.05445759457203003
7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,7y3sRwLe3Va-04,manual,7y3sRwLe3Va,24,24,0,False,9c8a68204bbf22bf,9c964b13299f32cb,W001,W031,8,8,0.04932187984530667,0.0493027400311874,9.421875,6.113988826862542,9.362944320270474,0.4607739901453353,0.4374193979566925,0.24964743293363012,0.13372689886793165
7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,7y3sRwLe3Va-04,manual,7y3sRwLe3Va,24,24,0,False,9c8a68204bbf22bf,6a317a400188cb9b,W001,W032,8,8,0.04465300074092371,0.04464281705066431,9.421875,5.682432495199569,8.780453871683033,0.4323532399200817,0.39099916062936146,0.2202915704070405,0.11708317623547371
7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,7y3sRwLe3Va-04,manual,7y3sRwLe3Va,24,24,0,False,9c8a68204bbf22bf,5f9c3715d22ae336,W001,W033,8,8,0.040373103786355835,0.04031518160721037,8.0,4.891748073925108,7.725784857269115,0.37880146661124897,0.36156756545405533,0.20274063137620701,0.10735421259307176
7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,7y3sRwLe3Va-04,manual,7y3sRwLe3Va,24,24,0,False,9c8a68204bbf22bf,2c487c4855775399,W001,W034,8,8,0.05094503439524478,0.05100773330127817,12.578125,7.608973937069307,11.06088809895995,0.5492428238355198,0.3165793007624921,0.17494418605954265,0.09190132000206519
7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,7y3sRwLe3Va-04,manual,7y3sRwLe3Va,24,24,0,False,9c8a68204bbf22bf,f25bd8df99652c2b,W001,W035,8,8,0.032968329529004414,0.03288330194458944,8.1875,4.206521629416637,6.939541768640448,0.3414594413830395,0.350742646637794,0.19417339998073813,0.10231216524658804
7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,7y3sRwLe3Va-04,manual,7y3sRwLe3Va,24,24,0,False,9c8a68204bbf22bf,4bfc0d70b116500c,W001,W036,8,8,0.046426359357834235,0.046425309908948664,9.0,5.814977630545968,8.77925232327284,0.4343830461895486,0.36199496212519633,0.20105016283030752,0.10613183328028764
7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,7y3sRwLe3Va-04,manual,7y3sRwLe3Va,24,24,0,False,9c8a68204bbf22bf,922f49b7c63582f6,W001,W037,8,8,0.05008471795885894,0.049843354593958056,12.859375,6.529978943304489,11.074392697458006,0.5385164006509894,0.5589039073544781,0.33999895332629504,0.18821947605566014
7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,7y3sRwLe3Va-04,manual,7y3sRwLe3Va,24,24,0,False,f5958e31992e703a,59650fcf724f11bc,W002,W006,8,8,0.014672516174776162,0.014637324068493607,6.359375,2.2239156416667427,3.99724141415406,0.1993672203302593,0.08048189345325774,0.04107184938389319,0.02074957005406397
7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,7y3sRwLe3Va-04,manual,7y3sRwLe3Va,24,24,0,False,f5958e31992e703a,13d54802362fd649,W002,W008,8,8,0.009861924145218137,0.009848592930770006,3.0,1.3664506943172154,2.973980693325499,0.14089625048119797,0.28896988380808064,0.15655987455080844,0.08158095250458963
7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,7y3sRwLe3Va-04,manual,7y3sRwLe3Va,24,24,0,False,f5958e31992e703a,84b0461c974c6f08,W002,W010,8,8,0.011224013340744854,0.011250494710488779,3.0,1.5245388647063085,2.9375223914043227,0.14292163105921799,0.21192120622890054,0.11226499743329121,0.05780357382663781
7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,7y3sRwLe3Va-04,manual,7y3sRwLe3Va,24,24,0,False,f5958e31992e703a,b36f0dc2bb36d9b6,W002,W011,8,8,0.021025602362885643,0.02105193134950556,4.0,2.4593372773472937,3.5094517239855136,0.1741788091673389,0.1216878577745889,0.06289360985231007,0.03196736702793501
7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,7y3sRwLe3Va-04,manual,7y3sRwLe3Va,24,24,0,False,f5958e31992e703a,e43b14b1a0c01b0f,W002,W012,8,8,0.02820247331925896,0.028166362621748653,7.0,3.6318631151930822,6.400136878545925,0.3104807271229302,0.31702016844552117,0.1780640810564954,0.09403932743454835
7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,7y3sRwLe3Va-04,manual,7y3sRwLe3Va,24,24,0,False,f5958e31992e703a,a73527487e1ba30e,W002,W013,8,8,0.014672516174776162,0.014637324068493607,6.359375,2.2239156416667427,3.99724141415406,0.1993672203302593,0.08048189345325774,0.04107184938389319,0.02074957005406397
7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,7y3sRwLe3Va-04,manual,7y3sRwLe3Va,24,24,0,False,f5958e31992e703a,9bf982556e9845da,W002,W014,8,8,0.014672516174776162,0.014637324068493607,6.359375,2.2239156416667427,3.99724141415406,0.1993672203302593,0.08048189345325774,0.04107184938389319,0.02074957005406397
7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,7y3sRwLe3Va-04,manual,7y3sRwLe3Va,24,24,0,False,f5958e31992e703a,6c26d77b8fe5e104,W002,W015,8,8,0.008927814915069776,0.00891439681775208,2.0,1.137517170200081,1.9870938555236912,0.09626622827393658,0.12635220838116878,0.06554880406414643,0.03336107282206535
7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,7y3sRwLe3Va-04,manual,7y3sRwLe3Va,24,24,0,False,f5958e31992e703a,cbfa1db9b3b7ec4d,W002,W017,8,8,0.008927814915069776,0.00891439681775208,2.0,1.137517170200081,1.9870938555236912,0.09626622827393658,0.12635220838116878,0.06554880406414643,0.03336107282206535
7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,7y3sRwLe3Va-04,manual,7y3sRwLe3Va,24,24,0,False,f5958e31992e703a,b86432f92a43add3,W002,W018,8,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,7y3sRwLe3Va-04,manual,7y3sRwLe3Va,24,24,0,False,f5958e31992e703a,9130e3a10b708f2c,W002,W021,8,8,0.021025602362885643,0.02105193134950556,4.0,2.4593372773472937,3.5094517239855136,0.1741788091673389,0.1216878577745889,0.06289360985231007,0.03196736702793501
7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,7y3sRwLe3Va-04,manual,7y3sRwLe3Va,24,24,0,False,f5958e31992e703a,2099f09dd0969482,W002,W027,8,8,0.01287527026548041,0.012861978520540163,3.0,1.6729698517905216,4.471047111293364,0.19745674348401882,0.4347578213028618,0.2548921525811976,0.1378102528303693
7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,7y3sRwLe3Va-04,manual,7y3sRwLe3Va,24,24,0,False,f5958e31992e703a,3040d441f80810e4,W002,W028,8,8,0.010302112111220008,0.010279878263426911,4.0,1.6547752868592158,3.215877133550383,0.15365612473468204,0.2693028608560325,0.14530210647404596,0.07551597554774214
7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,7y3sRwLe3Va-04,manual,7y3sRwLe3Va,24,24,0,False,f5958e31992e703a,be7a92e1f36d2292,W002,W029,8,8,0.0222496743786339,0.022253951061001476,5.0,2.858392932444733,8.461977703661951,0.3725336994963488,0.4812106095377314,0.33335894228486407,0.19449791654323145
7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,7y3sRwLe3Va-04,manual,7y3sRwLe3Va,24,24,0,False,f5958e31992e703a,674ea0b8b27fa7c7,W002,W030,8,8,0.024517622040841847,0.024526118752875914,5.53125,3.168293852769973,5.456091550465032,0.2639311669604711,0.3553713113240343,0.19822787490374316,0.10473770931632387
7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,7y3sRwLe3Va-04,manual,7y3sRwLe3Va,24,24,0,False,f5958e31992e703a,9c964b13299f32cb,W002,W031,8,8,0.009586200144193535,0.009581579158173925,3.3125,1.4553913777743772,2.49807992530483,0.12093639996672671,0.19459514527668664,0.10243590217165455,0.05258555293147382
7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,7y3sRwLe3Va-04,manual,7y3sRwLe3Va,24,24,0,False,f5958e31992e703a,6a317a400188cb9b,W002,W032,8,8,0.007060204369621403,0.007055629720552292,1.640625,0.9196211855976351,1.680498880617902,0.07975244948088442,0.14591676625035488,0.07583409706595645,0.03866458009813245
7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,7y3sRwLe3Va-04,manual,7y3sRwLe3Va,24,24,0,False,f5958e31992e703a,5f9c3715d22ae336,W002,W033,8,8,0.020099273241591553,0.020037628932468077,5.0625,2.6521107454723682,4.432394382340474,0.21635647987911463,0.2609769135657747,0.14080793152828552,0.07313697730954238
7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,7y3sRwLe3Va-04,manual,7y3sRwLe3Va,24,24,0,False,f5958e31992e703a,2c487c4855775399,W002,W034,8,8,0.021100146037084544,0.021117006447501807,5.0,2.6987410259230136,4.7048169410592005,0.22433993149958428,0.34298874738574714,0.1908173494775165,0.10064345169525624
7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,7y3sRwLe3Va-04,manual,7y3sRwLe3Va,24,24,0,False,f5958e31992e703a,f25bd8df99652c2b,W002,W035,8,8,0.03660488271985318,0.03656168537532589,7.0,4.459178998846088,7.12610508073879,0.3480748824937365,0.33143670728796115,0.1858292945341683,0.09818495183938891
7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,7y3sRwLe3Va-04,manual,7y3sRwLe3Va,24,24,0,False,f5958e31992e703a,4bfc0d70b116500c,W002,W036,8,8,0.018334088838422136,0.018356200042187854,6.0,2.831101679337922,4.267279871353608,0.21088473737646213,0.18792575579045934,0.09898335740834885,0.05079888907532881
7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,7y3sRwLe3Va-04,manual,7y3sRwLe3Va,24,24,0,False,f5958e31992e703a,922f49b7c63582f6,W002,W037,8,8,0.021980669861583313,0.021883771469880853,6.0,2.97548577966691,5.639112312809377,0.2727585978481761,0.3358478295494488,0.18693896274856958,0.0985635695566317
7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,7y3sRwLe3Va-04,manual,7y3sRwLe3Va,24,24,0,False,59650fcf724f11bc,13d54802362fd649,W006,W008,8,8,0.01266013364212426,0.012664673973209362,4.359375,1.8228422603862353,4.236445924065044,0.2057746651986145,0.29117795705898397,0.15824997354921566,0.0825534403301742
7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,7y3sRwLe3Va-04,manual,7y3sRwLe3Va,24,24,0,False,59650fcf724f11bc,84b0461c974c6f08,W006,W010,8,8,0.013356544176449492,0.013330328817723114,5.640625,1.9706092411358473,4.229650718231502,0.2076375131164374,0.2381535294481334,0.12712630357862797,0.06571821949740708
7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,7y3sRwLe3Va-04,manual,7y3sRwLe3Va,24,24,0,False,59650fcf724f11bc,b36f0dc2bb36d9b6,W006,W011,8,8,0.024229986700370798,0.024282512099420006,4.234375,2.8848337257110677,4.819006825867388,0.23922518507241156,0.15257698137228282,0.07952184569139376,0.04059454392949069
7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,7y3sRwLe3Va-04,manual,7y3sRwLe3Va,24,24,0,False,59650fcf724f11bc,e43b14b1a0c01b0f,W006,W012,8,8,0.035961831349268,0.03590902632233317,9.0,4.582522418794042,7.3018090935129045,0.35817639061954054,0.28743512953649775,0.1593988483239509,0.08365474418567487
7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,7y3sRwLe3Va-04,manual,7y3sRwLe3Va,24,24,0,False,59650fcf724f11bc,a73527487e1ba30e,W006,W013,8,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,7y3sRwLe3Va-04,manual,7y3sRwLe3Va,24,24,0,False,59650fcf724f11bc,9bf982556e9845da,W006,W014,8,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,7y3sRwLe3Va-04,manual,7y3sRwLe3Va,24,24,0,False,59650fcf724f11bc,6c26d77b8fe5e104,W006,W015,8,8,0.006771427683372466,0.006749316187702026,5.765625,1.7467883475824997,3.1650146499112406,0.1575959401225894,0.050489385798139996,0.02560320090856749,0.012888604102982093
7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,7y3sRwLe3Va-04,manual,7y3sRwLe3Va,24,24,0,False,59650fcf724f11bc,cbfa1db9b3b7ec4d,W006,W017,8,8,0.006771427683372466,0.006749316187702026,5.765625,1.7467883475824997,3.1650146499112406,0.1575959401225894,0.050489385798139996,0.02560320090856749,0.012888604102982093
7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,7y3sRwLe3Va-04,manual,7y3sRwLe3Va,24,24,0,False,59650fcf724f11bc,b86432f92a43add3,W006,W018,8,8,0.014672516174776162,0.014637324068493607,6.359375,2.2239156416667427,3.99724141415406,0.1993672203302593,0.08048189345325774,0.04107184938389319,0.02074957005406397
7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,7y3sRwLe3Va-04,manual,7y3sRwLe3Va,24,24,0,False,59650fcf724f11bc,9130e3a10b708f2c,W006,W021,8,8,0.024229986700370798,0.024282512099420006,4.234375,2.8848337257110677,4.819006825867388,0.23922518507241156,0.15257698137228282,0.07952184569139376,0.04059454392949069
7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,7y3sRwLe3Va-04,manual,7y3sRwLe3Va,24,24,0,False,59650fcf724f11bc,2099f09dd0969482,W006,W027,8,8,0.013432783216290267,0.01342849590272266,4.578125,1.819625004293467,5.150618763977055,0.2370617284504437,0.4080333697993678,0.23756935057799744,0.1278683059503204
7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,7y3sRwLe3Va-04,manual,7y3sRwLe3Va,24,24,0,False,59650fcf724f11bc,3040d441f80810e4,W006,W028,8,8,0.014413976116762539,0.014453589735651473,4.375,1.9345996436601554,3.971657003321466,0.19309882629829953,0.23370532889465023,0.12530186490952344,0.06483914207911323
7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,7y3sRwLe3Va-04,manual,7y3sRwLe3Va,24,24,0,False,59650fcf724f11bc,be7a92e1f36d2292,W006,W029,8,8,0.030219731498395075,0.030206832339444434,6.0,3.8864498179572573,9.80456530697659,0.4432426059498267,0.49454091780320253,0.3461498567858432,0.2032875963641495
7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,7y3sRwLe3Va-04,manual,7y3sRwLe3Va,24,24,0,False,59650fcf724f11bc,674ea0b8b27fa7c7,W006,W030,8,8,0.03193763860669563,0.031963773504727455,6.578125,3.9845281833298656,6.550016515389898,0.319125980578995,0.35676318647163285,0.19973817687639295,0.10567218172764747
7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,7y3sRwLe3Va-04,manual,7y3sRwLe3Va,24,24,0,False,59650fcf724f11bc,9c964b13299f32cb,W006,W031,8,8,0.014084320428226937,0.014071070832339605,4.375,1.9910689261675498,3.7490132687203714,0.18570929652157728,0.15653016544071985,0.08159415726566188,0.041665040636174266
7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,7y3sRwLe3Va-04,manual,7y3sRwLe3Va,24,24,0,False,59650fcf724f11bc,6a317a400188cb9b,W006,W032,8,8,0.014845948321009828,0.014815077825760858,5.359375,2.137257844470339,3.738801969800408,0.18462258290202496,0.1743502942919224,0.09130588740806811,0.0467400777887752
7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,7y3sRwLe3Va-04,manual,7y3sRwLe3Va,24,24,0,False,59650fcf724f11bc,5f9c3715d22ae336,W006,W033,8,8,0.0220002651699297,0.022000556864235632,5.4375,2.9514297382793986,4.946956416887036,0.24326417989025778,0.2261110572327626,0.12086304864101982,0.062454036014892744
