context,power,asymptote,amplitude,train_RMSE,tail_RMSE,role
C1|0|manual|UwV83HsGsw3_bc29294428a647038f70e0ea31ea8972,0.25,0.0158161896198,0.0249832737317,0.000259644900783,0.000762393671119,unconstrained_shape_sensitivity_not_population_upper_bound
C1|0|manual|UwV83HsGsw3_bc29294428a647038f70e0ea31ea8972,0.5,0.0237890030265,0.0192450675937,0.000205552572854,0.000428299680946,unconstrained_shape_sensitivity_not_population_upper_bound
C1|0|manual|UwV83HsGsw3_bc29294428a647038f70e0ea31ea8972,1,0.0277384192939,0.0219503826587,0.000221300571161,0.000338276685502,unconstrained_shape_sensitivity_not_population_upper_bound
C1|0|manual|UwV83HsGsw3_bc29294428a647038f70e0ea31ea8972,2,0.0296367164915,0.05001526118,0.000465771222212,0.00106291292254,unconstrained_shape_sensitivity_not_population_upper_bound
C1|0|manual|rPc6DW4iMge_0012f6dcce9645778ac459e189cf0db3,0.25,0.0175005239294,0.00771227005988,0.000162794858935,0.000274432473722,unconstrained_shape_sensitivity_not_population_upper_bound
C1|0|manual|rPc6DW4iMge_0012f6dcce9645778ac459e189cf0db3,0.5,0.019943412648,0.00598481190411,0.000133924432978,0.000171647942557,unconstrained_shape_sensitivity_not_population_upper_bound
C1|0|manual|rPc6DW4iMge_0012f6dcce9645778ac459e189cf0db3,1,0.0211539732313,0.00692116395994,8.22902631164e-05,5.30047168902e-05,unconstrained_shape_sensitivity_not_population_upper_bound
C1|0|manual|rPc6DW4iMge_0012f6dcce9645778ac459e189cf0db3,2,0.0217366853944,0.0161350701704,6.31337346179e-05,0.000254434773195,unconstrained_shape_sensitivity_not_population_upper_bound
C1|0|manual|rPc6DW4iMge_9d3eb9f5d38844bfb4e5fb2cd05fd3fd,0.25,0.0412121378784,0.0175589883942,0.000423684298359,0.00264745204783,unconstrained_shape_sensitivity_not_population_upper_bound
C1|0|manual|rPc6DW4iMge_9d3eb9f5d38844bfb4e5fb2cd05fd3fd,0.5,0.0467640355067,0.0136499160366,0.000356949521451,0.00241594787074,unconstrained_shape_sensitivity_not_population_upper_bound
C1|0|manual|rPc6DW4iMge_9d3eb9f5d38844bfb4e5fb2cd05fd3fd,1,0.049515361326,0.0158376713194,0.00023329400753,0.00203861948398,unconstrained_shape_sensitivity_not_population_upper_bound
C1|0|manual|rPc6DW4iMge_9d3eb9f5d38844bfb4e5fb2cd05fd3fd,2,0.0508399854176,0.0371243430689,0.000121374244718,0.00157400803012,unconstrained_shape_sensitivity_not_population_upper_bound
C1|0|manual|uNb9QFRL6hY_1096f195d3294cefa462add5ab0c342e,0.25,0.0245256516224,0.0310948422754,0.000496838135644,0.00103321539417,unconstrained_shape_sensitivity_not_population_upper_bound
C1|0|manual|uNb9QFRL6hY_1096f195d3294cefa462add5ab0c342e,0.5,0.0344028003556,0.0240633719753,0.000381307189939,0.000881161284159,unconstrained_shape_sensitivity_not_population_upper_bound
C1|0|manual|uNb9QFRL6hY_1096f195d3294cefa462add5ab0c342e,1,0.0393028992461,0.0276515726577,0.000231313631342,0.00104891833127,unconstrained_shape_sensitivity_not_population_upper_bound
C1|0|manual|uNb9QFRL6hY_1096f195d3294cefa462add5ab0c342e,2,0.0416702019728,0.0635594397952,0.0004502642181,0.00176033092091,unconstrained_shape_sensitivity_not_population_upper_bound
C1|0|manual|uNb9QFRL6hY_5948424345f541b9a570b48f1cfcf622,0.25,0.0956848806774,0.051094868067,0.00107730539213,0.00171412628398,unconstrained_shape_sensitivity_not_population_upper_bound
C1|0|manual|uNb9QFRL6hY_5948424345f541b9a570b48f1cfcf622,0.5,0.111860349574,0.0396718399673,0.000874289030359,0.00234056121035,unconstrained_shape_sensitivity_not_population_upper_bound
C1|0|manual|uNb9QFRL6hY_5948424345f541b9a570b48f1cfcf622,1,0.11987804384,0.0459154299562,0.000493289997745,0.00344071191369,unconstrained_shape_sensitivity_not_population_upper_bound
C1|0|manual|uNb9QFRL6hY_5948424345f541b9a570b48f1cfcf622,2,0.123740715107,0.107111926009,0.000308737404456,0.00494243940014,unconstrained_shape_sensitivity_not_population_upper_bound
C1|0|manual|uNb9QFRL6hY_8b6f1b0b025848b482e747ab6a027b97,0.25,0.087881480329,0.0189486115674,0.000567927983786,0.00737511756146,unconstrained_shape_sensitivity_not_population_upper_bound
C1|0|manual|uNb9QFRL6hY_8b6f1b0b025848b482e747ab6a027b97,0.5,0.0938467545559,0.0147925744985,0.00049007601701,0.00713711857926,unconstrained_shape_sensitivity_not_population_upper_bound
C1|0|manual|uNb9QFRL6hY_8b6f1b0b025848b482e747ab6a027b97,1,0.0968076510347,0.0172753681158,0.000345856401449,0.00674110766205,unconstrained_shape_sensitivity_not_population_upper_bound
C1|0|manual|uNb9QFRL6hY_8b6f1b0b025848b482e747ab6a027b97,2,0.0982408804228,0.0407624625026,0.000189521841296,0.00622403779668,unconstrained_shape_sensitivity_not_population_upper_bound
C1|0|manual|uNb9QFRL6hY_9f199750b00c4f5484a546d79e06a0f8,0.25,0.0925678092141,0.0492805381644,0.000964592976866,0.00540471842419,unconstrained_shape_sensitivity_not_population_upper_bound
C1|0|manual|uNb9QFRL6hY_9f199750b00c4f5484a546d79e06a0f8,0.5,0.10833667932,0.037860497301,0.000960681428535,0.00466028217605,unconstrained_shape_sensitivity_not_population_upper_bound
C1|0|manual|uNb9QFRL6hY_9f199750b00c4f5484a546d79e06a0f8,1,0.116164888955,0.0428666295352,0.00109304580923,0.00343836593776,unconstrained_shape_sensitivity_not_population_upper_bound
C1|0|manual|uNb9QFRL6hY_9f199750b00c4f5484a546d79e06a0f8,2,0.119954222042,0.0957816943768,0.00156470156929,0.00193192903104,unconstrained_shape_sensitivity_not_population_upper_bound
C1|0|manual|uNb9QFRL6hY_ba24e5a57ef34c6dbc0458ed4c1e701d,0.25,0.0477967011214,0.066708996003,0.00165995508526,0.00302455424522,unconstrained_shape_sensitivity_not_population_upper_bound
C1|0|manual|uNb9QFRL6hY_ba24e5a57ef34c6dbc0458ed4c1e701d,0.5,0.0688586201364,0.051931087218,0.00138349323632,0.0021453087406,unconstrained_shape_sensitivity_not_population_upper_bound
C1|0|manual|uNb9QFRL6hY_ba24e5a57ef34c6dbc0458ed4c1e701d,1,0.0793022427007,0.0603827200661,0.000847155499761,0.000712154463508,unconstrained_shape_sensitivity_not_population_upper_bound
C1|0|manual|uNb9QFRL6hY_ba24e5a57ef34c6dbc0458ed4c1e701d,2,0.0843402234452,0.141823174501,8.05098635276e-05,0.00144478744303,unconstrained_shape_sensitivity_not_population_upper_bound
C1|0|manual|wc2JMjhGNzB_b41b10699d614f24851b56a9a0e743c6,0.25,0.116718110725,0.079376617171,0.000513301138015,0.00910284967647,unconstrained_shape_sensitivity_not_population_upper_bound
C1|0|manual|wc2JMjhGNzB_b41b10699d614f24851b56a9a0e743c6,0.5,0.142098990429,0.0610258921948,0.000425701324508,0.00796375357611,unconstrained_shape_sensitivity_not_population_upper_bound
C1|0|manual|wc2JMjhGNzB_b41b10699d614f24851b56a9a0e743c6,1,0.154684317305,0.069271260936,0.000816764851073,0.00617140902255,unconstrained_shape_sensitivity_not_population_upper_bound
C1|0|manual|wc2JMjhGNzB_b41b10699d614f24851b56a9a0e743c6,2,0.160753273529,0.156035661057,0.00181312358197,0.00425333243197,unconstrained_shape_sensitivity_not_population_upper_bound
C1|0|manual|wc2JMjhGNzB_dda6efcba51c40de8552408953719515,0.25,0.0424319483271,0.0103540351452,0.000149418714072,0.000297201569523,unconstrained_shape_sensitivity_not_population_upper_bound
C1|0|manual|wc2JMjhGNzB_dda6efcba51c40de8552408953719515,0.5,0.0457235566231,0.00800621988889,0.00011088717998,0.000337019396009,unconstrained_shape_sensitivity_not_population_upper_bound
C1|0|manual|wc2JMjhGNzB_dda6efcba51c40de8552408953719515,1,0.0473563495068,0.00918678855892,6.58090144517e-05,0.000496617214474,unconstrained_shape_sensitivity_not_population_upper_bound
C1|0|manual|wc2JMjhGNzB_dda6efcba51c40de8552408953719515,2,0.0481448523655,0.0210704266882,0.00015512568839,0.000773243097508,unconstrained_shape_sensitivity_not_population_upper_bound
C1|0|manual|yqstnuAEVhm_26b2e92ccd314a2da1a4fc8dfc6e6f56,0.25,0.0174478998455,0.214354691091,0.00662353761632,0.0132473536483,unconstrained_shape_sensitivity_not_population_upper_bound
C1|0|manual|yqstnuAEVhm_26b2e92ccd314a2da1a4fc8dfc6e6f56,0.5,0.0848810394267,0.167456381086,0.00573332405605,0.0105559420487,unconstrained_shape_sensitivity_not_population_upper_bound
C1|0|manual|yqstnuAEVhm_26b2e92ccd314a2da1a4fc8dfc6e6f56,1,0.118349401163,0.195831336657,0.00405830011833,0.00604641485532,unconstrained_shape_sensitivity_not_population_upper_bound
C1|0|manual|yqstnuAEVhm_26b2e92ccd314a2da1a4fc8dfc6e6f56,2,0.134546319843,0.463229172147,0.00198269609582,0.00201177684046,unconstrained_shape_sensitivity_not_population_upper_bound
C1|0|manual|yqstnuAEVhm_9de98503fd994452b627cdcc7a7d47b2,0.25,0.0443001703733,0.0747342984135,0.000230171591205,0.00506126909951,unconstrained_shape_sensitivity_not_population_upper_bound
C1|0|manual|yqstnuAEVhm_9de98503fd994452b627cdcc7a7d47b2,0.5,0.0682119694835,0.0574200621565,0.000172596133822,0.00399062738017,unconstrained_shape_sensitivity_not_population_upper_bound
C1|0|manual|yqstnuAEVhm_9de98503fd994452b627cdcc7a7d47b2,1,0.0800612660036,0.0651372627618,0.000712899168072,0.00241700883432,unconstrained_shape_sensitivity_not_population_upper_bound
C1|0|manual|yqstnuAEVhm_9de98503fd994452b627cdcc7a7d47b2,2,0.0857631153263,0.146837043306,0.00166415526331,0.00197097409109,unconstrained_shape_sensitivity_not_population_upper_bound
P1|0|manual|7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,0.25,0.0135932858864,0.0125282394494,0.000168313510001,0.000593711875506,unconstrained_shape_sensitivity_not_population_upper_bound
P1|0|manual|7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,0.5,0.0175758635123,0.0096879504178,0.000116287453921,0.000414378430912,unconstrained_shape_sensitivity_not_population_upper_bound
P1|0|manual|7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,1,0.0195506894775,0.0111215705654,2.89960181458e-05,0.000115214273612,unconstrained_shape_sensitivity_not_population_upper_bound
P1|0|manual|7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,2,0.0205032209264,0.0255548029497,0.000160488042854,0.000284417666132,unconstrained_shape_sensitivity_not_population_upper_bound
P1|0|manual|B6ByNegPMKs_4b983544c13946e3a3a518c565ad1086,0.25,0.0949649790953,0.117390081525,0.0017023715513,0.00394382942709,unconstrained_shape_sensitivity_not_population_upper_bound
P1|0|manual|B6ByNegPMKs_4b983544c13946e3a3a518c565ad1086,0.5,0.132847631297,0.089418772334,0.00211657669959,0.0054531315947,unconstrained_shape_sensitivity_not_population_upper_bound
P1|0|manual|B6ByNegPMKs_4b983544c13946e3a3a518c565ad1086,1,0.151599592786,0.0998220448731,0.00292879511629,0.00832193064076,unconstrained_shape_sensitivity_not_population_upper_bound
P1|0|manual|B6ByNegPMKs_4b983544c13946e3a3a518c565ad1086,2,0.160587971738,0.219259820712,0.00426348013787,0.0122162179309,unconstrained_shape_sensitivity_not_population_upper_bound
P1|0|manual|B6ByNegPMKs_b8e1ecf1bd044e7292581a66683e7993,0.25,0.148131555362,0.0859176565779,0.00108906701168,0.00022656914207,unconstrained_shape_sensitivity_not_population_upper_bound
P1|0|manual|B6ByNegPMKs_b8e1ecf1bd044e7292581a66683e7993,0.5,0.1757781787,0.0656366192391,0.00131844522842,0.00140514553343,unconstrained_shape_sensitivity_not_population_upper_bound
P1|0|manual|B6ByNegPMKs_b8e1ecf1bd044e7292581a66683e7993,1,0.189487935476,0.073568885853,0.00188507210525,0.00363706823326,unconstrained_shape_sensitivity_not_population_upper_bound
P1|0|manual|B6ByNegPMKs_b8e1ecf1bd044e7292581a66683e7993,2,0.19609933163,0.161894954993,0.00293341572924,0.00653487537341,unconstrained_shape_sensitivity_not_population_upper_bound
P1|0|manual|B6ByNegPMKs_cee80ced97274e248d4ccaa582e12624,0.25,0.22654041343,0.178198022114,0.00070158675684,0.00176820415952,unconstrained_shape_sensitivity_not_population_upper_bound
P1|0|manual|B6ByNegPMKs_cee80ced97274e248d4ccaa582e12624,0.5,0.283606771487,0.136792249145,0.000866955160568,0.00441624256522,unconstrained_shape_sensitivity_not_population_upper_bound
P1|0|manual|B6ByNegPMKs_cee80ced97274e248d4ccaa582e12624,1,0.311878953158,0.1549423189,0.00203098182733,0.00886064552361,unconstrained_shape_sensitivity_not_population_upper_bound
P1|0|manual|B6ByNegPMKs_cee80ced97274e248d4ccaa582e12624,2,0.325472582924,0.348576925776,0.00421224097045,0.0146500735638,unconstrained_shape_sensitivity_not_population_upper_bound
P1|0|manual|UwV83HsGsw3_7482b1a2655e4655ae4ab58749f43f65,0.25,0.142041003891,0.0240211264799,0.000591167038195,0.00187799989421,unconstrained_shape_sensitivity_not_population_upper_bound
P1|0|manual|UwV83HsGsw3_7482b1a2655e4655ae4ab58749f43f65,0.5,0.14966246964,0.0186102235229,0.000528901392341,0.00211579268673,unconstrained_shape_sensitivity_not_population_upper_bound
P1|0|manual|UwV83HsGsw3_7482b1a2655e4655ae4ab58749f43f65,1,0.153435731027,0.0214737079475,0.000436476439732,0.00254558267175,unconstrained_shape_sensitivity_not_population_upper_bound
P1|0|manual|UwV83HsGsw3_7482b1a2655e4655ae4ab58749f43f65,2,0.155246321594,0.0499996738134,0.000417077465475,0.00314842337828,unconstrained_shape_sensitivity_not_population_upper_bound
P1|0|manual|UwV83HsGsw3_8e9c912f525744eeaea21083a20a1596,0.25,0.0433467591044,0.0555684917137,0.000838018381453,0.00144211353065,unconstrained_shape_sensitivity_not_population_upper_bound
P1|0|manual|UwV83HsGsw3_8e9c912f525744eeaea21083a20a1596,0.5,0.0609930569111,0.0430143312029,0.000605467599916,0.000716677149126,unconstrained_shape_sensitivity_not_population_upper_bound
P1|0|manual|UwV83HsGsw3_8e9c912f525744eeaea21083a20a1596,1,0.0697431105194,0.0494774096246,0.000170733499019,0.000849292827199,unconstrained_shape_sensitivity_not_population_upper_bound
P1|0|manual|UwV83HsGsw3_8e9c912f525744eeaea21083a20a1596,2,0.0739634803888,0.11408453831,0.00060904106732,0.0025511397549,unconstrained_shape_sensitivity_not_population_upper_bound
P1|0|manual|X7HyMhZNoso_987fd31155514f6facb131bd5c14881d,0.25,0.0182551603453,0.0267408814311,0.000682971675857,0.000853148201969,unconstrained_shape_sensitivity_not_population_upper_bound
P1|0|manual|X7HyMhZNoso_987fd31155514f6facb131bd5c14881d,0.5,0.0266932622026,0.0208284311593,0.000570661255633,0.000522310607406,unconstrained_shape_sensitivity_not_population_upper_bound
P1|0|manual|X7HyMhZNoso_987fd31155514f6facb131bd5c14881d,1,0.0308786236016,0.0242362583639,0.000353960477357,0.000261654942679,unconstrained_shape_sensitivity_not_population_upper_bound
P1|0|manual|X7HyMhZNoso_987fd31155514f6facb131bd5c14881d,2,0.0328997392306,0.0569480124341,7.90689801702e-05,0.000959884230036,unconstrained_shape_sensitivity_not_population_upper_bound
P1|0|manual|b8cTxDM8gDG_298a2386166a43c8a04e1c24433f7d15,0.25,0.179967771569,0.0962868603594,0.00154445947891,0.00478276170291,unconstrained_shape_sensitivity_not_population_upper_bound
