n,k,enumerated_variance,analytic_variance,mean,full_mean
7,2,0.494292650004,0.494292650004,2.08250619322,2.08250619322
7,3,0.201608227219,0.201608227219,2.08250619322,2.08250619322
7,4,0.101776905414,0.101776905414,2.08250619322,2.08250619322
7,5,0.0511802902483,0.0511802902483,2.08250619322,2.08250619322
7,6,0.0205499394437,0.0205499394437,2.08250619322,2.08250619322
7,7,0,0,2.08250619322,2.08250619322
