image_id,config,k,early_stable_later_stable_n,early_stable_later_changing_n,early_stable_later_unknown_n,early_changing_later_stable_n,early_changing_later_changing_n,early_changing_later_unknown_n,early_unknown_later_stable_n,early_unknown_later_changing_n,early_unknown_later_unknown_n,lookahead,building_id,usable_n,paired_n,early_stable_n,early_stable_later_evaluable_n,early_stable_to_later_stable_rate,early_stable_to_later_changing_rate,early_stable_to_later_unknown_rate,early_stable_to_later_stable_rate_among_evaluable,later_lookahead,min_support,epsilon
7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,q_0.925,3,200,0,0,0,0,0,0,0,0,2,7y3sRwLe3Va,24,200,200,200,1.0,0.0,0.0,1.0,5,2,0.1
7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,q_0.925,3,200,0,0,0,0,0,0,0,0,3,7y3sRwLe3Va,24,200,200,200,1.0,0.0,0.0,1.0,5,2,0.1
7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,q_0.925,4,200,0,0,0,0,0,0,0,0,1,7y3sRwLe3Va,24,200,200,200,1.0,0.0,0.0,1.0,5,2,0.1
7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,q_0.925,4,200,0,0,0,0,0,0,0,0,2,7y3sRwLe3Va,24,200,200,200,1.0,0.0,0.0,1.0,5,2,0.1
7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,q_0.925,4,200,0,0,0,0,0,0,0,0,3,7y3sRwLe3Va,24,200,200,200,1.0,0.0,0.0,1.0,5,2,0.1
7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,q_0.950,2,200,0,0,0,0,0,0,0,0,1,7y3sRwLe3Va,24,200,200,200,1.0,0.0,0.0,1.0,5,2,0.1
7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,q_0.950,2,200,0,0,0,0,0,0,0,0,2,7y3sRwLe3Va,24,200,200,200,1.0,0.0,0.0,1.0,5,2,0.1
7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,q_0.950,2,200,0,0,0,0,0,0,0,0,3,7y3sRwLe3Va,24,200,200,200,1.0,0.0,0.0,1.0,5,2,0.1
7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,q_0.950,3,200,0,0,0,0,0,0,0,0,1,7y3sRwLe3Va,24,200,200,200,1.0,0.0,0.0,1.0,5,2,0.1
7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,q_0.950,3,200,0,0,0,0,0,0,0,0,2,7y3sRwLe3Va,24,200,200,200,1.0,0.0,0.0,1.0,5,2,0.1
7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,q_0.950,3,200,0,0,0,0,0,0,0,0,3,7y3sRwLe3Va,24,200,200,200,1.0,0.0,0.0,1.0,5,2,0.1
7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,q_0.950,4,200,0,0,0,0,0,0,0,0,1,7y3sRwLe3Va,24,200,200,200,1.0,0.0,0.0,1.0,5,2,0.1
7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,q_0.950,4,200,0,0,0,0,0,0,0,0,2,7y3sRwLe3Va,24,200,200,200,1.0,0.0,0.0,1.0,5,2,0.1
7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,q_0.950,4,200,0,0,0,0,0,0,0,0,3,7y3sRwLe3Va,24,200,200,200,1.0,0.0,0.0,1.0,5,2,0.1
7y3sRwLe3Va_4291cbfde1024467b1548934653f07ce,ospa30_t6,2,1,31,0,0,21,0,0,0,147,1,7y3sRwLe3Va,24,200,32,32,0.03125,0.96875,0.0,0.03125,5,2,0.1
7y3sRwLe3Va_4291cbfde1024467b1548934653f07ce,ospa30_t6,2,1,19,0,0,33,0,0,0,147,2,7y3sRwLe3Va,24,200,20,20,0.05,0.95,0.0,0.05,5,2,0.1
7y3sRwLe3Va_4291cbfde1024467b1548934653f07ce,ospa30_t6,2,1,10,0,0,42,0,0,0,147,3,7y3sRwLe3Va,24,200,11,11,0.09090909090909091,0.9090909090909091,0.0,0.09090909090909091,5,2,0.1
7y3sRwLe3Va_4291cbfde1024467b1548934653f07ce,ospa30_t6,3,1,60,0,0,57,0,0,0,82,1,7y3sRwLe3Va,24,200,61,61,0.01639344262295082,0.9836065573770492,0.0,0.01639344262295082,5,2,0.1
7y3sRwLe3Va_4291cbfde1024467b1548934653f07ce,ospa30_t6,3,1,10,0,0,107,0,0,0,82,2,7y3sRwLe3Va,24,200,11,11,0.09090909090909091,0.9090909090909091,0.0,0.09090909090909091,5,2,0.1
7y3sRwLe3Va_4291cbfde1024467b1548934653f07ce,ospa30_t6,3,1,4,0,0,113,0,0,0,82,3,7y3sRwLe3Va,24,200,5,5,0.2,0.8,0.0,0.2,5,2,0.1
7y3sRwLe3Va_4291cbfde1024467b1548934653f07ce,ospa30_t6,4,1,87,0,0,78,0,0,0,34,1,7y3sRwLe3Va,24,200,88,88,0.011363636363636364,0.9886363636363636,0.0,0.011363636363636364,5,2,0.1
7y3sRwLe3Va_4291cbfde1024467b1548934653f07ce,ospa30_t6,4,1,18,0,0,147,0,0,0,34,2,7y3sRwLe3Va,24,200,19,19,0.05263157894736842,0.9473684210526315,0.0,0.05263157894736842,5,2,0.1
7y3sRwLe3Va_4291cbfde1024467b1548934653f07ce,ospa30_t6,4,1,0,0,0,165,0,0,0,34,3,7y3sRwLe3Va,24,200,1,1,1.0,0.0,0.0,1.0,5,2,0.1
7y3sRwLe3Va_4291cbfde1024467b1548934653f07ce,q_0.925,2,1,31,0,0,23,0,0,0,145,1,7y3sRwLe3Va,24,200,32,32,0.03125,0.96875,0.0,0.03125,5,2,0.1
7y3sRwLe3Va_4291cbfde1024467b1548934653f07ce,q_0.925,2,1,19,0,0,35,0,0,0,145,2,7y3sRwLe3Va,24,200,20,20,0.05,0.95,0.0,0.05,5,2,0.1
7y3sRwLe3Va_4291cbfde1024467b1548934653f07ce,q_0.925,2,1,10,0,0,44,0,0,0,145,3,7y3sRwLe3Va,24,200,11,11,0.09090909090909091,0.9090909090909091,0.0,0.09090909090909091,5,2,0.1
7y3sRwLe3Va_4291cbfde1024467b1548934653f07ce,q_0.925,3,1,60,0,0,61,0,0,0,78,1,7y3sRwLe3Va,24,200,61,61,0.01639344262295082,0.9836065573770492,0.0,0.01639344262295082,5,2,0.1
7y3sRwLe3Va_4291cbfde1024467b1548934653f07ce,q_0.925,3,1,10,0,0,111,0,0,0,78,2,7y3sRwLe3Va,24,200,11,11,0.09090909090909091,0.9090909090909091,0.0,0.09090909090909091,5,2,0.1
7y3sRwLe3Va_4291cbfde1024467b1548934653f07ce,q_0.925,3,1,4,0,0,117,0,0,0,78,3,7y3sRwLe3Va,24,200,5,5,0.2,0.8,0.0,0.2,5,2,0.1
7y3sRwLe3Va_4291cbfde1024467b1548934653f07ce,q_0.925,4,1,87,0,0,82,0,0,0,30,1,7y3sRwLe3Va,24,200,88,88,0.011363636363636364,0.9886363636363636,0.0,0.011363636363636364,5,2,0.1
7y3sRwLe3Va_4291cbfde1024467b1548934653f07ce,q_0.925,4,1,18,0,0,151,0,0,0,30,2,7y3sRwLe3Va,24,200,19,19,0.05263157894736842,0.9473684210526315,0.0,0.05263157894736842,5,2,0.1
7y3sRwLe3Va_4291cbfde1024467b1548934653f07ce,q_0.925,4,1,0,0,0,169,0,0,0,30,3,7y3sRwLe3Va,24,200,1,1,1.0,0.0,0.0,1.0,5,2,0.1
7y3sRwLe3Va_4291cbfde1024467b1548934653f07ce,q_0.950,2,1,25,0,0,22,0,0,0,152,1,7y3sRwLe3Va,24,200,26,26,0.038461538461538464,0.9615384615384616,0.0,0.038461538461538464,5,2,0.1
7y3sRwLe3Va_4291cbfde1024467b1548934653f07ce,q_0.950,2,1,15,0,0,32,0,0,0,152,2,7y3sRwLe3Va,24,200,16,16,0.0625,0.9375,0.0,0.0625,5,2,0.1
7y3sRwLe3Va_4291cbfde1024467b1548934653f07ce,q_0.950,2,1,6,0,0,41,0,0,0,152,3,7y3sRwLe3Va,24,200,7,7,0.14285714285714285,0.8571428571428571,0.0,0.14285714285714285,5,2,0.1
7y3sRwLe3Va_4291cbfde1024467b1548934653f07ce,q_0.950,3,1,49,0,0,62,1,0,0,87,1,7y3sRwLe3Va,24,200,50,50,0.02,0.98,0.0,0.02,5,2,0.1
7y3sRwLe3Va_4291cbfde1024467b1548934653f07ce,q_0.950,3,1,6,0,0,105,1,0,0,87,2,7y3sRwLe3Va,24,200,7,7,0.14285714285714285,0.8571428571428571,0.0,0.14285714285714285,5,2,0.1
7y3sRwLe3Va_4291cbfde1024467b1548934653f07ce,q_0.950,3,1,3,0,0,108,1,0,0,87,3,7y3sRwLe3Va,24,200,4,4,0.25,0.75,0.0,0.25,5,2,0.1
7y3sRwLe3Va_4291cbfde1024467b1548934653f07ce,q_0.950,4,1,72,0,0,81,2,0,0,44,1,7y3sRwLe3Va,24,200,73,73,0.0136986301369863,0.9863013698630136,0.0,0.0136986301369863,5,2,0.1
7y3sRwLe3Va_4291cbfde1024467b1548934653f07ce,q_0.950,4,1,12,0,0,141,2,0,0,44,2,7y3sRwLe3Va,24,200,13,13,0.07692307692307693,0.9230769230769231,0.0,0.07692307692307693,5,2,0.1
7y3sRwLe3Va_4291cbfde1024467b1548934653f07ce,q_0.950,4,1,0,0,0,153,1,0,0,45,3,7y3sRwLe3Va,24,200,1,1,1.0,0.0,0.0,1.0,5,2,0.1
7y3sRwLe3Va_6376b741b50a4418b3dc3fde791c3c09,ospa30_t6,2,0,5,4,0,10,10,0,0,171,1,7y3sRwLe3Va,24,200,9,5,0.0,0.5555555555555556,0.4444444444444444,0.0,5,2,0.1
7y3sRwLe3Va_6376b741b50a4418b3dc3fde791c3c09,ospa30_t6,2,0,2,0,0,13,8,0,0,177,2,7y3sRwLe3Va,24,200,2,2,0.0,1.0,0.0,0.0,5,2,0.1
7y3sRwLe3Va_6376b741b50a4418b3dc3fde791c3c09,ospa30_t6,2,0,0,0,0,15,5,0,0,180,3,7y3sRwLe3Va,24,200,0,0,,,,,5,2,0.1
7y3sRwLe3Va_6376b741b50a4418b3dc3fde791c3c09,ospa30_t6,3,0,11,6,0,27,20,0,0,136,1,7y3sRwLe3Va,24,200,17,11,0.0,0.6470588235294118,0.35294117647058826,0.0,5,2,0.1
7y3sRwLe3Va_6376b741b50a4418b3dc3fde791c3c09,ospa30_t6,3,0,0,0,0,38,16,0,0,146,2,7y3sRwLe3Va,24,200,0,0,,,,,5,2,0.1
7y3sRwLe3Va_6376b741b50a4418b3dc3fde791c3c09,ospa30_t6,3,0,0,0,0,38,10,0,0,152,3,7y3sRwLe3Va,24,200,0,0,,,,,5,2,0.1
7y3sRwLe3Va_6376b741b50a4418b3dc3fde791c3c09,ospa30_t6,4,0,19,16,0,34,27,0,0,104,1,7y3sRwLe3Va,24,200,35,19,0.0,0.5428571428571428,0.45714285714285713,0.0,5,2,0.1
7y3sRwLe3Va_6376b741b50a4418b3dc3fde791c3c09,ospa30_t6,4,0,1,0,0,52,28,0,0,119,2,7y3sRwLe3Va,24,200,1,1,0.0,1.0,0.0,0.0,5,2,0.1
7y3sRwLe3Va_6376b741b50a4418b3dc3fde791c3c09,ospa30_t6,4,0,0,0,0,53,16,0,0,131,3,7y3sRwLe3Va,24,200,0,0,,,,,5,2,0.1
7y3sRwLe3Va_6376b741b50a4418b3dc3fde791c3c09,q_0.925,2,0,22,3,0,21,6,0,0,148,1,7y3sRwLe3Va,24,200,25,22,0.0,0.88,0.12,0.0,5,2,0.1
7y3sRwLe3Va_6376b741b50a4418b3dc3fde791c3c09,q_0.925,2,0,8,2,0,35,5,0,0,150,2,7y3sRwLe3Va,24,200,10,8,0.0,0.8,0.2,0.0,5,2,0.1
7y3sRwLe3Va_6376b741b50a4418b3dc3fde791c3c09,q_0.925,2,0,4,0,0,39,4,0,0,153,3,7y3sRwLe3Va,24,200,4,4,0.0,1.0,0.0,0.0,5,2,0.1
7y3sRwLe3Va_6376b741b50a4418b3dc3fde791c3c09,q_0.925,3,0,37,5,0,43,15,0,0,100,1,7y3sRwLe3Va,24,200,42,37,0.0,0.8809523809523809,0.11904761904761904,0.0,5,2,0.1
7y3sRwLe3Va_6376b741b50a4418b3dc3fde791c3c09,q_0.925,3,0,4,0,0,76,13,0,0,107,2,7y3sRwLe3Va,24,200,4,4,0.0,1.0,0.0,0.0,5,2,0.1
7y3sRwLe3Va_6376b741b50a4418b3dc3fde791c3c09,q_0.925,3,0,1,0,0,79,10,0,0,110,3,7y3sRwLe3Va,24,200,1,1,0.0,1.0,0.0,0.0,5,2,0.1
7y3sRwLe3Va_6376b741b50a4418b3dc3fde791c3c09,q_0.925,4,0,64,14,0,47,10,0,0,65,1,7y3sRwLe3Va,24,200,78,64,0.0,0.8205128205128205,0.1794871794871795,0.0,5,2,0.1
7y3sRwLe3Va_6376b741b50a4418b3dc3fde791c3c09,q_0.925,4,0,12,2,0,99,18,0,0,69,2,7y3sRwLe3Va,24,200,14,12,0.0,0.8571428571428571,0.14285714285714285,0.0,5,2,0.1
7y3sRwLe3Va_6376b741b50a4418b3dc3fde791c3c09,q_0.925,4,0,0,0,0,111,14,0,0,75,3,7y3sRwLe3Va,24,200,0,0,,,,,5,2,0.1
7y3sRwLe3Va_6376b741b50a4418b3dc3fde791c3c09,q_0.950,2,0,22,3,0,21,6,0,0,148,1,7y3sRwLe3Va,24,200,25,22,0.0,0.88,0.12,0.0,5,2,0.1
7y3sRwLe3Va_6376b741b50a4418b3dc3fde791c3c09,q_0.950,2,0,8,2,0,35,5,0,0,150,2,7y3sRwLe3Va,24,200,10,8,0.0,0.8,0.2,0.0,5,2,0.1
7y3sRwLe3Va_6376b741b50a4418b3dc3fde791c3c09,q_0.950,2,0,4,0,0,39,4,0,0,153,3,7y3sRwLe3Va,24,200,4,4,0.0,1.0,0.0,0.0,5,2,0.1
7y3sRwLe3Va_6376b741b50a4418b3dc3fde791c3c09,q_0.950,3,0,37,5,0,43,15,0,0,100,1,7y3sRwLe3Va,24,200,42,37,0.0,0.8809523809523809,0.11904761904761904,0.0,5,2,0.1
7y3sRwLe3Va_6376b741b50a4418b3dc3fde791c3c09,q_0.950,3,0,4,0,0,76,13,0,0,107,2,7y3sRwLe3Va,24,200,4,4,0.0,1.0,0.0,0.0,5,2,0.1
7y3sRwLe3Va_6376b741b50a4418b3dc3fde791c3c09,q_0.950,3,0,1,0,0,79,10,0,0,110,3,7y3sRwLe3Va,24,200,1,1,0.0,1.0,0.0,0.0,5,2,0.1
7y3sRwLe3Va_6376b741b50a4418b3dc3fde791c3c09,q_0.950,4,0,64,14,0,47,10,0,0,65,1,7y3sRwLe3Va,24,200,78,64,0.0,0.8205128205128205,0.1794871794871795,0.0,5,2,0.1
7y3sRwLe3Va_6376b741b50a4418b3dc3fde791c3c09,q_0.950,4,0,12,2,0,99,18,0,0,69,2,7y3sRwLe3Va,24,200,14,12,0.0,0.8571428571428571,0.14285714285714285,0.0,5,2,0.1
7y3sRwLe3Va_6376b741b50a4418b3dc3fde791c3c09,q_0.950,4,0,0,0,0,111,14,0,0,75,3,7y3sRwLe3Va,24,200,0,0,,,,,5,2,0.1
B6ByNegPMKs_4b983544c13946e3a3a518c565ad1086,ospa30_t6,2,5,46,0,0,43,0,0,0,106,1,B6ByNegPMKs,24,200,51,51,0.09803921568627451,0.9019607843137255,0.0,0.09803921568627451,5,2,0.1
B6ByNegPMKs_4b983544c13946e3a3a518c565ad1086,ospa30_t6,2,5,22,0,0,67,0,0,0,106,2,B6ByNegPMKs,24,200,27,27,0.18518518518518517,0.8148148148148148,0.0,0.18518518518518517,5,2,0.1
B6ByNegPMKs_4b983544c13946e3a3a518c565ad1086,ospa30_t6,2,5,10,0,0,79,0,0,0,106,3,B6ByNegPMKs,24,200,15,15,0.3333333333333333,0.6666666666666666,0.0,0.3333333333333333,5,2,0.1
B6ByNegPMKs_4b983544c13946e3a3a518c565ad1086,ospa30_t6,3,3,95,0,0,93,0,0,0,9,1,B6ByNegPMKs,24,200,98,98,0.030612244897959183,0.9693877551020408,0.0,0.030612244897959183,5,2,0.1
B6ByNegPMKs_4b983544c13946e3a3a518c565ad1086,ospa30_t6,3,3,12,0,0,176,0,0,0,9,2,B6ByNegPMKs,24,200,15,15,0.2,0.8,0.0,0.2,5,2,0.1
B6ByNegPMKs_4b983544c13946e3a3a518c565ad1086,ospa30_t6,3,3,5,0,0,183,0,0,0,9,3,B6ByNegPMKs,24,200,8,8,0.375,0.625,0.0,0.375,5,2,0.1
B6ByNegPMKs_4b983544c13946e3a3a518c565ad1086,ospa30_t6,4,12,111,0,0,77,0,0,0,0,1,B6ByNegPMKs,24,200,123,123,0.0975609756097561,0.9024390243902439,0.0,0.0975609756097561,5,2,0.1
B6ByNegPMKs_4b983544c13946e3a3a518c565ad1086,ospa30_t6,4,12,47,0,0,141,0,0,0,0,2,B6ByNegPMKs,24,200,59,59,0.2033898305084746,0.7966101694915254,0.0,0.2033898305084746,5,2,0.1
B6ByNegPMKs_4b983544c13946e3a3a518c565ad1086,ospa30_t6,4,12,18,0,0,170,0,0,0,0,3,B6ByNegPMKs,24,200,30,30,0.4,0.6,0.0,0.4,5,2,0.1
B6ByNegPMKs_4b983544c13946e3a3a518c565ad1086,q_0.925,2,141,33,0,0,9,0,0,0,17,1,B6ByNegPMKs,24,200,174,174,0.8103448275862069,0.1896551724137931,0.0,0.8103448275862069,5,2,0.1
B6ByNegPMKs_4b983544c13946e3a3a518c565ad1086,q_0.925,2,141,24,0,0,18,0,0,0,17,2,B6ByNegPMKs,24,200,165,165,0.8545454545454545,0.14545454545454545,0.0,0.8545454545454545,5,2,0.1
B6ByNegPMKs_4b983544c13946e3a3a518c565ad1086,q_0.925,2,141,20,0,0,22,0,0,0,17,3,B6ByNegPMKs,24,200,161,161,0.8757763975155279,0.12422360248447205,0.0,0.8757763975155279,5,2,0.1
B6ByNegPMKs_4b983544c13946e3a3a518c565ad1086,q_0.925,3,133,58,0,0,9,0,0,0,0,1,B6ByNegPMKs,24,200,191,191,0.6963350785340314,0.3036649214659686,0.0,0.6963350785340314,5,2,0.1
B6ByNegPMKs_4b983544c13946e3a3a518c565ad1086,q_0.925,3,133,28,0,0,39,0,0,0,0,2,B6ByNegPMKs,24,200,161,161,0.8260869565217391,0.17391304347826086,0.0,0.8260869565217391,5,2,0.1
B6ByNegPMKs_4b983544c13946e3a3a518c565ad1086,q_0.925,3,133,14,0,0,53,0,0,0,0,3,B6ByNegPMKs,24,200,147,147,0.9047619047619048,0.09523809523809523,0.0,0.9047619047619048,5,2,0.1
B6ByNegPMKs_4b983544c13946e3a3a518c565ad1086,q_0.925,4,125,71,0,0,4,0,0,0,0,1,B6ByNegPMKs,24,200,196,196,0.6377551020408163,0.3622448979591837,0.0,0.6377551020408163,5,2,0.1
B6ByNegPMKs_4b983544c13946e3a3a518c565ad1086,q_0.925,4,125,57,0,0,18,0,0,0,0,2,B6ByNegPMKs,24,200,182,182,0.6868131868131868,0.3131868131868132,0.0,0.6868131868131868,5,2,0.1
B6ByNegPMKs_4b983544c13946e3a3a518c565ad1086,q_0.925,4,125,16,0,0,59,0,0,0,0,3,B6ByNegPMKs,24,200,141,141,0.8865248226950354,0.11347517730496454,0.0,0.8865248226950354,5,2,0.1
B6ByNegPMKs_4b983544c13946e3a3a518c565ad1086,q_0.950,2,5,39,20,0,23,7,0,0,106,1,B6ByNegPMKs,24,200,64,44,0.078125,0.609375,0.3125,0.11363636363636363,5,2,0.1
B6ByNegPMKs_4b983544c13946e3a3a518c565ad1086,q_0.950,2,5,22,4,0,40,17,0,0,112,2,B6ByNegPMKs,24,200,31,27,0.16129032258064516,0.7096774193548387,0.12903225806451613,0.18518518518518517,5,2,0.1
B6ByNegPMKs_4b983544c13946e3a3a518c565ad1086,q_0.950,2,5,11,1,0,51,12,0,0,120,3,B6ByNegPMKs,24,200,17,16,0.29411764705882354,0.6470588235294118,0.058823529411764705,0.3125,5,2,0.1
B6ByNegPMKs_4b983544c13946e3a3a518c565ad1086,q_0.950,3,3,61,16,0,52,21,0,0,47,1,B6ByNegPMKs,24,200,80,64,0.0375,0.7625,0.2,0.046875,5,2,0.1
B6ByNegPMKs_4b983544c13946e3a3a518c565ad1086,q_0.950,3,3,13,1,0,100,21,0,0,62,2,B6ByNegPMKs,24,200,17,16,0.17647058823529413,0.7647058823529411,0.058823529411764705,0.1875,5,2,0.1
B6ByNegPMKs_4b983544c13946e3a3a518c565ad1086,q_0.950,3,3,5,0,0,108,15,0,0,69,3,B6ByNegPMKs,24,200,8,8,0.375,0.625,0.0,0.375,5,2,0.1
B6ByNegPMKs_4b983544c13946e3a3a518c565ad1086,q_0.950,4,3,80,18,0,41,15,0,0,43,1,B6ByNegPMKs,24,200,101,83,0.0297029702970297,0.7920792079207921,0.1782178217821782,0.03614457831325301,5,2,0.1
B6ByNegPMKs_4b983544c13946e3a3a518c565ad1086,q_0.950,4,3,37,5,0,84,20,0,0,51,2,B6ByNegPMKs,24,200,45,40,0.06666666666666667,0.8222222222222222,0.1111111111111111,0.075,5,2,0.1
B6ByNegPMKs_4b983544c13946e3a3a518c565ad1086,q_0.950,4,3,10,2,0,111,10,0,0,64,3,B6ByNegPMKs,24,200,15,13,0.2,0.6666666666666666,0.13333333333333333,0.23076923076923078,5,2,0.1
B6ByNegPMKs_b8e1ecf1bd044e7292581a66683e7993,ospa30_t6,2,81,38,23,0,15,2,0,0,41,1,B6ByNegPMKs,24,200,142,119,0.5704225352112676,0.2676056338028169,0.1619718309859155,0.680672268907563,5,2,0.1
B6ByNegPMKs_b8e1ecf1bd044e7292581a66683e7993,ospa30_t6,2,81,26,10,0,27,4,0,0,52,2,B6ByNegPMKs,24,200,117,107,0.6923076923076923,0.2222222222222222,0.08547008547008547,0.7570093457943925,5,2,0.1
B6ByNegPMKs_b8e1ecf1bd044e7292581a66683e7993,ospa30_t6,2,81,19,6,0,34,4,0,0,56,3,B6ByNegPMKs,24,200,106,100,0.7641509433962265,0.1792452830188679,0.05660377358490566,0.81,5,2,0.1
B6ByNegPMKs_b8e1ecf1bd044e7292581a66683e7993,ospa30_t6,3,74,75,21,0,15,3,0,0,12,1,B6ByNegPMKs,24,200,170,149,0.43529411764705883,0.4411764705882353,0.12352941176470589,0.4966442953020134,5,2,0.1
B6ByNegPMKs_b8e1ecf1bd044e7292581a66683e7993,ospa30_t6,3,74,23,9,0,67,9,0,0,18,2,B6ByNegPMKs,24,200,106,97,0.6981132075471698,0.2169811320754717,0.08490566037735849,0.7628865979381443,5,2,0.1
B6ByNegPMKs_b8e1ecf1bd044e7292581a66683e7993,ospa30_t6,3,74,15,8,0,75,5,0,0,23,3,B6ByNegPMKs,24,200,97,89,0.7628865979381443,0.15463917525773196,0.08247422680412371,0.8314606741573034,5,2,0.1
B6ByNegPMKs_b8e1ecf1bd044e7292581a66683e7993,ospa30_t6,4,59,88,24,0,10,1,0,0,18,1,B6ByNegPMKs,24,200,171,147,0.34502923976608185,0.5146198830409356,0.14035087719298245,0.4013605442176871,5,2,0.1
B6ByNegPMKs_b8e1ecf1bd044e7292581a66683e7993,ospa30_t6,4,59,77,17,0,21,3,0,0,23,2,B6ByNegPMKs,24,200,153,136,0.38562091503267976,0.5032679738562091,0.1111111111111111,0.4338235294117647,5,2,0.1
B6ByNegPMKs_b8e1ecf1bd044e7292581a66683e7993,ospa30_t6,4,59,18,4,0,80,8,0,0,31,3,B6ByNegPMKs,24,200,81,77,0.7283950617283951,0.2222222222222222,0.04938271604938271,0.7662337662337663,5,2,0.1
B6ByNegPMKs_b8e1ecf1bd044e7292581a66683e7993,q_0.925,2,99,20,24,0,9,0,0,0,48,1,B6ByNegPMKs,24,200,143,119,0.6923076923076923,0.13986013986013987,0.16783216783216784,0.8319327731092437,5,2,0.1
B6ByNegPMKs_b8e1ecf1bd044e7292581a66683e7993,q_0.925,2,99,15,14,0,14,2,0,0,56,2,B6ByNegPMKs,24,200,128,114,0.7734375,0.1171875,0.109375,0.868421052631579,5,2,0.1
B6ByNegPMKs_b8e1ecf1bd044e7292581a66683e7993,q_0.925,2,99,7,13,0,22,1,0,0,58,3,B6ByNegPMKs,24,200,119,106,0.8319327731092437,0.058823529411764705,0.1092436974789916,0.9339622641509434,5,2,0.1
B6ByNegPMKs_b8e1ecf1bd044e7292581a66683e7993,q_0.925,3,94,40,23,0,5,2,0,0,36,1,B6ByNegPMKs,24,200,157,134,0.5987261146496815,0.25477707006369427,0.1464968152866242,0.7014925373134329,5,2,0.1
