heldout_building,information,k,label,workers,n_training_members,n_qualified_workers,population_fraction,mean_recovery,median_recovery,p10_recovery,coverage80_fraction,median_global_ARI,strict_local_recovered,relaxed_local_recovered,training_buildings,historical_metric_source,axis_centroids
7y3sRwLe3Va,quality_time_edit,10,B,W027,1,23,0.0434782608696,0.721666666667,1,0,0.85,0.525546028509,False,False,2t7WUuJeko7;B6ByNegPMKs;S9hNv5qa7GM;UwV83HsGsw3;VFuaQ6m2Qom;VLzqgDo317F;X7HyMhZNoso;Z6MFQCViBuw;b8cTxDM8gDG;e9zR4mvMWw7;jh4fc5c5qoQ;jtcxE69GiFV;pRbA3pwrgk9;pa4otMbVnkk;q9vSo1VnCiC;rPc6DW4iMge;uNb9QFRL6hY;wc2JMjhGNzB;x8F5xyUWy9e;yqstnuAEVhm;zsNo4HB9uLZ,history/worker_axes_historical.jsonl.gz; retain original metric_version,"{""quality"": -2.5046037401674255, ""time"": 0.991865119513303, ""edit"": 0.5132652437613946}"
7y3sRwLe3Va,quality_time_edit,10,C,W015;W017;W018,3,23,0.130434782609,0.396666666667,0.5,0,0.45,0.525546028509,False,False,2t7WUuJeko7;B6ByNegPMKs;S9hNv5qa7GM;UwV83HsGsw3;VFuaQ6m2Qom;VLzqgDo317F;X7HyMhZNoso;Z6MFQCViBuw;b8cTxDM8gDG;e9zR4mvMWw7;jh4fc5c5qoQ;jtcxE69GiFV;pRbA3pwrgk9;pa4otMbVnkk;q9vSo1VnCiC;rPc6DW4iMge;uNb9QFRL6hY;wc2JMjhGNzB;x8F5xyUWy9e;yqstnuAEVhm;zsNo4HB9uLZ,history/worker_axes_historical.jsonl.gz; retain original metric_version,"{""quality"": -1.1982865782084362, ""time"": -0.030575480958281054, ""edit"": -0.42494956199006323}"
7y3sRwLe3Va,quality_time_edit,10,D,W006;W021,2,23,0.0869565217391,0.670833333333,0.666666666667,0,0.8,0.525546028509,False,False,2t7WUuJeko7;B6ByNegPMKs;S9hNv5qa7GM;UwV83HsGsw3;VFuaQ6m2Qom;VLzqgDo317F;X7HyMhZNoso;Z6MFQCViBuw;b8cTxDM8gDG;e9zR4mvMWw7;jh4fc5c5qoQ;jtcxE69GiFV;pRbA3pwrgk9;pa4otMbVnkk;q9vSo1VnCiC;rPc6DW4iMge;uNb9QFRL6hY;wc2JMjhGNzB;x8F5xyUWy9e;yqstnuAEVhm;zsNo4HB9uLZ,history/worker_axes_historical.jsonl.gz; retain original metric_version,"{""quality"": -0.5381240416949515, ""time"": -1.2751491106563837, ""edit"": -3.550028928098939}"
7y3sRwLe3Va,quality_time_edit,10,E,W011,1,23,0.0434782608696,0.741666666667,1,0,0.85,0.525546028509,False,False,2t7WUuJeko7;B6ByNegPMKs;S9hNv5qa7GM;UwV83HsGsw3;VFuaQ6m2Qom;VLzqgDo317F;X7HyMhZNoso;Z6MFQCViBuw;b8cTxDM8gDG;e9zR4mvMWw7;jh4fc5c5qoQ;jtcxE69GiFV;pRbA3pwrgk9;pa4otMbVnkk;q9vSo1VnCiC;rPc6DW4iMge;uNb9QFRL6hY;wc2JMjhGNzB;x8F5xyUWy9e;yqstnuAEVhm;zsNo4HB9uLZ,history/worker_axes_historical.jsonl.gz; retain original metric_version,"{""quality"": -0.4659119082952392, ""time"": -0.03210062736254972, ""edit"": -4.893914460824809}"
7y3sRwLe3Va,quality_time_edit,10,F,W008;W028;W032;W033;W036,5,23,0.217391304348,0.492053571429,0.6,0,0.85,0.525546028509,False,True,2t7WUuJeko7;B6ByNegPMKs;S9hNv5qa7GM;UwV83HsGsw3;VFuaQ6m2Qom;VLzqgDo317F;X7HyMhZNoso;Z6MFQCViBuw;b8cTxDM8gDG;e9zR4mvMWw7;jh4fc5c5qoQ;jtcxE69GiFV;pRbA3pwrgk9;pa4otMbVnkk;q9vSo1VnCiC;rPc6DW4iMge;uNb9QFRL6hY;wc2JMjhGNzB;x8F5xyUWy9e;yqstnuAEVhm;zsNo4HB9uLZ,history/worker_axes_historical.jsonl.gz; retain original metric_version,"{""quality"": 0.1758739112176964, ""time"": 0.8098485430701452, ""edit"": -0.44416027684253406}"
7y3sRwLe3Va,quality_time_edit,10,G,W010;W013,2,23,0.0869565217391,0.571666666667,0.666666666667,0,0.85,0.525546028509,False,False,2t7WUuJeko7;B6ByNegPMKs;S9hNv5qa7GM;UwV83HsGsw3;VFuaQ6m2Qom;VLzqgDo317F;X7HyMhZNoso;Z6MFQCViBuw;b8cTxDM8gDG;e9zR4mvMWw7;jh4fc5c5qoQ;jtcxE69GiFV;pRbA3pwrgk9;pa4otMbVnkk;q9vSo1VnCiC;rPc6DW4iMge;uNb9QFRL6hY;wc2JMjhGNzB;x8F5xyUWy9e;yqstnuAEVhm;zsNo4HB9uLZ,history/worker_axes_historical.jsonl.gz; retain original metric_version,"{""quality"": 0.35909767735726517, ""time"": -0.8314417138323534, ""edit"": -0.8087646911476121}"
7y3sRwLe3Va,quality_time_edit,10,H,W001;W012;W030,3,23,0.130434782609,0.69875,0.75,0,0.85,0.525546028509,True,True,2t7WUuJeko7;B6ByNegPMKs;S9hNv5qa7GM;UwV83HsGsw3;VFuaQ6m2Qom;VLzqgDo317F;X7HyMhZNoso;Z6MFQCViBuw;b8cTxDM8gDG;e9zR4mvMWw7;jh4fc5c5qoQ;jtcxE69GiFV;pRbA3pwrgk9;pa4otMbVnkk;q9vSo1VnCiC;rPc6DW4iMge;uNb9QFRL6hY;wc2JMjhGNzB;x8F5xyUWy9e;yqstnuAEVhm;zsNo4HB9uLZ,history/worker_axes_historical.jsonl.gz; retain original metric_version,"{""quality"": 0.6935225271138129, ""time"": -0.6678564877814077, ""edit"": 2.1364505371637965}"
7y3sRwLe3Va,quality_time_edit,10,I,W029;W031;W034;W035,4,23,0.173913043478,0.535892857143,0.6,0,0.425,0.525546028509,False,False,2t7WUuJeko7;B6ByNegPMKs;S9hNv5qa7GM;UwV83HsGsw3;VFuaQ6m2Qom;VLzqgDo317F;X7HyMhZNoso;Z6MFQCViBuw;b8cTxDM8gDG;e9zR4mvMWw7;jh4fc5c5qoQ;jtcxE69GiFV;pRbA3pwrgk9;pa4otMbVnkk;q9vSo1VnCiC;rPc6DW4iMge;uNb9QFRL6hY;wc2JMjhGNzB;x8F5xyUWy9e;yqstnuAEVhm;zsNo4HB9uLZ,history/worker_axes_historical.jsonl.gz; retain original metric_version,"{""quality"": 1.1071066174804032, ""time"": 0.28351942140395403, ""edit"": 2.556404331849114}"
7y3sRwLe3Va,quality_time_edit,10,J,W037,1,23,0.0434782608696,0.522916666667,0.333333333333,0,0.85,0.525546028509,False,False,2t7WUuJeko7;B6ByNegPMKs;S9hNv5qa7GM;UwV83HsGsw3;VFuaQ6m2Qom;VLzqgDo317F;X7HyMhZNoso;Z6MFQCViBuw;b8cTxDM8gDG;e9zR4mvMWw7;jh4fc5c5qoQ;jtcxE69GiFV;pRbA3pwrgk9;pa4otMbVnkk;q9vSo1VnCiC;rPc6DW4iMge;uNb9QFRL6hY;wc2JMjhGNzB;x8F5xyUWy9e;yqstnuAEVhm;zsNo4HB9uLZ,history/worker_axes_historical.jsonl.gz; retain original metric_version,"{""quality"": 2.6045074918142617, ""time"": 0.6441174634911337, ""edit"": 0.49990127967583453}"
7y3sRwLe3Va,quality_time_edit,11,A,W002,1,23,0.0434782608696,0.570833333333,0.75,0,0.65,0.635786318926,False,False,2t7WUuJeko7;B6ByNegPMKs;S9hNv5qa7GM;UwV83HsGsw3;VFuaQ6m2Qom;VLzqgDo317F;X7HyMhZNoso;Z6MFQCViBuw;b8cTxDM8gDG;e9zR4mvMWw7;jh4fc5c5qoQ;jtcxE69GiFV;pRbA3pwrgk9;pa4otMbVnkk;q9vSo1VnCiC;rPc6DW4iMge;uNb9QFRL6hY;wc2JMjhGNzB;x8F5xyUWy9e;yqstnuAEVhm;zsNo4HB9uLZ,history/worker_axes_historical.jsonl.gz; retain original metric_version,"{""quality"": -3.7283206567025444, ""time"": -0.47872480141189, ""edit"": 0.13648983579319615}"
7y3sRwLe3Va,quality_time_edit,11,B,W027,1,23,0.0434782608696,0.600833333333,1,0,0.65,0.635786318926,False,False,2t7WUuJeko7;B6ByNegPMKs;S9hNv5qa7GM;UwV83HsGsw3;VFuaQ6m2Qom;VLzqgDo317F;X7HyMhZNoso;Z6MFQCViBuw;b8cTxDM8gDG;e9zR4mvMWw7;jh4fc5c5qoQ;jtcxE69GiFV;pRbA3pwrgk9;pa4otMbVnkk;q9vSo1VnCiC;rPc6DW4iMge;uNb9QFRL6hY;wc2JMjhGNzB;x8F5xyUWy9e;yqstnuAEVhm;zsNo4HB9uLZ,history/worker_axes_historical.jsonl.gz; retain original metric_version,"{""quality"": -2.5046037401674255, ""time"": 0.991865119513303, ""edit"": 0.5132652437613946}"
7y3sRwLe3Va,quality_time_edit,11,C,W015;W017;W018,3,23,0.130434782609,0.350833333333,0.375,0,0.45,0.635786318926,False,False,2t7WUuJeko7;B6ByNegPMKs;S9hNv5qa7GM;UwV83HsGsw3;VFuaQ6m2Qom;VLzqgDo317F;X7HyMhZNoso;Z6MFQCViBuw;b8cTxDM8gDG;e9zR4mvMWw7;jh4fc5c5qoQ;jtcxE69GiFV;pRbA3pwrgk9;pa4otMbVnkk;q9vSo1VnCiC;rPc6DW4iMge;uNb9QFRL6hY;wc2JMjhGNzB;x8F5xyUWy9e;yqstnuAEVhm;zsNo4HB9uLZ,history/worker_axes_historical.jsonl.gz; retain original metric_version,"{""quality"": -1.1982865782084362, ""time"": -0.030575480958281054, ""edit"": -0.42494956199006323}"
7y3sRwLe3Va,quality_time_edit,11,D,W006;W021,2,23,0.0869565217391,0.5375,0.583333333333,0,0.65,0.635786318926,False,False,2t7WUuJeko7;B6ByNegPMKs;S9hNv5qa7GM;UwV83HsGsw3;VFuaQ6m2Qom;VLzqgDo317F;X7HyMhZNoso;Z6MFQCViBuw;b8cTxDM8gDG;e9zR4mvMWw7;jh4fc5c5qoQ;jtcxE69GiFV;pRbA3pwrgk9;pa4otMbVnkk;q9vSo1VnCiC;rPc6DW4iMge;uNb9QFRL6hY;wc2JMjhGNzB;x8F5xyUWy9e;yqstnuAEVhm;zsNo4HB9uLZ,history/worker_axes_historical.jsonl.gz; retain original metric_version,"{""quality"": -0.5381240416949515, ""time"": -1.2751491106563837, ""edit"": -3.550028928098939}"
7y3sRwLe3Va,quality_time_edit,11,E,W011,1,23,0.0434782608696,0.595833333333,1,0,0.65,0.635786318926,False,False,2t7WUuJeko7;B6ByNegPMKs;S9hNv5qa7GM;UwV83HsGsw3;VFuaQ6m2Qom;VLzqgDo317F;X7HyMhZNoso;Z6MFQCViBuw;b8cTxDM8gDG;e9zR4mvMWw7;jh4fc5c5qoQ;jtcxE69GiFV;pRbA3pwrgk9;pa4otMbVnkk;q9vSo1VnCiC;rPc6DW4iMge;uNb9QFRL6hY;wc2JMjhGNzB;x8F5xyUWy9e;yqstnuAEVhm;zsNo4HB9uLZ,history/worker_axes_historical.jsonl.gz; retain original metric_version,"{""quality"": -0.4659119082952392, ""time"": -0.03210062736254972, ""edit"": -4.893914460824809}"
7y3sRwLe3Va,quality_time_edit,11,F,W008;W028;W032;W033,4,23,0.173913043478,0.4825,0.6,0,0.65,0.635786318926,False,True,2t7WUuJeko7;B6ByNegPMKs;S9hNv5qa7GM;UwV83HsGsw3;VFuaQ6m2Qom;VLzqgDo317F;X7HyMhZNoso;Z6MFQCViBuw;b8cTxDM8gDG;e9zR4mvMWw7;jh4fc5c5qoQ;jtcxE69GiFV;pRbA3pwrgk9;pa4otMbVnkk;q9vSo1VnCiC;rPc6DW4iMge;uNb9QFRL6hY;wc2JMjhGNzB;x8F5xyUWy9e;yqstnuAEVhm;zsNo4HB9uLZ,history/worker_axes_historical.jsonl.gz; retain original metric_version,"{""quality"": 0.10926493041072602, ""time"": 0.5825275520537507, ""edit"": -0.3516571737920408}"
7y3sRwLe3Va,quality_time_edit,11,G,W010;W013,2,23,0.0869565217391,0.451666666667,0.333333333333,0,0.65,0.635786318926,False,False,2t7WUuJeko7;B6ByNegPMKs;S9hNv5qa7GM;UwV83HsGsw3;VFuaQ6m2Qom;VLzqgDo317F;X7HyMhZNoso;Z6MFQCViBuw;b8cTxDM8gDG;e9zR4mvMWw7;jh4fc5c5qoQ;jtcxE69GiFV;pRbA3pwrgk9;pa4otMbVnkk;q9vSo1VnCiC;rPc6DW4iMge;uNb9QFRL6hY;wc2JMjhGNzB;x8F5xyUWy9e;yqstnuAEVhm;zsNo4HB9uLZ,history/worker_axes_historical.jsonl.gz; retain original metric_version,"{""quality"": 0.35909767735726517, ""time"": -0.8314417138323534, ""edit"": -0.8087646911476121}"
7y3sRwLe3Va,quality_time_edit,11,H,W036,1,23,0.0434782608696,0.65,1,0,0.65,0.635786318926,False,False,2t7WUuJeko7;B6ByNegPMKs;S9hNv5qa7GM;UwV83HsGsw3;VFuaQ6m2Qom;VLzqgDo317F;X7HyMhZNoso;Z6MFQCViBuw;b8cTxDM8gDG;e9zR4mvMWw7;jh4fc5c5qoQ;jtcxE69GiFV;pRbA3pwrgk9;pa4otMbVnkk;q9vSo1VnCiC;rPc6DW4iMge;uNb9QFRL6hY;wc2JMjhGNzB;x8F5xyUWy9e;yqstnuAEVhm;zsNo4HB9uLZ,history/worker_axes_historical.jsonl.gz; retain original metric_version,"{""quality"": 0.44230983444557787, ""time"": 1.7191325071357233, ""edit"": -0.8141726890445072}"
7y3sRwLe3Va,quality_time_edit,11,I,W001;W012;W030,3,23,0.130434782609,0.53375,0.666666666667,0,0.65,0.635786318926,False,True,2t7WUuJeko7;B6ByNegPMKs;S9hNv5qa7GM;UwV83HsGsw3;VFuaQ6m2Qom;VLzqgDo317F;X7HyMhZNoso;Z6MFQCViBuw;b8cTxDM8gDG;e9zR4mvMWw7;jh4fc5c5qoQ;jtcxE69GiFV;pRbA3pwrgk9;pa4otMbVnkk;q9vSo1VnCiC;rPc6DW4iMge;uNb9QFRL6hY;wc2JMjhGNzB;x8F5xyUWy9e;yqstnuAEVhm;zsNo4HB9uLZ,history/worker_axes_historical.jsonl.gz; retain original metric_version,"{""quality"": 0.6935225271138129, ""time"": -0.6678564877814077, ""edit"": 2.1364505371637965}"
7y3sRwLe3Va,quality_time_edit,11,J,W029;W031;W034;W035,4,23,0.173913043478,0.42,0.5,0,0.375,0.635786318926,False,False,2t7WUuJeko7;B6ByNegPMKs;S9hNv5qa7GM;UwV83HsGsw3;VFuaQ6m2Qom;VLzqgDo317F;X7HyMhZNoso;Z6MFQCViBuw;b8cTxDM8gDG;e9zR4mvMWw7;jh4fc5c5qoQ;jtcxE69GiFV;pRbA3pwrgk9;pa4otMbVnkk;q9vSo1VnCiC;rPc6DW4iMge;uNb9QFRL6hY;wc2JMjhGNzB;x8F5xyUWy9e;yqstnuAEVhm;zsNo4HB9uLZ,history/worker_axes_historical.jsonl.gz; retain original metric_version,"{""quality"": 1.1071066174804032, ""time"": 0.28351942140395403, ""edit"": 2.556404331849114}"
7y3sRwLe3Va,quality_time_edit,11,K,W037,1,23,0.0434782608696,0.449583333333,0.333333333333,0,0.65,0.635786318926,False,False,2t7WUuJeko7;B6ByNegPMKs;S9hNv5qa7GM;UwV83HsGsw3;VFuaQ6m2Qom;VLzqgDo317F;X7HyMhZNoso;Z6MFQCViBuw;b8cTxDM8gDG;e9zR4mvMWw7;jh4fc5c5qoQ;jtcxE69GiFV;pRbA3pwrgk9;pa4otMbVnkk;q9vSo1VnCiC;rPc6DW4iMge;uNb9QFRL6hY;wc2JMjhGNzB;x8F5xyUWy9e;yqstnuAEVhm;zsNo4HB9uLZ,history/worker_axes_historical.jsonl.gz; retain original metric_version,"{""quality"": 2.6045074918142617, ""time"": 0.6441174634911337, ""edit"": 0.49990127967583453}"
B6ByNegPMKs,Q,2,A,W002;W015;W017;W018;W021;W027,6,24,0.25,0.701385905761,0.690476190476,0.333333333333,0.975,0.657221194843,False,True,2t7WUuJeko7;7y3sRwLe3Va;S9hNv5qa7GM;UwV83HsGsw3;VFuaQ6m2Qom;VLzqgDo317F;X7HyMhZNoso;Z6MFQCViBuw;b8cTxDM8gDG;e9zR4mvMWw7;jh4fc5c5qoQ;jtcxE69GiFV;pRbA3pwrgk9;pa4otMbVnkk;q9vSo1VnCiC;rPc6DW4iMge;uNb9QFRL6hY;wc2JMjhGNzB;x8F5xyUWy9e;yqstnuAEVhm;zsNo4HB9uLZ,history/worker_axes_historical.jsonl.gz; retain original metric_version,"{""quality"": -1.835023235202805}"
B6ByNegPMKs,Q,2,B,W001;W006;W008;W010;W011;W012;W013;W014;W028;W029;W030;W031;W032;W033;W034;W035;W036;W037,18,24,0.75,0.874017066712,0.888888888889,0.716666666667,1,0.657221194843,True,True,2t7WUuJeko7;7y3sRwLe3Va;S9hNv5qa7GM;UwV83HsGsw3;VFuaQ6m2Qom;VLzqgDo317F;X7HyMhZNoso;Z6MFQCViBuw;b8cTxDM8gDG;e9zR4mvMWw7;jh4fc5c5qoQ;jtcxE69GiFV;pRbA3pwrgk9;pa4otMbVnkk;q9vSo1VnCiC;rPc6DW4iMge;uNb9QFRL6hY;wc2JMjhGNzB;x8F5xyUWy9e;yqstnuAEVhm;zsNo4HB9uLZ,history/worker_axes_historical.jsonl.gz; retain original metric_version,"{""quality"": 0.6116744117342684}"
B6ByNegPMKs,Q,3,A,W002;W015;W017;W018;W021;W027,6,24,0.25,0.669685563619,0.666666666667,0.333333333333,0.975,0.472401192763,False,True,2t7WUuJeko7;7y3sRwLe3Va;S9hNv5qa7GM;UwV83HsGsw3;VFuaQ6m2Qom;VLzqgDo317F;X7HyMhZNoso;Z6MFQCViBuw;b8cTxDM8gDG;e9zR4mvMWw7;jh4fc5c5qoQ;jtcxE69GiFV;pRbA3pwrgk9;pa4otMbVnkk;q9vSo1VnCiC;rPc6DW4iMge;uNb9QFRL6hY;wc2JMjhGNzB;x8F5xyUWy9e;yqstnuAEVhm;zsNo4HB9uLZ,history/worker_axes_historical.jsonl.gz; retain original metric_version,"{""quality"": -1.835023235202805}"
B6ByNegPMKs,Q,3,B,W001;W006;W008;W010;W011;W012;W013;W014;W028;W031;W032;W033;W036,13,24,0.541666666667,0.678868695589,0.690476190476,0.409477124183,1,0.472401192763,False,True,2t7WUuJeko7;7y3sRwLe3Va;S9hNv5qa7GM;UwV83HsGsw3;VFuaQ6m2Qom;VLzqgDo317F;X7HyMhZNoso;Z6MFQCViBuw;b8cTxDM8gDG;e9zR4mvMWw7;jh4fc5c5qoQ;jtcxE69GiFV;pRbA3pwrgk9;pa4otMbVnkk;q9vSo1VnCiC;rPc6DW4iMge;uNb9QFRL6hY;wc2JMjhGNzB;x8F5xyUWy9e;yqstnuAEVhm;zsNo4HB9uLZ,history/worker_axes_historical.jsonl.gz; retain original metric_version,"{""quality"": 0.20456534586423716}"
B6ByNegPMKs,Q,3,C,W029;W030;W034;W035;W037,5,24,0.208333333333,0.584273971535,0.563492063492,0.33125,1,0.472401192763,False,False,2t7WUuJeko7;7y3sRwLe3Va;S9hNv5qa7GM;UwV83HsGsw3;VFuaQ6m2Qom;VLzqgDo317F;X7HyMhZNoso;Z6MFQCViBuw;b8cTxDM8gDG;e9zR4mvMWw7;jh4fc5c5qoQ;jtcxE69GiFV;pRbA3pwrgk9;pa4otMbVnkk;q9vSo1VnCiC;rPc6DW4iMge;uNb9QFRL6hY;wc2JMjhGNzB;x8F5xyUWy9e;yqstnuAEVhm;zsNo4HB9uLZ,history/worker_axes_historical.jsonl.gz; retain original metric_version,"{""quality"": 1.6701579829963493}"
B6ByNegPMKs,Q,4,A,W002,1,24,0.0416666666667,0.735,1,0.333333333333,1,0.52341372044,False,False,2t7WUuJeko7;7y3sRwLe3Va;S9hNv5qa7GM;UwV83HsGsw3;VFuaQ6m2Qom;VLzqgDo317F;X7HyMhZNoso;Z6MFQCViBuw;b8cTxDM8gDG;e9zR4mvMWw7;jh4fc5c5qoQ;jtcxE69GiFV;pRbA3pwrgk9;pa4otMbVnkk;q9vSo1VnCiC;rPc6DW4iMge;uNb9QFRL6hY;wc2JMjhGNzB;x8F5xyUWy9e;yqstnuAEVhm;zsNo4HB9uLZ,history/worker_axes_historical.jsonl.gz; retain original metric_version,"{""quality"": -3.662465739620427}"
B6ByNegPMKs,Q,4,B,W015;W017;W018;W021;W027,5,24,0.208333333333,0.631574675325,0.625,0.328571428571,0.975,0.52341372044,False,True,2t7WUuJeko7;7y3sRwLe3Va;S9hNv5qa7GM;UwV83HsGsw3;VFuaQ6m2Qom;VLzqgDo317F;X7HyMhZNoso;Z6MFQCViBuw;b8cTxDM8gDG;e9zR4mvMWw7;jh4fc5c5qoQ;jtcxE69GiFV;pRbA3pwrgk9;pa4otMbVnkk;q9vSo1VnCiC;rPc6DW4iMge;uNb9QFRL6hY;wc2JMjhGNzB;x8F5xyUWy9e;yqstnuAEVhm;zsNo4HB9uLZ,history/worker_axes_historical.jsonl.gz; retain original metric_version,"{""quality"": -1.4695347343192808}"
B6ByNegPMKs,Q,4,C,W001;W006;W008;W010;W011;W012;W013;W014;W028;W031;W032;W033;W036,13,24,0.541666666667,0.688548281998,0.714285714286,0.4375,1,0.52341372044,False,True,2t7WUuJeko7;7y3sRwLe3Va;S9hNv5qa7GM;UwV83HsGsw3;VFuaQ6m2Qom;VLzqgDo317F;X7HyMhZNoso;Z6MFQCViBuw;b8cTxDM8gDG;e9zR4mvMWw7;jh4fc5c5qoQ;jtcxE69GiFV;pRbA3pwrgk9;pa4otMbVnkk;q9vSo1VnCiC;rPc6DW4iMge;uNb9QFRL6hY;wc2JMjhGNzB;x8F5xyUWy9e;yqstnuAEVhm;zsNo4HB9uLZ,history/worker_axes_historical.jsonl.gz; retain original metric_version,"{""quality"": 0.20456534586423716}"
B6ByNegPMKs,Q,4,D,W029;W030;W034;W035;W037,5,24,0.208333333333,0.622186147186,0.6,0.373863636364,1,0.52341372044,False,True,2t7WUuJeko7;7y3sRwLe3Va;S9hNv5qa7GM;UwV83HsGsw3;VFuaQ6m2Qom;VLzqgDo317F;X7HyMhZNoso;Z6MFQCViBuw;b8cTxDM8gDG;e9zR4mvMWw7;jh4fc5c5qoQ;jtcxE69GiFV;pRbA3pwrgk9;pa4otMbVnkk;q9vSo1VnCiC;rPc6DW4iMge;uNb9QFRL6hY;wc2JMjhGNzB;x8F5xyUWy9e;yqstnuAEVhm;zsNo4HB9uLZ,history/worker_axes_historical.jsonl.gz; retain original metric_version,"{""quality"": 1.6701579829963493}"
B6ByNegPMKs,Q,5,A,W002,1,24,0.0416666666667,0.739583333333,1,0.333333333333,1,0.403808611018,False,False,2t7WUuJeko7;7y3sRwLe3Va;S9hNv5qa7GM;UwV83HsGsw3;VFuaQ6m2Qom;VLzqgDo317F;X7HyMhZNoso;Z6MFQCViBuw;b8cTxDM8gDG;e9zR4mvMWw7;jh4fc5c5qoQ;jtcxE69GiFV;pRbA3pwrgk9;pa4otMbVnkk;q9vSo1VnCiC;rPc6DW4iMge;uNb9QFRL6hY;wc2JMjhGNzB;x8F5xyUWy9e;yqstnuAEVhm;zsNo4HB9uLZ,history/worker_axes_historical.jsonl.gz; retain original metric_version,"{""quality"": -3.662465739620427}"
B6ByNegPMKs,Q,5,B,W015;W017;W018;W021;W027,5,24,0.208333333333,0.633191738817,0.6,0.328571428571,0.975,0.403808611018,False,True,2t7WUuJeko7;7y3sRwLe3Va;S9hNv5qa7GM;UwV83HsGsw3;VFuaQ6m2Qom;VLzqgDo317F;X7HyMhZNoso;Z6MFQCViBuw;b8cTxDM8gDG;e9zR4mvMWw7;jh4fc5c5qoQ;jtcxE69GiFV;pRbA3pwrgk9;pa4otMbVnkk;q9vSo1VnCiC;rPc6DW4iMge;uNb9QFRL6hY;wc2JMjhGNzB;x8F5xyUWy9e;yqstnuAEVhm;zsNo4HB9uLZ,history/worker_axes_historical.jsonl.gz; retain original metric_version,"{""quality"": -1.4695347343192808}"
B6ByNegPMKs,Q,5,C,W006;W008;W011;W033,4,24,0.166666666667,0.437337176712,0.348484848485,0.284415584416,1,0.403808611018,False,False,2t7WUuJeko7;7y3sRwLe3Va;S9hNv5qa7GM;UwV83HsGsw3;VFuaQ6m2Qom;VLzqgDo317F;X7HyMhZNoso;Z6MFQCViBuw;b8cTxDM8gDG;e9zR4mvMWw7;jh4fc5c5qoQ;jtcxE69GiFV;pRbA3pwrgk9;pa4otMbVnkk;q9vSo1VnCiC;rPc6DW4iMge;uNb9QFRL6hY;wc2JMjhGNzB;x8F5xyUWy9e;yqstnuAEVhm;zsNo4HB9uLZ,history/worker_axes_historical.jsonl.gz; retain original metric_version,"{""quality"": -0.2942802595465526}"
B6ByNegPMKs,Q,5,D,W001;W010;W012;W013;W014;W028;W031;W032;W036,9,24,0.375,0.562918747919,0.541958041958,0.381868131868,1,0.403808611018,False,False,2t7WUuJeko7;7y3sRwLe3Va;S9hNv5qa7GM;UwV83HsGsw3;VFuaQ6m2Qom;VLzqgDo317F;X7HyMhZNoso;Z6MFQCViBuw;b8cTxDM8gDG;e9zR4mvMWw7;jh4fc5c5qoQ;jtcxE69GiFV;pRbA3pwrgk9;pa4otMbVnkk;q9vSo1VnCiC;rPc6DW4iMge;uNb9QFRL6hY;wc2JMjhGNzB;x8F5xyUWy9e;yqstnuAEVhm;zsNo4HB9uLZ,history/worker_axes_historical.jsonl.gz; retain original metric_version,"{""quality"": 0.42627450382458826}"
B6ByNegPMKs,Q,5,E,W029;W030;W034;W035;W037,5,24,0.208333333333,0.565172258297,0.5,0.373863636364,1,0.403808611018,False,False,2t7WUuJeko7;7y3sRwLe3Va;S9hNv5qa7GM;UwV83HsGsw3;VFuaQ6m2Qom;VLzqgDo317F;X7HyMhZNoso;Z6MFQCViBuw;b8cTxDM8gDG;e9zR4mvMWw7;jh4fc5c5qoQ;jtcxE69GiFV;pRbA3pwrgk9;pa4otMbVnkk;q9vSo1VnCiC;rPc6DW4iMge;uNb9QFRL6hY;wc2JMjhGNzB;x8F5xyUWy9e;yqstnuAEVhm;zsNo4HB9uLZ,history/worker_axes_historical.jsonl.gz; retain original metric_version,"{""quality"": 1.6701579829963493}"
B6ByNegPMKs,Q,6,A,W002,1,24,0.0416666666667,0.739583333333,1,0.333333333333,1,0.33307268239,False,False,2t7WUuJeko7;7y3sRwLe3Va;S9hNv5qa7GM;UwV83HsGsw3;VFuaQ6m2Qom;VLzqgDo317F;X7HyMhZNoso;Z6MFQCViBuw;b8cTxDM8gDG;e9zR4mvMWw7;jh4fc5c5qoQ;jtcxE69GiFV;pRbA3pwrgk9;pa4otMbVnkk;q9vSo1VnCiC;rPc6DW4iMge;uNb9QFRL6hY;wc2JMjhGNzB;x8F5xyUWy9e;yqstnuAEVhm;zsNo4HB9uLZ,history/worker_axes_historical.jsonl.gz; retain original metric_version,"{""quality"": -3.662465739620427}"
B6ByNegPMKs,Q,6,B,W015;W017;W018;W021;W027,5,24,0.208333333333,0.62306547619,0.6,0.370833333333,0.975,0.33307268239,False,True,2t7WUuJeko7;7y3sRwLe3Va;S9hNv5qa7GM;UwV83HsGsw3;VFuaQ6m2Qom;VLzqgDo317F;X7HyMhZNoso;Z6MFQCViBuw;b8cTxDM8gDG;e9zR4mvMWw7;jh4fc5c5qoQ;jtcxE69GiFV;pRbA3pwrgk9;pa4otMbVnkk;q9vSo1VnCiC;rPc6DW4iMge;uNb9QFRL6hY;wc2JMjhGNzB;x8F5xyUWy9e;yqstnuAEVhm;zsNo4HB9uLZ,history/worker_axes_historical.jsonl.gz; retain original metric_version,"{""quality"": -1.4695347343192808}"
