canonical_annotation_id,raw_coordinates_match
304ee8c32f0bfc188cb9,True
d918bb91e408d8c71ff9,True
fe6d21a2d34b078f5c0d,True
8d84da8c6f772c4fa07a,True
03f2a945c924203b75d1,True
0b2b9f0ed2607655632c,True
44e69119724a6d892e53,True
2761fcae038de8e6bb36,True
1f3577cc926f22ffd3fc,True
385caf3701dee7042d51,True
11f19b08afaff69c9e6a,True
871218ff2db6bdec5ff2,True
4d53581ef39bae3bf5d1,True
c89be364009b1fc0544e,True
1c3df8c137a169fee41d,True
b02aea4f86afbc5430f7,True
517087c6def062efa361,True
84ac11f23b306b7457b4,True
8125fd4575ecfc155a63,True
8f3735d531f44f7b44c8,True
6bcb7c06bee48a668fc1,True
7f189afde4de2b5b50ec,True
e2e73bba558362ef7df7,True
a1f8bda6422774a397a9,True
6608319ee6b1e7808937,True
99daa7429bbca37b6238,True
22dcfad23c6ac14bd521,True
381c007b1df27d00b6ab,True
d102c6b86a1606f32bd3,True
3cf29369b9e0b392e769,True
8527f5df56820c48bf92,True
1d1795fcc5d614bf0698,True
45580730e6338599d29d,True
143e2ef82609a7f44a09,True
1dc5dc76fab81c45cd23,True
745e6f7ed41f5f3abf93,True
093a8b4511bd56f93784,True
8ad07f7e5b4a42e18f5c,True
ca1a2d8aefa7219707d8,True
55c92f0f123df48b05be,True
d7bf0e74078389ee9bf0,True
5c4bc2c80ab7d3766846,True
33ba025501b4349772a9,True
ef96b87ef5fb03c9889e,True
53a1af9cac0415879d2f,True
04c900e4f73f755265b3,True
25a1ba6fcd4fbb14c433,True
cc1c0c89b7e5fdacc836,True
4f5e2f801a33ddacfbff,True
e377c53531a08df384d9,True
a3e7b70ed81a76c41c0f,True
98fc2a900301cecb1f95,True
d5c88ef7632f0c3ce88f,True
07d4896d9cf6dc52b90b,True
3df3015de1972caf5140,True
f594274720a125c6be57,True
5c79ca3a486aa69a57d2,True
b5c13db450fa7496d8e9,True
268bafd92e9f27eee478,True
046e2c37842123ec2f46,True
27b18dbca838c732fe36,True
e989d5cbe8078c1ac797,True
9f3ef0966bba166ccf67,True
e8fa392d317f408e138f,True
6051dfca1aade85a07a8,True
e6f01175aabbf9fcafe7,True
dec8403a4ddac6db3115,True
cd8a51a17f5953c4b19c,True
6fde03b86adc8ddd0722,True
5010682cb541531f7457,True
51a6919e74648167a773,True
8066ad223dec81c40daa,True
53530603e76707ac6f94,True
90d428978149e1e537ed,True
9378f37adf8af804e6b4,True
d97070648108845c9bde,True
da673f309d1ef7438656,True
1b43bb0b9af4438c92c7,True
fd8b73557a1821706e79,True
e959490574d8d0e7f163,True
c0e23bd981313dc96d38,True
4ca9095576123a8afec3,True
60aa2b33dce2beedc029,True
aa9565bd4989480666d5,True
77b05f21e38a4a6a984c,True
19e03d84ac8aea1645d3,True
3e9187a077a7f151e049,True
032cd152706166629e82,True
5dcbaaa4a3faeb7832f8,True
3996cdc86335a9c6d126,True
2e6fc6fdc1ca28539391,True
1241f308b7f478aaf10d,True
902ba03958c4a4d5fa1e,True
12e8d3812f817bd198b4,True
df7008318a29295ca160,True
e60a469385801f4c1279,True
5265086307bacf7df849,True
5d58f3bc4858f0d343be,True
d2c9465ce508ba7c1195,True
781137e8fd1870d81989,True
63001f819a4a6b408ae2,True
11f33474cc2384e6f703,True
19cb0e844a73d7e77a47,True
3440c00bbde5bf789734,True
63597564c489c761152b,True
c3008da1d11064bd3531,True
9013342fd86225b281ba,True
34443e49e7b491d7ff91,True
8e35267f3a0880dc371d,True
a47e8b2c8b897117f071,True
74ff4434b6db6c57c2ee,True
f5dab722031206b00450,True
370095f69c5b170678fa,True
2409d4af989a4f9c3d4f,True
6c0f921d12fdfaa633d5,True
20ff4e6c277a22cf5399,True
2421466da1f7d0800380,True
8e4588afd83a55aaaa18,True
3b3f16f395140c417e16,True
9bc471f05cac744132c6,True
1f0da2ca6730dfb60599,True
62b93b940622881f9e7b,True
d8477b008e3d9ccfeff5,True
4037a331e55f681c4016,True
647bacb44bc33bb18de8,True
3bf751765858f968e01b,True
35b93ebcf170b657802a,True
fe7b820ed43008b5a057,True
db40fd3c634f72f37f1c,True
a2c57c04a795d6b822a3,True
a42f40b503c7f449a3f6,True
847f6b6c6267289d6e24,True
706f50d9b8f488d74667,True
d283088a055f5226a34d,True
76b3ab610fcfd2be4a60,True
8b7b26806cebb06ceb87,True
287ed274e745ef4b494d,True
6bc3f17cddcae6548a83,True
c0e08c82870e77e231bc,True
f2e875725d4790e9d5ca,True
1a1c2c31064afdc74f07,True
5432f6f0a2294e27928b,True
98d8b12fa96f8abcf6e0,True
7f53420e0c2875be7d2a,True
02b7a2ac25661ce54310,True
8d67d4aeb53846d767ac,True
be774848762988355a0c,True
0e9176654eefd5c9e285,True
586816fed8c7e04af03d,True
353881dfb47a1686a026,True
9378da78037a5091f22e,True
260cf962d9bea8512f9e,True
ecd4e736ab99493cf8bd,True
7568b98692b00ff8ff63,True
6228485ada8f90d32777,True
ecd0f4f36d3df460b67c,True
9520f54bda487c460b18,True
689396cf3eb03ab9a0cf,True
c498069d0547cb81a534,True
f4b7f477de2247b38b2d,True
b81af97c20cfc379eb17,True
24cb9518cba9fc374e36,True
0d42858d359ebfc9e871,True
d93ff4eb834a154c4cd4,True
83822f0c9ce15f483174,True
c7ef5fbf6e03cd67ae11,True
3c7cf68051a68eb3dec3,True
762f5998ab17c724546b,True
df9885e0f87a96997673,True
e96210fd3b70951b5670,True
747092fcb23c661874e0,True
cfe1fe54f5de49278b0a,True
66b4c1885b9b5048500e,True
f275128bcb79fb1efea6,True
8d96780b3347071514de,True
d85d39dda5fe0ff36757,True
d0c65178d1ddfcac1748,True
b5e0d24f44539999b6ed,True
c6c2970a6c0a7eb457e5,True
2052df34f859227bd40f,True
2ed8f62e5ffefe42fff7,True
f590389238802d1469cc,True
031e48e6149c36f92e2b,True
c1e860976080a5cf5ee1,True
71770e90ca7c5a392b52,True
3cbe48827611f20e2b09,True
973098cfe5081c1c74ec,True
ac7d30c4e0246e96535a,True
66e0b1d35ac694679c09,True
88daa007e08cf656a410,True
bd2690bbc44b34e3ef00,True
662bac6bde05e0510f55,True
4d6cdfa4951e9653e815,True
678fd1b3368b3c6302ad,True
53cffa383a4d19c3e30e,True
1ff1c3fea69357e03c76,True
8f8a8cc073aa91a7c1c7,True
b078bba0e08aacd86658,True
e33b39ba56ff49c56427,True
013253d9bc0db4d66615,True
fcb7e53adf42c4422ae7,True
3e8773a02414b6a4b615,True
af75f69b47040e315e88,True
87dd86ac11a2a77e63bf,True
99107f36d276c5bca39b,True
2c90d306c009cea79158,True
71f8e55558d74259a5eb,True
2ec85790145647163c24,True
bad9e0cac20a7347fbd5,True
c018c01538024335ba14,True
b91d7358c435325b8eee,True
48bf162ba8a7815d5706,True
bbb44530a7ff92f92b27,True
bf6d1e98afbb6306ebff,True
cd292cd5a5ebe839dbe2,True
961dc0d114e60fe10b06,True
afe8345588c57013a3c8,True
d2a55c1985a230982d0d,True
6dc6395c56cb416a2fdc,True
3a3bc0a4eb51fdb493f4,True
a54fcd23c12204b62cba,True
bb9ad0084abc09c47837,True
198b56fd7f0946ac5b09,True
b47f07e34df3a99ff20d,True
10ab4daf9de2cd3b6859,True
c2c137240a2b4b27591e,True
401fdd3b780569d96e33,True
c71f04cf03f04f83010c,True
1aa87c4e8b0db18c1ccd,True
efdd3af8bbe9661a922f,True
0545d5cfd8fca3b793bc,True
a899e204555a9b64f4b5,True
5370cc8259dd087bb93c,True
b52612c32e32fb20b8c2,True
bbe40bd3ad25e4383c92,True
b26eb0a9d329d8a255fd,True
6037abe04bcfa1d308ed,True
432d23215497f235714b,True
58fcb37f432cd01e22a1,True
65a559250acf09e2f7d7,True
227a43960c0d44ddd10b,True
2793306bbbc97861124d,True
be57cb53717844759758,True
e103e2fc7efc3e275cdd,True
cf7fcb4084553933334e,True
77a5d47a83b2868e0ef4,True
378b6a5c80d93f0bd228,True
ea5ea60ff63ef367d326,True
3a54a9c43fb6058d2199,True
05041d1de0c38536e6c9,True
19571b3b0505b7a26c30,True
c6a0dacbc82fcd8d74f2,True
fb2bc3c1a1ab95404b2a,True
3df38a56b200e7f043f5,True
e1db3136aee3813a438a,True
b52bc566db82d02db16e,True
83fb8bbcdcb7e70a0597,True
099f4ec32f8c8013e8b0,True
be619ba0b00b38072876,True
3f55c49d23e044184588,True
ffd4f687673b44d2ffb4,True
5de6ccb2c6c424e63a1f,True
e22f9f25476a29b9265f,True
d6f4c71d3816fc9fef4a,True
bb287f23eb43955e7502,True
006d495cbff76f46e992,True
fca31418ca45c43fa616,True
8d7a436f7ee75b72d1ba,True
1230dd95959a683bf7aa,True
8b9ce3b553725840ef9d,True
8f8f293766eeffd6470a,True
48e0e1e7a86beb1ce565,True
81234a56777545e31b9c,True
561446db19099c48c68e,True
19253e4ab328902a4d12,True
fc42d8b4b92a825c7a00,True
433d0b582110ee0ef9b1,True
563395851b939361bf06,True
a3645ccc20570a3b55ac,True
751369268283b179790e,True
1348b48c5c9e762ca204,True
bd7202f0572e6e29ad19,True
903f5f0ce2b19ea931e6,True
fc54690efab8e6885207,True
80557e6a69dbd96f145d,True
291ad6158da57e3cad43,True
8004d58810493d894b90,True
f0749422e452eec8ab7d,True
dc3b60d3ab46195c79f2,True
d568da825a0925474c30,True
2e29af366c8b907df0ba,True
efabbdc5b8f3c34605b1,True
70f54069db5f45b1c3a9,True
dcc9b22c32e44a2b6aed,True
6e92af5ad7667f224740,True
b73663d4e6304415c7df,True
4aa250b1a35849403e62,True
e21b795c3082b91b04f7,True
a9ffc64727b849e97700,True
e367c19601f2d8e7823e,True
6c9ac9d78b385a762253,True
ffd589e4f6a13787a5d6,True
082f62d60b17746b01fc,True
e66d78ee7fefb50ef63b,True
60a0c3a0dcba1739fb67,True
aadcebbd5deed880c6fe,True
be51f8a15243df569129,True
6807fe796de6aacaa1d3,True
8e8f77a48f3ad4c6096c,True
91f5a2eb0fcd82cebcf4,True
f2769cc6b8e8d4026727,True
0306cba337eb984110ee,True
3a99de3022bf33efda0d,True
f74c671037152e7b23be,True
aa07e998c7330ad3d3eb,True
95008ded416834561a81,True
c52bd6458bd9b8699533,True
c72ac2a665cd5a8025ca,True
c5c73b69124bd4813ab3,True
8f59ffff972415042eba,True
1849bc7fd397907c0fdc,True
d17d0b2e584b2292c1f1,True
b2371fd8992b71f8f26a,True
decd9e3adcbe39aed044,True
cc4b77a1e08c03d24b8b,True
45c7e6b9c0f075b709c5,True
b1ce4141a47902a64e35,True
8f784855d8bd4f3a9024,True
23115303fffe0aeeb5be,True
ea7fabdfe31667749db1,True
097614c2e4d646b9059e,True
9468385d865a6955cb73,True
014b4e58073b849f7ed9,True
ae7096d6a5b271deaac2,True
f235b3c540b6882e63cb,True
8cc976464d74ba775b9e,True
c214f6ddad6c484d9ead,True
13de41d9ab1a6f93dc75,True
8775b9adcf68f1324409,True
75727d4b2511f36fa2ce,True
fedad1bada042d84e572,True
775744097a41d254df7f,True
40b1ddacfbaf05a362ac,True
0309b9293bdaeefba16c,True
fcdfb6cd62ff1d9b2b4a,True
d4f265a1a24e286d2575,True
6f501a02450b80edfacb,True
14346fa7f625df2e92da,True
d0fc4545c974fc42b662,True
a02304edf778c294c6fb,True
efee8b0961b89129a457,True
2d83aaed5161b7904cdd,True
334dd20fa6fb3ffa9d5d,True
6d2129c626d211543587,True
b5a85ea72aadddb2f09b,True
bfe1e6f3cb0a3353c928,True
a4b73bebf231dbe2321a,True
65cf5a2a652ba9b3ca95,True
caba50e4a43aa76cac46,True
e141cec3bd166425f47c,True
e4ccffc7a8756b7b0be4,True
cc9c520b1f8781f19e31,True
0ab97a7e7082f598e237,True
d82cf0aab412ea6e207e,True
0a6c2ab575a7b36f82bd,True
e714d76c74a373febbee,True
0359bc11d268822d94fd,True
7d1b82da44ed8dd8ef72,True
cb5e672973105a2a1c43,True
d14d3e95941e544b31c6,True
f579b073015ccb5f87b1,True
c599740d3bc3761f8f39,True
a68c32790d01e6b27d0d,True
27b7efed178842f2bcae,True
39b9fade42ec809e239d,True
9b6b9dee2aafeae77550,True
383c4d3f2da8086009f3,True
19607f73ad540646568e,True
d0bcda333eddee24fe3c,True
a59dbe372c746bd7a7ac,True
846f35a4fc23776b55a2,True
99a8d85e0a09165ed320,True
063a04f15b4aa1089409,True
f2c02631f6c62e58089e,True
cd704d1ba32661d8d74e,True
bc6afe53ebf4fa056431,True
44137bda12cf49a72738,True
fe51149470d295897000,True
02c17487f3c26175d06c,True
4dfaf6dedad2424beadf,True
2e74f8f5d535803c2fb2,True
55cde5ca98b3a274f9ca,True
3e0b6e14799743fc990f,True
190a6d2d9c3e31af294c,True
69ad0871a13714ff7abc,True
d2fe19a8dc66fd1f3ff5,True
30e344b50071694c55ec,True
992f35b8a555f38eaf73,True
d6077bf8866533197810,True
bb2170e2f627c3cc30fb,True
b009f871ba470e85127d,True
b80833429adcb6be79f8,True
4fb3839c49c04d3ffcf7,True
290e3e82f42aa83e4adc,True
4fd5b259dc13de4a5e96,True
e7909355f0df5dd9276a,True
ec6c38a862059f07bf7f,True
d22e8df3dcff4100efb5,True
a25753564e8d0fb8f8d6,True
b593f337fea5cb8bf3f2,True
16f88794bfabdd24c227,True
9e5409147dcedaf906b7,True
4cf2eede79562a2d7541,True
38d59659d0a299c09ed6,True
9e3ad1f70d2c02b5d41f,True
fd8bf72140d024b7cca4,True
93b27e06e9f3739effd4,True
ba970384157c74921eb4,True
f8d2cd60e9a8ecf91058,True
56c9aa0348514ab3cc5b,True
0cb5a7c23d9bc70208b1,True
62ca76d9e84ab7370421,True
ff368b2d52c03c9c2c5d,True
ebb6ff386a289d1366df,True
f59447dc61818803cfc6,True
203bd6757c614dae7d28,True
81236ef5be5b11e8be3e,True
8bd2b6db1b57ba08a132,True
c1c621753a9818e3a816,True
91d132fab64b21bf307f,True
8788f7b0921cb90d1098,True
8a628475d25ae29582ed,True
03226fb095d5cf238261,True
e8fd32bf75bc6810420e,True
aef04a1a8afd159eb371,True
f0b7c25018d49988f041,True
8f895f66411f68620317,True
1d0597eb333ea3d5fed7,True
bd14297e6f34d6705898,True
9ba553c8c79977374da6,True
2deeaf20bd263d3ea772,True
d2796d2c57e1164510fa,True
6d1cd2b695a93ed0418c,True
c3333eb36394f0f11cfe,True
60f051ba3d820f7cf2c1,True
399d7b90505e061c62ec,True
15045b6175a2d31f009a,True
fb89303c7e00435f9fec,True
86103695b3e92be6e929,True
249972890d1d949f4e0b,True
89f6eb36f9ae94e81adb,True
c63d05f140fcc66be4df,True
74c45cde6e9ca313500c,True
ac643d623a147394d526,True
d78d6ac8c99983d4ff33,True
4254da3317f7e8030a58,True
dc745be5cce5949b29e1,True
825bdbff9bff6dbfbe83,True
e59fee15d62a5f50a85e,True
7678a683012ba646c81e,True
671b56ca48ab10f04510,True
f9cafcbd58a63d859d32,True
f8d8bb7e420a7d6f3d91,True
480a17d4b8bc43325c2c,True
9b0c448a433097e9942e,True
e679e2f416b6d65b3705,True
55fb2716ceb7834eac5c,True
a7ba8b4e746e9e775405,True
e6aa42eeae4da18d3ef5,True
bc93975b4d8c2bd917fb,True
5dcb1dff2ea327169b12,True
477b34fa06ad9592dc53,True
79927da8c000e31d9cda,True
406e2e41f02039706f05,True
205de09132b7c362ae2c,True
7a9990749414fd2cd8fd,True
71c862e10ba7cf021bfe,True
b051173d56dd7d06ce80,True
72eebdfddb78a8d5da2a,True
4b06a3805f8a5aeac160,True
4eaef6a23a48a0c79497,True
6e436e9879b7e6c528d0,True
92084aa32f538179d158,True
f8b24f616d167c27b810,True
f2a65213a0368b751984,True
552c1b3f60b73454472d,True
33bdbff1a089ed14dc7d,True
488f0c3264bf31aca229,True
93a6155acf0e8f9b4f11,True
c2fbdf3adfd99918c0e7,True
81702024cb6333973ce6,True
f78931e744dcb44323b8,True
3a2d7700bd5753ff0789,True
1cd86a5176aacbc3567b,True
837d51d499c08b0e0765,True
d2f9b77e836ea9a23958,True
dd2eee2e935e77791577,True
be89bcf05931fe625393,True
e98d3f5303e6099af208,True
8e9619af766e40a0d49d,True
93435790a37ab2290bc6,True
793fbf24fd55bb3641aa,True
20512095d53578cdb0d8,True
103bd0e8ec57eb971857,True
ab0fd432ae8aa26071ae,True
230418a93ba734601d15,True
a7f130f489209fd66673,True
eabfca08cf8ed118e1e7,True
d64ce5b326b6015ae8bf,True
0fe7898050e5c65aa163,True
265f63ba09442d63389c,True
62d758541221214e1490,True
b3eba7756056bb941dfb,True
ead3f8ac14ab1a6ddfd9,True
ea1f939ba15f6d10754b,True
727b424d339f07b45b57,True
82b8071cc5f780733f8e,True
0dfa885b59782e4c1c1b,True
740b26f3c0809cbeadad,True
dedb80578a581b30950a,True
94bd3eb39aab32641f9d,True
639e0ae720de944c4ad5,True
c1c414a69e1ac434e740,True
f62c1fca08c19956c8e3,True
9c8c76c74e6217df2bea,True
d3d1738a5f7c5fa69f13,True
fe2250f56881470ffebd,True
1a446d9cbfb0497f80c0,True
be6e1ce12bbf6a8518ab,True
7ea7af8cde9303da75a6,True
64bf2865bf8cc00abbb3,True
0a211ea2c0df77e9f508,True
a667f2faafe82e46c3bb,True
c1f8df8f0e9125e35db4,True
4543d3cbfe2301eb05f6,True
0ee8571c46f9f9b55099,True
c56be6e4f5a0291cbfe7,True
e2af3853afde2a84287b,True
8a2600447847d5ab7f5f,True
ad005008336266edcd64,True
30ae9e7207f0bf746fc4,True
497bb847657d8053449f,True
3a163ca0abb6cc5d8ebc,True
73908ddd5ef005c60f62,True
ee808cbaf8ffe0de6430,True
79f3478ea5e43fc1f95a,True
974f94a2b16103ea9324,True
495d562be7d142d5bbc5,True
c9e40b1fe2b3537ffc79,True
8cd8fc36522e0668f25d,True
ca89b9306226c9c332c3,True
26a3cf470c4ab78ffaea,True
8505abd6f0715a121368,True
edd14839698213ae4d82,True
ed26709256377966efda,True
dc98a7c22f0fc2116163,True
10e91df094c576440242,True
629350384ea347717859,True
7af5a1710f0a4c2dcfa5,True
54f0c5b471c28e1b761e,True
618c40c186d398910f88,True
07431aa4afbbf9c0c56b,True
a236e017116eb8422292,True
544f3f9a681478cc1c1b,True
4ad24a22d659420a086d,True
6b62fa1340a38506bbdf,True
69b441eb87332bb0e6ed,True
d6b34d9ae99290e61c81,True
02ff3128c678c453e095,True
9c1492ecc8c50ab46ddd,True
df8caafef388df6a815e,True
fc425478750be6dafff3,True
23a4dc31709381a1de36,True
7bed161c9c3ed689c7ae,True
540bb1f2348937711758,True
4b7562726182b0f76ced,True
4786ddffd288bc3c1169,True
1beae202a7ba8f00c6fb,True
8f2310bf731d94b43254,True
6202fd8098d9ad33f433,True
fba833f7e946e03406f0,True
be0ea7a0849f9bf057cb,True
7fc54cc83e44fb28abe2,True
a63b28ab3b493bd3ee11,True
4486738211819be8d3d4,True
8024c676ff7c3f775432,True
788e7e1c7924718866a4,True
3d3fca86654cbfeba8a0,True
b7e5ac04265464d25c70,True
2aea8c4c7647e5dcbf4f,True
e8a846d937e3ed039131,True
aa3b4f3365dda18b56bc,True
149830d59e7e9e39f686,True
3cf2311bd8da5ee6753a,True
98e444841935f5508d75,True
eda8291573ff053225c7,True
936511830ce393b70d38,True
2293abd04e66d525f147,True
8efaa4e2bbb1955244ea,True
d2e536ac825ae4aa65e4,True
f716e6d6a95b3228e48c,True
4b61ee6ece084b2094c8,True
8ccb0872c31327a3e97d,True
14ac18968586cb14b07a,True
72c315a66c675f62b587,True
ba5291230a2bbae1658b,True
456be942f0947a669713,True
9b7c8a47533d55322728,True
98bddc53a917046c3f4a,True
e96cb5be61c7f8ac3c74,True
23cb933de747d63d9058,True
1662ab8242879aec65db,True
702f8663c962b7634220,True
ec7b9674561060eaad40,True
b578f0248ceb6441105b,True
70e8f5079c7b09c6af6d,True
5ba67a30243635c3cbe3,True
72dc231b20fe4c8a589d,True
1a60a6ad7849198e802c,True
3aa58d4d74ec42ed12a4,True
93e9f86d9eab9e11871e,True
029d6835bddda35f5e84,True
10c2be55dfd377d1f4ca,True
a30b88572c63c71c10f3,True
84c763a74fbfe8b41553,True
077afa302e6fd9f894ce,True
f77e64bc8bb82e6f5f03,True
4f08770787663224f0ab,True
a7f6ca98246198df8a79,True
32e17fb3edf0dc56817f,True
f3ddcda6acb704f1443f,True
78d9436fb01b01f920ea,True
b9c104acf19e4f70770a,True
66120aff023b7aea8a44,True
e714983f7e98b2a0013e,True
b25f24a649b46b29fa30,True
fa0097a2ba2184745a2e,True
423ee74180898852b46b,True
aca9a4d66c0164ec9ae6,True
71de8b732ab3d606a7e1,True
f070f8acc1d2a2fa3821,True
b2eef7aa5ecd9aebe0ce,True
0dd52fb5db5fdb1b2230,True
208c0b25c13d20a2ffff,True
909609a391f9f07e1416,True
7b8145a07f5a20482e72,True
49919e8b1c06c7489dd8,True
4b3c843c997026d73acc,True
c2176d956a2b8b97e6b8,True
37e4bea380270fea5835,True
f864f814213350fc3e6a,True
06fcd18a585187a4c3dc,True
d8cb18bc158b295d867a,True
7234128122016861cabd,True
955fdd77aab2e02c77b7,True
00c60f620f2c87cd54da,True
2e25450d5668732450c2,True
12fdc91e2fd278aac0c7,True
4f87d786ffa037888bac,True
e0e306b7d1de04330bc5,True
9f1b2668af9bbb8c27ab,True
165a2fd857e8341d4a8e,True
4f5b58a8268243d50888,True
1907e5aeb8f3d6578ad3,True
a975ff57cab3777521c7,True
c5cc1e8de92285cfd6fb,True
e1491be3f4b0b29f0ac5,True
6730e7fbd93c5c0d1875,True
edb7139019fac186aa27,True
507969473c653d9d8983,True
15f271d72bbfaefc7da7,True
93b8e1407946dee6d8e3,True
dc678aaee755bfc2a6f7,True
12e3c33065b7150586bc,True
291127d705ad112ccb7b,True
e2c6a1383d4680599e05,True
668f25d1bef1578eda26,True
be8bc20ecba900166786,True
6a2c67c582a5a000346d,True
c1f355e3e5a3282d2f96,True
f89e3a22cc555d4c398a,True
7f0a5c531957fa7e0f4c,True
ae6d60e1ea8424ce2357,True
fe979654519d4ecd7854,True
677314e72434fc9329f2,True
e340e9ff963b2aad6120,True
02902e88ff88b1d2db71,True
b170b2106a06bcf632e1,True
c4bf6d8c68c322df6d88,True
07de0151fed348e0316c,True
25627faeb48eb0a6cb96,True
4c8d7b255a740aeee0fc,True
6782746f124fb6840c57,True
356ed9fcc445e03fdd8d,True
ba6ebd8d2cf4230b1479,True
2b8c21bbedfb62f34a49,True
62bf51d9b56439c8e99a,True
3bc3d2c6ec733d6d5152,True
689916ee7ab74788c194,True
68dfb0359f4ee26ffa9d,True
816083c4a02fed75db9a,True
