image_id,condition,mode,method,k,member_ids,used_k,used_member_ids,algorithm_status,raw_accepted_n,gt_version,gt_available,status,reason,iou,erp_dx_px,dy_px,erp_distance_px,circular_dx_px,moment_distance
2t7WUuJeko7_53937db036374126830e0f1203b04ead,manual,curve,medoid,8,"[""new_95_3649_6975_W031"", ""new_95_3649_6976_W035"", ""new_95_3649_7069_W037"", ""new_95_3649_7172_W034"", ""new_95_3649_7231_W036"", ""new_95_3649_7428_W028"", ""new_95_3649_7449_W032"", ""new_95_3649_7457_W030""]",6,"[""new_95_3649_6975_W031"", ""new_95_3649_6976_W035"", ""new_95_3649_7069_W037"", ""new_95_3649_7172_W034"", ""new_95_3649_7428_W028"", ""new_95_3649_7449_W032""]",ok,8,gt_revised,True,ok,,0.8565982839208502,32.92486291715318,-2.3768596979738845,33.010544681013386,-65.13503080030068,0.09074450453679278
2t7WUuJeko7_53937db036374126830e0f1203b04ead,manual,curve,em_correct_probability,8,"[""new_95_3649_6975_W031"", ""new_95_3649_6976_W035"", ""new_95_3649_7069_W037"", ""new_95_3649_7172_W034"", ""new_95_3649_7231_W036"", ""new_95_3649_7428_W028"", ""new_95_3649_7449_W032"", ""new_95_3649_7457_W030""]",6,"[""new_95_3649_6975_W031"", ""new_95_3649_6976_W035"", ""new_95_3649_7069_W037"", ""new_95_3649_7172_W034"", ""new_95_3649_7428_W028"", ""new_95_3649_7449_W032""]",ok,8,gt_original,True,ok,,0.8573717085778902,31.93078170973513,-2.373852277107801,32.01890059368506,-65.18481772535175,0.08847502561849088
2t7WUuJeko7_53937db036374126830e0f1203b04ead,manual,curve,em_correct_probability,8,"[""new_95_3649_6975_W031"", ""new_95_3649_6976_W035"", ""new_95_3649_7069_W037"", ""new_95_3649_7172_W034"", ""new_95_3649_7231_W036"", ""new_95_3649_7428_W028"", ""new_95_3649_7449_W032"", ""new_95_3649_7457_W030""]",6,"[""new_95_3649_6975_W031"", ""new_95_3649_6976_W035"", ""new_95_3649_7069_W037"", ""new_95_3649_7172_W034"", ""new_95_3649_7428_W028"", ""new_95_3649_7449_W032""]",ok,8,gt_revised,True,ok,,0.8573717085778902,31.93078170973513,-2.373852277107801,32.01890059368506,-65.18481772535175,0.08847502561849088
2t7WUuJeko7_53937db036374126830e0f1203b04ead,manual,curve,greedy_empirical,8,"[""new_95_3649_6975_W031"", ""new_95_3649_6976_W035"", ""new_95_3649_7069_W037"", ""new_95_3649_7172_W034"", ""new_95_3649_7231_W036"", ""new_95_3649_7428_W028"", ""new_95_3649_7449_W032"", ""new_95_3649_7457_W030""]",6,"[""new_95_3649_6975_W031"", ""new_95_3649_6976_W035"", ""new_95_3649_7069_W037"", ""new_95_3649_7172_W034"", ""new_95_3649_7428_W028"", ""new_95_3649_7449_W032""]",ok,8,gt_original,True,ok,,0.8567627136867003,31.339552312073238,-2.345971568567222,31.427235349640615,-65.52550422694851,0.08673389196494281
2t7WUuJeko7_53937db036374126830e0f1203b04ead,manual,curve,greedy_empirical,8,"[""new_95_3649_6975_W031"", ""new_95_3649_6976_W035"", ""new_95_3649_7069_W037"", ""new_95_3649_7172_W034"", ""new_95_3649_7231_W036"", ""new_95_3649_7428_W028"", ""new_95_3649_7449_W032"", ""new_95_3649_7457_W030""]",6,"[""new_95_3649_6975_W031"", ""new_95_3649_6976_W035"", ""new_95_3649_7069_W037"", ""new_95_3649_7172_W034"", ""new_95_3649_7428_W028"", ""new_95_3649_7449_W032""]",ok,8,gt_revised,True,ok,,0.8567627136867003,31.339552312073238,-2.345971568567222,31.427235349640615,-65.52550422694851,0.08673389196494281
2t7WUuJeko7_53937db036374126830e0f1203b04ead,manual,curve,staple,8,"[""new_95_3649_6975_W031"", ""new_95_3649_6976_W035"", ""new_95_3649_7069_W037"", ""new_95_3649_7172_W034"", ""new_95_3649_7231_W036"", ""new_95_3649_7428_W028"", ""new_95_3649_7449_W032"", ""new_95_3649_7457_W030""]",6,"[""new_95_3649_6975_W031"", ""new_95_3649_6976_W035"", ""new_95_3649_7069_W037"", ""new_95_3649_7172_W034"", ""new_95_3649_7428_W028"", ""new_95_3649_7449_W032""]",unavailable,8,gt_original,True,unavailable,SimpleITK_not_installed,,,,,,
2t7WUuJeko7_53937db036374126830e0f1203b04ead,manual,curve,staple,8,"[""new_95_3649_6975_W031"", ""new_95_3649_6976_W035"", ""new_95_3649_7069_W037"", ""new_95_3649_7172_W034"", ""new_95_3649_7231_W036"", ""new_95_3649_7428_W028"", ""new_95_3649_7449_W032"", ""new_95_3649_7457_W030""]",6,"[""new_95_3649_6975_W031"", ""new_95_3649_6976_W035"", ""new_95_3649_7069_W037"", ""new_95_3649_7172_W034"", ""new_95_3649_7428_W028"", ""new_95_3649_7449_W032""]",unavailable,8,gt_revised,True,unavailable,SimpleITK_not_installed,,,,,,
2t7WUuJeko7_7b017f053981438a9c075e599f2c5866,manual,curve,mv50,3,"[""022a2edfc36f1862ff6d"", ""06925f70038be9cf6628"", ""8bdb2a37829bea126cde""]",3,"[""022a2edfc36f1862ff6d"", ""06925f70038be9cf6628"", ""8bdb2a37829bea126cde""]",ok,3,gt_original,True,ok,,0.9806914363953199,-1.1545947427689498,1.4727387605083209,1.8713760917392535,-15.206043404479354,0.010603700887873027
2t7WUuJeko7_7b017f053981438a9c075e599f2c5866,manual,curve,mv50,3,"[""022a2edfc36f1862ff6d"", ""06925f70038be9cf6628"", ""8bdb2a37829bea126cde""]",3,"[""022a2edfc36f1862ff6d"", ""06925f70038be9cf6628"", ""8bdb2a37829bea126cde""]",ok,3,gt_revised,True,ok,,0.9806914363953199,-1.1545947427689498,1.4727387605083209,1.8713760917392535,-15.206043404479354,0.010603700887873027
2t7WUuJeko7_7b017f053981438a9c075e599f2c5866,manual,curve,mv_strict,3,"[""022a2edfc36f1862ff6d"", ""06925f70038be9cf6628"", ""8bdb2a37829bea126cde""]",3,"[""022a2edfc36f1862ff6d"", ""06925f70038be9cf6628"", ""8bdb2a37829bea126cde""]",ok,3,gt_original,True,ok,,0.9806914363953199,-1.1545947427689498,1.4727387605083209,1.8713760917392535,-15.206043404479354,0.010603700887873027
2t7WUuJeko7_7b017f053981438a9c075e599f2c5866,manual,curve,mv_strict,3,"[""022a2edfc36f1862ff6d"", ""06925f70038be9cf6628"", ""8bdb2a37829bea126cde""]",3,"[""022a2edfc36f1862ff6d"", ""06925f70038be9cf6628"", ""8bdb2a37829bea126cde""]",ok,3,gt_revised,True,ok,,0.9806914363953199,-1.1545947427689498,1.4727387605083209,1.8713760917392535,-15.206043404479354,0.010603700887873027
2t7WUuJeko7_7b017f053981438a9c075e599f2c5866,manual,curve,medoid,3,"[""022a2edfc36f1862ff6d"", ""06925f70038be9cf6628"", ""8bdb2a37829bea126cde""]",3,"[""022a2edfc36f1862ff6d"", ""06925f70038be9cf6628"", ""8bdb2a37829bea126cde""]",ok,3,gt_original,True,ok,,0.9812517532649689,-0.5257101894476364,1.8068109820382574,1.881737794726758,-17.183585148212966,0.010492340033672456
2t7WUuJeko7_7b017f053981438a9c075e599f2c5866,manual,curve,medoid,3,"[""022a2edfc36f1862ff6d"", ""06925f70038be9cf6628"", ""8bdb2a37829bea126cde""]",3,"[""022a2edfc36f1862ff6d"", ""06925f70038be9cf6628"", ""8bdb2a37829bea126cde""]",ok,3,gt_revised,True,ok,,0.9812517532649689,-0.5257101894476364,1.8068109820382574,1.881737794726758,-17.183585148212966,0.010492340033672456
2t7WUuJeko7_7b017f053981438a9c075e599f2c5866,manual,curve,em_correct_probability,3,"[""022a2edfc36f1862ff6d"", ""06925f70038be9cf6628"", ""8bdb2a37829bea126cde""]",3,"[""022a2edfc36f1862ff6d"", ""06925f70038be9cf6628"", ""8bdb2a37829bea126cde""]",ok,3,gt_original,True,ok,,0.9806914363953199,-1.1545947427689498,1.4727387605083209,1.8713760917392535,-15.206043404479354,0.010603700887873027
2t7WUuJeko7_7b017f053981438a9c075e599f2c5866,manual,curve,em_correct_probability,3,"[""022a2edfc36f1862ff6d"", ""06925f70038be9cf6628"", ""8bdb2a37829bea126cde""]",3,"[""022a2edfc36f1862ff6d"", ""06925f70038be9cf6628"", ""8bdb2a37829bea126cde""]",ok,3,gt_revised,True,ok,,0.9806914363953199,-1.1545947427689498,1.4727387605083209,1.8713760917392535,-15.206043404479354,0.010603700887873027
2t7WUuJeko7_7b017f053981438a9c075e599f2c5866,manual,curve,greedy_empirical,3,"[""022a2edfc36f1862ff6d"", ""06925f70038be9cf6628"", ""8bdb2a37829bea126cde""]",3,"[""022a2edfc36f1862ff6d"", ""06925f70038be9cf6628"", ""8bdb2a37829bea126cde""]",ok,3,gt_original,True,ok,,0.9806914363953199,-1.1545947427689498,1.4727387605083209,1.8713760917392535,-15.206043404479354,0.010603700887873027
2t7WUuJeko7_7b017f053981438a9c075e599f2c5866,manual,curve,greedy_empirical,3,"[""022a2edfc36f1862ff6d"", ""06925f70038be9cf6628"", ""8bdb2a37829bea126cde""]",3,"[""022a2edfc36f1862ff6d"", ""06925f70038be9cf6628"", ""8bdb2a37829bea126cde""]",ok,3,gt_revised,True,ok,,0.9806914363953199,-1.1545947427689498,1.4727387605083209,1.8713760917392535,-15.206043404479354,0.010603700887873027
2t7WUuJeko7_7b017f053981438a9c075e599f2c5866,manual,curve,staple,3,"[""022a2edfc36f1862ff6d"", ""06925f70038be9cf6628"", ""8bdb2a37829bea126cde""]",3,"[""022a2edfc36f1862ff6d"", ""06925f70038be9cf6628"", ""8bdb2a37829bea126cde""]",unavailable,3,gt_original,True,unavailable,SimpleITK_not_installed,,,,,,
2t7WUuJeko7_7b017f053981438a9c075e599f2c5866,manual,curve,staple,3,"[""022a2edfc36f1862ff6d"", ""06925f70038be9cf6628"", ""8bdb2a37829bea126cde""]",3,"[""022a2edfc36f1862ff6d"", ""06925f70038be9cf6628"", ""8bdb2a37829bea126cde""]",unavailable,3,gt_revised,True,unavailable,SimpleITK_not_installed,,,,,,
2t7WUuJeko7_976c954bc5944db493d6149ee4bc7a2a,manual,curve,mv50,1,"[""8768c3642fee588c06f4""]",1,"[""8768c3642fee588c06f4""]",ok,1,gt_original,True,ok,,0.9658340471387914,-2.0568822904699573,3.368349174568891,3.9467126724234523,2.71280234122456,0.010101470369008866
2t7WUuJeko7_976c954bc5944db493d6149ee4bc7a2a,manual,curve,mv50,1,"[""8768c3642fee588c06f4""]",1,"[""8768c3642fee588c06f4""]",ok,1,gt_revised,True,ok,,0.9658340471387914,-2.0568822904699573,3.368349174568891,3.9467126724234523,2.71280234122456,0.010101470369008866
2t7WUuJeko7_976c954bc5944db493d6149ee4bc7a2a,manual,curve,mv_strict,1,"[""8768c3642fee588c06f4""]",1,"[""8768c3642fee588c06f4""]",ok,1,gt_original,True,ok,,0.9658340471387914,-2.0568822904699573,3.368349174568891,3.9467126724234523,2.71280234122456,0.010101470369008866
2t7WUuJeko7_976c954bc5944db493d6149ee4bc7a2a,manual,curve,mv_strict,1,"[""8768c3642fee588c06f4""]",1,"[""8768c3642fee588c06f4""]",ok,1,gt_revised,True,ok,,0.9658340471387914,-2.0568822904699573,3.368349174568891,3.9467126724234523,2.71280234122456,0.010101470369008866
2t7WUuJeko7_976c954bc5944db493d6149ee4bc7a2a,manual,curve,medoid,1,"[""8768c3642fee588c06f4""]",1,"[""8768c3642fee588c06f4""]",ok,1,gt_original,True,ok,,0.9658340471387914,-2.0568822904699573,3.368349174568891,3.9467126724234523,2.71280234122456,0.010101470369008866
2t7WUuJeko7_976c954bc5944db493d6149ee4bc7a2a,manual,curve,medoid,1,"[""8768c3642fee588c06f4""]",1,"[""8768c3642fee588c06f4""]",ok,1,gt_revised,True,ok,,0.9658340471387914,-2.0568822904699573,3.368349174568891,3.9467126724234523,2.71280234122456,0.010101470369008866
2t7WUuJeko7_976c954bc5944db493d6149ee4bc7a2a,manual,curve,em_correct_probability,1,"[""8768c3642fee588c06f4""]",1,"[""8768c3642fee588c06f4""]",ok,1,gt_original,True,ok,,0.9658340471387914,-2.0568822904699573,3.368349174568891,3.9467126724234523,2.71280234122456,0.010101470369008866
2t7WUuJeko7_976c954bc5944db493d6149ee4bc7a2a,manual,curve,em_correct_probability,1,"[""8768c3642fee588c06f4""]",1,"[""8768c3642fee588c06f4""]",ok,1,gt_revised,True,ok,,0.9658340471387914,-2.0568822904699573,3.368349174568891,3.9467126724234523,2.71280234122456,0.010101470369008866
2t7WUuJeko7_976c954bc5944db493d6149ee4bc7a2a,manual,curve,greedy_empirical,1,"[""8768c3642fee588c06f4""]",1,"[""8768c3642fee588c06f4""]",ok,1,gt_original,True,ok,,0.9658340471387914,-2.0568822904699573,3.368349174568891,3.9467126724234523,2.71280234122456,0.010101470369008866
2t7WUuJeko7_976c954bc5944db493d6149ee4bc7a2a,manual,curve,greedy_empirical,1,"[""8768c3642fee588c06f4""]",1,"[""8768c3642fee588c06f4""]",ok,1,gt_revised,True,ok,,0.9658340471387914,-2.0568822904699573,3.368349174568891,3.9467126724234523,2.71280234122456,0.010101470369008866
2t7WUuJeko7_976c954bc5944db493d6149ee4bc7a2a,manual,curve,staple,1,"[""8768c3642fee588c06f4""]",1,"[""8768c3642fee588c06f4""]",unavailable,1,gt_original,True,unavailable,SimpleITK_not_installed,,,,,,
2t7WUuJeko7_976c954bc5944db493d6149ee4bc7a2a,manual,curve,staple,1,"[""8768c3642fee588c06f4""]",1,"[""8768c3642fee588c06f4""]",unavailable,1,gt_revised,True,unavailable,SimpleITK_not_installed,,,,,,
7y3sRwLe3Va_112edb40f34e470da3a5b04599e71211,manual,curve,mv50,5,"[""98fc2a900301cecb1f95"", ""9ba553c8c79977374da6"", ""a3e7b70ed81a76c41c0f"", ""bd14297e6f34d6705898"", ""d5c88ef7632f0c3ce88f""]",5,"[""98fc2a900301cecb1f95"", ""9ba553c8c79977374da6"", ""a3e7b70ed81a76c41c0f"", ""bd14297e6f34d6705898"", ""d5c88ef7632f0c3ce88f""]",ok,5,gt_original,True,ok,,0.8552354868684893,6.8673234205160725,0.24000009383297538,6.871515917685733,-7.878557851308884,0.025060046168832235
7y3sRwLe3Va_112edb40f34e470da3a5b04599e71211,manual,curve,mv50,5,"[""98fc2a900301cecb1f95"", ""9ba553c8c79977374da6"", ""a3e7b70ed81a76c41c0f"", ""bd14297e6f34d6705898"", ""d5c88ef7632f0c3ce88f""]",5,"[""98fc2a900301cecb1f95"", ""9ba553c8c79977374da6"", ""a3e7b70ed81a76c41c0f"", ""bd14297e6f34d6705898"", ""d5c88ef7632f0c3ce88f""]",ok,5,gt_revised,True,ok,,0.8552354868684893,6.8673234205160725,0.24000009383297538,6.871515917685733,-7.878557851308884,0.025060046168832235
7y3sRwLe3Va_112edb40f34e470da3a5b04599e71211,manual,curve,mv_strict,5,"[""98fc2a900301cecb1f95"", ""9ba553c8c79977374da6"", ""a3e7b70ed81a76c41c0f"", ""bd14297e6f34d6705898"", ""d5c88ef7632f0c3ce88f""]",5,"[""98fc2a900301cecb1f95"", ""9ba553c8c79977374da6"", ""a3e7b70ed81a76c41c0f"", ""bd14297e6f34d6705898"", ""d5c88ef7632f0c3ce88f""]",ok,5,gt_original,True,ok,,0.8552354868684893,6.8673234205160725,0.24000009383297538,6.871515917685733,-7.878557851308884,0.025060046168832235
7y3sRwLe3Va_112edb40f34e470da3a5b04599e71211,manual,curve,mv_strict,5,"[""98fc2a900301cecb1f95"", ""9ba553c8c79977374da6"", ""a3e7b70ed81a76c41c0f"", ""bd14297e6f34d6705898"", ""d5c88ef7632f0c3ce88f""]",5,"[""98fc2a900301cecb1f95"", ""9ba553c8c79977374da6"", ""a3e7b70ed81a76c41c0f"", ""bd14297e6f34d6705898"", ""d5c88ef7632f0c3ce88f""]",ok,5,gt_revised,True,ok,,0.8552354868684893,6.8673234205160725,0.24000009383297538,6.871515917685733,-7.878557851308884,0.025060046168832235
7y3sRwLe3Va_112edb40f34e470da3a5b04599e71211,manual,curve,medoid,5,"[""98fc2a900301cecb1f95"", ""9ba553c8c79977374da6"", ""a3e7b70ed81a76c41c0f"", ""bd14297e6f34d6705898"", ""d5c88ef7632f0c3ce88f""]",5,"[""98fc2a900301cecb1f95"", ""9ba553c8c79977374da6"", ""a3e7b70ed81a76c41c0f"", ""bd14297e6f34d6705898"", ""d5c88ef7632f0c3ce88f""]",ok,5,gt_original,True,ok,,0.8422040875279844,3.053715880569257,0.8929475853180406,3.181593322435505,-7.352096133220623,0.014161896355202352
7y3sRwLe3Va_112edb40f34e470da3a5b04599e71211,manual,curve,medoid,5,"[""98fc2a900301cecb1f95"", ""9ba553c8c79977374da6"", ""a3e7b70ed81a76c41c0f"", ""bd14297e6f34d6705898"", ""d5c88ef7632f0c3ce88f""]",5,"[""98fc2a900301cecb1f95"", ""9ba553c8c79977374da6"", ""a3e7b70ed81a76c41c0f"", ""bd14297e6f34d6705898"", ""d5c88ef7632f0c3ce88f""]",ok,5,gt_revised,True,ok,,0.8422040875279844,3.053715880569257,0.8929475853180406,3.181593322435505,-7.352096133220623,0.014161896355202352
7y3sRwLe3Va_112edb40f34e470da3a5b04599e71211,manual,curve,em_correct_probability,5,"[""98fc2a900301cecb1f95"", ""9ba553c8c79977374da6"", ""a3e7b70ed81a76c41c0f"", ""bd14297e6f34d6705898"", ""d5c88ef7632f0c3ce88f""]",5,"[""98fc2a900301cecb1f95"", ""9ba553c8c79977374da6"", ""a3e7b70ed81a76c41c0f"", ""bd14297e6f34d6705898"", ""d5c88ef7632f0c3ce88f""]",ok,5,gt_original,True,ok,,0.8552354868684893,6.8673234205160725,0.24000009383297538,6.871515917685733,-7.878557851308884,0.025060046168832235
7y3sRwLe3Va_112edb40f34e470da3a5b04599e71211,manual,curve,em_correct_probability,5,"[""98fc2a900301cecb1f95"", ""9ba553c8c79977374da6"", ""a3e7b70ed81a76c41c0f"", ""bd14297e6f34d6705898"", ""d5c88ef7632f0c3ce88f""]",5,"[""98fc2a900301cecb1f95"", ""9ba553c8c79977374da6"", ""a3e7b70ed81a76c41c0f"", ""bd14297e6f34d6705898"", ""d5c88ef7632f0c3ce88f""]",ok,5,gt_revised,True,ok,,0.8552354868684893,6.8673234205160725,0.24000009383297538,6.871515917685733,-7.878557851308884,0.025060046168832235
