canonical_annotation_id,image_id,code,condition,worker_id,mode,status,known_wrong,imputed_point,reference_count,expected_reference_count,reference_coverage_complete,peer_count,closest_reference,closest_reference_iou,closest_peer_id,closest_peer_iou,joint_distance_rank,reference_ious,peer_ious,area_pixels,erp_x_px,erp_y_px,circular_angle_rad,circular_R,moment_cos,moment_sin,reason
new_95_3664_7230_W036,q9vSo1VnCiC_3e7f67e8969f434b9a4aec0c68668b20,q9vSo1VnCiC-04,manual,W036,linear,pending_visual_review,False,False,4,5,False,8,gt_revised,0.5919772011769789,new_95_3664_7479_W030,0.6063360708837482,0.3936639291162518,"{""gt_original"": 0.5491491924276581, ""gt_revised"": 0.5919772011769789, ""bilayout_enclosed"": 0.5558619825127707, ""bilayout_extended"": 0.5705301645338209}","{""53530603e76707ac6f94"": 0.524598908109691, ""8066ad223dec81c40daa"": 0.4910284143754376, ""d78d6ac8c99983d4ff33"": 0.5671338296940499, ""new_95_3664_6991_W035"": 0.3782605057836719, ""new_95_3664_7074_W031"": 0.43607630681699333, ""new_95_3664_7444_W028"": 0.5708834291688447, ""new_95_3664_7479_W030"": 0.6063360708837482, ""new_95_3664_7482_W032"": 0.454828790762859}",95614,508.60697178237496,274.354456460351,-1.8459190330167623,0.006577050735447041,-0.0017867546884567014,-0.006329700155609463,
fe51149470d295897000,7y3sRwLe3Va_9e4c92fd7eb74504baecf55a3264716e,7y3sRwLe3Va-17,manual,W017,linear,pending_visual_review,False,False,5,5,True,4,bilayout_extended,0.5563903154805576,19f0ec5e2db5240ffd86,0.6073869183208591,0.3926130816791409,"{""gt_original"": 0.5432883695621045, ""gt_revised"": 0.5432883695621045, ""hohonet"": 0.5293116437400597, ""bilayout_enclosed"": 0.5534218590398365, ""bilayout_extended"": 0.5563903154805576}","{""02c17487f3c26175d06c"": 0.5164961426930021, ""19f0ec5e2db5240ffd86"": 0.6073869183208591, ""44137bda12cf49a72738"": 0.5279269752038516, ""bc6afe53ebf4fa056431"": 0.5164961426930021}",18970,545.7532419609911,269.6188191881919,1.5693727721556667,0.10366254529727859,0.0001475692474306011,0.10366244026081746,
b5310b5a5c856240,uNb9QFRL6hY_bcce4f23c12744c782c0b49b24a0331a,uNb9QFRL6hY-63,manual,W034,linear,pending_visual_review,False,False,5,5,True,23,gt_revised,0.5687810736830344,3f5307c8e24eadb4,0.6085689568820288,0.39143104311797117,"{""gt_original"": 0.5665053816530068, ""gt_revised"": 0.5687810736830344, ""hohonet"": 0.5663001925384379, ""bilayout_enclosed"": 0.5411066827324127, ""bilayout_extended"": 0.5482187885616181}","{""069c8d013f9ff384"": 0.5743736658802382, ""08589c3af25a8b0d"": 0.5823122840087968, ""1afc429f5faf7c65"": 0.581727853037174, ""2498d239ddfc8870"": 0.5918736872600855, ""285a5ac1de5efeac"": 0.5826009790169754, ""317410f693c7379d"": 0.5698554135843981, ""3f5307c8e24eadb4"": 0.6085689568820288, ""5658951cb26b6a74"": 0.5929983887505493, ""5d4b529359890ec3"": 0.5860633301639439, ""80fbe67225c21eb2"": 0.5501944508938936, ""84737c49b7cb43cb"": 0.5843350135711516, ""883cd9a83e580954"": 0.5911701833728387, ""9296d36ebe81d569"": 0.5806691982517733, ""941c0898a57d3f1a"": 0.5806691982517733, ""94914c8bd46805c9"": 0.5924247705356106, ""9ddd4523d7b7906f"": 0.5716013718319078, ""abffbe9ff5e5e049"": 0.5843994211287988, ""c1e19602fd26903e"": 0.6035893494869129, ""d6563b79ad01a3ad"": 0.5959716182192721, ""e37769f9a2907705"": 0.589685774578672, ""e944c8e11ed36c40"": 0.5918736872600855, ""f6377d1bf3f1d93a"": 0.5700988092965894, ""ffabc19f537baebf"": 0.5769076633072596}",40943,518.8867816232323,264.65284664045134,-0.026657681989164222,0.30743478345029,0.30732555342014417,-0.00819452806016425,
78d9436fb01b01f920ea,S9hNv5qa7GM_322a5d3bbca1428fb92d39bfc6e603ee,S9hNv5qa7GM-05,manual,W037,curve,pending_visual_review,False,False,5,5,True,1,bilayout_enclosed,0.6129691050918248,f3ddcda6acb704f1443f,0.614953932290465,0.385046067709535,"{""gt_original"": 0.5766957825247196, ""gt_revised"": 0.5766957825247196, ""hohonet"": 0.5756852368489171, ""bilayout_enclosed"": 0.6129691050918248, ""bilayout_extended"": 0.6117324427013114}","{""f3ddcda6acb704f1443f"": 0.614953932290465}",40444,479.04594006527543,278.6356443477401,-0.6212414951976755,0.13122447646007773,0.10670603300945651,-0.07637856860144913,
7678a683012ba646c81e,q9vSo1VnCiC_c4b0b6a41c2a4db3927f5fa9cafb6345,q9vSo1VnCiC-24,manual,W018,curve,pending_visual_review,False,False,5,5,True,5,bilayout_enclosed,0.6246121689147262,9378f37adf8af804e6b4,0.5565141230567112,0.37538783108527385,"{""gt_original"": 0.6199672880493062, ""gt_revised"": 0.6199672880493062, ""hohonet"": 0.6085244685840178, ""bilayout_enclosed"": 0.6246121689147262, ""bilayout_extended"": 0.611134478704932}","{""825bdbff9bff6dbfbe83"": 0.5392850442018828, ""90d428978149e1e537ed"": 0.5539925709387432, ""9378f37adf8af804e6b4"": 0.5565141230567112, ""d97070648108845c9bde"": 0.5441850268552011, ""e59fee15d62a5f50a85e"": 0.5451344818832982}",90602,606.7754906072713,261.493156883954,1.5237862277463534,0.2805070216857265,0.013181806433601524,0.28019712559936033,
e1491370f166c6c5a7d6,VFuaQ6m2Qom_f0be18aa2f1d4aa2b6adf355a86f34b8,VFuaQ6m2Qom-10,manual,W037,linear,pending_visual_review,False,False,5,5,True,4,bilayout_extended,0.5363128491620112,165a2fd857e8341d4a8e,0.6313991262462193,0.3686008737537807,"{""gt_original"": 0.5260591212702521, ""gt_revised"": 0.5260591212702521, ""hohonet"": 0.5227973389582995, ""bilayout_enclosed"": 0.5355361450015221, ""bilayout_extended"": 0.5363128491620112}","{""0fce729d57cd25ee8f7c"": 0.4968609669965558, ""165a2fd857e8341d4a8e"": 0.6313991262462193, ""1907e5aeb8f3d6578ad3"": 0.5912333030735313, ""4f5b58a8268243d50888"": 0.6088986102590093}",22906,511.32266655024887,259.53684624115954,2.9975774069969066,0.015102358332279768,-0.014946014421908974,0.002167459364479316,
84b588165daf52f3,e9zR4mvMWw7_4fb8c9be319e4784b4b66f9ca5d839ab,e9zR4mvMWw7-19,manual,W031,curve,pending_visual_review,False,False,5,5,True,23,gt_original,0.634851814456257,0798eb2f1686b13f,0.665635900353759,0.33436409964624103,"{""gt_original"": 0.634851814456257, ""gt_revised"": 0.5154183451570354, ""hohonet"": 0.5303084012761432, ""bilayout_enclosed"": 0.5035175151741864, ""bilayout_extended"": 0.5091633271429967}","{""053bc215116bc248"": 0.5942375664964833, ""053bc4b35d6a7e89"": 0.5334654200978267, ""0798eb2f1686b13f"": 0.665635900353759, ""17787d9f67d6b1ea"": 0.5246189431231837, ""1e1b64ea1dae6b40"": 0.5245619562319753, ""25321e0f927c8940"": 0.5205076483442596, ""27582294b1e86c6a"": 0.5911008545775791, ""3219998f9692f834"": 0.5536146428352067, ""331b667f701c5817"": 0.5014304967725155, ""36576d4426b599da"": 0.6033770278721291, ""39292048462d8d71"": 0.5306201644393781, ""52a26360b1a53b44"": 0.5327388566068535, ""608ec3179e0f4831"": 0.5931555632762964, ""6f1a49c5d8f42cf3"": 0.5942923163047751, ""7fe6c3e1ec0a7d2e"": 0.6100664060075716, ""87529068f0182c0d"": 0.48476730038957366, ""88d9213c617fe790"": 0.536544630949091, ""b3315d6eb3c3734d"": 0.5169156179815336, ""bd674c6f3557dcdb"": 0.5169156179815336, ""cfa6db5cd9de9ae3"": 0.6005309520936406, ""d8931b0022010545"": 0.5171468923143778, ""fa6fde75b32e9284"": 0.502867831968584, ""fc8f6754ddce3edb"": 0.5312803371960136}",56988,570.7473854144732,279.7883063101004,0.6933511661945773,0.2554561492056275,0.19647350759453466,0.16326666830822553,
d07650e36d67becee157,yqstnuAEVhm_26b2e92ccd314a2da1a4fc8dfc6e6f56,yqstnuAEVhm-04,manual,W034,linear,pending_visual_review,False,False,5,5,True,22,hohonet,0.5981741098135095,1348b48c5c9e762ca204,0.6656623862871852,0.3343376137128148,"{""gt_original"": 0.5353012497668346, ""gt_revised"": 0.33077997437041945, ""hohonet"": 0.5981741098135095, ""bilayout_enclosed"": 0.3498525432489131, ""bilayout_extended"": 0.5890970776466959}","{""0b276bc0087988e64912"": 0.34804833416511655, ""1348b48c5c9e762ca204"": 0.6656623862871852, ""291ad6158da57e3cad43"": 0.3352853771523468, ""433d0b582110ee0ef9b1"": 0.3352853771523468, ""4cec1169f91d22cfd064"": 0.3423526782388438, ""563395851b939361bf06"": 0.6656623862871852, ""751369268283b179790e"": 0.34614979458548406, ""7554850145efa35545ae"": 0.3425930061185298, ""8004d58810493d894b90"": 0.33266840127204395, ""80557e6a69dbd96f145d"": 0.3303281281454002, ""87633c987c28cc7b24da"": 0.33734250553705797, ""903f5f0ce2b19ea931e6"": 0.3379367084888197, ""94b9a12a91240fae6082"": 0.3749042863426793, ""a3645ccc20570a3b55ac"": 0.3393207391349231, ""a8f02e5f6ff661b1a6ea"": 0.38737207110153515, ""ad5f99c1a3eb5c22dcef"": 0.32436051018251005, ""bd7202f0572e6e29ad19"": 0.3389291394239265, ""c8ea10e8b26d4fa2d90b"": 0.3424886055587, ""cbd801dc08d6ed3f53b9"": 0.5143689188884123, ""e41654f88d1993dc3e61"": 0.48942958016078947, ""fc42d8b4b92a825c7a00"": 0.3963797306408949, ""fc54690efab8e6885207"": 0.3303281281454002}",23016,526.6094021550226,261.2290580465763,2.0255434119297826,0.04643118492588095,-0.020394206905581726,0.04171248324319324,
new_95_3655_7260_W034,B6ByNegPMKs_d2dcbd73533446dcaf50e6be98c30386,B6ByNegPMKs-43,manual,W034,linear,pending_visual_review,False,False,3,5,False,4,gt_original,0.599470107130515,new_95_3655_7090_W037,0.6673868732164696,0.3326131267835304,"{""gt_original"": 0.599470107130515, ""gt_revised"": 0.599470107130515, ""hohonet"": 0.2696519115314026}","{""new_95_3655_6982_W035"": 0.5354382865974829, ""new_95_3655_7028_W031"": 0.5128890823719643, ""new_95_3655_7090_W037"": 0.6673868732164696, ""new_95_3655_7438_W028"": 0.4877910447761194}",17353,395.0451506944044,256.2315737912753,-1.6335298051014033,0.362532072138923,-0.022727983412816295,-0.36181893551793004,
34443e49e7b491d7ff91,UwV83HsGsw3_0f1385fc03994285ad8253b49516d77b,UwV83HsGsw3-01,manual,W034,linear,pending_visual_review,False,False,3,5,False,1,hohonet,0.6377533726527015,1cd86a5176aacbc3567b,0.6675733715103794,0.33242662848962057,"{""gt_original"": 0.6351695346706038, ""gt_revised"": 0.6351695346706038, ""hohonet"": 0.6377533726527015}","{""1cd86a5176aacbc3567b"": 0.6675733715103794}",18947,466.37607536813215,258.6304692035678,-2.2125230384522134,0.18901864592175704,-0.11314269384200189,-0.15141591506928717,
new_94_3646_7144_W034,yqstnuAEVhm_19e4188fa39244378481dcdb18c42dbe,yqstnuAEVhm-02,manual,W034,linear,pending_visual_review,False,False,5,5,True,7,bilayout_enclosed,0.6685010861694425,new_94_3646_7162_W033,0.6751920872776669,0.3248079127223331,"{""gt_original"": 0.6679152352965523, ""gt_revised"": 0.6679152352965523, ""hohonet"": 0.6624234747730631, ""bilayout_enclosed"": 0.6685010861694425, ""bilayout_extended"": 0.6685010861694425}","{""new_93_3609_6916_W017"": 0.6317460317460317, ""new_93_3609_7114_W006"": 0.6317460317460317, ""new_93_3609_7406_W008"": 0.6749060329999363, ""new_94_3646_6973_W035"": 0.6729892817959321, ""new_94_3646_7032_W037"": 0.5115539137703239, ""new_94_3646_7162_W033"": 0.6751920872776669, ""new_94_3646_7411_W032"": 0.6745438674927082}",32381,516.4241530527161,254.51136468916957,0.04335903025866666,0.41406071248114845,0.41367155524559673,0.01794764611545168,
new_95_3656_7227_W036,S9hNv5qa7GM_5a89e430e6fb471189468fb44bbea75c,S9hNv5qa7GM-08,manual,W036,curve,pending_visual_review,False,False,3,5,False,7,gt_original,0.635715811965812,new_95_3656_7466_W030,0.6779119355760378,0.3220880644239622,"{""gt_original"": 0.635715811965812, ""gt_revised"": 0.635715811965812, ""bilayout_enclosed"": 0.6177741183515473}","{""new_95_3656_6983_W035"": 0.5791972285781494, ""new_95_3656_7029_W031"": 0.5899568634150508, ""new_95_3656_7091_W037"": 0.5964957264957265, ""new_95_3656_7261_W034"": 0.6110368429495749, ""new_95_3656_7439_W028"": 0.5348762627612379, ""new_95_3656_7456_W032"": 0.587105125215289, ""new_95_3656_7466_W030"": 0.6779119355760378}",93365,516.0127296095967,267.74813366893375,0.040224550880417244,0.25267980547216656,0.2524754132397908,0.010161191015269801,
new_95_3654_7454_W032,B6ByNegPMKs_d19d2ae4bddf4445a3c623edc0346937,B6ByNegPMKs-42,manual,W032,curve,pending_visual_review,False,False,5,5,True,5,bilayout_enclosed,0.6826930126842143,new_95_3654_6981_W035,0.6541220020050899,0.31730698731578566,"{""gt_original"": 0.6318892240197422, ""gt_revised"": 0.6318892240197422, ""hohonet"": 0.6239133003595604, ""bilayout_enclosed"": 0.6826930126842143, ""bilayout_extended"": 0.6716818624094562}","{""new_95_3654_6981_W035"": 0.6541220020050899, ""new_95_3654_7027_W031"": 0.6501165015438822, ""new_95_3654_7226_W036"": 0.40320905881452823, ""new_95_3654_7429_W028"": 0.6447026848093106, ""new_95_3654_7463_W030"": 0.41818738935040173}",37277,511.0962926201143,272.9451538482174,3.140996002248046,0.5696048316136556,-0.5696047302260424,0.00033985546688370744,
f3dddcec6bd52333,q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,q9vSo1VnCiC-13,manual,W008,curve,pending_visual_review,False,False,5,5,True,22,gt_revised,0.6316147090440744,d98e0f6e768e3029,0.6827251727273678,0.31727482727263223,"{""gt_original"": 0.49292122595031895, ""gt_revised"": 0.6316147090440744, ""hohonet"": 0.5154906765231114, ""bilayout_enclosed"": 0.587192752810156, ""bilayout_extended"": 0.5871472931011206}","{""0def5b6fa7a8c943"": 0.5791052468817648, ""164460ea4b39a74c"": 0.5838508670640493, ""2385c7af67eeea4e"": 0.5308918414126836, ""3d53a4f071f870cb"": 0.5402216622533527, ""4556c580e92894d6"": 0.6240852552751168, ""55515d4fbe62f3d7"": 0.5716653386454184, ""57c9e6d18d1e8441"": 0.6372514005244951, ""6751bda596ab6aa3"": 0.6474726420010423, ""680d9cdf96eaadf7"": 0.6000772839002608, ""68f273f5934bd5d6"": 0.5847380860656164, ""842bcbbca90674ae"": 0.5490016700883976, ""870b797b2c22b194"": 0.5173410404624278, ""90b4dd7e59f67c16"": 0.5392520215633423, ""9c8fbc4acb8cacca"": 0.6094696655324093, ""9fc7e8e2d9d6bcc3"": 0.5456367336766905, ""caa6d658732cb9af"": 0.5671199983439938, ""d98e0f6e768e3029"": 0.6827251727273678, ""df9f72a9643f2a2e"": 0.5553636133816466, ""e6cf4672ca0a98e0"": 0.6604505491131286, ""ea3d5e0fe3227ffd"": 0.6403407495241364, ""ebf6a238abbded76"": 0.5490016700883976, ""f89be7fd70fc65db"": 0.5104983740766521}",93095,446.0349052043611,261.3,-1.7488187892942069,0.21951364389528175,-0.0388722743959476,-0.21604440779495016,
new_94_3642_7035_W037,uNb9QFRL6hY_e8fcf8c5bd324655a25186117151ccbd,uNb9QFRL6hY-81,manual,W037,curve,pending_visual_review,False,False,5,5,True,14,hohonet,0.6953061581804001,new_94_3642_6969_W035,0.6832568555901837,0.3046938418195999,"{""gt_original"": 0.6685876312361101, ""gt_revised"": 0.6685876312361101, ""hohonet"": 0.6953061581804001, ""bilayout_enclosed"": 0.6663872079020776, ""bilayout_extended"": 0.6686601407158153}","{""new_93_3605_7109_W006"": 0.6658809844496143, ""new_93_3605_7119_W012"": 0.6472007432715938, ""new_93_3605_7287_W013"": 0.6639437224129475, ""new_93_3605_7363_W002"": 0.6650676169590644, ""new_93_3605_7392_W008"": 0.6612328146245656, ""new_94_3642_6941_W031"": 0.6504402478432303, ""new_94_3642_6967_W029"": 0.6798006394583411, ""new_94_3642_6969_W035"": 0.6832568555901837, ""new_94_3642_7022_W034"": 0.6362679397461748, ""new_94_3642_7139_W036"": 0.6722135925316436, ""new_94_3642_7158_W033"": 0.673893921390102, ""new_94_3642_7341_W030"": 0.6828350572269715, ""new_94_3642_7347_W032"": 0.6308101502408167, ""new_94_3642_7426_W028"": 0.6765559296786506}",43880,597.5889243391067,270.4127164995442,1.2269797313550317,0.2749293073508352,0.09267393184711702,0.25883907432303555,
